id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/12/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2468798373,5,1,1,0,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.9,7,2022-10-08T13:30:57.935Z,2022-10-09T04:23:01Z,3827016977,140,2.5,3827016975,56,Back,3827016983,213,2.1,3830386257,178,,3827016981,212,21.1,3827016979,141,33.5,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798329,3,43,1,0,13,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-10-08T13:30:58.503Z,2022-10-08T13:31:02Z,3827016749,285,0,3827017047,144,44,3827016747,56,Back,,,,,,,,,,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798401,6,1,1,0,16,a8l3w3n0j99qjlsxj3jnmgkz1,0,2.3,40.7,2022-10-08T13:31:01.408Z,2022-10-09T04:23:13Z,3827017137,213,0.4,3827017135,212,41.8,3827017133,141,65.3,3827017129,56,Back,3827017127,155,,3830386593,178,,3827017139,1,,3827017131,140,38.8,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468870839,353,1,1,0,18,ex3psl8e3ajeypwjy4xfltpx6,1,62.3,20.6,2022-10-08T13:31:03.370Z,2022-10-09T04:23:20Z,3830386781,178,,3827391461,56,Right,3827391469,213,5.6,3827391463,140,68.4,3827391465,141,13.2,3827391467,212,8.1,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468871209,354,49,1,0,18,ex3psl8e3ajeypwjy4xfltpx6,1,66.4,13.5,2022-10-08T13:31:03.986Z,2022-10-09T04:23:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468871553,355,1,1,0,20,ex3psl8e3ajeypwjy4xfltpx6,1,60,14.3,2022-10-08T13:31:05.562Z,2022-10-09T04:23:58Z,3827395373,1,,3827395367,212,32.4,3827395363,141,57.3,3830387479,178,,3827395357,56,Back,3827395361,140,46.7,3827395371,213,2.0,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798705,5,1,1,0,25,ex3psl8e3ajeypwjy4xfltpx6,1,46.7,57.2,2022-10-08T13:31:10.866Z,2022-10-09T04:24:05Z,3827018643,56,Right,3827018645,140,89.0,3827018647,141,17.3,3827018653,1,,3827018651,213,5.7,3830387583,178,,3827018641,155,,3827018649,212,52.0,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798721,6,3,1,0,31,ex3psl8e3ajeypwjy4xfltpx6,1,82,8,2022-10-08T13:31:16.155Z,2022-10-09T04:24:15Z,3827018749,56,Right,3829873683,464,,3827023697,286,,3830387755,178,,3827018815,233,7,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798615,7,45,1,0,31,a8l3w3n0j99qjlsxj3jnmgkz1,0,18,92,2022-10-08T13:31:16.155Z,2022-10-09T04:24:15Z,3827018849,233,6,3827018181,56,Back,3830387763,285,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798747,7,1,1,0,34,ex3psl8e3ajeypwjy4xfltpx6,1,75.4,9.4,2022-10-08T13:31:19.087Z,2022-10-09T04:24:23Z,3827018889,56,Center,3827018891,140,73.3,3827018893,141,34.5,3827018895,212,17.2,3827018897,213,1.7,3830387937,178,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798791,8,1,1,0,36,ex3psl8e3ajeypwjy4xfltpx6,1,73.3,34.5,2022-10-08T13:31:21.141Z,2022-10-09T04:24:32Z,3827019129,213,2.2,3827019121,56,Center,3830388095,178,,3827019127,212,31.4,3827019125,141,72.9,3827019123,140,56.7,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798823,9,1,1,0,40,ex3psl8e3ajeypwjy4xfltpx6,1,61.7,72.9,2022-10-08T13:31:25.396Z,2022-10-09T04:24:37Z,3827019331,212,13.9,3830388203,178,,3827019325,56,Left,3827019327,140,69.9,3827019329,141,88.9,3827019333,213,0.9,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798843,10,1,1,0,42,ex3psl8e3ajeypwjy4xfltpx6,1,69.9,88.9,2022-10-08T13:31:27.388Z,2022-10-09T04:24:42Z,3827019437,212,23.5,3827019435,141,73.8,3827019433,140,90.0,3827019429,155,,3830388307,178,,3827019439,213,5.8,3827019431,56,Center,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798845,11,61,1,0,43,ex3psl8e3ajeypwjy4xfltpx6,0,90,73.8,2022-10-08T13:31:28.805Z,2022-10-09T04:24:50Z,3827019443,56,Center,3830388433,178,,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798839,8,5,1,0,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,-1.1,29.2,2022-10-08T13:31:29.719Z,2022-10-09T04:24:55Z,3827019413,56,Back,3827019415,346,,3827399999,233,12,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798857,12,5,1,0,44,ex3psl8e3ajeypwjy4xfltpx6,0,101.1,70.8,2022-10-08T13:31:29.719Z,2022-10-09T04:24:54Z,3827399959,346,,3827400049,233,8,3827019489,56,Center,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799173,9,1,1,1,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,5.1,38,2022-10-08T13:31:50.837Z,2022-10-09T04:58:29Z,3827021189,212,7.5,3827021181,124,,3827021191,213,1.6,3827021195,237,,3827021185,140,4.6,3827021187,141,49.0,3827021183,56,Back,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799243,10,1,1,1,8,a8l3w3n0j99qjlsxj3jnmgkz1,1,5.5,51.3,2022-10-08T13:31:53.128Z,2022-10-09T04:25:04Z,3827021537,155,,3827021543,141,56.4,3827021545,212,42.2,3827021547,213,0.1,3827021541,140,45.6,3827021539,56,Back,3827021549,1,,3830388741,178,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799251,11,44,1,1,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,44.8,59,2022-10-08T13:31:55.855Z,2022-10-09T06:46:56Z,3827021571,56,Back,3827402161,233,356,3827021573,285,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468872637,356,44,1,1,10,ex3psl8e3ajeypwjy4xfltpx6,0,55.2,41,2022-10-08T13:31:55.856Z,2022-10-09T04:25:10Z,3827401479,286,,3827401477,56,Center,3827402229,233,11,,,,,,,,,,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799257,12,1,1,1,10,a8l3w3n0j99qjlsxj3jnmgkz1,0,45.6,56.4,2022-10-08T13:31:55.901Z,2022-10-09T06:46:56Z,3827021599,141,72.5,3827021603,213,2.1,3827021601,212,12.7,3830389039,388,,3827021595,56,Back,3827021597,140,39.5,3827021593,3,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469458897,871,43,1,1,12,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-10-08T13:31:57.539Z,2022-10-09T07:38:59Z,3830601231,388,0,3830660589,144,82,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468873081,357,49,1,1,12,ex3psl8e3ajeypwjy4xfltpx6,1,59.6,4.6,2022-10-08T13:31:57.625Z,2022-10-09T04:25:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468873291,358,1,1,1,15,ex3psl8e3ajeypwjy4xfltpx6,1,59.6,4.6,2022-10-08T13:32:00.049Z,2022-10-09T04:25:30Z,3827405321,140,36.9,3830389291,178,,3827405323,141,8.8,3827405325,212,24.0,3827405327,213,3.0,3827405319,56,Back,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468873891,359,1,1,1,17,ex3psl8e3ajeypwjy4xfltpx6,1,28.5,15.3,2022-10-08T13:32:02.474Z,2022-10-09T04:25:39Z,3827408811,140,34.0,3827408809,56,Back,3827408815,212,25.9,3827408817,213,1.3,3830389475,178,,3827408813,141,52.5,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799483,13,1,1,1,20,ex3psl8e3ajeypwjy4xfltpx6,1,30.2,67.2,2022-10-08T13:32:05.346Z,2022-10-09T04:25:50Z,3830389703,178,,3827022681,212,24.3,3827022679,141,61.5,3827022683,213,3.3,3827022677,140,7.4,3827022675,56,Back,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799511,14,1,1,1,24,ex3psl8e3ajeypwjy4xfltpx6,0,8.4,62.6,2022-10-08T13:32:09.724Z,2022-10-09T04:25:54Z,3827022823,56,Center,3827022827,141,40.7,3827022825,140,64.3,3827022831,213,6.0,3827022833,1,,3827022821,157,,3830389749,178,,3827022829,212,60.6,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799547,13,1,1,1,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.2,63.9,2022-10-08T13:32:12.718Z,2022-10-09T04:26:00Z,3827022981,140,40.7,3827022979,56,Back,3827022983,141,62.3,3830389851,388,,3827022977,3,,3827022985,212,7.9,3827022987,213,6.1,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799555,14,49,1,1,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,42.2,60.6,2022-10-08T13:32:13.869Z,2022-10-09T04:26:07Z,,,,,,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799625,15,1,1,1,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,42.2,60.6,2022-10-08T13:32:15.174Z,2022-10-09T04:26:12Z,3827023329,140,29.4,3830390097,178,,3827023333,212,17.6,3827023335,213,2.4,3827023331,141,77.3,3827023327,56,Back,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799669,16,1,1,1,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,27.9,77.9,2022-10-08T13:32:18.325Z,2022-10-09T04:26:21Z,3830390317,178,,3827023587,213,4.0,3827023585,212,23.3,3827023583,141,51.3,3827023581,140,13.9,3827023579,56,Back,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799687,17,1,1,1,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,13.9,50.3,2022-10-08T13:32:21.078Z,2022-10-09T04:26:26Z,3827023671,56,Back,3827023679,213,0.4,3830390435,178,,3827023673,140,25.4,3827023677,212,13.1,3827023675,141,57.9,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799729,18,1,1,1,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,26,57.9,2022-10-08T13:32:22.317Z,2022-10-09T04:26:32Z,3827023935,141,86.1,3827023929,140,15.1,3830390537,178,,3827023923,56,Back,3827023939,212,22.3,3827023941,213,2.1,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799785,19,1,1,1,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,15.1,86.1,2022-10-08T13:32:24.990Z,2022-10-09T04:26:38Z,3827024199,56,Center,3827024209,1,,3827024201,140,55.9,3827024197,155,,3830390681,178,,3827024205,212,43.6,3827024207,213,6.1,3827024203,141,74.4,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799821,20,1,1,1,42,a8l3w3n0j99qjlsxj3jnmgkz1,1,56.8,74.4,2022-10-08T13:32:27.109Z,2022-10-09T04:26:54Z,3827024351,213,5.5,3827024349,212,9.2,3830391057,388,,3827024343,56,Center,3827024347,141,64.8,3827024345,140,63.0,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799827,21,3,1,1,46,a8l3w3n0j99qjlsxj3jnmgkz1,0,78.4,64,2022-10-08T13:32:31.394Z,2022-10-09T04:27:10Z,3827024371,286,,3827024369,56,Center,3829880973,465,,3830391355,178,,3827024859,233,15,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799887,15,7,1,1,46,ex3psl8e3ajeypwjy4xfltpx6,0,21.6,36,2022-10-08T13:32:31.554Z,2022-10-09T04:27:55Z,3830391549,178,,3827024719,56,Back,3827024783,233,21,3829881039,383,,3827024721,285,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799843,22,61,1,1,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,79.6,66.9,2022-10-08T13:32:31.644Z,2022-10-09T04:27:52Z,3830392209,178,,3827024445,56,Center,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799919,16,52,1,1,51,ex3psl8e3ajeypwjy4xfltpx6,1,2.7,31.3,2022-10-08T13:32:36.497Z,2022-10-09T04:28:07Z,3829881751,376,,3830392545,178,,,,,,,,,,,,,,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800205,17,1,1,1,58,ex3psl8e3ajeypwjy4xfltpx6,1,8.7,46.4,2022-10-08T13:32:43.036Z,2022-10-09T04:28:12Z,3827026481,212,16.8,3827026479,141,69.7,3830392629,178,,3827026473,123,,3827026475,56,Back,3827026477,140,13.9,3827026483,213,1.2,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800235,18,1,1,2,6,ex3psl8e3ajeypwjy4xfltpx6,1,26.1,65.2,2022-10-08T13:32:51.237Z,2022-10-09T04:28:19Z,3827026639,140,21.3,3827026641,141,17.0,3830392745,178,,3827026637,56,Back,3827026643,212,33.2,3827026645,213,4.6,3827026647,1,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800273,19,1,1,2,9,ex3psl8e3ajeypwjy4xfltpx6,1,21.3,17,2022-10-08T13:32:54.402Z,2022-10-09T04:28:27Z,3827026843,212,21.4,3827026837,56,Back,3827026845,213,2.2,3827026841,141,42.2,3827026839,140,9.1,3830392957,178,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800319,20,1,1,2,12,ex3psl8e3ajeypwjy4xfltpx6,1,9.1,44.2,2022-10-08T13:32:57.288Z,2022-10-09T04:28:36Z,3827027081,140,24.0,3827027079,56,Back,3830393181,178,,3827027087,213,1.0,3827027085,212,27.0,3827027083,141,76.6,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800339,21,1,1,2,15,ex3psl8e3ajeypwjy4xfltpx6,1,26.5,82.7,2022-10-08T13:33:00.115Z,2022-10-09T04:28:40Z,3827027175,140,36.8,3827027177,141,95.4,3827027173,56,Back,3830393333,178,,3827027181,213,0.7,3827027179,212,13.8,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
