id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2484541055,1,34,16,0,0,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-11-12T13:50:00.689Z,2022-11-12T14:33:31Z,3910151523,30,"cg6h7oq0b5zpx1g4brhzyk1xx, 9qo448ueot8pfc5oqo378wag9, a41r2ob5fhirgdwxwox6nr4yx, 4foax2b7unlkev1eq6py86lii, 5ec2ede9uwbft3wby33mwowyd, djha3ac2mfhyb7oia64hq2nd, 6rg37ej1x7pwi7r4aq1107pih, 2cq6ocr7j487do4nrm3sreg9h, 7w63iqek6hmnizlirurla1cr9, 9ydkbbygq6uocors9kcdnzbop, 8mcf8c8ht32as6xxrf1gb51m2, 7y6f63pj7horkzhdzbge02rqh, aze5i6ssy55jrc8k9vhrs8o9h, e4vr28e9cbq3q5nux1jlpuuei, 3ojzrb5okc6i1jf1o7okovnjd, 6rd6a2f1k124dzp1p904yq3h0, czpaltuhh1gskg7zh7k7qyqui, byk5vhf9l112i7hhy1clravp, 6m9kyt5astmqvzdq2ee81qcwl, 9z1hb45wjhq63ebn88b079k2d",3910297857,194,cg6h7oq0b5zpx1g4brhzyk1xx,3910151531,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3910151533,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3910151527,59,"1, 30, 5, 3, 4, 12, 25, 10, 11, 19, 21, 17, 22, 23, 24, 29, 32, 36, 38, 40",3910151525,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3910151529,130,13,3910291131,197,11890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484542711,1,34,16,0,0,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-11-12T13:53:56.559Z,2022-11-12T15:05:12Z,3910159685,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3910299715,194,3uqn1adw8rarez1gpen9vng7p,3910299717,197,16195,3910159683,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3910159681,130,17,3910159677,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3910159675,30,"5bzowvtg5vhntcx1w3roriehh, bibz1qxakmbflq73marmo4nop, 3havaatbnk8p6gc9srgajc25l, 8p2yagsx6ujdbmeonkd3u4c89, 4xhnmoqgxoheel005ek6ckfs9, 3uqn1adw8rarez1gpen9vng7p, 9dnne0ny6o6d5c6w3ayoo4vvu, a4p1m3cqm6z2p1bw97s6k46ad, bmrdtenqr84jt4gmw6i7wez11, d1gc59ozyrrnl82rog6fbm0dm, 9ic8hvnkzj9p0ikh6bwaeoqju, 5eym30brgmujovaeyb6dhhgfe, 49epln99aa2797cs2zq3al1t6, 4nn6rxyzy97wl4ppqqnhhxyax, 80nniieqtuwjhomwjcebnxyzu, 62gct49oglcdzxafhrfucrb2t, 15zmp06runzqxogas99bj5aay, drilzqlcwryze12o4c9zpma96, b5mpbec03n9qatneviazigfvu, 2qjjed7xil2xo5u73e77v9ch6",3910159679,59,"1, 4, 22, 21, 23, 2, 32, 16, 9, 8, 10, 7, 11, 20, 25, 33, 36, 37, 39, 34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570447,2,32,1,0,0,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-11-12T14:30:47.973Z,2022-11-13T04:02:02Z,3910308869,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570465,2,32,1,0,0,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-11-12T14:30:47.973Z,2022-11-12T14:30:49Z,3910308955,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570521,3,1,1,0,0,7ad69ngbpjuyzv96drf8d9sn2,1,49.5,50.2,2022-11-12T14:30:48.031Z,2022-11-13T04:42:43Z,3913047955,178,,3910309239,213,3.0,3910309235,212,12.6,3910309243,279,S,3910309233,141,52.5,3910309231,140,37.6,3910309227,56,Back,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570551,4,1,1,0,4,7ad69ngbpjuyzv96drf8d9sn2,1,38.6,65.7,2022-11-12T14:30:52.482Z,2022-11-13T04:43:36Z,3910309373,212,19.2,3910309371,141,93.8,3910309369,140,40.8,3910309367,56,Back,3913049125,178,,3910309375,213,1.5,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485124199,1206,43,1,0,7,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-11-12T14:30:55.629Z,2022-11-13T10:35:15Z,3913401039,144,83,3913250769,399,247957,,,,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570609,5,1,1,0,7,7ad69ngbpjuyzv96drf8d9sn2,1,38.6,91.1,2022-11-12T14:30:55.642Z,2022-11-13T04:43:40Z,3913049181,178,,3910309711,56,Back,3910309713,140,25.9,3910309717,212,17.1,3910309715,141,75.4,3910309719,213,3.8,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570645,6,1,1,0,12,7ad69ngbpjuyzv96drf8d9sn2,1,29.6,63.4,2022-11-12T14:31:00.562Z,2022-11-13T04:43:46Z,3913049313,178,,3910309905,56,Back,3910309907,140,25.9,3910309909,141,38.3,3910309915,213,4.5,3910309913,212,17.5,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570707,7,1,1,0,15,7ad69ngbpjuyzv96drf8d9sn2,1,25.4,34.3,2022-11-12T14:31:03.030Z,2022-11-13T04:43:53Z,3913049517,178,,3910310185,140,25.7,3910310187,141,11.0,3910310189,212,15.8,3910310183,56,Back,3910310191,213,4.7,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570727,8,1,1,0,17,7ad69ngbpjuyzv96drf8d9sn2,1,26.5,19.6,2022-11-12T14:31:05.481Z,2022-11-13T04:43:59Z,3910310269,56,Back,3910310273,141,34.6,3910310271,140,31.4,3910310277,213,1.1,3910310275,212,11.4,3913049633,178,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570747,9,1,1,0,18,7ad69ngbpjuyzv96drf8d9sn2,1,31.4,34.6,2022-11-12T14:31:06.312Z,2022-11-13T04:44:04Z,3910310365,141,9.4,3910310367,212,17.9,3910310371,213,5.0,3910310361,140,36.2,3913049731,178,,3910310359,56,Back,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570769,10,1,1,0,19,7ad69ngbpjuyzv96drf8d9sn2,1,36.2,9.4,2022-11-12T14:31:07.141Z,2022-11-13T04:44:11Z,3910310513,212,8.6,3910310511,141,4.2,3910310509,140,28.7,3910310507,56,Back,3910310515,213,3.6,3913049853,178,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570771,11,1,1,0,20,7ad69ngbpjuyzv96drf8d9sn2,1,28.7,4.2,2022-11-12T14:31:08.562Z,2022-11-13T04:44:15Z,3910310531,56,Back,3913049997,178,,3910310541,212,10.5,3910310543,213,6.2,3910310539,141,2.7,3910310535,140,38.7,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570779,12,1,1,0,21,7ad69ngbpjuyzv96drf8d9sn2,0,38.7,2.7,2022-11-12T14:31:09.321Z,2022-11-13T04:44:23Z,3910310569,212,6.8,3910310567,141,12.5,3910310565,140,40.0,3913050201,178,,3910310571,213,1.4,3910310563,56,Back,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570805,3,49,1,0,22,3dwlvz6cl4lcavvrg0y2dycrt,1,55.4,86.1,2022-11-12T14:31:10.681Z,2022-11-13T04:44:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570837,4,1,1,0,23,3dwlvz6cl4lcavvrg0y2dycrt,1,55.5,84.3,2022-11-12T14:31:11.352Z,2022-11-13T04:44:35Z,3910310835,140,66.0,3910310837,141,74.0,3910310839,212,13.1,3913050581,178,,3910310833,56,Center,3910310841,213,5.7,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570859,5,1,1,0,24,3dwlvz6cl4lcavvrg0y2dycrt,0,66,74,2022-11-12T14:31:12.311Z,2022-11-13T04:46:47Z,3913053251,178,,3910310929,56,Center,3910310931,140,55.2,3910310933,141,73.1,3910310937,213,3.2,3910310935,212,11.4,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485124483,955,43,1,0,25,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-11-12T14:31:13.415Z,2022-11-13T10:35:35Z,3913252307,233,1213,3913401595,144,67,,,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485124481,1213,43,1,0,25,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-11-12T14:31:13.416Z,2022-11-13T10:35:36Z,3913252311,233,955,3913401607,144,67,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570849,13,8,1,0,25,7ad69ngbpjuyzv96drf8d9sn2,1,38.9,38.6,2022-11-12T14:31:13.462Z,2022-11-13T04:46:58Z,3913053423,178,,3910310885,56,Back,3912760449,385,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484570963,6,1,1,0,26,3dwlvz6cl4lcavvrg0y2dycrt,1,53.4,78.8,2022-11-12T14:31:14.482Z,2022-11-13T04:47:05Z,3910311459,56,Back,3910311457,196,,3910311461,140,35.4,3910311463,141,1.0,3913053573,178,,3910311465,212,56.2,3910311467,213,4.4,3910311469,1,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571001,7,1,1,0,31,3dwlvz6cl4lcavvrg0y2dycrt,1,35.4,1,2022-11-12T14:31:19.183Z,2022-11-13T04:47:13Z,3910311649,56,Back,3910311653,140,18.0,3913053703,178,,3910311667,213,2.6,3910311659,141,19.0,3910311663,212,22.0,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571105,8,1,1,0,33,3dwlvz6cl4lcavvrg0y2dycrt,1,18,19,2022-11-12T14:31:21.641Z,2022-11-13T04:47:16Z,3910312183,140,67.9,3910312181,56,Center,3910312179,157,,3910312191,1,,3910312185,141,48.8,3910312187,212,56.2,3910312189,213,0.4,3913053765,178,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571117,9,61,1,0,37,3dwlvz6cl4lcavvrg0y2dycrt,0,67.2,52.1,2022-11-12T14:31:25.872Z,2022-11-13T04:47:29Z,3913053971,178,,3910312225,56,Center,,,,,,,,,,,,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571113,14,49,1,0,39,7ad69ngbpjuyzv96drf8d9sn2,1,32.8,30.3,2022-11-12T14:31:27.813Z,2022-11-13T04:48:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571137,15,61,1,0,40,7ad69ngbpjuyzv96drf8d9sn2,0,34.3,31.8,2022-11-12T14:31:28.371Z,2022-11-13T04:48:16Z,3910312317,56,Back,3913054781,178,,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571197,10,49,1,0,42,3dwlvz6cl4lcavvrg0y2dycrt,1,59.4,91.7,2022-11-12T14:31:30.730Z,2022-11-13T04:48:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571277,11,1,1,0,42,3dwlvz6cl4lcavvrg0y2dycrt,1,58.8,91.4,2022-11-12T14:31:30.771Z,2022-11-13T04:48:27Z,3910313059,56,Back,3910313061,140,31.7,3910313063,141,82.4,3913054985,178,,3910313067,213,3.4,3910313065,212,29.1,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571321,12,1,1,0,48,3dwlvz6cl4lcavvrg0y2dycrt,1,33.7,67.7,2022-11-12T14:31:36.291Z,2022-11-13T04:48:34Z,3910313349,212,9.5,3913055099,178,,3910313345,140,29.3,3910313347,141,55.5,3910313351,213,4.2,3910313343,56,Back,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571343,13,1,1,0,50,3dwlvz6cl4lcavvrg0y2dycrt,1,29.1,55.4,2022-11-12T14:31:38.600Z,2022-11-13T04:48:49Z,3910313441,56,Back,3910313443,140,28.6,3913055441,178,,3910313445,141,34.0,3910313447,212,14.6,3910313449,213,4.7,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571439,14,1,1,0,52,3dwlvz6cl4lcavvrg0y2dycrt,1,28.6,34,2022-11-12T14:31:40.771Z,2022-11-13T04:48:55Z,3910313911,141,49.1,3910313913,212,23.3,3913055539,178,,3910313915,213,2.7,3910313909,140,8.7,3910313907,56,Back,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571515,15,1,1,0,56,3dwlvz6cl4lcavvrg0y2dycrt,1,9.5,56.3,2022-11-12T14:31:44.783Z,2022-11-13T04:49:08Z,3910314333,141,72.0,3910314331,140,61.4,3910314329,56,Center,3910314327,155,,3910314335,212,55.5,3910314337,213,0.2,3910314339,1,,3913055839,178,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571521,16,61,1,0,59,3dwlvz6cl4lcavvrg0y2dycrt,1,61.4,70.8,2022-11-12T14:31:47.562Z,2022-11-13T04:49:18Z,3913056041,178,,3910314377,56,Center,3913056039,15,,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571581,16,49,1,1,4,7ad69ngbpjuyzv96drf8d9sn2,1,20.6,17.1,2022-11-12T14:31:52.181Z,2022-11-13T04:49:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571735,17,1,1,1,6,7ad69ngbpjuyzv96drf8d9sn2,1,18.7,26.4,2022-11-12T14:31:54.820Z,2022-11-13T04:49:36Z,3910315409,1,,3910315405,212,32.8,3910315407,213,1.5,3913056455,178,,3910315399,140,21.6,3910315397,56,Back,3910315403,141,74.4,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484571755,18,1,1,1,12,7ad69ngbpjuyzv96drf8d9sn2,1,26.6,72.9,2022-11-12T14:32:00.192Z,2022-11-13T04:49:42Z,3913056579,178,,3910315523,56,Back,3910315531,213,5.6,3910315529,212,6.7,3910315525,140,31.4,3910315527,141,66.4,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
