id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value
2508756859,9,1,1,0,15,4l9mrqzmajz5crzlz50mtbt6x,0,40.2,11.6,2023-02-17T19:30:27.589Z,2023-02-18T09:24:59Z,4038859275,389,,4037730405,56,Back,4037730413,213,6.0,4037730411,212,8.4,4037730407,140,47.9,4037730409,141,8.5,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977563,886,67,1,0,16,ex3psl8e3ajeypwjy4xfltpx6,1,53,92.1,2023-02-17T19:30:28.606Z,2023-02-18T10:16:20Z,4038881839,233,960,,,,,,,,,,,,,,,,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977561,960,67,1,0,16,4l9mrqzmajz5crzlz50mtbt6x,0,47,7.9,2023-02-17T19:30:28.607Z,2023-02-18T09:59:51Z,4038881843,233,886,,,,,,,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508756851,3,8,1,0,16,ex3psl8e3ajeypwjy4xfltpx6,1,61.2,84.8,2023-02-17T19:30:28.611Z,2023-02-18T10:16:20Z,4038859325,178,,4037730373,56,Left,4038279049,384,,,,,,,,,,,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508756879,4,49,1,0,19,ex3psl8e3ajeypwjy4xfltpx6,1,41.2,74.7,2023-02-17T19:30:30.753Z,2023-02-18T09:25:16Z,,,,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508756915,5,1,1,0,19,ex3psl8e3ajeypwjy4xfltpx6,0,40.4,73.2,2023-02-17T19:30:30.813Z,2023-02-18T09:25:19Z,4037730673,213,6.0,4037730669,141,59.6,4037730665,56,Center,4038859381,178,,4037730671,212,36.6,4037730663,155,,4037730667,140,74.1,4037730675,1,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508756963,10,1,1,0,21,4l9mrqzmajz5crzlz50mtbt6x,1,23.9,39.8,2023-02-17T19:30:33.492Z,2023-02-18T09:25:22Z,4037730925,140,7.0,4038859415,178,,4037730921,3,,4037730931,141,54.3,4037730939,213,2.6,4037730935,212,20.3,4037730923,56,Back,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508756967,11,52,1,0,25,4l9mrqzmajz5crzlz50mtbt6x,1,7.8,54.8,2023-02-17T19:30:37.434Z,2023-02-18T09:25:26Z,4038279185,377,,4038859443,178,,,,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757015,12,1,1,0,26,4l9mrqzmajz5crzlz50mtbt6x,1,8.3,53.4,2023-02-17T19:30:38.111Z,2023-02-18T09:25:43Z,4037731187,140,14.9,4038859613,178,,4037731183,123,,4037731191,212,22.0,4037731189,141,22.7,4037731185,56,Back,4037731193,213,5.0,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757053,13,1,1,0,30,4l9mrqzmajz5crzlz50mtbt6x,1,18.5,21.2,2023-02-17T19:30:41.816Z,2023-02-18T09:25:53Z,4037731361,212,39.0,4037731357,140,53.5,4037731353,155,,4037731365,1,,4038859509,178,,4037731359,141,1.9,4037731363,213,5.9,4037731355,56,Right,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757057,14,3,1,0,32,4l9mrqzmajz5crzlz50mtbt6x,0,54.4,3,2023-02-17T19:30:44.510Z,2023-02-18T09:26:09Z,4038859901,178,,4037731377,56,Right,4038279383,465,,4037731435,233,6,4037731379,286,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757063,6,7,1,0,32,ex3psl8e3ajeypwjy4xfltpx6,1,45.6,97,2023-02-17T19:30:44.592Z,2023-02-18T09:26:12Z,4037731403,56,Back,4038279357,385,,4038859923,178,,4037731405,285,,4037731401,167,,4037731419,233,14,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757067,7,5,1,0,33,ex3psl8e3ajeypwjy4xfltpx6,0,46.6,101.2,2023-02-17T19:30:45.397Z,2023-02-18T09:26:17Z,4037731783,233,15,4037731413,347,,4037731411,56,Back,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757117,15,5,1,0,33,4l9mrqzmajz5crzlz50mtbt6x,1,53.4,-1.2,2023-02-17T19:30:45.397Z,2023-02-18T09:26:16Z,4037731775,233,7,4037731731,56,Right,4037731733,347,,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757149,16,1,1,0,44,4l9mrqzmajz5crzlz50mtbt6x,1,54,0,2023-02-17T19:30:55.947Z,2023-02-18T09:26:19Z,4037731925,141,3.4,4037731929,213,2.9,4037731921,56,Back,4037731919,107,,4037731923,140,40.2,4037731927,212,14.9,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757185,17,1,1,0,47,4l9mrqzmajz5crzlz50mtbt6x,1,36.3,4.7,2023-02-17T19:30:59.574Z,2023-02-18T09:26:23Z,4037732091,141,16.7,4037732099,213,2.4,4037732085,56,Back,4038860035,178,,4037732089,140,27.9,4037732095,212,12.0,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757205,18,1,1,0,50,4l9mrqzmajz5crzlz50mtbt6x,1,25.6,20.3,2023-02-17T19:31:02.503Z,2023-02-18T09:26:25Z,4037732239,212,22.4,4038860071,178,,4037732235,140,12.6,4037732237,141,46.4,4037732233,56,Back,4037732241,213,2.2,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757247,19,1,1,0,53,4l9mrqzmajz5crzlz50mtbt6x,1,13.5,47,2023-02-17T19:31:05.083Z,2023-02-18T09:26:29Z,4037732469,213,1.2,4037732461,56,Back,4037732465,141,73.2,4037732467,212,19.3,4037732463,140,20.6,4038860131,178,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757253,20,61,1,0,55,4l9mrqzmajz5crzlz50mtbt6x,1,22.8,76.3,2023-02-17T19:31:07.633Z,2023-02-18T09:26:32Z,4038860195,178,,4037732487,56,Back,,,,,,,,,,,,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508978863,1100,67,1,0,57,4l9mrqzmajz5crzlz50mtbt6x,1,30,77.3,2023-02-17T19:31:09.233Z,2023-02-18T10:16:20Z,4038887841,233,1000,,,,,,,,,,,,,,,,,,,,,,6teffw7m19t1b3auxy22y4m0a,U. Tohumcu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508978861,1000,67,1,0,57,ex3psl8e3ajeypwjy4xfltpx6,0,70,22.7,2023-02-17T19:31:09.234Z,2023-02-18T10:09:45Z,4038887849,233,1100,,,,,,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757267,21,1,1,0,57,4l9mrqzmajz5crzlz50mtbt6x,0,23.6,83.3,2023-02-17T19:31:09.266Z,2023-02-18T10:16:21Z,4038860435,178,,4037732577,212,9.0,4037732573,140,16.2,4037732575,141,76.7,4037732579,213,3.7,4037732571,56,Back,,,,,,,6teffw7m19t1b3auxy22y4m0a,U. Tohumcu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757289,8,61,1,0,57,ex3psl8e3ajeypwjy4xfltpx6,1,72.9,17.7,2023-02-17T19:31:09.283Z,2023-02-18T12:04:39Z,4038965423,178,,4037732639,56,Right,,,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757293,9,49,1,0,58,ex3psl8e3ajeypwjy4xfltpx6,1,91.8,16.8,2023-02-17T19:31:10.490Z,2023-02-18T09:27:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1ie7ml2v6772ek2u8q7wl1awa,K. Yeboah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757295,10,43,1,1,2,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-02-17T19:31:14.055Z,2023-02-17T19:31:20Z,4037732973,144,61,4037732665,56,Center,,,,,,,,,,,,,,,,,,,1ie7ml2v6772ek2u8q7wl1awa,K. Yeboah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757301,11,3,1,1,3,ex3psl8e3ajeypwjy4xfltpx6,0,97.8,25.2,2023-02-17T19:31:15.193Z,2023-02-18T09:28:21Z,4037732689,286,,4038279511,465,,4037733007,233,22,4037732687,56,Center,4038860897,178,,,,,,,,,,,1ie7ml2v6772ek2u8q7wl1awa,K. Yeboah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757351,22,7,1,1,3,4l9mrqzmajz5crzlz50mtbt6x,1,2.2,74.8,2023-02-17T19:31:15.438Z,2023-02-18T09:28:26Z,4038279505,383,,4038860933,178,,4037732937,56,Back,4037732939,285,,4037732975,233,11,,,,,,,,,,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757357,23,4,1,1,4,4l9mrqzmajz5crzlz50mtbt6x,1,2.3,75.2,2023-02-17T19:31:16.350Z,2023-02-18T09:28:34Z,4037732959,13,,4037732967,285,,4037732963,56,Back,4037732961,295,,4037732965,152,,4037732999,233,12,,,,,,,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757327,12,4,1,1,4,ex3psl8e3ajeypwjy4xfltpx6,0,97.7,24.8,2023-02-17T19:31:16.351Z,2023-02-18T09:28:34Z,4038860997,178,,4037732823,56,Center,4037732827,286,,4037732825,152,,4037733045,233,23,4037732819,13,,4037732821,295,,,,,1ie7ml2v6772ek2u8q7wl1awa,K. Yeboah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757589,24,1,1,1,29,4l9mrqzmajz5crzlz50mtbt6x,1,3.7,68.8,2023-02-17T19:31:41.250Z,2023-02-18T09:28:40Z,4037734197,212,23.0,4037734189,152,,4037734191,56,Back,4037734753,189,,4038861339,178,,4037734199,213,4.9,4037734187,5,,4037734193,140,8.3,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,4037734195,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757605,25,1,1,1,33,4l9mrqzmajz5crzlz50mtbt6x,1,8.4,35.7,2023-02-17T19:31:44.829Z,2023-02-18T09:28:42Z,4038861371,178,,4037734287,213,0.2,4037734283,141,38.5,4037734285,212,10.3,4037734279,56,Back,4037734281,140,18.0,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757651,26,1,1,1,35,4l9mrqzmajz5crzlz50mtbt6x,1,18.2,37.6,2023-02-17T19:31:46.757Z,2023-02-18T09:28:45Z,4038861397,178,,4037734513,56,Back,4037734517,141,7.4,4037734515,140,13.3,4037734521,213,4.5,4037734519,212,21.2,,,,,,,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757659,27,1,1,1,37,4l9mrqzmajz5crzlz50mtbt6x,0,12.5,3.8,2023-02-17T19:31:49.501Z,2023-02-18T09:29:19Z,4037734557,140,15.5,4037734561,212,3.2,4037734793,236,,4037734559,141,3.1,4038861591,178,,4037734563,213,6.1,4037734795,233,13,4037734555,56,Back,6ki6rv564ybctrajr2xtgyeax,O. Kabak,4037734799,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757707,13,74,1,1,37,ex3psl8e3ajeypwjy4xfltpx6,1,83.5,95,2023-02-17T19:31:49.522Z,2023-02-18T09:29:23Z,4037734787,285,,4037734835,233,27,4037734785,56,Left,4038861609,178,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757721,14,5,1,1,38,ex3psl8e3ajeypwjy4xfltpx6,0,80.4,101.2,2023-02-17T19:31:49.925Z,2023-02-18T09:29:26Z,4037734889,233,28,4037734857,56,Left,4037734859,347,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757693,28,5,1,1,38,4l9mrqzmajz5crzlz50mtbt6x,1,19.6,-1.2,2023-02-17T19:31:49.925Z,2023-02-18T09:29:27Z,4037734881,233,14,4037734735,347,,4037734733,56,Back,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757831,29,1,1,1,51,4l9mrqzmajz5crzlz50mtbt6x,1,29.5,0,2023-02-17T19:32:03.509Z,2023-02-18T09:29:30Z,4037735427,140,38.2,4037735423,107,,4037735431,212,11.9,4037735429,141,10.0,4037735433,213,0.7,4037735425,56,Back,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757841,30,1,1,1,53,4l9mrqzmajz5crzlz50mtbt6x,1,36.8,9.2,2023-02-17T19:32:04.828Z,2023-02-18T09:29:39Z,4037735479,213,6.0,4037735473,140,45.0,4037735477,212,8.9,4037735471,56,Back,4037735469,3,,4037735475,141,5.9,4038861765,178,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757845,31,61,1,1,53,4l9mrqzmajz5crzlz50mtbt6x,0,44.8,5.9,2023-02-17T19:32:05.241Z,2023-02-18T09:30:10Z,4037735489,56,Back,4038862083,21,,4038861839,178,,,,,,,,,,,,,,,,,bpprd2haoafk6y0rjans4iytx,K. Dolberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757843,15,49,1,1,53,ex3psl8e3ajeypwjy4xfltpx6,1,61.2,75.6,2023-02-17T19:32:05.518Z,2023-02-18T09:30:01Z,,,,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757935,16,1,1,1,55,ex3psl8e3ajeypwjy4xfltpx6,1,53.7,73.9,2023-02-17T19:32:06.799Z,2023-02-18T09:30:13Z,4037735883,141,65.5,4037735887,213,3.3,4038862133,178,,4037735881,140,14.9,4037735879,56,Back,4037735889,1,,4037735885,212,41.1,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508757949,17,1,1,2,3,ex3psl8e3ajeypwjy4xfltpx6,1,20.7,56.4,2023-02-17T19:32:14.971Z,2023-02-18T09:30:20Z,4038862159,178,,4037735951,212,14.0,4037735947,140,22.3,4037735945,56,Back,4037735949,141,76.9,4037735953,213,1.5,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508758023,18,1,1,2,7,ex3psl8e3ajeypwjy4xfltpx6,1,23.6,76.1,2023-02-17T19:32:18.925Z,2023-02-18T09:30:22Z,4038862201,178,,4037736411,212,15.9,4037736401,140,14.2,4037736415,213,4.0,4037736405,141,57.8,4037736397,56,Back,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508758049,19,1,1,2,12,ex3psl8e3ajeypwjy4xfltpx6,1,19.2,50.1,2023-02-17T19:32:24.177Z,2023-02-18T09:30:25Z,4037736567,141,80.9,4037736563,56,Back,4037736571,213,1.3,4037736569,212,21.6,4038862217,178,,4037736565,140,24.3,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508758083,20,1,1,2,15,ex3psl8e3ajeypwjy4xfltpx6,0,27.1,86.8,2023-02-17T19:32:27.368Z,2023-02-18T09:30:38Z,4037736771,213,6.1,4037736767,141,72.0,4037736763,56,Center,4038862267,178,,4037736775,1,,4037736769,212,66.0,4037736761,155,,4037736765,140,89.2,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508758097,32,52,1,2,19,4l9mrqzmajz5crzlz50mtbt6x,1,13.5,25.8,2023-02-17T19:32:30.889Z,2023-02-18T09:30:43Z,4038862389,178,,4038779201,377,,,,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
