id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/16/value,qualifier/17/value
2530222819,93,1,1,8,58,dt4pinj0vw0t0cvz7za6mhmzy,1,42,78.7,2023-04-08T13:39:18.230Z,2023-04-09T06:49:06Z,4172176015,141,94.1,4172176019,213,0.7,4172176011,56,Left,4172176017,212,16.7,4175466831,178,,4172176013,140,54.4,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530222845,94,1,1,9,1,dt4pinj0vw0t0cvz7za6mhmzy,1,56.1,90.6,2023-04-08T13:39:20.911Z,2023-04-09T06:49:10Z,4175467077,178,,4172176165,212,16.1,4172176161,141,72.1,4172176169,213,5.4,4172176157,56,Center,4172176159,140,65.7,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530222875,95,1,1,9,3,dt4pinj0vw0t0cvz7za6mhmzy,1,60,75.9,2023-04-08T13:39:23.610Z,2023-04-09T06:49:13Z,4172176309,141,72.9,4172176305,56,Center,4172176307,140,54.5,4172176311,212,6.1,4175467281,178,,4172176313,213,3.5,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530222903,96,1,1,9,5,dt4pinj0vw0t0cvz7za6mhmzy,1,60.4,62.9,2023-04-08T13:39:25.762Z,2023-04-09T06:49:18Z,4172176441,141,44.3,4175467567,178,,4172176439,140,54.4,4172176445,213,4.3,4172176443,212,14.1,4172176437,56,Center,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530222959,97,1,1,9,7,dt4pinj0vw0t0cvz7za6mhmzy,1,60.4,37.1,2023-04-08T13:39:27.770Z,2023-04-09T06:49:23Z,4172176685,213,5.4,4172176677,140,67.3,4175467745,178,,4172176679,141,24.1,4172176675,56,Center,4172176683,212,11.4,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530222971,49,45,1,9,9,a8d2gb2nag8fy0itbuxmcibh2,0,18.6,71.8,2023-04-08T13:39:29.142Z,2023-04-09T06:49:29Z,4172176767,56,Back,4172176831,233,98,4172176771,285,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530222975,98,3,1,9,9,dt4pinj0vw0t0cvz7za6mhmzy,1,81.4,28.2,2023-04-08T13:39:29.142Z,2023-04-09T06:49:29Z,4172176817,233,49,4172176793,286,,4172176791,56,Center,4174307677,465,,4175467997,178,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530856829,897,83,1,9,10,a8d2gb2nag8fy0itbuxmcibh2,1,27.2,81.2,2023-04-08T13:39:30.096Z,2023-04-09T07:15:50Z,4175524601,399,204646,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530222979,99,61,1,9,10,dt4pinj0vw0t0cvz7za6mhmzy,0,79.2,24.9,2023-04-08T13:39:30.621Z,2023-04-09T06:49:39Z,4175468421,178,,4172176801,56,Center,,,,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530222985,50,49,1,9,11,a8d2gb2nag8fy0itbuxmcibh2,1,9.2,70,2023-04-08T13:39:31.615Z,2023-04-09T06:49:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223019,51,1,1,9,11,a8d2gb2nag8fy0itbuxmcibh2,1,13.5,71.8,2023-04-08T13:39:31.684Z,2023-04-09T06:49:50Z,4172176991,141,71.1,4172176989,140,18.9,4172176995,213,6.2,4175468609,178,,4172176987,56,Back,4172176993,212,5.7,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223067,52,1,1,9,14,a8d2gb2nag8fy0itbuxmcibh2,1,18.9,70.6,2023-04-08T13:39:34.109Z,2023-04-09T06:49:57Z,4172177213,213,4.7,4172177211,212,6.6,4172177207,140,18.8,4175469153,178,,4172177209,141,60.9,4172177205,56,Back,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223083,53,1,1,9,15,a8d2gb2nag8fy0itbuxmcibh2,0,20.2,60.9,2023-04-08T13:39:34.861Z,2023-04-09T06:50:05Z,4172177293,212,29.0,4172177287,56,Back,4172177295,213,1.2,4172177289,140,30.0,4172177291,141,100.0,4172177285,155,,4175469521,178,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223087,54,5,1,9,17,a8d2gb2nag8fy0itbuxmcibh2,0,32.4,101,2023-04-08T13:39:37.233Z,2023-04-09T06:50:08Z,4172177315,347,,4172177767,233,100,4172177313,56,Back,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223183,100,5,1,9,17,dt4pinj0vw0t0cvz7za6mhmzy,1,67.6,-1,2023-04-08T13:39:37.233Z,2023-04-09T06:50:08Z,4172177731,56,Right,4172177733,347,,4172177747,233,54,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223209,101,1,1,9,22,dt4pinj0vw0t0cvz7za6mhmzy,1,58.4,0,2023-04-08T13:39:42.740Z,2023-04-09T06:50:09Z,4172188389,189,,4172177829,140,44.9,4172177825,107,,4172177835,213,2.7,4172177831,141,9.9,4172177833,212,16.1,4172177827,56,Back,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223253,103,1,1,9,24,dt4pinj0vw0t0cvz7za6mhmzy,1,43,28.2,2023-04-08T13:39:44.488Z,2023-04-09T06:50:13Z,4172178055,212,22.0,4172178045,56,Back,4172178051,141,60.3,4172178049,140,45.6,4175469857,178,,4172178057,213,1.4,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223213,102,43,1,9,26,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-04-08T13:39:45.949Z,2023-04-08T13:42:02Z,4172187741,144,61,4172177853,56,Right,,,,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223283,104,1,1,9,27,dt4pinj0vw0t0cvz7za6mhmzy,1,45,65.2,2023-04-08T13:39:47.445Z,2023-04-09T06:50:16Z,4172178201,141,91.2,4172178205,213,1.1,4175469975,178,,4172178197,56,Left,4172178199,140,54.2,4172178203,212,20.1,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223365,105,1,1,9,30,dt4pinj0vw0t0cvz7za6mhmzy,1,55.3,88.6,2023-04-08T13:39:50.271Z,2023-04-09T06:50:21Z,4172178601,212,6.4,4172178603,213,5.5,4175470207,178,,4172178597,140,59.5,4172178599,141,81.7,4172178595,56,Left,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223427,106,1,1,9,35,dt4pinj0vw0t0cvz7za6mhmzy,1,58.7,65.5,2023-04-08T13:39:55.359Z,2023-04-09T06:50:27Z,4172178885,213,3.9,4172178881,141,44.3,4172178877,56,Back,4172178879,140,43.5,4172178883,212,21.5,4175470439,178,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223573,107,1,1,9,38,dt4pinj0vw0t0cvz7za6mhmzy,1,46,43.4,2023-04-08T13:39:58.656Z,2023-04-09T06:50:32Z,4172179547,141,25.8,4172179553,213,5.2,4172179543,56,Center,4172179545,140,51.7,4172179549,212,13.4,4175470647,178,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223649,108,1,1,9,44,dt4pinj0vw0t0cvz7za6mhmzy,1,54.3,31.2,2023-04-08T13:40:03.913Z,2023-04-09T06:50:42Z,4172179857,56,Left,4172179855,155,,4172179859,140,56.3,4172179865,213,1.5,4172179861,141,88.7,4172179867,1,,4172179863,212,39.2,4175471125,178,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223687,109,1,1,9,49,dt4pinj0vw0t0cvz7za6mhmzy,1,60.6,90.9,2023-04-08T13:40:09.225Z,2023-04-09T06:50:51Z,4172180097,141,93.8,4172180093,56,Left,4172180095,140,65.1,4172180099,212,5.1,4172180101,213,0.4,4175471469,178,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223711,110,1,1,9,51,dt4pinj0vw0t0cvz7za6mhmzy,1,65.4,94.8,2023-04-08T13:40:11.142Z,2023-04-09T06:50:56Z,4172180213,141,93.9,4175471573,178,,4172180217,213,3.2,4172180211,140,56.6,4172180215,212,9.3,4172180209,56,Left,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223731,111,1,1,9,52,dt4pinj0vw0t0cvz7za6mhmzy,1,56.4,93.5,2023-04-08T13:40:12.701Z,2023-04-09T06:51:07Z,4175471853,178,,4172180317,140,61.1,4172180321,212,5.4,4172180323,213,0.4,4172180315,56,Left,4172180319,141,96.6,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223761,112,1,1,9,54,dt4pinj0vw0t0cvz7za6mhmzy,1,56.8,94.5,2023-04-08T13:40:14.192Z,2023-04-09T06:51:18Z,4175472201,178,,4172180485,212,16.1,4172180481,140,42.4,4172180487,213,3.5,4172180479,56,Back,4172180483,141,86.3,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223781,113,1,1,9,57,dt4pinj0vw0t0cvz7za6mhmzy,0,47.3,88.3,2023-04-08T13:40:17.034Z,2023-04-09T06:51:25Z,4172180571,56,Center,4172180579,213,5.4,4172180575,141,67.5,4175472465,178,,4172180573,140,57.8,4172180577,212,17.9,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223801,55,49,1,9,58,a8d2gb2nag8fy0itbuxmcibh2,1,42.2,31,2023-04-08T13:40:18.193Z,2023-04-09T06:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223831,56,1,1,9,58,a8d2gb2nag8fy0itbuxmcibh2,1,42.2,31,2023-04-08T13:40:18.376Z,2023-04-09T06:51:47Z,4172180843,140,44.6,4172180847,212,7.3,4172180841,56,Back,4172180849,213,5.1,4172180845,141,20.9,4175473233,178,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223933,57,1,1,9,59,a8d2gb2nag8fy0itbuxmcibh2,1,44.6,20.9,2023-04-08T13:40:19.633Z,2023-04-09T06:51:50Z,4172181345,141,27.6,4172181341,56,Center,4172181349,213,0.2,4172181347,212,30.3,4175473325,178,,4172181337,155,,4172181343,140,73.1,,,,9qzxygb9hyzag1szans0k2jth,M. Thorsby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223947,58,1,1,10,6,a8d2gb2nag8fy0itbuxmcibh2,0,77.6,27.7,2023-04-08T13:40:26.780Z,2023-04-09T06:51:54Z,4172181435,141,35.1,4172181431,56,Center,4172181439,213,1.4,4172181437,212,5.1,4172181433,140,78.5,4175473439,178,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530223941,114,61,1,10,7,dt4pinj0vw0t0cvz7za6mhmzy,1,21.6,69.3,2023-04-08T13:40:26.845Z,2023-04-09T06:51:58Z,4175473707,178,,4172181387,56,Back,,,,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224041,59,1,1,10,12,a8d2gb2nag8fy0itbuxmcibh2,1,76.1,92.9,2023-04-08T13:40:32.782Z,2023-04-09T06:52:05Z,4175473859,178,,4172181901,213,3.4,4172181893,56,Left,4172181897,141,86.5,4172181899,212,18.7,4172181895,140,58.8,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224069,60,1,1,10,15,a8d2gb2nag8fy0itbuxmcibh2,1,58.8,86.5,2023-04-08T13:40:34.963Z,2023-04-09T06:52:25Z,4175474551,178,,4172182039,141,75.6,4172182035,56,Center,4172182041,212,8.7,4172182037,140,63.1,4172182043,213,5.3,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224083,61,1,1,10,16,a8d2gb2nag8fy0itbuxmcibh2,1,68.1,75.2,2023-04-08T13:40:35.941Z,2023-04-09T06:52:48Z,4172182107,213,2.1,4172182103,141,86.8,4174310059,156,,4172182105,212,9.3,4172182101,140,63.4,4172182099,56,Left,4175475639,178,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224103,62,1,1,10,18,a8d2gb2nag8fy0itbuxmcibh2,1,60.6,92.7,2023-04-08T13:40:38.141Z,2023-04-09T06:52:58Z,4172182207,140,69.2,4172182205,56,Left,4172182209,141,93.6,4172182213,213,0.1,4175475993,178,,4172182211,212,9.1,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224121,63,1,1,10,19,a8d2gb2nag8fy0itbuxmcibh2,1,72.1,92.3,2023-04-08T13:40:39.080Z,2023-04-09T06:53:01Z,4175476095,178,,4172182295,140,70.4,4172182301,213,4.6,4172182299,212,11.4,4172182297,141,75.7,4172182293,56,Center,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224157,64,1,1,10,21,a8d2gb2nag8fy0itbuxmcibh2,1,75.1,76.1,2023-04-08T13:40:41.220Z,2023-04-09T06:53:05Z,4172182435,212,17.2,4172182439,213,4.9,4172182431,141,51.1,4172182423,56,Center,4172182427,140,77.5,4175476207,178,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224181,65,1,1,10,23,a8d2gb2nag8fy0itbuxmcibh2,1,75.1,48.1,2023-04-08T13:40:43.307Z,2023-04-09T06:53:18Z,4172183799,154,,4172183797,210,13,4172182531,213,2.5,4172182529,212,6.2,4172182525,140,70.2,4175476451,178,,4172182523,56,Center,4172182527,141,53.3,9qzxygb9hyzag1szans0k2jth,M. Thorsby,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2530224185,66,13,1,10,24,a8d2gb2nag8fy0itbuxmcibh2,1,72.8,56.9,2023-04-08T13:40:43.974Z,2023-04-09T06:53:18Z,4172183371,20,,4172182551,22,,4172183819,103,86.1,4172183811,154,,4172183831,231,49.8,4172183817,102,37.3,4172183821,215,,4172183829,230,98.1,1vv29mash2uijx542ssjk666t,R. Khedira,4172183809,29,,4172182555,18,,4172183807,81,4172182563,56,Center,,,4172183813,55,65,4175476751,178,4172183825,328,,,,,,,,,,,,,,,
2530224205,67,5,1,10,25,a8d2gb2nag8fy0itbuxmcibh2,0,101.2,38.6,2023-04-08T13:40:45.481Z,2023-04-09T06:53:23Z,4172182683,346,,4172259865,233,115,4172182681,56,Center,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224359,115,5,1,10,25,dt4pinj0vw0t0cvz7za6mhmzy,1,-1.2,61.4,2023-04-08T13:40:45.481Z,2023-04-09T06:53:22Z,4172183455,346,,4172183453,56,Back,4172259845,233,67,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224615,116,1,1,10,56,dt4pinj0vw0t0cvz7za6mhmzy,1,4.9,50.3,2023-04-08T13:41:16.266Z,2023-04-09T06:53:33Z,4172184667,56,Back,4172184675,213,0.0,4172184671,141,50.6,4172184665,124,,4172184681,237,,4172184673,212,11.1,4172184669,140,15.5,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224639,117,1,1,10,57,dt4pinj0vw0t0cvz7za6mhmzy,1,15.2,50.1,2023-04-08T13:41:17.252Z,2023-04-09T06:53:38Z,4172184809,140,4.2,4175477419,178,,4172184807,56,Back,4172184811,141,40.7,4172184815,213,3.6,4172184813,212,13.2,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224675,118,1,1,10,59,dt4pinj0vw0t0cvz7za6mhmzy,1,3.6,38.5,2023-04-08T13:41:19.508Z,2023-04-09T06:53:43Z,4175477621,178,,4172185019,141,23.3,4172185015,56,Back,4172185023,213,5.5,4172185021,212,14.4,4172185017,140,13.1,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224697,119,1,1,11,2,dt4pinj0vw0t0cvz7za6mhmzy,1,18.4,15.9,2023-04-08T13:41:22.556Z,2023-04-09T06:53:47Z,4172185145,140,38.1,4172185151,213,0.0,4172185149,212,20.7,4172185147,141,17.4,4172185143,56,Back,4175477793,178,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224703,120,1,1,11,4,dt4pinj0vw0t0cvz7za6mhmzy,0,36.9,19.6,2023-04-08T13:41:24.102Z,2023-04-09T06:53:55Z,4172185185,212,13.2,4172185177,168,,4172185181,140,47.4,4175477985,178,,4172185179,56,Back,4172185187,213,0.6,4172185183,141,30.3,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224745,68,49,1,11,5,a8d2gb2nag8fy0itbuxmcibh2,1,53.9,64.8,2023-04-08T13:41:25.329Z,2023-04-09T06:54:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9qzxygb9hyzag1szans0k2jth,M. Thorsby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224825,69,1,1,11,5,a8d2gb2nag8fy0itbuxmcibh2,0,53.9,64.8,2023-04-08T13:41:25.385Z,2023-04-09T06:54:04Z,4175478371,178,,4172185725,56,Center,4172185729,141,57.9,4172185731,212,9.2,4172185733,213,5.7,4172185727,140,61.4,,,,,,,9qzxygb9hyzag1szans0k2jth,M. Thorsby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224737,121,61,1,11,6,dt4pinj0vw0t0cvz7za6mhmzy,0,31.5,38.9,2023-04-08T13:41:26.196Z,2023-04-09T06:54:17Z,4175478861,178,,4172185323,56,Back,,,,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530631499,757,3,1,11,7,a8d2gb2nag8fy0itbuxmcibh2,0,63.3,59.9,2023-04-08T13:41:27.112Z,2023-04-09T06:54:23Z,4174312437,56,Center,4174312447,467,6ie5meimavc8kwohr6lrdyket,4175479039,178,,4174312441,286,,4174312445,465,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224833,70,4,1,11,7,a8d2gb2nag8fy0itbuxmcibh2,1,65,59.4,2023-04-08T13:41:27.732Z,2023-04-09T06:54:27Z,4172185767,265,,4172185763,56,Center,4172185765,152,,4172185795,233,122,4172185769,286,,4172185761,13,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530224803,122,4,1,11,7,dt4pinj0vw0t0cvz7za6mhmzy,0,35,40.6,2023-04-08T13:41:27.733Z,2023-04-09T06:54:27Z,4172185627,56,Back,4172185633,285,,4172185631,265,,4172185629,152,,4172185625,13,,4175479227,178,,4172185845,233,70,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225449,71,1,1,11,53,a8d2gb2nag8fy0itbuxmcibh2,0,61.4,57.9,2023-04-08T13:42:12.851Z,2023-04-09T06:54:33Z,4172188739,1,,4172188731,140,99.3,4172188729,56,Center,4172188727,152,,4172188737,213,0.1,4172188735,212,39.8,4172188725,155,,4172188723,5,,9kxuwgequrilkom3ru6sdxall,J. Juranović,4175479417,178,,4172188733,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225451,123,11,1,11,55,dt4pinj0vw0t0cvz7za6mhmzy,1,1.9,36.1,2023-04-08T13:42:15.398Z,2023-04-09T06:54:36Z,4172188755,88,,4172188751,56,Back,4174313397,377,,4175479505,388,,,,,,,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225547,124,1,1,12,2,dt4pinj0vw0t0cvz7za6mhmzy,1,13.8,44.3,2023-04-08T13:42:21.894Z,2023-04-09T06:54:40Z,4172189267,141,95.1,4172189261,123,,4172189273,1,,4172189269,212,37.4,4175479651,178,,4172189271,213,1.2,4172189263,56,Back,4172189281,287,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,4172189265,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225695,125,1,1,12,7,dt4pinj0vw0t0cvz7za6mhmzy,1,43.9,90.8,2023-04-08T13:42:27.092Z,2023-04-09T06:54:45Z,4172189893,213,5.4,4172189887,140,53.2,4175479761,178,,4172189889,141,73.2,4172189885,56,Center,4172189891,212,15.4,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225689,72,45,1,12,10,a8d2gb2nag8fy0itbuxmcibh2,0,47.7,45.9,2023-04-08T13:42:30.540Z,2023-04-09T06:54:52Z,4172189865,285,,4172189863,56,Back,4172190061,233,126,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225719,126,3,1,12,10,dt4pinj0vw0t0cvz7za6mhmzy,1,52.3,54.1,2023-04-08T13:42:30.540Z,2023-04-09T06:54:52Z,4174313949,464,,4172189993,56,Center,4175479975,178,,4172190027,233,72,4172189999,286,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225803,127,1,1,12,12,dt4pinj0vw0t0cvz7za6mhmzy,1,45.8,48.4,2023-04-08T13:42:32.073Z,2023-04-09T06:55:11Z,4172190335,141,34.9,4172190339,213,5.3,4172190331,56,Center,4175480571,178,,4172190337,212,11.1,4172190333,140,51.8,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225827,128,1,1,12,16,dt4pinj0vw0t0cvz7za6mhmzy,1,55.4,25.8,2023-04-08T13:42:36.564Z,2023-04-09T06:55:17Z,4172190423,140,61.7,4175480807,178,,4172190427,212,14.2,4172190421,56,Center,4172190425,141,44.2,4172190431,213,1.1,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225849,129,1,1,12,17,dt4pinj0vw0t0cvz7za6mhmzy,1,61.8,44.3,2023-04-08T13:42:37.476Z,2023-04-09T06:55:25Z,4172190543,140,66.5,4175481139,178,,4172190547,212,5.4,4172190541,56,Center,4172190549,213,5.8,4172190545,141,40.9,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225885,130,1,1,12,20,dt4pinj0vw0t0cvz7za6mhmzy,1,65.3,33.4,2023-04-08T13:42:40.313Z,2023-04-09T06:55:29Z,4175481297,178,,4172190695,140,59.3,4172190701,212,6.3,4172190705,213,3.1,4172190699,141,33.4,4172190693,56,Center,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
