id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2540695253,276,1,1,15,28,c5hderjlkcoaze51e5wgvptk,0,64.7,0,2023-04-29T13:46:15.367Z,2023-04-30T05:07:49Z,4234806203,141,16.9,4235166187,189,,4234806205,212,14.7,4234806207,213,1.1,4234806501,107,,4234806665,238,,4234806201,140,71.5,4234806199,56,Right,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686477,156,49,1,15,30,ex3psl8e3ajeypwjy4xfltpx6,1,36,77.3,2023-04-29T13:46:17.697Z,2023-04-30T05:08:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686525,157,1,1,15,31,ex3psl8e3ajeypwjy4xfltpx6,1,35.4,72.2,2023-04-29T13:46:18.477Z,2023-04-30T05:08:07Z,4234765051,213,4.0,4238626015,178,,4234765047,141,43.1,4234765043,56,Back,4234765045,140,20.1,4234765049,212,25.5,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686559,158,1,1,15,35,ex3psl8e3ajeypwjy4xfltpx6,1,19.3,42.8,2023-04-29T13:46:23.074Z,2023-04-30T05:08:10Z,4234765181,56,Back,4234765189,213,4.9,4234765183,140,22.1,4238626087,178,,4234765185,141,19.9,4234765187,212,15.8,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686575,159,1,1,15,37,ex3psl8e3ajeypwjy4xfltpx6,1,22.1,19.9,2023-04-29T13:46:25.164Z,2023-04-30T05:08:14Z,4238626153,178,,4234765269,141,4.6,4234765273,212,12.2,4234765277,213,5.3,4234765265,140,28.1,4234765263,56,Back,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686711,160,1,1,15,39,ex3psl8e3ajeypwjy4xfltpx6,1,27.9,4.9,2023-04-29T13:46:26.485Z,2023-04-30T05:08:18Z,4234765939,56,Center,4234765941,140,59.9,4234765949,1,,4234765943,141,64.1,4234765945,212,52.4,4234765947,213,0.9,4238626247,178,,4234765937,155,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686713,161,61,1,15,44,ex3psl8e3ajeypwjy4xfltpx6,1,60,63.9,2023-04-29T13:46:31.557Z,2023-04-30T05:08:36Z,4238626475,178,,4238626473,15,,4234765957,56,Center,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686705,159,49,1,15,45,c5hderjlkcoaze51e5wgvptk,1,31.5,37.1,2023-04-29T13:46:32.289Z,2023-04-30T06:20:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686789,160,1,1,15,46,c5hderjlkcoaze51e5wgvptk,1,31.4,37.3,2023-04-29T13:46:33.202Z,2023-04-30T05:08:49Z,4234766291,140,4.1,4238626601,178,,4234766297,213,2.7,4234766289,56,Back,4234766295,212,31.1,4234766293,141,55.0,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686861,161,1,1,15,51,c5hderjlkcoaze51e5wgvptk,1,2.9,66.8,2023-04-29T13:46:38.746Z,2023-04-30T05:08:53Z,4234766629,56,Back,4234766631,140,11.6,4234766635,212,14.4,4234766633,141,83.1,4238626703,178,,4234766637,213,0.9,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686921,162,1,1,15,54,c5hderjlkcoaze51e5wgvptk,1,11.7,83.7,2023-04-29T13:46:41.491Z,2023-04-30T05:08:58Z,4238626815,178,,4234766939,212,28.1,4234766941,213,6.1,4234766931,155,,4234766937,141,76.7,4234766933,56,Back,4234766935,140,38.1,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541418453,842,83,1,15,57,ex3psl8e3ajeypwjy4xfltpx6,1,66.2,18,2023-04-29T13:46:44.825Z,2023-04-30T06:21:09Z,4238683157,399,174289,,,,,,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686939,163,1,1,15,57,c5hderjlkcoaze51e5wgvptk,1,36.9,79.6,2023-04-29T13:46:44.874Z,2023-04-30T05:09:07Z,4234767009,56,Back,4234767017,213,5.6,4234767015,212,7.6,4234767013,141,72.6,4238626935,178,,4234767011,140,42.5,4234767007,155,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686953,164,1,1,15,58,c5hderjlkcoaze51e5wgvptk,1,42.5,72.6,2023-04-29T13:46:45.715Z,2023-04-30T05:09:10Z,4234767075,141,73.8,4234767079,213,3.0,4234767073,140,37.5,4234767071,56,Back,4234767077,212,5.3,4238626963,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540686997,165,2,1,15,59,c5hderjlkcoaze51e5wgvptk,1,37.7,73.8,2023-04-29T13:46:46.923Z,2023-04-30T05:09:13Z,4234767281,56,Left,4234767279,7,az15xx7m923srf9gdbwmiyga1,4234767285,141,86.3,4234767283,140,60.5,4238627005,178,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687061,162,55,1,15,59,ex3psl8e3ajeypwjy4xfltpx6,1,44.5,53.9,2023-04-29T13:46:46.924Z,2023-04-30T05:09:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687253,163,1,1,16,13,ex3psl8e3ajeypwjy4xfltpx6,1,33.2,26.2,2023-04-29T13:47:00.661Z,2023-04-30T05:09:19Z,4238627089,178,,4234768405,213,2.1,4234768399,140,24.7,4234768403,212,19.3,4236718433,189,,4234768397,56,Back,4234768393,5,,4234768395,241,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,4234768401,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687271,164,1,1,16,19,ex3psl8e3ajeypwjy4xfltpx6,1,24.7,51.3,2023-04-29T13:47:06.382Z,2023-04-30T05:09:22Z,4234768501,212,16.9,4234768499,141,75.6,4234768495,56,Back,4238627119,178,,4234768503,213,1.4,4234768497,140,28.2,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687335,165,1,1,16,21,ex3psl8e3ajeypwjy4xfltpx6,1,28.2,75.6,2023-04-29T13:47:08.562Z,2023-04-30T05:09:26Z,4234768879,212,13.7,4234768871,56,Back,4238627153,178,,4234768875,140,31.8,4234768881,213,1.3,4234768877,141,95.0,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687419,166,1,1,16,24,ex3psl8e3ajeypwjy4xfltpx6,1,31.8,95,2023-04-29T13:47:11.563Z,2023-04-30T05:09:29Z,4234769287,213,3.3,4234769283,141,91.7,4238627189,178,,4234769285,212,16.4,4234769279,56,Back,4234769281,140,16.3,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687433,167,1,1,16,28,ex3psl8e3ajeypwjy4xfltpx6,1,20.3,82.4,2023-04-29T13:47:15.871Z,2023-04-30T05:09:51Z,4238627463,178,,4234769371,140,28.2,4234769377,213,6.2,4234769375,212,8.3,4234769373,141,81.3,4234769369,56,Back,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687517,168,1,1,16,31,ex3psl8e3ajeypwjy4xfltpx6,0,28.2,81.3,2023-04-29T13:47:18.310Z,2023-04-30T05:09:55Z,4238627497,178,,4234769821,140,67.5,4234769819,56,Left,4234769829,1,,4234769825,212,41.4,4234769823,141,85.5,4234769827,213,0.1,4234769817,155,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687513,166,49,1,16,34,c5hderjlkcoaze51e5wgvptk,1,32.6,19.4,2023-04-29T13:47:22.146Z,2023-04-30T05:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687575,167,1,1,16,35,c5hderjlkcoaze51e5wgvptk,1,32,19.8,2023-04-29T13:47:22.198Z,2023-04-30T05:10:02Z,4234770155,141,37.9,4234770153,140,5.1,4234770157,212,30.8,4234770151,56,Back,4234770159,213,2.7,4238627619,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687629,168,1,1,16,39,c5hderjlkcoaze51e5wgvptk,1,7.4,38.2,2023-04-29T13:47:26.841Z,2023-04-30T05:10:07Z,4238627701,178,,4234770407,140,16.3,4234770411,212,9.9,4234770405,56,Back,4234770413,213,0.3,4234770409,141,43.1,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687671,169,1,1,16,44,c5hderjlkcoaze51e5wgvptk,1,15.6,39.8,2023-04-29T13:47:31.264Z,2023-04-30T05:10:10Z,4234770593,213,4.5,4234770589,141,15.7,4238627765,178,,4234770587,140,12.9,4234770585,56,Back,4234770591,212,16.6,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687709,170,1,1,16,46,c5hderjlkcoaze51e5wgvptk,0,13.3,12.8,2023-04-29T13:47:33.656Z,2023-04-30T05:10:13Z,4234770835,212,47.5,4234770833,141,24.2,4238627797,178,,4234770837,213,0.2,4234770827,157,,4234770829,56,Center,4234770839,1,,4234770831,140,57.9,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687719,169,1,1,16,49,ex3psl8e3ajeypwjy4xfltpx6,0,39.5,69.9,2023-04-29T13:47:36.423Z,2023-04-30T05:10:17Z,4234770879,213,0.0,4238627835,388,,4234770871,56,Center,4234770877,212,17.9,4234770873,140,56.5,4234770875,141,71.0,4234770869,3,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687761,171,1,1,16,51,c5hderjlkcoaze51e5wgvptk,0,43,33.2,2023-04-29T13:47:38.360Z,2023-04-30T05:10:26Z,4234771165,212,12.6,4234771163,141,45.4,4234771157,3,,4234771167,213,2.4,4234771161,140,34.0,4234771159,56,Back,4238627973,388,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687777,170,49,1,16,52,ex3psl8e3ajeypwjy4xfltpx6,1,65.2,52.8,2023-04-29T13:47:39.961Z,2023-04-30T05:10:32Z,,,,,,,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687823,171,1,1,16,53,ex3psl8e3ajeypwjy4xfltpx6,0,65,50.7,2023-04-29T13:47:40.597Z,2023-04-30T05:10:40Z,4234771415,212,10.3,4234771413,141,50.7,4234771409,140,74.8,4238628137,388,,4234771401,155,,4234771419,213,0,4234771405,56,Center,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687839,172,1,1,16,54,c5hderjlkcoaze51e5wgvptk,1,25.4,49.1,2023-04-29T13:47:41.858Z,2023-04-30T05:10:44Z,4234771527,213,5.5,4234771517,3,,4234771523,141,42.1,4234771525,212,6.9,4238628193,388,,4234771521,140,30.1,4234771519,56,Back,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687851,173,49,1,16,55,c5hderjlkcoaze51e5wgvptk,1,30.2,41,2023-04-29T13:47:42.529Z,2023-04-30T05:10:52Z,,,,,,,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687879,174,1,1,16,56,c5hderjlkcoaze51e5wgvptk,1,30.6,39.2,2023-04-29T13:47:43.973Z,2023-04-30T05:10:56Z,4234771731,213,3.3,4234771729,212,12.5,4238628317,178,,4234771723,56,Back,4234771725,140,18.8,4234771727,141,37.1,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687917,175,1,1,16,59,c5hderjlkcoaze51e5wgvptk,0,22.1,33.2,2023-04-29T13:47:46.607Z,2023-04-30T05:10:59Z,4234771929,213,0.7,4234771927,212,40.4,4234771917,56,Center,4238628355,178,,4234771923,140,50.5,4234771913,155,,4234771933,1,,4234771925,141,73.2,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540687921,172,49,1,17,2,ex3psl8e3ajeypwjy4xfltpx6,1,54.1,22.7,2023-04-29T13:47:49.513Z,2023-04-30T05:11:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688051,173,1,1,17,8,ex3psl8e3ajeypwjy4xfltpx6,1,41.1,24.4,2023-04-29T13:47:55.223Z,2023-04-30T05:11:12Z,4234772629,212,32.5,4238628519,178,,4234772627,141,50.1,4234772637,1,,4234772625,140,15.0,4234772633,213,2.6,4234772623,56,Back,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688115,174,1,1,17,13,ex3psl8e3ajeypwjy4xfltpx6,1,14.8,51.5,2023-04-29T13:48:00.476Z,2023-04-30T05:11:16Z,4234772967,56,Center,4234772965,155,,4234772971,141,69.3,4234772977,1,,4234772975,213,0.3,4238628567,178,,4234772973,212,48.8,4234772969,140,59.8,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688127,175,44,1,17,16,ex3psl8e3ajeypwjy4xfltpx6,1,59.4,71.9,2023-04-29T13:48:03.266Z,2023-04-30T09:48:06Z,4234773013,56,Center,4234773015,286,,4234773039,233,176,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688095,176,44,1,17,16,c5hderjlkcoaze51e5wgvptk,0,40.6,28.1,2023-04-29T13:48:03.267Z,2023-04-30T05:11:20Z,4234772883,285,,4234772879,56,Back,4234773071,233,175,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688141,176,1,1,17,16,ex3psl8e3ajeypwjy4xfltpx6,0,59.8,69.3,2023-04-29T13:48:03.312Z,2023-04-30T09:48:06Z,4234773097,56,Center,4238628693,388,,4234773095,168,,4234773093,3,,4234773101,141,69.3,4234773103,212,1.1,4234773105,213,0,4234773099,140,60.8,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688105,177,61,1,17,16,c5hderjlkcoaze51e5wgvptk,1,41,25.4,2023-04-29T13:48:03.360Z,2023-04-30T05:11:37Z,4234772913,56,Back,4238628849,21,,4238628851,388,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688143,178,49,1,17,18,c5hderjlkcoaze51e5wgvptk,1,38.8,22.9,2023-04-29T13:48:06.134Z,2023-04-30T05:11:52Z,,,,,,,,,,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688165,179,1,1,17,18,c5hderjlkcoaze51e5wgvptk,0,38.9,23.1,2023-04-29T13:48:06.150Z,2023-04-30T05:12:06Z,4234773213,213,0.2,4238629199,178,,4234773217,1,,4234773209,141,30.5,4234773207,140,61.2,4234773211,212,23.9,4234773205,56,Center,4234773203,157,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688223,177,1,1,17,21,ex3psl8e3ajeypwjy4xfltpx6,0,41.3,68.9,2023-04-29T13:48:08.778Z,2023-04-30T05:12:11Z,4234773473,141,68.1,4234773475,212,15.7,4234773469,56,Center,4238629235,388,,4234773477,213,6.2,4234773471,140,56.2,4234773467,3,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688241,180,44,1,17,23,c5hderjlkcoaze51e5wgvptk,1,43.8,30.8,2023-04-29T13:48:10.708Z,2023-04-30T09:48:07Z,4234773549,285,,4234773551,233,178,4234773547,56,Back,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688227,178,44,1,17,23,ex3psl8e3ajeypwjy4xfltpx6,0,56.2,69.2,2023-04-29T13:48:10.709Z,2023-04-30T05:12:36Z,4234773493,56,Center,4234773569,233,180,4234773497,286,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688257,181,1,1,17,23,c5hderjlkcoaze51e5wgvptk,1,43.8,29.7,2023-04-29T13:48:10.764Z,2023-04-30T09:48:07Z,4234773641,212,14.7,4234773627,3,,4234773643,213,0.0,4234773635,141,30.3,4238629585,388,,4234773631,56,Center,4234773633,140,57.8,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688273,182,1,1,17,25,c5hderjlkcoaze51e5wgvptk,1,58.2,30.5,2023-04-29T13:48:12.478Z,2023-04-30T05:13:03Z,4234773689,56,Center,4238629815,388,,4234773695,212,5.0,4234773693,141,36.5,4234773697,213,2.2,4238629849,21,,4234773691,140,55.4,4234773701,156,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688333,183,1,1,17,27,c5hderjlkcoaze51e5wgvptk,1,55.4,38.2,2023-04-29T13:48:14.419Z,2023-04-30T05:13:07Z,4238629891,178,,4234773997,56,Back,4234774003,212,9.7,4234774005,213,2.7,4234773999,140,47.1,4234774001,141,44.5,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688361,184,1,1,17,28,c5hderjlkcoaze51e5wgvptk,1,45.1,50.7,2023-04-29T13:48:15.263Z,2023-04-30T05:13:12Z,4234774147,141,81.6,4234774151,212,21.0,4238629957,178,,4234774145,140,44.9,4234774143,56,Back,4234774153,213,1.6,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688391,185,1,1,17,32,c5hderjlkcoaze51e5wgvptk,1,44.9,81.6,2023-04-29T13:48:19.565Z,2023-04-30T05:13:15Z,4234774285,213,4.0,4234774279,141,71.9,4238630007,178,,4234774277,140,39.4,4234774275,56,Back,4234774281,212,8.8,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688413,186,1,1,17,34,c5hderjlkcoaze51e5wgvptk,1,39.3,71.3,2023-04-29T13:48:21.734Z,2023-04-30T05:13:19Z,4234774419,213,5.3,4238630041,178,,4234774411,56,Back,4234774413,140,44.0,4234774415,141,60.8,4234774417,212,8.7,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688435,187,1,1,17,35,c5hderjlkcoaze51e5wgvptk,1,44.9,60.6,2023-04-29T13:48:22.518Z,2023-04-30T05:13:33Z,4234774523,141,57.9,4234774525,212,12.6,4234774521,140,33.0,4238630205,178,,4234774519,56,Back,4234774529,213,3.3,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688491,188,1,1,17,38,c5hderjlkcoaze51e5wgvptk,1,37.3,44.8,2023-04-29T13:48:25.418Z,2023-04-30T05:13:36Z,4234774879,212,20.3,4238630241,178,,4234774873,56,Back,4234774875,140,41.0,4234774881,213,4.9,4234774877,141,15.5,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688539,189,1,1,17,43,c5hderjlkcoaze51e5wgvptk,1,40.6,18,2023-04-29T13:48:30.558Z,2023-04-30T05:13:40Z,4238630287,178,,4234775157,141,39.8,4234775153,56,Back,4234775155,140,31.1,4234775163,212,17.9,4234775165,213,2.2,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688557,190,1,1,17,48,c5hderjlkcoaze51e5wgvptk,1,35.6,34.9,2023-04-29T13:48:35.718Z,2023-04-30T05:13:43Z,4238630341,178,,4234775279,213,1.4,4234775271,56,Back,4234775277,212,15.9,4234775275,141,57.9,4234775273,140,38.1,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688611,191,1,1,17,50,c5hderjlkcoaze51e5wgvptk,1,41.8,68.4,2023-04-29T13:48:38.079Z,2023-04-30T05:13:49Z,4234775587,140,62.8,4238630423,178,,4234775591,212,26.0,4234775585,56,Left,4234775593,213,0.6,4234775589,141,88.6,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688633,179,45,1,17,54,ex3psl8e3ajeypwjy4xfltpx6,0,33.8,7,2023-04-29T13:48:42.034Z,2023-04-30T05:13:53Z,4234775849,233,192,4234775721,56,Back,4234775723,285,,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688651,192,3,1,17,54,c5hderjlkcoaze51e5wgvptk,1,66.2,93,2023-04-29T13:48:42.034Z,2023-04-30T05:13:52Z,4234775811,56,Left,4238630451,178,,4234775813,286,,4234775835,233,179,4236736995,464,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688685,193,1,1,17,56,c5hderjlkcoaze51e5wgvptk,1,63.9,88,2023-04-29T13:48:44.162Z,2023-04-30T05:13:55Z,4234775985,141,74.2,4234775983,140,55.2,4234775987,212,13.1,4238630515,178,,4234775989,213,3.9,4234775981,56,Center,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688721,194,1,1,18,0,c5hderjlkcoaze51e5wgvptk,1,55.1,71.9,2023-04-29T13:48:47.369Z,2023-04-30T05:14:00Z,4234776247,141,48.7,4234776251,212,15.8,4234776245,140,55.2,4238630549,178,,4234776243,56,Center,4234776255,213,4.7,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688809,195,1,1,18,2,c5hderjlkcoaze51e5wgvptk,1,55.2,44.7,2023-04-29T13:48:50.044Z,2023-04-30T05:14:03Z,4234776779,140,55.2,4234776785,213,4.7,4234776783,212,21.1,4234776781,141,13.7,4234776777,56,Right,4238630607,178,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688863,196,1,1,18,8,c5hderjlkcoaze51e5wgvptk,1,55.9,15.5,2023-04-29T13:48:55.916Z,2023-04-30T05:14:07Z,4234777009,213,2.0,4234777003,140,46.9,4234777005,141,44.3,4234777001,56,Back,4238630675,178,,4234777007,212,21.7,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540688881,197,1,1,18,11,c5hderjlkcoaze51e5wgvptk,1,46.9,44.7,2023-04-29T13:48:58.588Z,2023-04-30T05:14:10Z,4234777091,212,7.1,4234777085,56,Back,4234777087,140,47.8,4234777089,141,55.0,4234777093,213,1.4,4238630721,178,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
