id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,qualifier/15/value
2448384099,6,1,1,0,12,1c7qokc1j5z50cjj4tcu32haa,1,72.9,97.1,2022-08-20T13:31:26.783Z,2022-08-20T22:40:25Z,3718430811,141,88.0,3718430815,212,6.9,3718430803,3,,3718430817,213,5.2,3718430805,56,Left,3718430807,140,75.8,3721048239,388,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448441373,370,1,1,0,14,1c7qokc1j5z50cjj4tcu32haa,0,79.1,85.9,2022-08-20T13:31:28.670Z,2022-08-20T22:40:40Z,3718715855,213,3.3,3721048863,178,,3718715853,212,7.7,3718715851,141,83.9,3718715849,140,71.9,3718715847,56,Left,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384103,7,4,1,0,14,1c7qokc1j5z50cjj4tcu32haa,1,71.4,94.2,2022-08-20T13:31:28.862Z,2022-08-20T22:40:48Z,3718431429,10,,3718430839,152,,3718430843,286,,3718435155,233,4,3718430837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384221,4,4,1,0,14,ex3psl8e3ajeypwjy4xfltpx6,0,28.6,5.8,2022-08-20T13:31:28.863Z,2022-08-20T22:40:48Z,3718431405,56,Back,3718431407,152,,3718435171,233,7,3718431403,10,,3718431409,285,,3721049165,178,,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384361,8,1,1,0,47,1c7qokc1j5z50cjj4tcu32haa,1,72,94.2,2022-08-20T13:32:01.556Z,2022-08-21T06:19:12Z,3720720631,72,,3718432043,212,26.0,3718432039,140,85.1,3718432045,213,5.3,3718432713,210,13,3721049375,178,,3718432715,154,,3718432041,141,61.7,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3718432033,2,,1,3718492245,5,3718432037,56,Center,3718432035,155,3718492247,152,3720720629,224,,,,,,,,,,,,,,,,,,,,,,,,,
2448384379,9,44,1,0,48,1c7qokc1j5z50cjj4tcu32haa,1,89.9,59,2022-08-20T13:32:02.629Z,2022-08-21T06:19:11Z,3718432129,56,Center,3718432227,233,5,3718432131,286,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384385,5,44,1,0,48,ex3psl8e3ajeypwjy4xfltpx6,0,10.1,41,2022-08-20T13:32:02.630Z,2022-08-20T22:41:11Z,3718432263,233,9,3718432165,285,,3718432163,56,Back,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384387,10,13,1,0,48,1c7qokc1j5z50cjj4tcu32haa,1,91,56.4,2022-08-20T13:32:02.684Z,2022-08-21T06:19:12Z,3721050257,388,,3718432721,154,,3718432481,328,,3718432175,17,,3718432733,231,51.4,3718432181,56,Center,3718432475,24,,3718432477,15,,d608s0948uh3owqee7t0en7px,D. Kohr,3718432729,103,2.8,,3718432719,29,3718432731,230,99.1,3718432727,102,3718432717,75,3718432723,55,35.1,8,,,,,,,,,,,,,,,,,,,,,,,
2448384395,6,5,1,0,50,ex3psl8e3ajeypwjy4xfltpx6,1,-0.8,71.4,2022-08-20T13:32:04.548Z,2022-08-20T22:41:22Z,3718432243,346,,3718432241,56,Back,3718432311,233,11,,,,,,,,,,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384401,11,5,1,0,50,1c7qokc1j5z50cjj4tcu32haa,0,100.8,28.6,2022-08-20T13:32:04.548Z,2022-08-20T22:41:22Z,3718432277,56,Center,3718432329,233,6,3718432281,346,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384613,7,1,1,1,9,ex3psl8e3ajeypwjy4xfltpx6,1,5,49.4,2022-08-20T13:32:23.826Z,2022-08-20T22:41:25Z,3718433231,56,Back,3718433237,212,21.6,3718433235,141,20.0,3718433233,140,12.9,3718433229,124,,3718433243,237,,3718433239,213,5.1,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384663,8,1,1,1,13,ex3psl8e3ajeypwjy4xfltpx6,0,17.9,13.5,2022-08-20T13:32:27.388Z,2022-08-20T22:41:38Z,3718433521,213,0.3,3718433511,155,,3718433519,212,52.7,3721051109,178,,3718433513,56,Center,3718433523,1,,3718433517,141,34.5,3718433515,140,66.2,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384669,12,1,1,1,16,1c7qokc1j5z50cjj4tcu32haa,0,35.1,71.7,2022-08-20T13:32:30.354Z,2022-08-20T22:41:45Z,3721051365,388,,3718433541,3,,3718433551,213,0.7,3718433543,56,Back,3718433549,212,4.8,3718433545,140,38.6,3718433547,141,76.3,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384667,9,61,1,1,16,ex3psl8e3ajeypwjy4xfltpx6,1,66.2,34.5,2022-08-20T13:32:30.375Z,2022-08-20T22:42:00Z,3721051957,178,,3721051955,15,,3718433539,56,Center,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384687,13,49,1,1,18,1c7qokc1j5z50cjj4tcu32haa,1,36.4,60.6,2022-08-20T13:32:32.574Z,2022-08-20T22:42:10Z,,,,,,,,,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384703,14,1,1,1,18,1c7qokc1j5z50cjj4tcu32haa,0,32.7,60.8,2022-08-20T13:32:32.613Z,2022-08-20T22:42:13Z,3718433711,141,100.0,3721052479,178,,3718433709,140,71.6,3718433715,213,0.6,3718433717,1,,3718433705,155,,3718433713,212,49.0,3718433707,56,Left,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384711,10,5,1,1,21,ex3psl8e3ajeypwjy4xfltpx6,1,33,-1,2022-08-20T13:32:35.366Z,2022-08-20T22:42:19Z,3718433755,233,15,3718433737,347,,3718433735,56,Back,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384707,15,5,1,1,21,1c7qokc1j5z50cjj4tcu32haa,0,67,101,2022-08-20T13:32:35.366Z,2022-08-20T22:42:19Z,3718433723,56,Left,3718433759,233,10,3718433725,347,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384875,11,1,1,1,36,ex3psl8e3ajeypwjy4xfltpx6,1,40.5,0,2022-08-20T13:32:50.895Z,2022-08-20T22:42:25Z,3718434495,1,,3718434493,213,0.1,3718434483,107,,3718434491,212,23.3,3718434489,141,3.1,3718434487,140,62.5,3718434485,56,Right,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384877,12,61,1,1,38,ex3psl8e3ajeypwjy4xfltpx6,0,62.5,3.1,2022-08-20T13:32:53.202Z,2022-08-20T22:43:15Z,3721054079,178,,3718434499,56,Right,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384881,13,5,1,1,39,ex3psl8e3ajeypwjy4xfltpx6,0,62.9,-1.2,2022-08-20T13:32:53.668Z,2022-08-20T22:43:18Z,3718434509,347,,3718434507,56,Right,3718435191,233,16,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385023,16,5,1,1,39,1c7qokc1j5z50cjj4tcu32haa,1,37.1,101.2,2022-08-20T13:32:53.668Z,2022-08-20T22:43:18Z,3718435137,347,,3718435135,56,Back,3718435187,233,13,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385041,17,1,1,1,53,1c7qokc1j5z50cjj4tcu32haa,1,34.8,100,2022-08-20T13:33:07.887Z,2022-08-20T22:43:22Z,3718435241,141,90.9,3718435235,107,,3718435237,56,Back,3718435245,213,4.4,3718435243,212,7.0,3718435239,140,33.0,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385079,18,1,1,1,54,1c7qokc1j5z50cjj4tcu32haa,0,33,90.9,2022-08-20T13:33:08.791Z,2022-08-20T22:43:25Z,3721054965,178,,3718435421,212,28.2,3718435413,157,,3718435423,213,6.0,3718435419,141,81.3,3718435417,140,59.1,3718435425,1,,3718435415,56,Left,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385075,14,44,1,1,57,ex3psl8e3ajeypwjy4xfltpx6,1,36.8,20.7,2022-08-20T13:33:11.361Z,2022-08-21T06:19:13Z,3718435393,56,Back,3718435395,285,,3718435463,233,19,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385083,19,44,1,1,57,1c7qokc1j5z50cjj4tcu32haa,0,63.2,79.3,2022-08-20T13:33:11.362Z,2022-08-20T22:44:09Z,3718435443,286,,3718435485,233,14,3718435441,56,Left,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385081,15,1,1,1,57,ex3psl8e3ajeypwjy4xfltpx6,0,32.6,22.7,2022-08-20T13:33:11.410Z,2022-08-21T06:19:13Z,3721055311,388,,3718435431,56,Back,3718435439,213,0,3718435429,3,,3718435433,140,33.3,3718435437,212,0.7,3718435435,141,22.7,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385093,20,61,1,1,57,1c7qokc1j5z50cjj4tcu32haa,1,58.9,81.3,2022-08-20T13:33:11.464Z,2022-08-20T22:44:17Z,3718435471,56,Left,3721056779,388,,3721056777,15,,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385137,21,1,1,1,58,1c7qokc1j5z50cjj4tcu32haa,1,60.3,88.2,2022-08-20T13:33:13.066Z,2022-08-20T22:44:26Z,3718435719,3,,3718435729,213,5.5,3718435723,140,70.2,3718435727,212,14.7,3718435725,141,73.0,3721057065,388,,3718435721,56,Center,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385141,22,4,1,2,1,1c7qokc1j5z50cjj4tcu32haa,1,70.3,66.2,2022-08-20T13:33:15.832Z,2022-08-20T22:44:34Z,3718435751,286,,3718435847,233,16,3718435743,13,,3718435749,265,,3718435745,56,Center,3718435747,152,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385151,16,4,1,2,1,ex3psl8e3ajeypwjy4xfltpx6,0,29.7,33.8,2022-08-20T13:33:15.833Z,2022-08-20T22:44:34Z,3718435781,56,Back,3721057283,178,,3718435855,233,22,3718435785,265,,3718435787,285,,3718435779,13,,3718435783,152,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385325,17,17,1,2,6,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-08-20T13:33:21.056Z,2022-08-20T22:44:44Z,3718436603,13,243,3718436601,393,,3718436599,31,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385897,23,15,1,3,3,1c7qokc1j5z50cjj4tcu32haa,1,73.5,72.2,2022-08-20T13:34:18.094Z,2022-08-20T22:44:47Z,3718439723,147,64.3,3721057737,178,,3718439715,102,47.1,3718439725,230,99.1,3718439727,231,49.8,3718439717,103,19,3718439215,56,Center,3718439521,82,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,3718439213,18,,,3718439539,233,3718439719,458,,3718439211,26,3718439517,20,3720728209,80,,,18,3718439721,146,81.9,,,,,,,,,,,,,,,,,,,
2448385915,18,10,1,3,4,ex3psl8e3ajeypwjy4xfltpx6,1,18.5,37.7,2022-08-20T13:34:18.400Z,2022-08-20T22:44:54Z,3721057985,388,,3721057987,21,,3718439329,56,Back,3718439569,233,23,3718439431,239,,3718439327,94,,,,,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385955,24,5,1,3,8,1c7qokc1j5z50cjj4tcu32haa,1,68.2,101.2,2022-08-20T13:34:23.090Z,2022-08-20T22:45:00Z,3718439513,56,Left,3718440107,233,128,3718439515,347,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448393001,128,5,1,3,8,ex3psl8e3ajeypwjy4xfltpx6,0,31.8,-1.2,2022-08-20T13:34:23.090Z,2022-08-20T22:44:59Z,3718472075,347,,3718472073,56,Back,3718472137,233,24,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448386119,25,1,1,3,18,1c7qokc1j5z50cjj4tcu32haa,1,68.9,100,2022-08-20T13:34:32.728Z,2022-08-20T22:45:05Z,3718440371,140,93.7,3718440367,107,,3718440369,56,Left,3718440375,212,26.3,3718440377,213,6.1,3718440373,141,95.0,3718440379,1,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448386139,26,1,1,3,23,1c7qokc1j5z50cjj4tcu32haa,1,93,96.1,2022-08-20T13:34:38.188Z,2022-08-20T22:45:10Z,3718440481,140,82.9,3718440491,213,3.0,3718440483,141,98.5,3721058523,178,,3718440479,56,Left,3718440487,212,10.7,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448386157,27,1,1,3,25,1c7qokc1j5z50cjj4tcu32haa,1,84.9,98.5,2022-08-20T13:34:39.926Z,2022-08-20T22:45:15Z,3718440565,213,3.8,3721058719,178,,3718440563,212,12.5,3718440557,56,Left,3718440561,141,87.7,3718440559,140,75.3,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448386181,28,1,1,3,27,1c7qokc1j5z50cjj4tcu32haa,1,79.6,83.9,2022-08-20T13:34:41.663Z,2022-08-20T22:45:21Z,3718440645,140,77.3,3718440647,141,67.6,3718440649,212,11.3,3718440651,213,4.5,3718440643,56,Center,3721058955,178,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448386231,29,1,1,3,28,1c7qokc1j5z50cjj4tcu32haa,1,77.3,67.5,2022-08-20T13:34:42.937Z,2022-08-20T22:45:24Z,3718440853,212,20.9,3718440855,213,4.4,3721059071,178,,3718440847,56,Center,3718440851,141,38.6,3718440849,140,70.6,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448386269,30,2,1,3,31,1c7qokc1j5z50cjj4tcu32haa,1,70.2,36.3,2022-08-20T13:34:45.855Z,2022-08-20T22:45:29Z,3718441041,141,60.6,3718441035,56,Center,3721059221,178,,3718441039,140,89.7,3718441637,7,d608s0948uh3owqee7t0en7px,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448386067,19,55,1,3,31,ex3psl8e3ajeypwjy4xfltpx6,1,12.4,38.8,2022-08-20T13:34:45.856Z,2022-08-20T22:45:30Z,,,,,,,,,,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448386289,20,43,1,3,33,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-08-20T13:34:48.027Z,2022-08-20T13:34:50Z,3718441139,212,0,3718441171,15,0,3718441133,56,Back,3718441305,144,12,3718441135,140,10.7,3718441141,213,0,3718441137,141,40.6,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
