id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/11/value
2534800637,7,1,1,0,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.3,24.5,2023-04-16T17:30:21.518Z,2023-04-16T17:30:23Z,4196462513,212,16.4,4196462509,140,33.0,4196462511,141,48.5,4196462507,56,Back,4196462515,213,1.7,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534800655,8,1,1,0,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.2,49,2023-04-16T17:30:23.294Z,2023-04-16T17:30:26Z,4196462583,212,22.8,4196462581,141,81.0,4196462579,140,39.7,4196462585,213,1.3,4196462577,56,Back,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534800689,9,1,1,0,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.7,81,2023-04-16T17:30:25.966Z,2023-04-16T17:30:29Z,4196462723,141,62.7,4196462719,56,Back,4196462727,213,4.2,4196462721,140,33.1,4196462725,212,14.2,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534800739,10,1,1,0,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.9,51.8,2023-04-16T17:30:29.678Z,2023-04-16T17:30:32Z,4196462993,141,15.1,4196462995,212,25.3,4196462991,140,41.1,4196462997,213,4.9,4196462989,56,Back,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534800783,11,1,1,0,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,38.8,16.6,2023-04-16T17:30:32.783Z,2023-04-16T17:30:35Z,4196463203,212,15.7,4196463199,141,39.4,4196463189,56,Back,4196463195,140,36.5,4196463205,213,1.7,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534800853,12,1,1,0,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.8,41.8,2023-04-16T17:30:35.646Z,2023-04-16T17:30:39Z,4196463549,213,1.3,4196463539,140,46.7,4196463545,212,32.0,4196463537,56,Back,4196463541,141,87.6,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534800919,13,1,1,0,32,a8l3w3n0j99qjlsxj3jnmgkz1,0,51.4,93.8,2023-04-16T17:30:39.837Z,2023-04-16T17:30:50Z,4196463853,213,5.5,4196463855,1,,4196463851,212,59.5,4196463845,56,Center,4196463841,155,,4196463847,140,90.7,4196463849,141,30.7,4196463843,196,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534800927,5,52,1,0,36,7ad69ngbpjuyzv96drf8d9sn2,1,9.3,67.7,2023-04-16T17:30:43.616Z,2023-04-16T22:09:48Z,4197284263,378,,,,,,,,,,,,,,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801047,6,1,1,0,42,7ad69ngbpjuyzv96drf8d9sn2,1,10.4,58.9,2023-04-16T17:30:49.283Z,2023-04-16T17:30:57Z,4196464421,141,67.8,4196464417,56,Back,4196464423,212,7.4,4196464415,123,,4196464425,213,1.0,4196464419,140,14.5,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801069,7,1,1,0,49,7ad69ngbpjuyzv96drf8d9sn2,1,20,67.3,2023-04-16T17:30:57.120Z,2023-04-16T17:30:59Z,4196464569,141,53.6,4196464573,213,3.8,4196464571,212,14.8,4196464565,56,Back,4196464567,140,9.0,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801089,8,1,1,0,51,7ad69ngbpjuyzv96drf8d9sn2,1,9,53.6,2023-04-16T17:30:59.121Z,2023-04-16T17:31:01Z,4196464651,212,25.9,4196464653,213,4.8,4196464649,141,15.6,4196464647,140,10.5,4196464645,56,Back,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801107,9,1,1,0,54,7ad69ngbpjuyzv96drf8d9sn2,1,10.5,14.1,2023-04-16T17:31:01.529Z,2023-04-16T22:11:10Z,4196464801,56,Back,4196464803,140,19.3,4196464809,213,5.8,4196464807,212,10.5,4196464805,141,6.8,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801159,10,1,1,0,55,7ad69ngbpjuyzv96drf8d9sn2,1,19.3,6.8,2023-04-16T17:31:02.369Z,2023-04-16T22:11:14Z,4196465115,212,6.9,4196465109,56,Back,4196465117,213,0.7,4196465111,140,24.3,4196465113,141,13.4,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801181,11,1,1,1,2,7ad69ngbpjuyzv96drf8d9sn2,1,26.9,34,2023-04-16T17:31:10.049Z,2023-04-16T17:31:13Z,4196465211,213,1.6,4196465209,212,28.8,4196465203,56,Back,4196465205,140,26.9,4196465207,141,76.3,,,,,,,,,,59pu8nnghyxvvt8r3zyndpfpx,S. Azmoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801199,12,1,1,1,5,7ad69ngbpjuyzv96drf8d9sn2,1,37.3,86.6,2023-04-16T17:31:12.881Z,2023-04-16T17:31:14Z,4196465299,141,97.1,4196465295,56,Back,4196465297,140,46.6,4196465303,213,0.6,4196465301,212,12.1,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801215,13,1,1,1,6,7ad69ngbpjuyzv96drf8d9sn2,1,47.5,96.4,2023-04-16T17:31:14.129Z,2023-04-16T17:31:15Z,4196465381,212,9.4,4196465383,213,4.3,4196465379,141,83.7,4196465369,56,Back,4196465377,140,44.0,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801277,14,1,1,1,8,7ad69ngbpjuyzv96drf8d9sn2,1,44,83.7,2023-04-16T17:31:15.424Z,2023-04-16T17:31:20Z,4196465707,212,6.6,4196465697,140,38.3,4196465709,213,2.7,4196465701,141,87.8,4196465693,56,Back,,,,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801309,15,1,1,1,12,7ad69ngbpjuyzv96drf8d9sn2,1,37.6,71.1,2023-04-16T17:31:20.145Z,2023-04-16T17:31:23Z,4196465881,141,27.3,4196465883,212,35.0,4196465879,140,55.1,4196465885,213,5.3,4196465887,1,,4196465877,56,Center,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801313,16,61,1,1,15,7ad69ngbpjuyzv96drf8d9sn2,0,55.1,27.3,2023-04-16T17:31:22.665Z,2023-04-16T22:12:38Z,4196465895,56,Center,,,,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801335,14,49,1,1,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,57.2,91.5,2023-04-16T17:31:25.871Z,2023-04-16T17:31:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801379,15,1,1,1,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,60.5,96.2,2023-04-16T17:31:26.897Z,2023-04-16T17:31:30Z,4196466295,213,6.1,4196466291,141,90.9,4196466289,140,78.5,4196466293,212,19.2,4196466285,56,Left,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801387,16,61,1,1,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,78.5,90.9,2023-04-16T17:31:28.203Z,2023-04-16T17:31:43Z,4196466323,56,Left,,,,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801367,17,49,1,1,21,7ad69ngbpjuyzv96drf8d9sn2,1,18.2,10.3,2023-04-16T17:31:29.073Z,2023-04-16T17:31:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801427,18,1,1,1,23,7ad69ngbpjuyzv96drf8d9sn2,1,3,13.7,2023-04-16T17:31:31.041Z,2023-04-16T17:31:34Z,4196466577,213,0.8,4196466565,56,Back,4196466575,212,15.1,4196466573,141,30.3,4196466569,140,12.6,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534951813,993,3,1,1,24,7ad69ngbpjuyzv96drf8d9sn2,0,13.1,33.7,2023-04-16T17:31:32.039Z,2023-04-16T22:13:20Z,4197290395,467,eswxx8pxqyuj7rnpvqawpej1l,4197290391,285,,4197290389,56,Back,4197290393,465,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801429,19,4,1,1,26,7ad69ngbpjuyzv96drf8d9sn2,1,13.2,31,2023-04-16T17:31:33.937Z,2023-04-16T17:31:36Z,4196466581,13,,4196466587,265,,4196466585,152,,4196466583,56,Back,4196466589,285,,4196466687,233,17,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801439,17,4,1,1,26,a8l3w3n0j99qjlsxj3jnmgkz1,0,86.8,69,2023-04-16T17:31:33.938Z,2023-04-16T17:31:37Z,4196466651,286,,4196466645,56,Center,4196466705,233,19,4196466647,152,,4196466649,265,,4196466643,13,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801629,20,1,1,1,45,7ad69ngbpjuyzv96drf8d9sn2,1,17.5,29.1,2023-04-16T17:31:52.360Z,2023-04-16T22:14:52Z,4196467795,213,1.9,4196467783,5,,4196467789,140,7.3,4196467787,56,Back,4196467793,212,29.4,4196467785,152,,4196467791,141,69.4,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801657,21,1,1,1,48,7ad69ngbpjuyzv96drf8d9sn2,1,7.3,69.4,2023-04-16T17:31:55.257Z,2023-04-16T22:14:56Z,4196467951,213,1.0,4196467943,56,Back,4196467949,212,18.7,4196467947,141,93.2,4196467945,140,16.2,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801703,22,1,1,1,51,7ad69ngbpjuyzv96drf8d9sn2,1,16.2,93.2,2023-04-16T17:31:58.801Z,2023-04-16T17:32:02Z,4196468213,56,Left,4196468225,213,6.1,4196468227,1,,4196468211,155,,4196468221,212,38.0,4196468217,141,82.4,4196468215,140,51.7,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801711,23,1,1,1,53,7ad69ngbpjuyzv96drf8d9sn2,0,51.7,82.4,2023-04-16T17:32:01.161Z,2023-04-16T22:15:04Z,4196468249,168,,4196468255,141,71.1,4196468257,212,12.7,4196468247,3,,4196468259,213,5.6,4196468253,140,61.3,4196468251,56,Center,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801705,18,49,1,1,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.4,29.8,2023-04-16T17:32:02.253Z,2023-04-16T17:32:02Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801729,19,1,1,1,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.4,29.8,2023-04-16T17:32:03.038Z,2023-04-16T18:27:46Z,4196468371,141,33.2,4196468369,140,49.1,4196468373,212,13.5,4196468375,213,0.2,4196468367,56,Back,4196687417,155,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801767,20,1,1,1,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,49.2,33.2,2023-04-16T17:32:03.733Z,2023-04-16T22:15:43Z,4196468595,155,,4196468605,213,5.8,4196468597,56,Center,4196468599,140,60.5,4196468603,212,13.5,4196468601,141,23.6,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801841,21,1,1,1,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.7,21.4,2023-04-16T17:32:07.197Z,2023-04-16T17:32:12Z,4196469007,213,4.5,4196469001,140,59.1,4196469005,212,13.5,4196469003,141,1.9,4196468999,56,Right,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801853,22,1,1,2,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,59.1,1.9,2023-04-16T17:32:08.541Z,2023-04-16T18:28:04Z,4196469065,56,Back,4196469067,140,42.9,4196469069,141,23.5,4196469073,213,2.4,4196469071,212,22.5,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801881,23,1,1,2,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,42.9,23.5,2023-04-16T17:32:10.805Z,2023-04-16T18:28:05Z,4196469211,212,15.4,4196469209,141,45.5,4196469205,56,Back,4196469213,213,1.8,4196469207,140,39.4,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801903,24,1,1,2,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.7,44.2,2023-04-16T17:32:14.838Z,2023-04-16T18:28:09Z,4196469363,212,19.7,4196469361,141,15.4,4196469359,140,45.8,4196469365,213,4.8,4196469357,56,Back,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801929,25,1,1,2,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.8,15.4,2023-04-16T17:32:17.486Z,2023-04-16T17:32:19Z,4196469521,213,5.5,4196469517,141,3.1,4196469515,140,54.3,4196469513,56,Right,4196469519,212,12.2,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534801981,26,1,1,2,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,52,3.7,2023-04-16T17:32:19.822Z,2023-04-16T17:32:25Z,4196469829,140,37.2,4196469835,213,2.1,4196469833,212,28.5,4196469831,141,38.8,4196469827,56,Back,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534802023,27,1,1,2,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,51.9,52.7,2023-04-16T17:32:25.645Z,2023-04-16T17:32:29Z,4196470101,212,26.2,4196470099,141,88.1,4196470103,213,1.2,4196470095,56,Left,4196470097,140,61.7,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534802043,28,1,1,2,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,67.5,90.5,2023-04-16T17:32:28.989Z,2023-04-16T17:32:31Z,4196470225,141,96.9,4196470227,212,10.4,4196470221,56,Left,4196470229,213,0.4,4196470223,140,76.5,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534802053,24,45,1,2,23,7ad69ngbpjuyzv96drf8d9sn2,0,22.2,3.4,2023-04-16T17:32:31.182Z,2023-04-16T17:32:34Z,4196470385,233,29,4196470275,56,Back,4196470277,285,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534802063,29,3,1,2,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,77.8,96.6,2023-04-16T17:32:31.182Z,2023-04-16T23:59:54Z,4196470325,56,Left,4196470327,286,,4197473445,465,,4196470353,233,24,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534802079,30,1,1,2,25,a8l3w3n0j99qjlsxj3jnmgkz1,0,87.6,91.8,2023-04-16T17:32:32.390Z,2023-04-17T00:00:01Z,4196470417,56,Center,4196470423,141,57.9,4197473559,224,,4197473561,72,,4196470413,2,,4196470425,212,23.4,4196470419,140,91.2,4196470427,213,4.9,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
