id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2469729797,427,44,1,0,8,go76xxm0xyfgqt1h6tcrtimm,1,39.5,47.6,2022-10-09T13:33:29.911Z,2022-10-10T12:39:20Z,3831996351,285,,3831996345,56,Back,3831996395,233,320,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469729431,320,44,1,0,8,8q1ul09cygzswb7tb456bmifv,0,60.5,52.4,2022-10-09T13:33:29.912Z,2022-10-09T21:28:09Z,3831994363,286,,3831994361,56,Center,3831996435,233,427,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470178345,1041,43,1,0,8,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-09T13:33:30.144Z,2022-10-10T09:59:41Z,3834510631,388,0,3834510633,15,0,3834799739,144,82,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470178157,1034,43,1,0,8,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-09T13:33:30.193Z,2022-10-10T06:02:11Z,3834509999,15,0,3834509997,388,0,3834510525,144,82,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470246471,1734,43,1,0,9,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-09T13:33:30.798Z,2022-10-10T12:36:57Z,3834799257,233,1058,3835006441,144,67,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470246465,1058,43,1,0,9,8q1ul09cygzswb7tb456bmifv,1,0,0,2022-10-09T13:33:30.799Z,2022-10-10T12:36:57Z,3835006417,144,67,3834799261,233,1734,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470178295,1040,43,1,0,9,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-09T13:33:30.802Z,2022-10-10T06:02:13Z,3834510465,233,700,3834510553,144,67,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470178291,700,43,1,0,9,8q1ul09cygzswb7tb456bmifv,1,0,0,2022-10-09T13:33:30.803Z,2022-10-10T06:02:13Z,3834510477,233,1040,3834510551,144,67,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676257,5,61,1,0,9,go76xxm0xyfgqt1h6tcrtimm,0,44.2,37.6,2022-10-09T13:33:30.838Z,2022-10-10T06:00:41Z,3831713459,56,Back,3833793881,388,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676345,6,1,1,0,11,8q1ul09cygzswb7tb456bmifv,1,48.1,54,2022-10-09T13:33:32.964Z,2022-10-09T21:28:44Z,3831713907,212,16.0,3831713909,213,2.5,3831713903,140,36.0,3831713901,56,Back,3833796499,178,,3831713905,141,68.4,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676531,7,1,1,0,14,8q1ul09cygzswb7tb456bmifv,1,31.7,70.8,2022-10-09T13:33:35.737Z,2022-10-09T21:28:59Z,3831714945,213,3.7,3831714935,56,Back,3831714941,212,23.5,3831714937,140,12.6,3833797291,178,,3831714939,141,52.7,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676589,8,1,1,0,24,8q1ul09cygzswb7tb456bmifv,1,18.8,52.8,2022-10-09T13:33:45.677Z,2022-10-09T21:29:20Z,3831715235,140,24.4,3833798843,178,,3831715241,213,1.3,3831715237,141,80.0,3831715233,56,Back,3831715239,212,19.4,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676729,9,1,1,0,27,8q1ul09cygzswb7tb456bmifv,1,20.3,81.5,2022-10-09T13:33:48.729Z,2022-10-09T21:29:33Z,3831715965,213,4.2,3831715961,141,61.4,3831715957,56,Back,3831715959,140,12.7,3831715963,212,15.8,3833799781,178,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676765,10,1,1,0,33,8q1ul09cygzswb7tb456bmifv,1,17.7,51.5,2022-10-09T13:33:55.385Z,2022-10-09T21:29:44Z,3831716215,212,21.7,3831716211,140,26.4,3831716209,56,Back,3831716213,141,22.5,3831716217,213,5.1,3833800463,178,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676849,11,1,1,0,36,8q1ul09cygzswb7tb456bmifv,1,26.9,23.5,2022-10-09T13:33:57.713Z,2022-10-09T21:29:54Z,3831716779,141,45.2,3831716777,140,13.8,3831716783,213,2.3,3833801007,178,,3831716781,212,20.2,3831716775,56,Back,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676913,12,1,1,0,41,8q1ul09cygzswb7tb456bmifv,1,19.3,43.3,2022-10-09T13:34:03.277Z,2022-10-09T21:30:04Z,3831717213,212,48.5,3831717209,140,63.1,3831717207,56,Center,3831717217,1,,3831717211,141,66.1,3833801523,178,,3831717205,155,,3831717215,213,0.3,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676935,13,1,1,0,43,8q1ul09cygzswb7tb456bmifv,0,63.1,66.1,2022-10-09T13:34:05.453Z,2022-10-09T21:30:29Z,3831717341,168,,3833802957,388,,3831717345,140,88.3,3831717351,213,6.3,3831717339,3,,3831717347,141,65.7,3831717349,212,26.5,3831717343,56,Center,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469676921,6,49,1,0,47,go76xxm0xyfgqt1h6tcrtimm,1,10.1,34.7,2022-10-09T13:34:08.759Z,2022-10-09T21:31:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677073,7,1,1,0,52,go76xxm0xyfgqt1h6tcrtimm,1,13.8,37.4,2022-10-09T13:34:14.201Z,2022-10-09T21:31:12Z,3831718245,56,Back,3831718251,212,19.4,3831718255,213,1.6,3831718247,140,13.7,3831718249,141,65.9,3833805961,178,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677107,8,1,1,0,55,go76xxm0xyfgqt1h6tcrtimm,1,18.4,73.5,2022-10-09T13:34:16.866Z,2022-10-09T21:31:24Z,3831718477,212,14.5,3831718479,213,1.1,3831718473,140,24.3,3833806813,178,,3831718475,141,92.7,3831718471,56,Back,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677163,9,1,1,0,57,go76xxm0xyfgqt1h6tcrtimm,1,25.3,91.8,2022-10-09T13:34:18.873Z,2022-10-09T21:31:48Z,3831718833,213,0.1,3831718829,141,93.5,3833808071,178,,3831718825,56,Back,3831718831,212,10.4,3831718827,140,35.1,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677251,10,3,1,0,58,go76xxm0xyfgqt1h6tcrtimm,1,36.8,93.7,2022-10-09T13:34:19.812Z,2022-10-09T21:32:00Z,3831719333,286,,3831719445,233,14,3832621431,464,,3831719331,56,Back,3833808773,178,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677187,14,45,1,0,58,8q1ul09cygzswb7tb456bmifv,0,63.2,6.3,2022-10-09T13:34:19.812Z,2022-10-09T21:32:00Z,3831719475,233,10,3831718981,56,Right,3831718983,285,,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677259,11,61,1,1,0,go76xxm0xyfgqt1h6tcrtimm,1,47,93.9,2022-10-09T13:34:21.818Z,2022-10-09T21:32:20Z,3831719379,56,Back,3833810175,178,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677301,12,1,1,1,2,go76xxm0xyfgqt1h6tcrtimm,1,60.8,92,2022-10-09T13:34:23.764Z,2022-10-09T21:32:39Z,3833811431,178,,3831719665,213,4.2,3831719659,140,53.4,3831719661,141,71.0,3831719657,56,Center,3831719663,212,16.3,3831726119,189,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677345,13,1,1,1,3,go76xxm0xyfgqt1h6tcrtimm,0,56,71.1,2022-10-09T13:34:24.762Z,2022-10-09T21:32:49Z,3831720007,140,83.9,3831720005,56,Center,3831720013,213,6.2,3831720009,141,68.4,3831720011,212,29.4,3833812089,178,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677377,15,49,1,1,6,8q1ul09cygzswb7tb456bmifv,1,17.7,36.9,2022-10-09T13:34:28.215Z,2022-10-09T21:33:19Z,,,,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677427,16,12,1,1,9,8q1ul09cygzswb7tb456bmifv,1,1.9,38.2,2022-10-09T13:34:31.224Z,2022-10-09T21:33:47Z,3831720477,212,28.1,3831720473,140,10.8,3831720479,213,5.1,3831720475,141,0.0,3831720543,167,,3833815251,178,,3831720471,56,Back,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677473,18,43,1,1,10,8q1ul09cygzswb7tb456bmifv,1,0,0,2022-10-09T13:34:31.794Z,2022-10-09T13:34:43Z,3831721379,144,42,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677421,14,5,1,1,11,go76xxm0xyfgqt1h6tcrtimm,1,92.2,100.8,2022-10-09T13:34:32.994Z,2022-10-09T21:34:00Z,3831720437,347,,3831720553,233,17,3831720435,56,Left,,,,,,,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677433,17,5,1,1,11,8q1ul09cygzswb7tb456bmifv,0,7.8,-0.8,2022-10-09T13:34:32.994Z,2022-10-09T21:33:59Z,3831720513,56,Back,3831720515,347,,3831720595,233,14,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677737,15,1,1,1,27,go76xxm0xyfgqt1h6tcrtimm,1,83.9,100,2022-10-09T13:34:49.038Z,2022-10-09T21:34:10Z,3831722305,141,89.6,3831722297,56,Left,3831722301,140,83.9,3831722313,213,4.7,3831722309,212,7.8,3831722291,107,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677751,16,1,1,1,28,go76xxm0xyfgqt1h6tcrtimm,1,86.4,87.3,2022-10-09T13:34:50.534Z,2022-10-09T21:34:23Z,3831722379,213,2.1,3831722373,140,84.6,3831722377,212,3.6,3833817137,178,,3831722375,141,91.8,3831722371,56,Left,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677759,17,1,1,1,30,go76xxm0xyfgqt1h6tcrtimm,0,85.6,96.6,2022-10-09T13:34:51.770Z,2022-10-09T21:34:37Z,3831722443,140,86.5,3831722783,236,,3831722449,213,5.4,3831722447,212,1.4,3831722787,233,19,3831722445,141,95.0,3833818015,178,,3831722795,286,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,3831722441,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677809,19,74,1,1,30,8q1ul09cygzswb7tb456bmifv,1,29.5,6.8,2022-10-09T13:34:51.982Z,2022-10-09T21:34:48Z,3831722715,56,Back,3831722717,285,,3833818631,178,,3831722833,233,17,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469847575,986,61,1,1,31,go76xxm0xyfgqt1h6tcrtimm,0,83.9,88.7,2022-10-09T13:34:52.707Z,2022-10-09T22:36:15Z,3833819557,178,,3832629567,56,Left,,,,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677871,20,49,1,1,31,8q1ul09cygzswb7tb456bmifv,1,16.7,11.6,2022-10-09T13:34:53.170Z,2022-10-10T12:39:17Z,,,,,,,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470179837,731,43,1,1,31,8q1ul09cygzswb7tb456bmifv,1,0,0,2022-10-09T13:34:53.200Z,2022-10-10T06:45:50Z,3834515955,233,1108,3834549471,144,67,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470179833,1108,43,1,1,31,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-09T13:34:53.201Z,2022-10-10T06:45:51Z,3834515963,233,731,3834549483,144,67,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470247505,1059,67,1,1,31,8q1ul09cygzswb7tb456bmifv,1,22.3,15.7,2022-10-09T13:34:53.207Z,2022-10-10T12:39:20Z,3834803331,233,1735,,,,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470247499,1735,67,1,1,31,go76xxm0xyfgqt1h6tcrtimm,0,77.7,84.3,2022-10-09T13:34:53.208Z,2022-10-10T10:03:55Z,3834803357,233,1059,,,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677873,21,1,1,1,31,8q1ul09cygzswb7tb456bmifv,1,17.5,10.8,2022-10-09T13:34:53.218Z,2022-10-10T12:39:21Z,3831723099,56,Back,3831723111,212,7.5,3831723103,140,23.4,3831723113,213,0.6,3831723107,141,16.9,3833826871,178,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470179629,730,43,1,1,31,8q1ul09cygzswb7tb456bmifv,1,0,0,2022-10-09T13:34:53.250Z,2022-10-10T06:08:34Z,3834515567,144,67,3834515185,233,1094,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470179625,1094,43,1,1,31,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-09T13:34:53.251Z,2022-10-10T06:08:33Z,3834515563,144,67,3834515193,233,730,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469731705,321,1,1,1,32,8q1ul09cygzswb7tb456bmifv,0,23.9,15.2,2022-10-09T13:34:54.094Z,2022-10-09T21:35:33Z,3832006459,213,5.4,3832006453,140,27.3,3832006457,212,5.7,3832006455,141,8.6,3833821113,178,,3832006451,56,Back,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677833,18,49,1,1,33,go76xxm0xyfgqt1h6tcrtimm,1,75.9,91.9,2022-10-09T13:34:54.935Z,2022-10-09T21:37:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469677863,19,1,1,1,34,go76xxm0xyfgqt1h6tcrtimm,1,78.4,96.6,2022-10-09T13:34:56.268Z,2022-10-09T21:37:28Z,3831723005,141,92.3,3831722999,56,Left,3831723007,212,5.5,3831723009,213,5.7,3831723003,140,82.8,3833828235,178,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
