id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2516016615,385,8,1,0,10,f0w62l8zql3tukxsy8fqwp72x,1,54.5,54.3,2023-03-05T14:31:11.471Z,2023-03-05T22:59:16Z,4076813351,383,,4077470643,178,,4076008785,56,Center,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957171,6,49,1,0,11,f0w62l8zql3tukxsy8fqwp72x,1,61.9,65.2,2023-03-05T14:31:12.713Z,2023-03-05T22:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356527,1051,83,1,0,11,7ad69ngbpjuyzv96drf8d9sn2,1,43,40.1,2023-03-05T14:31:13.120Z,2023-03-06T07:08:47Z,4077844059,399,216615,,,,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957187,7,1,1,0,11,f0w62l8zql3tukxsy8fqwp72x,0,61.9,65.2,2023-03-05T14:31:13.127Z,2023-03-05T22:59:32Z,4075694343,56,Center,4075694345,140,71.3,4075694351,213,5.8,4075694349,212,11.2,4075694347,141,57.5,4077471097,178,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356823,1052,67,1,0,12,7ad69ngbpjuyzv96drf8d9sn2,1,28.3,45.4,2023-03-05T14:31:13.850Z,2023-03-06T08:33:08Z,4077845761,233,787,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516356821,787,67,1,0,12,f0w62l8zql3tukxsy8fqwp72x,0,71.7,54.6,2023-03-05T14:31:13.851Z,2023-03-06T07:10:31Z,4077845765,233,1052,,,,,,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957163,7,8,1,0,12,7ad69ngbpjuyzv96drf8d9sn2,1,28.3,44,2023-03-05T14:31:13.869Z,2023-03-06T08:33:08Z,4077471181,178,,4075694227,56,Back,4076813651,384,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957197,8,49,1,0,13,7ad69ngbpjuyzv96drf8d9sn2,1,33.9,41,2023-03-05T14:31:14.801Z,2023-03-05T22:59:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957213,9,1,1,0,14,7ad69ngbpjuyzv96drf8d9sn2,1,33.9,41,2023-03-05T14:31:15.430Z,2023-03-05T22:59:57Z,4077471637,178,,4075694457,212,8.5,4075694455,141,28.6,4075694453,140,35.2,4075694451,56,Back,4075694459,213,4.9,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957237,10,1,1,0,14,7ad69ngbpjuyzv96drf8d9sn2,1,35.2,28.6,2023-03-05T14:31:16.016Z,2023-03-05T23:00:20Z,4075694627,212,6.8,4075694617,140,28.7,4077472215,178,,4075694611,56,Back,4075694621,141,28.6,4075694631,213,3.1,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957273,11,1,1,0,16,7ad69ngbpjuyzv96drf8d9sn2,1,28.7,28.6,2023-03-05T14:31:17.644Z,2023-03-05T23:00:56Z,4075694823,213,5.4,4075694819,141,9.8,4075694821,212,16.0,4075694815,56,Back,4075694817,140,37.9,4077473127,178,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957305,12,1,1,0,18,7ad69ngbpjuyzv96drf8d9sn2,0,37.9,9.8,2023-03-05T14:31:19.737Z,2023-03-05T23:01:01Z,4075694995,140,65.2,4075694997,141,6.8,4075695001,213,6.2,4077473369,178,,4075694999,212,28.7,4075694993,56,Right,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957337,9,49,1,0,20,f0w62l8zql3tukxsy8fqwp72x,1,40.6,94.4,2023-03-05T14:31:21.962Z,2023-03-05T23:01:16Z,,,,,,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957333,8,1,1,0,20,f0w62l8zql3tukxsy8fqwp72x,1,33,93.9,2023-03-05T14:31:22.145Z,2023-03-05T23:01:20Z,4075695193,213,3.9,4075695185,56,Back,4075695187,140,12.3,4075695189,141,62.3,4075695191,212,30.6,4077473871,178,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957461,10,1,1,0,25,f0w62l8zql3tukxsy8fqwp72x,0,11.4,57.3,2023-03-05T14:31:27.158Z,2023-03-05T23:01:25Z,4075695893,155,,4075695899,140,55.3,4075695903,212,46.3,4075695901,141,50.3,4075695905,213,6.2,4075695907,1,,4075695897,56,Center,4077473947,178,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957485,13,44,1,0,29,7ad69ngbpjuyzv96drf8d9sn2,1,39.1,50,2023-03-05T14:31:30.481Z,2023-03-06T08:33:09Z,4075696001,56,Back,4075696025,233,11,4075696003,285,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957477,11,44,1,0,29,f0w62l8zql3tukxsy8fqwp72x,0,60.9,50,2023-03-05T14:31:30.482Z,2023-03-05T23:01:43Z,4075695953,56,Center,4075696143,233,13,4075695955,286,,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957509,14,43,1,0,30,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-05T14:31:31.654Z,2023-03-05T14:31:33Z,4075696103,56,Back,4075696113,141,50.3,4075696095,3,0,4075696109,140,33.5,4075696191,144,1,4075696115,212,0,4075696117,213,0,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516023551,534,1,1,0,31,7ad69ngbpjuyzv96drf8d9sn2,0,43.3,44.5,2023-03-05T14:31:32.234Z,2023-03-06T07:12:50Z,4076045409,213,5.7,4076045403,140,53.2,4076045399,3,,4077474501,388,,4076045401,56,Center,4076045405,141,33.4,4076045407,212,12.8,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957563,12,61,1,0,32,f0w62l8zql3tukxsy8fqwp72x,0,46.4,75,2023-03-05T14:31:34.065Z,2023-03-05T23:01:56Z,4077474799,178,,4075696453,56,Back,,,,,,,,,,,,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957639,16,61,1,0,34,7ad69ngbpjuyzv96drf8d9sn2,0,44.7,14.6,2023-03-05T14:31:35.422Z,2023-03-05T23:02:02Z,4077474933,178,,4075696819,56,Back,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957699,14,43,1,0,35,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-03-05T14:31:36.847Z,2023-03-05T18:39:03Z,4076814979,144,49,,,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957621,15,43,1,0,35,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-05T14:31:37.135Z,2023-03-05T18:39:01Z,4076814919,144,49,,,,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957685,13,1,1,0,36,f0w62l8zql3tukxsy8fqwp72x,1,43.2,74.7,2023-03-05T14:31:37.570Z,2023-03-05T23:02:07Z,4075697089,212,3.4,4077475051,178,,4075697091,213,0.5,4075697083,56,Back,4075697085,140,46.1,4075697087,141,77.0,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957729,15,1,1,0,36,f0w62l8zql3tukxsy8fqwp72x,1,46,77.3,2023-03-05T14:31:38.184Z,2023-03-05T23:02:12Z,4075697245,212,8.8,4075697247,213,2.2,4077475147,178,,4075697239,56,Back,4075697243,141,88.1,4075697241,140,41.4,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957777,16,1,1,0,40,f0w62l8zql3tukxsy8fqwp72x,0,41.7,87.8,2023-03-05T14:31:41.889Z,2023-03-05T23:02:15Z,4075697457,213,0.1,4075697455,212,34.7,4075697453,141,92.6,4075697449,56,Left,4075697451,140,74.6,4075697459,1,,4077475221,178,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957833,17,49,1,0,43,7ad69ngbpjuyzv96drf8d9sn2,1,23,5.8,2023-03-05T14:31:44.645Z,2023-03-05T23:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957887,18,1,1,0,47,7ad69ngbpjuyzv96drf8d9sn2,0,18.2,2.9,2023-03-05T14:31:48.565Z,2023-03-05T23:02:27Z,4075698027,141,2.2,4075698017,56,Back,4075698301,286,,4077475473,178,,4075698295,236,,4075698297,233,17,4075698035,213,6.1,4075698037,1,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,4075698029,212,2.3,4075698009,157,4075698021,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957903,17,74,1,0,47,f0w62l8zql3tukxsy8fqwp72x,1,78,95.3,2023-03-05T14:31:48.655Z,2023-03-05T23:02:34Z,4075698459,233,18,4075698111,56,Left,4075698113,285,,4077475621,178,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957979,18,3,1,0,49,f0w62l8zql3tukxsy8fqwp72x,0,75,73.8,2023-03-05T14:31:50.957Z,2023-03-05T23:02:50Z,4075699037,233,20,4075698535,56,Center,4075698537,286,,4076815997,465,,4077475999,178,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958059,20,7,1,0,49,7ad69ngbpjuyzv96drf8d9sn2,1,25,26.2,2023-03-05T14:31:51.011Z,2023-03-05T23:02:55Z,4077476129,389,,4075698957,285,,4075698955,56,Back,4075698993,233,18,4076816067,384,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515957973,19,43,1,0,50,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-03-05T14:31:51.247Z,2023-03-05T15:28:03Z,4075698525,56,Back,4076048043,144,61,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958187,21,1,1,0,53,7ad69ngbpjuyzv96drf8d9sn2,1,36.9,32.6,2023-03-05T14:31:54.442Z,2023-03-05T23:06:30Z,4077480953,178,,4075699763,141,76.7,4075699761,140,46.9,4075699759,56,Back,4075699765,212,31.8,4075699767,213,1.2,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958205,22,1,1,1,3,7ad69ngbpjuyzv96drf8d9sn2,0,92.9,92.4,2023-03-05T14:32:04.264Z,2023-03-05T23:06:38Z,4075699885,141,59.1,4075699887,212,22.9,4075699879,56,Center,4076816681,224,,4075699873,2,,4077481109,178,,4075699881,140,95.9,4075699889,213,4.9,4foax2b7unlkev1eq6py86lii,P. Hincapié,4076816683,72,,4075699875,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958221,19,12,1,1,3,f0w62l8zql3tukxsy8fqwp72x,1,3.3,43.6,2023-03-05T14:32:05.107Z,2023-03-05T23:07:20Z,4075700237,15,,4075699951,212,15.5,4075699949,141,21.9,4075700103,167,,4075699955,213,4.4,4077481969,388,,4075699945,56,Back,4075699947,140,0.0,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958237,20,6,1,1,5,f0w62l8zql3tukxsy8fqwp72x,0,1.5,31.4,2023-03-05T14:32:06.700Z,2023-03-05T23:07:25Z,4075700029,56,Back,4075700031,73,,4075700297,233,23,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958275,23,6,1,1,5,7ad69ngbpjuyzv96drf8d9sn2,1,98.5,68.6,2023-03-05T14:32:06.700Z,2023-03-05T23:07:24Z,4075700203,56,Center,4075700269,233,20,4075700207,73,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958877,24,1,1,1,36,7ad69ngbpjuyzv96drf8d9sn2,0,99.5,99.5,2023-03-05T14:32:37.377Z,2023-03-05T23:07:32Z,4075703655,213,4.5,4077482183,178,,4075703637,6,,4075703635,2,,4075703641,223,,4075703647,141,54.0,4075703645,140,92.1,4075703643,56,Center,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,4075703639,155,,4075703651,212,4076816911,20,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958869,21,44,1,1,37,f0w62l8zql3tukxsy8fqwp72x,1,8.8,45.4,2023-03-05T14:32:38.824Z,2023-03-06T08:33:09Z,4075703619,285,,4075703885,233,25,4075703617,56,Back,,,,,,,,,,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958891,25,44,1,1,37,7ad69ngbpjuyzv96drf8d9sn2,0,91.2,54.6,2023-03-05T14:32:38.825Z,2023-03-05T23:07:46Z,4075703761,56,Center,4075704169,233,21,4075703763,286,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958883,22,12,1,1,37,f0w62l8zql3tukxsy8fqwp72x,1,5.1,41,2023-03-05T14:32:38.830Z,2023-03-06T08:33:10Z,4075703727,56,Back,4075703735,213,0.5,4075703801,15,,4077484039,388,,4075703729,140,20.9,4075703731,141,53.6,4075703733,212,18.7,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958961,23,43,1,1,42,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-03-05T14:32:43.640Z,2023-03-05T18:40:12Z,4075704193,212,24.4,4075704189,140,33.4,4075704187,56,Back,4075704191,141,79.9,4076818103,144,12,4075704195,213,0.8,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958963,24,49,1,1,43,f0w62l8zql3tukxsy8fqwp72x,1,33.4,79.9,2023-03-05T14:32:45.046Z,2023-03-05T23:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515958983,25,3,1,1,44,f0w62l8zql3tukxsy8fqwp72x,0,34.7,87.9,2023-03-05T14:32:45.952Z,2023-03-05T23:10:01Z,4076818313,465,,4075705035,233,26,4077485309,178,,4075704297,56,Back,4075704299,286,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515959099,26,7,1,1,44,7ad69ngbpjuyzv96drf8d9sn2,1,65.3,12.1,2023-03-05T14:32:46.086Z,2023-03-05T23:10:04Z,4075704901,56,Right,4075704903,285,,4077485373,178,,4076818493,383,,4075704977,233,25,,,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
