id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist
2461013047,92,8,1,7,10,cu0eztmjcsbydyp53aleznorw,1,8.2,76.1,2022-09-17T13:37:21.734Z,2022-09-18T02:10:08Z,3785613665,56,Back,3787893809,384,,3788886463,178,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013053,93,49,1,7,11,cu0eztmjcsbydyp53aleznorw,1,2.6,78.4,2022-09-17T13:37:22.679Z,2022-09-18T02:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013085,94,1,1,7,11,cu0eztmjcsbydyp53aleznorw,1,2.6,78.4,2022-09-17T13:37:23.207Z,2022-09-18T02:10:18Z,3785613837,141,75.1,3785613839,212,8.3,3785613835,140,10.2,3788886821,178,,3785613833,56,Back,3785613841,213,6.0,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013101,95,1,1,7,13,cu0eztmjcsbydyp53aleznorw,1,12.9,76,2022-09-17T13:37:24.765Z,2022-09-18T02:10:25Z,3788887005,178,,3785613947,213,2.6,3785613945,212,11.3,3785613941,140,3.7,3785613939,56,Back,3785613943,141,84.5,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013169,96,1,1,7,14,cu0eztmjcsbydyp53aleznorw,0,3.7,84.5,2022-09-17T13:37:26.483Z,2022-09-18T02:10:31Z,3785614331,141,60.3,3785614329,140,46.7,3785614333,212,48.1,3785614337,1,,3788887351,178,,3785614325,157,,3785614327,56,Back,3785614335,213,5.9,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013179,90,49,1,7,18,7ad69ngbpjuyzv96drf8d9sn2,1,53.3,45,2022-09-17T13:37:30.474Z,2022-09-18T02:10:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013211,91,1,1,7,19,7ad69ngbpjuyzv96drf8d9sn2,1,53.3,45,2022-09-17T13:37:30.985Z,2022-09-18T02:10:45Z,3785614549,212,16.3,3785614551,213,1.3,3785614543,56,Center,3788887831,178,,3785614547,141,68.0,3785614545,140,57.6,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013269,92,3,1,7,21,7ad69ngbpjuyzv96drf8d9sn2,1,61,70,2022-09-17T13:37:33.063Z,2022-09-18T02:10:53Z,3787896243,465,,3788888189,178,,3785614841,56,Center,3785614861,233,97,3785614843,286,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013259,97,45,1,7,21,cu0eztmjcsbydyp53aleznorw,0,39,30,2022-09-17T13:37:33.063Z,2022-09-18T02:10:53Z,3785614897,233,92,3785614803,285,,3785614801,56,Back,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013297,93,3,1,7,23,7ad69ngbpjuyzv96drf8d9sn2,1,66.8,68.5,2022-09-17T13:37:34.665Z,2022-09-18T02:11:02Z,3788888497,178,,3785615021,233,98,3785614991,286,,3787896683,465,,3785614989,56,Center,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013295,98,45,1,7,23,cu0eztmjcsbydyp53aleznorw,0,33.2,31.5,2022-09-17T13:37:34.665Z,2022-09-18T02:11:02Z,3785614957,56,Back,3785614959,285,,3785615065,233,93,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013373,94,1,1,7,24,7ad69ngbpjuyzv96drf8d9sn2,1,71.6,65.9,2022-09-17T13:37:36.114Z,2022-09-18T02:11:24Z,3785615365,212,12.2,3785620823,210,15,3788889105,178,,3785615367,213,5.5,3785615363,141,53.6,3785615359,56,Center,3785615361,140,80.1,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013381,95,15,1,7,27,7ad69ngbpjuyzv96drf8d9sn2,1,85,61.6,2022-09-17T13:37:38.717Z,2022-09-18T02:11:25Z,3785620883,146,98.4,3785615409,22,,3785620867,78,,3785615413,56,Center,3785620871,55,94,3785629867,233,99,3788889497,178,,3785620869,29,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,3785615411,17,3785620891,147,3785620875,102,3785620877,103,11.4,3785620443,72,,,,,,51.1,49.1,,,,,,,,,,,,,,,
2461013391,99,10,1,7,27,cu0eztmjcsbydyp53aleznorw,1,2.1,47.4,2022-09-17T13:37:39.293Z,2022-09-18T02:11:33Z,3785629735,179,,3785629733,174,,3785615467,56,Back,3785629911,233,95,3787899707,377,,3785615465,182,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013907,100,1,1,7,29,cu0eztmjcsbydyp53aleznorw,0,12.6,55.5,2022-09-17T13:37:41.123Z,2022-09-18T02:11:39Z,3785618203,213,0.2,3785618201,212,38.7,3787901275,157,,3785618199,141,65.2,3787901279,1,,3785618195,56,Back,3785618197,140,48.9,3788890153,178,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013507,96,43,1,7,32,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-09-17T13:37:44.594Z,2022-09-17T13:38:37Z,3785621183,144,49,3785616227,189,0,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013647,97,1,1,7,35,7ad69ngbpjuyzv96drf8d9sn2,1,57.5,36.6,2022-09-17T13:37:47.395Z,2022-09-18T02:11:46Z,3785616841,141,25.5,3788890433,178,,3785616845,213,5.5,3785616837,56,Center,3785616839,140,65.1,3785616843,212,11.0,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013667,98,1,1,7,41,7ad69ngbpjuyzv96drf8d9sn2,1,67.6,26.3,2022-09-17T13:37:52.921Z,2022-09-18T02:11:54Z,3785616937,212,6.9,3785616935,141,35.4,3788890661,178,,3785616931,56,Center,3785616939,213,2.0,3785616933,140,64.7,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013727,99,1,1,7,43,7ad69ngbpjuyzv96drf8d9sn2,1,65.8,32.6,2022-09-17T13:37:55.427Z,2022-09-18T02:12:00Z,3785617207,212,12.9,3785617205,141,33.4,3788890909,178,,3785617209,213,3.1,3785617201,56,Center,3785617203,140,53.5,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013831,100,1,1,7,46,7ad69ngbpjuyzv96drf8d9sn2,1,53.1,42.3,2022-09-17T13:37:57.963Z,2022-09-18T02:12:06Z,3785617697,56,Left,3785617705,212,31.5,3785617709,213,1.2,3785617699,140,63.1,3785617701,141,86.0,3788891165,178,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013849,101,1,1,7,51,7ad69ngbpjuyzv96drf8d9sn2,1,75.6,82.3,2022-09-17T13:38:03.215Z,2022-09-18T02:12:10Z,3785617809,56,Center,3785617813,140,81.2,3788891363,178,,3785617825,213,5.3,3785617821,212,10.9,3785617817,141,68.8,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013881,102,1,1,7,53,7ad69ngbpjuyzv96drf8d9sn2,1,81.2,68.8,2022-09-17T13:38:04.856Z,2022-09-18T02:12:25Z,3785655381,210,13,3785618023,212,7.7,3785618017,56,Center,3785618021,141,62.2,3788891673,178,,3785618025,213,3.8,3785618019,140,75.2,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013889,103,13,1,7,54,7ad69ngbpjuyzv96drf8d9sn2,1,75.2,62.2,2022-09-17T13:38:06.231Z,2022-09-18T02:12:26Z,3785655421,102,66.5,3785655405,29,,3785618069,18,,3785653897,20,,3785655429,328,,3785655433,153,,3785655439,230,98.4,3785655423,103,19,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,3785618073,56,3788891969,178,3785655441,231,3785618067,22,,3785653943,233,3785655427,108,,3785655435,146,,50.4,Center,101,81.5,3785655401,73,3785655411,55,102,3785655437,147,62.3,3785655425,215,,
2461013911,101,61,1,7,54,cu0eztmjcsbydyp53aleznorw,1,21.1,34.2,2022-09-17T13:38:06.500Z,2022-09-18T02:12:34Z,3788892283,178,,3785618227,56,Back,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013979,102,1,1,7,55,cu0eztmjcsbydyp53aleznorw,0,21.2,52.6,2022-09-17T13:38:07.345Z,2022-09-18T02:12:48Z,3786077069,141,46.4,3788893001,178,,3786077077,213,5.8,3786077063,3,,3785618547,56,Back,3786077075,212,8.4,3786077065,140,28.1,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013959,104,1,1,7,57,7ad69ngbpjuyzv96drf8d9sn2,1,72.6,47.4,2022-09-17T13:38:09.208Z,2022-09-18T02:12:55Z,3785618449,212,10.4,3785618441,3,,3785618451,213,0.7,3788893451,178,,3785618443,56,Center,3785618447,141,57.2,3785618445,140,80.2,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014023,105,1,1,8,0,7ad69ngbpjuyzv96drf8d9sn2,1,75.3,60.4,2022-09-17T13:38:12.337Z,2022-09-18T05:45:10Z,3788893723,388,,3785618761,141,56.7,3785618759,140,70.9,3785618763,212,5.3,3785618755,3,,3785618765,213,3.6,3785618757,56,Center,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014091,106,1,1,8,0,7ad69ngbpjuyzv96drf8d9sn2,0,70.9,56.7,2022-09-17T13:38:12.409Z,2022-09-18T02:13:06Z,3785619077,212,22.4,3785619069,3,,3785619075,141,89.2,3785619079,213,1.7,3785619071,56,Left,3788893901,388,,3785619073,140,67.5,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461438915,915,61,1,8,5,7ad69ngbpjuyzv96drf8d9sn2,1,71.5,90.2,2022-09-17T13:38:17.201Z,2022-09-18T05:45:40Z,3788895093,178,,3787907979,56,Left,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014131,103,49,1,8,5,cu0eztmjcsbydyp53aleznorw,1,36.6,4.4,2022-09-17T13:38:17.212Z,2022-09-18T05:45:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014155,104,3,1,8,7,cu0eztmjcsbydyp53aleznorw,0,33.4,9,2022-09-17T13:38:19.220Z,2022-09-18T02:14:09Z,3785619437,233,107,3788896461,178,,3785619381,286,,3787909999,464,,3785619379,56,Back,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014153,107,7,1,8,7,7ad69ngbpjuyzv96drf8d9sn2,0,66.6,91,2022-09-17T13:38:19.376Z,2022-09-18T02:14:14Z,3785619457,285,,3788896637,178,,3787910131,385,,3785619371,56,Left,3785619453,233,104,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014179,105,61,1,8,7,cu0eztmjcsbydyp53aleznorw,1,36.2,4.4,2022-09-17T13:38:19.456Z,2022-09-18T02:14:22Z,3785619511,56,Back,3788896927,178,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014173,108,49,1,8,9,7ad69ngbpjuyzv96drf8d9sn2,1,69.2,95.4,2022-09-17T13:38:21.103Z,2022-09-18T02:14:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014195,109,1,1,8,9,7ad69ngbpjuyzv96drf8d9sn2,1,69.2,95.4,2022-09-17T13:38:21.142Z,2022-09-18T02:14:39Z,3785619625,212,11.6,3785619615,56,Left,3788897627,178,,3785619617,140,58.2,3785619627,213,3.2,3785619621,141,94.8,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014225,110,1,1,8,11,7ad69ngbpjuyzv96drf8d9sn2,0,58.2,94.8,2022-09-17T13:38:22.829Z,2022-09-18T02:14:47Z,3788897831,178,,3785619801,213,4.5,3785619793,56,Center,3785619799,212,19.4,3785619795,140,54.4,3785619797,141,66.9,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014233,106,49,1,8,13,cu0eztmjcsbydyp53aleznorw,1,44.4,35.8,2022-09-17T13:38:25.326Z,2022-09-18T02:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014263,107,1,1,8,13,cu0eztmjcsbydyp53aleznorw,1,46,35.8,2022-09-17T13:38:25.384Z,2022-09-18T02:15:01Z,3788898275,178,,3785619993,212,8.4,3785619995,213,4.4,3785619987,56,Back,3785619991,141,24.1,3785619989,140,43.5,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014285,108,1,1,8,15,cu0eztmjcsbydyp53aleznorw,1,43.5,20,2022-09-17T13:38:27.285Z,2022-09-18T02:15:10Z,3785620079,140,36.1,3785620077,56,Back,3785620081,141,14.1,3788898455,178,,3785620085,213,3.6,3785620083,212,8.7,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014325,109,1,1,8,16,cu0eztmjcsbydyp53aleznorw,1,34.4,14.6,2022-09-17T13:38:28.495Z,2022-09-18T02:15:19Z,3788898865,178,,3785620241,140,42.1,3785620243,141,26.1,3785620239,56,Back,3785620247,213,0.8,3785620245,212,11.2,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014383,110,1,1,8,18,cu0eztmjcsbydyp53aleznorw,1,42.1,26.1,2022-09-17T13:38:30.294Z,2022-09-18T02:15:29Z,3785620625,140,32.4,3785620627,141,38.0,3785620623,56,Back,3785620631,213,2.5,3788899183,178,,3785620629,212,13.0,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014395,111,1,1,8,20,cu0eztmjcsbydyp53aleznorw,1,32,38.5,2022-09-17T13:38:32.396Z,2022-09-18T02:15:34Z,3785620707,56,Back,3788899435,178,,3785620715,213,1.3,3785620709,140,34.7,3785620711,141,57.0,3785620713,212,12.9,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014439,112,1,1,8,22,cu0eztmjcsbydyp53aleznorw,1,34.7,57,2022-09-17T13:38:33.734Z,2022-09-18T02:15:39Z,3785620931,213,4.6,3785620923,56,Back,3785620929,212,13.6,3785620925,140,32.7,3788899601,178,,3785620927,141,37.3,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014479,113,1,1,8,25,cu0eztmjcsbydyp53aleznorw,1,33.7,31.9,2022-09-17T13:38:36.926Z,2022-09-18T02:15:51Z,3785621119,141,24.0,3785621111,56,Back,3788900017,178,,3785621115,140,37.7,3785621123,213,5.4,3785621121,212,6.8,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014531,114,1,1,8,27,cu0eztmjcsbydyp53aleznorw,1,37.2,24.3,2022-09-17T13:38:38.717Z,2022-09-18T02:15:59Z,3788900257,178,,3785621421,141,30.4,3785621417,56,Back,3785621423,212,11.1,3785621419,140,47.0,3785621425,213,0.4,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461644385,1250,67,1,8,27,cu0eztmjcsbydyp53aleznorw,1,47.3,31.2,2022-09-17T13:38:39.633Z,2022-09-18T06:25:42Z,3789059631,233,1334,,,,,,,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461644381,1334,67,1,8,27,7ad69ngbpjuyzv96drf8d9sn2,0,52.7,68.8,2022-09-17T13:38:39.634Z,2022-09-18T03:31:14Z,3789059661,233,1250,,,,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014537,115,1,1,8,28,cu0eztmjcsbydyp53aleznorw,1,47,30.4,2022-09-17T13:38:39.724Z,2022-09-18T06:25:42Z,3785621449,212,5.5,3785621439,56,Back,3788900719,178,,3785621443,140,42.1,3785621453,213,3.5,3785621447,141,27.4,3785621471,156,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014633,116,1,1,8,31,cu0eztmjcsbydyp53aleznorw,1,38,29.5,2022-09-17T13:38:42.975Z,2022-09-18T02:16:14Z,3785621919,56,Back,3788901029,178,,3785621927,213,4.6,3785621925,212,10.4,3785621921,140,37.2,3785621923,141,14.3,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014667,117,1,1,8,33,cu0eztmjcsbydyp53aleznorw,1,37.2,10.9,2022-09-17T13:38:45.044Z,2022-09-18T02:16:22Z,3785622125,212,14.1,3785622119,140,49.8,3785622129,213,5.9,3785622121,141,3.7,3785622117,56,Back,3788901223,178,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014759,118,1,1,8,35,cu0eztmjcsbydyp53aleznorw,1,54.7,2.6,2022-09-17T13:38:47.463Z,2022-09-18T02:16:28Z,3788901415,178,,3785622519,213,0.2,3785622511,140,73.8,3785622509,56,Right,3785622517,212,20.6,3785622515,141,9.5,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014771,111,45,1,8,40,7ad69ngbpjuyzv96drf8d9sn2,0,18.6,82.2,2022-09-17T13:38:51.665Z,2022-09-18T02:16:38Z,3785622887,233,119,3785622619,56,Back,3785622621,285,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014817,119,3,1,8,40,cu0eztmjcsbydyp53aleznorw,1,81.4,17.8,2022-09-17T13:38:51.665Z,2022-09-18T02:16:37Z,3788901703,178,,3785622855,233,111,3785622833,286,,3787913309,465,,3785622831,56,Right,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014819,120,50,1,8,42,cu0eztmjcsbydyp53aleznorw,1,93.4,32.8,2022-09-17T13:38:54.542Z,2022-09-18T02:17:00Z,3785622837,286,,3785622969,233,112,3785622835,56,Center,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014823,112,7,1,8,43,7ad69ngbpjuyzv96drf8d9sn2,0,6.6,67.2,2022-09-17T13:38:54.806Z,2022-09-18T02:17:06Z,3785622847,56,Back,3787913883,385,,3788902955,178,,3785622849,285,,3785622903,233,120,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014849,121,61,1,8,43,cu0eztmjcsbydyp53aleznorw,1,92.5,32.5,2022-09-17T13:38:55.015Z,2022-09-18T02:17:18Z,3785622977,56,Center,3788903551,178,,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014861,113,49,1,8,43,7ad69ngbpjuyzv96drf8d9sn2,1,7.1,69.1,2022-09-17T13:38:55.224Z,2022-09-18T02:17:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014887,114,1,1,8,44,7ad69ngbpjuyzv96drf8d9sn2,1,7.1,70.8,2022-09-17T13:38:56.328Z,2022-09-18T02:17:40Z,3785623175,56,Back,3785623185,213,0.9,3788904439,178,,3785623181,141,95.4,3785623179,140,19.8,3785623183,212,21.4,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014919,115,1,1,8,49,7ad69ngbpjuyzv96drf8d9sn2,0,21.3,95.3,2022-09-17T13:39:00.712Z,2022-09-18T02:17:50Z,3785623361,213,6.2,3785623353,140,45.4,3785623349,155,,3785623351,56,Back,3785623355,141,92.7,3788904803,178,,3785623357,212,25.4,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014999,122,1,1,8,50,cu0eztmjcsbydyp53aleznorw,1,52.9,4.6,2022-09-17T13:39:02.566Z,2022-09-18T02:18:32Z,3785623765,141,12.9,3785623767,212,13.6,3785623763,140,64.7,3785623759,3,,3788905485,178,,3785623761,56,Right,3785623769,213,0.4,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461015007,123,49,1,8,53,cu0eztmjcsbydyp53aleznorw,1,64.9,11.4,2022-09-17T13:39:05.123Z,2022-09-18T02:18:20Z,,,,,,,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461015073,124,1,1,8,55,cu0eztmjcsbydyp53aleznorw,1,64.6,8.9,2022-09-17T13:39:06.784Z,2022-09-18T02:19:02Z,3785624181,213,5.9,3785624179,212,8.1,3785624173,56,Right,3785624177,141,4.3,3785624175,140,71.7,3788907511,178,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461015089,125,1,1,8,57,cu0eztmjcsbydyp53aleznorw,1,71.2,8.2,2022-09-17T13:39:09.276Z,2022-09-18T02:19:12Z,3785624261,56,Center,3785624269,213,1.2,3785624263,140,75.8,3785624267,212,12.3,3785624265,141,24.9,3788907893,178,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461015135,126,1,1,8,59,cu0eztmjcsbydyp53aleznorw,1,75.6,29.5,2022-09-17T13:39:11.100Z,2022-09-18T02:19:23Z,3785624471,141,28.8,3788908317,178,,3785624467,56,Center,3785624473,212,6.4,3785624469,140,69.5,3785624475,213,3.2,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461015179,127,1,1,9,2,cu0eztmjcsbydyp53aleznorw,0,69.6,34,2022-09-17T13:39:13.774Z,2022-09-18T02:20:00Z,3785624719,141,65.7,3788909761,178,,3785624721,212,27.0,3785624717,140,85.1,3785624723,213,0.9,3785624715,56,Center,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461015191,116,8,1,9,3,7ad69ngbpjuyzv96drf8d9sn2,1,11.5,31.7,2022-09-17T13:39:15.399Z,2022-09-18T02:20:07Z,3787918691,385,,3785624767,56,Back,3788909941,178,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
