id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2473160181,8,1,1,0,15,apoawtpvac4zqlancmvw4nk4o,1,3.7,41.8,2022-10-16T17:30:41.941Z,2022-10-17T07:47:26Z,3850257015,212,21.5,3850257011,140,7.5,3850257017,213,4.9,3850257013,141,10.7,3851803685,178,,3850257009,56,Back,,,,,,,br2uswvdgoj7ndkx7mnbwgyd,S. Ulreich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160211,9,1,1,0,17,apoawtpvac4zqlancmvw4nk4o,1,8.3,8.9,2022-10-16T17:30:44.056Z,2022-10-17T07:47:31Z,3850257163,140,26.3,3851803755,178,,3850257167,212,19.0,3850257161,56,Back,3850257169,213,0.1,3850257165,141,11.4,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160225,10,1,1,0,18,apoawtpvac4zqlancmvw4nk4o,1,26.3,11.4,2022-10-16T17:30:45.193Z,2022-10-17T07:47:36Z,3850257237,212,17.8,3850257233,140,23.7,3851803801,178,,3850257235,141,37.3,3850257239,213,1.7,3850257231,56,Back,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160279,11,1,1,0,22,apoawtpvac4zqlancmvw4nk4o,1,28,54.6,2022-10-16T17:30:49.240Z,2022-10-17T07:47:40Z,3850257549,213,1.1,3850257541,56,Back,3850257545,141,83.5,3851803863,178,,3850257543,140,37.8,3850257547,212,22.2,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160297,12,1,1,0,25,apoawtpvac4zqlancmvw4nk4o,1,40.2,85.3,2022-10-16T17:30:52.245Z,2022-10-17T07:47:47Z,3851803945,178,,3850257661,56,Left,3850257665,141,94.4,3850257669,213,0.4,3850257667,212,17.5,3850257663,140,55.8,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160301,13,1,1,0,26,apoawtpvac4zqlancmvw4nk4o,1,57.6,95.6,2022-10-16T17:30:53.787Z,2022-10-17T07:47:56Z,3850257687,140,55.3,3850257685,56,Left,3850257689,141,86.8,3850257691,212,6.5,3850260039,189,,3850257693,213,4.3,3851804021,178,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160357,14,1,1,0,28,apoawtpvac4zqlancmvw4nk4o,0,55.7,83.3,2022-10-16T17:30:55.706Z,2022-10-17T07:48:01Z,3850257985,212,10.6,3850257981,140,64.7,3850257979,56,Center,3850257987,213,5.8,3850257983,141,76.4,3851804077,178,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160361,3,8,1,0,30,6k5zscdm9ufw0tguvzyjlp5hq,1,25.3,33,2022-10-16T17:30:57.193Z,2022-10-17T07:48:06Z,3851309625,384,,3850257995,56,Back,3851804131,389,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473462991,693,67,1,0,31,6k5zscdm9ufw0tguvzyjlp5hq,1,30.5,31.2,2022-10-16T17:30:58.535Z,2022-10-17T09:17:28Z,3851859091,233,970,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473462989,970,67,1,0,31,apoawtpvac4zqlancmvw4nk4o,0,69.5,68.8,2022-10-16T17:30:58.536Z,2022-10-17T08:25:46Z,3851859117,233,693,,,,,,,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160377,4,61,1,0,31,6k5zscdm9ufw0tguvzyjlp5hq,0,28.3,32.5,2022-10-16T17:30:58.608Z,2022-10-17T09:17:28Z,3850258095,56,Back,3851804193,178,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473463013,971,43,1,0,32,apoawtpvac4zqlancmvw4nk4o,1,0,0,2022-10-16T17:30:59.804Z,2022-10-17T08:25:54Z,3851859303,144,82,3851859225,178,0,,,,,,,,,,,,,,,,,,,e5mjphb52suw89189nyca72z9,E. Choupo-Moting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160395,15,1,1,0,32,apoawtpvac4zqlancmvw4nk4o,1,65.6,66.7,2022-10-16T17:30:59.843Z,2022-10-17T07:48:15Z,3850258175,213,3.0,3850258171,212,7.1,3851804225,178,,3850258165,140,58.9,3850258161,56,Center,3850258167,141,67.8,,,,,,,e5mjphb52suw89189nyca72z9,E. Choupo-Moting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160419,16,1,1,0,33,apoawtpvac4zqlancmvw4nk4o,1,57.8,69.1,2022-10-16T17:31:00.572Z,2022-10-17T07:48:17Z,3850258287,140,63.3,3850258285,56,Left,3851804249,178,,3850258289,141,86.5,3850258291,212,13.2,3850258293,213,1.1,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160457,17,1,1,0,35,apoawtpvac4zqlancmvw4nk4o,1,62.7,88.7,2022-10-16T17:31:02.311Z,2022-10-17T07:48:23Z,3850258473,56,Back,3850258477,141,68.4,3850258479,212,21.2,3850258475,140,47.4,3851804321,178,,3850258481,213,3.9,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160491,18,1,1,0,38,apoawtpvac4zqlancmvw4nk4o,1,46.2,68.5,2022-10-16T17:31:05.194Z,2022-10-17T07:48:25Z,3850258653,140,42.3,3850258657,212,13.9,3850258655,141,49.0,3850258651,56,Back,3850258659,213,4.4,3851804351,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160541,19,1,1,0,40,apoawtpvac4zqlancmvw4nk4o,1,38.2,53.1,2022-10-16T17:31:07.716Z,2022-10-17T07:48:31Z,3850258921,213,1.8,3850258911,140,32.3,3850258913,141,92.3,3851804405,178,,3850258917,212,27.4,3850258909,56,Back,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160549,20,1,1,0,43,apoawtpvac4zqlancmvw4nk4o,0,32.2,93.3,2022-10-16T17:31:10.849Z,2022-10-17T07:48:48Z,3850258963,1,,3850258961,213,0.2,3850258953,56,Left,3850258957,141,100.0,3850258955,140,57.0,3850258959,212,26.7,3850258951,157,,3851804589,178,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160649,5,5,1,0,45,6k5zscdm9ufw0tguvzyjlp5hq,1,41.8,-1.6,2022-10-16T17:31:12.499Z,2022-10-17T07:48:51Z,3850259585,347,,3850259583,56,Back,3850259639,233,21,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160555,21,5,1,0,45,apoawtpvac4zqlancmvw4nk4o,0,58.2,101.6,2022-10-16T17:31:12.499Z,2022-10-17T07:48:51Z,3850259655,233,5,3850258989,347,,3850258987,56,Left,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160821,6,1,1,1,6,6k5zscdm9ufw0tguvzyjlp5hq,1,53.5,0,2022-10-16T17:31:33.761Z,2022-10-17T07:48:54Z,3850260499,107,,3850260503,140,39.2,3850260507,212,45.6,3850260509,213,1.9,3850260505,141,61.4,3850260501,56,Back,3850260511,1,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160837,7,1,1,1,11,6k5zscdm9ufw0tguvzyjlp5hq,0,40.6,63.6,2022-10-16T17:31:38.155Z,2022-10-17T07:49:00Z,3851804725,178,,3850260593,213,0.9,3850260591,212,33.7,3850260595,1,,3850260589,141,100.0,3850260587,140,61.5,3850260583,56,Left,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160839,8,5,1,1,13,6k5zscdm9ufw0tguvzyjlp5hq,0,60.6,101.4,2022-10-16T17:31:40.407Z,2022-10-17T07:49:04Z,3850260597,56,Left,3850261299,233,22,3850260599,347,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160939,22,5,1,1,13,apoawtpvac4zqlancmvw4nk4o,1,39.4,-1.4,2022-10-16T17:31:40.407Z,2022-10-17T07:49:03Z,3850261133,347,,3850261131,56,Back,3850261295,233,8,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473160963,23,1,1,1,16,apoawtpvac4zqlancmvw4nk4o,1,41.1,0,2022-10-16T17:31:43.871Z,2022-10-17T07:49:10Z,3850261245,107,,3850261249,140,30.0,3850261255,213,2.6,3850261251,141,8.9,3850261253,212,13.6,3850261247,56,Back,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161053,24,1,1,1,24,apoawtpvac4zqlancmvw4nk4o,1,34.6,12.6,2022-10-16T17:31:51.810Z,2022-10-17T07:49:16Z,3851804939,178,,3850261739,140,29.2,3850261743,212,15.8,3850261737,56,Back,3850261741,141,34.3,3850261745,213,1.9,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161061,25,1,1,1,29,apoawtpvac4zqlancmvw4nk4o,1,25.7,23.7,2022-10-16T17:31:55.943Z,2022-10-17T07:49:20Z,3850261791,213,4.2,3851804969,178,,3850261787,141,13.8,3850261783,56,Back,3850261785,140,22.1,3850261789,212,7.7,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161101,26,1,1,1,29,apoawtpvac4zqlancmvw4nk4o,1,22.1,13.8,2022-10-16T17:31:56.606Z,2022-10-17T07:49:24Z,3850261977,56,Back,3850261979,140,4.2,3851805009,178,,3850261985,213,2.4,3850261981,141,38.6,3850261983,212,25.3,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161155,27,1,1,1,34,apoawtpvac4zqlancmvw4nk4o,0,3.8,35.2,2022-10-16T17:32:01.116Z,2022-10-17T07:49:27Z,3850262285,155,,3850262289,140,49.1,3850262287,56,Back,3851805033,178,,3850262293,212,50.2,3850262297,1,,3850262295,213,6.0,3850262291,141,11.4,br2uswvdgoj7ndkx7mnbwgyd,S. Ulreich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161149,9,44,1,1,37,6k5zscdm9ufw0tguvzyjlp5hq,1,51.2,89.1,2022-10-16T17:32:04.339Z,2022-10-17T09:17:28Z,3850262249,56,Left,3850262251,286,,3850262399,233,28,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161165,28,44,1,1,37,apoawtpvac4zqlancmvw4nk4o,0,48.8,10.9,2022-10-16T17:32:04.340Z,2022-10-17T07:49:30Z,3850262349,285,,3850262347,56,Back,3850262421,233,9,,,,,,,,,,,,,,,,e5mjphb52suw89189nyca72z9,E. Choupo-Moting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161169,10,1,1,1,37,6k5zscdm9ufw0tguvzyjlp5hq,0,51.8,89.7,2022-10-16T17:32:04.495Z,2022-10-17T09:17:29Z,3850262379,213,0.7,3850262377,212,12.4,3850262373,141,100.0,3851805093,388,,3850262367,56,Left,3850262365,3,,3850262369,140,60.8,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161171,11,5,1,1,39,6k5zscdm9ufw0tguvzyjlp5hq,0,60.9,101.6,2022-10-16T17:32:06.129Z,2022-10-17T07:49:35Z,3850262467,233,29,3850262385,56,Left,3850262387,347,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161181,29,5,1,1,39,apoawtpvac4zqlancmvw4nk4o,1,39.1,-1.6,2022-10-16T17:32:06.129Z,2022-10-17T07:49:34Z,3850262453,233,11,3850262451,347,,3850262449,56,Back,,,,,,,,,,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161301,30,1,1,1,49,apoawtpvac4zqlancmvw4nk4o,1,41,0,2022-10-16T17:32:16.065Z,2022-10-17T07:49:40Z,3850263109,140,50.2,3850263105,107,,3850263107,56,Center,3850263117,1,,3850263113,212,21.4,3850263111,141,26.1,3850263115,213,1.1,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161319,31,1,1,1,50,apoawtpvac4zqlancmvw4nk4o,1,50.1,25.6,2022-10-16T17:32:17.844Z,2022-10-17T07:49:44Z,3850263189,141,30.7,3850263185,56,Back,3850263187,140,46.1,3850263193,213,2.5,3850263191,212,5.4,3851805205,178,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161323,32,3,1,1,51,apoawtpvac4zqlancmvw4nk4o,0,45.8,30.8,2022-10-16T17:32:18.303Z,2022-10-17T07:49:50Z,3851465975,233,647,3851805255,178,,3850263203,56,Back,3851311715,465,,3851311651,286,,,,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473348863,647,7,1,1,51,6k5zscdm9ufw0tguvzyjlp5hq,1,54.2,69.2,2022-10-16T17:32:18.627Z,2022-10-17T07:49:54Z,3851465971,233,32,3851805289,178,,3851312353,285,,3851312351,56,Center,3851312355,383,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161321,12,43,1,1,52,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-10-16T17:32:19.343Z,2022-10-16T17:32:28Z,3850263201,56,Center,3850263551,144,61,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161333,13,49,1,1,53,6k5zscdm9ufw0tguvzyjlp5hq,1,65,60,2022-10-16T17:32:20.803Z,2022-10-17T07:49:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161359,14,13,1,1,56,6k5zscdm9ufw0tguvzyjlp5hq,1,77.4,68.2,2022-10-16T17:32:23.717Z,2022-10-17T07:50:02Z,3850263399,56,Center,3850263395,22,,3850263895,103,2.8,3850263899,458,,3850263893,102,31.8,3850263903,231,51.3,3851805449,178,,3850263397,18,,7o11dzx2cccrslutrjl16ik89,R. Dōan,3850263891,75,3850263721,72,3850263897,215,3850263901,230,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161371,15,5,1,1,58,6k5zscdm9ufw0tguvzyjlp5hq,0,101.4,33.8,2022-10-16T17:32:25.555Z,2022-10-17T07:50:04Z,3850263471,56,Center,3850263473,346,,3850263495,233,33,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161365,33,5,1,1,58,apoawtpvac4zqlancmvw4nk4o,1,-1.4,66.2,2022-10-16T17:32:25.555Z,2022-10-17T07:50:04Z,3850263431,56,Back,3850263433,346,,3850263479,233,15,,,,,,,,,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161525,34,1,1,2,15,apoawtpvac4zqlancmvw4nk4o,1,3.8,49.9,2022-10-16T17:32:42.496Z,2022-10-17T07:50:16Z,3850264435,212,11.9,3850264437,213,0.2,3850264429,140,15.0,3850264433,141,53.0,3850264421,124,,3850264425,56,Back,3850264443,237,,,,,br2uswvdgoj7ndkx7mnbwgyd,S. Ulreich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473161561,35,1,1,2,17,apoawtpvac4zqlancmvw4nk4o,1,15,53.1,2022-10-16T17:32:44.363Z,2022-10-17T07:50:19Z,3851805673,178,,3850264663,213,0.4,3850264661,212,19.7,3850264657,140,32.5,3850264647,155,,3850264659,141,63.6,3850264655,56,Back,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
