id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2509897563,8,61,1,0,16,cz4a6wmzx2obyisadhgaccx7b,1,55.9,89.7,2023-02-19T14:30:28.388Z,2023-02-20T06:06:06Z,4045781635,178,,4043701487,56,Left,,,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897645,5,5,1,0,16,a8d2gb2nag8fy0itbuxmcibh2,1,31.8,-0.9,2023-02-19T14:30:29.126Z,2023-02-20T06:06:15Z,4043701969,56,Back,4043701971,347,,4043702005,233,9,,,,,,,,,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897575,9,5,1,0,16,cz4a6wmzx2obyisadhgaccx7b,0,68.2,100.9,2023-02-19T14:30:29.126Z,2023-02-20T06:06:15Z,4043701577,347,,4043701575,56,Left,4043702027,233,5,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897699,6,1,1,0,26,a8d2gb2nag8fy0itbuxmcibh2,1,27.3,0,2023-02-19T14:30:39.146Z,2023-02-20T06:06:23Z,4043702203,107,,4043702213,140,27.8,4043702219,213,1.5,4043702207,56,Back,4043702217,212,11.4,4043702215,141,15.5,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897753,7,1,1,0,27,a8d2gb2nag8fy0itbuxmcibh2,0,27.8,15.5,2023-02-19T14:30:40.257Z,2023-02-20T06:06:30Z,4043702489,155,,4045781977,178,,4043702495,141,19.1,4043702491,56,Right,4043702499,213,0.1,4043702493,140,65.7,4043702497,212,39.9,4043702501,1,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897741,10,1,1,0,31,cz4a6wmzx2obyisadhgaccx7b,1,24.9,74.3,2023-02-19T14:30:43.532Z,2023-02-20T06:06:40Z,4043702445,212,8.4,4043702441,140,30.2,4045782155,178,,4043702437,3,,4043702439,56,Back,4043702447,213,0.8,4043702443,141,83.6,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897745,11,49,1,0,32,cz4a6wmzx2obyisadhgaccx7b,1,30.2,83.6,2023-02-19T14:30:45.027Z,2023-02-20T06:06:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510309587,846,67,1,0,32,cz4a6wmzx2obyisadhgaccx7b,1,29.9,82.7,2023-02-19T14:30:45.089Z,2023-02-20T11:52:03Z,4045889295,233,936,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510309585,936,67,1,0,32,a8d2gb2nag8fy0itbuxmcibh2,0,70.1,17.3,2023-02-19T14:30:45.090Z,2023-02-20T07:42:58Z,4045889299,233,846,,,,,,,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897763,12,1,1,0,32,cz4a6wmzx2obyisadhgaccx7b,1,30.2,83.6,2023-02-19T14:30:45.135Z,2023-02-20T11:52:04Z,4043702571,213,4.4,4045782575,178,,4043702569,212,2.5,4043702563,56,Back,4043702567,141,80.1,4043702565,140,29.4,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897769,13,61,1,0,33,cz4a6wmzx2obyisadhgaccx7b,0,31.8,80.8,2023-02-19T14:30:45.898Z,2023-02-20T10:13:32Z,4045782717,178,,4043702607,56,Back,,,,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510309791,937,67,1,0,33,a8d2gb2nag8fy0itbuxmcibh2,1,71.6,17.2,2023-02-19T14:30:46.241Z,2023-02-20T11:52:04Z,4045890273,233,848,,,,,,,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510309787,848,67,1,0,33,cz4a6wmzx2obyisadhgaccx7b,0,28.4,82.8,2023-02-19T14:30:46.242Z,2023-02-20T07:44:05Z,4045890277,233,937,,,,,,,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897803,8,1,1,0,34,a8d2gb2nag8fy0itbuxmcibh2,1,72.8,19,2023-02-19T14:30:46.336Z,2023-02-20T11:52:04Z,4044599961,141,33.0,4044599965,213,1.4,4044599959,140,74.1,4045782803,178,,4044599963,212,9.6,4043702797,56,Center,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897809,9,49,1,0,34,a8d2gb2nag8fy0itbuxmcibh2,1,64.3,23,2023-02-19T14:30:47.281Z,2023-02-20T06:07:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897831,10,1,1,0,36,a8d2gb2nag8fy0itbuxmcibh2,0,64.3,23,2023-02-19T14:30:48.839Z,2023-02-20T06:07:50Z,4043702921,140,72.6,4043702925,212,8.9,4045783001,178,,4043702919,56,Right,4043702927,213,6.1,4043702923,141,20.6,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897789,14,8,1,0,36,cz4a6wmzx2obyisadhgaccx7b,1,23.5,76.7,2023-02-19T14:30:49.131Z,2023-02-20T06:08:34Z,4045783625,178,,4043702729,56,Back,4044600661,384,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897817,15,49,1,0,38,cz4a6wmzx2obyisadhgaccx7b,1,24.9,71.9,2023-02-19T14:30:50.373Z,2023-02-20T06:08:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897855,16,1,1,0,38,cz4a6wmzx2obyisadhgaccx7b,1,24.9,71.9,2023-02-19T14:30:50.439Z,2023-02-20T06:08:51Z,4043703057,56,Back,4043703059,140,31.9,4043703061,141,78.5,4043703065,213,0.5,4045783859,178,,4043703063,212,8.6,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897865,17,4,1,0,39,cz4a6wmzx2obyisadhgaccx7b,1,34.3,78.2,2023-02-19T14:30:52.021Z,2023-02-20T06:08:58Z,4043703285,233,11,4043703107,152,,4043703109,265,,4043703103,13,,4043703105,56,Back,4043703289,286,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509897883,11,4,1,0,39,a8d2gb2nag8fy0itbuxmcibh2,0,65.7,21.8,2023-02-19T14:30:52.022Z,2023-02-20T06:08:58Z,4045783943,178,,4043703191,56,Center,4043703195,265,,4043703189,13,,4043703323,233,17,4043703193,152,,4043703197,285,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898141,18,1,1,0,53,cz4a6wmzx2obyisadhgaccx7b,1,27.1,69.9,2023-02-19T14:31:06.249Z,2023-02-20T06:09:07Z,4043704765,141,36.2,4043704761,56,Back,4043704759,152,,4043704763,140,26.6,4043704769,213,4.7,4043704767,212,22.9,4043704755,5,,4045784115,178,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898183,19,1,1,0,56,cz4a6wmzx2obyisadhgaccx7b,1,26.6,36.2,2023-02-19T14:31:08.745Z,2023-02-20T06:09:15Z,4043705015,213,5.2,4043705005,56,Back,4043705011,141,7.0,4045784171,178,,4043705009,140,36.2,4043705013,212,22.3,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898201,20,1,1,1,0,cz4a6wmzx2obyisadhgaccx7b,1,40.4,13.6,2023-02-19T14:31:12.745Z,2023-02-20T06:09:20Z,4043705103,141,31.7,4043705109,212,16.7,4045784265,178,,4043705099,140,29.7,4043705097,56,Back,4043705111,213,2.3,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898233,21,1,1,1,2,cz4a6wmzx2obyisadhgaccx7b,1,29.8,34.1,2023-02-19T14:31:14.854Z,2023-02-20T06:09:36Z,4043705323,213,1.6,4043705317,140,28.9,4043705319,141,72.3,4045784427,178,,4043705315,56,Back,4043705321,212,26.0,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898255,22,1,1,1,4,cz4a6wmzx2obyisadhgaccx7b,1,30.6,75,2023-02-19T14:31:17.097Z,2023-02-20T06:09:44Z,4043705437,141,94.5,4043705439,212,13.3,4043705433,56,Back,4043705435,140,31.8,4045784503,178,,4043705441,213,1.5,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898259,23,1,1,1,7,cz4a6wmzx2obyisadhgaccx7b,0,32.3,95.8,2023-02-19T14:31:19.530Z,2023-02-20T06:09:53Z,4045784581,178,,4043705823,233,12,4043705479,141,95.4,4043705473,155,,4043705483,213,6.1,4043705481,212,1.8,4043705827,286,,4043705477,140,34.0,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,4043705821,236,4043705475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898303,12,74,1,1,7,a8d2gb2nag8fy0itbuxmcibh2,1,60.9,4.9,2023-02-19T14:31:19.571Z,2023-02-20T06:09:59Z,4043705851,233,23,4043705737,56,Right,4043705739,285,,4045784655,178,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898309,13,5,1,1,8,a8d2gb2nag8fy0itbuxmcibh2,0,63.6,-0.8,2023-02-19T14:31:20.496Z,2023-02-20T06:10:07Z,4043705775,56,Right,4043705903,233,24,4043705777,347,,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898291,24,5,1,1,8,cz4a6wmzx2obyisadhgaccx7b,1,36.4,100.8,2023-02-19T14:31:20.496Z,2023-02-20T06:10:08Z,4043705687,347,,4043705873,233,13,4043705685,56,Back,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898461,25,1,1,1,16,cz4a6wmzx2obyisadhgaccx7b,1,35.6,100,2023-02-19T14:31:28.676Z,2023-02-20T06:10:15Z,4043706571,141,94.4,4043706575,213,6.0,4043706569,140,56.0,4043706567,56,Left,4043706565,107,,4043706573,212,22.0,4043706577,1,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898473,26,3,1,1,18,cz4a6wmzx2obyisadhgaccx7b,0,55.6,96.4,2023-02-19T14:31:30.658Z,2023-02-20T06:10:26Z,4045784997,178,,4043706621,286,,4043706787,233,14,4044678289,464,,4043706619,56,Left,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898505,14,7,1,1,18,a8d2gb2nag8fy0itbuxmcibh2,1,44.4,3.6,2023-02-19T14:31:30.734Z,2023-02-20T06:12:56Z,4045785649,178,,4043706755,56,Back,4043706761,233,26,4044678139,383,,4043706757,285,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898517,15,44,1,1,19,a8d2gb2nag8fy0itbuxmcibh2,1,44.3,3.5,2023-02-19T14:31:31.937Z,2023-02-20T11:52:05Z,4043706819,233,27,4043706817,285,,4043706815,56,Back,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898491,27,44,1,1,19,cz4a6wmzx2obyisadhgaccx7b,0,55.7,96.5,2023-02-19T14:31:31.938Z,2023-02-20T06:13:05Z,4043706703,286,,4043706843,233,15,4043706699,56,Left,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898525,16,1,1,1,19,a8d2gb2nag8fy0itbuxmcibh2,1,44.6,1.4,2023-02-19T14:31:32.035Z,2023-02-20T11:52:05Z,4043706851,56,Right,4045787055,178,,4043706865,213,0.3,4043706861,212,13.6,4043706853,140,57.0,4043706857,141,7.3,4043706847,3,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898535,17,1,1,1,20,a8d2gb2nag8fy0itbuxmcibh2,0,55.7,9.9,2023-02-19T14:31:33.191Z,2023-02-20T06:13:19Z,4043706921,56,Right,4043938231,212,1.6,4043938227,140,56.4,4043938229,141,12.0,4043938233,213,1.1,4045787185,178,,4043938225,168,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898547,28,61,1,1,20,cz4a6wmzx2obyisadhgaccx7b,1,40.9,88.5,2023-02-19T14:31:33.221Z,2023-02-20T06:13:43Z,4043706967,56,Back,4045787527,178,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898551,29,50,1,1,23,cz4a6wmzx2obyisadhgaccx7b,1,46.8,85.2,2023-02-19T14:31:36.109Z,2023-02-20T06:13:56Z,4043707367,233,18,4043706991,56,Back,4043706993,286,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898607,18,7,1,1,24,a8d2gb2nag8fy0itbuxmcibh2,1,53.2,14.8,2023-02-19T14:31:36.754Z,2023-02-20T06:14:04Z,4043707265,56,Right,4045787867,178,,4043707267,285,,4043707305,233,29,4044679577,384,,,,,,,,,,,5pnfmmq8b8jxmp1qnf82d8out,S. Michel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898609,19,49,1,1,25,a8d2gb2nag8fy0itbuxmcibh2,1,39.7,26.5,2023-02-19T14:31:37.530Z,2023-02-20T06:14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898631,20,1,1,1,25,a8d2gb2nag8fy0itbuxmcibh2,1,39.7,26.5,2023-02-19T14:31:37.570Z,2023-02-20T06:14:23Z,4043707381,213,4.6,4045788143,178,,4043707377,141,6.1,4043707373,56,Back,4043707379,212,14.0,4043707375,140,38.1,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898637,21,1,1,1,26,a8d2gb2nag8fy0itbuxmcibh2,1,38.1,6.1,2023-02-19T14:31:39.178Z,2023-02-20T06:14:29Z,4043707419,213,1.8,4043707413,140,36.6,4043707417,212,6.8,4045788213,178,,4043707415,141,15.8,4043707411,56,Back,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898641,22,1,1,1,27,a8d2gb2nag8fy0itbuxmcibh2,1,36.6,15.8,2023-02-19T14:31:40.092Z,2023-02-20T06:14:40Z,4045788421,178,,4043707455,141,7.4,4043707451,56,Back,4043707457,212,5.8,4043707453,140,35.9,4043707459,213,4.6,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898669,23,1,1,1,28,a8d2gb2nag8fy0itbuxmcibh2,1,37,6.7,2023-02-19T14:31:41.047Z,2023-02-20T06:14:59Z,4043707573,141,11.2,4043707577,213,2.9,4045788753,178,,4043707569,56,Back,4043707571,140,23.3,4043707575,212,14.7,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898741,24,1,1,1,31,a8d2gb2nag8fy0itbuxmcibh2,1,20.9,10.7,2023-02-19T14:31:43.515Z,2023-02-20T06:15:06Z,4043707939,1,,4043707925,56,Back,4045788843,178,,4043707935,213,2.0,4043707931,212,32.5,4043707929,141,53.4,4043707927,140,7.1,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509898785,25,1,1,1,36,a8d2gb2nag8fy0itbuxmcibh2,0,11.3,59.9,2023-02-19T14:31:48.369Z,2023-02-20T06:15:12Z,4043708173,140,40.0,4043708179,213,0.5,4043708177,212,33.7,4043708181,1,,4043708169,155,,4045788961,178,,4043708175,141,82.1,4043708171,56,Back,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
