id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/18/value,qualifier/21/value
2517996665,377,1,1,0,5,eq1oq6y61xnzq88zu0cnw131z,1,52.6,59.3,2023-03-10T19:31:51.252Z,2023-03-11T07:10:26Z,4086568919,140,54.9,4086568917,56,Center,4086568923,212,12.5,4087150773,178,,4086568921,141,41.3,4086568925,213,4.9,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517947781,43,1,1,0,6,eq1oq6y61xnzq88zu0cnw131z,0,55.7,41.7,2023-03-10T19:31:52.755Z,2023-03-11T06:05:05Z,4086304471,141,55.9,4087150913,178,,4086304465,155,,4086304475,213,0.5,4086304467,56,Center,4086304473,212,20.4,4086304469,140,72.8,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517947849,41,1,1,0,8,8q1ul09cygzswb7tb456bmifv,0,24.9,40.2,2023-03-10T19:31:54.537Z,2023-03-11T06:05:16Z,4086304925,212,6.5,4086304921,140,23.9,4086304923,141,30.7,4086304927,213,4.6,4087151111,178,,4086304919,56,Back,4086304917,3,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517948641,51,61,1,0,10,eq1oq6y61xnzq88zu0cnw131z,0,75.8,67.2,2023-03-10T19:31:56.751Z,2023-03-11T06:05:28Z,4086309033,56,Center,4087151437,178,,4087151435,15,,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944959,3,49,1,0,12,8q1ul09cygzswb7tb456bmifv,1,24.8,19.6,2023-03-10T19:31:58.559Z,2023-03-11T06:05:32Z,,,,,,,,,,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944983,4,1,1,0,13,8q1ul09cygzswb7tb456bmifv,1,27.3,13,2023-03-10T19:31:59.936Z,2023-03-11T06:05:35Z,4086289831,212,21.2,4086289825,56,Back,4086289833,213,6.0,4087151589,178,,4086289827,140,46.6,4086289829,141,4.0,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944995,5,3,1,0,16,8q1ul09cygzswb7tb456bmifv,0,49.3,4.8,2023-03-10T19:32:02.465Z,2023-03-11T06:05:42Z,4087151745,178,,4086899931,464,,4086289899,286,,4086289897,56,Back,4086290243,233,4,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945051,4,7,1,0,16,eq1oq6y61xnzq88zu0cnw131z,1,50.7,95.2,2023-03-10T19:32:02.586Z,2023-03-11T06:05:46Z,4086290171,285,,4086899979,384,,4087151813,178,,4086290217,233,5,4086290169,56,Left,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518030527,799,49,1,0,19,eq1oq6y61xnzq88zu0cnw131z,1,52.8,96.2,2023-03-10T19:32:05.297Z,2023-03-11T06:06:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518112325,846,67,1,0,19,eq1oq6y61xnzq88zu0cnw131z,1,52.5,96.2,2023-03-10T19:32:05.419Z,2023-03-11T07:10:26Z,4087196291,233,1009,,,,,,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518112319,1009,67,1,0,19,8q1ul09cygzswb7tb456bmifv,0,47.5,3.8,2023-03-10T19:32:05.420Z,2023-03-11T06:39:01Z,4087196315,233,846,,,,,,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518030647,800,61,1,0,19,eq1oq6y61xnzq88zu0cnw131z,0,53.4,96.2,2023-03-10T19:32:05.453Z,2023-03-11T07:10:27Z,4086748651,56,Left,4087152453,178,,,,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945065,5,5,1,0,20,eq1oq6y61xnzq88zu0cnw131z,0,52.5,101.6,2023-03-10T19:32:06.244Z,2023-03-11T06:06:12Z,4086290267,56,Left,4086290349,233,6,4086290269,347,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945069,6,5,1,0,20,8q1ul09cygzswb7tb456bmifv,1,47.5,-1.6,2023-03-10T19:32:06.244Z,2023-03-11T06:06:12Z,4086290273,56,Back,4086290275,347,,4086290315,233,5,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945107,7,1,1,0,21,8q1ul09cygzswb7tb456bmifv,1,49,0,2023-03-10T19:32:08.120Z,2023-03-11T06:06:15Z,4086290475,141,7.1,4086290471,56,Right,4086290481,1,,4086290479,213,0.2,4086290473,140,75.3,4086290469,107,,4086290477,212,28.3,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945131,8,1,1,0,26,8q1ul09cygzswb7tb456bmifv,1,76.6,9.5,2023-03-10T19:32:12.439Z,2023-03-11T06:06:20Z,4086290609,141,16.9,4086290613,213,0.3,4086290607,140,90.0,4086290605,56,Right,4086290611,212,14.9,4087152737,178,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945141,9,1,1,0,28,8q1ul09cygzswb7tb456bmifv,0,91.6,17.8,2023-03-10T19:32:15.066Z,2023-03-11T06:06:24Z,4086290649,212,19.1,4086901413,224,,4086290643,56,Center,4086290647,141,45.4,4086290651,213,1.8,4087152813,178,,4086901415,20,,4086290639,2,,cnf7quyillyf560nh14taliw9,L. Maina,4086290645,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945201,6,12,1,0,29,eq1oq6y61xnzq88zu0cnw131z,1,12.1,56.1,2023-03-10T19:32:15.896Z,2023-03-11T06:07:11Z,4087153809,178,,4086290905,141,38.8,4086290901,56,Back,4086290909,213,5.5,4086290903,140,22.5,4086290907,212,16.1,,,,,,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945189,10,15,1,0,31,8q1ul09cygzswb7tb456bmifv,1,78.6,57.2,2023-03-10T19:32:17.496Z,2023-03-11T06:07:42Z,4086293819,102,48.3,4086293091,72,,4086293829,146,98.4,4086290855,22,,4086293885,233,7,4086293821,103,0.6,4086902243,78,,4086293831,147,50.2,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,4086293405,18,,4087154247,178,4086293823,215,4086293827,458,4086290859,56,Center,4086293825,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945207,7,10,1,0,31,eq1oq6y61xnzq88zu0cnw131z,1,1.4,48.6,2023-03-10T19:32:18.188Z,2023-03-11T06:07:45Z,4086290955,56,Back,4086902313,376,,4086292091,174,,4086290951,182,,4086292093,179,,4086293133,233,10,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517994851,374,49,1,0,32,eq1oq6y61xnzq88zu0cnw131z,1,4.8,51.3,2023-03-10T19:32:19.107Z,2023-03-11T06:07:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945361,8,12,1,0,32,eq1oq6y61xnzq88zu0cnw131z,1,4.7,51.1,2023-03-10T19:32:19.139Z,2023-03-11T06:07:53Z,4086291731,213,5.7,4086291725,140,48.4,4087154427,178,,4086291727,141,8.7,4086291723,56,Back,4086291729,212,54.2,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945299,11,1,1,0,37,8q1ul09cygzswb7tb456bmifv,1,50.6,89.6,2023-03-10T19:32:23.927Z,2023-03-11T06:07:59Z,4086291451,189,,4086291447,213,0.1,4086291443,141,90.5,4086291441,140,57.6,4086291445,212,7.4,4086291439,56,Left,4087154529,178,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517994815,464,49,1,0,38,8q1ul09cygzswb7tb456bmifv,1,54,91.4,2023-03-10T19:32:24.837Z,2023-03-11T06:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945365,12,1,1,0,40,8q1ul09cygzswb7tb456bmifv,1,55.2,88.3,2023-03-10T19:32:27.166Z,2023-03-11T06:08:11Z,4086291741,56,Back,4086291745,141,88.9,4087154735,178,,4086291747,212,19.7,4086291749,213,3.1,4086291743,140,36.4,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945415,13,1,1,0,46,8q1ul09cygzswb7tb456bmifv,1,43,90.3,2023-03-10T19:32:32.640Z,2023-03-11T06:08:14Z,4086291963,56,Center,4086291969,212,21.1,4086291967,141,70.3,4087154773,178,,4086291965,140,58.4,4086291971,213,5.6,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518112807,852,83,1,0,48,eq1oq6y61xnzq88zu0cnw131z,1,39.8,33.3,2023-03-10T19:32:34.365Z,2023-03-11T06:41:05Z,4087199041,399,112486,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945485,14,1,1,0,49,8q1ul09cygzswb7tb456bmifv,1,61.8,63.7,2023-03-10T19:32:36.225Z,2023-03-11T06:08:15Z,4086292307,140,70.4,4086292313,213,5.0,4086292309,141,18.0,4086292311,212,32.4,4086292315,1,,4086292305,56,Right,4087154827,178,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945519,15,1,1,0,54,8q1ul09cygzswb7tb456bmifv,1,77.5,16.3,2023-03-10T19:32:40.340Z,2023-03-11T07:10:27Z,4086292499,155,,4086903951,154,,4086292511,141,50.5,4086903237,224,,4087154899,178,,4086903949,210,13,4086292503,56,Center,4086292493,2,,38knnji3m4qg6pqohph35n74l,B. Schmitz,4086292517,213,1.1,4086292507,140,4086903239,20,4086292515,212,,,,,,1,89.6,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945539,16,44,1,0,55,8q1ul09cygzswb7tb456bmifv,1,90.2,50.3,2023-03-10T19:32:41.598Z,2023-03-11T07:10:27Z,4086292583,56,Center,4086293315,286,,4086292633,233,9,,,,,,,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945523,9,44,1,0,55,eq1oq6y61xnzq88zu0cnw131z,0,9.8,49.7,2023-03-10T19:32:41.599Z,2023-03-11T06:08:21Z,4086292643,233,16,4086292521,56,Back,4086903387,285,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945545,17,13,1,0,55,8q1ul09cygzswb7tb456bmifv,1,89.5,51.1,2023-03-10T19:32:41.660Z,2023-03-11T07:10:28Z,4086293699,230,99.1,4086292817,15,,4086293701,231,50.4,4086292593,22,,4086293691,55,15,4086293309,17,,4086293689,154,,4086292601,56,Center,6yc09eth94qsachf595dyx6fp,D. Selke,4086293687,29,,4086293685,73,4086293697,103,4086293695,102,4087154969,388,,4086292821,328,,,63.7,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
2517945543,10,5,1,0,57,eq1oq6y61xnzq88zu0cnw131z,1,-2,34.7,2023-03-10T19:32:43.287Z,2023-03-11T06:08:26Z,4086294591,233,18,4086292587,56,Back,4086292589,346,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945555,18,5,1,0,57,8q1ul09cygzswb7tb456bmifv,0,102,65.3,2023-03-10T19:32:43.287Z,2023-03-11T06:08:26Z,4086292657,56,Center,4086294595,233,10,4086294525,346,,,,,,,,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945835,11,1,1,1,20,eq1oq6y61xnzq88zu0cnw131z,1,4.7,49.4,2023-03-10T19:33:06.356Z,2023-03-11T06:08:31Z,4086294159,237,,4086294153,212,25.3,4086294145,124,,4086294151,141,15.2,4086294155,213,5.1,4086294149,140,14.2,4086294147,56,Back,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945855,12,1,1,1,22,eq1oq6y61xnzq88zu0cnw131z,1,14.2,15.2,2023-03-10T19:33:08.410Z,2023-03-11T06:08:34Z,4086294277,212,23.1,4086294279,213,2.0,4086294273,140,5.0,4086294275,141,46.0,4087155115,178,,4086294271,56,Back,,,,,,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945893,13,1,1,1,24,eq1oq6y61xnzq88zu0cnw131z,1,3.3,47,2023-03-10T19:33:10.940Z,2023-03-11T06:08:38Z,4086294471,140,16.1,4086294475,212,28.7,4086294469,56,Back,4087155191,178,,4086294477,213,1.1,4086294473,141,84.3,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945923,14,1,1,1,31,eq1oq6y61xnzq88zu0cnw131z,1,29.3,96.9,2023-03-10T19:33:17.916Z,2023-03-11T06:08:50Z,4086294647,141,94.0,4086294643,56,Left,4086294649,212,40.8,4086294651,213,6.2,4086294645,140,68.1,4086294653,1,,4086294641,155,,4087155395,178,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945925,15,61,1,1,33,eq1oq6y61xnzq88zu0cnw131z,1,68.4,93.2,2023-03-10T19:33:20.086Z,2023-03-11T06:09:11Z,4087155805,178,,4087155803,21,,4086294659,56,Left,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945931,19,49,1,1,35,8q1ul09cygzswb7tb456bmifv,1,34.6,15.3,2023-03-10T19:33:21.723Z,2023-03-11T06:09:17Z,,,,,,,,,,,,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517945999,20,1,1,1,37,8q1ul09cygzswb7tb456bmifv,1,34.3,23.1,2023-03-10T19:33:23.830Z,2023-03-11T06:09:20Z,4086295085,56,Back,4086295097,212,17.5,4086295089,140,25.6,4086295093,141,45.0,4087156025,178,,4086295099,213,2.1,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517946049,21,1,1,1,43,8q1ul09cygzswb7tb456bmifv,1,36,71.8,2023-03-10T19:33:29.940Z,2023-03-11T06:09:23Z,4086295397,56,Back,4086295405,213,1.7,4086295399,140,33.6,4086295401,141,94.1,4087156125,178,,4086295403,212,15.4,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517946093,22,1,1,1,48,8q1ul09cygzswb7tb456bmifv,1,32.8,77.5,2023-03-10T19:33:34.263Z,2023-03-11T06:09:27Z,4086295623,56,Back,4086295629,212,21.5,4086295627,141,48.8,4087156263,178,,4086295625,140,24.2,4086295631,213,4.3,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517946111,23,1,1,1,50,8q1ul09cygzswb7tb456bmifv,1,23.3,49.3,2023-03-10T19:33:37.223Z,2023-03-11T06:09:30Z,4086295715,141,69.0,4086295711,56,Back,4086295717,212,15.9,4086295719,213,2.1,4086295713,140,15.2,4087156349,178,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
