id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value
2533611255,112,5,1,11,37,8q1ul09cygzswb7tb456bmifv,0,64.6,-1.4,2023-04-15T13:42:30.592Z,2023-04-15T21:42:40Z,4190187079,56,Right,4190187675,233,88,4190187081,347,,,,,,,,,,,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611377,89,1,1,11,42,1c7qokc1j5z50cjj4tcu32haa,1,36.8,100,2023-04-15T13:42:34.885Z,2023-04-15T21:42:54Z,4190195243,189,,4190187731,56,Back,4190187739,213,4.6,4190187737,212,6.5,4190187729,107,,4190187733,140,36.0,4190187735,141,92.1,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611383,90,1,1,11,43,1c7qokc1j5z50cjj4tcu32haa,1,37.5,91.5,2023-04-15T13:42:36.061Z,2023-04-15T21:43:02Z,4190187779,213,2.7,4190195375,189,,4192785989,178,,4190187771,56,Back,4190187773,140,31.8,4190187775,141,96.0,4190187777,212,6.7,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611423,91,1,1,11,46,1c7qokc1j5z50cjj4tcu32haa,1,28.7,96.8,2023-04-15T13:42:39.336Z,2023-04-15T21:43:05Z,4190187993,140,8.5,4190188003,1,,4190187997,141,51.5,4190187999,212,37.4,4190188001,213,4.1,4190187987,56,Back,4192786083,178,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611501,92,1,1,11,51,1c7qokc1j5z50cjj4tcu32haa,0,12.2,41.7,2023-04-15T13:42:43.959Z,2023-04-15T21:43:09Z,4190188387,157,,4190188399,1,,4190188391,140,64.0,4190188393,141,20.0,4192786183,178,,4190188395,212,56.4,4190188389,56,Right,4190188397,213,6.0,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611503,113,44,1,11,54,8q1ul09cygzswb7tb456bmifv,1,37.3,73.1,2023-04-15T13:42:47.649Z,2023-04-16T08:19:18Z,4190188473,233,93,4190188405,285,,4190188403,56,Back,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611511,93,44,1,11,54,1c7qokc1j5z50cjj4tcu32haa,0,62.7,26.9,2023-04-15T13:42:47.650Z,2023-04-15T21:43:23Z,4190188439,286,,4190188437,56,Center,4190188593,233,113,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611525,114,1,1,11,55,8q1ul09cygzswb7tb456bmifv,0,38.7,68.7,2023-04-15T13:42:47.691Z,2023-04-16T08:19:18Z,4190188521,213,0.1,4190188519,212,21.2,4190188511,3,,4190188515,140,58.9,4192786845,388,,4190188513,56,Center,4190188517,141,70.3,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611557,94,1,1,11,57,1c7qokc1j5z50cjj4tcu32haa,0,34.6,27.9,2023-04-15T13:42:50.550Z,2023-04-15T21:43:34Z,4190188671,141,35.7,4190188665,3,,4192787013,388,,4190188667,56,Back,4190188669,140,49.3,4190188675,213,0.3,4190188673,212,16.3,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611573,115,49,1,11,59,8q1ul09cygzswb7tb456bmifv,1,51.3,64.5,2023-04-15T13:42:52.040Z,2023-04-15T21:43:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611627,116,1,1,12,0,8q1ul09cygzswb7tb456bmifv,1,54.3,52.1,2023-04-15T13:42:53.442Z,2023-04-15T21:43:47Z,4190188979,212,19.6,4192787607,178,,4190188981,213,4.1,4190188977,141,28.8,4190188975,140,43.3,4190188973,56,Back,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611693,117,1,1,12,3,8q1ul09cygzswb7tb456bmifv,1,40.6,26.7,2023-04-15T13:42:56.563Z,2023-04-15T21:43:52Z,4190189301,212,11.2,4190189295,141,37.4,4190189289,140,32.5,4192787853,178,,4190189287,56,Back,4190189305,213,2.4,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611851,95,27,1,12,8,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-15T13:43:01.384Z,2023-04-15T21:45:06Z,4190190089,53,az7owi5t4bclkamjsjuyxzv1l,4190190085,41,Injury,4190587013,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533611757,118,27,1,12,8,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-15T13:43:01.384Z,2023-04-15T21:45:06Z,4190587005,233,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612107,96,28,1,12,28,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-15T13:43:20.883Z,2023-04-15T21:45:12Z,4190191283,55,95,4190200425,233,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612293,119,28,1,12,28,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-15T13:43:20.883Z,2023-04-15T21:45:11Z,4190200389,233,96,4190192247,55,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612315,120,68,1,12,31,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-15T13:43:23.870Z,2023-04-15T21:45:43Z,4190200059,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612281,97,68,1,12,31,1c7qokc1j5z50cjj4tcu32haa,0,0,0,2023-04-15T13:43:24.563Z,2023-04-15T21:45:37Z,4191584399,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612359,121,1,1,12,37,8q1ul09cygzswb7tb456bmifv,1,32.8,38.8,2023-04-15T13:43:29.782Z,2023-04-15T21:45:33Z,4190192555,141,12.0,4192791407,178,,4190192553,140,45.4,4190192557,212,22.5,4190192559,213,5.3,4190192551,56,Back,4190200897,189,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612375,122,1,1,12,39,8q1ul09cygzswb7tb456bmifv,1,52.7,8.9,2023-04-15T13:43:32.279Z,2023-04-15T21:45:25Z,4190192645,56,Center,4192791131,178,,4190192643,155,,4190192653,213,0.8,4190192647,140,68.4,4190192649,141,35.7,4190192651,212,24.6,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612397,123,1,1,12,40,8q1ul09cygzswb7tb456bmifv,1,70.4,32.6,2023-04-15T13:43:33.603Z,2023-04-15T21:45:54Z,4190192759,141,60.0,4192792247,388,,4190192763,213,2.0,4190192757,140,63.2,4190192761,212,20.1,4190192753,3,,4190192755,56,Center,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612463,124,1,1,12,43,8q1ul09cygzswb7tb456bmifv,1,62.8,58.8,2023-04-15T13:43:36.092Z,2023-04-15T21:46:00Z,4190193097,141,65.5,4190193093,56,Back,4190193095,140,44.7,4190193101,213,2.9,4192792517,178,,4190193099,212,19.5,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612559,125,1,1,12,49,8q1ul09cygzswb7tb456bmifv,1,45.6,66,2023-04-15T13:43:41.974Z,2023-04-15T21:46:03Z,4190193557,212,20.3,4190193555,141,36.5,4190193553,140,42.7,4190193551,56,Back,4192792619,178,,4190193559,213,4.6,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612617,126,1,1,12,52,8q1ul09cygzswb7tb456bmifv,1,42.4,34.2,2023-04-15T13:43:44.815Z,2023-04-15T21:46:09Z,4190193875,213,4.8,4190193873,212,17.0,4190193869,140,44.3,4192792843,178,,4190193871,141,9.3,4190193865,56,Back,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612685,127,1,1,12,54,8q1ul09cygzswb7tb456bmifv,1,43.7,12.4,2023-04-15T13:43:47.375Z,2023-04-15T21:46:14Z,4190194183,56,Back,4190194185,140,37.7,4190194191,213,1.9,4190194187,141,35.9,4192793143,178,,4190194189,212,17.2,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612739,128,1,1,12,57,8q1ul09cygzswb7tb456bmifv,1,44,35.7,2023-04-15T13:43:50.642Z,2023-04-15T21:46:17Z,4190194457,213,1.9,4190194453,141,73.6,4190194455,212,26.9,4190194451,140,36.5,4190194449,56,Back,4192793283,178,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612809,129,1,1,13,0,8q1ul09cygzswb7tb456bmifv,1,36.2,78.4,2023-04-15T13:43:53.354Z,2023-04-15T21:46:23Z,4190194801,213,0.5,4190194797,141,92.9,4190194795,140,52.7,4190194793,56,Left,4192793491,178,,4190194799,212,19.9,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612847,130,1,1,13,3,8q1ul09cygzswb7tb456bmifv,1,43.8,91.1,2023-04-15T13:43:55.814Z,2023-04-15T21:46:26Z,4190194999,141,76.9,4192793607,178,,4190195001,212,17.5,4190194995,56,Back,4190194997,140,29.9,4190195003,213,3.7,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612907,131,1,1,13,6,8q1ul09cygzswb7tb456bmifv,1,28.5,76,2023-04-15T13:43:58.854Z,2023-04-15T21:46:29Z,4190195275,213,3.8,4190195273,212,21.1,4190195269,140,12.9,4192793723,178,,4190195271,141,56.4,4190195265,56,Back,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612965,132,1,1,13,8,8q1ul09cygzswb7tb456bmifv,1,13.2,55.1,2023-04-15T13:44:01.384Z,2023-04-15T21:46:36Z,4190195567,56,Back,4190195571,140,23.6,4190195573,141,16.8,4190195575,212,28.2,4190195577,213,5.1,4192793881,178,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533612985,133,1,1,13,11,8q1ul09cygzswb7tb456bmifv,1,23.1,18,2023-04-15T13:44:04.487Z,2023-04-15T21:46:40Z,4190195705,141,25.9,4190195703,140,29.8,4190195707,212,8.9,4190195709,213,0.7,4190195701,56,Back,4192794061,178,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533613007,134,1,1,13,12,8q1ul09cygzswb7tb456bmifv,0,29.8,25.9,2023-04-15T13:44:05.515Z,2023-04-15T21:46:44Z,4192794203,178,,4190195819,140,38.6,4190587533,233,100,4190195821,141,11.4,4190195823,212,13.5,4190195817,56,Back,4190195825,213,5.5,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533613043,98,49,1,13,14,1c7qokc1j5z50cjj4tcu32haa,1,61.3,89.4,2023-04-15T13:44:06.823Z,2023-04-15T21:46:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533613063,99,1,1,13,14,1c7qokc1j5z50cjj4tcu32haa,0,59.7,86.8,2023-04-15T13:44:06.921Z,2023-04-15T21:46:50Z,4190196119,56,Center,4190196121,140,69.5,4190196127,213,5.7,4192794313,178,,4190196125,212,12.0,4190196123,141,77.7,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533613055,135,49,1,13,14,8q1ul09cygzswb7tb456bmifv,1,32.5,20,2023-04-15T13:44:07.474Z,2023-04-15T21:46:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533613079,136,1,1,13,16,8q1ul09cygzswb7tb456bmifv,0,30.9,16.5,2023-04-15T13:44:08.724Z,2023-04-15T21:46:59Z,4190196171,140,27.2,4192794545,178,,4190196175,212,3.9,4190196295,236,,4190196301,286,,4190196173,141,16.1,4190196177,213,3.2,4190196297,233,100,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,4190196169,56,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533613087,100,74,1,13,16,1c7qokc1j5z50cjj4tcu32haa,1,70,76.4,2023-04-15T13:44:08.800Z,2023-04-15T21:47:05Z,4190196319,233,136,4190196227,56,Center,4192794837,178,,4190196229,285,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533613149,137,1,1,13,18,8q1ul09cygzswb7tb456bmifv,0,22.5,9.7,2023-04-15T13:44:10.775Z,2023-04-15T21:47:19Z,4190196575,140,40.5,4190196581,213,5.9,4190196569,56,Back,4190196577,141,0.0,4192795437,178,,4190196579,212,20.4,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533613927,101,5,1,13,20,1c7qokc1j5z50cjj4tcu32haa,1,61.1,101.6,2023-04-15T13:44:13.346Z,2023-04-15T21:47:29Z,4190200763,347,,4190200791,233,138,4190200761,56,Left,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533613169,138,5,1,13,20,8q1ul09cygzswb7tb456bmifv,0,38.9,-1.6,2023-04-15T13:44:13.346Z,2023-04-15T21:47:30Z,4190196707,56,Back,4190200803,233,101,4190196709,347,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614007,102,1,1,14,5,1c7qokc1j5z50cjj4tcu32haa,1,61.9,100,2023-04-15T13:44:58.568Z,2023-04-15T21:47:40Z,4190201199,141,94.2,4190201205,213,3.4,4190201197,140,43.6,4190201201,212,19.8,4190201193,107,,4190201195,56,Back,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614057,103,1,1,14,9,1c7qokc1j5z50cjj4tcu32haa,1,43.5,82,2023-04-15T13:45:02.065Z,2023-04-15T21:47:45Z,4190201489,212,26.9,4192796423,178,,4190201483,56,Back,4190201485,140,43.0,4190201491,213,4.7,4190201487,141,42.5,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614131,104,1,1,14,12,1c7qokc1j5z50cjj4tcu32haa,1,45.7,37,2023-04-15T13:45:05.219Z,2023-04-15T21:47:49Z,4190201843,141,11.6,4190201837,140,54.6,4190201847,212,19.6,4190201833,56,Right,4190201849,213,5.2,4192796537,178,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614163,105,1,1,14,15,1c7qokc1j5z50cjj4tcu32haa,0,58.3,10.3,2023-04-15T13:45:08.333Z,2023-04-15T21:47:55Z,4190202015,141,33.1,4190202013,140,84.9,4192796679,178,,4190202017,212,31.9,4190202009,155,,4190202019,213,0.5,4190202011,56,Center,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614229,139,1,1,14,17,8q1ul09cygzswb7tb456bmifv,0,14.8,65.7,2023-04-15T13:45:10.235Z,2023-04-15T21:48:00Z,4190202367,213,1.8,4190202359,56,Back,4190202365,212,25.2,4190202363,141,100.0,4190202357,3,,4190202361,140,9.8,4192796799,178,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614423,106,5,1,14,20,1c7qokc1j5z50cjj4tcu32haa,1,87.4,-1.4,2023-04-15T13:45:13.536Z,2023-04-15T21:48:05Z,4190203311,347,,4190203331,233,140,4190203309,56,Right,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614233,140,5,1,14,20,8q1ul09cygzswb7tb456bmifv,0,12.6,101.4,2023-04-15T13:45:13.536Z,2023-04-15T21:48:06Z,4190202375,347,,4190203405,233,106,4190202373,56,Back,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614483,107,1,1,14,32,1c7qokc1j5z50cjj4tcu32haa,0,85.7,0,2023-04-15T13:45:24.958Z,2023-04-15T21:48:13Z,4190203635,213,1.6,4190203621,56,Center,4190203619,107,,4190203627,141,33.1,4190203639,1,,4190203631,212,23.7,4190203623,140,84.7,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614507,141,12,1,14,34,8q1ul09cygzswb7tb456bmifv,1,13.2,67.2,2023-04-15T13:45:26.928Z,2023-04-15T21:48:19Z,4190203711,140,24.5,4190203709,56,Back,4192797129,388,,4190203717,213,0.8,4190203715,212,17.9,4190203713,141,87.0,4190203807,15,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614559,142,49,1,14,36,8q1ul09cygzswb7tb456bmifv,1,26.2,88.4,2023-04-15T13:45:29.168Z,2023-04-15T21:48:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614731,108,45,1,14,45,1c7qokc1j5z50cjj4tcu32haa,0,8.5,8.5,2023-04-15T13:45:37.828Z,2023-04-15T21:48:41Z,4190204729,56,Back,4190204781,233,143,4190204731,285,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614729,143,3,1,14,45,8q1ul09cygzswb7tb456bmifv,1,91.5,91.5,2023-04-15T13:45:37.828Z,2023-04-15T21:48:41Z,4190204709,56,Left,4190204711,286,,4191600857,465,,4190204759,233,108,4192797887,178,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614785,144,1,1,14,47,8q1ul09cygzswb7tb456bmifv,0,98.2,92.4,2023-04-15T13:45:39.800Z,2023-04-15T21:48:45Z,4192798103,178,,4190204967,212,47.4,4190204963,140,89.4,4190204965,141,24.1,4190204959,155,,4190204971,1,,4191601415,224,,4190204957,2,,cnf7quyillyf560nh14taliw9,L. Maina,4190204961,56,4190204969,213,4.5,4191601417,72,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614813,109,52,1,14,51,1c7qokc1j5z50cjj4tcu32haa,1,10.8,75.4,2023-04-15T13:45:44.595Z,2023-04-15T21:48:52Z,4192798335,178,,4191601973,377,,,,,,,,,,,,,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614931,110,1,1,14,55,1c7qokc1j5z50cjj4tcu32haa,1,13.5,72.3,2023-04-15T13:45:48.377Z,2023-04-15T21:49:31Z,4190205665,213,5.2,4190205659,140,20.4,4190205663,212,14.4,4190205653,123,,4190205655,56,Back,4190205661,141,54.0,4192799803,178,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533614995,111,1,1,14,58,1c7qokc1j5z50cjj4tcu32haa,1,24.9,45.2,2023-04-15T13:45:51.646Z,2023-04-15T21:49:38Z,4190205993,213,5.1,4190205989,141,8.2,4190205987,140,35.3,4190205991,212,27.4,4190205985,56,Back,4192800141,178,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615037,112,1,1,15,2,1c7qokc1j5z50cjj4tcu32haa,1,35.2,20.4,2023-04-15T13:45:55.460Z,2023-04-15T21:49:48Z,4190206171,213,2.6,4190206165,141,31.0,4190206159,56,Back,4190206169,212,13.3,4190206163,140,24.6,4192800475,178,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615089,113,1,1,15,5,1c7qokc1j5z50cjj4tcu32haa,1,26.7,35.5,2023-04-15T13:45:57.977Z,2023-04-15T21:49:55Z,4190206453,141,65.4,4190206455,212,20.4,4190206457,213,1.6,4190206449,56,Back,4192800805,178,,4190206451,140,25.5,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615143,114,1,1,15,8,1c7qokc1j5z50cjj4tcu32haa,1,29.6,68.4,2023-04-15T13:46:01.362Z,2023-04-15T21:50:03Z,4190206717,141,96.0,4190206715,140,43.7,4190206713,56,Back,4192801277,178,,4190206719,212,23.9,4190206721,213,0.9,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615215,115,1,1,15,12,1c7qokc1j5z50cjj4tcu32haa,1,44.8,96.9,2023-04-15T13:46:04.827Z,2023-04-15T21:58:47Z,4190207117,56,Back,4190207125,213,3.8,4192821119,178,,4190207123,212,15.2,4190207119,140,33.2,4190207121,141,83.5,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615263,116,1,1,15,15,1c7qokc1j5z50cjj4tcu32haa,1,39.1,75.9,2023-04-15T13:46:08.187Z,2023-04-15T21:58:50Z,4190207375,56,Back,4190207377,140,46.6,4190207381,212,8.4,4190207383,213,5.9,4190207379,141,71.8,4192821243,178,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615323,117,1,1,15,16,1c7qokc1j5z50cjj4tcu32haa,1,44.6,75,2023-04-15T13:46:09.187Z,2023-04-15T21:58:56Z,4192821437,178,,4190207727,213,3.0,4190207723,141,78.3,4190207725,212,20.5,4190207721,140,25.2,4190207719,56,Back,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615361,118,1,1,15,22,1c7qokc1j5z50cjj4tcu32haa,1,27.6,66.6,2023-04-15T13:46:15.213Z,2023-04-15T21:59:14Z,4190207907,212,13.8,4190207903,140,40.4,4190207905,141,70.9,4190207901,56,Back,4192822089,178,,4190207909,213,0.2,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615401,119,1,1,15,23,1c7qokc1j5z50cjj4tcu32haa,1,39.7,71.7,2023-04-15T13:46:16.686Z,2023-04-15T21:59:27Z,4190208175,213,3.5,4192822459,178,,4190208173,212,11.0,4190208169,140,29.8,4190208167,56,Back,4190208171,141,66.6,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615449,120,1,1,15,26,1c7qokc1j5z50cjj4tcu32haa,1,30.5,61.4,2023-04-15T13:46:19.228Z,2023-04-15T21:59:43Z,4190208445,213,4.7,4190208437,141,33.6,4192823009,178,,4190208435,140,30.9,4190208439,212,18.9,4190208433,56,Back,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533615525,121,1,1,15,30,1c7qokc1j5z50cjj4tcu32haa,1,30.8,28.6,2023-04-15T13:46:22.754Z,2023-04-15T21:59:46Z,4192823119,178,,4190208803,56,Back,4190208805,140,30.6,4190208807,141,61.1,4190208809,212,22.1,4190208811,213,1.6,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
