id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2506246787,6,61,1,0,7,ex3psl8e3ajeypwjy4xfltpx6,0,67.7,40.1,2023-02-11T14:31:39.916Z,2023-02-11T20:08:44Z,4026505717,21,,4026505719,178,,4024486607,56,Center,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506251887,67,1,1,0,8,1c7qokc1j5z50cjj4tcu32haa,1,24.5,58.8,2023-02-11T14:31:40.541Z,2023-02-11T20:08:56Z,4024511441,212,11.2,4024511431,56,Back,4024511445,213,4.9,4024511437,141,42.7,4024511435,140,26.9,4026506407,178,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246795,7,43,1,0,8,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-02-11T14:31:40.829Z,2023-02-11T14:31:43Z,4024486867,144,45,4024486621,286,0,4024486617,56,Center,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246811,4,49,1,0,9,1c7qokc1j5z50cjj4tcu32haa,1,26.5,61.7,2023-02-11T14:31:41.573Z,2023-02-11T20:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246931,5,1,1,0,9,1c7qokc1j5z50cjj4tcu32haa,1,30.5,58.5,2023-02-11T14:31:41.638Z,2023-02-11T20:09:20Z,4026507613,178,,4024487317,213,0.6,4024487315,212,16.2,4024487309,56,Back,4024487313,141,71.4,4024487311,140,43.5,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318081,423,45,1,0,10,ex3psl8e3ajeypwjy4xfltpx6,0,57,33,2023-02-11T14:31:42.827Z,2023-02-11T20:09:36Z,4024836917,285,,4024836915,56,Center,4024837321,233,434,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318135,434,3,1,0,10,1c7qokc1j5z50cjj4tcu32haa,1,43,67,2023-02-11T14:31:42.827Z,2023-02-11T20:09:35Z,4024837193,286,,4026508649,178,,4024837191,56,Back,4026058129,465,,4024837237,233,423,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246935,6,50,1,0,15,1c7qokc1j5z50cjj4tcu32haa,1,68.2,63,2023-02-11T14:31:47.375Z,2023-02-11T20:10:29Z,4024487443,233,8,4024487333,56,Center,4024487335,286,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246947,8,7,1,0,15,ex3psl8e3ajeypwjy4xfltpx6,1,31.8,37,2023-02-11T14:31:47.391Z,2023-02-11T20:10:06Z,4024487429,233,6,4024487397,56,Back,4026058491,383,,4024487399,285,,4026510329,178,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246951,9,49,1,0,15,ex3psl8e3ajeypwjy4xfltpx6,1,32.6,44.3,2023-02-11T14:31:48.157Z,2023-02-12T05:35:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506803839,887,67,1,0,15,ex3psl8e3ajeypwjy4xfltpx6,1,34.3,42.5,2023-02-11T14:31:48.194Z,2023-02-12T06:16:57Z,4027434957,233,916,,,,,,,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506803837,916,67,1,0,15,1c7qokc1j5z50cjj4tcu32haa,0,65.7,57.5,2023-02-11T14:31:48.195Z,2023-02-12T04:32:09Z,4027434965,233,887,,,,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246985,10,1,1,0,15,ex3psl8e3ajeypwjy4xfltpx6,1,34,42.9,2023-02-11T14:31:48.230Z,2023-02-12T06:16:57Z,4024487587,140,25.2,4024487585,56,Back,4024487589,141,44.5,4024487591,212,9.3,4024487593,213,3.0,4026513113,178,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247033,11,1,1,0,17,ex3psl8e3ajeypwjy4xfltpx6,0,27,44.2,2023-02-11T14:31:49.646Z,2023-02-11T20:10:57Z,4024487823,140,58.2,4024487819,56,Center,4024487835,213,6.2,4026513553,178,,4024487829,212,32.9,4024487837,1,,4024487827,141,40.1,4024487815,157,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247039,7,44,1,0,19,1c7qokc1j5z50cjj4tcu32haa,1,41.3,60.3,2023-02-11T14:31:52.015Z,2023-02-12T06:16:57Z,4024487853,56,Back,4024487947,233,12,4024487855,285,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247043,12,44,1,0,19,ex3psl8e3ajeypwjy4xfltpx6,0,58.7,39.7,2023-02-11T14:31:52.016Z,2023-02-11T20:11:06Z,4024488111,233,7,4024487867,286,,4024487865,56,Center,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247053,8,1,1,0,19,1c7qokc1j5z50cjj4tcu32haa,0,40.5,61.6,2023-02-11T14:31:52.102Z,2023-02-12T06:16:58Z,4024487917,140,41.5,4026514687,388,,4024487915,56,Back,4024487913,3,,4024487919,141,60.6,4024487923,213,5.7,4024487921,212,1.3,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319721,424,61,1,0,19,ex3psl8e3ajeypwjy4xfltpx6,1,56,34.9,2023-02-11T14:31:52.144Z,2023-02-11T20:11:35Z,4026515897,388,,4024846089,56,Center,4026515895,15,,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247077,9,49,1,0,20,1c7qokc1j5z50cjj4tcu32haa,1,39.8,50.1,2023-02-11T14:31:52.827Z,2023-02-11T20:11:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247097,10,1,1,0,22,1c7qokc1j5z50cjj4tcu32haa,1,39.8,50.1,2023-02-11T14:31:54.747Z,2023-02-11T20:11:55Z,4024488191,141,23.4,4024488189,140,34.1,4024488193,212,19.1,4024488195,213,4.4,4024488187,56,Back,4026516965,178,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247179,11,1,1,0,24,1c7qokc1j5z50cjj4tcu32haa,1,33.4,22.8,2023-02-11T14:31:56.888Z,2023-02-11T20:12:02Z,4024488561,56,Back,4024488563,140,14.4,4024488569,213,2.6,4026517251,178,,4024488565,141,40.4,4024488567,212,23.3,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247257,12,1,1,0,28,1c7qokc1j5z50cjj4tcu32haa,1,18.3,45.4,2023-02-11T14:32:00.960Z,2023-02-11T20:12:06Z,4026517537,178,,4024488975,140,22.6,4024488977,141,12.3,4024488981,213,4.9,4024488979,212,23.0,4024488973,56,Back,,,,,,,d2gbcc336c4zatpiif4cvm2fp,F. Dahmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247447,13,1,1,0,33,1c7qokc1j5z50cjj4tcu32haa,1,30,20.3,2023-02-11T14:32:06.137Z,2023-02-11T20:12:12Z,4024489871,56,Back,4024489873,140,26.1,4024489879,213,1.8,4024489875,141,44.3,4024489877,212,16.8,4026517813,178,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247485,14,1,1,0,42,1c7qokc1j5z50cjj4tcu32haa,1,32.6,37.9,2023-02-11T14:32:14.951Z,2023-02-11T20:12:16Z,4024490057,213,4.6,4024490055,212,18.3,4024490053,141,11.1,4024490049,56,Back,4024490051,140,31.2,4026517955,178,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247585,15,1,1,0,45,1c7qokc1j5z50cjj4tcu32haa,1,32.3,10,2023-02-11T14:32:17.274Z,2023-02-11T20:12:21Z,4026518267,178,,4024490521,140,42.0,4024490519,56,Back,4024490523,141,1.6,4024490525,212,11.7,4024490527,213,5.8,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247647,16,1,1,0,52,1c7qokc1j5z50cjj4tcu32haa,0,67.8,2.5,2023-02-11T14:32:25.073Z,2023-02-11T20:12:27Z,4024490831,140,98.7,4024490833,141,32.1,4024490839,1,,4024490835,212,38.2,4026518627,178,,4024490829,56,Center,4024490837,213,0.6,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247663,13,52,1,0,56,ex3psl8e3ajeypwjy4xfltpx6,1,1.1,67.9,2023-02-11T14:32:28.524Z,2023-02-11T20:12:30Z,4026518899,178,,4026061031,376,,,,,,,,,,,,,,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247953,14,1,1,1,9,ex3psl8e3ajeypwjy4xfltpx6,1,14.8,44.3,2023-02-11T14:32:41.588Z,2023-02-11T20:12:36Z,4024492365,141,43.3,4024492371,1,,4024492367,212,41.1,4024492359,199,,4024492361,56,Center,4024492369,213,6.3,4024492363,140,53.9,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247961,15,44,1,1,12,ex3psl8e3ajeypwjy4xfltpx6,1,53.8,40,2023-02-11T14:32:45.022Z,2023-02-12T06:16:58Z,4024492393,286,,4024492425,233,17,4024492391,56,Center,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247959,17,44,1,1,12,1c7qokc1j5z50cjj4tcu32haa,0,46.2,60,2023-02-11T14:32:45.023Z,2023-02-11T20:12:44Z,4024492389,285,,4024492467,233,15,4024492387,56,Back,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247985,16,1,1,1,12,ex3psl8e3ajeypwjy4xfltpx6,0,53.9,43.3,2023-02-11T14:32:45.092Z,2023-02-12T06:16:58Z,4024492521,141,50.0,4024492523,212,5.4,4024492519,140,56.6,4024492513,3,,4024492525,213,1.0,4024492515,168,,4026520167,388,,4024492517,56,Center,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248079,18,1,1,1,14,1c7qokc1j5z50cjj4tcu32haa,1,42.4,49.9,2023-02-11T14:32:47.119Z,2023-02-11T20:13:00Z,4024492949,213,0.4,4024492943,140,51.6,4024492939,3,,4024492941,56,Center,4026520717,388,,4024492947,212,10.6,4024492945,141,56.3,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248089,19,44,1,1,16,1c7qokc1j5z50cjj4tcu32haa,1,51.5,52.6,2023-02-11T14:32:49.193Z,2023-02-12T06:16:59Z,4024493011,233,17,4024492981,56,Center,4024493015,286,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248039,17,44,1,1,16,ex3psl8e3ajeypwjy4xfltpx6,0,48.5,47.4,2023-02-11T14:32:49.194Z,2023-02-11T20:13:08Z,4024492765,56,Back,4024493061,233,19,4024492767,285,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248121,20,1,1,1,17,1c7qokc1j5z50cjj4tcu32haa,1,48.9,50.3,2023-02-11T14:32:49.327Z,2023-02-12T06:16:59Z,4024493133,56,Center,4024493129,3,,4024493145,212,10.2,4024493137,140,58.0,4026521715,388,,4024493141,141,55.5,4024493147,213,0.4,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248151,21,1,1,1,17,1c7qokc1j5z50cjj4tcu32haa,1,57.6,57.3,2023-02-11T14:32:49.949Z,2023-02-11T20:13:22Z,4024493269,56,Center,4024493271,140,58.0,4024493275,212,9.5,4024493267,3,,4026522107,178,,4024493273,141,43.3,4024493277,213,4.8,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248161,22,61,1,1,19,1c7qokc1j5z50cjj4tcu32haa,1,52.5,45.8,2023-02-11T14:32:51.422Z,2023-02-11T20:13:43Z,4026523395,178,,4024493321,56,Center,4026523393,21,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248199,23,1,1,1,21,1c7qokc1j5z50cjj4tcu32haa,1,67.1,30.4,2023-02-11T14:32:53.268Z,2023-02-11T20:13:48Z,4026523689,178,,4024493503,140,65.4,4024493509,213,4.6,4024493501,56,Right,4024493507,212,17.4,4024493505,141,5.0,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248241,24,1,1,1,23,1c7qokc1j5z50cjj4tcu32haa,1,69.1,12.8,2023-02-11T14:32:56.008Z,2023-02-11T20:13:53Z,4024493751,213,6.0,4024493749,212,18.4,4026523937,178,,4024493743,56,Right,4024493745,140,85.9,4024493747,141,5.0,,,,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248269,25,1,1,1,26,1c7qokc1j5z50cjj4tcu32haa,0,79.8,5,2023-02-11T14:32:58.719Z,2023-02-11T20:14:00Z,4024493855,212,10.8,4024493851,140,86.1,4026524433,178,,4024493857,213,0.9,4024493853,141,17.6,4024493849,56,Right,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248265,18,49,1,1,26,ex3psl8e3ajeypwjy4xfltpx6,1,13.8,89.4,2023-02-11T14:32:59.153Z,2023-02-11T20:14:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248353,19,1,1,1,31,ex3psl8e3ajeypwjy4xfltpx6,0,27.5,98,2023-02-11T14:33:04.038Z,2023-02-11T20:14:15Z,4024494297,1,,4024494285,155,,4026525297,178,,4024494295,213,5.9,4024494287,56,Center,4024494293,212,38.6,4024494291,141,74.4,4024494289,140,60.9,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248379,26,49,1,1,33,1c7qokc1j5z50cjj4tcu32haa,1,37.5,22.8,2023-02-11T14:33:06.067Z,2023-02-11T20:14:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248397,20,45,1,1,34,ex3psl8e3ajeypwjy4xfltpx6,0,55.9,72.4,2023-02-11T14:33:06.866Z,2023-02-11T20:14:32Z,4024494675,233,27,4024494507,56,Center,4024494509,285,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248413,27,3,1,1,34,1c7qokc1j5z50cjj4tcu32haa,1,44.1,27.6,2023-02-11T14:33:06.866Z,2023-02-11T20:14:32Z,4024494557,56,Back,4026526281,178,,4024494559,286,,4024494577,233,20,4026064731,465,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248457,28,1,1,1,37,1c7qokc1j5z50cjj4tcu32haa,1,47.7,43.1,2023-02-11T14:33:09.802Z,2023-02-11T20:14:37Z,4024494815,155,,4024494825,212,31.5,4024494817,56,Center,4024494821,141,23.1,4026526627,178,,4024494829,213,5.8,4024494819,140,74.8,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248465,29,61,1,1,39,1c7qokc1j5z50cjj4tcu32haa,0,75.4,23.9,2023-02-11T14:33:11.846Z,2023-02-11T20:15:00Z,4026527963,388,,4024494847,56,Center,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
