id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/19/value
2468766483,1,34,16,0,0,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-10-08T12:44:20.068Z,2022-10-08T13:46:22Z,3826849317,194,4baqlwfu312pctopy1cx6s2c5,3826849315,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3826849311,59,"27, 30, 3, 19, 42, 20, 6, 7, 11, 9, 31, 1, 4, 5, 8, 10, 16, 21, 37, 44",3826849319,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3826849309,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3826849313,130,12,3826849307,30,"ci1nu5z8aiiikco8af0zk1lud, 4baqlwfu312pctopy1cx6s2c5, eh9sh9aa10zrp80l6e4l0c7h1, 6u47fsriz3ejlf72hxtsew5bd, ernbjicg113inzsubzrfm8fyt, 6uurhe88nry4hyelll8ifzd91, az7owi5t4bclkamjsjuyxzv1l, bwqqecmqm76v5b83v1cz891p1, 4rgz5z372h6sbwhpxl69cb6c5, dzolxp2oixtakcrqfyibpu76d, d608s0948uh3owqee7t0en7px, d2gbcc336c4zatpiif4cvm2fp, 2w76r8guf9sacoriu0ivytyax, cjok1odm3twxo7sqye3hua6eh, l469vtpe0jbgg5sq1v2e67e1, d9q12xp4h8nhtjxl5il3vufh1, bvifdvoxv9e8nq8qe37c0gvrp, amd4rodp6senk2c1mmlsqozpx, 3n2imac1yp8jppsf36a4qg76y, alp8twr3g2rmfmnguffsfovtg",3827005899,197,11885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468769167,1,34,16,0,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-08T12:47:15.765Z,2022-10-08T13:35:31Z,3826862523,30,"axcrcuv22693vn0a887samsph, 3isbv9egu9vzxnna4ix8gcudx, 4qkv71pjmzw66crfaktr6tihh, 7o3fumeufgigw092b7i5n4f6x, eapihgte8ydc4g6hzygsx2e39, dyigvzjpa74cw4urhh7fwzs2d, ckox9w95duwhmt72xxk7lt2vp, 1s1v1tweyx8wxc9hj2jrnaggl, 2pjr6yz65f4uqvwniy4vphn85, 1j0a3ml1zglc9s31yentfckb9, avh60ensgiwz1qalvn1bbqkfd, 95gjm3yk75rmwyneb350zoktm, 8l0am8k4pg2s9g9qbkhwte6dx, dhhmffih4gl51nlu92hfctqs5, 2uz1cmslnjjzsgfcgji26kqg9, 9prtaifv6stlujgywgq4wd08a, dg4xtfca5bvigpvhahsijl756, 8zmj7mo9zxsoo5trhmmgmgb56, axj39lx25teh62rih6uv9qor9",3827006151,197,16394,3826862527,59,"21, 39, 23, 8, 4, 37, 10, 24, 11, 18, 17, 2, 9, 19, 22, 32, 34, 38, 44",3826862533,194,eapihgte8ydc4g6hzygsx2e39,3826862531,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3826862535,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3826862525,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3826862529,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800963,2,32,1,0,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-08T13:33:36.228Z,2022-10-08T13:33:37Z,3827030247,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800935,2,32,1,0,0,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-10-08T13:33:36.228Z,2022-10-08T23:28:36Z,3827030139,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801007,3,1,1,0,0,1c7qokc1j5z50cjj4tcu32haa,1,50.1,50.3,2022-10-08T13:33:36.278Z,2022-10-09T01:03:18Z,3827030437,279,S,3827030433,212,25.3,3827030427,56,Back,3827030431,141,50.1,3827030435,213,3.1,3830061121,178,,3827030429,140,26.0,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801047,4,1,1,0,3,1c7qokc1j5z50cjj4tcu32haa,0,26.3,51.2,2022-10-08T13:33:39.501Z,2022-10-09T01:03:23Z,3827030657,155,,3827030673,1,,3827030663,141,41.8,3827030659,56,Center,3830061187,178,,3827030669,213,6.1,3827030665,212,47.9,3827030661,140,71.5,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801137,3,1,1,0,5,9gefq4dz9b2hl8rqrxwrlrzmp,0,34,57.1,2022-10-08T13:33:41.896Z,2022-10-09T01:03:29Z,3827031099,1,,3827031095,212,50.8,3827031087,157,,3827031091,140,73.1,3830061327,178,,3827031093,141,100.0,3827031097,213,0.6,3827031089,56,Left,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801151,4,5,1,0,10,9gefq4dz9b2hl8rqrxwrlrzmp,0,72.8,101.4,2022-10-08T13:33:47.207Z,2022-10-09T01:03:37Z,3827032333,233,5,3827031141,347,,3827031139,56,Left,,,,,,,,,,,,,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801379,5,5,1,0,10,1c7qokc1j5z50cjj4tcu32haa,1,27.2,-1.4,2022-10-08T13:33:47.207Z,2022-10-09T01:03:37Z,3827032297,347,,3827032303,233,4,3827032295,56,Back,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801431,6,1,1,0,23,1c7qokc1j5z50cjj4tcu32haa,1,30.8,0,2022-10-08T13:33:59.839Z,2022-10-09T01:03:43Z,3827032515,141,14.9,3827032511,56,Right,3827032519,213,0.4,3827032521,1,,3827032517,212,27.1,3827032513,140,54.4,3827032509,107,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801457,7,1,1,0,26,1c7qokc1j5z50cjj4tcu32haa,0,54.4,14.9,2022-10-08T13:34:03.188Z,2022-10-09T01:03:44Z,3827032653,212,7.7,3827032647,56,Right,3827032643,3,,3827032649,140,61.7,3827032645,168,,3827032651,141,15.2,3827032655,213,0.0,3830061709,388,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801449,5,44,1,0,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,37,82,2022-10-08T13:34:03.728Z,2022-10-09T07:11:52Z,3827032617,285,,3827032615,56,Back,3827032825,233,8,,,,,,,,,,,,,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801473,8,44,1,0,27,1c7qokc1j5z50cjj4tcu32haa,0,63,18,2022-10-08T13:34:03.729Z,2022-10-09T01:03:49Z,3827032771,286,,3827032769,56,Right,3827032841,233,5,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801475,6,1,1,0,27,9gefq4dz9b2hl8rqrxwrlrzmp,0,34.3,79.3,2022-10-08T13:34:03.823Z,2022-10-09T07:11:53Z,3830061873,178,,3827032779,141,79.3,3827032775,56,Back,3827032777,140,34.9,3827032785,213,0.0,3827032781,212,0.6,3827032773,3,,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468805917,52,61,1,0,27,1c7qokc1j5z50cjj4tcu32haa,1,62.8,22,2022-10-08T13:34:03.826Z,2022-10-09T01:04:18Z,3827055241,56,Center,3830062507,178,,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801493,7,1,1,0,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,34.5,96.6,2022-10-08T13:34:06.335Z,2022-10-09T01:04:27Z,3827032873,140,35.7,3830062753,388,,3827032877,212,2.9,3827032869,3,,3827032879,213,5.2,3827032875,141,92.8,3827032871,56,Back,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801499,8,49,1,0,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.7,92.8,2022-10-08T13:34:07.180Z,2022-10-09T01:04:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801529,9,1,1,0,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.6,86.4,2022-10-08T13:34:07.230Z,2022-10-09T01:04:50Z,3827033043,56,Left,3827033053,1,,3827033047,141,81.0,3827033051,213,6.1,3830063323,388,,3827033045,140,62.4,3827033041,157,,3827033049,212,19.0,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801545,10,1,1,0,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,62.8,81,2022-10-08T13:34:09.384Z,2022-10-09T01:04:58Z,3830063567,178,,3827033121,156,,3827033107,3,,3827033111,140,60.3,3827033115,212,3.8,3827033109,56,Left,3827033113,141,85.1,3827033117,213,2.3,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801579,11,1,1,0,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.9,81.7,2022-10-08T13:34:10.931Z,2022-10-09T01:05:12Z,3830063959,178,,3827033277,213,3.8,3827033273,141,75.3,3827033275,212,7.2,3827033271,140,56.4,3827033269,56,Center,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801595,12,1,1,0,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.8,69.7,2022-10-08T13:34:12.806Z,2022-10-09T01:05:22Z,3827033347,140,61.4,3827033353,213,5.7,3830064247,178,,3827033345,56,Center,3827033349,141,64.5,3827033351,212,6.0,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801599,13,50,1,0,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.8,62.4,2022-10-08T13:34:13.711Z,2022-10-09T01:05:33Z,3827033363,286,,3827033593,233,9,3827033361,56,Center,,,,,,,,,,,,,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801635,9,7,1,0,37,1c7qokc1j5z50cjj4tcu32haa,0,32.2,37.6,2022-10-08T13:34:13.865Z,2022-10-09T01:05:38Z,3827033529,233,13,3827033511,285,,3827033509,56,Back,3830064743,178,,3829374553,384,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801665,14,50,1,0,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.6,70.9,2022-10-08T13:34:15.499Z,2022-10-09T01:05:53Z,3827033635,286,,3827033633,56,Center,3827033831,233,10,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801709,10,7,1,0,39,1c7qokc1j5z50cjj4tcu32haa,0,34.4,29.1,2022-10-08T13:34:15.974Z,2022-10-09T01:06:01Z,3827033809,56,Back,3829375045,384,,3827033813,233,14,3830065397,178,,3827033811,285,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801675,15,61,1,0,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,58.8,72.5,2022-10-08T13:34:16.027Z,2022-10-09T01:06:08Z,3830065559,178,,3827033669,56,Center,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801771,11,45,1,0,44,1c7qokc1j5z50cjj4tcu32haa,0,23,9.9,2022-10-08T13:34:20.273Z,2022-10-09T01:07:22Z,3827034123,56,Back,3827034159,233,16,3827034125,285,,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801769,16,3,1,0,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,77,90.1,2022-10-08T13:34:20.273Z,2022-10-09T01:07:21Z,3827034119,56,Left,3827034131,233,11,3827034121,286,,3829375399,464,,3830065845,178,,,,,,,,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801785,17,1,1,0,44,9gefq4dz9b2hl8rqrxwrlrzmp,0,73.4,91.1,2022-10-08T13:34:21.018Z,2022-10-09T01:07:11Z,3830067795,178,,3827034395,286,,3827034391,233,12,3827034205,56,Left,3827034209,141,92.6,3827034213,213,0.4,3827034211,212,2.4,3827034389,236,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,3827034207,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801807,12,74,1,0,45,1c7qokc1j5z50cjj4tcu32haa,1,21.6,8,2022-10-08T13:34:22.200Z,2022-10-09T01:07:35Z,3827034307,285,,3830068611,178,,3827034305,56,Back,3827034401,233,17,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801825,13,49,1,0,47,1c7qokc1j5z50cjj4tcu32haa,1,35.9,11.2,2022-10-08T13:34:23.229Z,2022-10-09T01:07:51Z,,,,,,,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801839,14,1,1,0,47,1c7qokc1j5z50cjj4tcu32haa,0,35.9,11.2,2022-10-08T13:34:23.275Z,2022-10-09T01:07:55Z,3829375717,156,,3827034469,140,29.8,3827034475,213,2.6,3827034471,141,16.7,3830069205,178,,3827034473,212,7.4,3827034467,56,Back,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469420795,789,43,1,0,47,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-10-08T13:34:23.551Z,2022-10-09T05:09:59Z,3830444371,178,0,3830444457,144,82,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801867,15,1,1,0,47,1c7qokc1j5z50cjj4tcu32haa,0,29.8,16.7,2022-10-08T13:34:23.943Z,2022-10-09T01:08:01Z,3827034575,140,64.8,3827034571,157,,3827034579,141,40.7,3827034589,1,,3830069369,178,,3827034581,212,40.2,3827034585,213,0.4,3827034573,56,Center,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801847,18,44,1,0,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.9,62.3,2022-10-08T13:34:25.895Z,2022-10-09T07:11:53Z,3827034729,233,16,3827034517,285,,3827034515,56,Back,,,,,,,,,,,,,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801883,16,44,1,0,49,1c7qokc1j5z50cjj4tcu32haa,0,63.1,37.7,2022-10-08T13:34:25.896Z,2022-10-09T01:08:10Z,3827034679,286,,3827034825,233,18,3827034677,56,Center,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801877,19,1,1,0,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.8,70.6,2022-10-08T13:34:25.979Z,2022-10-09T07:11:53Z,3827034641,213,4.2,3827034635,140,35.2,3830070093,388,,3827034637,141,54.5,3827034633,56,Back,3827034631,3,,3827034639,212,12.4,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801887,20,49,1,0,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,36,54.3,2022-10-08T13:34:28.049Z,2022-10-09T01:08:46Z,,,,,,,,,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468801903,21,1,1,0,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.3,54.2,2022-10-08T13:34:28.080Z,2022-10-09T01:08:49Z,3830071129,178,,3827034771,56,Back,3827034775,141,43.5,3827034779,213,3.7,3827034773,140,25.2,3827034777,212,13.7,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802005,22,1,1,0,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,34.7,34.2,2022-10-08T13:34:30.199Z,2022-10-09T01:08:55Z,3830071399,178,,3827035221,213,2.9,3827035215,140,12.5,3827035219,212,24.1,3827035213,56,Back,3827035217,141,43.2,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802065,23,1,1,0,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.3,28.4,2022-10-08T13:34:34.152Z,2022-10-09T01:09:00Z,3827035491,140,21.4,3827035499,213,5.4,3827035493,141,11.9,3827035489,56,Back,3827035497,212,14.7,3830071641,178,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802069,24,1,1,1,2,9gefq4dz9b2hl8rqrxwrlrzmp,0,15.6,4.4,2022-10-08T13:34:38.524Z,2022-10-09T01:09:16Z,3827035519,213,6.2,3827035511,140,17.9,3830072199,178,,3827035507,157,,3827035523,1,,3827035513,141,4.2,3827035715,286,,3827035509,56,Back,eapihgte8ydc4g6hzygsx2e39,W. Orbán,3827035709,236,,3827035515,212,2.4,3827035711,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802103,17,74,1,1,2,1c7qokc1j5z50cjj4tcu32haa,1,76.1,96.3,2022-10-08T13:34:38.608Z,2022-10-09T01:09:21Z,3827035727,233,24,3830072331,178,,3827035679,56,Left,3827035681,285,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802123,18,5,1,1,3,1c7qokc1j5z50cjj4tcu32haa,0,78.3,101,2022-10-08T13:34:39.548Z,2022-10-09T01:09:28Z,3827035791,347,,3827036497,233,25,3827035789,56,Left,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802259,25,5,1,1,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.7,-1,2022-10-08T13:34:39.548Z,2022-10-09T01:09:27Z,3827036445,56,Back,3827036453,233,18,3827036447,347,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802283,26,1,1,1,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,20,0,2022-10-08T13:34:52.265Z,2022-10-09T01:09:33Z,3827036565,141,8.3,3827036561,56,Back,3827036569,213,1.3,3827036559,107,,3827036567,212,6.9,3827036563,140,22.0,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802303,27,1,1,1,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.4,9.5,2022-10-08T13:34:53.149Z,2022-10-09T01:09:43Z,3827036675,140,18.2,3827036679,212,6.2,3829378529,156,,3827036677,141,1.9,3830073161,388,,3827036681,213,4.1,3827036673,56,Back,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802319,28,1,1,1,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.2,4.8,2022-10-08T13:34:54.953Z,2022-10-09T01:09:48Z,3827036745,212,11.0,3827036741,140,8.0,3830073319,178,,3827036739,56,Back,3827036747,213,2.9,3827036743,141,8.7,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802371,29,1,1,1,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,8,8.7,2022-10-08T13:34:56.138Z,2022-10-09T01:09:53Z,3827036981,56,Back,3827036985,141,35.9,3827036983,140,4.2,3827036991,212,18.9,3827036995,213,1.8,3830073539,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802437,30,1,1,1,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,3.8,45.7,2022-10-08T13:34:59.162Z,2022-10-09T01:09:57Z,3827037305,212,18.7,3827037301,140,9.7,3827037299,56,Back,3830073633,178,,3827037307,213,1.2,3827037303,141,71.6,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802485,31,1,1,1,27,9gefq4dz9b2hl8rqrxwrlrzmp,0,22,86.4,2022-10-08T13:35:03.914Z,2022-10-09T01:10:01Z,3827037497,140,40.2,3827037501,212,22.7,3827037493,155,,3827037503,213,5.7,3827037499,141,68.4,3827037495,56,Back,3830073771,178,,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802535,19,1,1,1,29,1c7qokc1j5z50cjj4tcu32haa,1,60.9,33.8,2022-10-08T13:35:05.898Z,2022-10-09T01:10:13Z,3827037759,140,69.2,3827037755,3,,3830074187,388,,3827037765,213,5.6,3827037761,141,23.2,3827037757,56,Center,3827037763,212,11.3,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802571,20,1,1,1,30,1c7qokc1j5z50cjj4tcu32haa,1,70.7,21.3,2022-10-08T13:35:07.104Z,2022-10-09T01:10:20Z,3827037991,212,12.7,3827037987,140,74.9,3830074479,388,,3827037983,3,,3827037989,141,38.8,3827037997,213,1.2,3827037985,56,Center,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802583,21,61,1,1,32,1c7qokc1j5z50cjj4tcu32haa,0,71.6,32.9,2022-10-08T13:35:08.676Z,2022-10-09T01:10:34Z,3830075025,178,,3827038027,56,Center,,,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802601,32,1,1,1,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.7,79.8,2022-10-08T13:35:11.558Z,2022-10-09T01:10:53Z,3830075729,178,,3827038109,56,Back,3827038113,141,88.5,3827038117,213,1.2,3827038115,212,6.3,3827038111,140,32.7,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802631,33,1,1,1,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.9,88.3,2022-10-08T13:35:13.272Z,2022-10-09T01:11:00Z,3827038229,56,Back,3827038239,213,4.2,3827038231,140,29.3,3827038235,212,5.9,3830075949,178,,3827038233,141,80.6,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468802639,34,1,1,1,37,9gefq4dz9b2hl8rqrxwrlrzmp,0,29.3,80.4,2022-10-08T13:35:13.878Z,2022-10-09T01:11:05Z,3830076061,178,,3827038295,141,66.1,3827038291,56,Back,3827038299,213,5.5,3827375413,157,,3827375415,1,,3827038297,212,14.5,3827038293,140,39.5,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
