id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,keyPass,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2500552759,135,1,1,10,45,dt4pinj0vw0t0cvz7za6mhmzy,1,56.3,91.3,2023-01-25T17:42:22.708Z,2023-01-26T05:01:03Z,3995243243,178,,3994628543,212,17.6,3994628545,213,4.1,3994628539,140,46.6,3994628541,141,70.2,3994628537,56,Back,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552765,136,1,1,10,48,dt4pinj0vw0t0cvz7za6mhmzy,1,48,58.7,2023-01-25T17:42:25.723Z,2023-01-26T05:01:06Z,3994628567,213,4.7,3994628563,141,25.5,3994628565,212,22.6,3994628561,140,48.0,3994628559,56,Back,3995243259,178,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552775,137,1,1,10,51,dt4pinj0vw0t0cvz7za6mhmzy,1,46.3,28.2,2023-01-25T17:42:28.881Z,2023-01-26T05:01:09Z,3994628613,213,1.0,3994628609,141,43.5,3994628611,212,12.6,3994628607,140,53.0,3995243303,178,,3994628605,56,Center,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552783,138,1,1,10,53,dt4pinj0vw0t0cvz7za6mhmzy,1,52.2,44.5,2023-01-25T17:42:30.647Z,2023-01-26T05:01:12Z,3994628665,213,2.3,3994628661,212,18.5,3994628657,141,64.2,3994628653,140,40.0,3994628649,56,Back,3995243337,178,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552821,139,1,1,10,54,dt4pinj0vw0t0cvz7za6mhmzy,1,40.4,64.2,2023-01-25T17:42:32.176Z,2023-01-26T05:01:16Z,3994628875,212,24.2,3994628871,140,53.9,3994628877,213,0.9,3994628873,141,93.1,3995243391,178,,3994628869,56,Left,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552829,140,1,1,11,0,dt4pinj0vw0t0cvz7za6mhmzy,1,58.4,92.4,2023-01-25T17:42:37.966Z,2023-01-26T05:01:19Z,3994628911,141,82.0,3994628915,212,7.4,3994628903,56,Left,3995243417,178,,3994628907,140,60.4,3994628919,213,5.0,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552845,141,1,1,11,1,dt4pinj0vw0t0cvz7za6mhmzy,1,60.4,82,2023-01-25T17:42:39.482Z,2023-01-26T05:01:23Z,3994628963,140,57.1,3995243477,178,,3994628967,212,8.2,3994628961,56,Left,3994628965,141,92.9,3994628969,213,2.0,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552879,142,1,1,11,2,dt4pinj0vw0t0cvz7za6mhmzy,1,57.1,92.9,2023-01-25T17:42:40.149Z,2023-01-26T05:01:28Z,3994629153,213,4.1,3994629145,56,Back,3995243515,178,,3994629151,212,22.9,3994629149,141,64.5,3994629147,140,45.4,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552903,143,1,1,11,10,dt4pinj0vw0t0cvz7za6mhmzy,1,53.9,56.2,2023-01-25T17:42:47.779Z,2023-01-26T05:01:30Z,3995243571,178,,3994629263,141,88.9,3994629267,213,1.4,3994629261,140,57.1,3994629265,212,22.5,3994629259,56,Left,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552909,144,1,1,11,16,dt4pinj0vw0t0cvz7za6mhmzy,1,68.8,87.5,2023-01-25T17:42:53.702Z,2023-01-26T05:01:37Z,3994629317,56,Left,3994629321,141,96.7,3995243619,178,,3994629319,140,66.2,3994629325,213,2.0,3994629323,212,6.8,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552913,145,1,1,11,20,dt4pinj0vw0t0cvz7za6mhmzy,1,59.6,76.9,2023-01-25T17:42:57.699Z,2023-01-26T05:01:40Z,3994629339,212,8.9,3994629341,213,4.0,3994629337,141,66.9,3994629333,56,Center,3994629335,140,54.1,3995243635,178,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552925,146,1,1,11,22,dt4pinj0vw0t0cvz7za6mhmzy,1,52.2,56,2023-01-25T17:43:00.075Z,2023-01-26T05:01:44Z,3994629395,212,18.3,3994629391,140,55.1,3994629397,213,4.9,3995243651,178,,3994629389,56,Center,3994629393,141,29.5,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552937,147,1,1,11,25,dt4pinj0vw0t0cvz7za6mhmzy,1,56.8,24.5,2023-01-25T17:43:02.842Z,2023-01-26T05:01:47Z,3994629449,56,Right,3994629453,141,6.2,3994629457,213,5.1,3994629451,140,62.3,3995243671,178,,3994629455,212,13.7,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552957,148,1,1,11,28,dt4pinj0vw0t0cvz7za6mhmzy,1,58.5,7.3,2023-01-25T17:43:05.801Z,2023-01-26T05:01:50Z,3994629559,140,33.0,3994629563,212,27.0,3995243681,178,,3994629557,56,Back,3994629561,141,12.5,3994629565,213,3.0,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500552977,149,1,1,11,31,dt4pinj0vw0t0cvz7za6mhmzy,1,33,12.5,2023-01-25T17:43:09Z,2023-01-26T05:01:54Z,3994629663,213,2.2,3995243701,178,,3994629657,140,21.1,3994629661,212,21.3,3994629655,56,Back,3994629659,141,37.8,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553031,150,1,1,11,33,dt4pinj0vw0t0cvz7za6mhmzy,1,22,40.4,2023-01-25T17:43:11.444Z,2023-01-26T05:01:57Z,3994629895,140,32.2,3994629901,213,1.3,3994629897,141,90.4,3994629903,1,,3994629893,56,Back,3995243731,178,,3994629899,212,35.6,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553037,151,1,1,11,44,dt4pinj0vw0t0cvz7za6mhmzy,1,53.3,82,2023-01-25T17:43:21.909Z,2023-01-26T05:02:02Z,3994629929,213,4.9,3994629925,141,70.4,3994629921,56,Center,3995243777,178,,3994629927,212,8.0,3994629923,140,54.4,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553049,152,1,1,11,45,dt4pinj0vw0t0cvz7za6mhmzy,1,54.4,70.4,2023-01-25T17:43:22.997Z,2023-01-26T05:02:07Z,3994629957,141,88.0,3995243813,178,,3994629953,56,Left,3994629955,140,56.7,3994629961,213,1.4,3994629959,212,12.2,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553063,153,1,1,11,47,dt4pinj0vw0t0cvz7za6mhmzy,1,56.8,88,2023-01-25T17:43:25.521Z,2023-01-26T05:02:11Z,3994630027,56,Left,3994630035,213,0.5,3994630031,141,94.7,3994630033,212,9.0,3994630029,140,64.2,3995243847,178,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553071,154,1,1,11,50,dt4pinj0vw0t0cvz7za6mhmzy,1,59.9,92.7,2023-01-25T17:43:27.763Z,2023-01-26T05:02:16Z,3994630091,212,6.8,3994630093,213,3.1,3994630089,141,93.1,3995243869,178,,3994630085,56,Left,3994630087,140,53.4,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553075,155,1,1,11,51,dt4pinj0vw0t0cvz7za6mhmzy,1,53.8,92.7,2023-01-25T17:43:29.011Z,2023-01-26T05:02:25Z,3995243919,178,,3994630115,212,8.2,3994630111,140,56.2,3994630117,213,5.0,3994630109,56,Left,3994630113,141,81.3,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553095,156,1,1,11,54,dt4pinj0vw0t0cvz7za6mhmzy,1,54.9,76.5,2023-01-25T17:43:32.365Z,2023-01-26T05:02:30Z,3994630239,213,4.2,3995243953,178,,3994630235,141,52.2,3994630231,56,Back,3994630237,212,18.8,3994630233,140,46.4,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553125,157,1,1,12,0,dt4pinj0vw0t0cvz7za6mhmzy,1,53.8,44.4,2023-01-25T17:43:37.799Z,2023-01-26T05:02:34Z,3994630409,212,29.8,3994630411,213,5.1,3995243975,178,,3994630403,56,Right,3994630407,141,4.2,3994630405,140,65.2,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553133,158,43,1,12,5,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-01-25T17:43:42.603Z,2023-01-25T17:58:48Z,3994630451,56,Right,3994630455,141,9.1,3994652563,144,1,3994630453,140,60.9,3994630459,213,2.5,3994630457,212,5.6,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553147,159,1,1,12,5,dt4pinj0vw0t0cvz7za6mhmzy,1,60.3,9.5,2023-01-25T17:43:42.895Z,2023-01-26T05:02:40Z,3994630537,140,53.8,3995244027,178,,3994630535,56,Center,3994630539,141,21.6,3994630541,212,10.7,3994630543,213,2.3,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553167,160,1,1,12,8,dt4pinj0vw0t0cvz7za6mhmzy,1,53.9,24,2023-01-25T17:43:45.873Z,2023-01-26T05:02:49Z,3995244039,178,,3994630629,212,34.9,3994630625,140,54.6,3994630633,1,,3994630627,141,75.3,3994630623,56,Center,3994630631,213,1.5,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553193,161,1,1,12,13,dt4pinj0vw0t0cvz7za6mhmzy,0,61.5,70,2023-01-25T17:43:50.572Z,2023-01-26T05:02:53Z,3994630749,212,47.6,3995244059,178,,3994630747,141,25.8,3994630751,213,5.6,3994630743,56,Center,3994630745,140,96.7,3994630753,1,,3994630741,155,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553201,63,12,1,12,18,1c7qokc1j5z50cjj4tcu32haa,1,3.4,78.4,2023-01-25T17:43:55.639Z,2023-01-26T05:02:59Z,3994630781,141,100.0,3995244091,178,,3994630785,213,1.1,3994630779,140,10.3,3994630777,56,Back,3994630783,212,17.6,3994630805,167,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553205,64,5,1,12,19,1c7qokc1j5z50cjj4tcu32haa,0,10.3,101.8,2023-01-25T17:43:57.065Z,2023-01-26T05:03:02Z,3994630967,233,162,3994630801,56,Back,3994630803,347,,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553237,162,5,1,12,19,dt4pinj0vw0t0cvz7za6mhmzy,1,89.7,-1.8,2023-01-25T17:43:57.065Z,2023-01-26T05:03:02Z,3994630951,347,,3994630949,56,Right,3994630963,233,64,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553261,163,1,1,12,23,dt4pinj0vw0t0cvz7za6mhmzy,1,89.7,0,2023-01-25T17:44:01.147Z,2023-01-26T05:03:06Z,3994631059,141,7.8,3994631063,213,2.1,3994631053,107,,3994631057,140,86.0,3994631061,212,7.4,3994631055,56,Right,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553283,164,1,1,12,28,dt4pinj0vw0t0cvz7za6mhmzy,1,80.1,10.7,2023-01-25T17:44:06.083Z,2023-01-26T05:03:08Z,3994631173,56,Right,3994631177,141,17.1,3994631175,140,78.8,3994631181,213,1.9,3995244173,178,,3994631179,212,4.6,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553301,165,1,1,12,30,dt4pinj0vw0t0cvz7za6mhmzy,1,78.5,13.1,2023-01-25T17:44:08.451Z,2023-01-26T05:03:15Z,3994631259,140,72.8,3994631265,213,3.9,3994631261,141,4.7,3994631257,56,Right,3995244269,178,,3994631263,212,8.3,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553311,166,1,1,12,33,dt4pinj0vw0t0cvz7za6mhmzy,1,68.1,6.5,2023-01-25T17:44:10.727Z,2023-01-26T05:03:18Z,3994631321,212,14.8,3995244291,178,,3994631319,141,17.8,3994631323,213,2.6,3994631317,140,56.1,3994631315,56,Right,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553339,167,1,1,12,35,dt4pinj0vw0t0cvz7za6mhmzy,1,53.3,18.9,2023-01-25T17:44:12.723Z,2023-01-26T05:03:21Z,3994631443,56,Back,3994631451,213,2.3,3994631447,141,50.5,3994631445,140,36.3,3995244311,178,,3994631449,212,27.9,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553357,168,1,1,12,38,dt4pinj0vw0t0cvz7za6mhmzy,1,36,50.7,2023-01-25T17:44:15.857Z,2023-01-26T05:03:26Z,3995244331,178,,3994631559,212,26.2,3994631555,140,44.5,3994631561,213,1.2,3994631557,141,86.9,3994631553,56,Back,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553387,169,1,1,12,42,dt4pinj0vw0t0cvz7za6mhmzy,1,55.2,83.1,2023-01-25T17:44:20.097Z,2023-01-26T05:03:29Z,3994631743,1,,3995244353,178,,3994631741,213,5.0,3994631727,196,,3994631729,56,Right,3994631731,140,72.1,3994631725,155,,3994631737,212,54.2,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,3994631733,141,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553399,170,1,1,12,48,dt4pinj0vw0t0cvz7za6mhmzy,0,77.6,18,2023-01-25T17:44:26.235Z,2023-01-26T05:03:32Z,3994631797,2,,3994631805,141,39.6,3995244381,178,,3995126679,224,,3995126681,20,,3994631809,213,1.0,3994631801,56,Center,3994631803,140,87.6,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,3994631807,212,18.1,3994631799,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553397,65,8,1,12,49,1c7qokc1j5z50cjj4tcu32haa,1,12,62.7,2023-01-25T17:44:26.983Z,2023-01-26T05:03:40Z,3994631795,56,Back,3994631821,15,,3995244451,178,,3995126795,385,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553417,66,12,1,12,50,1c7qokc1j5z50cjj4tcu32haa,1,20,69.1,2023-01-25T17:44:28.133Z,2023-01-26T05:03:42Z,3994631905,140,34.9,3995244487,178,,3994631907,141,80.8,3994631903,56,Back,3994631911,213,0.5,3994631909,212,17.6,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553433,171,44,1,12,52,dt4pinj0vw0t0cvz7za6mhmzy,1,63.8,21.3,2023-01-25T17:44:30.033Z,2023-01-26T06:04:27Z,3994631971,286,,3994631985,233,67,3994631969,56,Center,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553423,67,44,1,12,52,1c7qokc1j5z50cjj4tcu32haa,0,36.2,78.7,2023-01-25T17:44:30.034Z,2023-01-26T05:03:47Z,3994631939,285,,3994631937,56,Back,3994631989,233,171,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553449,172,1,1,12,52,dt4pinj0vw0t0cvz7za6mhmzy,1,64.2,22.7,2023-01-25T17:44:30.121Z,2023-01-26T06:04:27Z,3995244559,388,,3994632061,3,,3994632071,213,0.6,3994632063,56,Center,3994632067,141,29.3,3994632069,212,7.9,3994632065,140,70.4,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553465,173,1,1,12,57,dt4pinj0vw0t0cvz7za6mhmzy,1,74.7,12.4,2023-01-25T17:44:35.226Z,2023-01-26T05:03:54Z,3994632159,212,5.9,3995244589,178,,3994632155,140,69.3,3994632161,213,3.4,3994632157,141,10.2,3994632153,56,Right,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553469,68,45,1,12,59,1c7qokc1j5z50cjj4tcu32haa,0,24.1,90,2023-01-25T17:44:37.341Z,2023-01-26T05:03:59Z,3994632171,285,,3994632169,56,Back,3994632251,233,174,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553485,174,3,1,12,59,dt4pinj0vw0t0cvz7za6mhmzy,1,75.9,10,2023-01-25T17:44:37.341Z,2023-01-26T05:03:58Z,3995244607,178,,3994632229,56,Right,3994632245,233,68,3994632231,286,,3995127035,465,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553501,175,1,1,13,1,dt4pinj0vw0t0cvz7za6mhmzy,1,75.7,22.2,2023-01-25T17:44:39.220Z,2023-01-26T05:04:02Z,3995244639,178,,3994632297,213,2.2,3994632293,141,29.6,3994632289,56,Center,3994632295,212,6.1,3994632291,140,72.4,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553523,176,1,1,13,3,dt4pinj0vw0t0cvz7za6mhmzy,1,73.6,29.1,2023-01-25T17:44:40.927Z,2023-01-26T05:04:05Z,3994632359,56,Center,3994632363,141,54.9,3994632367,213,1.6,3994632361,140,73.2,3994632365,212,17.5,3995244679,178,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553529,177,1,1,13,6,dt4pinj0vw0t0cvz7za6mhmzy,1,73,48.2,2023-01-25T17:44:43.671Z,2023-01-26T05:04:12Z,3995244757,178,,3994632387,56,Center,3994632391,141,37.6,3994632395,213,5.5,3994632389,140,79.4,3994632393,212,9.9,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553531,178,50,1,13,7,dt4pinj0vw0t0cvz7za6mhmzy,1,76.4,42.7,2023-01-25T17:44:45.007Z,2023-01-26T05:04:26Z,3994632537,233,69,3994632399,56,Center,3994632401,286,,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553553,69,7,1,13,7,1c7qokc1j5z50cjj4tcu32haa,0,23.6,57.3,2023-01-25T17:44:45.091Z,2023-01-26T05:04:28Z,3994632521,233,178,3995127417,383,,3994632511,56,Back,3995244849,178,,3994632513,285,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553569,70,43,1,13,8,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-01-25T17:44:45.711Z,2023-01-25T18:06:06Z,3994632585,56,Back,3994632587,140,20.7,3994632591,212,8.7,3994664695,144,12,3994632593,213,4.7,3994632589,141,44.5,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553547,179,1,1,13,8,dt4pinj0vw0t0cvz7za6mhmzy,1,78.7,47.6,2023-01-25T17:44:45.761Z,2023-01-26T05:04:34Z,3994632471,212,3.0,3994632465,140,81.6,3995244891,178,,3994632467,141,47.6,3994632473,213,0,3994632463,56,Center,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500677083,1616,67,1,13,8,dt4pinj0vw0t0cvz7za6mhmzy,1,80.4,42.7,2023-01-25T17:44:46.226Z,2023-01-26T06:04:27Z,3995261841,233,1011,,,,,,,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500677081,1011,67,1,13,8,1c7qokc1j5z50cjj4tcu32haa,0,19.6,57.3,2023-01-25T17:44:46.227Z,2023-01-26T05:49:21Z,3995261845,233,1616,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553557,180,1,1,13,8,dt4pinj0vw0t0cvz7za6mhmzy,1,80.9,46.8,2023-01-25T17:44:46.275Z,2023-01-26T06:04:28Z,3994632525,56,Center,3994632533,213,1.6,3994632527,140,80.9,3994632531,212,4.1,3994633415,210,15,3995244917,178,,3994632529,141,52.8,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2500553561,181,15,1,13,9,dt4pinj0vw0t0cvz7za6mhmzy,1,81.1,53.2,2023-01-25T17:44:47.483Z,2023-01-26T05:04:44Z,3994632551,56,Center,3994633439,147,52.7,3994633441,230,98.6,3994633421,29,,3994635063,139,,3994632549,18,,3994632547,22,,3994633425,55,180,f4qcgzveslklfi8601tep77x1,J. Brandt,,3994633437,146,84.5,3994633433,215,,3995244973,178,,3994633443,231,3994633279,82,3994633419,78,,,3994633435,328,3994635061,108,,3994633273,72,,3994633429,102,50.4,3994633431,103,50.4,,19,,,,,,
2500553897,192,61,1,13,10,dt4pinj0vw0t0cvz7za6mhmzy,1,85,52.4,2023-01-25T17:44:47.665Z,2023-01-26T05:05:07Z,3994634721,56,Center,3995245049,178,,3994636035,228,,,,,,,,,,,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553571,71,43,1,13,10,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-01-25T17:44:47.984Z,2023-01-25T17:45:45Z,3994633311,233,181,3994632595,94,0,3994634029,144,10,3994632597,56,Back,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553587,182,61,1,13,10,dt4pinj0vw0t0cvz7za6mhmzy,1,85.3,49.8,2023-01-25T17:44:48.278Z,2023-01-26T05:05:25Z,3994632675,56,Center,3995245239,178,,,,,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500677133,1017,83,1,13,11,1c7qokc1j5z50cjj4tcu32haa,1,15.4,47.4,2023-01-25T17:44:48.950Z,2023-01-26T05:49:42Z,3995262037,399,492944,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500553603,183,61,1,13,11,dt4pinj0vw0t0cvz7za6mhmzy,1,84.4,49.1,2023-01-25T17:44:48.987Z,2023-01-26T05:05:38Z,3994632757,56,Center,3995245331,178,,,,,,,,,,,,,,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
