id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/14/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2483623709,3,49,1,0,14,8q1ul09cygzswb7tb456bmifv,1,13.9,46.7,2022-11-09T17:32:05.735Z,2022-11-10T03:47:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623727,4,1,1,0,17,8q1ul09cygzswb7tb456bmifv,1,13.9,46.6,2022-11-09T17:32:08.001Z,2022-11-10T03:47:18Z,3905405403,56,Back,3905405407,141,23.7,3905405411,213,5.1,3906545075,178,,3905405409,212,16.8,3905405405,140,20.0,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623747,5,1,1,0,19,8q1ul09cygzswb7tb456bmifv,1,20.4,25.8,2022-11-09T17:32:10.468Z,2022-11-10T03:47:22Z,3905405523,141,47.8,3906545107,178,,3905405511,56,Back,3905405531,213,2.3,3905405517,140,7.7,3905405527,212,20.0,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623777,6,1,1,0,23,8q1ul09cygzswb7tb456bmifv,1,9.2,54.3,2022-11-09T17:32:14.108Z,2022-11-10T03:47:26Z,3905405687,213,0.4,3905405679,56,Back,3906545123,178,,3905405681,140,28.6,3905405683,141,68.7,3905405685,212,22.6,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623807,7,1,1,0,25,8q1ul09cygzswb7tb456bmifv,1,29.2,75.6,2022-11-09T17:32:16.552Z,2022-11-10T03:47:29Z,3905405811,141,94.4,3905405815,213,1.7,3905405807,56,Back,3905405809,140,27.5,3905405813,212,12.9,3906545139,178,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623827,8,1,1,0,28,8q1ul09cygzswb7tb456bmifv,1,27.6,90.9,2022-11-09T17:32:19.582Z,2022-11-10T03:47:33Z,3905405903,56,Back,3906545153,178,,3905405909,212,19.1,3905405905,140,9.6,3905405907,141,86.8,3905405911,213,3.3,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623861,9,1,1,0,31,8q1ul09cygzswb7tb456bmifv,1,8,85.6,2022-11-09T17:32:22.265Z,2022-11-10T03:47:38Z,3905406051,141,60.9,3905406055,213,4.3,3905406053,212,18.1,3905406047,56,Back,3906545171,178,,3905406049,140,1.5,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623901,10,1,1,0,34,8q1ul09cygzswb7tb456bmifv,1,3.6,50.4,2022-11-09T17:32:25.528Z,2022-11-10T03:47:42Z,3905406203,141,13.8,3905406199,56,Back,3906545191,178,,3905406207,213,4.9,3905406205,212,25.2,3905406201,140,7.2,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623919,11,1,1,0,37,8q1ul09cygzswb7tb456bmifv,1,12,8.9,2022-11-09T17:32:28.813Z,2022-11-10T03:47:46Z,3905406307,212,13.6,3905406305,141,14.9,3905406301,56,Back,3905406309,213,0.3,3906545219,178,,3905406303,140,24.4,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623933,12,1,1,0,38,8q1ul09cygzswb7tb456bmifv,1,24.6,14.9,2022-11-09T17:32:29.694Z,2022-11-10T03:47:50Z,3905406369,56,Back,3905406375,212,8.7,3905406371,140,27.3,3905406377,213,5.0,3906545239,178,,3905406373,141,2.8,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623937,13,1,1,0,40,8q1ul09cygzswb7tb456bmifv,1,27.3,2.8,2022-11-09T17:32:31.414Z,2022-11-10T03:49:36Z,3905406397,56,Back,3905406405,213,0.1,3905406401,141,5.2,3905406399,140,38.9,3906545651,178,,3905406403,212,12.3,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483632021,158,1,1,0,42,8q1ul09cygzswb7tb456bmifv,0,38.7,4.3,2022-11-09T17:32:33.008Z,2022-11-10T03:49:39Z,3905444567,56,Back,3905444577,212,4.0,3905444581,213,0.4,3905444569,140,42.2,3905444753,233,9,3906545663,178,,3905444757,286,,3905444751,236,,cnf7quyillyf560nh14taliw9,L. Maina,3905444573,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623975,9,74,1,0,42,7ad69ngbpjuyzv96drf8d9sn2,1,57.2,93.4,2022-11-09T17:32:33.155Z,2022-11-10T03:49:42Z,3905406581,56,Left,3905444707,285,,3905444771,233,158,3906545677,178,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623959,14,61,1,0,42,8q1ul09cygzswb7tb456bmifv,1,36.3,5.6,2022-11-09T17:32:33.397Z,2022-11-10T03:49:46Z,3905406513,56,Back,3906545709,178,,,,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623989,10,5,1,0,44,7ad69ngbpjuyzv96drf8d9sn2,1,60.6,101.4,2022-11-09T17:32:35.848Z,2022-11-10T03:49:47Z,3905406671,233,15,3905406655,347,,3905406653,56,Left,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483623963,15,5,1,0,44,8q1ul09cygzswb7tb456bmifv,0,39.4,-1.4,2022-11-09T17:32:35.848Z,2022-11-10T03:49:48Z,3905406703,233,10,3905406523,56,Back,3905406525,347,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624009,11,1,1,0,47,7ad69ngbpjuyzv96drf8d9sn2,1,56.2,100,2022-11-09T17:32:38.057Z,2022-11-10T03:49:53Z,3905406761,141,86.8,3905406765,213,3.6,3905406767,1,,3905406755,107,,3905406763,212,23.2,3905406759,140,36.4,3905406757,56,Back,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624037,12,1,1,0,50,7ad69ngbpjuyzv96drf8d9sn2,1,34.1,83.4,2022-11-09T17:32:41.078Z,2022-11-10T03:49:56Z,3905406889,212,26.5,3905406895,213,4.5,3905406885,140,29.0,3906545753,178,,3905406887,141,45.3,3905406883,56,Back,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624127,13,1,1,0,53,7ad69ngbpjuyzv96drf8d9sn2,1,29,38.8,2022-11-09T17:32:44.291Z,2022-11-10T03:50:01Z,3906545777,178,,3905407283,141,6.6,3905407287,213,5.0,3905407279,56,Back,3905407281,140,35.7,3905407285,212,23.0,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483742979,799,3,1,0,57,7ad69ngbpjuyzv96drf8d9sn2,0,39.2,13,2022-11-09T17:32:48.836Z,2022-11-10T03:50:11Z,3906545811,178,,3905981731,465,,3905981727,56,Back,3905981733,467,21vfv10e7fh6b2xtcu55ihn11,3905981729,286,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624129,14,3,1,0,58,7ad69ngbpjuyzv96drf8d9sn2,0,40.8,3.1,2022-11-09T17:32:49.654Z,2022-11-10T03:50:14Z,3905407299,56,Back,3905978849,465,,3906545835,178,,3905407317,211,,3905407301,286,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624133,15,5,1,1,2,7ad69ngbpjuyzv96drf8d9sn2,0,50.6,-1.6,2022-11-09T17:32:53.521Z,2022-11-10T03:50:16Z,3905407527,233,16,3905407319,56,Right,3905407321,347,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624167,16,5,1,1,2,8q1ul09cygzswb7tb456bmifv,1,49.4,101.6,2022-11-09T17:32:53.521Z,2022-11-10T03:50:16Z,3905407479,347,,3905407477,56,Back,3905407507,233,15,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624223,17,1,1,1,5,8q1ul09cygzswb7tb456bmifv,0,55.9,100,2022-11-09T17:32:55.884Z,2022-11-10T03:50:19Z,3905407713,56,Left,3905407717,141,93.0,3905407711,107,,3905541831,189,,3905407721,213,5.8,3905407715,140,65.7,3905407719,212,11.9,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624241,16,49,1,1,10,7ad69ngbpjuyzv96drf8d9sn2,1,38.2,12.4,2022-11-09T17:33:01.001Z,2022-11-10T03:50:23Z,3905417229,189,,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483626379,64,1,1,1,10,7ad69ngbpjuyzv96drf8d9sn2,1,40.6,10.3,2022-11-09T17:33:01.062Z,2022-11-10T03:50:35Z,3905417479,212,5.8,3905417475,140,43.6,3905417477,141,3.2,3905417481,213,5.3,3906545955,178,,3905417473,56,Back,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624247,17,1,1,1,11,7ad69ngbpjuyzv96drf8d9sn2,0,41.2,2.7,2022-11-09T17:33:02.650Z,2022-11-10T03:50:47Z,3906546009,178,,3905407819,213,1.2,3905407811,56,Back,3905407813,140,43.9,3905407815,141,12.4,3905407817,212,7.2,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624285,18,49,1,1,12,8q1ul09cygzswb7tb456bmifv,1,54,87.4,2022-11-09T17:33:03.649Z,2022-11-10T03:50:52Z,,,,,,,,,,,,,,,,,,,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483850785,994,67,1,1,12,8q1ul09cygzswb7tb456bmifv,1,55.7,85.8,2022-11-09T17:33:03.656Z,2022-11-10T04:48:56Z,3906557313,233,834,,,,,,,,,,,,,,,,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483850783,834,67,1,1,12,7ad69ngbpjuyzv96drf8d9sn2,0,44.3,14.2,2022-11-09T17:33:03.657Z,2022-11-10T04:18:54Z,3906557317,233,994,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624295,19,1,1,1,14,8q1ul09cygzswb7tb456bmifv,1,44.7,90.3,2022-11-09T17:33:05.484Z,2022-11-10T03:50:55Z,3905408015,56,Back,3905408021,141,84.8,3905408025,213,3.8,3905408023,212,6.2,3906546061,178,,3905408017,140,40.0,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624313,20,1,1,1,17,8q1ul09cygzswb7tb456bmifv,1,36.4,86.3,2022-11-09T17:33:08.319Z,2022-11-10T03:50:59Z,3906546089,178,,3905408113,212,16.6,3905408109,140,27.9,3905408111,141,65.7,3905408115,213,4.1,3905408107,56,Back,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624325,21,1,1,1,21,8q1ul09cygzswb7tb456bmifv,1,27.5,60.2,2022-11-09T17:33:12.066Z,2022-11-10T03:51:03Z,3905408173,141,42.8,3906546113,178,,3905408177,213,4.7,3905408175,212,11.8,3905408171,140,27.5,3905408169,56,Back,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624343,22,1,1,1,22,8q1ul09cygzswb7tb456bmifv,1,27.5,42.8,2022-11-09T17:33:13.470Z,2022-11-10T03:51:07Z,3905408305,213,1.7,3905408301,141,60.0,3905408299,140,26.1,3905408303,212,11.8,3906546135,178,,3905408297,56,Back,,,,,,,8w5vjfl9ntyyxzyn2lo8k4dpm,N. Soldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624375,23,1,1,1,25,8q1ul09cygzswb7tb456bmifv,1,27.8,66.7,2022-11-09T17:33:16.668Z,2022-11-10T03:51:12Z,3905408447,141,93.5,3905408445,140,33.5,3905408449,212,19.2,3905408451,213,1.3,3906546163,178,,3905408443,56,Back,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624407,24,1,1,1,28,8q1ul09cygzswb7tb456bmifv,1,33.3,94.4,2022-11-09T17:33:19.473Z,2022-11-10T03:51:19Z,3905408637,56,Left,3905408643,212,28.9,3905408639,140,60.7,3905408635,155,,3905408641,141,91.2,3905408645,213,6.2,3906546215,178,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624413,25,3,1,1,31,8q1ul09cygzswb7tb456bmifv,0,59.6,89.5,2022-11-09T17:33:21.961Z,2022-11-10T03:51:31Z,3905408731,233,18,3905408665,56,Left,3905408667,286,,3906546259,178,,3905987077,464,,,,,,,,,,,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624421,18,7,1,1,31,7ad69ngbpjuyzv96drf8d9sn2,0,40.4,10.5,2022-11-09T17:33:22.295Z,2022-11-10T03:51:34Z,3905408699,285,,3905408697,56,Back,3905408723,233,25,3906546275,178,,3905987189,383,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624427,26,61,1,1,31,8q1ul09cygzswb7tb456bmifv,1,59.3,91.7,2022-11-09T17:33:22.383Z,2022-11-10T03:51:37Z,3906546295,178,,3905408717,56,Left,,,,,,,,,,,,,,,,,,,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624443,27,1,1,1,32,8q1ul09cygzswb7tb456bmifv,1,59.2,92.6,2022-11-09T17:33:23.684Z,2022-11-10T03:51:40Z,3905408787,141,82.0,3905542149,155,,3906546313,178,,3905408785,140,61.6,3905408789,212,7.6,3905408783,56,Left,3905408793,213,5.0,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624445,28,61,1,1,33,8q1ul09cygzswb7tb456bmifv,1,61.8,82,2022-11-09T17:33:23.950Z,2022-11-10T03:51:52Z,3905408807,56,Left,3906546387,178,,,,,,,,,,,,,,,,,,,,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624447,19,49,1,1,34,7ad69ngbpjuyzv96drf8d9sn2,1,29.6,40.8,2022-11-09T17:33:25.862Z,2022-11-10T03:53:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624503,20,1,1,1,36,7ad69ngbpjuyzv96drf8d9sn2,1,29.6,38.4,2022-11-09T17:33:26.877Z,2022-11-10T03:53:45Z,3906546869,178,,3905409067,140,8.6,3905409069,141,47.5,3905409071,212,22.9,3905409065,56,Back,3905409073,213,2.9,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624515,21,1,1,1,38,7ad69ngbpjuyzv96drf8d9sn2,1,7.9,46.4,2022-11-09T17:33:29.131Z,2022-11-10T03:53:48Z,3905409107,141,18.6,3905409111,213,5.0,3905409109,212,19.5,3906546889,178,,3905409103,56,Back,3905409105,140,12.4,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624569,22,1,1,1,40,7ad69ngbpjuyzv96drf8d9sn2,1,12.4,18.6,2022-11-09T17:33:31.672Z,2022-11-10T03:53:51Z,3905409293,213,5.3,3905409291,212,11.5,3905409289,141,4.9,3905409285,56,Back,3906546913,178,,3905409287,140,18.9,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483624591,23,1,1,1,43,7ad69ngbpjuyzv96drf8d9sn2,1,20.4,3.6,2022-11-09T17:33:34.232Z,2022-11-10T03:53:55Z,3905409383,212,10.6,3906546931,178,,3905409377,56,Back,3905409385,213,2.5,3905409381,141,13.1,3905409379,140,12.4,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
