id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2446156695,240,12,1,29,39,1c7qokc1j5z50cjj4tcu32haa,1,15.6,29.1,2022-08-14T14:00:35.490Z,2022-08-15T06:11:30Z,3706582989,213,5.1,3706582987,212,22.3,3706582997,167,,3706582985,141,0.0,3709012827,178,,3706582983,140,22.9,3706582981,56,Back,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156693,214,5,1,29,41,a8d2gb2nag8fy0itbuxmcibh2,1,80.2,101,2022-08-14T14:00:36.933Z,2022-08-15T06:11:34Z,3706583015,233,241,3706582979,347,,3706582977,56,Left,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156699,241,5,1,29,41,1c7qokc1j5z50cjj4tcu32haa,0,19.8,-1,2022-08-14T14:00:36.933Z,2022-08-15T06:11:33Z,3706582993,56,Back,3706582995,347,,3706583033,233,214,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156793,215,1,1,30,0,a8d2gb2nag8fy0itbuxmcibh2,1,88,100,2022-08-14T14:00:56.213Z,2022-08-15T04:51:48Z,3706583553,212,8.4,3706583543,56,Left,3706583539,107,,3706583547,140,88.5,3706583557,213,4.8,3706583551,141,89.0,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156805,216,1,1,30,1,a8d2gb2nag8fy0itbuxmcibh2,1,88.5,89,2022-08-14T14:00:57.179Z,2022-08-15T04:51:55Z,3706583587,141,95.0,3706583589,212,5.3,3706583585,140,91.7,3706583583,56,Left,3706583591,213,0.9,3708960261,178,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156809,217,1,1,30,3,a8d2gb2nag8fy0itbuxmcibh2,0,98,96.2,2022-08-14T14:00:59.562Z,2022-08-15T04:52:04Z,3706583601,155,,3706583637,236,,3706583611,213,4.7,3708550549,224,,3708960329,178,,3706583607,141,95.1,3706583639,233,242,3706583643,286,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,3706583603,56,Left,3706583599,2,,,3706583605,140,3708550551,72,3706583609,212,,,,,,,,,98.0,0.7,,,,,,,,,,
2446156815,242,12,1,30,4,1c7qokc1j5z50cjj4tcu32haa,1,4.4,5,2022-08-14T14:00:59.629Z,2022-08-15T04:52:07Z,3708960351,178,,3706583619,185,,3706583621,56,Back,3706583645,233,217,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156819,218,5,1,30,5,a8d2gb2nag8fy0itbuxmcibh2,1,97.2,101.8,2022-08-14T14:01:00.855Z,2022-08-15T04:52:13Z,3706583649,56,Left,3706583669,233,243,3706583651,347,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156821,243,5,1,30,5,1c7qokc1j5z50cjj4tcu32haa,0,2.8,-1.8,2022-08-14T14:01:00.855Z,2022-08-15T04:52:12Z,3706583673,233,218,3706583655,347,,3706583653,56,Back,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156959,219,1,1,30,23,a8d2gb2nag8fy0itbuxmcibh2,1,96.4,100,2022-08-14T14:01:19.359Z,2022-08-15T04:52:17Z,3706584385,141,85.3,3706584389,213,4.8,3706584387,212,11.0,3706584381,56,Left,3706584383,140,97.3,3706584379,107,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156983,220,1,1,30,25,a8d2gb2nag8fy0itbuxmcibh2,1,97.6,84.5,2022-08-14T14:01:20.732Z,2022-08-15T04:52:22Z,3708551423,156,,3706584495,141,97.1,3706584499,213,1.7,3706584497,212,8.7,3706584491,56,Left,3706584493,140,96.2,3708960525,178,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156991,221,1,1,30,28,a8d2gb2nag8fy0itbuxmcibh2,0,98.5,96.8,2022-08-14T14:01:23.698Z,2022-08-15T04:52:31Z,3706584531,212,21.2,3706584521,2,,3706584533,213,4.8,3708960635,178,,3706584523,155,,3706584525,56,Center,3708551527,224,,3708551529,72,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,3706584527,140,100.0,3706584529,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156993,222,5,1,30,29,a8d2gb2nag8fy0itbuxmcibh2,0,101.2,63.4,2022-08-14T14:01:25.605Z,2022-08-15T04:52:34Z,3706584535,56,Center,3706584577,233,244,3706584537,346,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446156989,244,5,1,30,29,1c7qokc1j5z50cjj4tcu32haa,1,-1.2,36.6,2022-08-14T14:01:25.605Z,2022-08-15T04:52:35Z,3706584515,56,Back,3706584517,346,,3706584541,233,222,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446157269,245,1,1,30,58,1c7qokc1j5z50cjj4tcu32haa,0,4.3,43.4,2022-08-14T14:01:53.931Z,2022-08-15T04:52:39Z,3706585905,212,59.3,3706585909,1,,3706585907,213,6.3,3706585911,237,,3706585895,124,,3706585901,140,60.8,3706585903,141,42.5,3706585897,155,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,3706585899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446157299,223,1,1,31,2,a8d2gb2nag8fy0itbuxmcibh2,0,30.6,61.8,2022-08-14T14:01:58.020Z,2022-08-15T04:52:45Z,3706586025,140,41.5,3706586029,212,11.4,3708960829,388,,3706586027,141,61.8,3706586021,3,,3706586031,213,0.0,3706586023,56,Back,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446602417,909,43,1,31,4,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-14T14:01:59.979Z,2022-08-15T09:49:43Z,3709094163,178,0,3709278075,144,82,,,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446157355,246,4,1,31,4,1c7qokc1j5z50cjj4tcu32haa,1,60.4,37.2,2022-08-14T14:02:00.225Z,2022-08-15T04:52:56Z,3706586389,233,224,3706586365,56,Center,3706586363,13,,3706586371,286,,3706586367,152,,3706586369,265,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446157353,224,4,1,31,4,a8d2gb2nag8fy0itbuxmcibh2,0,39.6,62.8,2022-08-14T14:02:00.226Z,2022-08-15T04:52:56Z,3706586395,233,246,3706586361,285,,3708960991,178,,3706586353,13,,3706586355,56,Back,3706586359,265,,3706586357,152,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446157837,247,1,1,31,55,1c7qokc1j5z50cjj4tcu32haa,0,63.2,32.4,2022-08-14T14:02:50.906Z,2022-08-15T04:53:00Z,3706588841,152,,3706588855,212,26.7,3706588839,155,,3706588843,56,Center,3706588837,5,,3706588859,213,0.5,3706588851,141,50.0,3708961041,178,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,3706588847,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446157877,225,12,1,31,56,a8d2gb2nag8fy0itbuxmcibh2,1,14.5,50.9,2022-08-14T14:02:52.070Z,2022-08-15T04:53:09Z,3706589041,140,10.6,3706589043,141,10.6,3706589039,56,Back,3708961153,388,,3706589045,212,27.7,3706589049,15,,3706589047,213,4.6,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446157909,248,1,1,32,0,1c7qokc1j5z50cjj4tcu32haa,1,88.3,88.7,2022-08-14T14:02:56.228Z,2022-08-15T04:53:18Z,3706589197,56,Left,3706589205,213,2.9,3706589199,140,75.5,3706589203,212,13.8,3708961257,178,,3706589201,141,93.2,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446157925,249,1,1,32,2,1c7qokc1j5z50cjj4tcu32haa,1,74.8,93.2,2022-08-14T14:02:58.407Z,2022-08-15T04:53:21Z,3706589251,141,81.5,3706589249,140,63.4,3706589247,56,Left,3708961319,178,,3706589253,212,14.4,3706589255,213,3.7,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446157947,250,1,1,32,4,1c7qokc1j5z50cjj4tcu32haa,0,65.8,84.3,2022-08-14T14:02:59.882Z,2022-08-15T04:53:53Z,3706589361,140,97.6,3706589357,155,,3708961635,178,,3706589367,213,5.7,3708573439,224,,3706589363,141,49.0,3706589359,56,Center,3706589369,1,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,3706589355,2,,3708573441,72,,,3706589365,212,,,,,,,,,,,,,41.1,,,,,,,,,,,
2446157949,226,52,1,32,6,a8d2gb2nag8fy0itbuxmcibh2,1,2.6,51.9,2022-08-14T14:03:02.107Z,2022-08-15T04:54:00Z,3708573723,378,,3708961711,388,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158043,227,1,1,32,11,a8d2gb2nag8fy0itbuxmcibh2,1,13.4,41.3,2022-08-14T14:03:06.829Z,2022-08-15T04:54:02Z,3706589805,56,Back,3706589807,140,23.8,3706589809,141,13.1,3708961745,178,,3706589811,212,22.1,3706589803,123,,3706589813,213,5.2,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158081,228,1,1,32,15,a8d2gb2nag8fy0itbuxmcibh2,1,31.8,7.9,2022-08-14T14:03:11.293Z,2022-08-15T04:54:07Z,3706590027,1,,3706590025,213,6.2,3706590023,212,32.4,3708961793,178,,3706590021,141,2.2,3706590019,140,62.4,3706590017,56,Right,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158087,229,1,1,32,19,a8d2gb2nag8fy0itbuxmcibh2,0,70.9,2.3,2022-08-14T14:03:15.054Z,2022-08-15T04:54:16Z,3708574529,20,,3708574527,224,,3706590061,141,6.4,3706590053,2,,3708961907,178,,3706590063,212,4.1,3706590065,213,0.7,3706590059,140,73.8,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,3706590057,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158095,251,61,1,32,19,1c7qokc1j5z50cjj4tcu32haa,1,29.6,94.1,2022-08-14T14:03:15.105Z,2022-08-15T04:54:20Z,3708961963,178,,3706590097,56,Back,,,,,,,,,,,,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158115,230,5,1,32,20,a8d2gb2nag8fy0itbuxmcibh2,1,75,-1.2,2022-08-14T14:03:16.356Z,2022-08-15T04:54:22Z,3706590183,347,,3706590203,233,252,3706590181,56,Right,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158109,252,5,1,32,20,1c7qokc1j5z50cjj4tcu32haa,0,25,101.2,2022-08-14T14:03:16.356Z,2022-08-15T04:54:22Z,3706590163,347,,3706590161,56,Back,3706590213,233,230,,,,,,,,,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158401,231,1,1,32,46,a8d2gb2nag8fy0itbuxmcibh2,0,85.2,0,2022-08-14T14:03:42.120Z,2022-08-15T04:54:33Z,3706591697,107,,3706591703,141,31.0,3706591699,56,Center,3706591701,140,91.9,3706591707,213,1.3,3706591709,1,,3706591705,212,23.5,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158417,253,12,1,32,48,1c7qokc1j5z50cjj4tcu32haa,1,8.2,69,2022-08-14T14:03:43.645Z,2022-08-15T04:54:37Z,3706591795,141,71.8,3706591797,212,13.0,3706591799,213,0.1,3706591803,15,,3706591791,56,Back,3708962137,388,,3706591793,140,20.4,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158489,232,1,1,32,49,a8d2gb2nag8fy0itbuxmcibh2,1,79.1,28.6,2022-08-14T14:03:45.356Z,2022-08-15T04:54:55Z,3706592193,3,,3706592201,212,18.4,3706592203,213,1.5,3706592197,140,79.6,3706592199,141,55.7,3708962333,388,,3706592195,56,Center,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158525,233,1,1,32,54,a8d2gb2nag8fy0itbuxmcibh2,1,79.6,57,2022-08-14T14:03:49.682Z,2022-08-15T04:55:02Z,3708962417,178,,3706592359,141,82.3,3706592357,140,78.7,3706592365,213,1.6,3706592355,56,Left,3706592361,212,17.2,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446602953,924,43,1,32,55,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-14T14:03:51.536Z,2022-08-15T08:51:21Z,3709162021,144,67,3709096429,233,920,,,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446602945,920,43,1,32,55,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-14T14:03:51.537Z,2022-08-15T08:51:21Z,3709162007,144,67,3709096437,233,924,,,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158529,234,61,1,32,55,a8d2gb2nag8fy0itbuxmcibh2,0,80,90.3,2022-08-14T14:03:51.577Z,2022-08-15T04:55:18Z,3708962583,178,,3706592383,56,Left,,,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158521,254,49,1,32,56,1c7qokc1j5z50cjj4tcu32haa,1,12.9,6.8,2022-08-14T14:03:52.389Z,2022-08-15T04:55:27Z,,,,,,,,,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446603019,921,43,1,32,56,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-14T14:03:52.400Z,2022-08-15T08:51:44Z,3709162393,144,67,3709096723,233,925,,,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446603015,925,43,1,32,56,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-14T14:03:52.401Z,2022-08-15T08:51:44Z,3709162391,144,67,3709096731,233,921,,,,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158587,255,1,1,32,58,1c7qokc1j5z50cjj4tcu32haa,0,10.5,6.2,2022-08-14T14:03:54.262Z,2022-08-15T04:55:31Z,3706592655,56,Back,3706592659,141,0.0,3706592657,140,33.6,3708962731,178,,3706592667,213,6.1,3706592663,212,24.9,3706592653,157,,3706592671,1,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158599,235,5,1,33,1,a8d2gb2nag8fy0itbuxmcibh2,1,68.7,101.2,2022-08-14T14:03:56.627Z,2022-08-15T04:55:33Z,3706592719,347,,3706592717,56,Left,3706592761,233,256,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158593,256,5,1,33,1,1c7qokc1j5z50cjj4tcu32haa,0,31.3,-1.2,2022-08-14T14:03:56.627Z,2022-08-15T04:55:34Z,3706592695,347,,3706592693,56,Back,3706592821,233,235,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158859,236,1,1,33,19,a8d2gb2nag8fy0itbuxmcibh2,1,75.6,100,2022-08-14T14:04:14.628Z,2022-08-15T04:55:38Z,3706594085,213,3.9,3706594075,107,,3706594081,141,83.3,3706594079,140,63.9,3706594077,56,Left,3706594083,212,17.3,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158903,237,1,1,33,22,a8d2gb2nag8fy0itbuxmcibh2,1,61.9,71.7,2022-08-14T14:04:18.517Z,2022-08-15T04:55:43Z,3706594277,56,Center,3706594279,140,56.9,3708962817,178,,3706594283,212,18.0,3706594281,141,46.4,3706594285,213,4.4,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158933,238,1,1,33,25,a8d2gb2nag8fy0itbuxmcibh2,0,58.4,44.9,2022-08-14T14:04:20.758Z,2022-08-15T04:55:46Z,3706594425,1,,3706594413,155,,3708962857,178,,3706594421,212,33.9,3706594419,141,58.2,3706594417,140,89.5,3706594415,56,Center,3706594423,213,0.3,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446158949,257,11,1,33,27,1c7qokc1j5z50cjj4tcu32haa,1,9.6,45.1,2022-08-14T14:04:23.299Z,2022-08-15T04:55:55Z,3708577401,378,,3708962931,388,,3706594517,88,,3706594513,56,Back,,,,,,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159015,258,1,1,33,30,1c7qokc1j5z50cjj4tcu32haa,1,10,43.4,2022-08-14T14:04:26.607Z,2022-08-15T04:56:00Z,3708577705,287,,3706594837,213,1.4,3706594827,123,,3706594829,56,Back,3706594835,212,23.6,3708962973,178,,3706594833,141,77.3,3706594831,140,14.9,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159065,259,1,1,33,34,1c7qokc1j5z50cjj4tcu32haa,1,17.4,75.3,2022-08-14T14:04:29.721Z,2022-08-15T04:56:06Z,3706595055,141,72.3,3708963043,178,,3706595057,212,20.2,3706595059,213,6.2,3706595051,56,Back,3706595053,140,36.5,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159097,260,1,1,33,37,1c7qokc1j5z50cjj4tcu32haa,1,36.3,74.7,2022-08-14T14:04:33.277Z,2022-08-15T04:56:18Z,3706595211,140,33.2,3708963211,178,,3706595213,141,65.2,3706595215,212,7.2,3706595209,56,Back,3706595217,213,4.2,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159147,261,1,1,33,39,1c7qokc1j5z50cjj4tcu32haa,1,32.9,53.1,2022-08-14T14:04:35.409Z,2022-08-15T04:56:23Z,3706595461,56,Back,3706595463,140,39.1,3706595465,141,16.1,3708963245,178,,3706595467,212,26.0,3706595469,213,5.0,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159237,262,1,1,33,42,1c7qokc1j5z50cjj4tcu32haa,1,39,16.4,2022-08-14T14:04:38.435Z,2022-08-15T04:56:27Z,3706595903,56,Back,3708963303,178,,3706595911,213,1.9,3706595909,212,17.1,3706595907,141,40.3,3706595905,140,33.9,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159289,263,1,1,33,47,1c7qokc1j5z50cjj4tcu32haa,1,38.9,36.3,2022-08-14T14:04:43.598Z,2022-08-15T04:56:30Z,3708963343,178,,3706596103,212,40.3,3706596101,141,94.7,3706596107,1,,3706596099,140,45.7,3706596097,56,Back,3706596105,213,1.4,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159381,264,1,1,33,51,1c7qokc1j5z50cjj4tcu32haa,1,45.5,98.6,2022-08-14T14:04:47.452Z,2022-08-15T04:56:33Z,3706596559,140,59.3,3706596557,56,Left,3706596565,213,5.6,3706596555,155,,3708963387,178,,3706596563,212,18.2,3706596561,141,82.4,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446515253,803,3,1,33,53,1c7qokc1j5z50cjj4tcu32haa,0,67.1,83.9,2022-08-14T14:04:49.347Z,2022-08-15T04:56:50Z,3708579911,467,cab22ojcuhdzdwmbtl20n8i51,3708579905,56,Left,3708963563,178,,3708579907,286,,3708579909,465,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446603505,932,43,1,33,53,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-14T14:04:49.372Z,2022-08-15T07:44:13Z,3709098713,178,0,3709098911,144,82,,,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159389,265,4,1,33,54,1c7qokc1j5z50cjj4tcu32haa,1,63.4,82.6,2022-08-14T14:04:49.691Z,2022-08-15T04:57:01Z,3706596599,152,,3706596597,56,Left,3706596595,13,,3706596643,233,239,3706596601,265,,3706596603,286,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159361,239,4,1,33,54,a8d2gb2nag8fy0itbuxmcibh2,0,36.6,17.4,2022-08-14T14:04:49.692Z,2022-08-15T04:57:01Z,3706596473,56,Back,3706596471,13,,3706596701,233,265,3706596479,285,,3706596477,265,,3708963647,178,,3706596475,152,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159875,266,1,1,34,32,1c7qokc1j5z50cjj4tcu32haa,0,68.1,80,2022-08-14T14:05:28.507Z,2022-08-15T04:57:06Z,3706599057,141,48.7,3708581155,224,,3706599047,5,,3706599051,152,,3706599061,213,5.5,3706599059,212,29.6,3706599055,140,87.7,3706599053,56,Center,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3706599049,155,,3708963717,178,,,3708581157,72,3706599045,2,,,,,,,,,,,,,,,,,,,,,,
2446162679,274,44,1,34,34,a8d2gb2nag8fy0itbuxmcibh2,1,13,53.4,2022-08-14T14:05:29.776Z,2022-08-15T10:30:43Z,3706613769,56,Back,3706613909,233,294,3706613771,285,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446162647,294,44,1,34,34,1c7qokc1j5z50cjj4tcu32haa,0,87,46.6,2022-08-14T14:05:29.777Z,2022-08-15T04:57:09Z,3706613621,56,Center,3706613623,286,,3706613927,233,274,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159855,241,12,1,34,34,a8d2gb2nag8fy0itbuxmcibh2,1,12.8,52.1,2022-08-14T14:05:29.818Z,2022-08-15T10:30:44Z,3706598947,140,30.2,3706598949,141,96.9,3706598953,213,1.0,3706598971,15,,3706598945,56,Back,3706598951,212,35.5,3708963801,388,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446159889,267,1,1,34,40,1c7qokc1j5z50cjj4tcu32haa,0,70.9,7.1,2022-08-14T14:05:35.812Z,2022-08-15T04:57:20Z,3706599157,213,1.0,3706599161,1,,3706599151,141,53.9,3708963847,178,,3708582651,225,,3706599147,140,89.1,3706599215,233,242,3706599135,2,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,3708582655,20,,3706599143,56,Center,,3706599139,155,3708582653,387,3706599153,212,,,,,,,,,,37.1,,,,,,,,,,
2446159893,242,11,1,34,42,a8d2gb2nag8fy0itbuxmcibh2,1,9.9,42.7,2022-08-14T14:05:38.366Z,2022-08-15T04:57:23Z,3708963885,388,,3706599245,233,267,3706599199,56,Back,3708582927,378,,3706599201,88,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
