id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2466581197,3,1,1,0,11,cz4a6wmzx2obyisadhgaccx7b,0,19.5,34.7,2022-10-02T15:31:45.040Z,2022-10-03T06:54:10Z,3815166769,140,30.1,3815166771,141,24.4,3816977781,178,,3815166775,213,5.7,3815166773,212,13.2,3815166767,56,Back,3815166765,3,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581189,7,61,1,0,15,ex3psl8e3ajeypwjy4xfltpx6,1,71.9,76.2,2022-10-02T15:31:48.868Z,2022-10-03T06:54:23Z,3816977935,178,,3815166741,56,Center,,,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466918643,864,43,1,0,15,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-10-02T15:31:49.604Z,2022-10-03T08:59:25Z,3817073341,144,67,3817002375,233,1034,,,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466918641,1034,43,1,0,15,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-02T15:31:49.605Z,2022-10-03T08:59:26Z,3817073347,144,67,3817002387,233,864,,,,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581241,8,1,1,0,15,ex3psl8e3ajeypwjy4xfltpx6,1,69,82.8,2022-10-02T15:31:49.645Z,2022-10-03T06:54:28Z,3815167039,155,,3815167049,212,15.3,3816978011,178,,3815167051,213,5.7,3815167043,56,Center,3815167047,141,69.6,3815167045,140,80.8,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581251,9,1,1,0,18,ex3psl8e3ajeypwjy4xfltpx6,0,80.9,69.6,2022-10-02T15:31:52.797Z,2022-10-03T06:54:34Z,3816978079,178,,3815167103,141,66.0,3815167099,56,Center,3815167107,213,5.7,3815167105,212,4.2,3815167101,140,84.1,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581255,4,8,1,0,19,cz4a6wmzx2obyisadhgaccx7b,1,14.1,36.7,2022-10-02T15:31:53.067Z,2022-10-03T06:54:38Z,3816168281,385,,3815167111,56,Back,3816978155,178,,,,,,,,,,,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581593,5,12,1,0,20,cz4a6wmzx2obyisadhgaccx7b,1,14.2,51.2,2022-10-02T15:31:54.408Z,2022-10-03T06:54:45Z,3815168919,213,6.0,3815168911,56,Back,3815168917,212,19.1,3815168915,141,43.1,3815168913,140,31.6,3816978287,178,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466934797,1291,83,1,0,24,cz4a6wmzx2obyisadhgaccx7b,1,34.5,42.4,2022-10-02T15:31:58.083Z,2022-10-03T08:59:54Z,3817073843,399,147744,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581363,10,1,1,0,24,ex3psl8e3ajeypwjy4xfltpx6,1,65.5,77.5,2022-10-02T15:31:58.123Z,2022-10-03T06:54:52Z,3815167699,213,1.4,3815167691,56,Left,3815167697,212,11.3,3815167695,141,94.0,3816978391,178,,3815167693,140,67.0,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466918833,1036,83,1,0,26,cz4a6wmzx2obyisadhgaccx7b,1,33.5,5.8,2022-10-02T15:32:00.330Z,2022-10-03T07:23:46Z,3817003209,399,245847,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581369,11,61,1,0,26,ex3psl8e3ajeypwjy4xfltpx6,1,66.9,98.1,2022-10-02T15:32:00.466Z,2022-10-03T06:55:13Z,3816978709,178,,3815167731,56,Left,,,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581453,12,1,1,0,29,ex3psl8e3ajeypwjy4xfltpx6,1,54.5,82.8,2022-10-02T15:32:03.725Z,2022-10-03T06:55:35Z,3815168187,213,4.0,3816979057,178,,3815168185,212,26.2,3815168183,141,54.5,3815168179,56,Back,3815168181,140,37.6,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581575,13,1,1,0,33,ex3psl8e3ajeypwjy4xfltpx6,1,38.9,42.4,2022-10-02T15:32:07.501Z,2022-10-03T06:55:38Z,3815168821,56,Right,3815168829,212,39.4,3815168837,1,,3816979105,178,,3815168833,213,5.5,3815168823,140,65.5,3815168825,141,1.6,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581591,14,1,1,0,36,ex3psl8e3ajeypwjy4xfltpx6,1,70.1,6.2,2022-10-02T15:32:10.482Z,2022-10-03T06:55:44Z,3815168901,140,74.1,3816979181,178,,3815168897,56,Right,3815168903,141,17.2,3815168907,213,1.1,3815168905,212,8.6,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581601,15,3,1,0,38,ex3psl8e3ajeypwjy4xfltpx6,0,73.3,17,2022-10-02T15:32:12.669Z,2022-10-03T06:55:49Z,3816170043,465,,3815168963,286,,3816979243,178,,3815168961,56,Right,3815169243,233,6,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581643,6,7,1,0,38,cz4a6wmzx2obyisadhgaccx7b,1,26.7,83,2022-10-02T15:32:12.682Z,2022-10-03T06:55:52Z,3815169171,233,15,3815169143,285,,3816170191,385,,3816979299,178,,3815169141,56,Back,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466919213,1051,67,1,0,40,cz4a6wmzx2obyisadhgaccx7b,1,34,91.3,2022-10-02T15:32:13.822Z,2022-10-03T09:23:21Z,3817005059,233,889,,,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466919211,889,67,1,0,40,ex3psl8e3ajeypwjy4xfltpx6,0,66,8.7,2022-10-02T15:32:13.823Z,2022-10-03T07:26:16Z,3817005067,233,1051,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466919017,1044,43,1,0,40,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-02T15:32:13.847Z,2022-10-03T07:25:12Z,3817004277,144,67,3817004131,233,881,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466919015,881,43,1,0,40,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-10-02T15:32:13.848Z,2022-10-03T07:25:11Z,3817004275,144,67,3817004135,233,1044,,,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466919333,896,83,1,0,40,ex3psl8e3ajeypwjy4xfltpx6,1,67.3,11.5,2022-10-02T15:32:14.258Z,2022-10-03T07:26:46Z,3817005523,399,449343,,,,,,,,,,,,,,,,,,,,,,yxuavigqlnnigve5ki4tfemt,A. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581651,7,61,1,0,40,cz4a6wmzx2obyisadhgaccx7b,1,30.3,88.6,2022-10-02T15:32:14.346Z,2022-10-03T06:56:44Z,3816979345,178,,3815190305,56,Back,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581657,8,1,1,0,40,cz4a6wmzx2obyisadhgaccx7b,0,26.9,82.4,2022-10-02T15:32:14.791Z,2022-10-03T06:56:34Z,3815191579,212,2.4,3815191581,213,5.2,3815191643,233,16,3815191575,140,27.9,3815191577,141,79.3,3815191647,286,,3816980035,178,,3815191573,56,Back,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,3815191641,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581677,16,74,1,0,41,ex3psl8e3ajeypwjy4xfltpx6,1,70.1,23.5,2022-10-02T15:32:15.031Z,2022-10-03T06:56:48Z,3815169339,285,,3815169337,56,Center,3816980271,178,,3815191677,233,8,,,,,,,,,,,,,yxuavigqlnnigve5ki4tfemt,A. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581671,9,1,1,0,41,cz4a6wmzx2obyisadhgaccx7b,0,22.4,78.3,2022-10-02T15:32:15.476Z,2022-10-03T06:57:15Z,3815193695,213,0.3,3815193687,56,Back,3816980661,178,,3815193689,140,25.5,3815193691,141,79.8,3815193741,286,,3815193693,212,3.4,3815193735,236,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,3815193737,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581701,17,74,1,0,41,ex3psl8e3ajeypwjy4xfltpx6,1,67.2,13,2022-10-02T15:32:15.514Z,2022-10-03T06:57:21Z,3815169487,285,,3815193805,233,9,3816980759,178,,3815169483,56,Right,,,,,,,,,,,,,yxuavigqlnnigve5ki4tfemt,A. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581999,10,5,1,0,43,cz4a6wmzx2obyisadhgaccx7b,1,33,101,2022-10-02T15:32:17.351Z,2022-10-03T06:57:32Z,3815171087,347,,3815171085,56,Back,3815171131,233,18,,,,,,,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466581727,18,5,1,0,43,ex3psl8e3ajeypwjy4xfltpx6,0,67,-1,2022-10-02T15:32:17.351Z,2022-10-03T06:57:32Z,3815169613,56,Right,3815171197,233,10,3815169615,347,,,,,,,,,,,,,,,,,yxuavigqlnnigve5ki4tfemt,A. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582097,11,1,1,1,3,cz4a6wmzx2obyisadhgaccx7b,1,29,100,2022-10-02T15:32:37.084Z,2022-10-03T06:57:37Z,3815171691,1,,3815171689,213,6.1,3815171681,56,Left,3815171679,107,,3815171685,141,95.0,3815171687,212,27.6,3815171683,140,55.0,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582109,12,1,1,1,5,cz4a6wmzx2obyisadhgaccx7b,0,55,95.1,2022-10-02T15:32:39.007Z,2022-10-03T06:57:45Z,3816981117,178,,3815171747,141,92.6,3815171745,140,61.4,3815171743,56,Left,3815171749,212,6.9,3815171739,3,,3815171741,168,,3815171751,213,6.0,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582135,19,1,1,1,7,ex3psl8e3ajeypwjy4xfltpx6,0,32.2,9.1,2022-10-02T15:32:40.907Z,2022-10-03T06:57:52Z,3816981201,388,,3815171899,56,Back,3815171901,140,43.3,3815171907,213,6.1,3815171905,212,11.8,3815171903,141,6.4,3815171897,3,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582143,13,44,1,1,8,cz4a6wmzx2obyisadhgaccx7b,1,56.2,94,2022-10-02T15:32:42.684Z,2022-10-03T09:23:22Z,3815171943,286,,3815171993,233,20,3815171941,56,Left,,,,,,,,,,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582147,20,44,1,1,8,ex3psl8e3ajeypwjy4xfltpx6,0,43.8,6,2022-10-02T15:32:42.685Z,2022-10-03T06:57:57Z,3815171949,56,Back,3815172105,233,13,3815171951,285,,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582175,14,1,1,1,8,cz4a6wmzx2obyisadhgaccx7b,0,55.8,94.5,2022-10-02T15:32:42.788Z,2022-10-03T09:23:22Z,3815172089,140,64.0,3815172091,141,100.0,3816981339,388,,3815172093,212,10.0,3815172095,213,0.5,3815172087,56,Left,3815172085,3,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582187,15,5,1,1,9,cz4a6wmzx2obyisadhgaccx7b,0,65.3,101.8,2022-10-02T15:32:43.191Z,2022-10-03T06:58:04Z,3815172191,347,,3815173077,233,21,3815172189,56,Left,,,,,,,,,,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582325,21,5,1,1,9,ex3psl8e3ajeypwjy4xfltpx6,1,34.7,-1.8,2022-10-02T15:32:43.191Z,2022-10-03T06:58:03Z,3815172989,347,,3815173033,233,15,3815172987,56,Back,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582391,22,1,1,1,22,ex3psl8e3ajeypwjy4xfltpx6,1,32,0,2022-10-02T15:32:55.986Z,2022-10-03T06:58:07Z,3815173327,213,1.2,3815173325,212,19.8,3815173319,56,Back,3815173323,141,26.0,3815173317,107,,3815173321,140,38.9,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582397,23,1,1,1,24,ex3psl8e3ajeypwjy4xfltpx6,0,39.3,32.5,2022-10-02T15:32:58.558Z,2022-10-03T06:58:12Z,3815173355,140,65.5,3815173357,141,67.8,3815173361,213,0.7,3815173353,56,Center,3816981501,178,,3815173359,212,36.5,3815173351,155,,3815173363,1,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582423,16,1,1,1,26,cz4a6wmzx2obyisadhgaccx7b,0,29.8,31.8,2022-10-02T15:33:00.098Z,2022-10-03T06:58:25Z,3815173481,56,Back,3815173489,141,28.2,3815173491,212,19.2,3815173493,213,6.2,3815173477,3,,3815173485,140,47.9,3816981689,178,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582491,24,1,1,1,29,ex3psl8e3ajeypwjy4xfltpx6,1,55.3,86,2022-10-02T15:33:03.604Z,2022-10-03T06:58:30Z,3815173903,56,Left,3815173915,213,0.6,3815173913,212,12.1,3816981745,178,,3815173911,141,95.9,3815173909,140,64.9,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762631,784,3,1,1,32,ex3psl8e3ajeypwjy4xfltpx6,1,61.8,93.9,2022-10-02T15:33:06.284Z,2022-10-03T06:58:37Z,3816174405,233,864,3816174167,286,,3816174165,56,Left,3816174169,465,,3816981831,178,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466762681,864,45,1,1,32,cz4a6wmzx2obyisadhgaccx7b,0,38.2,6.1,2022-10-02T15:33:06.284Z,2022-10-03T06:58:38Z,3816174387,285,,3816174385,56,Back,3816174423,233,784,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582551,17,43,1,1,32,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-02T15:33:06.396Z,2022-10-02T15:38:03Z,3815174287,56,Back,3815174427,233,25,3815174289,285,0,3815203859,144,45,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582555,25,43,1,1,32,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-10-02T15:33:06.396Z,2022-10-02T15:38:05Z,3815174297,56,Left,3815204013,144,3,3815174299,286,0,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466582683,26,1,1,1,36,ex3psl8e3ajeypwjy4xfltpx6,0,91,96,2022-10-02T15:33:10.483Z,2022-10-03T06:58:42Z,3816981921,178,,3815174925,141,52.4,3815174919,56,Center,3815174911,2,,3815174929,212,29.7,3816175143,223,,3815174915,155,,3816175145,20,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,3815174921,140,91.5,3815174933,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
