id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2445257617,9,1,1,0,22,4l9mrqzmajz5crzlz50mtbt6x,1,32.3,27.9,2022-08-13T13:30:32.855Z,2022-08-14T06:10:38Z,3701828017,140,58.1,3701828019,141,32.1,3705552167,178,,3701828023,213,0.1,3701828021,212,27.2,3701828015,56,Center,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445257635,10,1,1,0,23,4l9mrqzmajz5crzlz50mtbt6x,1,58.7,29.8,2022-08-13T13:30:33.969Z,2022-08-14T06:10:47Z,3701828109,56,Right,3705552413,178,,3701828111,140,72.4,3701828119,212,16.0,3701828121,213,5.8,3701828107,155,,3701828115,141,19.4,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445257671,11,1,1,0,24,4l9mrqzmajz5crzlz50mtbt6x,1,65.5,14.5,2022-08-13T13:30:35.475Z,2022-08-14T06:10:57Z,3701828203,212,16.1,3701828197,140,68.5,3701828191,3,,3701828201,141,37.7,3701828195,56,Center,3701828205,213,1.4,3705552621,388,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445257733,12,1,1,0,26,4l9mrqzmajz5crzlz50mtbt6x,1,67.4,41.9,2022-08-13T13:30:37.293Z,2022-08-14T06:11:11Z,3701828525,141,38.4,3701828529,213,3.5,3701828527,212,7.3,3701828523,140,60.8,3705552947,178,,3701828521,56,Center,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445334231,444,1,1,0,27,4l9mrqzmajz5crzlz50mtbt6x,1,60.1,39.4,2022-08-13T13:30:38.526Z,2022-08-14T06:11:15Z,3702220743,141,34.2,3702220739,140,66.8,3702220731,3,,3705553077,388,,3702220733,56,Center,3702220753,213,5.8,3702220749,212,7.9,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445257737,13,4,1,0,30,4l9mrqzmajz5crzlz50mtbt6x,1,72.8,26.7,2022-08-13T13:30:41.024Z,2022-08-14T06:11:34Z,3701828547,56,Center,3701884991,233,3,3701828551,265,,3701828545,13,,3701828549,152,,3701828553,286,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445257689,3,4,1,0,30,eq1oq6y61xnzq88zu0cnw131z,0,27.2,73.3,2022-08-13T13:30:41.025Z,2022-08-14T06:11:33Z,3701828297,56,Back,3701885009,233,13,3701828301,265,,3701828299,152,,3701828295,13,,3705553573,178,,3701828303,285,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445257975,14,1,1,1,5,4l9mrqzmajz5crzlz50mtbt6x,0,70.9,31.6,2022-08-13T13:31:15.751Z,2022-08-14T06:11:40Z,3701829647,140,86.5,3701829639,5,,3701829643,152,,3701829641,155,,3701829645,56,Center,3701829651,212,24.1,3705553823,178,,3701829649,141,57.5,9uthj64y9f77y63tq7did539x,Angeliño,3701829653,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445257991,4,44,1,1,6,eq1oq6y61xnzq88zu0cnw131z,1,11.6,40,2022-08-13T13:31:16.888Z,2022-08-14T09:08:48Z,3701829717,56,Back,3701829737,233,15,3701829719,285,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445257983,15,44,1,1,6,4l9mrqzmajz5crzlz50mtbt6x,0,88.4,60,2022-08-13T13:31:16.889Z,2022-08-14T06:11:47Z,3701829673,56,Center,3701829675,286,,3701829787,233,4,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445257999,5,12,1,1,6,eq1oq6y61xnzq88zu0cnw131z,1,13.2,42.9,2022-08-13T13:31:17.020Z,2022-08-14T09:08:48Z,3701829749,212,15.9,3705554295,388,,3701829751,213,2.3,3701829745,140,2.6,3701829747,141,59.6,3701829821,15,,3701829743,56,Back,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258113,16,1,1,1,10,4l9mrqzmajz5crzlz50mtbt6x,0,97.2,42.1,2022-08-13T13:31:20.785Z,2022-08-14T06:12:06Z,3701830255,141,46.6,3705554627,388,,3701830259,213,1.3,3701830247,3,,3701830257,212,3.1,3701830253,140,97.9,3701830251,56,Center,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258035,6,52,1,1,10,eq1oq6y61xnzq88zu0cnw131z,1,2,55.7,2022-08-13T13:31:21.545Z,2022-08-14T06:12:10Z,3705554769,178,,3704397967,377,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258165,7,1,1,1,15,eq1oq6y61xnzq88zu0cnw131z,1,13.4,43.9,2022-08-13T13:31:26.559Z,2022-08-14T06:12:17Z,3701830505,56,Right,3701830513,213,5.9,3701830511,212,65.0,3701830509,141,6.0,3701830515,1,,3701830503,199,,3701830507,140,70.2,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258193,8,1,1,1,24,eq1oq6y61xnzq88zu0cnw131z,1,69.5,18.4,2022-08-13T13:31:34.783Z,2022-08-14T06:12:37Z,3701830649,140,70.8,3701830653,212,16.3,3701830651,141,42.3,3701831075,210,15,3701830655,213,1.5,3701830647,56,Center,3705555497,178,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258195,9,15,1,1,26,eq1oq6y61xnzq88zu0cnw131z,1,73.9,42.9,2022-08-13T13:31:37.024Z,2022-08-14T06:12:37Z,3701831095,215,,3701831085,29,,3705555653,178,,3701830661,22,,3701830663,18,,3701831087,55,8,3701831097,146,99.1,3701830665,56,Center,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,3701831099,147,48.9,,3701831093,103,1.9,3701831083,80,3701831091,102,46.9,3701831115,233,18,3701830837,72,,,,,,,,,,,,,,,,,,,,,,,,
2445258241,18,10,1,1,27,4l9mrqzmajz5crzlz50mtbt6x,1,1.5,52.6,2022-08-13T13:31:38.057Z,2022-08-14T06:12:41Z,3704399321,376,,3701830925,233,9,3701830867,177,,3701830869,179,,3701830871,182,,3701830873,56,Back,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258237,17,52,1,1,29,4l9mrqzmajz5crzlz50mtbt6x,1,1.8,52.6,2022-08-13T13:31:39.854Z,2022-08-14T06:12:42Z,3705555801,178,,3704399409,376,,,,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258309,19,1,1,1,33,4l9mrqzmajz5crzlz50mtbt6x,1,1.8,51.2,2022-08-13T13:31:43.823Z,2022-08-14T06:12:54Z,3701831185,56,Back,3701831189,141,27.3,3701831187,140,9.6,3701831193,213,5.2,3701831183,123,,3701831191,212,18.2,3705556121,178,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258319,20,1,1,1,35,4l9mrqzmajz5crzlz50mtbt6x,1,13.4,27,2022-08-13T13:31:46.497Z,2022-08-14T06:13:06Z,3701831247,56,Back,3701831255,213,5.4,3705556437,178,,3701831251,141,5.8,3701831253,212,18.9,3701831249,140,25.1,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258347,21,1,1,1,40,4l9mrqzmajz5crzlz50mtbt6x,1,28.8,12.6,2022-08-13T13:31:50.777Z,2022-08-14T06:13:07Z,3701831365,140,19.4,3701831371,213,2.4,3705556455,178,,3701831369,212,13.1,3701831363,56,Back,3701831367,141,25.2,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258379,22,1,1,1,42,4l9mrqzmajz5crzlz50mtbt6x,1,24.1,30.4,2022-08-13T13:31:52.897Z,2022-08-14T06:13:12Z,3701831507,213,1.5,3701831503,141,54.6,3705556629,178,,3701831501,140,24.9,3701831505,212,16.5,3701831499,56,Back,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258399,23,1,1,1,47,4l9mrqzmajz5crzlz50mtbt6x,1,38.5,72.1,2022-08-13T13:31:58.624Z,2022-08-14T06:13:13Z,3701831607,141,83.5,3701831603,56,Back,3705556667,178,,3701831605,140,47.3,3701831609,212,12.1,3701831611,213,0.7,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258423,24,1,1,1,48,4l9mrqzmajz5crzlz50mtbt6x,1,47.2,86.2,2022-08-13T13:31:59.616Z,2022-08-14T06:13:18Z,3701831715,213,2.3,3705556841,178,,3701831707,56,Back,3701831713,212,8.2,3701831711,141,94.8,3701831709,140,41.7,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258445,25,1,1,1,51,4l9mrqzmajz5crzlz50mtbt6x,1,43.6,96.4,2022-08-13T13:32:01.829Z,2022-08-14T06:13:25Z,3701831833,213,5.7,3705557055,178,,3701831827,140,65.0,3701831831,212,26.5,3701831825,56,Center,3701831829,141,75.8,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258453,26,61,1,1,52,4l9mrqzmajz5crzlz50mtbt6x,0,62.5,77,2022-08-13T13:32:03.380Z,2022-08-14T06:13:34Z,3701831869,56,Center,3705557355,178,,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258465,10,49,1,1,54,eq1oq6y61xnzq88zu0cnw131z,1,24.3,19.1,2022-08-13T13:32:04.932Z,2022-08-14T06:13:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258489,11,1,1,1,54,eq1oq6y61xnzq88zu0cnw131z,1,24.3,19.1,2022-08-13T13:32:05.041Z,2022-08-14T06:13:43Z,3701832013,56,Back,3701832017,141,44.0,3705557663,178,,3701832019,212,27.1,3701832015,140,4.2,3701832021,213,2.5,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258521,12,1,1,1,58,eq1oq6y61xnzq88zu0cnw131z,1,3.7,41.5,2022-08-13T13:32:08.734Z,2022-08-14T06:13:48Z,3701832207,213,4.8,3701832203,141,6.8,3705557885,178,,3701832201,140,6.4,3701832205,212,23.8,3701832199,56,Back,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258563,13,1,1,1,59,eq1oq6y61xnzq88zu0cnw131z,1,7.8,14.5,2022-08-13T13:32:10.400Z,2022-08-14T06:13:54Z,3701832393,1,,3701832387,141,26.4,3701832383,56,Back,3701832391,213,0.2,3701832381,155,,3701832385,140,42.4,3701832389,212,37.2,3705558041,178,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258579,14,1,1,2,1,eq1oq6y61xnzq88zu0cnw131z,1,42.2,25.8,2022-08-13T13:32:12.438Z,2022-08-14T06:14:04Z,3701832453,140,48.4,3701832457,212,17.0,3701832449,155,,3705558387,178,,3701832451,56,Back,3701832455,141,48.9,3701832459,213,1.2,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258583,15,61,1,2,3,eq1oq6y61xnzq88zu0cnw131z,0,48.4,49.5,2022-08-13T13:32:14.384Z,2022-08-14T06:14:21Z,3705558797,388,,3701832475,56,Back,,,,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258597,27,44,1,2,4,4l9mrqzmajz5crzlz50mtbt6x,1,52,43.8,2022-08-13T13:32:15.597Z,2022-08-14T09:08:49Z,3701832513,286,,3701832525,233,16,3701832511,56,Center,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258587,16,44,1,2,4,eq1oq6y61xnzq88zu0cnw131z,0,48,56.2,2022-08-13T13:32:15.598Z,2022-08-14T06:14:28Z,3701832483,285,,3701832533,233,27,3701832481,56,Back,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258649,28,1,1,2,5,4l9mrqzmajz5crzlz50mtbt6x,1,51.3,45.4,2022-08-13T13:32:15.663Z,2022-08-14T09:08:49Z,3701832761,140,59.3,3701832757,3,,3701832763,141,39.4,3701832767,213,5.8,3705558989,388,,3701832765,212,9.3,3701832759,56,Center,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258653,29,49,1,2,6,4l9mrqzmajz5crzlz50mtbt6x,1,66.6,26.2,2022-08-13T13:32:17.493Z,2022-08-14T06:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258669,30,1,1,2,9,4l9mrqzmajz5crzlz50mtbt6x,1,65.1,24.4,2022-08-13T13:32:20.364Z,2022-08-14T06:14:44Z,3701832839,141,16.1,3701832843,213,3.6,3701832841,212,14.1,3705559377,178,,3701832835,56,Right,3701832837,140,52.8,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258691,31,1,1,2,12,4l9mrqzmajz5crzlz50mtbt6x,1,52.3,18.6,2022-08-13T13:32:23.428Z,2022-08-14T06:14:47Z,3705559467,178,,3701832917,141,32.4,3701832913,56,Center,3701832919,212,9.4,3701832921,213,1.5,3701832915,140,53.3,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258713,32,1,1,2,14,4l9mrqzmajz5crzlz50mtbt6x,1,49.7,31.8,2022-08-13T13:32:25.259Z,2022-08-14T06:14:53Z,3701833029,212,13.3,3701833025,140,39.5,3705559599,178,,3701833031,213,2.5,3701833027,141,43.5,3701833023,56,Back,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258723,33,1,1,2,16,4l9mrqzmajz5crzlz50mtbt6x,1,39.2,43.9,2022-08-13T13:32:27.163Z,2022-08-14T06:14:59Z,3701833097,140,47.7,3701833101,212,9.6,3701833095,56,Back,3701833103,213,0.4,3705559749,178,,3701833099,141,49.1,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258799,34,1,1,2,18,4l9mrqzmajz5crzlz50mtbt6x,1,47.1,52.1,2022-08-13T13:32:29.307Z,2022-08-14T06:15:02Z,3705559813,178,,3701833429,141,86.3,3701833425,56,Left,3701833431,212,25.7,3701833433,213,1.1,3701833427,140,57.5,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445258805,35,1,1,2,22,4l9mrqzmajz5crzlz50mtbt6x,1,65.9,98.7,2022-08-13T13:32:32.915Z,2022-08-14T06:15:34Z,3701833473,141,98.9,3705560661,178,,3701833471,140,68.6,3701833469,56,Left,3701833475,212,2.8,3701833479,213,0.0,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445332183,443,50,1,2,23,4l9mrqzmajz5crzlz50mtbt6x,1,73.5,97.7,2022-08-13T13:32:34.027Z,2022-08-14T06:15:40Z,3702209781,233,17,3702209613,286,,3702209611,56,Left,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
