id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,assist
2534576747,11,1,1,0,51,cu0eztmjcsbydyp53aleznorw,1,52.8,32.1,2023-04-16T13:31:04.418Z,2023-04-16T13:31:12Z,4195302377,213,0.6,4195302369,56,Center,4195302375,212,8.8,4195302371,140,59.9,4195302373,141,39.1,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534576759,12,4,1,0,53,cu0eztmjcsbydyp53aleznorw,1,67.2,29.4,2023-04-16T13:31:06.006Z,2023-04-16T13:31:10Z,4195302471,233,16,4195302441,152,,4195302439,56,Center,4195302445,286,,4195302437,13,,4195302443,265,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534576719,16,4,1,0,53,6k5zscdm9ufw0tguvzyjlp5hq,0,32.8,70.6,2023-04-16T13:31:06.007Z,2023-04-16T14:22:32Z,4195302227,285,,4195302225,265,,4195302221,56,Back,4195302553,233,12,4195302219,13,,4195302223,152,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577267,13,1,1,1,20,cu0eztmjcsbydyp53aleznorw,0,66.4,34.5,2023-04-16T13:31:33.491Z,2023-04-16T13:31:36Z,4195304973,56,Center,4195304969,155,,4195304981,213,0.4,4195304967,5,,4195304971,152,,4195304979,212,26.0,4195304975,140,89.6,4195304977,141,47.8,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577327,17,12,1,1,25,6k5zscdm9ufw0tguvzyjlp5hq,1,11.6,54.3,2023-04-16T13:31:37.719Z,2023-04-16T14:23:49Z,4195305331,15,,4195305301,213,0.7,4195305293,56,Back,4195305297,141,68.4,4195305295,140,23.1,4195305299,212,15.4,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577317,14,44,1,1,25,cu0eztmjcsbydyp53aleznorw,1,77.2,32.4,2023-04-16T13:31:37.890Z,2023-04-16T13:31:40Z,4195305243,56,Center,4195305537,233,18,4195305245,286,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577355,18,44,1,1,25,6k5zscdm9ufw0tguvzyjlp5hq,0,22.8,67.6,2023-04-16T13:31:37.891Z,2023-04-16T13:31:41Z,4195305461,285,,4195305459,56,Back,4195305591,233,14,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577389,15,1,1,1,25,cu0eztmjcsbydyp53aleznorw,1,75.6,30.1,2023-04-16T13:31:38.115Z,2023-04-16T13:32:12Z,4195305653,140,81.6,4195305657,212,8.0,4195305655,141,37.3,4195305659,213,0.7,4195305649,3,,4195305651,56,Center,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577393,16,1,1,1,27,cu0eztmjcsbydyp53aleznorw,0,75.5,38.4,2023-04-16T13:31:40.626Z,2023-04-16T13:33:04Z,4195305685,213,6.1,4195305679,140,80.8,4195305675,3,,4195305683,212,5.7,4195305677,56,Center,4195305681,141,36.5,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577405,19,12,1,1,29,6k5zscdm9ufw0tguvzyjlp5hq,1,23.1,63.9,2023-04-16T13:31:41.879Z,2023-04-16T13:31:42Z,4195305743,213,5.7,4195305741,212,4.3,4195305735,56,Back,4195305739,141,60.5,4195305737,140,26.6,4195305751,15,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577465,17,1,1,1,30,cu0eztmjcsbydyp53aleznorw,1,79.3,32.1,2023-04-16T13:31:43.506Z,2023-04-16T13:36:19Z,4195305983,140,91.9,4195305981,56,Center,4195305987,212,13.2,4195305989,213,0,4195305985,141,32.1,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577485,18,1,1,1,32,cu0eztmjcsbydyp53aleznorw,1,93.7,32.1,2023-04-16T13:31:45.443Z,2023-04-16T13:36:49Z,4195306145,213,2.3,4195338455,195,,4195306137,56,Center,4195306139,140,88.8,4195306141,141,41.3,4195308569,154,,4195308567,210,15,4195306143,212,8.1,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577491,19,15,1,1,33,cu0eztmjcsbydyp53aleznorw,1,88.9,41.2,2023-04-16T13:31:46.258Z,2023-04-16T13:36:30Z,4195308215,82,,4195308209,24,,4195308617,29,,4195308211,20,,4195308615,78,,4195308619,154,,4195308629,103,19,4195308627,102,50.6,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,4195308621,55,18,4195306179,56,Center,4195308631,328,4195306177,17,4195308235,233,20,4195308635,147,44.0,4195308639,231,47.3,4195308637,230,99.4,4195308633,146,92.3,,,
2534577513,20,10,1,1,33,6k5zscdm9ufw0tguvzyjlp5hq,1,6.6,52.5,2023-04-16T13:31:46.358Z,2023-04-16T13:32:05Z,4195306289,94,,4195308291,233,19,4195306291,56,Back,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577741,20,6,1,1,36,cu0eztmjcsbydyp53aleznorw,1,97.4,37.3,2023-04-16T13:31:48.822Z,2023-04-16T13:33:40Z,4195307375,56,Center,4195313229,233,21,4195307377,75,,,,,,,,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534577533,21,6,1,1,36,6k5zscdm9ufw0tguvzyjlp5hq,0,2.6,62.7,2023-04-16T13:31:48.822Z,2023-04-16T13:32:54Z,4195306417,56,Back,4195306419,73,,4195313265,233,20,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578117,21,1,1,2,1,cu0eztmjcsbydyp53aleznorw,1,99.5,0.5,2023-04-16T13:32:14.210Z,2023-04-16T13:32:15Z,4195309411,140,91.0,4195309409,56,Right,4195309417,213,2.8,4195309415,212,9.7,4195309407,6,,4195309413,141,5.9,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578181,22,1,1,2,2,cu0eztmjcsbydyp53aleznorw,1,90.7,6.4,2023-04-16T13:32:15.410Z,2023-04-16T13:32:18Z,4195309711,140,81.7,4195309713,141,23.3,4195309715,212,14.9,4195309709,56,Center,4195309717,213,2.3,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578209,23,1,1,2,5,cu0eztmjcsbydyp53aleznorw,0,85.7,18.2,2023-04-16T13:32:18.018Z,2023-04-16T13:32:21Z,4195309867,141,33.4,4195309865,140,80.8,4195309869,212,11.5,4195309871,213,2.0,4195309863,56,Center,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578219,22,49,1,2,7,6k5zscdm9ufw0tguvzyjlp5hq,1,18.4,64.9,2023-04-16T13:32:19.750Z,2023-04-16T13:32:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578329,23,1,1,2,7,6k5zscdm9ufw0tguvzyjlp5hq,1,20.4,66.7,2023-04-16T13:32:20.295Z,2023-04-16T13:32:25Z,4195310401,213,0.8,4195310393,56,Back,4195310397,141,84.2,4195310399,212,16.9,4195310395,140,31.8,,,,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578351,24,4,1,2,11,6k5zscdm9ufw0tguvzyjlp5hq,1,38.8,86.4,2023-04-16T13:32:23.969Z,2023-04-16T13:34:51Z,4195310477,13,,4195310529,233,24,4195310491,286,,4195310481,56,Back,4195310489,265,,4195310485,152,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578317,24,4,1,2,11,cu0eztmjcsbydyp53aleznorw,0,61.2,13.6,2023-04-16T13:32:23.970Z,2023-04-16T13:32:28Z,4195310547,233,24,4195310321,285,,4195310313,13,,4195310319,265,,4195310315,56,Right,4195310317,152,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578669,25,1,1,2,31,6k5zscdm9ufw0tguvzyjlp5hq,1,45.8,85.6,2023-04-16T13:32:44.231Z,2023-04-16T13:32:46Z,4195312343,140,36.4,4195312341,56,Back,4195312347,212,13.2,4195312339,152,,4195312335,5,,4195312349,213,3.9,4195312345,141,72.7,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578707,26,1,1,2,33,6k5zscdm9ufw0tguvzyjlp5hq,1,36.4,72.7,2023-04-16T13:32:46.182Z,2023-04-16T13:32:48Z,4195312547,141,90.0,4195312545,140,41.7,4195312549,212,13.0,4195312561,213,1.1,4195312543,56,Back,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578823,27,1,1,2,35,6k5zscdm9ufw0tguvzyjlp5hq,0,41.4,88.6,2023-04-16T13:32:48.070Z,2023-04-16T13:32:53Z,4195313121,1,,4195313113,140,78.8,4195313117,212,39.3,4195313115,141,85.0,4195313107,155,,4195313119,213,6.2,4195313111,56,Left,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578813,25,49,1,2,40,cu0eztmjcsbydyp53aleznorw,1,13.5,14.4,2023-04-16T13:32:52.722Z,2023-04-16T13:32:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578889,26,1,1,2,42,cu0eztmjcsbydyp53aleznorw,0,12.6,4.1,2023-04-16T13:32:55.186Z,2023-04-16T13:32:57Z,4195313545,233,28,4195313549,286,,4195313433,140,16.8,4195313437,212,4.5,4195313439,213,6.1,4195313435,141,3.2,4195313431,56,Back,4195313543,236,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578893,28,74,1,2,42,6k5zscdm9ufw0tguvzyjlp5hq,1,82.5,97.7,2023-04-16T13:32:55.187Z,2023-04-16T13:32:58Z,4195313455,285,,4195313453,56,Left,4195313535,233,26,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534579035,27,5,1,2,43,cu0eztmjcsbydyp53aleznorw,1,19.1,-1.6,2023-04-16T13:32:56.406Z,2023-04-16T13:35:21Z,4195314229,347,,4195314227,56,Back,4195314247,233,29,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534578915,29,5,1,2,43,6k5zscdm9ufw0tguvzyjlp5hq,0,80.9,101.6,2023-04-16T13:32:56.406Z,2023-04-16T14:24:34Z,4195313579,347,,4195313577,56,Left,4195314301,233,27,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534579217,28,1,1,3,2,cu0eztmjcsbydyp53aleznorw,0,20,0,2023-04-16T13:33:15.234Z,2023-04-16T13:33:19Z,4195315171,56,Back,4195315179,212,19.0,4195315175,140,28.4,4195315169,107,,4195315177,141,23.7,4195315181,213,1.1,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534579303,31,61,1,3,3,6k5zscdm9ufw0tguvzyjlp5hq,1,70.6,75.1,2023-04-16T13:33:15.694Z,2023-04-16T14:24:56Z,4195315605,56,Center,,,,,,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534579247,30,49,1,3,4,6k5zscdm9ufw0tguvzyjlp5hq,1,70.6,75.1,2023-04-16T13:33:17.006Z,2023-04-16T14:24:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
