id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2531222657,5,49,1,0,7,cz4a6wmzx2obyisadhgaccx7b,1,55.3,59.7,2023-04-09T17:30:17.295Z,2023-04-10T06:27:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222673,6,1,1,0,8,cz4a6wmzx2obyisadhgaccx7b,1,54.7,62.9,2023-04-09T17:30:18.031Z,2023-04-10T06:27:36Z,4177406231,212,6.4,4177406225,56,Center,4177406227,140,55.1,4177406229,141,72.3,4178954139,178,,4177406233,213,1.5,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531251643,343,61,1,0,8,cz4a6wmzx2obyisadhgaccx7b,1,56,73,2023-04-09T17:30:18.521Z,2023-04-10T06:27:40Z,4177570935,56,Center,4178954199,178,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222681,7,1,1,0,10,cz4a6wmzx2obyisadhgaccx7b,1,52.6,78.6,2023-04-09T17:30:20.211Z,2023-04-10T06:27:45Z,4178954343,178,,4177406273,140,32.8,4177406275,141,70.4,4177406279,213,3.4,4177406277,212,21.5,4177406271,56,Back,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222685,8,1,1,0,13,cz4a6wmzx2obyisadhgaccx7b,1,34,66.6,2023-04-09T17:30:23.043Z,2023-04-10T06:30:27Z,4177406299,141,57.7,4177406297,140,27.6,4177406295,56,Back,4177406301,212,9.0,4178957797,178,,4177406303,213,3.9,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222703,9,1,1,0,15,cz4a6wmzx2obyisadhgaccx7b,0,29,59,2023-04-09T17:30:25.524Z,2023-04-10T06:30:31Z,4177406401,141,77.3,4177406407,1,,4177406405,213,0.3,4177406397,56,Center,4177406399,140,64.1,4178957879,178,,4177406395,155,,4177406403,212,38.9,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222743,9,44,1,0,19,4l9mrqzmajz5crzlz50mtbt6x,1,33.8,24.9,2023-04-09T17:30:28.837Z,2023-04-10T08:23:33Z,4177406607,285,,4177406609,233,10,4177406605,56,Back,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222705,10,44,1,0,19,cz4a6wmzx2obyisadhgaccx7b,0,66.2,75.1,2023-04-09T17:30:28.838Z,2023-04-10T06:30:36Z,4177406413,286,,4177406411,56,Center,4177406613,233,9,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222715,7,1,1,0,19,4l9mrqzmajz5crzlz50mtbt6x,0,26.1,25.8,2023-04-09T17:30:28.879Z,2023-04-10T08:23:34Z,4177407281,213,0.2,4177407275,140,40.7,4177407279,212,15.7,4177407271,3,,4177407277,141,30.5,4178958107,388,,4177407273,56,Back,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222729,11,1,1,0,20,cz4a6wmzx2obyisadhgaccx7b,1,62.7,73.8,2023-04-09T17:30:30.267Z,2023-04-10T06:30:44Z,4177406543,140,67.9,4178958199,388,,4177406545,141,59.9,4177406549,213,5.2,4177406547,212,10.9,4177406541,56,Center,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222747,12,1,1,0,25,cz4a6wmzx2obyisadhgaccx7b,1,71.8,35.5,2023-04-09T17:30:35.307Z,2023-04-10T06:30:48Z,4177406649,213,5.1,4177406647,212,18.3,4177406641,56,Right,4177406645,141,10.7,4178958333,178,,4177406643,140,78.5,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222777,13,1,1,0,29,cz4a6wmzx2obyisadhgaccx7b,1,74.4,14.5,2023-04-09T17:30:38.975Z,2023-04-10T06:30:51Z,4178057293,72,,4177406741,56,Center,4177406739,155,,4177406737,2,,4177406749,213,1.0,4177406747,212,25.1,4177406745,141,45.6,4178958407,178,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,4178057291,223,4177406743,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222789,14,1,1,0,30,cz4a6wmzx2obyisadhgaccx7b,1,86.3,45.4,2023-04-09T17:30:40.255Z,2023-04-10T06:31:05Z,4177406803,140,96.4,4177407193,210,14,4177406799,168,,4177406797,3,,4177406805,141,55.7,4177406807,212,12.7,4177407195,154,,4177406809,213,0.6,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,4177406801,56,4178958521,388,,1,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222859,16,14,1,0,31,cz4a6wmzx2obyisadhgaccx7b,1,96.4,55.9,2023-04-09T17:30:41.060Z,2023-04-10T06:31:06Z,4177407123,56,Center,4177410699,74,,4177407219,29,,4177407221,154,,4177407231,230,99.0,4177409737,328,,4177409735,61,,4177407143,20,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,4177407227,102,4177407229,103,39.9,,52.7,4177575567,108,4178958689,178,4177407233,231,52.7,4177407223,55,14,4177407119,22,,,,,,,,,,,,,,,,,,,,,
2531252217,344,43,1,0,32,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-09T17:30:41.812Z,2023-04-09T18:19:04Z,4177574133,286,0,4177574131,56,Center,4177576561,144,44,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222949,10,5,1,0,32,4l9mrqzmajz5crzlz50mtbt6x,1,-1,47.3,2023-04-09T17:30:41.815Z,2023-04-10T06:31:07Z,4177415117,233,15,4177407615,56,Back,4177407617,346,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222791,15,5,1,0,32,cz4a6wmzx2obyisadhgaccx7b,0,101,52.7,2023-04-09T17:30:41.815Z,2023-04-10T06:31:08Z,4177415145,233,10,4177406815,346,,4177406813,56,Center,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222965,11,1,1,1,3,4l9mrqzmajz5crzlz50mtbt6x,1,5,40,2023-04-09T17:31:13.591Z,2023-04-10T06:31:32Z,4177407723,141,8.5,4177407733,74,,4177407725,212,59.0,4177407727,213,5.9,4177407729,1,,4177407721,140,57.4,4177407719,56,Right,4177407717,124,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222969,12,44,1,1,6,4l9mrqzmajz5crzlz50mtbt6x,1,59.7,8.4,2023-04-09T17:31:16.567Z,2023-04-10T08:23:34Z,4177407751,56,Right,4177407753,286,,4177407785,233,17,,,,,,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531222971,17,44,1,1,6,cz4a6wmzx2obyisadhgaccx7b,0,40.3,91.6,2023-04-09T17:31:16.568Z,2023-04-10T06:31:40Z,4177407765,56,Back,4177407767,285,,4177407801,233,12,,,,,,,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223015,13,1,1,1,6,4l9mrqzmajz5crzlz50mtbt6x,1,57.4,8.5,2023-04-09T17:31:16.617Z,2023-04-10T08:23:34Z,4178101743,168,,4177408025,140,70.2,4177408029,212,14.2,4177408027,141,1.6,4177408023,56,Right,4178959579,388,,4177408031,213,5.9,4177408021,3,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531348683,805,3,1,1,12,4l9mrqzmajz5crzlz50mtbt6x,1,90.4,14.7,2023-04-09T17:31:22.062Z,2023-04-10T06:31:52Z,4178105085,286,,4178105149,233,870,4178105239,465,,4178105083,56,Right,4178959809,178,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531348693,870,45,1,1,12,cz4a6wmzx2obyisadhgaccx7b,0,9.6,85.3,2023-04-09T17:31:22.062Z,2023-04-10T06:31:52Z,4178105119,285,,4178105117,56,Back,4178105165,233,805,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531348451,869,43,1,1,12,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-09T17:31:22.643Z,2023-04-09T20:39:07Z,4178104239,144,3,4178103915,285,0,4178103913,56,Back,4178103917,465,0,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223025,14,1,1,1,14,4l9mrqzmajz5crzlz50mtbt6x,1,98,30.1,2023-04-09T17:31:23.910Z,2023-04-10T06:31:56Z,4177408099,141,84.5,4177408105,1,,4177408097,140,85.8,4177408095,56,Left,4177408101,212,39.1,4177609855,195,,4177408103,213,1.9,4178959901,178,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223047,15,1,1,1,19,4l9mrqzmajz5crzlz50mtbt6x,1,91.5,84.2,2023-04-09T17:31:29.396Z,2023-04-10T06:32:10Z,4177408193,155,,4177408601,154,,4177408203,213,4.8,4177408195,56,Center,4177408599,210,13,4177408191,2,,4177408197,140,92.5,4177408199,141,51.2,9uthj64y9f77y63tq7did539x,Angeliño,4178960067,178,4178106265,224,,1,,4178106267,72,4177408201,212,,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,,
2531223051,16,13,1,1,20,4l9mrqzmajz5crzlz50mtbt6x,1,92.5,51.2,2023-04-09T17:31:30.690Z,2023-04-10T06:32:11Z,4177408393,328,,4177408625,102,53.4,4177408629,214,,4177408627,103,61.1,4177408389,15,,4177408221,22,,4177408633,231,50.5,4178960169,388,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,4177408617,29,4177408619,154,,,,4177408631,230,4177408621,55,4178106877,74,,4177408227,56,Center,4177408225,17,15,98.4,,,,,,,,,,,,,,,,,,,
2531223059,17,5,1,1,21,4l9mrqzmajz5crzlz50mtbt6x,0,101.4,51.2,2023-04-09T17:31:31.564Z,2023-04-10T06:32:12Z,4177408277,56,Center,4177408279,346,,4177408301,233,18,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223035,18,5,1,1,21,cz4a6wmzx2obyisadhgaccx7b,1,-1.4,48.8,2023-04-09T17:31:31.564Z,2023-04-10T06:32:12Z,4177408147,56,Back,4177408149,346,,4177408295,233,17,,,,,,,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223199,20,1,1,1,44,cz4a6wmzx2obyisadhgaccx7b,1,4.4,59,2023-04-09T17:31:54.234Z,2023-04-10T06:32:14Z,4177409093,213,4.6,4177580251,237,,4177580249,124,,4177409085,56,Back,4177409091,212,8.6,4177409087,140,3.7,4177409089,141,46.4,4177580119,189,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223205,21,1,1,1,46,cz4a6wmzx2obyisadhgaccx7b,0,8.1,51.5,2023-04-09T17:31:56.657Z,2023-04-10T06:32:17Z,4177409119,56,Center,4177409117,155,,4177409125,212,53.8,4177409129,1,,4177409127,213,6.1,4177409121,140,58.1,4178960325,178,,4177409123,141,34.5,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223193,19,43,1,1,47,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-09T17:31:57.413Z,2023-04-09T18:19:50Z,4177409065,213,1.0,4177409055,124,0,4177409069,237,0,4177409059,140,10.1,4177409061,141,61.5,4177409057,56,Back,4177409063,212,9.8,4177580003,144,1,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223207,19,44,1,1,50,4l9mrqzmajz5crzlz50mtbt6x,1,41.5,62.6,2023-04-09T17:31:59.826Z,2023-04-10T08:23:35Z,4177409139,285,,4177409137,56,Back,4177409195,233,22,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223209,22,44,1,1,50,cz4a6wmzx2obyisadhgaccx7b,0,58.5,37.4,2023-04-09T17:31:59.827Z,2023-04-10T06:32:22Z,4177409141,56,Center,4177409207,233,19,4177409143,286,,,,,,,,,,,,,,,,,8prrhz0d1i4vxkhgro8p42bxl,T. Skarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223217,20,1,1,1,50,4l9mrqzmajz5crzlz50mtbt6x,0,41.7,61.8,2023-04-09T17:31:59.867Z,2023-04-10T08:23:35Z,4177409187,140,64.0,4177409189,141,50.6,4177409191,212,24.6,4177409185,56,Center,4177409193,213,6.0,4177409183,3,,4178960533,388,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223259,23,1,1,1,55,cz4a6wmzx2obyisadhgaccx7b,0,40.3,72.6,2023-04-09T17:32:05.258Z,2023-04-10T06:32:30Z,4177409433,1,,4177409423,56,Left,4178960623,178,,4177409421,155,,4177409429,212,43.5,4177409427,141,100.0,4177409425,140,77.2,4177409431,213,0.5,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223379,21,5,1,2,0,4l9mrqzmajz5crzlz50mtbt6x,1,24.2,-1.6,2023-04-09T17:32:10.094Z,2023-04-10T06:32:34Z,4177410175,233,24,4177410163,347,,4177410161,56,Back,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223263,24,5,1,2,0,cz4a6wmzx2obyisadhgaccx7b,0,75.8,101.6,2023-04-09T17:32:10.094Z,2023-04-10T06:32:34Z,4177410183,233,21,4177409441,347,,4177409439,56,Left,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223415,22,1,1,2,21,4l9mrqzmajz5crzlz50mtbt6x,1,25.2,0,2023-04-09T17:32:31.729Z,2023-04-10T06:32:37Z,4177410343,140,38.7,4177410347,212,15.5,4177410349,213,0.4,4177410341,56,Back,4177410345,141,7.5,4177410339,107,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223421,23,1,1,2,23,4l9mrqzmajz5crzlz50mtbt6x,1,38.6,7.1,2023-04-09T17:32:33.049Z,2023-04-10T06:32:43Z,4177411045,140,30.1,4177411047,141,8.9,4177411049,212,9.0,4177411051,213,3.0,4178960941,388,,4177411043,56,Back,4177411145,156,,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223451,24,4,1,2,24,4l9mrqzmajz5crzlz50mtbt6x,1,32.4,15.6,2023-04-09T17:32:34.563Z,2023-04-10T06:32:47Z,4177410521,56,Back,4177410525,265,,4177410661,285,,4177410657,233,26,4177410519,13,,4177410523,152,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223475,26,4,1,2,24,cz4a6wmzx2obyisadhgaccx7b,0,67.6,84.4,2023-04-09T17:32:34.564Z,2023-04-10T06:32:46Z,4177410687,233,24,4178960983,178,,4177410633,286,,4177410627,56,Left,4177410629,152,,4177410631,265,,4177410625,13,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223405,25,43,1,2,25,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-09T17:32:35.612Z,2023-04-09T17:32:53Z,4177411097,144,61,4177410287,56,Left,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531223747,25,1,1,3,5,4l9mrqzmajz5crzlz50mtbt6x,1,34.8,15.7,2023-04-09T17:33:14.838Z,2023-04-10T06:32:47Z,4177412121,212,37.8,4177412125,1,,4178961003,178,,4177412109,152,,4177412119,141,17.2,4177412117,140,70.8,4177412099,5,,4177412123,213,0.0,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,4178113789,189,4177412103,155,,,,4177412113,56,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,
