id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/18/value
2475386571,102,1,1,9,31,ex3psl8e3ajeypwjy4xfltpx6,0,97.9,19.2,2022-10-22T13:39:40.266Z,2022-10-23T05:04:41Z,3861991359,140,91.0,3861991363,212,14.2,3861991365,213,2.1,3861991361,141,37.1,3863519535,155,,3861991357,56,Center,3865303329,178,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475386579,102,12,1,9,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.5,62.7,2022-10-22T13:39:41.115Z,2022-10-23T05:04:45Z,3865303445,178,,3861991407,213,0.7,3861991399,56,Back,3861991401,140,29.3,3861991405,212,25.1,3861991403,141,85.5,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475386731,103,1,1,9,35,ex3psl8e3ajeypwjy4xfltpx6,1,66.8,16.9,2022-10-22T13:39:44.443Z,2022-10-23T05:04:48Z,3861992037,213,2.1,3861992029,56,Center,3861992031,140,53.7,3861992035,212,26.0,3865303503,178,,3861992033,141,49.3,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475386763,104,1,1,9,39,ex3psl8e3ajeypwjy4xfltpx6,1,55.2,53,2022-10-22T13:39:47.967Z,2022-10-23T05:04:56Z,3861992199,212,28.3,3861992195,140,61.1,3861992193,56,Left,3861992201,213,1.4,3861992197,141,93.6,3865303755,178,,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475386867,105,1,1,9,43,ex3psl8e3ajeypwjy4xfltpx6,1,65.4,92.9,2022-10-22T13:39:51.835Z,2022-10-23T05:05:02Z,3861992707,140,53.3,3861992711,212,14.8,3861992709,141,81.6,3861992705,56,Left,3865304059,178,,3861992713,213,3.7,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475386929,106,1,1,9,45,ex3psl8e3ajeypwjy4xfltpx6,1,52.4,81,2022-10-22T13:39:54.056Z,2022-10-23T05:05:11Z,3861993089,140,38.3,3865304329,178,,3861993095,213,3.7,3861993091,141,68.8,3861993087,56,Back,3861993093,212,17.0,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475386945,107,1,1,9,48,ex3psl8e3ajeypwjy4xfltpx6,0,33.4,67.9,2022-10-22T13:39:57.562Z,2022-10-23T05:05:18Z,3861993143,141,40.1,3861993137,155,,3861993153,1,,3861993149,213,6.0,3865304555,178,,3861993141,140,90.5,3861993145,212,62.9,3861993139,56,Center,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476039637,1539,43,1,9,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-22T13:40:00.207Z,2022-10-23T06:58:30Z,3865461201,144,82,3865461161,178,0,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475386965,103,52,1,9,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.2,65.5,2022-10-22T13:40:00.253Z,2022-10-23T05:05:43Z,3863524693,377,,3865305163,178,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387115,104,1,1,9,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.8,57.3,2022-10-22T13:40:05.430Z,2022-10-23T05:05:50Z,3865305385,178,,3861994017,141,28.1,3861994019,212,20.0,3861994011,123,,3861994021,213,4.8,3861994015,140,12.9,3861994013,56,Back,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387145,105,1,1,9,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.8,26.5,2022-10-22T13:40:08.172Z,2022-10-23T05:05:52Z,3861994173,56,Back,3861994181,212,18.6,3865305461,178,,3861994175,140,30.2,3861994177,141,21.0,3861994187,213,6.1,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387201,106,1,1,10,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,26,18.4,2022-10-22T13:40:10.860Z,2022-10-23T05:05:55Z,3861994467,213,3.7,3861994459,56,Back,3865305521,178,,3861994461,140,16.0,3861994465,212,12.1,3861994463,141,9.6,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387269,107,1,1,10,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,16,8.4,2022-10-22T13:40:12.596Z,2022-10-23T05:06:01Z,3861994877,213,6.2,3861994869,56,Right,3861994873,141,4.4,3865305645,178,,3863526439,155,,3861994879,1,,3861994875,212,45.3,3861994871,140,59.1,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387279,108,1,1,10,8,9gefq4dz9b2hl8rqrxwrlrzmp,0,59.7,4.4,2022-10-22T13:40:17.152Z,2022-10-23T05:06:24Z,3861994923,56,Right,3861994929,212,4.0,3861994931,213,2.0,3865306027,178,,3861994925,140,58.3,3861994927,141,9.8,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387303,108,49,1,10,9,ex3psl8e3ajeypwjy4xfltpx6,1,37.7,91.1,2022-10-22T13:40:18.362Z,2022-10-23T05:06:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387365,109,2,1,10,11,ex3psl8e3ajeypwjy4xfltpx6,1,39.3,89.2,2022-10-22T13:40:19.688Z,2022-10-23T05:06:35Z,3861995341,141,83.3,3861995339,140,62.5,3865306253,178,,3861995337,56,Left,3861996071,7,48xfkorlx0hu677np4669wbth,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387451,110,55,1,10,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.6,47.8,2022-10-22T13:40:19.689Z,2022-10-23T05:06:35Z,3862006781,189,,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387361,109,43,1,10,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-22T13:40:22.960Z,2022-10-22T13:40:29Z,3861995321,56,Back,3861996115,144,8,,,,,,,,,,,,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387389,110,43,1,10,14,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-10-22T13:40:23.292Z,2022-10-22T13:40:27Z,3861995475,156,0,3861995457,212,7.7,3861995459,213,3.7,3861995451,140,53.3,3861995455,141,76.4,3861995447,56,Center,3861995837,144,1,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387655,111,1,1,10,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.9,25.1,2022-10-22T13:40:31.015Z,2022-10-23T05:07:13Z,3861996731,140,39.9,3861996735,212,4.7,3861996721,5,,3865306927,178,,3861996723,241,,3861996733,141,28.3,3861996727,56,Back,3861996737,213,0.5,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387681,112,1,1,10,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.9,28.3,2022-10-22T13:40:31.730Z,2022-10-23T05:07:22Z,3861996817,213,3.0,3861996813,141,29.7,3865307113,178,,3861996811,140,30.3,3861996815,212,10.1,3861996809,56,Back,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387717,113,1,1,10,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,29,29.7,2022-10-22T13:40:33.584Z,2022-10-23T05:07:24Z,3861997027,213,2.3,3865307157,178,,3861997023,141,49.1,3861997019,56,Back,3861997025,212,17.5,3861997021,140,18.0,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387787,114,1,1,10,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.2,50.9,2022-10-22T13:40:37.383Z,2022-10-23T05:07:27Z,3861997379,56,Back,3861997383,141,64.9,3861997385,212,11.0,3861997381,140,13.0,3861997387,213,2.1,3865307219,178,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387835,115,1,1,10,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.2,62.1,2022-10-22T13:40:40.713Z,2022-10-23T05:07:31Z,3861997661,140,7.6,3861997665,212,11.9,3861997663,141,45.5,3865307283,178,,3861997659,56,Back,3861997667,213,4.4,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387905,116,1,1,10,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.8,44.5,2022-10-22T13:40:42.600Z,2022-10-23T05:07:35Z,3861998007,141,42.5,3865307365,178,,3861998013,1,,3861998003,56,Back,3861998009,212,33.0,3861998011,213,6.2,3861998005,140,40.2,3861998001,157,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387941,117,1,1,10,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.3,42.5,2022-10-22T13:40:45.290Z,2022-10-23T05:07:53Z,3861998197,140,53.7,3861998201,212,14.1,3861998203,213,0.0,3865307877,388,,3861998193,168,,3861998191,3,,3861998195,56,Center,3861998199,141,43.1,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476039819,1548,43,1,10,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-22T13:40:46.581Z,2022-10-23T07:00:10Z,3865462653,21,0,3865462683,144,82,3865462651,388,0,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387993,118,1,1,10,38,9gefq4dz9b2hl8rqrxwrlrzmp,0,52.2,44.1,2022-10-22T13:40:47.438Z,2022-10-23T05:07:56Z,3861998405,141,46.3,3861998401,56,Back,3861998409,213,2.9,3861998403,140,45.6,3861998407,212,7.1,3865307935,178,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476039855,812,67,1,10,40,ex3psl8e3ajeypwjy4xfltpx6,1,53.8,55,2022-10-22T13:40:48.660Z,2022-10-23T07:57:10Z,3865462953,233,1550,,,,,,,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476039853,1550,67,1,10,40,9gefq4dz9b2hl8rqrxwrlrzmp,0,46.2,45,2022-10-22T13:40:48.661Z,2022-10-23T07:00:28Z,3865462957,233,812,,,,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388021,111,8,1,10,40,ex3psl8e3ajeypwjy4xfltpx6,1,54,55.9,2022-10-22T13:40:48.685Z,2022-10-23T07:57:11Z,3863534885,385,,3861998579,56,Center,3865308201,178,,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475387999,119,61,1,10,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,45.6,46.1,2022-10-22T13:40:48.714Z,2022-10-23T05:08:13Z,3861998423,56,Back,3865308341,178,,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388073,112,1,1,10,42,ex3psl8e3ajeypwjy4xfltpx6,1,58.1,36.7,2022-10-22T13:40:50.770Z,2022-10-23T05:08:27Z,3861998827,212,10.1,3865308675,178,,3861998823,140,61.7,3861998829,213,1.2,3861998819,3,,3861998825,141,50.4,3861998821,56,Center,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388079,113,1,1,10,43,ex3psl8e3ajeypwjy4xfltpx6,0,64.4,50.1,2022-10-22T13:40:51.861Z,2022-10-23T05:08:35Z,3861998865,212,9.7,3861998861,141,41.5,3865308875,388,,3861998857,140,71.8,3862479409,3,,3861998855,56,Center,3861998867,213,5.6,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388109,114,45,1,10,45,ex3psl8e3ajeypwjy4xfltpx6,0,71.3,29.3,2022-10-22T13:40:53.951Z,2022-10-23T05:08:51Z,3861999397,233,121,3861999005,286,,3861999003,56,Center,,,,,,,,,,,,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388171,121,3,1,10,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.7,70.7,2022-10-22T13:40:53.951Z,2022-10-23T05:08:50Z,3863540209,464,,3865309219,178,,3861999323,56,Back,3861999325,285,,3861999357,233,114,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388117,120,43,1,10,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-22T13:40:55.754Z,2022-10-22T14:03:42Z,3862114453,144,49,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388241,122,1,1,10,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.7,85.6,2022-10-22T13:40:57.822Z,2022-10-23T05:08:54Z,3861999657,141,94.4,3861999665,213,0.6,3861999661,212,10.7,3861999653,56,Back,3865309295,178,,3861999655,140,33.2,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388277,123,1,1,10,53,9gefq4dz9b2hl8rqrxwrlrzmp,0,47.6,89.4,2022-10-22T13:41:01.730Z,2022-10-23T05:08:58Z,3861999819,212,23.2,3861999821,213,5.5,3861999815,140,64.0,3865309421,178,,3861999817,141,66.5,3861999813,56,Center,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388331,115,49,1,10,54,ex3psl8e3ajeypwjy4xfltpx6,1,36.9,34,2022-10-22T13:41:02.743Z,2022-10-23T05:09:03Z,,,,,,,,,,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388411,116,1,1,10,54,ex3psl8e3ajeypwjy4xfltpx6,1,35.8,30.1,2022-10-22T13:41:02.816Z,2022-10-23T05:09:10Z,3862000517,56,Center,3862000527,212,20.8,3865309703,178,,3862000523,141,29.3,3862000529,213,6.3,3862000519,140,55.6,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388483,117,1,1,10,56,ex3psl8e3ajeypwjy4xfltpx6,1,52.8,36.3,2022-10-22T13:41:05.053Z,2022-10-23T05:09:41Z,3862000879,213,1.1,3862000871,56,Center,3862000875,141,70.5,3862000873,140,64.4,3865310307,178,,3862000877,212,26.3,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388487,118,1,1,11,1,ex3psl8e3ajeypwjy4xfltpx6,0,69.4,72,2022-10-22T13:41:10.012Z,2022-10-23T05:09:46Z,3862000907,213,6.0,3862000899,56,Center,3865310369,178,,3862000903,141,68.8,3862000905,212,8.3,3862000901,140,77.0,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388489,124,8,1,11,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.1,31.1,2022-10-22T13:41:10.520Z,2022-10-23T05:09:56Z,3863543615,383,,3865310623,178,,3862000911,56,Back,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388513,125,49,1,11,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.5,32.1,2022-10-22T13:41:10.591Z,2022-10-23T05:10:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388595,126,1,1,11,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.6,31.4,2022-10-22T13:41:11.360Z,2022-10-23T05:10:13Z,3862001405,56,Back,3862001409,141,42.1,3862001411,212,11.3,3862001413,213,0.7,3865311021,178,,3862001407,140,31.8,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388645,127,1,1,11,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.7,50.1,2022-10-22T13:41:14.231Z,2022-10-23T05:10:16Z,3862001673,140,35.3,3862001685,213,1.4,3862001683,212,25.8,3862001671,56,Back,3862001677,141,87.4,3865311071,178,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388727,128,1,1,11,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.8,87.2,2022-10-22T13:41:17.247Z,2022-10-23T05:10:18Z,3862002117,141,79.6,3862002119,212,10.8,3862002115,140,26.8,3862002121,213,3.6,3865311113,178,,3862002113,56,Back,,,,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388805,129,1,1,11,10,9gefq4dz9b2hl8rqrxwrlrzmp,0,28.4,84.8,2022-10-22T13:41:19.523Z,2022-10-23T05:10:21Z,3862002581,213,6.0,3862002573,56,Center,3862002579,212,51.2,3862002571,155,,3862002575,140,75.7,3862002583,1,,3865311197,178,,3862002577,141,66.7,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388817,119,49,1,11,15,ex3psl8e3ajeypwjy4xfltpx6,1,20.5,35.7,2022-10-22T13:41:24.331Z,2022-10-23T05:10:27Z,,,,,,,,,,,,,,,,,,,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388891,120,1,1,11,15,ex3psl8e3ajeypwjy4xfltpx6,1,20.4,35.5,2022-10-22T13:41:24.374Z,2022-10-23T05:10:33Z,3862003005,213,5.4,3862003001,141,12.0,3862002999,140,32.0,3862002995,155,,3865311393,178,,3862003003,212,20.1,3862002997,56,Back,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475388971,121,4,1,11,20,ex3psl8e3ajeypwjy4xfltpx6,1,30.6,10.6,2022-10-22T13:41:29.035Z,2022-10-23T05:10:45Z,3862003481,56,Back,3862003785,285,,3862003781,233,130,3862003483,152,,3862003479,295,,3862003477,13,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389023,130,4,1,11,20,9gefq4dz9b2hl8rqrxwrlrzmp,0,69.4,89.4,2022-10-22T13:41:29.036Z,2022-10-23T05:10:45Z,3862003719,13,,3862003721,56,Left,3862003723,152,,3862010789,295,,3865311585,178,,3862003727,286,,3862003835,233,121,,,,8l0am8k4pg2s9g9qbkhwte6dx,Y. Poulsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389463,122,1,1,11,40,ex3psl8e3ajeypwjy4xfltpx6,0,37,13.4,2022-10-22T13:41:49.283Z,2022-10-23T05:10:50Z,3865311667,178,,3862005935,213,0.8,3862005931,141,74.8,3862005921,155,,3862005925,152,,3862005919,5,,3862005929,140,73.0,3862005933,212,56.3,bs6f5ag1f47ropxefrybtaktl,M. Bauer,3862005923,196,,3862005927,56,Center,3862005937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389433,131,44,1,11,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.4,23.6,2022-10-22T13:41:52.953Z,2022-10-23T06:12:08Z,3862005765,285,,3862006045,233,123,3862005763,56,Back,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389471,123,44,1,11,44,ex3psl8e3ajeypwjy4xfltpx6,0,71.6,76.4,2022-10-22T13:41:52.954Z,2022-10-23T05:10:53Z,3862005971,286,,3862005969,56,Center,3862006079,233,131,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389453,132,12,1,11,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.5,23.1,2022-10-22T13:41:52.988Z,2022-10-23T06:12:08Z,3862006083,15,,3865311897,388,,3862005877,140,30.1,3862005979,167,,3862005879,141,0.0,3862005885,213,4.8,3862005881,212,16.7,3862005875,56,Back,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389835,124,5,1,11,47,ex3psl8e3ajeypwjy4xfltpx6,1,70.6,101,2022-10-22T13:41:56.005Z,2022-10-23T05:11:05Z,3862007949,56,Left,3862007951,347,,3862007967,233,133,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389465,133,5,1,11,47,9gefq4dz9b2hl8rqrxwrlrzmp,0,29.4,-1,2022-10-22T13:41:56.005Z,2022-10-23T05:11:06Z,3862005941,56,Back,3862008031,233,124,3862005943,347,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389957,125,1,1,12,6,ex3psl8e3ajeypwjy4xfltpx6,0,72.7,100,2022-10-22T13:42:15.143Z,2022-10-23T05:11:14Z,3862008567,141,69.0,3862008573,1,,3862008571,213,5.4,3862008563,56,Center,3862008561,107,,3862008565,140,89.2,3862008569,212,28.1,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389909,134,44,1,12,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.4,32,2022-10-22T13:42:17.129Z,2022-10-23T06:12:08Z,3862008653,233,126,3862008311,56,Back,3862008315,285,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389961,126,44,1,12,8,ex3psl8e3ajeypwjy4xfltpx6,0,88.6,68,2022-10-22T13:42:17.130Z,2022-10-23T05:11:19Z,3862008695,233,134,3862008591,56,Center,3862008595,286,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475389925,135,12,1,12,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.3,30.1,2022-10-22T13:42:17.152Z,2022-10-23T06:12:09Z,3862008387,140,14.4,3862008389,141,0.0,3862008391,212,21.7,3862008393,213,4.7,3865312297,388,,3862008519,15,,3862008459,167,,3862008385,56,Back,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
