id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2448394129,146,1,1,15,13,7ad69ngbpjuyzv96drf8d9sn2,0,99.5,99.5,2022-08-20T13:45:45.153Z,2022-08-20T20:16:13Z,3720189221,20,,3718476885,140,94.3,3720728113,178,,3718476891,213,4.5,3718476883,56,Center,3718476875,2,,3718476881,223,,3718476889,212,28.6,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,3718476877,6,,3718476887,141,58.2,3718476879,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394143,139,12,1,15,14,4l9mrqzmajz5crzlz50mtbt6x,1,7.2,41.8,2022-08-20T13:45:46.328Z,2022-08-20T20:17:08Z,3718477023,15,,3718476985,140,24.8,3718476991,212,21.7,3718476995,213,0.5,3718476987,141,58.4,3720732555,388,,3718476983,56,Back,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394153,147,1,1,15,16,7ad69ngbpjuyzv96drf8d9sn2,1,74.4,53.7,2022-08-20T13:45:48.871Z,2022-08-20T20:17:15Z,3718477059,212,11.3,3718477057,141,70.2,3718477055,140,75.8,3718477061,213,1.4,3718477053,56,Center,3720732965,178,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394191,148,1,1,15,18,7ad69ngbpjuyzv96drf8d9sn2,1,76.4,74.2,2022-08-20T13:45:50.649Z,2022-08-20T20:17:25Z,3718477259,140,82.5,3718477265,213,1.1,3718477263,212,13.5,3720733799,178,,3718477257,56,Left,3718477261,141,91.7,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394229,149,1,1,15,21,7ad69ngbpjuyzv96drf8d9sn2,0,81.1,92.3,2022-08-20T13:45:53.154Z,2022-08-20T20:17:34Z,3720190733,20,,3718477419,155,,3718477425,141,47.3,3720190731,223,,3720734565,178,,3718477421,56,Center,3718477599,233,140,3718477417,2,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,3718477423,140,90.2,3718477431,1,,3718477429,213,3718477427,212,32.1,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
2448394259,140,41,1,15,23,4l9mrqzmajz5crzlz50mtbt6x,1,6.7,48.5,2022-08-20T13:45:55.071Z,2022-08-20T20:17:41Z,3718477583,212,40.8,3720191187,378,,3718477579,140,43.6,3720735111,388,,3718477581,141,67.2,3718477585,213,0.3,3718477607,233,149,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394321,150,1,1,15,28,7ad69ngbpjuyzv96drf8d9sn2,1,57.5,28.3,2022-08-20T13:46:00.394Z,2022-08-20T20:17:57Z,3718477843,141,20.9,3720735735,178,,3718477847,213,5.7,3718477841,140,65.1,3718477839,56,Right,3718477845,212,9.4,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394351,151,1,1,15,31,7ad69ngbpjuyzv96drf8d9sn2,0,66.3,24.6,2022-08-20T13:46:03.323Z,2022-08-20T20:18:05Z,3718478055,213,0.6,3720736813,178,,3718478047,56,Center,3718478053,212,29.3,3718478051,141,49.1,3718478045,155,,3718478049,140,89.2,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394359,141,12,1,15,32,4l9mrqzmajz5crzlz50mtbt6x,1,13,47.5,2022-08-20T13:46:04.862Z,2022-08-20T20:18:12Z,3718478093,141,62.6,3718478091,140,27.3,3720737603,388,,3718478097,213,0.6,3718478089,56,Back,3718478123,15,,3718478095,212,18.2,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394379,142,49,1,15,34,4l9mrqzmajz5crzlz50mtbt6x,1,22.8,70.6,2022-08-20T13:46:06.114Z,2022-08-20T20:18:55Z,,,,,,,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394399,143,1,1,15,35,4l9mrqzmajz5crzlz50mtbt6x,1,23.2,70.9,2022-08-20T13:46:07.241Z,2022-08-20T20:19:08Z,3718478267,141,80.3,3718478263,56,Back,3718478265,140,20.9,3718478269,212,6.8,3720742179,178,,3718478271,213,1.9,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394429,144,1,1,15,36,4l9mrqzmajz5crzlz50mtbt6x,0,20.9,80.3,2022-08-20T13:46:08.400Z,2022-08-20T20:19:15Z,3718478383,213,5.7,3720742727,178,,3718478381,212,44.1,3718478379,141,46.3,3718478375,56,Center,3718478373,155,,3718478385,1,,3718478377,140,56.7,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394441,152,61,1,15,39,7ad69ngbpjuyzv96drf8d9sn2,1,36.5,54.8,2022-08-20T13:46:11.577Z,2022-08-20T20:19:25Z,3720743547,178,,3718478429,56,Back,,,,,,,,,,,,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394461,153,49,1,15,43,7ad69ngbpjuyzv96drf8d9sn2,1,22.1,53.3,2022-08-20T13:46:15.230Z,2022-08-20T20:19:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394495,154,1,1,15,43,7ad69ngbpjuyzv96drf8d9sn2,1,22.1,53.1,2022-08-20T13:46:15.310Z,2022-08-20T20:19:38Z,3718478665,212,14.9,3720744665,178,,3718478659,56,Back,3718478661,140,32.0,3718478667,213,5.5,3718478663,141,37.3,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394597,155,1,1,15,47,7ad69ngbpjuyzv96drf8d9sn2,1,43.3,22.8,2022-08-20T13:46:19.042Z,2022-08-20T20:19:51Z,3718479037,141,10.1,3718479045,213,5.3,3720745573,178,,3718479033,56,Back,3718479035,140,48.3,3718479041,212,10.1,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394609,156,1,1,15,48,7ad69ngbpjuyzv96drf8d9sn2,1,48.2,10.1,2022-08-20T13:46:20.490Z,2022-08-20T20:20:28Z,3718479095,213,2.2,3718479087,56,Back,3718479089,140,42.2,3720748385,178,,3718479091,141,23.3,3718479093,212,11.0,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394635,157,1,1,15,50,7ad69ngbpjuyzv96drf8d9sn2,1,42.3,23.4,2022-08-20T13:46:22.703Z,2022-08-20T20:20:34Z,3718479213,213,2.0,3718479211,212,9.6,3718479209,141,36.3,3718479205,56,Back,3718479207,140,38.7,3720748991,178,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394647,158,1,1,15,54,7ad69ngbpjuyzv96drf8d9sn2,1,41.1,35.8,2022-08-20T13:46:26.868Z,2022-08-20T20:20:44Z,3718479251,56,Back,3720749899,178,,3718479257,212,7.9,3718479253,140,43.6,3718479259,213,5.1,3718479255,141,24.9,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394671,159,1,1,15,56,7ad69ngbpjuyzv96drf8d9sn2,1,43.1,24.7,2022-08-20T13:46:28.480Z,2022-08-20T20:20:55Z,3718479375,140,38.6,3718479379,212,8.7,3718479381,213,2.1,3720750755,178,,3718479377,141,35.5,3718479373,56,Back,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394679,160,1,1,15,58,7ad69ngbpjuyzv96drf8d9sn2,1,33.9,41.5,2022-08-20T13:46:30.857Z,2022-08-20T20:21:12Z,3718479437,141,53.0,3718479433,56,Back,3718479439,212,7.9,3718479435,140,32.9,3718479441,213,1.7,3720752087,178,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394701,161,1,1,15,59,7ad69ngbpjuyzv96drf8d9sn2,1,33,53,2022-08-20T13:46:31.899Z,2022-08-20T20:21:23Z,3718479569,141,40.9,3718479565,56,Back,3718479573,213,5.6,3718479571,212,12.8,3718479567,140,42.3,3720752977,178,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394749,162,1,1,16,1,7ad69ngbpjuyzv96drf8d9sn2,1,38,49.1,2022-08-20T13:46:33.650Z,2022-08-20T20:21:30Z,3718479775,213,1.4,3718479767,56,Back,3718479771,141,85.6,3718479773,212,25.2,3718479769,140,42.1,3720753565,178,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394783,163,1,1,16,6,7ad69ngbpjuyzv96drf8d9sn2,1,46.7,88.4,2022-08-20T13:46:38.609Z,2022-08-20T20:21:48Z,3720754741,178,,3718479919,212,9.5,3718479915,140,43.8,3718479913,56,Back,3718479921,213,4.4,3718479917,141,75.1,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394785,145,45,1,16,8,4l9mrqzmajz5crzlz50mtbt6x,0,53.4,20,2022-08-20T13:46:40.639Z,2022-08-20T20:22:07Z,3718479929,56,Right,3718479981,233,164,3718479931,285,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394789,164,3,1,16,8,7ad69ngbpjuyzv96drf8d9sn2,1,46.6,80,2022-08-20T13:46:40.639Z,2022-08-20T20:22:07Z,3718479953,286,,3720193247,464,,3718479971,233,145,3718479951,56,Back,3720756025,178,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449057193,934,43,1,16,9,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-20T13:46:41.068Z,2022-08-21T05:54:30Z,3722064783,399,147488,3722178309,144,83,,,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394821,165,1,1,16,9,7ad69ngbpjuyzv96drf8d9sn2,1,41.6,75.3,2022-08-20T13:46:41.879Z,2022-08-20T20:22:14Z,3718480119,140,36.7,3718480125,213,4.0,3720756445,178,,3718480123,212,8.3,3718480121,141,65.7,3718480117,56,Back,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394865,166,1,1,16,14,7ad69ngbpjuyzv96drf8d9sn2,1,40.6,60,2022-08-20T13:46:45.990Z,2022-08-20T20:22:28Z,3720757251,178,,3718480335,212,25.2,3718480329,56,Back,3718480337,213,4.8,3718480331,140,42.4,3718480333,141,23.1,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394901,167,1,1,16,17,7ad69ngbpjuyzv96drf8d9sn2,1,42.4,23.1,2022-08-20T13:46:49.576Z,2022-08-20T20:22:34Z,3718480487,140,58.4,3718480493,213,6.2,3718480491,212,16.8,3720757615,178,,3718480489,141,22.1,3718480485,56,Center,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394921,168,1,1,16,18,7ad69ngbpjuyzv96drf8d9sn2,1,58.6,22.4,2022-08-20T13:46:50.460Z,2022-08-20T20:23:35Z,3718480567,56,Center,3718480575,213,3.1,3718480573,212,8.0,3718480569,140,51.0,3718480571,141,23.1,3720761107,178,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394947,169,1,1,16,21,7ad69ngbpjuyzv96drf8d9sn2,1,51.1,23.1,2022-08-20T13:46:52.983Z,2022-08-20T20:23:41Z,3718480695,212,11.3,3720761445,178,,3718480697,213,2.3,3718480689,56,Back,3718480691,140,44.1,3718480693,141,35.8,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448394967,170,1,1,16,23,7ad69ngbpjuyzv96drf8d9sn2,1,43.7,36.3,2022-08-20T13:46:55.319Z,2022-08-20T20:23:49Z,3718480801,155,,3718480807,141,96.0,3720762089,178,,3718480803,56,Left,3718480809,212,44.9,3718480811,213,1.1,3718480805,140,62.0,3718480813,1,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395013,171,1,1,16,26,7ad69ngbpjuyzv96drf8d9sn2,1,65.1,96.8,2022-08-20T13:46:58.821Z,2022-08-20T20:24:04Z,3720763079,178,,3718481031,140,71.0,3718481037,213,0.2,3718481029,56,Left,3718481033,141,98.6,3718481035,212,6.3,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395017,172,4,1,16,27,7ad69ngbpjuyzv96drf8d9sn2,1,70.4,97.3,2022-08-20T13:46:59.887Z,2022-08-20T20:24:47Z,3720194481,295,,3718481055,286,,3718481047,13,,3718481193,233,146,3718481051,152,,3718481049,56,Left,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395049,146,4,1,16,27,4l9mrqzmajz5crzlz50mtbt6x,0,29.6,2.7,2022-08-20T13:46:59.888Z,2022-08-20T20:24:46Z,3718481209,233,172,3718481185,56,Back,3718481191,285,,3720194267,295,,3718481183,13,,3718481187,152,,3720765719,178,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395433,173,1,1,17,10,7ad69ngbpjuyzv96drf8d9sn2,1,67.8,93.9,2022-08-20T13:47:42.896Z,2022-08-20T20:25:01Z,3718483103,212,11.0,3718483093,5,,3718483101,141,77.9,3718483097,56,Center,3718483095,152,,3718483099,140,66.4,3718483105,213,4.6,3720766673,178,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395449,174,1,1,17,14,7ad69ngbpjuyzv96drf8d9sn2,0,68.7,71.2,2022-08-20T13:47:46.250Z,2022-08-20T20:25:07Z,3718483233,140,100.0,3718483231,56,Center,3718483229,155,,3718483237,212,34.2,3720767019,178,,3718483239,213,0.0,3718483235,141,72.0,3718483241,1,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395467,147,5,1,17,16,4l9mrqzmajz5crzlz50mtbt6x,1,-1.2,29.4,2022-08-20T13:47:48.760Z,2022-08-20T20:25:16Z,3718483357,233,175,3718483339,56,Back,3718483341,346,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395453,175,5,1,17,16,7ad69ngbpjuyzv96drf8d9sn2,0,101.2,70.6,2022-08-20T13:47:48.760Z,2022-08-20T20:25:16Z,3718483271,346,,3718483361,233,147,3718483265,56,Center,,,,,,,,,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395669,148,1,1,17,36,4l9mrqzmajz5crzlz50mtbt6x,1,4.9,49.9,2022-08-20T13:48:08.623Z,2022-08-20T20:25:34Z,3718484357,189,,3718484251,141,20.9,3718484249,140,7.5,3718484245,124,,3718484253,212,19.9,3718484259,237,,3718484255,213,4.8,3718484247,56,Back,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395689,149,1,1,17,39,4l9mrqzmajz5crzlz50mtbt6x,1,6.7,26.4,2022-08-20T13:48:11.116Z,2022-08-20T20:25:45Z,3718484321,56,Back,3718484327,212,16.1,3718484323,140,4.1,3718484329,213,1.7,3720769719,178,,3718484325,141,49.7,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395733,150,1,1,17,42,4l9mrqzmajz5crzlz50mtbt6x,0,8.1,58.7,2022-08-20T13:48:14.530Z,2022-08-20T20:25:50Z,3718484537,213,0.5,3718484529,56,Back,3718484531,140,44.0,3718484533,141,87.2,3718484539,1,,3718484527,155,,3718484535,212,42.4,3720769981,178,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395775,176,1,1,17,44,7ad69ngbpjuyzv96drf8d9sn2,1,55.4,25,2022-08-20T13:48:16.959Z,2022-08-20T20:25:59Z,3718484727,140,65.7,3720770565,388,,3718484723,3,,3718484729,141,35.2,3718484725,56,Center,3718484731,212,12.8,3718484733,213,0.6,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395793,177,1,1,17,46,7ad69ngbpjuyzv96drf8d9sn2,1,65.8,35.2,2022-08-20T13:48:18.770Z,2022-08-20T20:27:02Z,3718484779,141,36.9,3718484775,56,Center,3718484781,212,9.2,3718484783,213,3.0,3718484777,140,57.1,3720774319,178,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395797,178,49,1,17,47,7ad69ngbpjuyzv96drf8d9sn2,1,58,36.4,2022-08-20T13:48:19.452Z,2022-08-20T20:27:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395805,179,1,1,17,47,7ad69ngbpjuyzv96drf8d9sn2,0,58,36.4,2022-08-20T13:48:19.482Z,2022-08-20T20:27:31Z,3718484823,140,70.4,3720776341,178,,3718484821,56,Center,3718484827,212,13.0,3720197723,155,,3718484825,141,35.5,3718484829,213,6.2,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395821,151,1,1,17,48,4l9mrqzmajz5crzlz50mtbt6x,1,27,59.7,2022-08-20T13:48:20.912Z,2022-08-20T20:27:42Z,3718484923,213,0.9,3718484921,212,23.8,3718484917,140,40.5,3718484915,56,Back,3720776901,178,,3718484919,141,87.8,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449057747,942,43,1,17,51,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-20T13:48:23.613Z,2022-08-21T04:12:53Z,3722067811,144,82,3722067731,178,0,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449057835,945,43,1,17,52,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-20T13:48:24.185Z,2022-08-21T04:13:08Z,3722068223,144,82,3722068189,178,0,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395825,152,49,1,17,52,4l9mrqzmajz5crzlz50mtbt6x,1,44.5,93.3,2022-08-20T13:48:24.399Z,2022-08-20T20:28:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395851,153,1,1,17,53,4l9mrqzmajz5crzlz50mtbt6x,1,45.6,92.7,2022-08-20T13:48:25.362Z,2022-08-20T20:28:31Z,3720779815,178,,3718485065,212,4.1,3718485059,56,Back,3718485061,140,43.5,3718485067,213,2.1,3718485063,141,97.8,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395885,154,1,1,17,55,4l9mrqzmajz5crzlz50mtbt6x,1,43.5,97.8,2022-08-20T13:48:27.009Z,2022-08-20T20:28:43Z,3718485259,141,92.3,3718485255,56,Back,3718485263,213,3.7,3718485257,140,37.5,3720780589,178,,3718485261,212,7.3,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395945,155,1,1,17,58,4l9mrqzmajz5crzlz50mtbt6x,1,40,77.2,2022-08-20T13:48:30.729Z,2022-08-20T20:28:49Z,3718485481,196,,3718485479,155,,3718485487,141,9.7,3718485483,56,Right,3718485491,213,5.3,3718485489,212,54.6,3718485485,140,68.1,3718485493,1,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,3720780997,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448395975,156,1,1,18,4,4l9mrqzmajz5crzlz50mtbt6x,1,67.2,17.6,2022-08-20T13:48:36.270Z,2022-08-20T20:29:01Z,3718485625,56,Center,3718485629,141,34.0,3718485631,212,17.8,3718485633,213,2.5,3718485627,140,54.0,3720781607,178,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448396001,157,1,1,18,8,4l9mrqzmajz5crzlz50mtbt6x,1,53.3,31.2,2022-08-20T13:48:40.400Z,2022-08-20T20:29:12Z,3718485711,141,17.9,3718485705,140,61.3,3718485719,213,5.5,3718485701,56,Right,3718485715,212,12.3,3720781923,178,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448396013,158,1,1,18,11,4l9mrqzmajz5crzlz50mtbt6x,1,63.2,11.3,2022-08-20T13:48:43.781Z,2022-08-20T20:29:20Z,3718485767,141,16.1,3718485763,56,Right,3720782583,178,,3718485769,212,10.9,3718485765,140,73.1,3718485771,213,0.3,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448396037,159,1,1,18,14,4l9mrqzmajz5crzlz50mtbt6x,1,71.4,19.8,2022-08-20T13:48:46.187Z,2022-08-20T20:29:37Z,3718485851,141,24.9,3718485849,140,75.1,3720783461,178,,3718485853,212,5.2,3718485855,213,0.7,3718485847,56,Center,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449058889,991,67,1,18,14,4l9mrqzmajz5crzlz50mtbt6x,1,76.2,24.5,2022-08-20T13:48:46.926Z,2022-08-21T05:44:42Z,3722073217,233,1077,,,,,,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449058883,1077,67,1,18,14,7ad69ngbpjuyzv96drf8d9sn2,0,23.8,75.5,2022-08-20T13:48:46.927Z,2022-08-21T04:16:22Z,3722073225,233,991,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448396047,160,1,1,18,15,4l9mrqzmajz5crzlz50mtbt6x,0,75.1,25.2,2022-08-20T13:48:47.020Z,2022-08-21T05:44:43Z,3718485903,141,22.1,3720784199,178,,3718485901,140,72.6,3718485899,56,Center,3718485907,213,3.8,3718485905,212,3.4,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449058703,1072,43,1,18,15,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-08-20T13:48:47.037Z,2022-08-21T04:16:07Z,3722072323,233,984,3722072933,144,67,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449058699,984,43,1,18,15,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-20T13:48:47.038Z,2022-08-21T04:16:07Z,3722072339,233,1072,3722072919,144,67,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448396053,180,49,1,18,15,7ad69ngbpjuyzv96drf8d9sn2,1,24.5,74.5,2022-08-20T13:48:47.231Z,2022-08-20T20:30:05Z,,,,,,,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
