id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/10/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2445259411,5,1,1,0,23,cu0eztmjcsbydyp53aleznorw,1,27.1,33.9,2022-08-13T13:33:25.074Z,2022-08-14T10:54:42Z,3701836065,141,69.7,3701836067,212,24.3,3701836069,213,1.6,3701836061,56,Back,3701836063,140,27.1,3706002773,178,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259441,6,1,1,0,26,cu0eztmjcsbydyp53aleznorw,1,28.5,69.1,2022-08-13T13:33:28.055Z,2022-08-14T10:54:47Z,3701836197,212,49.2,3706002865,178,,3701836191,56,Left,3701836199,213,0.3,3701836195,141,91.8,3701836189,155,,3701836201,1,,3701836193,140,73.0,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259455,7,1,1,0,29,cu0eztmjcsbydyp53aleznorw,1,75.2,93.3,2022-08-13T13:33:31.064Z,2022-08-14T10:54:53Z,3701836267,141,73.2,3706003111,178,,3701836265,140,73.5,3701836269,212,13.8,3701836271,213,4.6,3701836263,56,Center,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259479,8,1,1,0,31,cu0eztmjcsbydyp53aleznorw,1,73.5,73.2,2022-08-13T13:33:32.532Z,2022-08-14T10:54:58Z,3701836383,213,0.5,3701836373,3,,3701836375,56,Left,3701836379,141,88.6,3701836381,212,20.5,3706003381,178,,3701836377,140,90.3,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259491,9,1,1,0,33,cu0eztmjcsbydyp53aleznorw,0,93.1,91.4,2022-08-13T13:33:35.299Z,2022-08-14T10:55:01Z,3701836439,213,4.9,3704986411,224,,3701836435,141,51.3,3701836433,140,98.6,3701836427,2,,3706003547,178,,3704986413,72,,3701836437,212,27.9,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,3701836429,155,3701836431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259503,6,52,1,0,35,3dwlvz6cl4lcavvrg0y2dycrt,1,3.6,48.6,2022-08-13T13:33:37.067Z,2022-08-14T10:55:05Z,3704986581,378,,3706003673,178,,,,,,,,,,,,,,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259681,7,1,1,0,47,3dwlvz6cl4lcavvrg0y2dycrt,1,12.6,47.8,2022-08-13T13:33:48.816Z,2022-08-14T10:55:08Z,3706003817,178,,3701837293,213,4.3,3701837283,123,,3701837285,56,Back,3701837289,141,31.5,3701837291,212,12.2,3701837287,140,7.7,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446069179,967,43,1,0,48,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-13T13:33:50.176Z,2022-08-14T11:50:41Z,3706163837,178,0,3706163915,144,82,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259721,8,1,1,0,51,3dwlvz6cl4lcavvrg0y2dycrt,1,9,26.6,2022-08-13T13:33:53.195Z,2022-08-14T10:55:13Z,3701837439,56,Back,3701837441,140,45.2,3701837447,213,0.1,3706003975,178,,3701837443,141,34.7,3701837437,155,,3701837449,1,,3701837445,212,38.4,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259723,9,1,1,0,54,3dwlvz6cl4lcavvrg0y2dycrt,0,45.2,34.7,2022-08-13T13:33:55.863Z,2022-08-14T10:55:24Z,3701837459,212,10.7,3701837455,140,35.0,3701837453,56,Back,3701837457,141,35.9,3706004387,388,,3701837461,213,3.1,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259731,10,1,1,0,55,cu0eztmjcsbydyp53aleznorw,0,59.3,67.5,2022-08-13T13:33:57.184Z,2022-08-14T10:55:48Z,3701837493,212,1.4,3701837489,140,59.5,3701837495,213,4.9,3706005315,178,,3701837623,233,10,3701837487,56,Center,3701837621,236,,3701837627,286,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,3701837491,141,,,,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259745,10,74,1,0,55,3dwlvz6cl4lcavvrg0y2dycrt,1,40.8,37.3,2022-08-13T13:33:57.250Z,2022-08-14T10:56:11Z,3701837573,56,Back,3701837633,233,10,3701837575,285,,3706006085,388,,3706005547,21,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259741,11,49,1,0,56,cu0eztmjcsbydyp53aleznorw,1,63.8,60.9,2022-08-13T13:33:58.295Z,2022-08-14T10:56:22Z,,,,,,,,,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259761,12,1,1,0,56,cu0eztmjcsbydyp53aleznorw,1,64.1,60.6,2022-08-13T13:33:58.359Z,2022-08-14T10:56:27Z,3701837663,141,53.4,3701837659,56,Center,3701837665,212,6.3,3701837661,140,67.8,3701837667,213,5.4,3706006685,178,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259767,13,1,1,0,58,cu0eztmjcsbydyp53aleznorw,0,67.8,53.4,2022-08-13T13:33:59.518Z,2022-08-14T10:56:39Z,3706007179,178,,3701837685,140,68.4,3701837689,212,3.3,3701837683,56,Center,3701837723,233,11,3701837687,141,58.1,3701837727,286,,3701837721,236,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,3701837691,213,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259769,11,74,1,0,58,3dwlvz6cl4lcavvrg0y2dycrt,1,33.8,38.7,2022-08-13T13:33:59.625Z,2022-08-14T10:56:45Z,3701837749,233,13,3701837695,285,,3706007471,178,,3701837693,56,Back,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445339789,440,49,1,0,59,3dwlvz6cl4lcavvrg0y2dycrt,1,30.7,62.5,2022-08-13T13:34:00.619Z,2022-08-14T10:56:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259781,12,4,1,1,0,3dwlvz6cl4lcavvrg0y2dycrt,1,33,38.5,2022-08-13T13:34:01.820Z,2022-08-14T10:56:58Z,3701837899,233,14,3701837763,152,,3701837761,56,Back,3701837903,285,,3701837759,13,,3701837765,265,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259805,14,4,1,1,0,cu0eztmjcsbydyp53aleznorw,0,67,61.5,2022-08-13T13:34:01.821Z,2022-08-14T10:56:58Z,3701837875,286,,3701837905,233,12,3701837867,13,,3701837873,265,,3706008093,178,,3701837869,56,Center,3701837871,152,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445259995,13,1,1,1,13,3dwlvz6cl4lcavvrg0y2dycrt,1,32.6,38.3,2022-08-13T13:34:14.915Z,2022-08-14T10:57:05Z,3701838795,140,86.2,3701838789,155,,3701838799,212,68.3,3706008533,178,,3701838793,56,Left,3701838797,141,95.1,3701838787,5,,3701838803,213,0.6,3uqn1adw8rarez1gpen9vng7p,W. Anton,3701838809,1,3701838791,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446071469,1165,83,1,1,19,cu0eztmjcsbydyp53aleznorw,1,12.3,8.6,2022-08-13T13:34:20.863Z,2022-08-14T11:54:22Z,3706174953,399,464104,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260023,14,1,1,1,20,3dwlvz6cl4lcavvrg0y2dycrt,1,98.5,86.5,2022-08-13T13:34:22.238Z,2022-08-14T10:57:39Z,3701841355,210,15,3701838923,140,89.8,3704990525,225,,3701838925,141,56.3,3701838917,2,,3706009271,178,,3701838921,56,Center,3704990527,386,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,3701838927,212,3704990529,72,,22.5,1,3701841357,154,3701838929,213,4.3,,,,,,,,,,,,,,,,,,,,,,,,,
2445260055,15,15,1,1,22,3dwlvz6cl4lcavvrg0y2dycrt,1,89.8,56.3,2022-08-13T13:34:23.665Z,2022-08-14T10:57:40Z,3701841373,154,,3701841383,328,,3701841109,72,,3701841385,146,91.0,3701841375,55,14,3701841391,231,52.0,3706009795,178,,3704991419,76,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,3701839089,22,3701841381,103,19,,,3701841117,82,3701841371,29,,3701841387,147,56.0,3701841147,233,15,3701839091,17,3701839093,56,Center,3701841379,102,53.3,3701841389,230,97.1,,,,,,,,
2445260021,15,10,1,1,22,cu0eztmjcsbydyp53aleznorw,1,11.4,39.7,2022-08-13T13:34:23.716Z,2022-08-14T10:57:49Z,3706010031,178,,3701838901,56,Back,3701838897,94,,3701841187,233,15,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260051,16,5,1,1,25,cu0eztmjcsbydyp53aleznorw,0,22.8,-1.9,2022-08-13T13:34:27.089Z,2022-08-14T10:57:53Z,3701839079,56,Back,3701839557,233,16,3701839081,347,,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260143,16,5,1,1,25,3dwlvz6cl4lcavvrg0y2dycrt,1,77.2,101.9,2022-08-13T13:34:27.089Z,2022-08-14T10:57:52Z,3701839505,347,,3701839513,233,16,3701839503,56,Left,,,,,,,,,,,,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260185,17,1,1,1,31,3dwlvz6cl4lcavvrg0y2dycrt,1,74.7,100,2022-08-13T13:34:32.946Z,2022-08-14T10:58:05Z,3701839701,107,,3701839711,213,4.4,3701839707,141,76.9,3701839703,56,Center,3701839705,140,69.6,3701839709,212,17.8,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260201,18,1,1,1,34,3dwlvz6cl4lcavvrg0y2dycrt,1,69.9,75.2,2022-08-13T13:34:35.605Z,2022-08-14T10:58:15Z,3706010821,178,,3701839803,213,2.1,3701839797,140,64.8,3701839801,212,10.7,3701839795,56,Left,3701839799,141,88.9,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260221,19,1,1,1,35,3dwlvz6cl4lcavvrg0y2dycrt,1,64.8,88.9,2022-08-13T13:34:37.231Z,2022-08-14T10:58:29Z,3701839887,212,35.8,3701839881,56,Back,3701839891,1,,3701839885,141,56.5,3701839889,213,3.8,3701839883,140,37.9,3706011185,178,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260237,20,1,1,1,39,3dwlvz6cl4lcavvrg0y2dycrt,1,37.9,56.5,2022-08-13T13:34:41.070Z,2022-08-14T10:58:35Z,3701839957,213,4.8,3706011351,178,,3701839951,140,41.5,3701839949,56,Back,3701839955,212,28.8,3701839953,141,14.5,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260251,21,1,1,1,42,3dwlvz6cl4lcavvrg0y2dycrt,1,41.5,14.5,2022-08-13T13:34:43.757Z,2022-08-14T10:58:46Z,3701840017,56,Right,3701840025,213,5.9,3706011639,178,,3701840023,212,14.2,3701840019,140,54.1,3701840021,141,7.1,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260261,22,1,1,1,45,3dwlvz6cl4lcavvrg0y2dycrt,1,54.1,7.1,2022-08-13T13:34:46.386Z,2022-08-14T10:58:50Z,3701840077,213,2.9,3701840071,140,31.8,3701840069,56,Back,3701840075,212,24.4,3701840073,141,17.2,3706011735,178,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260295,23,1,1,1,47,3dwlvz6cl4lcavvrg0y2dycrt,1,31.8,17.2,2022-08-13T13:34:48.954Z,2022-08-14T10:58:54Z,3701840271,1,,3706011849,178,,3701840265,141,71.5,3701840259,56,Back,3701840269,213,1.7,3701840261,140,27.0,3701840267,212,37.3,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260323,24,1,1,1,50,3dwlvz6cl4lcavvrg0y2dycrt,1,27,71.5,2022-08-13T13:34:51.609Z,2022-08-14T10:58:59Z,3701840429,212,12.4,3701840431,213,1.3,3701840425,140,29.7,3706011971,178,,3701840423,56,Back,3701840427,141,89.2,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260383,25,1,1,1,52,3dwlvz6cl4lcavvrg0y2dycrt,1,30,89.7,2022-08-13T13:34:54.119Z,2022-08-14T10:59:11Z,3701840707,155,,3701840717,212,37.8,3706012379,178,,3701840711,56,Left,3701840719,213,6.2,3701840715,141,87.1,3701840713,140,66.0,3701840721,1,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260399,26,1,1,1,55,3dwlvz6cl4lcavvrg0y2dycrt,0,66,87.1,2022-08-13T13:34:56.940Z,2022-08-14T10:59:47Z,3701840797,213,2.0,3701840787,155,,3701840791,140,61.3,3701840789,56,Left,3701840795,212,11.3,3706013555,178,,3701840793,141,100.0,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260607,17,5,1,1,57,cu0eztmjcsbydyp53aleznorw,1,35.6,-2,2022-08-13T13:34:58.365Z,2022-08-14T11:00:06Z,3701841849,233,27,3701841845,56,Back,3701841847,347,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260401,27,5,1,1,57,3dwlvz6cl4lcavvrg0y2dycrt,0,64.4,102,2022-08-13T13:34:58.365Z,2022-08-14T11:00:07Z,3701841863,233,17,3701840801,347,,3701840799,56,Left,,,,,,,,,,,,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260643,18,1,1,2,15,cu0eztmjcsbydyp53aleznorw,1,35,0,2022-08-13T13:35:16.601Z,2022-08-14T11:00:37Z,3701842037,141,25.3,3701842031,107,,3701842039,212,20.7,3701842041,213,1.1,3701842035,140,44.5,3701842033,56,Back,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260663,19,1,1,2,18,cu0eztmjcsbydyp53aleznorw,0,41.2,22.4,2022-08-13T13:35:19.464Z,2022-08-14T11:00:50Z,3701842161,140,62.2,3706015663,178,,3701842167,213,5.6,3701842157,155,,3701842163,141,0.0,3701842159,56,Right,3701842165,212,27.6,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260665,20,5,1,2,20,cu0eztmjcsbydyp53aleznorw,0,59.4,-1.4,2022-08-13T13:35:21.705Z,2022-08-14T11:00:57Z,3701842783,233,28,3701842171,56,Right,3701842173,347,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260797,28,5,1,2,20,3dwlvz6cl4lcavvrg0y2dycrt,1,40.6,101.4,2022-08-13T13:35:21.705Z,2022-08-14T11:00:57Z,3701842773,347,,3701842771,56,Back,3701842779,233,20,,,,,,,,,,,,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260833,29,1,1,2,37,3dwlvz6cl4lcavvrg0y2dycrt,1,30.8,100,2022-08-13T13:35:39.283Z,2022-08-14T11:01:01Z,3701842943,140,55.7,3701842937,107,,3701842949,213,6.2,3701842945,141,97.7,3701842939,56,Left,3701842951,1,,3701842947,212,26.3,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445260839,30,1,1,2,39,3dwlvz6cl4lcavvrg0y2dycrt,0,55.7,97.7,2022-08-13T13:35:41.243Z,2022-08-14T11:01:39Z,3701843073,233,21,3701842983,140,58.9,3701842985,141,95.5,3701842979,168,,3701842989,213,5.9,3701843071,236,,3701842981,56,Left,3701842987,212,3.7,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,3701843077,286,3706017663,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
