id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2499765757,7,44,1,0,9,go76xxm0xyfgqt1h6tcrtimm,1,59.1,31,2023-01-22T16:33:02.234Z,2023-01-23T06:30:02Z,3990540287,233,5,3990540159,286,,3990540157,56,Center,,,,,,,,,,,,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765779,5,44,1,0,9,7ad69ngbpjuyzv96drf8d9sn2,0,40.9,69,2023-01-22T16:33:02.235Z,2023-01-23T05:22:54Z,3990540261,56,Back,3990540265,285,,3990540279,233,7,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499905647,1064,1,1,0,9,go76xxm0xyfgqt1h6tcrtimm,0,59.2,31.4,2023-01-22T16:33:02.289Z,2023-01-23T06:30:03Z,3991298921,140,60.6,3991298919,56,Center,3991298917,3,,3991581345,388,,3991298923,141,30.3,3991298927,213,5.8,3991298925,212,1.6,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765791,6,61,1,0,9,7ad69ngbpjuyzv96drf8d9sn2,1,39.3,72.7,2023-01-22T16:33:02.384Z,2023-01-23T05:23:03Z,3990540333,56,Back,3991581393,15,,3991581395,388,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499905607,801,43,1,0,9,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-01-22T16:33:02.528Z,2023-01-22T22:14:02Z,3991298679,140,40.8,3991298681,141,68.6,3991298683,212,1.3,3991298829,144,1,3991298675,3,0,3991298685,213,2.1,3991298677,56,Back,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765839,8,1,1,0,14,go76xxm0xyfgqt1h6tcrtimm,1,68.4,3.7,2023-01-22T16:33:06.815Z,2023-01-23T05:23:08Z,3990540599,140,64.6,3991581447,178,,3990540601,141,14.2,3990540605,213,2.1,3990540603,212,8.2,3990540597,56,Right,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765845,9,4,1,0,15,go76xxm0xyfgqt1h6tcrtimm,1,60.8,13.8,2023-01-22T16:33:08.178Z,2023-01-23T05:23:13Z,3990540643,286,,3990540635,13,,3990540637,56,Right,3990540639,152,,3990540751,233,7,3990540641,265,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765861,7,4,1,0,15,7ad69ngbpjuyzv96drf8d9sn2,0,39.2,86.2,2023-01-22T16:33:08.179Z,2023-01-23T05:23:12Z,3990540725,285,,3990540717,13,,3990540723,265,,3990540719,56,Back,3991581487,178,,3990540721,152,,3990540779,233,9,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765919,10,1,1,0,20,go76xxm0xyfgqt1h6tcrtimm,1,62.3,17,2023-01-22T16:33:13.151Z,2023-01-23T05:23:31Z,3990541023,56,Center,3991581665,178,,3990541031,213,2.3,3990541025,140,56.2,3990541027,141,28.0,3990541021,152,,3990541029,212,9.8,3990541019,5,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765941,11,1,1,0,22,go76xxm0xyfgqt1h6tcrtimm,1,55.8,28.9,2023-01-22T16:33:14.822Z,2023-01-23T05:23:32Z,3990541201,140,44.0,3990541199,56,Back,3990541205,212,20.6,3990541207,213,2.2,3990541203,141,53.1,3991581683,178,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765971,12,1,1,0,24,go76xxm0xyfgqt1h6tcrtimm,1,44.2,54,2023-01-22T16:33:17.522Z,2023-01-23T05:23:35Z,3990541427,213,1.2,3990541425,212,16.0,3990541423,141,76.2,3990541419,56,Back,3991581725,178,,3990541421,140,49.3,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765985,13,1,1,0,27,go76xxm0xyfgqt1h6tcrtimm,1,53.3,76.8,2023-01-22T16:33:20.491Z,2023-01-23T05:23:40Z,3990541495,212,19.4,3990541497,213,0.8,3990541493,141,96.5,3990541489,56,Left,3991581785,178,,3990541491,140,66.6,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499765997,14,1,1,0,30,go76xxm0xyfgqt1h6tcrtimm,1,66,95.6,2023-01-22T16:33:22.818Z,2023-01-23T05:23:42Z,3990541559,56,Left,3990541567,141,83.4,3990541563,140,70.9,3990541575,213,5.3,3990541571,212,9.8,3991581825,178,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766033,15,1,1,0,31,go76xxm0xyfgqt1h6tcrtimm,1,70.6,83.1,2023-01-22T16:33:24.248Z,2023-01-23T05:23:46Z,3990541741,56,Left,3990541749,213,2.2,3990541747,212,6.9,3991581865,178,,3990541745,141,91.2,3990541743,140,66.6,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766067,16,1,1,0,35,go76xxm0xyfgqt1h6tcrtimm,0,73.4,81,2023-01-22T16:33:28.198Z,2023-01-23T05:23:51Z,3990541955,1,,3990541945,56,Center,3990541953,213,5.5,3991581911,178,,3990541947,140,100.0,3990541949,141,37.7,3990541951,212,41.2,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766073,8,5,1,0,38,7ad69ngbpjuyzv96drf8d9sn2,1,-0.6,64.4,2023-01-22T16:33:31.258Z,2023-01-23T05:23:55Z,3990541979,56,Back,3990541981,346,,3990541983,233,17,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766069,17,5,1,0,38,go76xxm0xyfgqt1h6tcrtimm,0,100.6,35.6,2023-01-22T16:33:31.258Z,2023-01-23T05:23:55Z,3990541963,346,,3990541961,56,Center,3990541991,233,8,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766247,9,1,1,0,53,7ad69ngbpjuyzv96drf8d9sn2,1,4.6,49.3,2023-01-22T16:33:45.897Z,2023-01-23T05:23:59Z,3990542863,140,3.6,3990542873,237,,3990542859,124,,3990542867,212,14.1,3990542865,141,70.0,3990542861,56,Back,3990542869,213,1.6,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766267,10,1,1,0,55,7ad69ngbpjuyzv96drf8d9sn2,0,3.2,72.4,2023-01-22T16:33:47.621Z,2023-01-23T05:24:04Z,3990542951,1,,3990542939,157,,3990542949,213,6.1,3990542941,56,Back,3990542947,212,47.4,3990542945,141,57.5,3991582029,178,,3990542943,140,47.3,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766279,18,1,1,0,58,go76xxm0xyfgqt1h6tcrtimm,0,54,41.8,2023-01-22T16:33:51.074Z,2023-01-23T05:24:08Z,3990543005,3,,3990543011,141,59.1,3990543007,56,Center,3990543009,140,66.8,3990543015,213,0.7,3991582059,388,,3990543013,212,17.9,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766309,11,1,1,1,1,7ad69ngbpjuyzv96drf8d9sn2,0,34,39.5,2023-01-22T16:33:53.691Z,2023-01-23T05:24:15Z,3990543167,212,8.7,3991582129,178,,3990543165,141,44.5,3990543163,140,41.6,3990543161,56,Back,3990543169,213,0.4,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766291,19,8,1,1,1,go76xxm0xyfgqt1h6tcrtimm,1,63.7,56,2023-01-22T16:33:54.424Z,2023-01-23T05:24:20Z,3990543081,56,Center,3991303595,384,,3991582161,178,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766347,12,1,1,1,2,7ad69ngbpjuyzv96drf8d9sn2,1,43.9,48.4,2023-01-22T16:33:55.176Z,2023-01-23T05:24:25Z,3990543385,141,57.0,3990543387,212,7.7,3990543383,140,39.2,3991582189,178,,3990543389,213,2.3,3990543381,56,Back,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766387,13,1,1,1,3,7ad69ngbpjuyzv96drf8d9sn2,0,39.4,57.5,2023-01-22T16:33:55.961Z,2023-01-23T05:24:29Z,3990543581,141,29.1,3990543579,140,76.4,3991582229,178,,3990543583,212,43.4,3990543577,56,Center,3990543585,213,5.8,3990543575,155,,3990543587,1,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766413,20,4,1,1,7,go76xxm0xyfgqt1h6tcrtimm,1,25.6,71.2,2023-01-22T16:33:59.636Z,2023-01-23T05:24:36Z,3990543695,56,Back,3990543697,152,,3990543693,294,,3990543699,285,,3990543691,13,,3990543881,233,14,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766435,14,4,1,1,7,7ad69ngbpjuyzv96drf8d9sn2,0,74.4,28.8,2023-01-22T16:33:59.637Z,2023-01-23T05:24:36Z,3990543825,152,,3990543813,13,,3990543817,294,,3991582289,178,,3990543821,56,Center,3990543829,286,,3990543893,233,20,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766565,21,1,1,1,24,go76xxm0xyfgqt1h6tcrtimm,1,25.3,71.7,2023-01-22T16:34:16.991Z,2023-01-23T05:24:41Z,3990545829,189,,3990544523,56,Back,3990544527,141,60.6,3991582333,178,,3990544531,213,3.7,3990544525,140,13.6,3990544521,152,,3990544529,212,14.4,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,3990544519,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766569,22,1,1,1,24,go76xxm0xyfgqt1h6tcrtimm,1,13.6,60.6,2023-01-22T16:34:17.397Z,2023-01-23T05:24:45Z,3990544549,213,1.3,3990544541,56,Back,3990544547,212,10.7,3991582373,178,,3990544545,141,75.6,3990545847,189,,3990544543,140,16.8,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766579,23,1,1,1,26,go76xxm0xyfgqt1h6tcrtimm,1,16.6,75,2023-01-22T16:34:18.628Z,2023-01-23T05:24:49Z,3991582403,178,,3990544599,212,20.4,3990544591,56,Back,3990544597,141,47.5,3990544603,213,4.3,3990544593,140,8.9,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766587,24,1,1,1,28,go76xxm0xyfgqt1h6tcrtimm,1,8.9,47.5,2023-01-22T16:34:21.480Z,2023-01-23T05:24:54Z,3991582449,178,,3990544705,56,Back,3990544711,141,32.3,3990544709,140,13.9,3990544715,213,5.2,3990544713,212,11.6,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766597,25,1,1,1,31,go76xxm0xyfgqt1h6tcrtimm,1,15.2,25.7,2023-01-22T16:34:24.518Z,2023-01-23T05:24:58Z,3990544771,141,47.8,3990544769,140,4.1,3991582503,178,,3990544767,56,Back,3990544773,212,19.0,3990544775,213,2.2,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766615,26,1,1,1,34,go76xxm0xyfgqt1h6tcrtimm,1,3.9,47.9,2023-01-22T16:34:26.563Z,2023-01-23T05:25:01Z,3990544881,141,46.7,3990544879,140,17.4,3990544883,212,14.2,3990544877,56,Back,3990544885,213,6.2,3991582557,178,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766629,27,1,1,1,35,go76xxm0xyfgqt1h6tcrtimm,1,17.4,46.7,2023-01-22T16:34:27.719Z,2023-01-23T05:25:08Z,3990544963,140,3.5,3990544967,212,21.6,3990544973,156,,3990544965,141,23.2,3990544961,56,Back,3990544969,213,4.0,3991582657,178,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766673,28,1,1,1,38,go76xxm0xyfgqt1h6tcrtimm,1,2.9,16.7,2023-01-22T16:34:31.072Z,2023-01-23T05:25:11Z,3990545223,1,,3990545215,141,36.5,3990545209,155,,3991582687,178,,3990545213,140,39.8,3990545221,213,0.3,3990545219,212,41.0,3990545211,56,Back,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766681,29,1,1,1,42,go76xxm0xyfgqt1h6tcrtimm,0,38.2,33.5,2023-01-22T16:34:34.583Z,2023-01-23T05:25:16Z,3990545325,286,,3990545251,212,1.1,3991582751,178,,3990545249,141,32.2,3990545247,140,38.9,3990545253,213,5.4,3990545319,236,,3990545245,56,Back,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,3990545321,233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766693,15,74,1,1,42,7ad69ngbpjuyzv96drf8d9sn2,1,58.4,67.6,2023-01-22T16:34:34.701Z,2023-01-23T05:25:21Z,3990545301,56,Center,3990545303,285,,3991582787,178,,3990545327,233,29,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766719,30,1,1,1,43,go76xxm0xyfgqt1h6tcrtimm,1,33.7,28.6,2023-01-22T16:34:36.262Z,2023-01-23T05:25:24Z,3990545427,56,Back,3990545431,141,15.2,3990545433,212,11.1,3990545429,140,39.8,3991582827,178,,3990545435,213,5.3,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766727,31,3,1,1,45,go76xxm0xyfgqt1h6tcrtimm,0,41,15.5,2023-01-22T16:34:37.814Z,2023-01-23T05:25:29Z,3991582867,178,,3990545473,211,,3991305959,465,,3990545465,286,,3990545463,56,Back,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766739,16,49,1,1,47,7ad69ngbpjuyzv96drf8d9sn2,1,44.7,89.3,2023-01-22T16:34:40.338Z,2023-01-23T05:25:35Z,,,,,,,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766759,17,1,1,1,47,7ad69ngbpjuyzv96drf8d9sn2,1,44.7,88.1,2023-01-22T16:34:40.428Z,2023-01-23T05:25:37Z,3990545579,141,77.0,3990545581,212,7.7,3991582961,178,,3990545583,213,4.5,3990545575,56,Back,3990545577,140,43.2,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766771,18,1,1,1,49,7ad69ngbpjuyzv96drf8d9sn2,1,43.3,77,2023-01-22T16:34:42.190Z,2023-01-23T05:25:45Z,3990545645,213,2.6,3990545637,56,Back,3990545643,212,7.0,3990545639,140,37.6,3991583011,178,,3990545641,141,82.3,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766817,19,1,1,1,50,7ad69ngbpjuyzv96drf8d9sn2,1,36.8,82.3,2023-01-22T16:34:43.120Z,2023-01-23T05:26:14Z,3991583225,178,,3990545881,141,62.9,3990545879,140,27.9,3990545877,56,Back,3990545885,213,4.1,3990545883,212,16.2,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499766829,20,1,1,1,55,7ad69ngbpjuyzv96drf8d9sn2,0,34.8,47.2,2023-01-22T16:34:47.564Z,2023-01-23T05:26:20Z,3990545935,213,0.2,3990545929,140,48.9,3991583253,178,,3990545933,212,15.2,3990545931,141,52.1,3990545927,56,Back,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
