id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId
2454836715,1,34,16,0,0,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-09-03T12:39:01.567Z,2022-09-03T13:35:44Z,3752793631,130,19,3752793633,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3752971411,197,16232,3752793635,194,cg6h7oq0b5zpx1g4brhzyk1xx,3752793625,30,"cg6h7oq0b5zpx1g4brhzyk1xx, 9qo448ueot8pfc5oqo378wag9, aze5i6ssy55jrc8k9vhrs8o9h, 5ec2ede9uwbft3wby33mwowyd, cis0z72hgahfnfjduk7hdnz3e, djha3ac2mfhyb7oia64hq2nd, 6rg37ej1x7pwi7r4aq1107pih, 4tev0kk0om8cr1xbwpt8bozit, 9ydkbbygq6uocors9kcdnzbop, c0ewvrtk657uw4t5rlv87mq51, 2cq6ocr7j487do4nrm3sreg9h, 9c9v6wjh3fufmds8nm5aqfmcp, 59pu8nnghyxvvt8r3zyndpfpx, 7w63iqek6hmnizlirurla1cr9, 7y6f63pj7horkzhdzbge02rqh, 8wlyh0e8178je0hylqjifbkr9, e4vr28e9cbq3q5nux1jlpuuei, 3ojzrb5okc6i1jf1o7okovnjd, byk5vhf9l112i7hhy1clravp",3752793627,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",3752793629,59,"1, 30, 22, 4, 6, 12, 25, 8, 19, 14, 10, 7, 9, 11, 17, 20, 23, 24, 36",3752793637,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454837237,1,34,16,0,0,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-09-03T12:39:38.762Z,2022-09-03T13:29:24Z,3752796265,130,13,3752796261,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3752796263,59,"26, 25, 30, 5, 3, 28, 14, 27, 38, 22, 32, 2, 7, 8, 18, 21, 29, 31, 33, 42",3752971025,197,8113,3752850801,194,b7ve7k983eaewnupejiow3jdh,3752796269,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3752796259,30,"920yurg08gqayxwc80q9f8ixh, d36na8jr6xcc8eronhy8mcz1m, b7ve7k983eaewnupejiow3jdh, e8dpcth2x1y0zbaovljbgk5hx, 6o2v57d92t1mejod24gmufcut, 84mp3eqt1ckw107hwxpby9cd1, 7at6knpizbafid4br861pi6zt, ejnh215cji6xou661kiwcc91x, 7c6034wb3zsuq9nhxxiahiuol, dglkt5h4m18p1qcj2uhqymvv9, 2az0f39bhz2kvxhopalzi0h5h, 84l7r4ud9ipuf9vc3ib5b4l0q, r4grdzsip637zvi2uu3nl979, f5ln82l8q7gvouj3zhsp5t4gl, 3w8uk04gxlm4tj4hmsc3msmvp, 6gjlcd7rzi3p74qwvj7ia6esq, arjwwth6yazptr851wu2u6e0a, 6qujoqysad60h70f3ac5n9ch6, 2es4ydlcwwasm6mu7rmey5r3e, 7o11dzx2cccrslutrjl16ik89",3752796267,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870739,2,32,1,0,0,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-09-03T13:32:23.016Z,2022-09-04T03:01:36Z,3752982941,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870705,2,32,1,0,0,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-09-03T13:32:23.016Z,2022-09-03T13:32:23Z,3752982717,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870735,3,1,1,0,0,6k5zscdm9ufw0tguvzyjlp5hq,1,50.1,50.4,2022-09-03T13:32:23.024Z,2022-09-04T09:13:35Z,3752982907,140,45.8,3752982909,141,54.0,3752982915,279,S,3752982905,56,Back,3752982911,212,5.1,3752982913,213,2.6,3756529211,178,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870765,4,1,1,0,0,6k5zscdm9ufw0tguvzyjlp5hq,1,45.8,54,2022-09-03T13:32:23.053Z,2022-09-04T07:07:08Z,3752983125,212,16.8,3752983117,140,32.7,3752983123,141,68.1,3752983115,56,Back,3752983127,213,2.5,3756530015,178,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455605267,788,43,1,0,1,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-09-03T13:32:24.737Z,2022-09-04T07:07:41Z,3756909665,144,82,3756885733,178,0,,,,,,,,,,,,,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870799,5,1,1,0,3,6k5zscdm9ufw0tguvzyjlp5hq,0,32.7,68.1,2022-09-03T13:32:26.418Z,2022-09-04T07:08:04Z,3756530361,178,,3752983315,155,,3752983327,213,5.7,3752983329,1,,3752983325,212,48.9,3752983319,56,Center,3752983321,140,70.6,3752983323,141,26.4,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870909,3,1,1,0,6,7ad69ngbpjuyzv96drf8d9sn2,0,30.9,69.1,2022-09-03T13:32:29.730Z,2022-09-04T07:08:27Z,3752983821,56,Back,3752983831,213,1.3,3756530661,388,,3752983825,140,36.0,3752983817,3,,3752983827,141,93.6,3752983829,212,17.5,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870879,6,44,1,0,11,6k5zscdm9ufw0tguvzyjlp5hq,1,64.5,5.4,2022-09-03T13:32:34.103Z,2022-09-04T10:14:55Z,3752983689,56,Right,3752983885,233,4,3752983693,286,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
