id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2509108065,164,1,1,12,53,9gefq4dz9b2hl8rqrxwrlrzmp,0,40.3,67.7,2023-02-18T14:43:13.079Z,2023-02-19T08:04:56Z,4039545327,56,Left,4039545337,212,33.4,4039545343,1,,4039545333,141,100.0,4042820657,178,,4039545329,140,63.2,4039545341,213,0.8,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108179,108,5,1,12,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.4,-1.8,2023-02-18T14:43:15.070Z,2023-02-19T08:04:58Z,4039545983,347,,4039545981,56,Back,4039546039,233,165,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108071,165,5,1,12,55,9gefq4dz9b2hl8rqrxwrlrzmp,0,66.6,101.8,2023-02-18T14:43:15.070Z,2023-02-19T08:04:58Z,4039546067,233,108,4039545377,56,Left,4039545379,347,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108435,109,1,1,13,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.3,0,2023-02-18T14:43:34.409Z,2023-02-19T08:05:00Z,4039547281,213,1.5,4039547275,140,29.7,4039547273,56,Back,4039547279,212,10.6,4039547277,141,13.8,4039547271,107,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108539,110,1,1,13,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.7,10,2023-02-18T14:43:35.308Z,2023-02-19T08:05:03Z,4039547823,157,,4039547833,213,0.2,4039547829,141,18.9,4039547835,1,,4039547825,56,Right,4039547827,140,56.6,4042820781,178,,4039547831,212,27.9,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108573,111,3,1,13,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,49.4,18.4,2023-02-18T14:43:41.667Z,2023-02-19T08:05:30Z,4039547949,56,Back,4039547953,286,,4042821047,178,,4039589811,233,175,4042258243,464,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509109029,175,45,1,13,21,9gefq4dz9b2hl8rqrxwrlrzmp,0,50.6,81.6,2023-02-18T14:43:41.667Z,2023-02-19T08:05:30Z,4039589785,285,,4039589835,233,111,4039550167,56,Left,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509729843,1175,67,1,13,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,50.3,23.4,2023-02-18T14:43:42.154Z,2023-02-19T09:01:03Z,4042871815,233,1549,,,,,,,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509729841,1549,67,1,13,22,9gefq4dz9b2hl8rqrxwrlrzmp,0,49.7,76.6,2023-02-18T14:43:42.155Z,2023-02-19T08:57:07Z,4042871823,233,1175,,,,,,,,,,,,,,,,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108587,112,1,1,13,22,a8l3w3n0j99qjlsxj3jnmgkz1,0,50.4,25.8,2023-02-18T14:43:42.183Z,2023-02-19T09:01:04Z,4039582653,236,,4039548065,56,Center,4039562583,213,0.6,4039562579,141,28.9,4039582655,286,,4039562577,140,53.6,4039593579,233,166,4042821117,178,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,4039562581,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108633,166,74,1,13,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,49.2,82,2023-02-18T14:43:42.250Z,2023-02-19T08:05:42Z,4039548265,56,Back,4039593587,233,112,4039548267,285,,4042821165,178,,,,,,,,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108643,167,43,1,13,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-02-18T14:43:42.555Z,2023-02-18T15:22:46Z,4039548479,233,113,4039881873,144,3,4039548303,286,0,4039548301,56,Left,,,,,,,,,,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509730005,1189,43,1,13,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-02-18T14:43:43.870Z,2023-02-19T08:57:58Z,4042872831,144,67,4042872455,233,1556,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509730001,1556,43,1,13,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-02-18T14:43:43.871Z,2023-02-19T08:57:58Z,4042872807,144,67,4042872471,233,1189,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509730451,1208,67,1,13,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.7,22.4,2023-02-18T14:43:43.880Z,2023-02-19T09:01:04Z,4042874481,233,1581,,,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509730445,1581,67,1,13,24,9gefq4dz9b2hl8rqrxwrlrzmp,0,56.3,77.6,2023-02-18T14:43:43.881Z,2023-02-19T08:59:07Z,4042874489,233,1208,,,,,,,,,,,,,,,,,,,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108661,113,1,1,13,25,a8l3w3n0j99qjlsxj3jnmgkz1,0,42.4,21.1,2023-02-18T14:43:45Z,2023-02-19T08:05:51Z,4039583867,140,28.9,4042821255,178,,4039583871,212,16.5,4039583869,141,33.4,4039583873,213,2.6,4039548417,56,Back,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108673,168,49,1,13,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,66.4,79.8,2023-02-18T14:43:47.198Z,2023-02-19T08:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108723,170,1,1,13,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.7,89,2023-02-18T14:43:47.249Z,2023-02-19T08:06:07Z,4039548701,141,71.0,4042821391,178,,4039548699,140,73.6,4039548703,212,14.8,4039548697,56,Center,4039548705,213,5.3,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108685,169,43,1,13,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-02-18T14:43:47.459Z,2023-02-18T14:56:04Z,4039548511,213,0.4,4039600691,144,1,4039548507,141,87.3,4039548505,140,65.7,4039548503,56,Left,4039548509,212,7.8,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108729,171,3,1,13,28,9gefq4dz9b2hl8rqrxwrlrzmp,0,73.3,69.6,2023-02-18T14:43:48.662Z,2023-02-19T08:06:19Z,4042821523,178,,4042263185,465,,4039548725,56,Center,4039548729,286,,4039838337,233,114,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108777,114,7,1,13,29,a8l3w3n0j99qjlsxj3jnmgkz1,0,26.7,30.4,2023-02-18T14:43:48.709Z,2023-02-19T08:06:30Z,4042263253,385,,4039548935,56,Back,4039548981,233,171,4039548939,285,,4042821641,178,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108817,172,61,1,13,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,76,68.1,2023-02-18T14:43:48.737Z,2023-02-19T08:06:59Z,4042821955,178,,4039549101,56,Center,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118461,197,61,1,13,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,23,45.3,2023-02-18T14:43:50.671Z,2023-02-19T08:07:08Z,4042822031,178,,4039598863,56,Back,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108843,173,61,1,13,32,9gefq4dz9b2hl8rqrxwrlrzmp,0,77,54.7,2023-02-18T14:43:52.002Z,2023-02-19T08:10:34Z,4042822515,178,,4039549229,56,Center,,,,,,,,,,,,,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509130463,393,43,1,13,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-02-18T14:43:52.185Z,2023-02-18T15:29:48Z,4039658171,56,Center,4039961577,144,61,,,,,,,,,,,,,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163249,387,61,1,13,33,a8l3w3n0j99qjlsxj3jnmgkz1,0,21.4,61.3,2023-02-18T14:43:52.765Z,2023-02-19T08:10:48Z,4042822235,178,,4039830983,56,Back,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108851,115,12,1,13,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,18.9,50.9,2023-02-18T14:43:52.976Z,2023-02-19T08:07:59Z,4039549261,56,Back,4039946129,213,5.8,4039946123,141,47.0,4039946125,212,5.9,4042822573,178,,4039946117,140,23.9,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509108867,174,16,1,13,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,76.5,59.3,2023-02-18T14:43:54.810Z,2023-02-19T08:08:09Z,4039549325,56,Center,4039553573,103,10.8,4039553569,80,,4039549321,22,,4039553575,215,,4039549323,18,,4039553579,458,,4039552473,374,2023-02-18 14:43:53.687,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,4039553571,102,45.4,4039553587,138,,4042264169,395,4039553577,328,,,98.1,4042822683,178,,4039552467,20,,4039553589,273,4039553585,231,4042264171,396,4039552481,375,4039553583,230,98.1,51.8,48.9,13:34.001,,,,,,,,
2509109867,117,1,1,14,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,50.2,50.3,2023-02-18T14:44:54.247Z,2023-02-19T08:08:18Z,4042822751,178,,4039554731,213,3.1,4039554727,141,50.5,4039554725,140,29.7,4039554733,279,G,4039554729,212,21.5,4039554723,56,Back,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509109939,118,1,1,14,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.6,54.4,2023-02-18T14:44:59.211Z,2023-02-19T08:08:24Z,4039555097,213,6.1,4039555087,155,,4039555099,1,,4039555093,141,40.2,4039555089,56,Center,4039555095,212,44.7,4039555091,140,70.2,4042822827,178,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509109947,119,44,1,14,42,a8l3w3n0j99qjlsxj3jnmgkz1,1,71.8,34.8,2023-02-18T14:45:02.475Z,2023-02-19T08:46:31Z,4039555137,286,,4039555135,56,Center,4039555345,233,176,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509109973,176,44,1,14,42,9gefq4dz9b2hl8rqrxwrlrzmp,0,28.2,65.2,2023-02-18T14:45:02.476Z,2023-02-19T08:08:30Z,4039555405,233,119,4039555289,285,,4039555287,56,Back,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509109977,120,1,1,14,42,a8l3w3n0j99qjlsxj3jnmgkz1,0,70.2,40.2,2023-02-18T14:45:02.573Z,2023-02-19T08:46:31Z,4039555295,56,Center,4039555293,3,,4039555299,141,69.4,4039555297,140,84.8,4039555301,212,25.1,4042822949,388,,4039555303,213,0.9,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110059,177,12,1,14,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,14,28.7,2023-02-18T14:45:05.715Z,2023-02-19T08:08:38Z,4039555759,167,,4042823013,178,,4039555703,213,5.8,4039555695,141,0.0,4039555689,56,Back,4039555693,140,49.9,4039555699,212,43.1,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110083,121,5,1,14,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,51.2,102,2023-02-18T14:45:09.321Z,2023-02-19T08:08:40Z,4039555829,347,,4039555825,56,Left,4039555877,233,178,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110063,178,5,1,14,49,9gefq4dz9b2hl8rqrxwrlrzmp,0,48.8,-2,2023-02-18T14:45:09.321Z,2023-02-19T08:08:40Z,4039555911,233,121,4039555723,347,,4039555721,56,Back,,,,,,,,,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110231,122,1,1,15,0,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.2,100,2023-02-18T14:45:19.794Z,2023-02-19T07:49:07Z,4039556685,212,11.0,4039556683,141,85.5,4039556687,213,4.5,4039556679,56,Left,4039556681,140,52.4,4039556677,107,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110255,123,1,1,15,1,a8l3w3n0j99qjlsxj3jnmgkz1,0,52.4,85.5,2023-02-18T14:45:20.738Z,2023-02-19T07:49:12Z,4042805505,178,,4039556777,56,Center,4039556773,157,,4039556781,140,74.5,4039556797,1,,4039556785,141,78.1,4039556793,213,6.1,4039556789,212,23.7,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110281,179,1,1,15,2,9gefq4dz9b2hl8rqrxwrlrzmp,0,28,18.4,2023-02-18T14:45:22.117Z,2023-02-19T07:49:19Z,4039556929,140,40.0,4039556933,141,14.3,4039556939,213,6.1,4039556925,56,Back,4039556937,212,12.9,4042805609,178,,4039556919,3,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110351,124,1,1,15,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,62,81.7,2023-02-18T14:45:23.541Z,2023-02-19T07:49:23Z,4042805649,178,,4039557307,140,83.1,4039557313,213,6.1,4039557305,56,Center,4039557303,157,,4039557315,1,,4039557309,141,76.6,4039557311,212,22.4,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110377,125,44,1,15,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,85.4,74.2,2023-02-18T14:45:26.799Z,2023-02-19T08:46:31Z,4039557543,233,180,4039557411,56,Center,4039557413,286,,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110391,180,44,1,15,7,9gefq4dz9b2hl8rqrxwrlrzmp,0,14.6,25.8,2023-02-18T14:45:26.800Z,2023-02-19T07:49:30Z,4039557457,56,Back,4039557459,285,,4039557547,233,125,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110383,126,61,1,15,7,a8l3w3n0j99qjlsxj3jnmgkz1,0,83.1,76.6,2023-02-18T14:45:26.845Z,2023-02-19T08:46:32Z,4042805891,388,,4042805889,15,,4039557421,56,Center,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110435,181,52,1,15,9,9gefq4dz9b2hl8rqrxwrlrzmp,1,9.7,41.9,2023-02-18T14:45:28.999Z,2023-02-19T07:49:49Z,4042268355,378,,4042806055,388,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110563,182,1,1,15,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.8,45.1,2023-02-18T14:45:37.129Z,2023-02-19T07:49:52Z,4039558449,212,12.3,4039558443,56,Back,4039558445,140,12.4,4039558447,141,27.2,4039558439,123,,4042806087,178,,4039558451,213,4.8,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110613,183,1,1,15,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.8,29.8,2023-02-18T14:45:39.855Z,2023-02-19T07:49:57Z,4039558717,212,22.9,4039558715,141,62.1,4039558713,140,6.7,4039558719,213,1.9,4042806169,178,,4039558711,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110649,184,1,1,15,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,6.8,62.1,2023-02-18T14:45:41.777Z,2023-02-19T07:50:01Z,4042806297,178,,4039558935,140,17.0,4039558933,56,Back,4039558939,212,24.9,4039558941,213,1.1,4039558937,141,95.1,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110715,185,1,1,15,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.1,96.2,2023-02-18T14:45:44.455Z,2023-02-19T07:50:05Z,4039559251,140,30.1,4039559253,141,93.6,4039559249,56,Back,4039559255,212,12.7,4042806395,178,,4039559257,213,6.1,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110727,186,1,1,15,27,9gefq4dz9b2hl8rqrxwrlrzmp,0,29.6,95.6,2023-02-18T14:45:47.646Z,2023-02-19T07:50:13Z,4039559315,213,4.7,4039559309,140,29.6,4039559313,212,0.8,4042806665,178,,4039559307,56,Back,4039559311,141,94.4,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110775,187,4,1,15,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.6,94.2,2023-02-18T14:45:47.845Z,2023-02-19T07:50:30Z,4039559537,233,127,4039559513,10,,4039559515,56,Back,4039559541,286,,4039559517,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110769,127,4,1,15,28,a8l3w3n0j99qjlsxj3jnmgkz1,0,66.4,5.8,2023-02-18T14:45:47.846Z,2023-02-19T07:50:29Z,4039559501,152,,4039559497,10,,4039559499,56,Right,4039559549,233,187,4039559503,285,,4042806983,178,,,,,,,,3es8fg7y59lckypu11i68q6s5,L. Waldschmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110853,188,1,1,15,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,34,94.7,2023-02-18T14:45:54.193Z,2023-02-19T07:50:35Z,4039559973,212,27.7,4039559975,213,3.8,4042807293,178,,4039559967,56,Back,4039559971,141,69.8,4039559963,5,,4039559969,140,13.1,4039559965,152,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110891,189,1,1,15,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,15.7,65.9,2023-02-18T14:45:56.939Z,2023-02-19T07:50:43Z,4039560177,212,16.1,4039560175,141,42.2,4039560173,140,15.8,4039560179,213,4.7,4039560171,56,Back,4042807475,178,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110917,190,1,1,15,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.2,34.7,2023-02-18T14:45:59.512Z,2023-02-19T07:50:46Z,4042807559,178,,4039560291,213,5.1,4039560287,141,15.8,4039560289,212,14.0,4039560283,56,Back,4039560285,140,23.5,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110935,191,1,1,15,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,22.6,16.1,2023-02-18T14:46:01.471Z,2023-02-19T07:50:48Z,4039560417,56,Back,4039560419,140,33.7,4039560421,141,16.0,4042807611,178,,4039560425,213,6.3,4039560423,212,11.7,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509725697,1227,67,1,15,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.6,18.8,2023-02-18T14:46:02.509Z,2023-02-19T08:46:32Z,4042850613,233,976,,,,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509725695,976,67,1,15,42,a8l3w3n0j99qjlsxj3jnmgkz1,0,61.4,81.2,2023-02-18T14:46:02.510Z,2023-02-19T08:40:53Z,4042850621,233,1227,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110945,192,1,1,15,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.4,15.4,2023-02-18T14:46:02.535Z,2023-02-19T08:46:32Z,4039560505,212,5.4,4039560503,141,11.5,4039560507,213,3.7,4039560535,156,,4039560501,140,31.9,4039560499,56,Back,4042807707,178,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111081,193,1,1,15,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,73.8,32.9,2023-02-18T14:46:08.639Z,2023-02-19T07:50:57Z,4042807769,178,,4039561223,212,19.6,4039561225,213,6.2,4039561215,140,92.4,4039561213,56,Center,4039561219,141,31.3,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111105,194,1,1,15,51,9gefq4dz9b2hl8rqrxwrlrzmp,0,92.4,31.3,2023-02-18T14:46:11.393Z,2023-02-19T07:51:02Z,4039561353,212,10.4,4039561349,140,90.4,4039561355,213,1.8,4039561347,56,Center,4042807837,178,,4039561351,141,46.3,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111115,128,61,1,15,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,10.8,50.5,2023-02-18T14:46:12.289Z,2023-02-19T07:51:10Z,4042807929,178,,4039561399,56,Back,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111147,129,49,1,15,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,4.9,48.3,2023-02-18T14:46:13.497Z,2023-02-19T07:51:15Z,,,,,,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111181,130,1,1,15,53,a8l3w3n0j99qjlsxj3jnmgkz1,0,4.9,48.3,2023-02-18T14:46:13.572Z,2023-02-19T07:51:29Z,4039561707,141,53.6,4039561709,212,53.3,4042808209,178,,4039561703,56,Center,4039561705,140,55.5,4039561713,1,,4039561701,157,,4039561711,213,0.1,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
