id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,keyPass,qualifier/10/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/19/value,qualifier/20/value
2482229981,1021,43,1,0,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-11-05T14:30:51.108Z,2022-11-06T06:33:34Z,3898198113,178,0,3898198211,144,82,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728527,6,1,1,0,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,4.5,49,2022-11-05T14:30:55.436Z,2022-11-06T02:25:55Z,3895486817,56,Back,3895486823,212,16.7,3895486819,140,7.6,3895486821,141,24.9,3897945495,178,,3895486825,213,4.9,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728589,7,1,1,0,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,9.1,26.2,2022-11-05T14:30:59.137Z,2022-11-06T02:25:59Z,3895487087,140,6.4,3895487083,56,Back,3895487097,213,1.7,3895487089,141,61.2,3895487093,212,24.0,3897945555,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728627,8,1,1,0,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,7.7,62.5,2022-11-05T14:31:01.487Z,2022-11-06T02:26:02Z,3895487327,56,Back,3895487335,212,22.3,3895487333,141,92.9,3895487337,213,1.2,3897945627,178,,3895487331,140,15.7,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728737,9,1,1,0,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.9,93.2,2022-11-05T14:31:04.526Z,2022-11-06T02:26:05Z,3895487989,140,21.2,3895487993,212,12.3,3895487991,141,75.1,3895487967,56,Back,3897945711,178,,3895487995,213,4.7,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728745,10,61,1,0,30,9gefq4dz9b2hl8rqrxwrlrzmp,0,30,68.8,2022-11-05T14:31:10.152Z,2022-11-06T02:26:17Z,3895488023,56,Back,3897945947,178,,,,,,,,,,,,,,,,,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728923,7,49,1,0,31,4l9mrqzmajz5crzlz50mtbt6x,1,67.7,42.1,2022-11-05T14:31:11.525Z,2022-11-06T02:26:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482230289,723,43,1,0,31,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-11-05T14:31:11.838Z,2022-11-06T06:34:43Z,3898199695,144,82,3898199625,178,0,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728835,6,3,1,0,33,4l9mrqzmajz5crzlz50mtbt6x,1,69.4,42.5,2022-11-05T14:31:13.461Z,2022-11-06T02:26:36Z,3897946281,178,,3895488517,233,11,3895488491,56,Center,3897684171,465,,3895488495,286,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728829,11,45,1,0,33,9gefq4dz9b2hl8rqrxwrlrzmp,0,30.6,57.5,2022-11-05T14:31:13.461Z,2022-11-06T02:26:36Z,3895488543,233,6,3895488457,56,Back,3895488459,285,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728927,8,15,1,0,35,4l9mrqzmajz5crzlz50mtbt6x,1,75.1,64.1,2022-11-05T14:31:15.542Z,2022-11-06T09:48:32Z,3895490817,146,97.6,3895490049,233,13,3895490805,215,,3897946369,178,,3895488967,18,,3895488969,56,Center,3895490793,76,,3895490819,147,52.2,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,3895490813,458,3895490789,114,3895488963,22,3895490021,72,3895490801,103,1.3,3895490797,102,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728919,13,10,1,0,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,2.5,45.2,2022-11-05T14:31:16.834Z,2022-11-06T02:26:46Z,3895490085,233,8,3895488913,177,,3895488917,182,,3895488915,179,,3897684775,376,,3895488919,56,Back,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481728913,12,52,1,0,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,2.7,46,2022-11-05T14:31:17.853Z,2022-11-06T02:26:58Z,3897684881,376,,3897946733,389,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729005,14,1,1,0,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,4.1,48.1,2022-11-05T14:31:22.652Z,2022-11-06T02:27:03Z,3895489427,213,1.0,3897946861,178,,3895489423,141,58.4,3895489417,123,,3895489421,140,8.2,3895489419,56,Back,3895489425,212,8.2,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729107,15,1,1,0,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.2,58.4,2022-11-05T14:31:26.504Z,2022-11-06T02:27:06Z,3895489969,212,36.2,3895489973,1,,3895489965,140,16.7,3895489971,213,5.0,3897946917,178,,3895489963,56,Back,3895489967,141,6.8,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729151,16,1,1,0,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,17.3,6.6,2022-11-05T14:31:31.206Z,2022-11-06T02:27:11Z,3897946999,178,,3895490181,213,2.5,3895490175,140,10.1,3895490179,212,9.8,3895490173,56,Back,3895490177,141,15.8,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729203,17,1,1,0,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.1,15.8,2022-11-05T14:31:32.953Z,2022-11-06T02:27:13Z,3895490439,212,18.9,3895490435,140,4.0,3895490433,56,Back,3895490437,141,41.9,3897947053,178,,3895490441,213,1.9,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729327,18,1,1,0,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,4,41.9,2022-11-05T14:31:35.891Z,2022-11-06T02:27:17Z,3895491037,56,Back,3895491043,212,20.3,3895491041,141,71.7,3895491039,140,4.3,3897947127,178,,3895491045,213,1.6,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729375,19,1,1,1,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,17.7,65.8,2022-11-05T14:31:42.701Z,2022-11-06T02:27:24Z,3897947259,178,,3895491271,212,22.4,3895491265,56,Back,3895491273,213,4.6,3895491269,141,33.0,3895491267,140,15.8,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729407,20,1,1,1,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.3,25.9,2022-11-05T14:31:45.988Z,2022-11-06T02:27:27Z,3895491383,140,22.1,3895491387,212,13.7,3895491381,56,Back,3895491389,213,5.0,3897947333,178,,3895491385,141,6.6,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729437,21,1,1,1,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,22.1,6.6,2022-11-05T14:31:48.149Z,2022-11-06T02:27:31Z,3895491545,140,26.6,3895491551,213,0.8,3895491549,212,7.0,3897947433,178,,3895491547,141,14.2,3895491543,56,Back,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729469,22,1,1,1,9,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.6,14.2,2022-11-05T14:31:49.162Z,2022-11-06T02:27:38Z,3895491699,213,5.2,3895491695,141,3.9,3897947517,178,,3895491697,212,8.1,3895491693,140,30.4,3895491691,56,Back,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482238931,1406,43,1,1,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-11-05T14:31:50.893Z,2022-11-06T08:53:11Z,3898234437,233,957,3898347955,144,67,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482238925,957,43,1,1,10,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-11-05T14:31:50.894Z,2022-11-06T08:53:11Z,3898234447,233,1406,3898347969,144,67,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482265409,1260,83,1,1,10,4l9mrqzmajz5crzlz50mtbt6x,1,69.3,96.5,2022-11-05T14:31:50.901Z,2022-11-06T08:53:12Z,3898347983,399,424876,,,,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729503,23,1,1,1,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.4,3.9,2022-11-05T14:31:50.976Z,2022-11-06T02:27:47Z,3895491847,141,17.5,3895491843,56,Back,3897947729,178,,3895491849,212,9.4,3895491845,140,29.0,3895491851,213,1.7,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729667,24,1,1,1,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,29,17.5,2022-11-05T14:31:52.157Z,2022-11-06T02:27:50Z,3897947805,178,,3895492641,56,Back,3895492643,140,44.4,3895492647,212,17.8,3895492645,141,28.6,3895492649,213,0.4,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482143339,1011,3,1,1,14,9gefq4dz9b2hl8rqrxwrlrzmp,0,48.4,28.8,2022-11-05T14:31:54.065Z,2022-11-06T02:27:53Z,3897947891,178,,3897685981,465,,3897685977,56,Back,3897685979,286,,3897685983,467,57c808184l80uuuv7z3flcu6t,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729669,25,4,1,1,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,47.6,29.6,2022-11-05T14:31:54.578Z,2022-11-06T02:27:58Z,3895492653,13,,3895492657,56,Back,3895492667,233,9,3895492655,294,,3895492659,152,,3895492661,286,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729603,9,4,1,1,14,4l9mrqzmajz5crzlz50mtbt6x,0,52.4,70.4,2022-11-05T14:31:54.579Z,2022-11-06T02:27:57Z,3895492701,233,25,3895492303,56,Center,3895938103,294,,3897947963,178,,3895492301,13,,3895492309,285,,3895492305,152,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729745,26,1,1,1,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,53,33.8,2022-11-05T14:32:03.072Z,2022-11-06T02:28:07Z,3895493045,56,Center,3895493051,212,10.8,3895493053,213,1.7,3895493049,141,49.5,3895907377,189,,3897948021,178,,3895493041,5,,3895493047,140,51.4,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,3895493043,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729773,27,1,1,1,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,51.4,50.3,2022-11-05T14:32:04.361Z,2022-11-06T02:28:14Z,3895493155,212,15.9,3897948203,178,,3895493147,140,40.5,3895493143,56,Back,3895493159,213,3.9,3895493151,141,34.0,,,,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729803,28,1,1,1,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.5,35.9,2022-11-05T14:32:07.228Z,2022-11-06T02:28:17Z,3895493291,140,46.2,3897948279,178,,3895493289,56,Back,3895493293,141,57.9,3895493297,213,1.2,3895493295,212,16.1,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729865,29,1,1,1,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,45.9,66,2022-11-05T14:32:09.597Z,2022-11-06T02:28:20Z,3897948317,178,,3895493581,140,52.6,3895493587,212,21.3,3895493585,141,95.6,3895493589,213,1.2,3895493577,56,Left,,,,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729899,30,1,1,1,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,53.2,95.4,2022-11-05T14:32:13.198Z,2022-11-06T02:28:25Z,3897948441,178,,3895493725,141,81.3,3895493729,213,5.0,3895493721,56,Left,3895493723,140,56.4,3895493727,212,10.2,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729929,31,1,1,1,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.4,81.3,2022-11-05T14:32:13.952Z,2022-11-06T02:28:29Z,3897948549,178,,3895493875,56,Left,3895493881,212,10.1,3895493879,141,93.8,3895493883,213,2.1,3895493877,140,51.2,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481729997,32,1,1,1,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,51.2,93.8,2022-11-05T14:32:15.110Z,2022-11-06T02:28:33Z,3895494169,212,12.2,3895494171,213,4.1,3895494165,140,44.2,3895494163,56,Back,3895494167,141,79.4,3897948681,178,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481730011,33,1,1,1,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,48.6,84.2,2022-11-05T14:32:20.044Z,2022-11-06T02:28:38Z,3895494239,212,13.1,3895494235,140,60.6,3895494233,56,Left,3897948745,178,,3895494237,141,78.9,3895494241,213,6.0,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481730033,34,1,1,1,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,60.6,78.9,2022-11-05T14:32:20.952Z,2022-11-06T02:28:42Z,3895494401,212,9.6,3897948819,178,,3895494395,140,61.6,3895494397,141,92.9,3895494393,56,Left,3895494405,213,1.5,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481730067,35,1,1,1,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.5,92.9,2022-11-05T14:32:23.698Z,2022-11-06T02:28:46Z,3897948885,178,,3895494585,212,7.6,3895494587,213,4.7,3895494579,56,Left,3895494583,141,81.8,3895494581,140,61.7,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481730091,36,1,1,1,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.7,81.8,2022-11-05T14:32:25.291Z,2022-11-06T02:28:52Z,3895494705,140,67.2,3895494709,212,6.1,3895494703,56,Center,3895494707,141,78.8,3897948965,178,,3895494711,213,5.9,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481730097,37,50,1,1,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,69.8,75.4,2022-11-05T14:32:26.074Z,2022-11-06T02:28:57Z,3896353107,233,494,3895494747,56,Center,3896345195,286,,,,,,,,,,,,,,,,,dyigvzjpa74cw4urhh7fwzs2d,A. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481730221,10,43,1,1,46,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-11-05T14:32:26.675Z,2022-11-05T15:32:59Z,3895495403,56,Back,3895913033,144,7,3895495453,233,37,3895495405,285,0,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
