id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/10/value
2451471201,222,1,1,27,0,9gefq4dz9b2hl8rqrxwrlrzmp,0,44.9,71.7,2022-08-27T13:57:34.592Z,2022-08-27T23:51:00Z,3737926849,178,,3734783845,141,86.3,3734783843,140,63.5,3734783841,56,Left,3734783839,155,,3734783849,213,0.5,3734783847,212,21.9,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471195,207,49,1,27,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.9,18.7,2022-08-27T13:57:37.820Z,2022-08-27T23:51:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471215,208,1,1,27,3,a8l3w3n0j99qjlsxj3jnmgkz1,0,32.5,17.9,2022-08-27T13:57:37.856Z,2022-08-27T23:51:45Z,3737930063,178,,3734783911,1,,3734783899,155,,3734783901,56,Right,3734783903,140,77.2,3734783905,141,15.4,3734783907,212,47.0,3734783909,213,6.2,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471235,223,1,1,27,7,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.7,81.1,2022-08-27T13:57:41.374Z,2022-08-27T23:52:01Z,3734783969,141,90.5,3734783967,140,29.4,3734783973,213,1.0,3734783971,212,7.5,3734783965,56,Back,3734783963,3,,3737931101,388,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471241,224,49,1,27,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,29,90.5,2022-08-27T13:57:42.242Z,2022-08-28T04:48:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471281,225,1,1,27,8,9gefq4dz9b2hl8rqrxwrlrzmp,0,29.5,91.4,2022-08-27T13:57:42.921Z,2022-08-27T23:52:20Z,3737932251,178,,3734784167,56,Back,3734784169,140,48.1,3734784177,1,,3734784165,157,,3734784171,141,94.7,3734784175,213,0.1,3734784173,212,19.7,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471315,209,1,1,27,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,50.1,10.1,2022-08-27T13:57:47.525Z,2022-08-27T23:52:34Z,3734784303,56,Center,3734784305,140,57.7,3734784301,155,,3734784307,141,26.5,3737933593,178,,3734784309,212,13.7,3734784311,213,0.9,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471319,210,49,1,27,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,58.3,27.7,2022-08-27T13:57:49.395Z,2022-08-27T23:57:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471325,211,1,1,27,15,a8l3w3n0j99qjlsxj3jnmgkz1,0,58.3,27.7,2022-08-27T13:57:49.486Z,2022-08-27T23:57:48Z,3734784361,213,0.5,3734784363,1,,3734784353,56,Center,3734784355,140,87.4,3734784351,155,,3734784357,141,49.7,3734784359,212,34.0,3737954941,178,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471331,226,52,1,27,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,15,56,2022-08-27T13:57:53.119Z,2022-08-27T23:57:56Z,3737955273,178,,3736690371,378,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471385,227,1,1,27,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,15.8,48.1,2022-08-27T13:57:58.107Z,2022-08-27T23:58:08Z,3737955929,178,,3734784653,141,78.5,3734784655,212,22.5,3734784651,140,24.2,3734784649,56,Back,3734784657,213,1.2,3734784647,123,,3734784905,287,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471407,228,1,1,27,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.7,74.1,2022-08-27T13:58:02.579Z,2022-08-27T23:59:25Z,3737956545,178,,3734784747,212,8.2,3734784749,213,5.6,3734784743,140,29.5,3734784745,141,66.1,3734784741,56,Back,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471445,229,1,1,27,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.6,76.9,2022-08-27T13:58:05.259Z,2022-08-27T23:59:42Z,3737960579,178,,3734784901,213,1.1,3734784895,141,89.3,3734784891,140,31.0,3734784899,212,9.6,3734784889,56,Back,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471469,230,1,1,27,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.2,90.3,2022-08-27T13:58:08.659Z,2022-08-27T23:59:52Z,3737960999,178,,3734784979,213,0.6,3734784977,212,5.4,3734784973,140,35.6,3734784975,141,94.5,3734784971,56,Back,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471475,231,1,1,27,35,9gefq4dz9b2hl8rqrxwrlrzmp,0,35.9,95.4,2022-08-27T13:58:09.360Z,2022-08-27T23:59:57Z,3734785009,213,5.1,3734785007,212,6.8,3734785005,141,86.3,3734785003,140,38.6,3734785001,56,Back,3737961187,178,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471467,212,8,1,27,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,58.6,16.3,2022-08-27T13:58:10.314Z,2022-08-28T00:01:46Z,3736727907,383,,3737966637,178,,3734784969,56,Right,,,,,,,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471477,213,49,1,27,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,59.1,15.7,2022-08-27T13:58:11.309Z,2022-08-28T00:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471505,214,1,1,27,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,59.1,15.7,2022-08-27T13:58:11.311Z,2022-08-28T00:02:04Z,3734785127,141,20.6,3734785129,212,9.4,3734785131,213,0.4,3737967355,178,,3734785125,140,67.5,3734785123,56,Right,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471511,215,1,1,27,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,68.8,19.1,2022-08-27T13:58:13.121Z,2022-08-28T00:02:16Z,3737968071,178,,3734785143,141,7.9,3734785141,140,65.1,3734785145,212,8.5,3734785147,213,4.2,3734785139,56,Right,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471529,216,1,1,27,40,a8l3w3n0j99qjlsxj3jnmgkz1,1,65,7.9,2022-08-27T13:58:14.532Z,2022-08-28T00:02:22Z,3734785203,213,2.4,3734785201,212,6.7,3734785197,140,60.2,3737968413,178,,3734785199,141,14.5,3734785195,56,Right,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471531,217,50,1,27,41,a8l3w3n0j99qjlsxj3jnmgkz1,1,63.4,13.1,2022-08-27T13:58:15.660Z,2022-08-28T00:02:34Z,3734785211,56,Right,3734785213,286,,3734785227,233,232,,,,,,,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471533,232,7,1,27,42,9gefq4dz9b2hl8rqrxwrlrzmp,0,36.6,86.9,2022-08-27T13:58:17.121Z,2022-08-28T00:02:38Z,3734785215,56,Back,3734785217,285,,3734785221,233,217,3737969479,178,,3736729035,383,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471551,218,1,1,27,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,63.2,16.7,2022-08-27T13:58:18.409Z,2022-08-28T00:03:04Z,3734785307,56,Center,3734785309,140,67.0,3737970783,178,,3734785311,141,25.9,3734785313,212,7.4,3734785315,213,1.0,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471593,219,1,1,27,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.7,29.3,2022-08-27T13:58:21.046Z,2022-08-28T00:03:13Z,3737971291,178,,3734785427,140,62.8,3734785429,141,68.1,3734785431,212,26.5,3734785433,213,1.6,3734785425,56,Center,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471595,220,1,1,27,50,a8l3w3n0j99qjlsxj3jnmgkz1,0,66.1,72.6,2022-08-27T13:58:25.107Z,2022-08-28T00:03:23Z,3734785491,236,,3734785441,141,75.0,3737971863,178,,3734785493,233,233,3734785445,213,0.5,3734785443,212,3.6,3734785437,56,Center,3734785497,286,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,3734785439,140,,,,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471601,233,74,1,27,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.7,22.7,2022-08-27T13:58:25.222Z,2022-08-28T00:03:30Z,3737972165,178,,3735625033,233,220,3735624853,285,,3734785465,56,Back,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471651,221,5,1,27,54,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.4,101.6,2022-08-27T13:58:28.739Z,2022-08-28T00:03:34Z,3734785695,233,234,3734785693,347,,3734785691,56,Left,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471619,234,5,1,27,54,9gefq4dz9b2hl8rqrxwrlrzmp,0,35.6,-1.6,2022-08-27T13:58:28.739Z,2022-08-28T00:03:35Z,3734785559,347,,3734785557,56,Back,3734785723,233,221,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471663,222,1,1,28,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,63.7,100,2022-08-27T13:58:35.873Z,2022-08-28T00:03:47Z,3734785779,107,,3734785789,213,3.7,3734785787,212,28.5,3734785783,140,40.5,3734785781,56,Back,3734785785,141,79.5,3734785791,1,,,,,c82gu4dg85nwgkp7quzwqvefp,M. Kruse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471677,223,1,1,28,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,38,77.3,2022-08-27T13:58:40.949Z,2022-08-28T00:03:55Z,3737973567,178,,3734785839,56,Back,3734785847,213,4.4,3734785845,212,19.2,3734785841,140,32.8,3734785843,141,50.3,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471693,224,1,1,28,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.3,46.7,2022-08-27T13:58:41.027Z,2022-08-28T00:04:36Z,3734785927,213,5.0,3734785919,56,Back,3734785923,141,11.8,3734785925,212,24.9,3734785921,140,43.5,3737975623,178,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471705,225,1,1,28,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.6,10.6,2022-08-27T13:58:44.832Z,2022-08-28T00:04:02Z,3734785965,141,31.7,3734785961,140,44.0,3737973819,178,,3734785957,56,Back,3734785969,213,1.5,3734785967,212,14.4,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471717,226,1,1,28,11,a8l3w3n0j99qjlsxj3jnmgkz1,0,45,30.4,2022-08-27T13:58:46.238Z,2022-08-28T00:04:41Z,3734786021,213,0.3,3734786017,141,41.6,3734786019,212,24.8,3734786015,140,67.5,3734786013,56,Center,3737975915,178,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471719,235,49,1,28,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.6,61.2,2022-08-27T13:58:47.867Z,2022-08-28T00:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471755,236,1,1,28,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.6,61.2,2022-08-27T13:58:47.982Z,2022-08-28T00:04:52Z,3737976493,178,,3734786173,140,41.2,3734786175,141,69.4,3734786171,56,Back,3734786177,212,8.1,3734786179,213,0.8,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471783,237,1,1,28,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.6,63.1,2022-08-27T13:58:52.031Z,2022-08-28T00:05:06Z,3734786339,141,76.1,3734786337,140,61.3,3734786335,56,Center,3734786343,213,1.0,3734786341,212,10.7,3737977141,178,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471811,238,1,1,28,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,69.5,74.4,2022-08-27T13:58:57.090Z,2022-08-28T00:05:12Z,3737977479,178,,3734786429,141,93.5,3734786427,140,72.7,3734786431,212,13.4,3734786433,213,1.3,3734786425,56,Left,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471849,239,1,1,28,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,72.7,93.3,2022-08-27T13:58:59.301Z,2022-08-28T00:05:17Z,3737977823,178,,3734786605,56,Center,3734786609,141,77.8,3734786607,140,55.0,3734786611,212,21.4,3734786613,213,3.7,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471867,240,1,1,28,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.9,77.9,2022-08-27T13:59:02.577Z,2022-08-28T00:05:22Z,3737978183,178,,3734786701,213,6.2,3734786697,141,76.4,3734786699,212,15.0,3734786695,140,70.2,3734786693,56,Center,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471891,241,1,1,28,30,9gefq4dz9b2hl8rqrxwrlrzmp,0,70.9,72,2022-08-27T13:59:05.076Z,2022-08-28T00:05:28Z,3737978491,178,,3734786785,1,,3734786783,213,5.6,3734786775,56,Center,3734786773,155,,3734786781,212,38.9,3734786779,141,37.7,3734786777,140,100.0,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471889,227,5,1,28,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,-0.4,64.6,2022-08-27T13:59:08.959Z,2022-08-28T00:05:42Z,3734786849,233,242,3734786769,56,Back,3734786771,346,,,,,,,,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471899,242,5,1,28,34,9gefq4dz9b2hl8rqrxwrlrzmp,0,100.4,35.4,2022-08-27T13:59:08.959Z,2022-08-28T00:05:42Z,3734786865,233,227,3734786819,346,,3734786817,56,Center,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472071,228,1,1,28,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,5.3,50.1,2022-08-27T13:59:31.911Z,2022-08-28T00:05:53Z,3734787521,56,Back,3734787525,141,46.0,3734787523,140,21.8,3734787519,124,,3734787535,237,,3734787527,212,17.5,3734787529,213,6.1,3734787915,189,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472079,229,1,1,28,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.5,29.7,2022-08-27T13:59:32.091Z,2022-08-28T00:06:07Z,3734787599,213,6.1,3734787587,56,Back,3734787597,212,18.0,3734787591,140,45.4,3734787593,141,25.4,3737980663,178,,3734787937,189,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472089,230,1,1,29,0,a8l3w3n0j99qjlsxj3jnmgkz1,0,45.7,22.7,2022-08-27T13:59:34.998Z,2022-08-28T00:06:28Z,3737981921,178,,3734787627,141,27.7,3734787629,212,4.6,3734787689,286,,3734787625,140,42.8,3734787623,56,Back,3734787685,233,243,3734787683,236,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,3734787631,213,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472103,243,74,1,29,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,63.2,71.1,2022-08-27T13:59:35.077Z,2022-08-28T00:06:34Z,3737982313,178,,3734787693,233,230,3734787679,285,,3734787677,56,Center,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472109,231,5,1,29,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,-1,38.5,2022-08-27T13:59:39.249Z,2022-08-28T00:06:46Z,3734787707,56,Back,3734787709,346,,3734787719,233,244,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472105,244,5,1,29,5,9gefq4dz9b2hl8rqrxwrlrzmp,0,101,61.5,2022-08-27T13:59:39.249Z,2022-08-28T00:06:47Z,3734787701,346,,3734787699,56,Center,3734787725,233,231,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472131,232,1,1,29,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,5.3,40.3,2022-08-27T13:59:43.755Z,2022-08-28T00:06:58Z,3734787845,237,,3734787833,56,Back,3734787831,124,,3734787841,213,1.2,3734787835,140,12.4,3734787839,212,22.0,3734787837,141,70.8,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472147,233,1,1,29,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,13.5,72.3,2022-08-27T13:59:46.376Z,2022-08-28T00:07:36Z,3737984339,178,,3734787899,56,Back,3734787907,213,1.0,3734787901,140,24.3,3734787905,212,20.3,3734787903,141,97.1,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472175,234,1,1,29,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.3,96.5,2022-08-27T13:59:52.359Z,2022-08-28T00:07:51Z,3734787985,56,Left,3734787993,213,6.2,3734787991,212,30.0,3734787989,141,93.6,3734787987,140,62.8,3737984605,178,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472189,235,1,1,29,19,a8l3w3n0j99qjlsxj3jnmgkz1,0,62.8,93.6,2022-08-27T13:59:53.909Z,2022-08-28T00:07:59Z,3737987455,178,,3734788019,213,5.0,3734788017,212,10.1,3734788013,140,65.7,3734788011,56,Left,3734788015,141,79.4,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472187,245,49,1,29,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.4,32.7,2022-08-27T13:59:55.427Z,2022-08-28T00:08:07Z,,,,,,,,,,,,,,,,,,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472263,246,1,1,29,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.2,29.2,2022-08-27T13:59:56.968Z,2022-08-28T00:08:13Z,3734788299,56,Back,3734788303,141,42.2,3734788305,212,21.5,3734788301,140,13.5,3737988253,178,,3734788307,213,2.7,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472283,247,1,1,29,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,13.4,43,2022-08-27T14:00:03.319Z,2022-08-28T00:08:24Z,3734788373,56,Back,3734788381,213,4.8,3734788375,140,15.9,3737989091,178,,3734788377,141,12.9,3734788379,212,20.6,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472297,248,1,1,29,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,15.4,11,2022-08-27T14:00:05.700Z,2022-08-28T00:08:31Z,3737989533,178,,3734788427,141,2.6,3734788429,212,12.7,3734788433,213,5.8,3734788423,56,Back,3734788425,140,26.2,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472301,249,1,1,29,33,9gefq4dz9b2hl8rqrxwrlrzmp,0,26.2,2.6,2022-08-27T14:00:07.750Z,2022-08-28T00:08:40Z,3734788503,286,,3734788443,212,0.7,3734788441,141,2.6,3734788445,213,0.0,3734788439,140,26.9,3734788497,236,,3734788437,56,Back,3734788499,233,236,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,3737990021,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472311,236,74,1,29,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,74.9,95,2022-08-27T14:00:07.873Z,2022-08-28T00:08:44Z,3734788469,56,Left,3734788471,285,,3734788517,233,249,3737990321,178,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472339,250,61,1,29,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.2,4.9,2022-08-27T14:00:07.950Z,2022-08-28T00:08:52Z,3734788555,56,Back,3737990817,178,,,,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472343,237,49,1,29,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,74,89.4,2022-08-27T14:00:09.285Z,2022-08-28T00:09:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472379,238,1,1,29,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,74,89.4,2022-08-27T14:00:09.367Z,2022-08-28T00:10:01Z,3734788707,213,5.2,3734788703,141,71.7,3734788705,212,13.8,3734788701,140,80.4,3734788699,56,Center,3737995193,178,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472405,239,1,1,29,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,80.4,71.7,2022-08-27T14:00:09.958Z,2022-08-28T00:10:32Z,3734788809,141,77.0,3734788805,140,73.5,3734788817,213,2.7,3734788815,212,8.1,3734788799,56,Center,3737997425,178,,,,,,,,c82gu4dg85nwgkp7quzwqvefp,M. Kruse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472423,240,1,1,29,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,74.7,78.9,2022-08-27T14:00:11.430Z,2022-08-28T00:10:41Z,3734788891,141,90.0,3734788893,212,14.0,3734788895,213,0.6,3737998173,178,,3734788887,56,Left,3734788889,140,85.9,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
