id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2526456747,12,1,1,0,46,6k5zscdm9ufw0tguvzyjlp5hq,1,38.7,28.6,2023-04-01T13:30:58.033Z,2023-04-02T08:03:13Z,4152136667,140,43.5,4152136673,213,5.0,4152136671,212,17.7,4152136665,56,Back,4152136669,141,3.7,4156349361,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526456751,13,1,1,0,48,6k5zscdm9ufw0tguvzyjlp5hq,0,43.5,3.7,2023-04-01T13:31:00.336Z,2023-04-02T08:03:21Z,4152136695,140,50.3,4152136917,236,,4152136699,212,7.2,4156349649,178,,4152136703,213,6.2,4152136697,141,3.1,4152136923,286,,4152136919,233,12,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,4152136693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526456797,12,74,1,0,48,f0w62l8zql3tukxsy8fqwp72x,1,40.1,92.3,2023-04-01T13:31:00.402Z,2023-04-02T08:03:30Z,4152136863,56,Back,4156349935,178,,4152136867,285,,4152136961,233,13,,,,,,,,,,,,,6hgj78mr8wy2i5izf8x10ij11,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526456819,13,5,1,0,49,f0w62l8zql3tukxsy8fqwp72x,0,43.8,101.4,2023-04-01T13:31:01.189Z,2023-04-02T08:03:37Z,4152136975,56,Back,4152136981,347,,4152138943,233,14,,,,,,,,,,,,,,,,6hgj78mr8wy2i5izf8x10ij11,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457201,14,5,1,0,49,6k5zscdm9ufw0tguvzyjlp5hq,1,56.2,-1.4,2023-04-01T13:31:01.189Z,2023-04-02T08:03:36Z,4152138855,56,Right,4152138901,233,13,4152138857,347,,,,,,,,,,,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457283,15,1,1,1,11,6k5zscdm9ufw0tguvzyjlp5hq,1,52.3,0,2023-04-01T13:31:23.785Z,2023-04-02T08:03:42Z,4152139259,140,59.8,4152139261,141,14.1,4152139265,213,0.9,4152139255,107,,4152139263,212,13.3,4152139257,56,Right,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457305,16,1,1,1,13,6k5zscdm9ufw0tguvzyjlp5hq,1,64,15.7,2023-04-01T13:31:25.324Z,2023-04-02T08:03:49Z,4156350641,388,,4152139341,140,64.1,4152139339,56,Center,4152139343,141,28.1,4152139345,212,8.4,4152139335,3,,4152139347,213,1.6,4154500141,168,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457363,18,44,1,1,15,6k5zscdm9ufw0tguvzyjlp5hq,1,75.4,44.5,2023-04-01T13:31:27.210Z,2023-04-02T09:25:16Z,4152139629,286,,4152141343,233,14,4152139627,56,Center,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457331,14,44,1,1,15,f0w62l8zql3tukxsy8fqwp72x,0,24.6,55.5,2023-04-01T13:31:27.211Z,2023-04-02T08:03:56Z,4152141353,233,18,4152139461,285,,4152139459,56,Back,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457313,17,1,1,1,15,6k5zscdm9ufw0tguvzyjlp5hq,0,70.5,36.4,2023-04-01T13:31:27.340Z,2023-04-02T09:25:16Z,4152139387,141,56.3,4152139391,213,1.0,4152139379,3,,4152139383,56,Center,4152139385,140,78.6,4156351119,388,,4152139389,212,16.0,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457345,15,49,1,1,16,f0w62l8zql3tukxsy8fqwp72x,1,25.9,57.6,2023-04-01T13:31:28.754Z,2023-04-02T08:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457367,16,1,1,1,16,f0w62l8zql3tukxsy8fqwp72x,1,25.9,57.6,2023-04-01T13:31:28.779Z,2023-04-02T08:04:09Z,4152139647,140,39.2,4152139645,56,Back,4156351423,178,,4152139651,212,14.0,4152139649,141,57.2,4152139653,213,6.3,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457371,17,1,1,1,17,f0w62l8zql3tukxsy8fqwp72x,1,39.2,57.2,2023-04-01T13:31:29.762Z,2023-04-02T08:04:15Z,4152139677,213,1.4,4152139675,212,11.1,4152139673,141,73.2,4152139669,56,Back,4156351589,178,,4152139671,140,41.2,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457403,18,1,1,1,18,f0w62l8zql3tukxsy8fqwp72x,1,41.2,73.2,2023-04-01T13:31:30.761Z,2023-04-02T08:04:21Z,4152139841,141,69.3,4152139839,140,51.3,4156351775,178,,4152139843,212,10.9,4152139845,213,6.0,4152139837,56,Center,,,,,,,6hgj78mr8wy2i5izf8x10ij11,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457415,19,3,1,1,20,f0w62l8zql3tukxsy8fqwp72x,0,55.4,67.7,2023-04-01T13:31:32.211Z,2023-04-02T08:04:37Z,4152142259,233,19,4152139903,56,Center,4156352327,178,,4152139905,286,,4154505603,465,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457539,19,7,1,1,20,6k5zscdm9ufw0tguvzyjlp5hq,1,44.6,32.3,2023-04-01T13:31:32.660Z,2023-04-02T08:04:40Z,4152140453,56,Back,4152140455,285,,4154506375,384,,4152142239,233,19,4156352435,178,,,,,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457549,20,49,1,1,22,6k5zscdm9ufw0tguvzyjlp5hq,1,38.2,35.1,2023-04-01T13:31:33.982Z,2023-04-02T08:04:45Z,,,,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457577,21,1,1,1,22,6k5zscdm9ufw0tguvzyjlp5hq,1,46.4,32.8,2023-04-01T13:31:34.057Z,2023-04-02T11:35:36Z,4152541631,156,,4152140645,141,37.1,4156352831,178,,4152140641,140,42.0,4152140653,213,2.6,4152140649,212,5.5,4152140639,56,Back,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457591,22,1,1,1,24,6k5zscdm9ufw0tguvzyjlp5hq,1,47.3,43.3,2023-04-01T13:31:36.111Z,2023-04-02T11:35:43Z,4152140733,141,70.1,4152140735,212,18.2,4152140737,213,1.5,4156359917,178,,4152140731,140,48.0,4152140729,56,Back,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526537287,400,1,1,1,27,6k5zscdm9ufw0tguvzyjlp5hq,1,53,82.4,2023-04-01T13:31:39.225Z,2023-04-02T08:08:45Z,4152547713,141,56.9,4152547709,140,47.3,4152547715,212,18.3,4152547717,213,4.4,4156360121,178,,4152547705,56,Back,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457621,23,1,1,1,30,6k5zscdm9ufw0tguvzyjlp5hq,0,46.6,54.8,2023-04-01T13:31:42.101Z,2023-04-02T08:08:50Z,4152140871,213,0,4152140861,155,,4152140869,212,47.2,4152140867,141,54.8,4152140873,1,,4152140863,56,Center,4152140865,140,91.6,4156360355,178,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457643,20,52,1,1,32,f0w62l8zql3tukxsy8fqwp72x,1,9.6,45.4,2023-04-01T13:31:44.646Z,2023-04-02T08:08:54Z,4154511951,376,,4156360513,178,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457827,21,80,1,1,41,f0w62l8zql3tukxsy8fqwp72x,0,7.1,50.3,2023-04-01T13:31:53.162Z,2023-04-02T08:08:58Z,4156360651,178,,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457961,22,1,1,1,46,f0w62l8zql3tukxsy8fqwp72x,1,7.6,50,2023-04-01T13:31:58.301Z,2023-04-02T08:09:03Z,4152142475,141,26.2,4152142473,140,9.2,4156360811,178,,4152142477,212,16.3,4152142479,213,4.8,4152142471,56,Back,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458023,23,1,1,1,48,f0w62l8zql3tukxsy8fqwp72x,1,10.4,26.2,2023-04-01T13:32:00.717Z,2023-04-02T08:09:06Z,4152142755,213,1.7,4152142751,212,18.7,4152142743,140,7.7,4156360935,178,,4152142747,141,53.4,4152142737,56,Back,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458131,24,1,1,1,51,f0w62l8zql3tukxsy8fqwp72x,0,8.6,54.8,2023-04-01T13:32:03.699Z,2023-04-02T08:09:09Z,4152143247,1,,4152143237,56,Center,4152143243,212,49.1,4156361019,178,,4152143235,155,,4152143245,213,0.2,4152143241,141,67.8,4152143239,140,54.6,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458145,24,44,1,1,54,6k5zscdm9ufw0tguvzyjlp5hq,1,45.4,32.8,2023-04-01T13:32:06.774Z,2023-04-02T09:25:17Z,4152143311,285,,4152143309,56,Back,4152143355,233,25,,,,,,,,,,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458139,25,44,1,1,54,f0w62l8zql3tukxsy8fqwp72x,0,54.6,67.2,2023-04-01T13:32:06.775Z,2023-04-02T08:09:14Z,4152143447,233,24,4152143287,286,,4152143285,56,Center,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458149,25,61,1,1,54,6k5zscdm9ufw0tguvzyjlp5hq,1,45.4,33.3,2023-04-01T13:32:06.816Z,2023-04-02T09:25:17Z,4156361263,15,,4156361265,388,,4152143313,56,Back,,,,,,,,,,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458199,26,49,1,1,56,6k5zscdm9ufw0tguvzyjlp5hq,1,35.7,34,2023-04-01T13:32:08.135Z,2023-04-02T08:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
