id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515046549,4,1,1,0,17,cu0eztmjcsbydyp53aleznorw,0,24.9,72.6,2023-03-04T14:31:04.990Z,2023-03-05T03:31:34Z,4070900833,1,,4070900829,212,11.7,4070900821,157,,4070900827,141,71.1,4070900823,56,Back,4070900831,213,6.2,4074238385,178,,4070900825,140,36.0,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046523,8,44,1,0,19,ex3psl8e3ajeypwjy4xfltpx6,1,63,23.4,2023-03-04T14:31:06.677Z,2023-03-05T06:33:14Z,4070900683,286,,4070900889,233,5,4070900681,56,Center,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046551,5,44,1,0,19,cu0eztmjcsbydyp53aleznorw,0,37,76.6,2023-03-04T14:31:06.678Z,2023-03-05T03:31:39Z,4070900909,233,8,4070900837,56,Back,4070900839,285,,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046545,9,1,1,0,19,ex3psl8e3ajeypwjy4xfltpx6,1,66.2,28.3,2023-03-04T14:31:06.748Z,2023-03-05T06:33:14Z,4070900801,3,,4070900809,212,4.9,4070900807,141,34.5,4074238557,388,,4070900803,56,Center,4070900805,140,63.8,4070900811,213,2.1,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046565,10,1,1,0,21,ex3psl8e3ajeypwjy4xfltpx6,1,63.7,35.5,2023-03-04T14:31:08.304Z,2023-03-05T03:31:49Z,4074238731,178,,4070900925,155,,4070900931,141,44.8,4070900927,56,Center,4070900935,213,2.1,4070900929,140,59.8,4070900933,212,7.5,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046615,11,1,1,0,23,ex3psl8e3ajeypwjy4xfltpx6,1,59.9,45.1,2023-03-04T14:31:10.532Z,2023-03-05T03:31:53Z,4070901157,56,Center,4074238791,178,,4070901163,212,19.7,4070901159,140,51.8,4070901165,213,2.0,4070901161,141,71.3,,,,,,,5q3ft0wiy6lsy937j7nw6msq1,N. Dorsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046635,12,1,1,0,27,ex3psl8e3ajeypwjy4xfltpx6,1,51.8,71.3,2023-03-04T14:31:14.382Z,2023-03-05T03:31:58Z,4070901247,213,5.1,4070901241,140,53.6,4070901245,212,4.7,4070901239,56,Center,4074238853,178,,4070901243,141,65.0,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046681,13,1,1,0,29,ex3psl8e3ajeypwjy4xfltpx6,1,53.6,65,2023-03-04T14:31:16.864Z,2023-03-05T03:32:01Z,4070901431,141,75.0,4074238937,178,,4070901433,212,6.9,4070901429,140,52.6,4070901435,213,1.7,4070901427,56,Center,,,,,,,5q3ft0wiy6lsy937j7nw6msq1,N. Dorsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046705,14,1,1,0,32,ex3psl8e3ajeypwjy4xfltpx6,1,46.7,77.6,2023-03-04T14:31:19.574Z,2023-03-05T03:32:05Z,4070901561,56,Back,4070901571,212,7.3,4070901567,141,67.4,4070901573,213,4.4,4074239033,178,,4070901563,140,44.4,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046737,15,1,1,0,34,ex3psl8e3ajeypwjy4xfltpx6,1,43.7,62.1,2023-03-04T14:31:22.055Z,2023-03-05T03:32:08Z,4074239129,178,,4070901715,56,Back,4070901727,212,29.7,4070901731,213,4.7,4070901723,141,18.4,4070901719,140,44.3,,,,,,,5q3ft0wiy6lsy937j7nw6msq1,N. Dorsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046759,16,1,1,0,38,ex3psl8e3ajeypwjy4xfltpx6,1,44.3,15.5,2023-03-04T14:31:25.716Z,2023-03-05T03:32:12Z,4070901857,212,11.9,4070901851,56,Right,4070901859,213,5.5,4070901855,141,3.7,4074239231,178,,4070901853,140,52.7,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046799,17,1,1,0,39,ex3psl8e3ajeypwjy4xfltpx6,1,52.7,3.7,2023-03-04T14:31:26.739Z,2023-03-05T03:32:15Z,4070902027,56,Back,4070902029,140,37.3,4074239381,178,,4070902033,212,16.2,4070902037,213,3.1,4070902031,141,4.4,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046879,18,1,1,0,42,ex3psl8e3ajeypwjy4xfltpx6,1,32.9,5.2,2023-03-04T14:31:29.602Z,2023-03-05T03:32:19Z,4070902383,56,Back,4074239459,178,,4070902385,140,13.2,4070902389,212,30.6,4070902391,213,2.3,4070902387,141,38.3,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046951,19,1,1,0,47,ex3psl8e3ajeypwjy4xfltpx6,1,12.8,39.1,2023-03-04T14:31:35.015Z,2023-03-05T03:32:23Z,4070902685,141,30.4,4070902679,155,,4074239567,178,,4070902683,140,34.9,4070902687,212,23.9,4070902681,56,Back,4070902689,213,6.0,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046963,20,1,1,0,49,ex3psl8e3ajeypwjy4xfltpx6,0,34.9,30.4,2023-03-04T14:31:36.858Z,2023-03-05T03:32:28Z,4070902735,141,35.0,4070902741,213,1.3,4070902729,56,Back,4074239691,178,,4070902737,212,3.2,4070902731,140,35.7,4071266293,168,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515119619,435,61,1,0,49,cu0eztmjcsbydyp53aleznorw,1,58.9,70.2,2023-03-04T14:31:36.931Z,2023-03-05T03:32:50Z,4071268465,56,Center,4074240407,178,,,,,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515696595,842,67,1,0,51,ex3psl8e3ajeypwjy4xfltpx6,1,32.5,40.6,2023-03-04T14:31:38.208Z,2023-03-05T06:33:14Z,4074364915,233,1002,,,,,,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515696593,1002,67,1,0,51,cu0eztmjcsbydyp53aleznorw,0,67.5,59.4,2023-03-04T14:31:38.209Z,2023-03-05T05:09:27Z,4074364949,233,842,,,,,,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046967,21,1,1,0,51,ex3psl8e3ajeypwjy4xfltpx6,0,35.7,35,2023-03-04T14:31:38.221Z,2023-03-05T06:33:15Z,4070902755,212,7.2,4074240495,178,,4070902753,141,26.5,4070902749,56,Back,4070902757,213,5.4,4070902751,140,39.8,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046925,6,49,1,0,52,cu0eztmjcsbydyp53aleznorw,1,53.8,87.6,2023-03-04T14:31:39.832Z,2023-03-05T03:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515046985,7,1,1,0,52,cu0eztmjcsbydyp53aleznorw,1,53.8,87.6,2023-03-04T14:31:39.910Z,2023-03-05T03:33:01Z,4070902851,213,5.2,4070902849,212,13.5,4070902843,56,Center,4074240619,178,,4070902847,141,70.2,4070902845,140,59.9,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047027,8,1,1,0,55,cu0eztmjcsbydyp53aleznorw,1,53.8,65.5,2023-03-04T14:31:43.021Z,2023-03-05T03:33:06Z,4070903067,141,35.3,4070903065,140,40.5,4070903069,212,24.8,4070903063,56,Back,4074240737,178,,4070903071,213,4.1,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047113,9,1,1,0,59,cu0eztmjcsbydyp53aleznorw,1,39,26.2,2023-03-04T14:31:46.227Z,2023-03-05T03:33:10Z,4074240817,178,,4070903463,56,Back,4070903465,140,46.3,4070903471,213,5.2,4070903469,212,16.6,4070903467,141,4.6,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047149,10,1,1,1,1,cu0eztmjcsbydyp53aleznorw,1,41,12.8,2023-03-04T14:31:48.375Z,2023-03-05T03:33:14Z,4070903615,141,19.4,4070903613,140,52.1,4070903617,212,12.5,4074240939,178,,4070903611,56,Right,4070903619,213,0.4,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047157,11,61,1,1,2,cu0eztmjcsbydyp53aleznorw,0,52.2,19.6,2023-03-04T14:31:49.347Z,2023-03-05T03:33:20Z,4074241021,178,,4070903643,56,Right,,,,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047083,22,49,1,1,3,ex3psl8e3ajeypwjy4xfltpx6,1,43.3,74.6,2023-03-04T14:31:50.429Z,2023-03-05T03:33:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047105,23,1,1,1,3,ex3psl8e3ajeypwjy4xfltpx6,1,43.3,74.6,2023-03-04T14:31:50.441Z,2023-03-05T03:33:28Z,4070903415,213,2.1,4070903409,140,39.4,4070903413,212,8.1,4070903407,56,Back,4074241221,178,,4070903411,141,84.8,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047127,24,1,1,1,5,ex3psl8e3ajeypwjy4xfltpx6,1,39.4,84.8,2023-03-04T14:31:52.168Z,2023-03-05T03:33:34Z,4070903535,212,18.6,4070903529,56,Center,4070903533,141,76.4,4070903537,213,6.0,4074241359,178,,4070903531,140,56.3,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047129,25,3,1,1,6,ex3psl8e3ajeypwjy4xfltpx6,0,61.4,86.3,2023-03-04T14:31:53.333Z,2023-03-05T03:33:41Z,4070903543,286,,4074241555,178,,4070903783,233,12,4073177229,464,,4070903541,56,Left,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047177,12,7,1,1,6,cu0eztmjcsbydyp53aleznorw,0,38.6,13.7,2023-03-04T14:31:53.734Z,2023-03-05T03:33:47Z,4073179399,383,,4070903755,233,25,4070903753,285,,4074241659,178,,4070903751,56,Back,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047141,26,61,1,1,6,ex3psl8e3ajeypwjy4xfltpx6,1,56.3,76.4,2023-03-04T14:31:53.758Z,2023-03-05T03:33:50Z,4070903587,56,Center,4074241709,178,,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047207,27,1,1,1,12,ex3psl8e3ajeypwjy4xfltpx6,0,95.3,89.2,2023-03-04T14:32:00Z,2023-03-05T03:33:58Z,4070903979,141,48.7,4070903971,2,,4070903977,140,97.0,4070903983,213,4.8,4070903973,155,,4073181687,224,,4074241813,178,,4073181689,72,,4zrut521fzw9fddqt74pnl756,R. Vargas,4070903975,56,Center,4070903981,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047255,13,12,1,1,14,cu0eztmjcsbydyp53aleznorw,1,2,49.3,2023-03-04T14:32:01.172Z,2023-03-05T03:34:14Z,4070904185,56,Back,4074241889,178,,4070904193,213,1.5,4070904191,212,7.0,4070904187,140,2.3,4070904189,141,59.6,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047233,28,61,1,1,14,ex3psl8e3ajeypwjy4xfltpx6,0,98.2,39,2023-03-04T14:32:01.684Z,2023-03-05T03:34:18Z,4070904097,56,Center,4074242101,178,,,,,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047261,14,5,1,1,16,cu0eztmjcsbydyp53aleznorw,1,-1.6,64.6,2023-03-04T14:32:03.514Z,2023-03-05T03:34:20Z,4070904213,346,,4070904211,56,Back,4070904253,233,29,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047243,29,5,1,1,16,ex3psl8e3ajeypwjy4xfltpx6,0,101.6,35.4,2023-03-04T14:32:03.514Z,2023-03-05T05:10:44Z,4070904147,346,,4070904275,233,14,4070904143,56,Center,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047763,15,1,1,1,49,cu0eztmjcsbydyp53aleznorw,0,4.1,51.8,2023-03-04T14:32:36.074Z,2023-03-05T03:34:24Z,4070906499,212,59.3,4070906503,1,,4070906491,155,,4070906489,124,,4070906497,141,53.4,4070906493,56,Center,4070906501,213,0.0,4070906507,74,,expxslws50h0iw0logr02gs7p,J. Pavlenka,4070906495,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047755,30,44,1,1,52,ex3psl8e3ajeypwjy4xfltpx6,1,36.7,49.1,2023-03-04T14:32:39.767Z,2023-03-05T06:33:15Z,4070906475,56,Back,4070906537,233,16,4070906477,285,,,,,,,,,,,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047767,16,44,1,1,52,cu0eztmjcsbydyp53aleznorw,0,63.3,50.9,2023-03-04T14:32:39.768Z,2023-03-05T03:34:30Z,4070906521,56,Center,4070906523,286,,4070906569,233,30,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047761,31,61,1,1,52,ex3psl8e3ajeypwjy4xfltpx6,1,34.1,51.6,2023-03-04T14:32:39.811Z,2023-03-05T06:33:15Z,4074242593,388,,4074242591,15,,4070906487,56,Back,,,,,,,,,,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047809,32,1,1,1,54,ex3psl8e3ajeypwjy4xfltpx6,1,26.8,64.8,2023-03-04T14:32:41.871Z,2023-03-05T03:34:47Z,4074242649,388,,4070906721,56,Back,4070906729,141,57.9,4070906733,213,5.8,4070906725,140,35.8,4070906731,212,10.6,4070906719,3,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047813,33,49,1,1,56,ex3psl8e3ajeypwjy4xfltpx6,1,35.9,57.5,2023-03-04T14:32:43.296Z,2023-03-05T03:34:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047851,34,1,1,1,56,ex3psl8e3ajeypwjy4xfltpx6,0,35.9,57.5,2023-03-04T14:32:43.342Z,2023-03-05T03:34:57Z,4070906919,212,33.9,4070906923,1,,4070906911,157,,4070906917,141,52.2,4074242821,178,,4070906913,56,Center,4070906921,213,6.2,4070906915,140,68.0,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047903,17,49,1,1,59,cu0eztmjcsbydyp53aleznorw,1,35.2,60.5,2023-03-04T14:32:46.178Z,2023-03-05T05:11:34Z,,,,,,,,,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515697011,1007,67,1,1,59,cu0eztmjcsbydyp53aleznorw,1,32.4,63.3,2023-03-04T14:32:46.205Z,2023-03-05T06:33:16Z,4074367623,233,848,,,,,,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515697009,848,67,1,1,59,ex3psl8e3ajeypwjy4xfltpx6,0,67.6,36.7,2023-03-04T14:32:46.206Z,2023-03-05T05:11:38Z,4074367631,233,1007,,,,,,,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047953,18,1,1,2,1,cu0eztmjcsbydyp53aleznorw,1,35.2,60.5,2023-03-04T14:32:48.897Z,2023-03-05T06:10:20Z,4070907355,140,36.9,4070907361,213,4.9,4070907353,56,Back,4074243195,178,,4070907357,141,49.6,4070907359,212,7.6,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
