id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist
2457933117,7,61,1,0,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,57.4,87.7,2022-09-10T13:30:18.896Z,2022-09-10T21:45:18Z,3771258701,178,,3769238593,56,Left,,,,,,,,,,,,,,,,,,,en0a6a574x1yvnk8kdxwub949,B. Franjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457984809,432,50,1,0,9,c5hderjlkcoaze51e5wgvptk,1,45.2,3,2022-09-10T13:30:21.054Z,2022-09-10T21:45:32Z,3769496635,56,Back,3769496721,233,8,3769496637,286,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933179,8,7,1,0,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.8,97,2022-09-10T13:30:21.493Z,2022-09-10T21:45:40Z,3770066091,385,,3769302291,233,432,3769238905,56,Left,3771259565,178,,3769281123,285,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933239,6,5,1,0,10,c5hderjlkcoaze51e5wgvptk,1,46.2,-1.8,2022-09-10T13:30:22.131Z,2022-09-10T21:45:50Z,3769239249,233,9,3769239217,56,Back,3769239219,347,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933187,9,5,1,0,10,a8l3w3n0j99qjlsxj3jnmgkz1,0,53.8,101.8,2022-09-10T13:30:22.131Z,2022-09-10T21:45:50Z,3769238943,347,,3769238941,56,Left,3769239271,233,6,,,,,,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933215,5,43,1,0,13,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-09-10T13:30:25.001Z,2022-09-10T13:41:46Z,3769302225,286,0,3769305387,144,50,3769302315,233,8,3769239107,56,Back,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933331,7,1,1,0,18,c5hderjlkcoaze51e5wgvptk,1,44.2,0,2022-09-10T13:30:30.266Z,2022-09-10T21:45:58Z,3769239691,56,Center,3769239697,212,27.5,3769239695,141,22.9,3769239699,213,0.7,3769239689,107,,3769239701,1,,3769239693,140,65.0,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933357,8,1,1,0,20,c5hderjlkcoaze51e5wgvptk,0,65.1,24.2,2022-09-10T13:30:32.626Z,2022-09-10T21:46:13Z,3769239827,56,Center,3770076067,156,,3769239835,213,3.3,3769239831,141,23.1,3769239829,140,59.4,3769239833,212,6.0,3771261015,178,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933321,10,49,1,0,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.8,70.5,2022-09-10T13:30:33.415Z,2022-09-10T21:48:14Z,,,,,,,,,,,,,,,,,,,,,,,,,en0a6a574x1yvnk8kdxwub949,B. Franjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933369,11,1,1,0,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.4,69.6,2022-09-10T13:30:33.452Z,2022-09-10T21:48:08Z,3769239885,141,63.0,3769239881,56,Back,3769239887,212,6.9,3769239889,213,3.8,3771266077,178,,3769239883,140,30.4,,,,,,,en0a6a574x1yvnk8kdxwub949,B. Franjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933361,9,43,1,0,22,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-09-10T13:30:33.866Z,2022-09-10T13:50:52Z,3769358861,144,61,3769239853,56,Center,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933391,12,1,1,0,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.2,61.1,2022-09-10T13:30:35.229Z,2022-09-10T21:48:36Z,3769240009,213,4.7,3769240001,56,Back,3769240007,212,17.0,3769240005,141,36.1,3769240003,140,29.6,3771266673,178,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933437,13,1,1,0,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,27.7,36.3,2022-09-10T13:30:39.423Z,2022-09-10T21:48:43Z,3771267441,178,,3769240273,56,Back,3769240277,141,43.4,3769240275,140,10.9,3769240281,213,2.9,3769240279,212,18.3,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933479,14,1,1,0,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,7.6,49.6,2022-09-10T13:30:42.664Z,2022-09-10T21:48:54Z,3769240483,140,20.9,3769240489,213,1.0,3769240481,56,Back,3769240487,212,27.8,3769240485,141,85.0,3771267781,178,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458495715,1609,83,1,0,33,c5hderjlkcoaze51e5wgvptk,1,77.4,12.1,2022-09-10T13:30:45.513Z,2022-09-11T05:00:17Z,3772304305,399,177895,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933497,10,45,1,0,34,c5hderjlkcoaze51e5wgvptk,0,76.7,8.6,2022-09-10T13:30:45.864Z,2022-09-10T21:49:10Z,3769240589,56,Right,3769240779,233,15,3769240593,286,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933527,15,3,1,0,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.3,91.4,2022-09-10T13:30:45.864Z,2022-09-10T21:49:09Z,3769240733,56,Back,3770078957,465,,3771268335,178,,3769240765,233,10,3769240735,285,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933575,16,1,1,0,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.6,90,2022-09-10T13:30:48.045Z,2022-09-10T21:49:18Z,3769241037,141,94.1,3769241035,140,65.8,3769241043,1,,3769241039,212,37.1,3769241041,213,0.1,3771268743,178,,3769241033,56,Left,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933581,17,61,1,0,37,a8l3w3n0j99qjlsxj3jnmgkz1,0,64.4,95.1,2022-09-10T13:30:49.505Z,2022-09-10T21:49:42Z,3769241069,56,Left,3771269439,178,,,,,,,,,,,,,,,,,,,,en0a6a574x1yvnk8kdxwub949,B. Franjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933769,11,5,1,0,40,c5hderjlkcoaze51e5wgvptk,1,33.7,-1.8,2022-09-10T13:30:51.904Z,2022-09-10T21:49:47Z,3769242195,233,18,3769242167,347,,3769242165,56,Back,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933585,18,5,1,0,40,a8l3w3n0j99qjlsxj3jnmgkz1,0,66.3,101.8,2022-09-10T13:30:51.904Z,2022-09-10T21:49:48Z,3769241095,56,Left,3769241097,347,,3769242207,233,11,,,,,,,,,,,,,,,,en0a6a574x1yvnk8kdxwub949,B. Franjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933835,12,1,1,0,52,c5hderjlkcoaze51e5wgvptk,1,31.1,0,2022-09-10T13:31:04.706Z,2022-09-10T21:49:52Z,3769242483,212,13.3,3769242475,107,,3769242477,56,Back,3769242485,213,0.5,3769242479,140,42.0,3769242481,141,8.3,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951531,136,1,1,0,54,c5hderjlkcoaze51e5wgvptk,1,43.7,18.6,2022-09-10T13:31:06.848Z,2022-09-10T21:50:00Z,3769331963,213,2.3,3769331955,56,Back,3769331957,140,37.2,3769331959,141,29.3,3769332231,233,19,3771270019,178,,3769331961,212,10.0,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457985573,433,1,1,0,55,c5hderjlkcoaze51e5wgvptk,0,39.4,25.9,2022-09-10T13:31:07.834Z,2022-09-10T21:50:11Z,3769500641,56,Back,3769500647,212,0.7,3769500645,141,26.5,3769500683,236,,3769500649,213,0.7,3769500685,233,19,3771270345,178,,3769500689,286,,eqtsanns36za56h4pfqhbnh05,M. Götze,3769500643,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933817,19,74,1,0,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,62.3,73.6,2022-09-10T13:31:07.923Z,2022-09-10T21:50:18Z,3769242377,56,Center,3769332265,233,433,3769242379,285,,3771270531,178,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458095679,894,1,1,0,58,c5hderjlkcoaze51e5wgvptk,1,34.3,53.9,2022-09-10T13:31:10.212Z,2022-09-10T21:50:26Z,3771270855,178,,3770085227,141,76.9,3770085225,140,41.8,3770085231,213,1.1,3770085229,212,17.5,3770085223,56,Back,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458394779,908,43,1,0,58,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-09-10T13:31:10.325Z,2022-09-11T00:47:15Z,3771755707,144,82,3771755493,178,0,,,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457933993,13,1,1,1,4,c5hderjlkcoaze51e5wgvptk,1,64.7,93.9,2022-09-10T13:31:16.732Z,2022-09-10T21:50:35Z,3769243243,141,80.0,3771271175,178,,3769243239,56,Back,3769243245,212,28.2,3769243247,213,3.5,3769243241,140,39.4,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934037,14,1,1,1,8,c5hderjlkcoaze51e5wgvptk,1,37.5,82.9,2022-09-10T13:31:20.375Z,2022-09-10T21:50:42Z,3769243459,141,86.0,3769243455,56,Back,3769243463,213,0.3,3769243457,140,44.7,3771271391,178,,3769243461,212,7.8,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934079,15,1,1,1,11,c5hderjlkcoaze51e5wgvptk,1,45.4,82.6,2022-09-10T13:31:23.129Z,2022-09-10T21:50:47Z,3769243665,213,4.8,3769243661,141,66.7,3769243663,212,10.9,3769243657,56,Back,3769243659,140,46.3,3771271545,178,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934093,16,1,1,1,12,c5hderjlkcoaze51e5wgvptk,1,44,65.2,2022-09-10T13:31:23.904Z,2022-09-10T21:50:58Z,3769243733,56,Back,3769243741,213,3.1,3769243739,212,15.7,3771271871,178,,3769243737,141,67.3,3769243735,140,29.1,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934163,17,1,1,1,13,c5hderjlkcoaze51e5wgvptk,1,28.8,67.3,2022-09-10T13:31:25.231Z,2022-09-10T21:51:35Z,3769244073,140,29.3,3769244069,56,Back,3771273055,178,,3769244085,213,4.7,3769244081,212,14.8,3769244077,141,45.5,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934239,18,1,1,1,18,c5hderjlkcoaze51e5wgvptk,1,34.9,32.4,2022-09-10T13:31:30.501Z,2022-09-10T21:51:40Z,3769244481,56,Back,3769244487,212,20.3,3769244485,141,5.3,3769244489,213,5.1,3771273307,178,,3769244483,140,43.0,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934291,19,1,1,1,21,c5hderjlkcoaze51e5wgvptk,1,38.6,6.9,2022-09-10T13:31:33.228Z,2022-09-10T21:51:46Z,3769244753,141,35.1,3769244749,56,Back,3769244755,212,20.3,3771273595,178,,3769244751,140,32.3,3769244757,213,1.9,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934359,20,1,1,1,25,c5hderjlkcoaze51e5wgvptk,1,35.2,42.7,2022-09-10T13:31:37.539Z,2022-09-10T21:51:51Z,3769245093,140,35.9,3771273799,178,,3769245095,141,69.4,3769245097,212,18.2,3769245091,56,Back,3769245099,213,1.5,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934413,21,1,1,1,29,c5hderjlkcoaze51e5wgvptk,1,42.8,76.4,2022-09-10T13:31:41.611Z,2022-09-10T21:51:58Z,3769245371,212,11.5,3771274107,178,,3769245367,140,49.1,3769245365,56,Back,3769245369,141,90.3,3769245373,213,1.0,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934465,22,1,1,1,31,c5hderjlkcoaze51e5wgvptk,0,54,92.4,2022-09-10T13:31:43.648Z,2022-09-10T21:52:03Z,3769245629,212,39.0,3769245631,213,5.8,3769245625,140,86.2,3769245621,155,,3769245627,141,63.9,3769245623,56,Center,3769245633,1,,3771274239,178,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934495,20,52,1,1,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,13.9,36.4,2022-09-10T13:31:47.165Z,2022-09-10T21:52:09Z,3771274389,178,,3770087859,377,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934653,21,1,1,1,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,14.1,39.5,2022-09-10T13:31:49.519Z,2022-09-10T21:52:19Z,3769246483,213,1.1,3769246473,123,,3769246475,56,Back,3769246477,140,20.9,3771274699,178,,3769246479,141,62.1,3769246481,212,16.9,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934671,22,1,1,1,40,a8l3w3n0j99qjlsxj3jnmgkz1,1,21.7,65.1,2022-09-10T13:31:52.044Z,2022-09-10T21:52:27Z,3771274909,178,,3769246583,56,Back,3769246597,213,1.1,3769246593,212,14.0,3769246587,141,83.2,3769246585,140,28.1,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934745,23,1,1,1,43,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.1,82.9,2022-09-10T13:31:54.911Z,2022-09-10T21:52:33Z,3771275225,178,,3769247011,56,Back,3769247017,212,9.6,3769247015,141,71.2,3769247019,213,4.1,3769247013,140,22.9,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934791,24,1,1,1,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.6,68.1,2022-09-10T13:31:57.221Z,2022-09-10T21:52:44Z,3771275487,178,,3769247231,56,Back,3769247237,212,21.4,3769247235,141,36.6,3769247239,213,4.7,3769247233,140,23.3,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934845,25,1,1,1,48,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.6,31.8,2022-09-10T13:32:00.522Z,2022-09-10T21:52:55Z,3769247537,213,5.2,3769247531,140,29.7,3769247529,56,Back,3769247535,212,17.3,3771275845,178,,3769247533,141,8.8,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934863,26,1,1,1,50,a8l3w3n0j99qjlsxj3jnmgkz1,0,30.6,8.9,2022-09-10T13:32:02.809Z,2022-09-10T21:53:03Z,3769247625,56,Center,3769247627,140,63.8,3769247629,141,28.8,3769247631,212,37.4,3770088869,155,,3769247635,1,,3771276113,178,,3769247633,213,0.4,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934899,23,49,1,1,54,c5hderjlkcoaze51e5wgvptk,1,27.9,58.5,2022-09-10T13:32:05.929Z,2022-09-10T21:53:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457934935,24,1,1,1,54,c5hderjlkcoaze51e5wgvptk,1,34,60.2,2022-09-10T13:32:05.954Z,2022-09-10T21:53:22Z,3769247969,56,Back,3769247973,141,55.3,3771276811,178,,3769247975,212,23.2,3769247977,213,3.3,3769247971,140,12.1,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457935007,25,1,1,1,58,c5hderjlkcoaze51e5wgvptk,1,13.1,56.4,2022-09-10T13:32:09.898Z,2022-09-10T21:53:30Z,3769248347,141,72.1,3769248345,140,21.2,3769248349,212,13.6,3771277141,178,,3769248351,213,0.9,3769248343,56,Back,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
