id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,assist
2512828539,4,80,1,0,18,7ad69ngbpjuyzv96drf8d9sn2,0,10.5,43.8,2023-02-26T14:30:44.916Z,2023-02-27T07:34:05Z,4061380693,178,,,,,,,,,,,,,,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828591,5,1,1,0,23,7ad69ngbpjuyzv96drf8d9sn2,1,9.8,43.8,2023-02-26T14:30:50.014Z,2023-02-27T07:34:09Z,4059169255,141,24.7,4059169253,140,11.4,4059169259,213,4.8,4059169251,56,Back,4061380793,178,,4059169257,212,13.1,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828607,6,1,1,0,26,7ad69ngbpjuyzv96drf8d9sn2,1,11.1,24.7,2023-02-26T14:30:52.914Z,2023-02-27T07:34:14Z,4059169315,141,44.1,4059169313,140,3.8,4059169311,56,Back,4061380963,178,,4059169317,212,15.3,4059169319,213,2.1,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828685,7,1,1,0,28,7ad69ngbpjuyzv96drf8d9sn2,0,4.3,44.7,2023-02-26T14:30:54.728Z,2023-02-27T07:34:34Z,4059169713,213,6.0,4059169715,1,,4061381379,178,,4059169701,56,Center,4059169711,212,54.3,4059169707,140,54.4,4059169697,157,,4059169709,141,25.0,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513164149,838,1,1,0,32,6k5zscdm9ufw0tguvzyjlp5hq,1,45.2,74.9,2023-02-26T14:30:58.719Z,2023-02-27T07:34:49Z,4060982221,140,35.5,4060982227,213,3.4,4060982219,56,Back,4061381691,178,,4060982223,141,70.3,4060982225,212,10.7,4060982217,3,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828705,8,1,1,0,34,6k5zscdm9ufw0tguvzyjlp5hq,0,35.3,72.1,2023-02-26T14:31:00.404Z,2023-02-27T07:34:58Z,4059169827,141,81.6,4059169821,3,,4061381913,178,,4059169829,212,20.4,4059169823,56,Left,4059169825,140,53.7,4059169831,213,0.3,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828737,8,1,1,0,35,7ad69ngbpjuyzv96drf8d9sn2,1,46.3,18,2023-02-26T14:31:02.281Z,2023-02-27T07:35:03Z,4059169957,213,0.6,4059169951,140,50.9,4061382019,178,,4059169949,56,Center,4059169955,212,5.9,4059169953,141,23.1,4059169947,3,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828779,9,1,1,0,36,7ad69ngbpjuyzv96drf8d9sn2,1,50.6,23.2,2023-02-26T14:31:03.242Z,2023-02-27T07:35:12Z,4059170195,140,46.5,4059170201,213,2.3,4061382199,178,,4059170191,56,Back,4059170197,141,30.4,4059170199,212,6.5,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828869,10,1,1,0,37,7ad69ngbpjuyzv96drf8d9sn2,0,46.5,30.4,2023-02-26T14:31:04.294Z,2023-02-27T07:35:16Z,4059170601,56,Right,4059170607,212,40.4,4061382305,178,,4059170599,155,,4059170609,213,6.1,4059170603,140,84.2,4059170605,141,18.4,4059170613,1,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828831,9,49,1,0,43,6k5zscdm9ufw0tguvzyjlp5hq,1,16,82.8,2023-02-26T14:31:09.299Z,2023-02-27T07:35:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828909,10,1,1,0,43,6k5zscdm9ufw0tguvzyjlp5hq,1,15.1,81.6,2023-02-26T14:31:09.406Z,2023-02-27T07:35:29Z,4059170765,212,22.5,4059170763,141,50.7,4059170759,56,Back,4059170767,213,4.3,4061382487,178,,4059170761,140,7.4,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829019,11,1,1,0,45,6k5zscdm9ufw0tguvzyjlp5hq,1,6.8,49.8,2023-02-26T14:31:11.712Z,2023-02-27T07:35:33Z,4059171209,212,22.2,4061382549,178,,4059171203,140,5.4,4059171213,213,1.6,4059171205,141,82.4,4059171201,56,Back,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829043,12,1,1,0,50,6k5zscdm9ufw0tguvzyjlp5hq,1,16.9,86,2023-02-26T14:31:16.340Z,2023-02-27T07:35:36Z,4061382615,178,,4059171305,212,10.1,4059171303,141,98.0,4059171299,56,Back,4059171301,140,22.6,4059171307,213,0.9,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829083,13,1,1,0,51,6k5zscdm9ufw0tguvzyjlp5hq,1,22.4,97.4,2023-02-26T14:31:17.451Z,2023-02-27T07:35:42Z,4059171519,141,69.3,4061382751,178,,4059171523,213,4.0,4059171513,56,Back,4059171515,140,5.2,4059171521,212,26.3,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829165,14,1,1,0,55,6k5zscdm9ufw0tguvzyjlp5hq,1,3.3,55,2023-02-26T14:31:22.015Z,2023-02-27T07:35:47Z,4059171861,155,,4059171867,141,8.3,4059171869,212,43.4,4059171873,1,,4061382881,178,,4059171865,140,31.5,4059171863,56,Back,4059171871,213,5.5,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829187,15,1,1,0,58,6k5zscdm9ufw0tguvzyjlp5hq,0,31.1,8.5,2023-02-26T14:31:24.870Z,2023-02-27T07:35:55Z,4059171977,56,Back,4059171981,141,22.9,4059171979,140,44.0,4059171985,213,0.6,4059171983,212,16.7,4059171975,3,,4061383049,388,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829203,11,49,1,1,0,7ad69ngbpjuyzv96drf8d9sn2,1,56.3,77.3,2023-02-26T14:31:27.008Z,2023-02-27T07:36:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829291,12,1,1,1,0,7ad69ngbpjuyzv96drf8d9sn2,1,55.4,78.3,2023-02-26T14:31:27.222Z,2023-02-27T07:36:05Z,4059172433,140,35.2,4059172429,56,Back,4059172441,212,21.6,4061383263,178,,4059172437,141,72.1,4059172443,213,3.3,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829349,13,1,1,1,5,7ad69ngbpjuyzv96drf8d9sn2,1,32.9,73.1,2023-02-26T14:31:31.551Z,2023-02-27T07:36:10Z,4059172693,213,1.5,4059172685,56,Back,4059172691,212,6.8,4059172689,141,83.1,4059172687,140,33.1,4061383337,178,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829431,14,1,1,1,7,7ad69ngbpjuyzv96drf8d9sn2,1,31,76.5,2023-02-26T14:31:34.196Z,2023-02-27T07:36:14Z,4059173055,212,12.0,4059173053,141,62.7,4059173049,56,Back,4059173051,140,23.9,4059173059,213,4.0,4061383391,178,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829479,15,1,1,1,13,7ad69ngbpjuyzv96drf8d9sn2,1,27.7,54.4,2023-02-26T14:31:39.592Z,2023-02-27T07:36:17Z,4061383421,178,,4059173295,140,26.6,4059173297,141,73.1,4059173291,56,Back,4059173301,213,1.7,4059173299,212,12.8,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829545,16,1,1,1,16,7ad69ngbpjuyzv96drf8d9sn2,1,26.6,73.1,2023-02-26T14:31:42.793Z,2023-02-27T07:36:23Z,4061383599,178,,4059173603,141,50.7,4059173605,212,17.3,4059173609,213,4.2,4059173599,56,Back,4059173601,140,18.7,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829611,17,1,1,1,19,7ad69ngbpjuyzv96drf8d9sn2,1,18.1,47.6,2023-02-26T14:31:45.737Z,2023-02-27T07:36:24Z,4059173925,212,14.1,4059173917,140,4.7,4061383629,178,,4059173927,213,3.1,4059173921,141,49.2,4059173913,56,Back,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829687,18,1,1,1,23,7ad69ngbpjuyzv96drf8d9sn2,0,4.3,57.7,2023-02-26T14:31:49.323Z,2023-02-27T07:36:31Z,4059174261,1,,4059174259,213,0.6,4059174257,212,45.1,4059174249,155,,4059174251,56,Back,4059174255,141,94.0,4059174253,140,40.2,4061383789,178,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829709,16,1,1,1,26,6k5zscdm9ufw0tguvzyjlp5hq,0,58.7,6.6,2023-02-26T14:31:52.692Z,2023-02-27T07:36:36Z,4061383889,388,,4059174345,56,Right,4059174351,141,19.8,4059174341,3,,4059174349,140,71.4,4059174353,212,16.1,4059174355,213,0.6,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829735,19,1,1,1,28,7ad69ngbpjuyzv96drf8d9sn2,1,28.2,79.1,2023-02-26T14:31:54.636Z,2023-02-27T07:36:43Z,4059174463,141,74.4,4059174465,212,8.8,4059174459,56,Back,4059174461,140,36.0,4059174467,213,5.9,4061384069,178,,4059174457,3,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513248103,1047,43,1,1,29,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-02-26T14:31:55.679Z,2023-02-27T08:45:09Z,4061418081,144,67,4061418027,233,899,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513248097,899,43,1,1,29,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-02-26T14:31:55.680Z,2023-02-27T08:45:09Z,4061418073,144,67,4061418031,233,1047,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513248139,1051,67,1,1,29,7ad69ngbpjuyzv96drf8d9sn2,1,29.3,68.5,2023-02-26T14:31:55.717Z,2023-02-27T09:05:46Z,4061418157,233,900,,,,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513248135,900,67,1,1,29,6k5zscdm9ufw0tguvzyjlp5hq,0,70.7,31.5,2023-02-26T14:31:55.718Z,2023-02-27T08:45:17Z,4061418161,233,1051,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829753,20,1,1,1,29,7ad69ngbpjuyzv96drf8d9sn2,1,36.9,76.1,2023-02-26T14:31:55.720Z,2023-02-27T09:05:47Z,4061384193,178,,4059174565,213,5.7,4059174557,56,Back,4059174561,141,68.8,4059174559,140,44.0,4059174555,155,,4059174563,212,9.0,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829781,21,1,1,1,31,7ad69ngbpjuyzv96drf8d9sn2,1,44.7,69.7,2023-02-26T14:31:57.556Z,2023-02-27T07:36:52Z,4061384303,388,,4059174683,56,Back,4059174685,140,38.6,4059174691,213,3.7,4059174689,212,7.5,4059174687,141,64.1,4059174681,3,,,,,59pu8nnghyxvvt8r3zyndpfpx,S. Azmoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829859,22,1,1,1,32,7ad69ngbpjuyzv96drf8d9sn2,0,42.4,65.5,2023-02-26T14:31:59.049Z,2023-02-27T07:36:57Z,4059175017,140,76.9,4061384381,178,,4059175023,213,6.2,4059175025,1,,4059175019,141,60.8,4059175013,155,,4059175015,56,Center,4059175021,212,36.4,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829851,17,49,1,1,36,6k5zscdm9ufw0tguvzyjlp5hq,1,22.2,38.6,2023-02-26T14:32:03.251Z,2023-02-27T07:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830087,18,1,1,1,37,6k5zscdm9ufw0tguvzyjlp5hq,1,21.5,39,2023-02-26T14:32:03.403Z,2023-02-27T07:37:09Z,4059176121,140,4.3,4059176127,213,2.7,4059176119,56,Back,4059176125,212,19.9,4061384513,178,,4059176123,141,51.3,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830179,19,1,1,1,53,6k5zscdm9ufw0tguvzyjlp5hq,1,10.4,40.8,2023-02-26T14:32:19.402Z,2023-02-27T07:37:15Z,4061384581,178,,4059176539,56,Back,4059176545,212,19.9,4059176543,141,33.8,4059176541,140,28.8,4059176547,213,6.0,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830217,20,1,1,1,54,6k5zscdm9ufw0tguvzyjlp5hq,1,28.8,33.2,2023-02-26T14:32:20.979Z,2023-02-27T07:37:23Z,4059176721,141,40.4,4059176713,56,Back,4059176725,212,20.2,4059176717,140,10.1,4059176731,213,2.9,4061384765,178,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830279,21,1,1,1,57,6k5zscdm9ufw0tguvzyjlp5hq,1,10.4,39.4,2023-02-26T14:32:23.882Z,2023-02-27T07:37:25Z,4061384809,178,,4059177001,213,5.1,4059176993,56,Back,4059176995,140,17.7,4059176999,212,23.0,4059176997,141,7.5,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830311,22,1,1,2,0,6k5zscdm9ufw0tguvzyjlp5hq,1,15.4,7.5,2023-02-26T14:32:26.419Z,2023-02-27T07:37:32Z,4059177209,213,2.2,4061384937,178,,4059177207,212,22.6,4059177201,56,Back,4059177205,141,34.9,4059177203,140,3.3,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830405,23,1,1,2,3,6k5zscdm9ufw0tguvzyjlp5hq,1,5.8,39,2023-02-26T14:32:29.577Z,2023-02-27T07:37:42Z,4059177617,141,64.4,4059177619,212,18.7,4059177621,213,1.2,4059177615,140,12.7,4059177613,56,Back,4061385173,178,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830463,24,1,1,2,10,6k5zscdm9ufw0tguvzyjlp5hq,1,28.1,40.8,2023-02-26T14:32:36.362Z,2023-02-27T07:37:47Z,4059177883,56,Back,4059177885,140,36.8,4059177887,141,4.6,4061385261,178,,4059177891,213,5.1,4059177889,212,26.3,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830489,25,1,1,2,13,6k5zscdm9ufw0tguvzyjlp5hq,1,40,3.1,2023-02-26T14:32:39.305Z,2023-02-27T07:37:51Z,4059178019,155,,4061385323,178,,4059178023,140,54.4,4059178025,141,30.1,4059178029,212,23.8,4059178035,213,0.9,4059178021,56,Center,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830495,26,1,1,2,14,6k5zscdm9ufw0tguvzyjlp5hq,0,54.4,31.4,2023-02-26T14:32:40.609Z,2023-02-27T07:37:57Z,4059178063,140,52.8,4059178071,212,4.3,4059178067,141,25.6,4059178059,56,Center,4061385403,388,,4061385405,21,,4059178075,213,4.3,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
