id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2452424735,4,74,1,0,8,8q1ul09cygzswb7tb456bmifv,1,21.2,70.3,2022-08-28T13:30:47.152Z,2022-08-28T22:38:31Z,3739889401,233,7,3742014599,178,,3739889341,56,Back,3739889343,285,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452465907,426,61,1,0,9,8q1ul09cygzswb7tb456bmifv,1,23.2,72,2022-08-28T13:30:47.424Z,2022-08-28T22:39:12Z,3740107601,56,Back,3742016047,178,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452429555,53,61,1,0,9,3dwlvz6cl4lcavvrg0y2dycrt,1,77.6,27,2022-08-28T13:30:47.943Z,2022-08-28T22:39:44Z,3739916647,56,Center,3742015355,178,,,,,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424747,8,1,1,0,9,3dwlvz6cl4lcavvrg0y2dycrt,1,79.6,30.1,2022-08-28T13:30:47.978Z,2022-08-28T22:39:42Z,3739889427,212,4.7,3739889429,213,5.2,3742017129,178,,3739889423,140,81.6,3739889421,56,Center,3739889425,141,23.9,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424753,9,50,1,0,11,3dwlvz6cl4lcavvrg0y2dycrt,1,82.1,24.2,2022-08-28T13:30:49.578Z,2022-08-28T22:40:24Z,3739889531,233,5,3739889451,56,Center,3739889453,286,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424771,5,7,1,0,11,8q1ul09cygzswb7tb456bmifv,0,17.9,75.8,2022-08-28T13:30:49.963Z,2022-08-28T22:40:39Z,3739889515,233,9,3739889511,56,Back,3739889513,285,,3741266131,385,,3742019173,389,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452433769,102,61,1,0,13,3dwlvz6cl4lcavvrg0y2dycrt,1,81,23.8,2022-08-28T13:30:51.730Z,2022-08-28T22:40:52Z,3739939365,56,Center,3742019671,178,,,,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677431,893,61,1,0,13,8q1ul09cygzswb7tb456bmifv,1,16.9,75,2022-08-28T13:30:52.178Z,2022-08-28T22:41:05Z,3742020133,178,,3741269953,56,Back,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424791,10,3,1,0,14,3dwlvz6cl4lcavvrg0y2dycrt,0,79.1,29.3,2022-08-28T13:30:52.813Z,2022-08-28T22:41:26Z,3739889643,56,Center,3742020923,178,,3739889645,286,,3739946811,233,6,3741272993,464,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424805,6,7,1,0,14,8q1ul09cygzswb7tb456bmifv,0,20.9,70.7,2022-08-28T13:30:53.391Z,2022-08-28T22:41:36Z,3739889691,56,Back,3741273483,383,,3739889719,233,10,3739889693,285,,3742021265,178,,,,,,,,,,,2hb1dyg1auzdfbi3lg9ysap9m,M. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424975,9,49,1,0,16,8q1ul09cygzswb7tb456bmifv,1,20.8,69.7,2022-08-28T13:30:54.507Z,2022-08-28T22:42:25Z,,,,,,,,,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424883,7,1,1,0,16,8q1ul09cygzswb7tb456bmifv,0,20.7,64.1,2022-08-28T13:30:54.525Z,2022-08-28T22:42:31Z,3739890127,141,32.6,3739890131,213,5.1,3739890125,140,29.5,3739890129,212,23.3,3739890123,56,Back,3742024111,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452892001,702,43,1,0,17,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-28T13:30:56.250Z,2022-08-29T03:07:53Z,3742436441,144,82,3742436423,178,0,,,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425373,20,49,1,0,17,3dwlvz6cl4lcavvrg0y2dycrt,1,63.1,80.4,2022-08-28T13:30:56.252Z,2022-08-28T22:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424875,11,1,1,0,20,3dwlvz6cl4lcavvrg0y2dycrt,1,70.9,67.1,2022-08-28T13:30:59.002Z,2022-08-28T22:43:37Z,3739890959,154,,3739890087,212,14.7,3739890081,56,Center,3739890957,210,15,3739890085,141,45.5,3742025229,178,,3739890089,213,4.8,3739890083,140,71.6,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424885,12,15,1,0,22,3dwlvz6cl4lcavvrg0y2dycrt,1,78.8,36.5,2022-08-28T13:31:00.857Z,2022-08-28T22:43:37Z,3739890137,18,,3739890961,80,,3739890971,102,46.6,3739890139,56,Center,3739890983,231,48.4,3739890745,82,,3739890135,22,,3739890979,147,38.1,3kti58d195gmtzwrjh5nprx05,W. Endo,3739894947,233,13,,3739890977,146,82.1,3739890967,55,11,3739890741,20,3739890981,230,98.8,3739890963,29,3739890973,103,19,3739890965,154,3739890975,215,3742027143,178,,,,,,,,,
2452425563,13,10,1,0,22,8q1ul09cygzswb7tb456bmifv,1,18.1,61,2022-08-28T13:31:00.885Z,2022-08-28T22:44:19Z,3739893847,56,Back,3739894959,233,12,3739893845,94,,3742027971,178,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424889,8,6,1,0,23,8q1ul09cygzswb7tb456bmifv,0,0,42.6,2022-08-28T13:31:02.023Z,2022-08-28T22:44:35Z,3739890151,56,Back,3739892377,233,13,3739892349,73,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452424893,13,6,1,0,23,3dwlvz6cl4lcavvrg0y2dycrt,1,100,57.4,2022-08-28T13:31:02.023Z,2022-08-28T22:44:35Z,3739890167,56,Center,3739890387,73,,3739892365,233,8,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425147,14,1,1,0,46,3dwlvz6cl4lcavvrg0y2dycrt,1,99.4,99.5,2022-08-28T13:31:25.015Z,2022-08-28T22:45:16Z,3742030073,178,,3739891637,141,93.9,3739891635,140,89.1,3739891631,6,,3739891633,56,Left,3739891641,213,3.5,3739891639,212,11.5,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425163,15,1,1,0,48,3dwlvz6cl4lcavvrg0y2dycrt,1,89.6,93.3,2022-08-28T13:31:27.287Z,2022-08-28T22:45:29Z,3742031827,178,,3739891723,212,10.8,3739891719,140,79.7,3739891717,56,Left,3739891725,213,3.4,3739891721,141,89.1,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425217,16,1,1,0,50,3dwlvz6cl4lcavvrg0y2dycrt,1,87.2,85.3,2022-08-28T13:31:29.152Z,2022-08-28T22:45:59Z,3739892049,155,,3742032813,178,,3739892059,213,4.9,3739892051,56,Right,3739892047,2,,3739892061,1,,3739892057,212,50.7,3741281945,20,,3havaatbnk8p6gc9srgajc25l,C. Führich,3739892053,140,97.7,,3741281943,223,,3739892055,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,
2452425223,17,3,1,0,56,3dwlvz6cl4lcavvrg0y2dycrt,0,98.4,7.1,2022-08-28T13:31:35.038Z,2022-08-28T22:46:23Z,3741282795,464,,3739892073,286,,3742033691,178,,3739892071,56,Right,3739892121,233,10,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425205,10,7,1,0,57,8q1ul09cygzswb7tb456bmifv,0,1.6,92.9,2022-08-28T13:31:36.146Z,2022-08-28T22:46:34Z,3742034119,178,,3741283247,385,,3739892089,233,17,3739891997,56,Back,3739891999,285,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425239,18,61,1,0,57,3dwlvz6cl4lcavvrg0y2dycrt,1,97.6,5,2022-08-28T13:31:36.211Z,2022-08-28T22:46:41Z,3739892141,56,Right,3742034461,178,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425221,11,5,1,0,58,8q1ul09cygzswb7tb456bmifv,1,3.7,101.6,2022-08-28T13:31:36.617Z,2022-08-28T22:46:46Z,3739892067,56,Back,3739892069,347,,3739916619,233,19,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425299,19,5,1,0,58,3dwlvz6cl4lcavvrg0y2dycrt,0,96.3,-1.6,2022-08-28T13:31:36.617Z,2022-08-28T22:46:45Z,3739892435,347,,3739916635,233,11,3739892433,56,Right,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425489,12,1,1,1,21,8q1ul09cygzswb7tb456bmifv,0,10.3,100,2022-08-28T13:31:59.922Z,2022-08-28T22:46:51Z,3739893495,213,6.1,3739893491,141,92.1,3739893485,107,,3739893487,56,Left,3739893493,212,43.3,3739893489,140,51.1,3739893497,1,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425497,21,49,1,1,26,3dwlvz6cl4lcavvrg0y2dycrt,1,49.1,9.5,2022-08-28T13:32:04.466Z,2022-08-28T22:47:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425609,22,1,1,1,26,3dwlvz6cl4lcavvrg0y2dycrt,1,49.3,9.9,2022-08-28T13:32:04.520Z,2022-08-28T22:47:26Z,3742036999,178,,3739894113,212,47.7,3739894109,140,13.1,3739894111,141,52.4,3739894115,213,2.5,3739894117,1,,3739894107,56,Back,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425711,23,1,1,1,34,3dwlvz6cl4lcavvrg0y2dycrt,1,19.6,57.2,2022-08-28T13:32:12.897Z,2022-08-28T22:47:41Z,3742036101,178,,3739894667,213,5.8,3739894659,56,Center,3739894663,141,24.7,3739894669,1,,3739894665,212,49.8,3739894661,140,62.1,3739894657,155,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425721,24,4,1,1,37,3dwlvz6cl4lcavvrg0y2dycrt,1,65.8,30,2022-08-28T13:32:15.819Z,2022-08-28T22:47:55Z,3739894743,233,14,3739894713,56,Center,3739894709,13,,3739894711,264,,3739894715,152,,3739894717,286,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452425695,14,4,1,1,37,8q1ul09cygzswb7tb456bmifv,0,34.2,70,2022-08-28T13:32:15.820Z,2022-08-28T22:47:54Z,3739894593,56,Back,3739894767,233,24,3739894589,13,,3739894595,152,,3742038157,388,,3739894591,264,,3739894597,285,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426143,25,1,1,2,15,3dwlvz6cl4lcavvrg0y2dycrt,1,65.4,24.4,2022-08-28T13:32:53.488Z,2022-08-28T22:48:06Z,3739896855,2,,3739896865,140,84.0,3741293901,72,,3739896863,56,Center,3739896859,155,,3739896867,141,47.8,3739896861,152,,3741293899,223,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,3739896857,5,,,3739896871,213,0.7,3742038561,178,,3739896869,212,,,,,,,,,,,,,,,25.2,,,,,,,,
2452426151,26,1,1,2,16,3dwlvz6cl4lcavvrg0y2dycrt,0,84,47.8,2022-08-28T13:32:54.814Z,2022-08-28T22:49:21Z,3739896897,141,54.6,3742041785,178,,3739896893,56,Center,3739896901,213,1.2,3739896899,212,4.9,3739896895,140,85.5,3739896891,168,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426217,15,12,1,2,17,8q1ul09cygzswb7tb456bmifv,1,13.9,44.8,2022-08-28T13:32:55.590Z,2022-08-28T22:49:34Z,3739897229,213,0.1,3739897223,140,39.1,3739897221,56,Back,3739897225,141,49.1,3739897227,212,26.6,3742042313,178,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426225,27,1,1,2,18,3dwlvz6cl4lcavvrg0y2dycrt,1,60.7,49.7,2022-08-28T13:32:56.888Z,2022-08-28T22:49:43Z,3739897255,140,66.2,3739897253,56,Center,3739897259,212,7.7,3742042803,178,,3739897257,141,57.3,3739897261,213,0.7,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426255,28,1,1,2,20,3dwlvz6cl4lcavvrg0y2dycrt,1,65.2,56.9,2022-08-28T13:32:58.811Z,2022-08-28T22:49:50Z,3739897387,213,4.6,3739897379,56,Center,3739897383,141,25.2,3742043121,178,,3739897381,140,62.8,3739897385,212,21.7,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426261,29,50,1,2,22,3dwlvz6cl4lcavvrg0y2dycrt,1,67.1,12.4,2022-08-28T13:33:00.567Z,2022-08-28T22:51:37Z,3739897573,233,16,3739897399,286,,3739897397,56,Right,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426289,16,7,1,2,23,8q1ul09cygzswb7tb456bmifv,1,32.9,87.6,2022-08-28T13:33:02.214Z,2022-08-28T22:51:29Z,3739897495,167,,3742047347,178,,3739897553,233,29,3739897499,285,,3741297683,385,,3739897497,56,Back,,,,,,,7rltyxkrvvfg7q1hppl631soa,J. Thielmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426299,17,5,1,2,25,8q1ul09cygzswb7tb456bmifv,0,36.9,101.4,2022-08-28T13:33:03.673Z,2022-08-28T22:51:47Z,3739897519,347,,3739897515,56,Back,3739898431,233,30,,,,,,,,,,,,,,,,2hb1dyg1auzdfbi3lg9ysap9m,M. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426467,30,5,1,2,25,3dwlvz6cl4lcavvrg0y2dycrt,1,63.1,-1.4,2022-08-28T13:33:03.673Z,2022-08-28T22:51:47Z,3739898393,233,17,3739898361,347,,3739898359,56,Right,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426509,31,1,1,2,40,3dwlvz6cl4lcavvrg0y2dycrt,1,61.9,0,2022-08-28T13:33:19.153Z,2022-08-28T22:51:52Z,3739898577,212,17.6,3739898569,107,,3739898579,213,1.0,3739898573,140,70.6,3739898571,56,Right,3739898575,141,20.8,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426567,32,1,1,2,42,3dwlvz6cl4lcavvrg0y2dycrt,1,69.7,17.8,2022-08-28T13:33:20.497Z,2022-08-28T22:52:04Z,3739898859,56,Right,3742048477,178,,3739898867,213,5.9,3739898861,140,85.3,3739898865,212,17.4,3739898863,141,9.3,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426621,33,1,1,2,45,3dwlvz6cl4lcavvrg0y2dycrt,1,85,8.5,2022-08-28T13:33:23.838Z,2022-08-28T22:52:19Z,3739899075,56,Right,3739899079,140,92.0,3739899085,212,9.4,3742048963,178,,3739899081,141,17.0,3739899089,213,0.7,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426639,34,1,1,2,48,3dwlvz6cl4lcavvrg0y2dycrt,0,92.2,19.6,2022-08-28T13:33:26.472Z,2022-08-28T22:52:25Z,3739899183,141,42.1,3741300123,72,,3741300121,223,,3739899185,212,15.5,3739899181,140,94.6,3739899179,56,Center,3742049385,178,,3739899187,213,1.4,bibz1qxakmbflq73marmo4nop,J. Vagnoman,3739899175,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452426737,18,12,1,2,49,8q1ul09cygzswb7tb456bmifv,1,5,56.7,2022-08-28T13:33:27.459Z,2022-08-28T22:52:34Z,3739899763,56,Back,3742049717,178,,3739899769,212,28.2,3739899765,140,15.7,3739899771,213,1.2,3739899767,141,94.8,,,,,,,4w8nqkhp6v62vs319a7qckfs9,L. Kilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
