id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2462167435,11,1,1,0,48,4l9mrqzmajz5crzlz50mtbt6x,1,45.1,66.9,2022-09-18T17:31:05.711Z,2022-09-19T07:39:58Z,3791733367,213,3.2,3791733363,141,65.7,3791733365,212,15.5,3791733361,140,30.4,3791733359,56,Back,3793368015,178,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167483,12,1,1,0,50,4l9mrqzmajz5crzlz50mtbt6x,1,30.4,65.7,2022-09-18T17:31:06.908Z,2022-09-19T07:40:02Z,3791733619,56,Left,3791733629,1,,3791733621,140,59.0,3791733625,212,36.5,3791733623,141,96.2,3791733627,213,0.6,3793368105,178,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167493,13,61,1,0,53,4l9mrqzmajz5crzlz50mtbt6x,0,58.2,96,2022-09-18T17:31:10.173Z,2022-09-19T07:40:15Z,3793368185,178,,3791733675,56,Left,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167485,8,49,1,0,54,6k5zscdm9ufw0tguvzyjlp5hq,1,43.1,7.3,2022-09-18T17:31:11.501Z,2022-09-19T07:40:19Z,,,,,,,,,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167533,9,1,1,0,55,6k5zscdm9ufw0tguvzyjlp5hq,0,47.4,10.9,2022-09-18T17:31:12.243Z,2022-09-19T07:40:23Z,3791733865,212,17.5,3791733861,140,62.2,3793368445,178,,3791733859,56,Right,3791733867,213,5.8,3791733863,141,0.0,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167535,10,5,1,0,57,6k5zscdm9ufw0tguvzyjlp5hq,0,63.4,-1.3,2022-09-18T17:31:14.419Z,2022-09-19T07:40:26Z,3791733871,347,,3791734519,233,14,3791733869,56,Right,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167627,14,5,1,0,57,4l9mrqzmajz5crzlz50mtbt6x,1,36.6,101.3,2022-09-18T17:31:14.419Z,2022-09-19T07:40:26Z,3791734509,233,10,3791734471,347,,3791734469,56,Back,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167655,15,1,1,1,3,4l9mrqzmajz5crzlz50mtbt6x,1,35.9,100,2022-09-18T17:31:20.025Z,2022-09-19T07:40:33Z,3791734597,56,Back,3791734595,107,,3791734621,189,,3791734601,141,95.0,3791734605,213,3.6,3791734599,140,27.9,3791734603,212,9.3,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167667,16,1,1,1,5,4l9mrqzmajz5crzlz50mtbt6x,1,27.9,95,2022-09-18T17:31:22.018Z,2022-09-19T07:40:38Z,3791734687,140,23.2,3791734685,56,Back,3791734693,213,4.1,3793368769,178,,3791734689,141,84.2,3791734691,212,8.8,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167677,17,1,1,1,6,4l9mrqzmajz5crzlz50mtbt6x,1,23.2,84.2,2022-09-18T17:31:23.430Z,2022-09-19T07:40:40Z,3791734791,213,1.4,3793368837,178,,3791734785,141,96.6,3791734781,56,Back,3791734787,212,8.6,3791734783,140,24.8,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167713,18,1,1,1,7,4l9mrqzmajz5crzlz50mtbt6x,0,24.8,96.6,2022-09-18T17:31:24.623Z,2022-09-19T07:40:42Z,3793368883,178,,3791735009,141,85.2,3791735007,140,26.4,3791735013,213,4.9,3791735005,56,Back,3791735011,212,7.9,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462469945,982,67,1,1,8,6k5zscdm9ufw0tguvzyjlp5hq,1,74.6,17,2022-09-18T17:31:25.438Z,2022-09-19T13:06:44Z,3793394437,233,1035,,,,,,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462469943,1035,67,1,1,8,4l9mrqzmajz5crzlz50mtbt6x,0,25.4,83,2022-09-18T17:31:25.439Z,2022-09-19T08:07:31Z,3793394443,233,982,,,,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167735,11,8,1,1,8,6k5zscdm9ufw0tguvzyjlp5hq,1,67.8,18.6,2022-09-18T17:31:25.469Z,2022-09-19T13:06:45Z,3793011147,385,,3793368961,178,,3791735113,56,Right,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167721,19,61,1,1,8,4l9mrqzmajz5crzlz50mtbt6x,1,26.4,85.2,2022-09-18T17:31:25.541Z,2022-09-19T07:40:53Z,3791735031,56,Back,3793369089,178,,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167759,20,1,1,1,10,4l9mrqzmajz5crzlz50mtbt6x,0,29,94.8,2022-09-18T17:31:26.837Z,2022-09-19T07:40:56Z,3791735197,56,Back,3793369135,178,,3791735203,212,20.3,3791735199,140,38.6,3791735201,141,68.9,3791735205,213,5.2,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167771,12,1,1,1,10,6k5zscdm9ufw0tguvzyjlp5hq,1,55.9,30.7,2022-09-18T17:31:27.707Z,2022-09-19T07:40:59Z,3793369201,178,,3791735271,212,8.6,3791735265,56,Center,3791735267,140,62.4,3791735273,213,5.6,3791735269,141,23.0,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167777,13,49,1,1,12,6k5zscdm9ufw0tguvzyjlp5hq,1,62.4,23,2022-09-18T17:31:28.819Z,2022-09-19T07:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,mugwhiw6mwgjf5797wlnjzdh,D. Kyereh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167799,14,1,1,1,12,6k5zscdm9ufw0tguvzyjlp5hq,1,62.4,23,2022-09-18T17:31:28.903Z,2022-09-19T07:41:06Z,3791735397,140,59.4,3791735401,141,14.6,3791735395,56,Right,3791735403,212,6.5,3791735407,213,4.2,3793369311,178,,,,,,,,mugwhiw6mwgjf5797wlnjzdh,D. Kyereh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167849,15,1,1,1,13,6k5zscdm9ufw0tguvzyjlp5hq,1,59.4,14.6,2022-09-18T17:31:30.717Z,2022-09-19T07:41:09Z,3791735669,56,Center,3791735671,140,69.7,3791735675,212,13.4,3791735677,213,0.6,3791735673,141,26.2,3793369355,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167891,16,1,1,1,18,6k5zscdm9ufw0tguvzyjlp5hq,1,77.1,20.3,2022-09-18T17:31:34.794Z,2022-09-19T07:41:17Z,3793369535,178,,3791735903,141,8.9,3791735907,213,5.7,3791735899,56,Right,3791735905,212,14.3,3791735901,140,88.5,,,,,,,mugwhiw6mwgjf5797wlnjzdh,D. Kyereh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167927,17,3,1,1,20,6k5zscdm9ufw0tguvzyjlp5hq,1,93,18.8,2022-09-18T17:31:37.039Z,2022-09-19T07:41:20Z,3793369589,178,,3791736145,233,21,3791736093,286,,3793015545,465,,3791736091,56,Right,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167917,21,45,1,1,20,4l9mrqzmajz5crzlz50mtbt6x,0,7,81.2,2022-09-18T17:31:37.039Z,2022-09-19T07:41:20Z,3791736155,233,17,3791736055,56,Back,3791736059,285,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167943,18,1,1,1,21,6k5zscdm9ufw0tguvzyjlp5hq,0,96.1,25.9,2022-09-18T17:31:38.722Z,2022-09-19T07:41:25Z,3791736175,56,Center,3791736177,140,100.0,3791736183,213,1.1,3791736181,212,11.2,3793369679,178,,3791736179,141,40.7,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167953,19,5,1,1,23,6k5zscdm9ufw0tguvzyjlp5hq,0,101,38,2022-09-18T17:31:39.838Z,2022-09-19T07:41:28Z,3791736223,346,,3791736221,56,Center,3791736277,233,22,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462167931,22,5,1,1,23,4l9mrqzmajz5crzlz50mtbt6x,1,-1,62,2022-09-18T17:31:39.838Z,2022-09-19T07:41:29Z,3791736107,56,Back,3791736111,346,,3791736259,233,19,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168149,23,1,1,1,35,4l9mrqzmajz5crzlz50mtbt6x,1,5,63,2022-09-18T17:31:52.303Z,2022-09-19T07:41:35Z,3791737315,237,,3791737301,124,,3791737305,140,13.9,3791737311,213,1.1,3791737303,56,Back,3791737307,141,91.4,3791737331,189,,3791737309,212,21.5,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168163,24,1,1,1,37,4l9mrqzmajz5crzlz50mtbt6x,0,15.6,96.3,2022-09-18T17:31:54.274Z,2022-09-19T07:41:39Z,3791737445,286,,3791737401,212,3.1,3793369977,178,,3791737403,213,0.1,3791737399,141,96.8,3791737441,233,20,3791737439,236,,3791737397,140,18.5,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,3791737395,56,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168147,20,74,1,1,37,6k5zscdm9ufw0tguvzyjlp5hq,1,80.6,3.8,2022-09-18T17:31:54.319Z,2022-09-19T07:41:43Z,3793370015,178,,3791737297,56,Right,3791737299,285,,3791737457,233,24,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168165,21,5,1,1,37,6k5zscdm9ufw0tguvzyjlp5hq,0,83.1,-1.2,2022-09-18T17:31:54.563Z,2022-09-19T07:41:49Z,3791737407,347,,3791737997,233,25,3791737405,56,Right,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168271,25,5,1,1,37,4l9mrqzmajz5crzlz50mtbt6x,1,16.9,101.2,2022-09-18T17:31:54.563Z,2022-09-19T07:41:49Z,3791737913,56,Back,3791737971,233,21,3791737915,347,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168403,26,1,1,1,55,4l9mrqzmajz5crzlz50mtbt6x,1,20.2,100,2022-09-18T17:32:12.227Z,2022-09-19T07:41:55Z,3791738725,140,6.6,3791738721,56,Back,3791738729,141,66.2,3791738735,213,4.2,3791738719,107,,3791738733,212,27.5,3791738737,1,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168435,27,1,1,1,58,4l9mrqzmajz5crzlz50mtbt6x,1,7.5,63.2,2022-09-18T17:32:15.671Z,2022-09-19T07:41:58Z,3791738901,213,4.8,3791738903,1,,3791738899,212,24.6,3793370301,178,,3791738895,140,9.5,3791738891,157,,3791738897,141,27.2,3791738893,56,Back,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168445,28,1,1,2,1,4l9mrqzmajz5crzlz50mtbt6x,0,9.5,27.2,2022-09-18T17:32:17.855Z,2022-09-19T07:42:14Z,3791738973,141,15.2,3791738967,3,,3791738971,140,20.4,3791738975,212,14.1,3791738969,56,Back,3791738979,213,5.7,3793370639,178,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168441,22,49,1,2,2,6k5zscdm9ufw0tguvzyjlp5hq,1,80.2,83.9,2022-09-18T17:32:19.093Z,2022-09-19T07:42:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168511,23,1,1,2,5,6k5zscdm9ufw0tguvzyjlp5hq,1,83.7,93.6,2022-09-18T17:32:21.851Z,2022-09-19T07:42:20Z,3791739361,140,71.3,3791739365,212,13.1,3791739363,141,95.3,3791739367,213,3.1,3793370755,178,,3791739359,56,Left,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168541,24,1,1,2,7,6k5zscdm9ufw0tguvzyjlp5hq,0,71.3,93.6,2022-09-18T17:32:23.851Z,2022-09-19T07:42:23Z,3793370845,178,,3793025973,224,,3791739513,2,,3791739527,212,37.7,3791739777,233,30,3791739515,155,,3791739517,56,Center,3793025975,72,,b7ve7k983eaewnupejiow3jdh,C. Günter,3791739523,141,3791739533,1,47.2,3791739531,213,5.3,3791739519,140,90.9,,,,,,,,,,,,,,,,,,,,
2462168559,29,44,1,2,8,4l9mrqzmajz5crzlz50mtbt6x,1,9.2,49.5,2022-09-18T17:32:25.476Z,2022-09-19T13:06:45Z,3791739605,56,Back,3791739607,285,,3791739633,233,25,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168551,25,44,1,2,8,6k5zscdm9ufw0tguvzyjlp5hq,0,90.8,50.5,2022-09-18T17:32:25.477Z,2022-09-19T07:42:34Z,3791739567,56,Center,3793327813,233,29,3791739569,286,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462168577,30,41,1,2,8,4l9mrqzmajz5crzlz50mtbt6x,1,8.8,44.8,2022-09-18T17:32:25.497Z,2022-09-19T13:06:46Z,3791739955,233,24,3793371007,388,,3791739703,141,46.3,3793026543,378,,3791739707,213,0.0,3791739701,140,28.6,3791739705,212,20.8,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
