id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/16/value
2442476691,4,44,1,0,7,a8l3w3n0j99qjlsxj3jnmgkz1,0,24.1,71.1,2022-08-06T13:31:26.631Z,2022-08-07T03:28:11Z,3687004595,233,6,3687004527,285,,3687004525,56,Back,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476719,7,1,1,0,7,cu0eztmjcsbydyp53aleznorw,1,76.1,33.6,2022-08-06T13:31:26.682Z,2022-08-07T07:37:31Z,3687004659,141,41.2,3687004655,56,Center,3690333649,388,,3687004663,213,0.3,3687004661,212,16.1,3687004657,140,90.6,3687004653,3,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476743,8,1,1,0,9,cu0eztmjcsbydyp53aleznorw,1,93.8,37.1,2022-08-06T13:31:29.355Z,2022-08-07T03:28:58Z,3687004795,141,42.8,3687004797,212,4.5,3687004799,213,2.1,3687004791,56,Center,3687004793,140,91.7,3690334121,178,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443121049,841,67,1,0,10,cu0eztmjcsbydyp53aleznorw,1,93.7,37.8,2022-08-06T13:31:30.203Z,2022-08-07T07:37:31Z,3690465187,233,1094,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443121047,1094,67,1,0,10,a8l3w3n0j99qjlsxj3jnmgkz1,0,6.3,62.2,2022-08-06T13:31:30.204Z,2022-08-07T04:39:06Z,3690465199,233,841,,,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476757,9,1,1,0,10,cu0eztmjcsbydyp53aleznorw,0,92.2,40,2022-08-06T13:31:30.242Z,2022-08-07T07:37:31Z,3687004855,56,Center,3687004861,212,7.2,3687004857,140,96.8,3687004863,213,5.5,3687004859,141,32.2,3690335245,178,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476793,6,49,1,0,11,a8l3w3n0j99qjlsxj3jnmgkz1,1,10.6,88.7,2022-08-06T13:31:31.240Z,2022-08-07T03:29:44Z,,,,,,,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476791,5,43,1,0,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-08-06T13:31:33.410Z,2022-08-06T22:41:10Z,3689508693,144,12,3687004993,140,1.1,3687004995,141,92.3,3687004997,212,17.8,3687004991,56,Back,3687004999,213,1.7,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476811,7,1,1,0,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,10.6,88.7,2022-08-06T13:31:36.087Z,2022-08-07T03:30:06Z,3687005081,56,Back,3687005089,213,5.4,3687005083,140,11.8,3687005085,141,86.2,3687005087,212,2.1,3690336303,178,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476833,8,1,1,0,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,11.7,85.9,2022-08-06T13:31:38.208Z,2022-08-07T03:30:30Z,3687005223,213,6.2,3687005219,141,83.9,3687005213,155,,3687005221,212,20.9,3687005215,56,Back,3690336941,178,,3687005217,140,31.6,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476883,9,1,1,0,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,35.5,84.9,2022-08-06T13:31:39.900Z,2022-08-07T03:30:43Z,3687005401,3,,3690337225,388,,3687005411,213,4.3,3687005409,212,10.7,3687005403,56,Back,3687005405,140,31.2,3687005407,141,70.7,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476871,10,44,1,0,22,cu0eztmjcsbydyp53aleznorw,1,66.2,29.2,2022-08-06T13:31:42.206Z,2022-08-07T07:37:32Z,3687005361,56,Center,3687005493,233,10,3687005363,286,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476887,10,44,1,0,22,a8l3w3n0j99qjlsxj3jnmgkz1,0,33.8,70.8,2022-08-06T13:31:42.207Z,2022-08-07T03:33:26Z,3687005509,233,10,3687005433,56,Back,3687005435,285,,,,,,,,,,,,,,,,,ec04djw7dspowrm7h7wr6e5ed,J. Brekalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476875,11,61,1,0,22,cu0eztmjcsbydyp53aleznorw,1,67.9,30,2022-08-06T13:31:42.256Z,2022-08-07T07:37:32Z,3687005379,56,Center,3690341449,388,,3690341447,15,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442490777,208,61,1,0,24,a8l3w3n0j99qjlsxj3jnmgkz1,0,34.9,63,2022-08-06T13:31:44.004Z,2022-08-07T03:34:07Z,3690342647,178,,3687070323,56,Back,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476921,12,50,1,0,26,cu0eztmjcsbydyp53aleznorw,1,66.2,25.5,2022-08-06T13:31:45.635Z,2022-08-07T03:34:57Z,3687005589,56,Center,3687293009,286,,3687293163,233,12,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476915,12,7,1,0,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.8,74.5,2022-08-06T13:31:45.935Z,2022-08-07T03:35:05Z,3689512895,383,,3687005569,285,,3690344153,178,,3687005567,56,Back,3687293077,233,12,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476901,11,61,1,0,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.2,66.7,2022-08-06T13:31:46.170Z,2022-08-07T03:35:25Z,3690344585,178,,3687005513,56,Back,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476935,13,49,1,0,28,cu0eztmjcsbydyp53aleznorw,1,62.4,20,2022-08-06T13:31:47.910Z,2022-08-07T03:36:09Z,,,,,,,,,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476969,14,1,1,0,30,cu0eztmjcsbydyp53aleznorw,1,62.2,20,2022-08-06T13:31:49.790Z,2022-08-07T03:36:16Z,3687005803,213,2.2,3687005793,140,48.5,3687005797,141,47.9,3687005787,56,Back,3690346005,178,,3687005801,212,23.8,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476997,15,1,1,0,32,cu0eztmjcsbydyp53aleznorw,1,46.5,53.4,2022-08-06T13:31:52.473Z,2022-08-07T03:36:40Z,3690346487,178,,3687005931,141,70.0,3687005927,56,Center,3687005933,212,14.1,3687005929,140,54.5,3687005935,213,0.9,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477023,16,1,1,0,37,cu0eztmjcsbydyp53aleznorw,1,66.1,78.7,2022-08-06T13:31:56.844Z,2022-08-07T03:36:50Z,3687006057,140,76.7,3687006061,212,14.5,3687006055,56,Left,3690346713,178,,3687006059,141,92.3,3687006063,213,0.7,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477063,17,1,1,0,40,cu0eztmjcsbydyp53aleznorw,1,73.7,88,2022-08-06T13:31:59.766Z,2022-08-07T03:36:58Z,3687006237,212,36.2,3687006229,155,,3690346841,178,,3687006233,140,88.1,3689514165,223,,3687006231,56,Center,3687006235,141,39.7,3687006241,1,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,3687006239,213,5.1,3687006227,2,3689514167,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477093,18,1,1,0,42,cu0eztmjcsbydyp53aleznorw,0,89.7,39.8,2022-08-06T13:32:02.344Z,2022-08-07T03:38:31Z,3687006365,141,66.4,3690349525,388,,3687006367,212,21.6,3687006363,140,100.0,3687006359,3,,3687006369,213,1.0,3687006361,56,Center,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477065,13,5,1,0,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,-1.2,37,2022-08-06T13:32:04.378Z,2022-08-07T03:38:40Z,3687006257,346,,3687006495,233,20,3687006251,56,Back,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477109,20,5,1,0,44,cu0eztmjcsbydyp53aleznorw,0,101.2,63,2022-08-06T13:32:04.378Z,2022-08-07T03:38:40Z,3687006457,346,,3687006517,233,13,3687006455,56,Center,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477097,19,43,1,0,46,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-06T13:32:05.973Z,2022-08-06T13:32:24Z,3687007483,144,13,3687006995,103,18.1,3687006973,154,0,3687006613,328,0,3687006999,230,98.9,3687006993,102,63.4,3687006983,55,18,3687006961,73,0,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,3687006383,56,Center,3687006609,15,3687006997,214,0,0,3687007001,231,50.7,3687006967,29,0,3687006381,61,0,3687006379,22,0,,,,,,,,,,,,,,
2442477343,14,1,1,1,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,4.7,44.9,2022-08-06T13:32:25.797Z,2022-08-07T03:40:20Z,3687007573,56,Back,3687007585,237,,3687007575,140,25.5,3687007577,141,12.6,3687007571,124,,3689515097,189,,3687007581,213,5.5,3687007579,212,31.0,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477351,15,1,1,1,7,a8l3w3n0j99qjlsxj3jnmgkz1,0,24.1,10.4,2022-08-06T13:32:26.962Z,2022-08-07T03:40:31Z,3687007623,213,0.3,3687007619,141,16.1,3690354087,178,,3687007621,212,12.7,3687007613,56,Back,3687007617,140,35.6,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477389,21,8,1,1,8,cu0eztmjcsbydyp53aleznorw,1,61,85.3,2022-08-06T13:32:28.518Z,2022-08-07T03:40:32Z,3690354139,178,,3687007751,56,Left,3689515597,384,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477421,22,49,1,1,10,cu0eztmjcsbydyp53aleznorw,1,67.1,91.4,2022-08-06T13:32:30.567Z,2022-08-07T03:40:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477451,23,1,1,1,11,cu0eztmjcsbydyp53aleznorw,1,68.4,92.9,2022-08-06T13:32:31.046Z,2022-08-07T03:40:35Z,3687008015,141,85.6,3687008017,212,5.0,3690354265,178,,3687008013,140,68.6,3687008019,213,4.8,3687008011,56,Left,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477491,24,1,1,1,12,cu0eztmjcsbydyp53aleznorw,1,68.9,82.3,2022-08-06T13:32:31.783Z,2022-08-07T03:40:38Z,3687008173,56,Center,3687008177,141,69.4,3687008175,140,88.3,3690354439,178,,3687008179,212,22.2,3687008181,213,5.9,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477511,25,1,1,1,15,cu0eztmjcsbydyp53aleznorw,0,91.4,74.2,2022-08-06T13:32:34.936Z,2022-08-07T03:40:40Z,3687008317,140,91.5,3687008387,286,,3687008383,233,16,3687008381,236,,3690354525,178,,3687008323,212,1.0,3687008315,56,Center,3687008319,141,72.7,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,3687008325,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477519,16,74,1,1,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,11.8,32.8,2022-08-06T13:32:34.963Z,2022-08-07T03:42:33Z,3690355007,178,,3687008431,233,25,3687008359,56,Back,3687008361,285,,,,,,,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477543,17,49,1,1,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.1,33,2022-08-06T13:32:35.021Z,2022-08-07T03:44:00Z,,,,,,,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477575,18,1,1,1,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,10.4,31.4,2022-08-06T13:32:35.080Z,2022-08-07T03:44:06Z,3687008613,212,6.4,3687008607,56,Back,3690355869,178,,3687008615,213,0.4,3687008611,141,35.1,3687008609,140,16.0,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443121693,854,43,1,1,18,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-06T13:32:37.782Z,2022-08-07T06:44:40Z,3690467891,399,218368,3690586797,144,83,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477607,19,1,1,1,18,a8l3w3n0j99qjlsxj3jnmgkz1,0,23.5,38.6,2022-08-06T13:32:37.820Z,2022-08-07T03:44:20Z,3687008765,1,,3687008741,155,,3687008753,141,89.3,3687008761,213,0.8,3687008745,56,Left,3687008757,212,49.9,3687008749,140,57.8,3690363155,178,,ec04djw7dspowrm7h7wr6e5ed,J. Brekalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477601,26,49,1,1,22,cu0eztmjcsbydyp53aleznorw,1,41,7.6,2022-08-06T13:32:42.135Z,2022-08-07T03:44:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477663,27,1,1,1,22,cu0eztmjcsbydyp53aleznorw,1,42.8,7.4,2022-08-06T13:32:42.145Z,2022-08-07T03:44:43Z,3687009035,1,,3687009029,141,42.2,3687009033,213,2.5,3687009025,56,Back,3687009027,140,13.5,3687009031,212,38.8,3690364003,178,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477697,28,1,1,1,25,cu0eztmjcsbydyp53aleznorw,1,13.1,43.4,2022-08-06T13:32:45.483Z,2022-08-07T03:45:42Z,3690366737,178,,3687009171,140,24.9,3687009175,212,26.3,3687009177,213,1.1,3687009169,56,Back,3687009173,141,77.5,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477751,29,1,1,1,28,cu0eztmjcsbydyp53aleznorw,1,22.6,70.1,2022-08-06T13:32:48.107Z,2022-08-07T03:45:51Z,3687009429,212,16.5,3690367127,178,,3687009427,141,91.3,3687009425,140,30.3,3687009431,213,1.1,3687009423,56,Back,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477761,30,1,1,1,32,cu0eztmjcsbydyp53aleznorw,1,30.1,80.8,2022-08-06T13:32:51.885Z,2022-08-07T03:46:26Z,3687009459,141,75.6,3687009463,213,6.1,3687009457,140,44.9,3687009461,212,15.9,3687009455,56,Back,3690368571,178,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477809,31,1,1,1,33,cu0eztmjcsbydyp53aleznorw,1,46.3,76.9,2022-08-06T13:32:52.943Z,2022-08-07T03:47:23Z,3687009667,212,8.7,3690370981,178,,3687009665,141,89.6,3687009663,140,45.0,3687009669,213,1.7,3687009661,56,Back,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477837,32,1,1,1,37,cu0eztmjcsbydyp53aleznorw,1,39.5,90.8,2022-08-06T13:32:57.245Z,2022-08-07T03:47:31Z,3687009835,212,16.0,3687009837,213,3.8,3687009829,56,Back,3687009833,141,76.4,3687009831,140,27.5,3690371275,178,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
