id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2515011629,1,34,16,0,0,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2023-03-04T13:36:46.223Z,2023-03-04T14:28:34Z,4070716257,130,4,4070716251,30,"clmq1s26z0i3lqr1jqnd5wzit, 719bo3u7wz5doaadx7k45trdh, 6sc9zsev9an853nop6pn6mxg5, 4y167h8sn9cnyrvb097lf8lbd, 8ksi5s9he1uxai3lfcq46grf9, 6qujoqysad60h70f3ac5n9ch6, 98e7uohj6lcvf59sfssff2y8l, f2o5hj0e2k3kw0fj1xzom0cet, d2pco79bmi3f9x3zahtf9q2mt, 2bzdn7cqqonejqmlq85w8z6qd, ejww8hjcn4y4hlik863vaw3qh, 11dqnpwlb2clu2v7rnghsrlcl, 4oic5vu1qv89061hflasl3r3d, 8gnpf9kwx2n2rqwf1gixc4bth, de3mpa534obonqn4h2v10f6xh, b7fqivvacy7mmarlp180k276d, 4f7gwrfeqm4x3k29jehes6od1, 8vfi7j34a5veeyswn5g5h4tbe, ns0d3voludn8of98yc2e6ehh, ep1bhk6t6sudlhjjz20j199ed",4070733329,194,clmq1s26z0i3lqr1jqnd5wzit,4070716255,59,"1, 23, 3, 6, 4, 31, 10, 7, 33, 11, 22, 16, 18, 20, 21, 24, 28, 29, 30, 35",4070716261,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4070893663,197,8147,4070716253,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4070716259,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515013871,1,34,16,0,0,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-03-04T13:39:21.307Z,2023-03-04T14:38:25Z,4070727615,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4070727607,30,"8td0ccul6gf7r5benk1pxqrx1, f3xm12deg7xf3g2n3yk11npat, w2jovd0ta6to004lvlri5gtm, 9taxidttdt94nmvc3mqhqq0ut, 4fvtwbl1hrxgs9lg957rxladx, bm5w5xsbbflm26pdhmejwgvs9, 3qbl0ps3ms998s0apmpkre3md, dgysidzshgxqm3jegaihwi5wq, ex7y8oe78ewwmibz41qbmwhxx, bax0ggbhejk7kpcezkyg3hai2, 6b7p3ncup75mpop91n0u1mw2d, 64x38pccgfsuz4ywoveh2ksbu, 9xl238e13utd2ondzqi51ka1h, dvo2f7d0yosn404wsrsgeprdh, at2rbigl1d8bsjw2u6lhfcatx, 2rsdnuf5kuu8kxybsjq7ogbje, 5qc0owkwmgk74qy13ft3kpg5, bjjll8tgbxink1ly3gmw5w4ph, 6crszhqnwr4gto77qbvqvvxii",4070727611,59,"1, 27, 41, 30, 4, 25, 33, 6, 26, 10, 11, 3, 9, 13, 19, 23, 29, 35, 39",4070727617,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4070861475,197,6344,4070727609,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4070727613,130,4,4070733091,194,4fvtwbl1hrxgs9lg957rxladx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047587,2,32,1,0,0,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2023-03-04T14:32:28.951Z,2023-03-05T04:57:24Z,4070905775,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047579,2,32,1,0,0,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-03-04T14:32:28.951Z,2023-03-04T14:32:29Z,4070905739,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047637,3,1,1,0,0,cz4a6wmzx2obyisadhgaccx7b,1,50.1,50.3,2023-03-04T14:32:28.964Z,2023-03-05T05:04:32Z,4070905989,140,35.4,4070905997,213,3.4,4070905991,141,44.9,4074357997,178,,4070905993,212,15.9,4070906001,279,S,4070905987,56,Back,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047673,4,1,1,0,3,cz4a6wmzx2obyisadhgaccx7b,1,30.8,46.4,2023-03-04T14:32:32.348Z,2023-03-05T05:04:36Z,4070906199,1,,4070906187,155,,4070906193,141,83.7,4070906191,140,71.9,4070906195,212,50.1,4074358397,178,,4070906189,56,Left,4070906197,213,0.5,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047689,5,1,1,0,5,cz4a6wmzx2obyisadhgaccx7b,0,69.8,82.2,2023-03-04T14:32:34.884Z,2023-03-05T05:04:39Z,4070906263,212,9.4,4074358447,388,,4070906255,3,,4070906257,56,Left,4070906259,140,77.9,4070906261,141,88.0,4070906265,213,0.4,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047709,3,1,1,0,7,eq1oq6y61xnzq88zu0cnw131z,0,21.9,13.4,2023-03-04T14:32:36.376Z,2023-03-05T05:04:44Z,4070906327,141,13.4,4070906323,56,Back,4070906331,213,0,4070906325,140,28.6,4074358513,388,,4070906321,3,,4070906329,212,7.0,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047773,6,1,1,0,8,cz4a6wmzx2obyisadhgaccx7b,1,69.1,85.1,2023-03-04T14:32:37.677Z,2023-03-05T05:04:50Z,4070906563,213,0.6,4070906555,56,Left,4070906557,140,74.8,4070906559,141,91.5,4070906561,212,7.4,4074358587,178,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047777,7,4,1,0,10,cz4a6wmzx2obyisadhgaccx7b,1,71.8,90.5,2023-03-04T14:32:39.795Z,2023-03-05T05:04:58Z,4070906575,56,Left,4070906587,233,4,4070908267,294,,4070906577,152,,4070906581,286,,4070906573,13,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515047769,4,4,1,0,10,eq1oq6y61xnzq88zu0cnw131z,0,28.2,9.5,2023-03-04T14:32:39.796Z,2023-03-05T05:04:57Z,4070906527,13,,4070906529,56,Back,4070908433,294,,4070906605,233,7,4074358693,178,,4070906531,152,,4070906535,285,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515048297,8,1,1,0,44,cz4a6wmzx2obyisadhgaccx7b,0,70.9,88.8,2023-03-04T14:33:13.404Z,2023-03-05T05:05:01Z,4073401259,223,,4070908919,141,56.9,4074358787,178,,4070908917,140,87.3,4070908915,56,Center,4070908913,152,,4070908909,5,,4073401261,20,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,4070908923,213,5.4,4070908921,212,27.7,4070908907,2,4070908911,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515048381,5,12,1,0,45,eq1oq6y61xnzq88zu0cnw131z,1,13.4,43.7,2023-03-04T14:33:14.665Z,2023-03-05T05:05:08Z,4070909309,213,6.1,4070909303,140,32.3,4070909301,56,Back,4074358879,178,,4070909305,141,37.1,4070909307,212,20.3,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515048421,9,1,1,0,47,cz4a6wmzx2obyisadhgaccx7b,0,71.8,62,2023-03-04T14:33:16.316Z,2023-03-05T05:05:12Z,4070909453,1,,4074358949,178,,4070909445,212,37.9,4070909433,56,Left,4070909441,141,94.6,4070909449,213,0.6,4070909437,140,100.0,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515048399,6,5,1,0,51,eq1oq6y61xnzq88zu0cnw131z,1,-1,19,2023-03-04T14:33:20.460Z,2023-03-05T05:05:17Z,4070909539,233,10,4070909383,346,,4070909381,56,Back,,,,,,,,,,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515048425,10,5,1,0,51,cz4a6wmzx2obyisadhgaccx7b,0,101,81,2023-03-04T14:33:20.460Z,2023-03-05T05:05:16Z,4070909469,56,Left,4070909471,346,,4070909569,233,6,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515048919,7,1,1,1,23,eq1oq6y61xnzq88zu0cnw131z,1,5.1,62.3,2023-03-04T14:33:52.492Z,2023-03-05T05:05:32Z,4070911915,212,10.6,4070911907,124,,4070911911,140,3.3,4070911917,213,4.5,4070911921,237,,4070911909,56,Back,4070911913,141,47.0,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049011,8,1,1,1,28,eq1oq6y61xnzq88zu0cnw131z,0,14.7,36,2023-03-04T14:33:57.705Z,2023-03-05T05:05:34Z,4070912353,141,70.2,4070912347,155,,4070912359,1,,4070912357,213,0.4,4070912349,56,Center,4070912351,140,61.2,4074359469,178,,4070912355,212,54.1,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049015,11,44,1,1,31,cz4a6wmzx2obyisadhgaccx7b,1,42.5,30.4,2023-03-04T14:34:00.620Z,2023-03-05T07:52:08Z,4070912373,56,Back,4070912563,233,9,4070912375,285,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049057,9,44,1,1,31,eq1oq6y61xnzq88zu0cnw131z,0,57.5,69.6,2023-03-04T14:34:00.621Z,2023-03-05T05:05:38Z,4070912525,56,Center,4070912597,233,11,4070912527,286,,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049039,12,1,1,1,31,cz4a6wmzx2obyisadhgaccx7b,1,43.6,31.2,2023-03-04T14:34:00.675Z,2023-03-05T07:52:09Z,4074359615,388,,4070912445,141,25.8,4070912441,56,Back,4070912439,3,,4070912447,212,6.5,4070912449,213,5.7,4070912443,140,48.7,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049045,13,49,1,1,33,cz4a6wmzx2obyisadhgaccx7b,1,57.9,22.8,2023-03-04T14:34:02.213Z,2023-03-05T05:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049061,14,1,1,1,33,cz4a6wmzx2obyisadhgaccx7b,1,50.9,25.6,2023-03-04T14:34:02.252Z,2023-03-05T05:05:57Z,4070912547,140,54.4,4070912553,213,0.9,4070912545,56,Center,4074359943,388,,4070912551,212,5.7,4070912549,141,32.0,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049075,15,1,1,1,33,cz4a6wmzx2obyisadhgaccx7b,0,53.8,31,2023-03-04T14:34:02.877Z,2023-03-05T05:06:11Z,4070912609,213,5.6,4070912603,140,66.1,4070912605,141,16.9,4070912601,56,Right,4070912607,212,16.1,4074360257,178,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049079,10,49,1,1,36,eq1oq6y61xnzq88zu0cnw131z,1,30.1,78.8,2023-03-04T14:34:05.121Z,2023-03-05T05:06:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049133,11,1,1,1,36,eq1oq6y61xnzq88zu0cnw131z,1,31.2,83.9,2023-03-04T14:34:05.171Z,2023-03-05T05:06:22Z,4070912851,56,Back,4074360513,178,,4070912855,141,49.5,4070912857,212,35.0,4070912859,213,3.9,4070912861,1,,4070912853,140,6.4,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049191,12,1,1,1,41,eq1oq6y61xnzq88zu0cnw131z,0,8,37.3,2023-03-04T14:34:10.564Z,2023-03-05T05:06:26Z,4070913129,141,0.0,4074360641,178,,4070913123,155,,4070913135,1,,4070913131,212,48.1,4070913125,56,Back,4070913133,213,5.7,4070913127,140,46.4,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049193,13,5,1,1,45,eq1oq6y61xnzq88zu0cnw131z,0,41.6,-1.8,2023-03-04T14:34:14.028Z,2023-03-05T05:06:31Z,4070913187,233,16,4070913139,347,,4070913137,56,Back,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049195,16,5,1,1,45,cz4a6wmzx2obyisadhgaccx7b,1,58.4,101.8,2023-03-04T14:34:14.028Z,2023-03-05T05:06:31Z,4070913141,56,Left,4070913161,233,13,4070913143,347,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049395,17,1,1,1,59,cz4a6wmzx2obyisadhgaccx7b,1,60.8,100,2023-03-04T14:34:28.156Z,2023-03-05T05:06:52Z,4070914245,141,93.8,4070914241,56,Left,4070914239,107,,4070914247,212,24.3,4070914251,1,,4070914249,213,6.1,4070914243,140,83.4,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049397,18,61,1,2,1,cz4a6wmzx2obyisadhgaccx7b,1,77.1,94.6,2023-03-04T14:34:30.164Z,2023-03-05T05:07:16Z,4074361907,21,,4074361909,178,,4070914259,56,Left,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049427,19,50,1,2,2,cz4a6wmzx2obyisadhgaccx7b,1,93.3,94.1,2023-03-04T14:34:31.381Z,2023-03-05T05:07:48Z,4070914365,286,,4070914363,56,Left,4070914585,233,14,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049463,14,7,1,2,4,eq1oq6y61xnzq88zu0cnw131z,1,6.7,5.9,2023-03-04T14:34:33.852Z,2023-03-05T05:07:52Z,4073409649,385,,4070914553,285,,4070914573,233,19,4074362645,178,,4070914551,56,Back,,,,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049467,15,4,1,2,5,eq1oq6y61xnzq88zu0cnw131z,1,6.3,4.1,2023-03-04T14:34:34.227Z,2023-03-05T05:08:03Z,4070914567,152,,4070914651,233,20,4070914565,56,Back,4070914563,13,,4070914571,285,,4070914569,265,,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049471,20,4,1,2,5,cz4a6wmzx2obyisadhgaccx7b,0,93.7,95.9,2023-03-04T14:34:34.228Z,2023-03-05T05:08:03Z,4070914591,13,,4070914595,152,,4070914597,265,,4070914599,286,,4074362957,178,,4070914673,233,15,4070914593,56,Left,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049849,16,1,1,2,32,eq1oq6y61xnzq88zu0cnw131z,1,14.7,16.7,2023-03-04T14:35:01.206Z,2023-03-05T05:08:36Z,4070916381,212,11.0,4070916377,140,22.2,4070916371,5,,4074363729,178,,4070916375,56,Back,4070916373,152,,4070916379,141,5.4,4070916383,213,5.5,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515049989,17,1,1,2,35,eq1oq6y61xnzq88zu0cnw131z,1,21.5,8.9,2023-03-04T14:35:03.963Z,2023-03-05T05:08:38Z,4070917019,140,14.5,4070917023,212,18.3,4074363779,178,,4070917021,141,33.6,4070917017,56,Back,4070917025,213,2.0,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050003,18,1,1,2,41,eq1oq6y61xnzq88zu0cnw131z,1,18.4,34.9,2023-03-04T14:35:10.661Z,2023-03-05T05:08:45Z,4070917077,155,,4070917085,212,40.7,4070917081,140,57.1,4070925161,1,,4070917087,213,0.1,4070917083,141,39.0,4074363983,178,,4070917079,56,Center,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050131,19,1,1,2,43,eq1oq6y61xnzq88zu0cnw131z,1,56.6,39.4,2023-03-04T14:35:12.860Z,2023-03-05T05:08:52Z,4070917663,212,11.5,4070917655,168,,4074364101,388,,4070917657,56,Center,4070917659,140,67.5,4070917665,213,0.1,4070917653,3,,4070917661,141,40.4,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050139,20,61,1,2,44,eq1oq6y61xnzq88zu0cnw131z,0,65.1,40.8,2023-03-04T14:35:13.451Z,2023-03-05T05:09:02Z,4070917695,56,Center,4074364355,21,,4074364357,178,,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515720507,823,67,1,2,45,cz4a6wmzx2obyisadhgaccx7b,1,34.2,63.2,2023-03-04T14:35:14.411Z,2023-03-05T07:52:09Z,4074491973,233,1036,,,,,,,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
