id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/11/value,assist,qualifier/19/id,qualifier/19/qualifierId
2442476089,6,49,1,0,13,a8d2gb2nag8fy0itbuxmcibh2,1,10.4,16.1,2022-08-06T13:30:27.376Z,2022-08-06T19:00:03Z,,,,,,,,,,,,,,,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476103,7,1,1,0,14,a8d2gb2nag8fy0itbuxmcibh2,0,10.4,16.1,2022-08-06T13:30:27.553Z,2022-08-06T19:00:06Z,3687001607,1,,3688864715,178,,3687001601,212,34.8,3687001605,213,6.1,3687001597,141,6.7,3687001585,157,,3687001589,56,Back,3687001593,140,43.0,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476113,6,1,1,0,16,f0w62l8zql3tukxsy8fqwp72x,0,59.4,95.1,2022-08-06T13:30:29.966Z,2022-08-06T19:00:20Z,3687001663,213,6.1,3687001657,140,73.9,3687001653,3,,3688865085,388,,3687001655,56,Left,3687001659,141,92.1,3687001661,212,15.4,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476149,8,1,1,0,18,a8d2gb2nag8fy0itbuxmcibh2,0,29.4,12.4,2022-08-06T13:30:31.546Z,2022-08-06T19:00:27Z,3688865393,178,,3687001887,140,68.4,3687001901,1,,3687001883,157,,3687001889,141,54.8,3687001897,213,0.6,3687001885,56,Center,3687001893,212,50.1,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476169,7,1,1,0,22,f0w62l8zql3tukxsy8fqwp72x,0,33.7,42.1,2022-08-06T13:30:35.874Z,2022-08-06T19:00:34Z,3687001997,56,Back,3687002005,213,4.7,3687002001,141,28.6,3687001999,140,33.9,3687001995,3,,3687002003,212,9.2,3688865695,388,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476207,9,1,1,0,28,a8d2gb2nag8fy0itbuxmcibh2,1,91.4,74.9,2022-08-06T13:30:41.707Z,2022-08-06T19:01:10Z,3687003791,154,,3687002165,140,85.5,3687002171,213,4.4,3687002169,212,19.1,3687002167,141,48.4,3687003789,210,15,3688865827,178,,3687002163,56,Center,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476211,10,15,1,0,29,a8d2gb2nag8fy0itbuxmcibh2,1,85.5,48.4,2022-08-06T13:30:42.853Z,2022-08-06T19:01:10Z,3687003829,146,92.5,3687003521,82,,3687003835,231,50,3687003819,154,,3687003517,20,,3687003831,147,50,3687021217,328,,3687003833,230,98.2,1vv29mash2uijx542ssjk666t,R. Khedira,3687002189,22,,,3687003821,55,9,3687003827,103,19,3687003817,29,3687003825,102,51.7,3687002193,56,Center,3688867637,178,3688279879,78,3687002191,17,3687003537,233,8,,,,,,,,,,
2442476215,8,10,1,0,29,f0w62l8zql3tukxsy8fqwp72x,1,7.5,47,2022-08-06T13:30:43.142Z,2022-08-06T19:01:16Z,3687002209,56,Back,3687003545,233,10,3687002207,94,,3688867967,178,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476241,11,1,1,0,34,a8d2gb2nag8fy0itbuxmcibh2,0,97.7,19.1,2022-08-06T13:30:47.525Z,2022-08-06T19:01:43Z,3687002371,141,26.3,3688869803,178,,3688280415,20,,3687002373,212,5.5,3687002369,140,95.3,3687002361,2,,3687002407,286,,3687002375,213,2.0,cywgibmici8hwp1ad1nhk3ufp,S. Becker,3688280413,224,,,3687002403,233,9,3687002367,56,Center,3687002401,236,3687002363,155,,,,,,,,,,,,,,,,,,,,,,,
2442476249,9,12,1,0,34,f0w62l8zql3tukxsy8fqwp72x,1,3.9,77.2,2022-08-06T13:30:47.668Z,2022-08-06T19:01:57Z,3687002417,233,11,3687002389,56,Back,3688870683,388,,3687002387,185,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476287,12,1,1,0,35,a8d2gb2nag8fy0itbuxmcibh2,1,91.7,18.7,2022-08-06T13:30:49.155Z,2022-08-06T19:02:03Z,3687002553,56,Center,3688870237,388,,3687002557,141,31.1,3687002561,213,1.8,3687002559,212,8.7,3687002555,140,89.7,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476267,10,43,1,0,36,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-08-06T13:30:49.858Z,2022-08-06T13:49:11Z,3687063109,144,61,3687002455,56,Back,,,,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476323,13,1,1,0,38,a8d2gb2nag8fy0itbuxmcibh2,1,89.6,30.5,2022-08-06T13:30:51.831Z,2022-08-06T19:02:24Z,3687002697,141,32.8,3687002693,56,Center,3687023755,154,,3687002699,212,5.3,3687002695,140,84.8,3687008271,210,13,3688872009,178,,3687002701,213,2.8,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476329,14,13,1,0,38,a8d2gb2nag8fy0itbuxmcibh2,1,84.6,37.7,2022-08-06T13:30:52.348Z,2022-08-06T19:02:25Z,3687008283,55,13,3687004893,153,,3687023787,154,,3687008287,102,72.6,3687008281,29,,3687004889,20,,3687008299,146,86.6,3687008307,230,98.6,1vv29mash2uijx542ssjk666t,R. Khedira,3687023785,17,,,3687008303,147,43.1,3687002717,22,,3688872501,178,3687008279,73,,3687008295,391,,3687008289,103,3687002721,56,3687008291,215,3687008293,328,,13.9,Center,3687008311,231,46.4,,,,,
2442476319,11,61,1,0,39,f0w62l8zql3tukxsy8fqwp72x,1,14.8,56.1,2022-08-06T13:30:52.632Z,2022-08-06T19:02:32Z,3687002677,56,Back,3688872789,178,,,,,,,,,,,,,,,,,,,,6hgj78mr8wy2i5izf8x10ij11,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476347,12,52,1,0,41,f0w62l8zql3tukxsy8fqwp72x,1,4.5,58.5,2022-08-06T13:30:54.492Z,2022-08-06T19:02:38Z,3688281729,377,,3688873079,178,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476493,13,1,1,0,54,f0w62l8zql3tukxsy8fqwp72x,1,15.8,50.4,2022-08-06T13:31:08.303Z,2022-08-06T19:02:48Z,3687003531,212,20.0,3688873467,178,,3687003529,141,32.5,3687003525,56,Back,3687337997,189,,3687003523,123,,3687003533,213,5.6,3687003527,140,30.9,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476511,14,1,1,0,55,f0w62l8zql3tukxsy8fqwp72x,1,30.4,32.2,2022-08-06T13:31:08.902Z,2022-08-06T19:02:55Z,3687338195,189,,3687003611,141,8.8,3687003615,213,5.3,3687003607,56,Back,3688873869,178,,3687003609,140,40.5,3687003613,212,19.1,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476557,15,1,1,0,59,f0w62l8zql3tukxsy8fqwp72x,1,40.6,9.4,2022-08-06T13:31:12.812Z,2022-08-06T19:02:59Z,3687003899,56,Back,3687003905,212,18.2,3687003901,140,33.6,3688874133,178,,3687003903,141,33.9,3687003907,213,2.0,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476575,16,1,1,1,2,f0w62l8zql3tukxsy8fqwp72x,1,34.4,36.7,2022-08-06T13:31:16.138Z,2022-08-06T19:03:03Z,3687004003,140,32.1,3687004007,212,21.1,3688874415,178,,3687004009,213,1.7,3687004005,141,67.5,3687004001,56,Back,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476589,17,1,1,1,4,f0w62l8zql3tukxsy8fqwp72x,1,31.9,70,2022-08-06T13:31:18.161Z,2022-08-06T19:03:07Z,3687004069,213,1.2,3687004061,56,Back,3687004065,141,89.3,3687004067,212,13.9,3688874549,178,,3687004063,140,36.2,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476601,18,1,1,1,6,f0w62l8zql3tukxsy8fqwp72x,1,36.7,90.3,2022-08-06T13:31:19.735Z,2022-08-06T19:03:54Z,3687004113,140,47.9,3688877303,178,,3687004111,56,Back,3687004115,141,95.6,3687004119,213,0.3,3687004117,212,12.3,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476617,19,1,1,1,8,f0w62l8zql3tukxsy8fqwp72x,1,53.6,94.7,2022-08-06T13:31:21.631Z,2022-08-06T19:04:03Z,3687004181,213,6.3,3687004177,141,94.2,3688877865,178,,3687004173,56,Left,3687004175,140,65.7,3687004179,212,12.7,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476639,20,1,1,1,9,f0w62l8zql3tukxsy8fqwp72x,0,66,93.8,2022-08-06T13:31:22.970Z,2022-08-06T19:04:11Z,3687004313,56,Center,3687004317,141,77.9,3688878309,178,,3687004321,213,4.2,3687004319,212,12.3,3687004315,140,60.5,,,,,,,18b0ti0bsq68842kgbczsbgmh,M. Maolida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476645,15,49,1,1,11,a8d2gb2nag8fy0itbuxmcibh2,1,38.1,23.9,2022-08-06T13:31:25.069Z,2022-08-06T19:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476669,16,1,1,1,11,a8d2gb2nag8fy0itbuxmcibh2,0,38.1,23.9,2022-08-06T13:31:25.210Z,2022-08-06T19:04:31Z,3687004439,213,6.2,3687004431,56,Right,3687004435,141,20.2,3687004433,140,60.6,3688879709,178,,3687004437,212,23.8,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476677,21,49,1,1,12,f0w62l8zql3tukxsy8fqwp72x,1,37.8,76,2022-08-06T13:31:26.251Z,2022-08-06T19:04:42Z,,,,,,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476727,22,1,1,1,15,f0w62l8zql3tukxsy8fqwp72x,0,40.5,75,2022-08-06T13:31:28.541Z,2022-08-06T19:04:48Z,3687004699,155,,3688880847,178,,3687004709,213,5.6,3687004705,141,34.3,3687004701,56,Center,3687004703,140,75.7,3687004711,1,,3687004707,212,46.2,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476745,17,1,1,1,17,a8d2gb2nag8fy0itbuxmcibh2,1,23.8,74.3,2022-08-06T13:31:31.452Z,2022-08-06T19:04:53Z,3687004809,3,,3687004813,140,6.9,3687004817,212,18.0,3688881167,178,,3687004815,141,69.9,3687004811,56,Back,3687004819,213,3.3,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476753,18,52,1,1,19,a8d2gb2nag8fy0itbuxmcibh2,1,6.9,69.9,2022-08-06T13:31:32.913Z,2022-08-06T19:04:55Z,3688881315,178,,3688283269,377,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476813,19,1,1,1,22,a8d2gb2nag8fy0itbuxmcibh2,1,12.4,65,2022-08-06T13:31:35.859Z,2022-08-06T19:05:00Z,3687005095,56,Back,3687005099,141,74.0,3687005103,213,0.6,3687005101,212,11.4,3687005097,140,21.6,3688881593,178,,3687005093,123,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476835,20,1,1,1,26,a8d2gb2nag8fy0itbuxmcibh2,1,22.6,74.3,2022-08-06T13:31:39.786Z,2022-08-06T19:05:05Z,3687005229,140,37.2,3688881975,178,,3687005231,141,93.3,3687005235,213,0.7,3687005233,212,20.0,3687005227,56,Back,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476863,21,1,1,1,28,a8d2gb2nag8fy0itbuxmcibh2,1,36.2,93.3,2022-08-06T13:31:41.762Z,2022-08-06T19:05:09Z,3687005319,212,11.1,3687005315,140,30.9,3688882231,178,,3687005321,213,4.2,3687005317,141,79.2,3687005313,56,Back,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476905,22,1,1,1,30,a8d2gb2nag8fy0itbuxmcibh2,1,27.6,75.5,2022-08-06T13:31:43.880Z,2022-08-06T19:05:14Z,3687005543,213,4.6,3688882445,178,,3687005537,140,23.5,3687005535,56,Back,3687005541,212,27.7,3687005539,141,35.3,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476943,23,1,1,1,35,a8d2gb2nag8fy0itbuxmcibh2,1,32.7,19,2022-08-06T13:31:48.527Z,2022-08-06T19:05:17Z,3687005677,213,5.3,3687005653,141,2.5,3687005649,56,Back,3687005671,212,13.3,3688882657,178,,3687005651,140,39.5,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476965,24,1,1,1,38,a8d2gb2nag8fy0itbuxmcibh2,1,46.6,5.2,2022-08-06T13:31:51.594Z,2022-08-06T19:05:34Z,3687005779,213,0.4,3687005775,141,20.5,3687005771,56,Right,3688883927,178,,3687005777,212,28.7,3687005773,140,72.1,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442476989,25,1,1,1,40,a8d2gb2nag8fy0itbuxmcibh2,1,70.5,16.9,2022-08-06T13:31:53.891Z,2022-08-06T19:05:41Z,3687005903,213,2.4,3687005897,140,63.6,3687005899,141,27.5,3687005895,56,Center,3688884525,178,,3687005901,212,10.2,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477011,26,1,1,1,43,a8d2gb2nag8fy0itbuxmcibh2,1,61,24.7,2022-08-06T13:31:56.601Z,2022-08-06T19:05:45Z,3688884843,178,,3687006001,213,4.1,3687005999,212,14.2,3687005993,140,53.5,3687005989,56,Right,3687005997,141,7.3,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477039,27,1,1,1,45,a8d2gb2nag8fy0itbuxmcibh2,1,53.5,7.3,2022-08-06T13:31:58.543Z,2022-08-06T19:05:50Z,3687006127,212,25.6,3687006123,140,68.2,3687006125,141,37.4,3687006121,56,Center,3687006129,213,0.9,3688885107,178,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477043,28,61,1,1,45,a8d2gb2nag8fy0itbuxmcibh2,1,68.2,37.4,2022-08-06T13:31:59.456Z,2022-08-06T19:06:04Z,3688885837,178,,3687006135,56,Center,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477103,29,1,1,1,48,a8d2gb2nag8fy0itbuxmcibh2,1,70.7,24.8,2022-08-06T13:32:02.032Z,2022-08-06T19:06:09Z,3687006411,140,97.4,3687006415,212,28.1,3687006417,213,6.2,3687006413,141,21.8,3688886105,178,,3687006405,56,Center,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477107,30,1,1,1,51,a8d2gb2nag8fy0itbuxmcibh2,0,97.5,21.8,2022-08-06T13:32:04.961Z,2022-08-06T19:06:13Z,3688284741,20,,3687006435,2,,3687006449,141,50.0,3687006451,212,20.9,3687006447,140,89.5,3687006453,213,2.0,3687006443,56,Center,3688284739,224,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,3688886303,178,,,3687006439,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477201,23,12,1,1,52,f0w62l8zql3tukxsy8fqwp72x,1,7.6,48.8,2022-08-06T13:32:06.460Z,2022-08-06T19:06:39Z,3687006893,140,22.2,3688888147,178,,3687006899,213,1.1,3687006891,56,Back,3687006895,141,92.3,3687006897,212,33.3,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442477141,31,1,1,1,55,a8d2gb2nag8fy0itbuxmcibh2,1,72.2,6.7,2022-08-06T13:32:09.447Z,2022-08-06T19:06:44Z,3687006617,56,Right,3687006623,212,15.9,3687006619,140,87.2,3688888507,178,,3687006621,141,3.2,3687006625,213,6.1,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
