id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/14/value,qualifier/10/value,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/16/value
2544358119,5,1,1,0,10,ex3psl8e3ajeypwjy4xfltpx6,1,27.8,34.9,2023-05-06T13:31:08.415Z,2023-05-07T05:50:55Z,4254341349,3,,4254341357,212,10.3,4254341353,140,30.3,4254341351,56,Back,4254341359,213,5.0,4257369121,178,,4254341355,141,20.2,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358121,6,49,1,0,11,ex3psl8e3ajeypwjy4xfltpx6,1,31.4,23.3,2023-05-06T13:31:09.328Z,2023-05-07T05:50:59Z,,,,,,,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358139,7,1,1,0,11,ex3psl8e3ajeypwjy4xfltpx6,1,31.4,23.3,2023-05-06T13:31:09.360Z,2023-05-07T05:51:05Z,4254341473,140,56.3,4254341479,213,5.9,4254341471,56,Right,4254341469,155,,4254341475,141,9.5,4257369259,178,,4254341477,212,27.8,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358185,8,1,1,0,15,ex3psl8e3ajeypwjy4xfltpx6,1,57.9,8.8,2023-05-06T13:31:13.804Z,2023-05-07T05:51:12Z,4254341657,213,3.3,4254341649,56,Right,4257369407,178,,4254341651,140,51.6,4254341653,141,7.6,4254341655,212,6.7,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358189,9,61,1,0,17,ex3psl8e3ajeypwjy4xfltpx6,0,51.9,6.4,2023-05-06T13:31:15.245Z,2023-05-07T05:51:19Z,4257369543,178,,4254341665,56,Right,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358183,7,49,1,0,18,a8d2gb2nag8fy0itbuxmcibh2,1,42.1,90.9,2023-05-06T13:31:16.403Z,2023-05-07T05:51:22Z,,,,,,,,,,,,,,,,,,,,,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358233,8,1,1,0,19,a8d2gb2nag8fy0itbuxmcibh2,0,53.1,96.6,2023-05-06T13:31:17.318Z,2023-05-07T05:51:26Z,4257369655,178,,4254341849,140,59.0,4254341851,141,85.9,4254341853,212,9.6,4254341847,56,Left,4254341855,213,5.4,,,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358227,10,49,1,0,19,ex3psl8e3ajeypwjy4xfltpx6,1,44.1,13.8,2023-05-06T13:31:18.014Z,2023-05-07T05:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358283,11,1,1,0,20,ex3psl8e3ajeypwjy4xfltpx6,1,43.8,14.6,2023-05-06T13:31:18.783Z,2023-05-07T05:51:33Z,4257369791,178,,4254342101,141,30.1,4254342103,212,14.6,4254342097,56,Center,4254342105,213,0.8,4254342099,140,53.4,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358293,12,1,1,0,22,ex3psl8e3ajeypwjy4xfltpx6,0,53.7,30.1,2023-05-06T13:31:20.709Z,2023-05-07T05:51:37Z,4254342151,141,39.2,4254342147,56,Center,4254342153,212,29.5,4254342155,213,0.2,4254342145,155,,4257369851,178,,4254342149,140,81.2,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358295,9,59,1,0,25,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2023-05-06T13:31:23.423Z,2023-05-07T05:51:52Z,4254342161,56,Back,,,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358305,10,49,1,0,25,a8d2gb2nag8fy0itbuxmcibh2,1,20.3,63.3,2023-05-06T13:31:23.435Z,2023-05-07T05:51:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358321,11,1,1,0,25,a8d2gb2nag8fy0itbuxmcibh2,1,20.3,63.3,2023-05-06T13:31:23.503Z,2023-05-07T05:51:47Z,4257369987,178,,4254342275,213,1.3,4254342269,140,24.1,4254342271,141,88.5,4254342273,212,17.6,4254342265,56,Back,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358379,12,1,1,0,29,a8d2gb2nag8fy0itbuxmcibh2,1,25.2,90.3,2023-05-06T13:31:27.174Z,2023-05-07T05:51:56Z,4254342525,212,44.1,4254342517,155,,4254342529,1,,4254342521,140,67.2,4254342523,141,87.3,4254342527,213,6.2,4257370093,178,,4254342519,56,Left,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358387,13,1,1,0,31,a8d2gb2nag8fy0itbuxmcibh2,1,58,85.5,2023-05-06T13:31:29.848Z,2023-05-07T05:52:04Z,4254342573,156,,4257370163,21,,4257370161,388,,4254342557,212,13.7,4254342553,140,45.0,4254342551,56,Back,4254342559,213,3.2,4254342555,141,85.1,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358411,14,1,1,0,32,a8d2gb2nag8fy0itbuxmcibh2,0,47.7,84.1,2023-05-06T13:31:30.560Z,2023-05-07T05:52:10Z,4254342729,56,Center,4254342737,213,6.0,4254342733,141,75.4,4254342731,140,65.5,4257370227,388,,4254342735,212,19.6,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358395,13,49,1,0,33,ex3psl8e3ajeypwjy4xfltpx6,1,34.4,25.2,2023-05-06T13:31:31.792Z,2023-05-07T05:52:14Z,,,,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358407,14,1,1,0,33,ex3psl8e3ajeypwjy4xfltpx6,0,34.4,25.2,2023-05-06T13:31:31.867Z,2023-05-07T05:52:18Z,4254342713,140,65.9,4254342711,56,Center,4254342719,213,0.1,4254342715,141,31.9,4254553133,155,,4254342721,1,,4254342717,212,33.4,4257370315,178,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358445,15,1,1,0,36,a8d2gb2nag8fy0itbuxmcibh2,1,41.1,79.5,2023-05-06T13:31:34.332Z,2023-05-07T05:52:22Z,4254342931,213,0.4,4254342927,141,89.0,4254342925,140,57.6,4257370353,178,,4254342923,56,Left,4254342921,3,,4254342929,212,18.5,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358467,16,1,1,0,38,a8d2gb2nag8fy0itbuxmcibh2,0,57.4,89.3,2023-05-06T13:31:36.126Z,2023-05-07T05:52:26Z,4254343059,56,Center,4254343067,213,4.8,4254343063,141,62.3,4254343061,140,58.9,4254343065,212,18.4,4254343057,3,,4257370391,388,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358553,15,4,1,0,40,ex3psl8e3ajeypwjy4xfltpx6,1,39.6,43.3,2023-05-06T13:31:38.299Z,2023-05-07T05:52:31Z,4254343459,152,,4254343451,294,,4254343447,13,,4254343455,56,Back,4254343501,233,18,4254343463,286,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358529,18,4,1,0,40,a8d2gb2nag8fy0itbuxmcibh2,0,60.4,56.7,2023-05-06T13:31:38.300Z,2023-05-07T05:52:30Z,4254343347,285,,4254343339,13,,4254343541,233,15,4254343343,152,,4254343341,56,Center,4257370435,388,,4254349111,294,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358473,17,43,1,0,41,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2023-05-06T13:31:40.006Z,2023-05-06T13:31:48Z,4254343533,144,44,4254343101,286,0,4254343099,56,Center,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358765,16,1,1,0,57,ex3psl8e3ajeypwjy4xfltpx6,1,41,36.9,2023-05-06T13:31:55.461Z,2023-05-07T05:52:35Z,4254344375,56,Back,4254344387,213,1.5,4254344371,152,,4254344389,1,,4257370509,178,,4254344369,5,,4254344379,140,43.6,4254344385,212,32.1,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,4254344383,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358809,17,1,1,1,2,ex3psl8e3ajeypwjy4xfltpx6,1,43,80.8,2023-05-06T13:32:00.654Z,2023-05-07T05:52:39Z,4254344595,212,21.1,4257370569,178,,4254344589,140,36.9,4254344591,141,51.3,4254344597,213,4.4,4254344587,56,Back,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358889,18,1,1,1,6,ex3psl8e3ajeypwjy4xfltpx6,1,36.9,51.3,2023-05-06T13:32:04.068Z,2023-05-07T05:52:43Z,4254345025,212,20.7,4254345021,140,41.8,4254345023,141,21.8,4254345027,213,5.0,4254345019,56,Back,4257370649,178,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358913,19,1,1,1,10,ex3psl8e3ajeypwjy4xfltpx6,0,55.6,11.9,2023-05-06T13:32:08.909Z,2023-05-07T05:52:46Z,4254345125,212,43.1,4254345117,155,,4257370707,178,,4254345121,140,80.2,4254345129,1,,4254345123,141,62.7,4254345127,213,0.9,4254345119,56,Center,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358921,19,49,1,1,13,a8d2gb2nag8fy0itbuxmcibh2,1,18.5,28.6,2023-05-06T13:32:11.844Z,2023-05-07T05:52:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358949,20,1,1,1,14,a8d2gb2nag8fy0itbuxmcibh2,1,20.1,29.8,2023-05-06T13:32:12.783Z,2023-05-07T05:52:53Z,4254345297,212,3.7,4254345295,141,33.1,4257370815,178,,4254345293,140,22.9,4254345299,213,0.7,4254345291,56,Back,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544358995,21,1,1,1,16,a8d2gb2nag8fy0itbuxmcibh2,1,28.5,32.4,2023-05-06T13:32:14.580Z,2023-05-07T05:52:56Z,4254345503,141,31.6,4254345501,140,16.2,4254345505,212,12.9,4254345499,56,Back,4257370873,178,,4254345507,213,3.2,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359015,22,1,1,1,17,a8d2gb2nag8fy0itbuxmcibh2,1,16,31,2023-05-06T13:32:15.994Z,2023-05-07T05:53:00Z,4254345599,213,0.3,4254345591,56,Back,4254345593,140,44.6,4254345595,141,46.4,4254345589,155,,4257370935,178,,4254345597,212,31.8,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359043,23,44,1,1,20,a8d2gb2nag8fy0itbuxmcibh2,1,46.2,48.4,2023-05-06T13:32:18.135Z,2023-05-07T08:00:22Z,4254345729,56,Back,4254345777,233,20,4254345731,285,,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359039,20,44,1,1,20,ex3psl8e3ajeypwjy4xfltpx6,0,53.8,51.6,2023-05-06T13:32:18.136Z,2023-05-07T05:53:07Z,4254345819,233,23,4254345817,286,,4254345709,56,Center,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359045,24,61,1,1,20,a8d2gb2nag8fy0itbuxmcibh2,0,46.2,46.2,2023-05-06T13:32:18.205Z,2023-05-07T08:00:23Z,4257371197,21,,4257371199,388,,4254345737,56,Back,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359091,21,49,1,1,21,ex3psl8e3ajeypwjy4xfltpx6,1,61.7,52,2023-05-06T13:32:19.495Z,2023-05-07T05:53:30Z,,,,,,,,,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359105,22,1,1,1,21,ex3psl8e3ajeypwjy4xfltpx6,1,63.2,52.8,2023-05-06T13:32:19.544Z,2023-05-07T05:53:34Z,4254345999,141,36.3,4254345995,56,Center,4254346001,212,11.7,4254345997,140,60.1,4254346005,213,4.4,4257371407,178,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544401835,354,1,1,1,23,ex3psl8e3ajeypwjy4xfltpx6,0,59.4,33.4,2023-05-06T13:32:21.238Z,2023-05-07T05:53:43Z,4254557831,141,34.5,4254557827,56,Center,4254557833,212,16.9,4254557835,213,0.0,4254557829,140,75.5,4257371451,178,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359109,25,49,1,1,24,a8d2gb2nag8fy0itbuxmcibh2,1,27.6,60.9,2023-05-06T13:32:22.133Z,2023-05-07T05:53:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359155,26,1,1,1,25,a8d2gb2nag8fy0itbuxmcibh2,1,27.6,60.9,2023-05-06T13:32:23.290Z,2023-05-07T05:53:51Z,4254346233,56,Back,4254346239,212,14.2,4254346235,140,28.9,4254346241,213,4.8,4254346237,141,40.1,4257371639,178,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359213,27,1,1,1,27,a8d2gb2nag8fy0itbuxmcibh2,0,31.3,34.4,2023-05-06T13:32:25.653Z,2023-05-07T05:53:55Z,4254346487,141,3.1,4254346485,140,69.8,4254346491,213,5.8,4254346493,1,,4254346489,212,45.7,4254346483,56,Right,4257371683,178,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359253,23,49,1,1,32,ex3psl8e3ajeypwjy4xfltpx6,1,33.3,91.8,2023-05-06T13:32:30.638Z,2023-05-07T06:22:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359347,24,1,1,1,35,ex3psl8e3ajeypwjy4xfltpx6,1,33.3,91.8,2023-05-06T13:32:33.489Z,2023-05-07T05:54:05Z,4254347157,56,Back,4254347165,212,26.4,4254347161,141,53.0,4257371807,178,,4254347167,213,4.7,4254347159,140,31.9,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359377,25,1,1,1,40,ex3psl8e3ajeypwjy4xfltpx6,1,31,50.4,2023-05-06T13:32:38.381Z,2023-05-07T05:54:08Z,4254347357,140,46.8,4254347361,212,19.9,4254347363,213,5.7,4254347355,56,Back,4257371847,178,,4254347359,141,34.2,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359403,26,1,1,1,41,ex3psl8e3ajeypwjy4xfltpx6,1,46.8,34.2,2023-05-06T13:32:39.689Z,2023-05-07T05:54:10Z,4257371877,178,,4254347499,213,2.4,4254347491,140,36.4,4254347493,141,50.1,4254347489,56,Back,4254347495,212,15.4,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359451,27,1,1,1,45,ex3psl8e3ajeypwjy4xfltpx6,1,36.4,50.1,2023-05-06T13:32:43.386Z,2023-05-07T05:54:14Z,4254347767,141,15.9,4257371929,178,,4254347771,212,24.4,4254347765,140,43.4,4254347775,213,5.0,4254347763,56,Back,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544359485,28,1,1,1,47,ex3psl8e3ajeypwjy4xfltpx6,1,43.4,15.9,2023-05-06T13:32:46.013Z,2023-05-07T05:54:17Z,4254347981,213,1.8,4254347977,141,45.7,4254347979,212,20.9,4254347973,56,Back,4257371977,178,,4254347975,140,38.7,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
