id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2476432843,246,1,1,27,18,f0w62l8zql3tukxsy8fqwp72x,1,27.1,58.5,2022-10-23T15:57:55.460Z,2022-10-24T06:16:06Z,3869071043,178,,3867493671,212,8.2,3867493669,141,58.4,3867493673,213,6.3,3867493665,56,Back,3867493667,140,34.9,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476432861,248,49,1,27,19,f0w62l8zql3tukxsy8fqwp72x,1,37.7,53.1,2022-10-23T15:57:55.951Z,2022-10-24T01:18:15Z,,,,,,,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476432849,247,61,1,27,19,f0w62l8zql3tukxsy8fqwp72x,1,34.9,58.4,2022-10-23T15:57:56.103Z,2022-10-24T01:18:23Z,3867493693,56,Back,3869071109,178,,,,,,,,,,,,,,,,,,,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476734109,994,43,1,27,19,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-10-23T15:57:56.197Z,2022-10-24T01:38:07Z,3869094677,144,82,3869094647,178,0,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476432887,249,1,1,27,22,f0w62l8zql3tukxsy8fqwp72x,0,38,52.1,2022-10-23T15:57:58.667Z,2022-10-24T01:18:28Z,3867493833,155,,3869071455,178,,3867493845,141,57.6,3867493857,1,,3867493853,213,0.1,3867493837,56,Center,3867493841,140,75.4,3867493849,212,39.4,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476432929,203,1,1,27,24,cz4a6wmzx2obyisadhgaccx7b,1,29.8,41.3,2022-10-23T15:58:00.765Z,2022-10-24T01:18:35Z,3867494039,141,39.5,3867494033,3,,3867494043,213,6.2,3867494035,56,Back,3869071511,178,,3867494037,140,39.3,3867494041,212,10.0,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476432933,204,49,1,27,26,cz4a6wmzx2obyisadhgaccx7b,1,39.3,40.1,2022-10-23T15:58:02.925Z,2022-10-24T01:18:39Z,,,,,,,,,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433003,205,1,1,27,27,cz4a6wmzx2obyisadhgaccx7b,1,38.2,49.3,2022-10-23T15:58:04.310Z,2022-10-24T01:18:45Z,3867494413,212,17.0,3867494407,140,34.2,3869071729,178,,3867494403,56,Back,3867494409,141,73.5,3867494415,213,1.8,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476734155,900,43,1,27,27,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-23T15:58:04.346Z,2022-10-24T01:38:21Z,3869094925,144,82,3869094893,178,0,,,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433065,206,1,1,27,31,cz4a6wmzx2obyisadhgaccx7b,1,31.3,70.8,2022-10-23T15:58:07.764Z,2022-10-24T01:18:51Z,3867494731,213,3.7,3869071823,178,,3867494727,141,48.1,3867494729,212,28.3,3867494723,140,8.7,3867494719,56,Back,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433141,207,1,1,27,36,cz4a6wmzx2obyisadhgaccx7b,0,9.2,43.3,2022-10-23T15:58:12.788Z,2022-10-24T01:18:57Z,3867495167,141,35.4,3867495165,140,81.1,3869071957,178,,3867495169,212,75.7,3867495163,56,Center,3867495171,213,6.2,3867495161,157,,3867495173,1,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433153,250,12,1,27,41,f0w62l8zql3tukxsy8fqwp72x,1,20,64.2,2022-10-23T15:58:17.841Z,2022-10-24T01:19:03Z,3867495259,167,,3867495241,141,100.0,3867495237,56,Back,3867495243,212,25.9,3867495239,140,14.8,3867495245,213,1.8,3869072089,178,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433227,208,5,1,27,43,cz4a6wmzx2obyisadhgaccx7b,1,84.4,-1.7,2022-10-23T15:58:20.216Z,2022-10-24T01:19:07Z,3867495631,233,251,3867495611,347,,3867495609,56,Right,,,,,,,,,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433155,251,5,1,27,43,f0w62l8zql3tukxsy8fqwp72x,0,15.6,101.7,2022-10-23T15:58:20.216Z,2022-10-24T01:19:08Z,3867495253,347,,3867495251,56,Back,3867495653,233,208,,,,,,,,,,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433591,209,1,1,28,12,cz4a6wmzx2obyisadhgaccx7b,0,82.7,0,2022-10-23T15:58:49.039Z,2022-10-24T01:19:11Z,3867497259,140,88.9,3867497267,212,21.9,3867497251,107,,3867497269,213,1.3,3867497255,56,Center,3867497271,1,,3867497263,141,29.2,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433613,252,1,1,28,13,f0w62l8zql3tukxsy8fqwp72x,0,15.2,73.2,2022-10-23T15:58:50.459Z,2022-10-24T01:19:15Z,3867497355,140,27.1,3867497363,213,0.5,3867497361,212,14.4,3869072331,388,,3868228059,3,,3867497359,141,83.8,3867497353,56,Back,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433635,210,61,1,28,16,cz4a6wmzx2obyisadhgaccx7b,0,73.5,27.1,2022-10-23T15:58:53.367Z,2022-10-24T01:19:26Z,3869072573,178,,3867497477,56,Center,3869072571,21,,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476734343,1014,67,1,28,17,f0w62l8zql3tukxsy8fqwp72x,1,24.6,63.6,2022-10-23T15:58:54.139Z,2022-10-24T06:16:06Z,3869095919,233,914,,,,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476734339,914,67,1,28,17,cz4a6wmzx2obyisadhgaccx7b,0,75.4,36.4,2022-10-23T15:58:54.140Z,2022-10-24T01:39:18Z,3869095923,233,1014,,,,,,,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433673,253,1,1,28,17,f0w62l8zql3tukxsy8fqwp72x,0,27.9,63.3,2022-10-23T15:58:54.227Z,2022-10-24T06:16:07Z,3867497647,213,6.2,3867497639,56,Center,3867497649,1,,3867497641,140,65.9,3867497637,157,,3867497645,212,40.1,3867497643,141,58.1,3869072661,178,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433731,211,1,1,28,22,cz4a6wmzx2obyisadhgaccx7b,1,33.6,41.3,2022-10-23T15:58:59.245Z,2022-10-24T01:19:36Z,3867497949,213,2.8,3867497943,140,7.4,3867497939,56,Back,3867497945,141,54.0,3867497947,212,28.8,3869072771,178,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433769,212,1,1,28,25,cz4a6wmzx2obyisadhgaccx7b,1,7.3,54.8,2022-10-23T15:59:02.488Z,2022-10-24T01:19:42Z,3869072951,178,,3867498061,140,26.4,3867498063,141,79.7,3867498067,213,0.7,3867498065,212,26.2,3867498059,56,Back,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433827,213,1,1,28,30,cz4a6wmzx2obyisadhgaccx7b,1,26.1,80.3,2022-10-23T15:59:06.621Z,2022-10-24T01:19:47Z,3867498443,56,Back,3867498449,212,26.7,3869073083,178,,3867498451,213,3.9,3867498445,140,8.0,3867498447,141,52.7,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433875,214,1,1,28,35,cz4a6wmzx2obyisadhgaccx7b,0,9.5,52.4,2022-10-23T15:59:12.529Z,2022-10-24T01:19:52Z,3867498709,56,Center,3867498715,212,47.3,3867498717,213,6.2,3867498711,140,54.5,3869073207,178,,3867498719,1,,3867498713,141,49.0,3867498707,155,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433863,254,44,1,28,38,f0w62l8zql3tukxsy8fqwp72x,1,46.4,48.6,2022-10-23T15:59:15.083Z,2022-10-24T06:16:07Z,3867498651,285,,3867498907,233,215,3867498649,56,Back,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433889,215,44,1,28,38,cz4a6wmzx2obyisadhgaccx7b,0,53.6,51.4,2022-10-23T15:59:15.084Z,2022-10-24T01:19:56Z,3867498925,233,254,3867498827,286,,3867498825,56,Center,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433881,255,1,1,28,38,f0w62l8zql3tukxsy8fqwp72x,0,47.2,46.3,2022-10-23T15:59:15.144Z,2022-10-24T06:16:07Z,3867498789,213,0.1,3867498783,140,66.3,3867498781,56,Center,3867498779,3,,3869073355,388,,3867498785,141,48.2,3867498787,212,20.1,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433941,216,1,1,28,40,cz4a6wmzx2obyisadhgaccx7b,1,35.3,51.3,2022-10-23T15:59:16.966Z,2022-10-24T01:20:04Z,3867499091,56,Back,3867499093,140,40.0,3869073415,178,,3867499101,213,1.4,3867499095,141,92.1,3867499097,212,28.2,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433993,217,1,1,28,45,cz4a6wmzx2obyisadhgaccx7b,1,41.1,93.2,2022-10-23T15:59:21.651Z,2022-10-24T01:20:10Z,3869073521,178,,3867499425,141,95.4,3867499427,212,22.5,3867499421,56,Left,3867499423,140,62.5,3867499429,213,0.1,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476433999,218,61,1,28,46,cz4a6wmzx2obyisadhgaccx7b,0,60.4,94.8,2022-10-23T15:59:22.899Z,2022-10-24T01:20:19Z,3869073733,178,,3867499437,56,Left,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476734535,1027,67,1,28,47,f0w62l8zql3tukxsy8fqwp72x,1,46.4,6.6,2022-10-23T15:59:23.878Z,2022-10-24T06:16:08Z,3869097059,233,937,,,,,,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476734531,937,67,1,28,47,cz4a6wmzx2obyisadhgaccx7b,0,53.6,93.4,2022-10-23T15:59:23.879Z,2022-10-24T01:40:18Z,3869097077,233,1027,,,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434017,256,1,1,28,47,f0w62l8zql3tukxsy8fqwp72x,0,44.6,11.7,2022-10-23T15:59:23.923Z,2022-10-24T06:16:08Z,3867499485,56,Back,3867499487,140,43.0,3867499491,212,5.9,3869073777,178,,3867499493,213,1.9,3867499489,141,20.0,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434011,219,61,1,28,47,cz4a6wmzx2obyisadhgaccx7b,1,60.4,94.7,2022-10-23T15:59:24.103Z,2022-10-24T01:20:28Z,3867499479,56,Left,3869073813,178,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434021,257,49,1,28,47,f0w62l8zql3tukxsy8fqwp72x,1,43.1,19.7,2022-10-23T15:59:24.494Z,2022-10-24T01:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434035,258,1,1,28,49,f0w62l8zql3tukxsy8fqwp72x,1,43.3,19.5,2022-10-23T15:59:26.132Z,2022-10-24T01:20:39Z,3867499603,213,4.6,3867499601,212,6.5,3867499597,140,42.4,3867499595,56,Back,3867499599,141,10.1,3869073995,178,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434061,259,1,1,28,51,f0w62l8zql3tukxsy8fqwp72x,1,41.6,10.6,2022-10-23T15:59:27.657Z,2022-10-24T01:20:45Z,3867499701,213,3.5,3867499695,140,34.4,3867499697,141,6.1,3869074087,178,,3867499699,212,8.2,3867499693,56,Back,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434107,260,1,1,28,52,f0w62l8zql3tukxsy8fqwp72x,1,34.5,6.1,2022-10-23T15:59:29.100Z,2022-10-24T01:20:52Z,3867499847,56,Back,3867499863,213,2.1,3867499855,141,25.9,3869074203,178,,3867499859,212,15.8,3867499851,140,26.6,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434157,261,1,1,28,56,f0w62l8zql3tukxsy8fqwp72x,1,27.4,31.2,2022-10-23T15:59:32.794Z,2022-10-24T01:20:56Z,3867500109,140,25.2,3867500115,213,1.7,3867500111,141,64.9,3867500113,212,23.0,3869074277,178,,3867500107,56,Back,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434213,262,1,1,28,58,f0w62l8zql3tukxsy8fqwp72x,1,25.4,65.4,2022-10-23T15:59:35.483Z,2022-10-24T01:21:03Z,3867500335,56,Back,3867500337,140,34.0,3867500341,212,14.2,3867500343,213,0.9,3867500339,141,81.5,3869074367,178,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434233,263,1,1,29,0,f0w62l8zql3tukxsy8fqwp72x,1,34.7,81.5,2022-10-23T15:59:37.585Z,2022-10-24T01:21:09Z,3867500451,141,77.9,3867500453,212,11.6,3869074427,178,,3867500445,56,Back,3867500447,140,45.5,3867500457,213,6.1,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434277,220,43,1,29,2,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-23T15:59:38.828Z,2022-10-23T15:59:43Z,3867500989,144,42,,,,,,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434239,264,4,1,29,2,f0w62l8zql3tukxsy8fqwp72x,1,47,77.9,2022-10-23T15:59:39.019Z,2022-10-24T01:21:15Z,3867504291,294,,3867501131,152,,3867501141,233,221,3867501135,286,,3867500493,56,Back,3867501129,13,,,,,,,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434297,221,4,1,29,2,cz4a6wmzx2obyisadhgaccx7b,0,53,22.1,2022-10-23T15:59:39.020Z,2022-10-24T01:21:14Z,3867500763,13,,3867500769,152,,3867500773,285,,3867509799,294,,3867500767,56,Center,3869074509,178,,3867501149,233,264,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434477,265,1,1,29,15,f0w62l8zql3tukxsy8fqwp72x,1,45.5,77.9,2022-10-23T15:59:51.628Z,2022-10-24T01:21:21Z,3867501715,56,Left,3867502361,189,,3867501721,212,54.7,3867501713,152,,3867501717,140,97.0,3867501709,5,,3867501725,1,,3867501723,213,0.1,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,3867501711,155,,3869074651,178,3867501719,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434481,266,61,1,29,18,f0w62l8zql3tukxsy8fqwp72x,0,97,89.7,2022-10-23T15:59:55.102Z,2022-10-24T01:21:29Z,3867501749,56,Left,3869074885,178,,,,,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434483,222,5,1,29,20,cz4a6wmzx2obyisadhgaccx7b,1,-1.3,10.1,2022-10-23T15:59:56.805Z,2022-10-24T01:21:30Z,3867501751,56,Back,3867501753,346,,3867501823,233,267,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434491,267,5,1,29,20,f0w62l8zql3tukxsy8fqwp72x,0,101.3,89.9,2022-10-23T15:59:56.805Z,2022-10-24T01:21:30Z,3867501803,346,,3867501801,56,Left,3867501833,233,222,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434647,223,1,1,29,32,cz4a6wmzx2obyisadhgaccx7b,1,4.5,42.8,2022-10-23T16:00:09.247Z,2022-10-24T01:21:35Z,3867502487,213,1.3,3867502485,212,14.8,3867502477,124,,3867502479,56,Back,3867502491,237,,3867502481,140,8.4,3867502483,141,63.7,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434673,224,1,1,29,34,cz4a6wmzx2obyisadhgaccx7b,1,8.5,66.1,2022-10-23T16:00:11.612Z,2022-10-24T01:21:40Z,3867502609,213,1.2,3867502603,140,16.0,3867502601,56,Back,3869075105,178,,3867502605,141,92.4,3867502607,212,19.5,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434689,225,1,1,29,36,cz4a6wmzx2obyisadhgaccx7b,1,16,92.1,2022-10-23T16:00:13.285Z,2022-10-24T01:21:46Z,3867502685,212,12.9,3867502687,213,0.3,3869075219,178,,3867502679,56,Back,3867502683,141,97.5,3867502681,140,27.8,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434719,226,1,1,29,38,cz4a6wmzx2obyisadhgaccx7b,1,27.9,97.4,2022-10-23T16:00:14.757Z,2022-10-24T01:21:52Z,3867502843,140,34.4,3867502849,213,5.3,3867502841,56,Back,3867502847,212,11.8,3867502845,141,83.3,3869075367,178,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434751,227,1,1,29,41,cz4a6wmzx2obyisadhgaccx7b,1,33.9,84.5,2022-10-23T16:00:17.641Z,2022-10-24T01:22:00Z,3867502963,141,96.0,3867502961,140,32.5,3869075519,178,,3867502965,212,8.0,3867502959,56,Back,3867502967,213,1.8,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476734787,957,43,1,29,41,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-23T16:00:18.397Z,2022-10-24T01:41:27Z,3869098467,144,82,3869098369,178,0,,,,,,,,,,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434797,228,3,1,29,41,cz4a6wmzx2obyisadhgaccx7b,1,31.5,95.8,2022-10-23T16:00:18.533Z,2022-10-24T01:22:02Z,3867503245,56,Back,3867503247,285,,3869075591,178,,3867503315,233,268,3868232607,464,,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434775,268,45,1,29,41,f0w62l8zql3tukxsy8fqwp72x,0,68.5,4.2,2022-10-23T16:00:18.533Z,2022-10-24T01:22:02Z,3867503105,286,,3867503351,233,228,3867503103,56,Right,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434803,229,4,1,29,42,cz4a6wmzx2obyisadhgaccx7b,1,30.2,95,2022-10-23T16:00:19.449Z,2022-10-24T01:22:08Z,3867503261,56,Back,3867503263,152,,3867503257,13,,3867503435,233,269,3867503259,295,,3867503265,285,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476434823,269,4,1,29,42,f0w62l8zql3tukxsy8fqwp72x,0,69.8,5,2022-10-23T16:00:19.450Z,2022-10-24T01:22:07Z,3867503397,152,,3867503385,295,,3869075713,178,,3867503443,233,229,3867503383,13,,3867503391,56,Right,3867503399,286,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435015,230,1,1,29,58,cz4a6wmzx2obyisadhgaccx7b,1,30,95.1,2022-10-23T16:00:34.798Z,2022-10-24T01:22:15Z,3867504323,5,,3867504329,140,20.3,3867504335,212,11.1,3869075879,178,,3867504331,141,88.7,3867504339,213,3.5,3867504325,152,,3867504327,56,Back,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435141,231,1,1,30,0,cz4a6wmzx2obyisadhgaccx7b,1,20,87.4,2022-10-23T16:00:36.842Z,2022-10-24T01:22:19Z,3869075943,178,,3867504955,141,52.4,3867504957,212,26.9,3867504951,56,Back,3867504959,213,4.2,3867504953,140,8.1,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435201,232,1,1,30,6,cz4a6wmzx2obyisadhgaccx7b,1,8.3,49.6,2022-10-23T16:00:42.908Z,2022-10-24T01:06:27Z,3867505207,56,Center,3867505205,157,,3867505213,212,59.5,3867505211,141,35.2,3867505215,213,6.1,3867505217,1,,3869057193,178,,3867505209,140,64.2,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435207,233,44,1,30,9,cz4a6wmzx2obyisadhgaccx7b,1,62.4,38.2,2022-10-23T16:00:46.210Z,2022-10-24T06:16:08Z,3867505233,286,,3867505231,56,Center,3867505271,233,270,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435205,270,44,1,30,9,f0w62l8zql3tukxsy8fqwp72x,0,37.6,61.8,2022-10-23T16:00:46.211Z,2022-10-24T01:06:32Z,3867505225,285,,3867505223,56,Back,3867505327,233,233,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435231,234,1,1,30,9,cz4a6wmzx2obyisadhgaccx7b,0,64.2,35.2,2022-10-23T16:00:46.293Z,2022-10-24T06:16:09Z,3867505359,141,35.4,3867505353,168,,3867505351,3,,3869057379,388,,3867505355,56,Center,3867505357,140,74.8,3867505363,213,0.0,3867505361,212,11.1,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476435249,271,1,1,30,10,f0w62l8zql3tukxsy8fqwp72x,1,29.5,57.2,2022-10-23T16:00:47.280Z,2022-10-24T01:06:52Z,3867505425,56,Back,3867505427,140,35.1,3867505433,213,0.7,3869057773,388,,3867505431,212,7.6,3867505429,141,64.3,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
