id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2465525497,211,1,1,18,49,c5hderjlkcoaze51e5wgvptk,1,41.1,83,2022-10-01T13:49:05.271Z,2022-10-02T06:31:23Z,3809525943,141,71.2,3809525947,213,3.7,3813484681,178,,3809525945,212,15.0,3809525941,140,29.0,3809525939,56,Back,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465525543,212,1,1,18,51,c5hderjlkcoaze51e5wgvptk,1,27.2,69.4,2022-10-01T13:49:07.397Z,2022-10-02T06:31:26Z,3809526165,212,23.9,3809526161,140,8.4,3809526159,56,Back,3813484723,178,,3809526167,213,3.7,3809526163,141,49.7,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465525603,213,1,1,18,55,c5hderjlkcoaze51e5wgvptk,1,8.5,44.9,2022-10-01T13:49:11.129Z,2022-10-02T06:31:32Z,3813484813,178,,3809526447,141,16.5,3809526443,56,Back,3809526445,140,20.6,3809526449,212,23.1,3809526451,213,5.3,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465525667,214,1,1,18,58,c5hderjlkcoaze51e5wgvptk,1,23,14,2022-10-01T13:49:14.173Z,2022-10-02T06:31:41Z,3809526819,213,0.1,3809526815,141,20.0,3809526811,56,Right,3809526821,1,,3813484937,178,,3809526817,212,49.0,3809526809,155,,3809526813,140,69.5,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465525669,215,61,1,19,0,c5hderjlkcoaze51e5wgvptk,0,69.5,20,2022-10-01T13:49:16.739Z,2022-10-02T06:31:52Z,3809526825,56,Right,3813485067,178,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465525699,198,52,1,19,3,a8d2gb2nag8fy0itbuxmcibh2,1,12.9,72.3,2022-10-01T13:49:19.594Z,2022-10-02T06:31:55Z,3813485103,178,,3811761663,376,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465525871,199,1,1,19,9,a8d2gb2nag8fy0itbuxmcibh2,1,12,63.3,2022-10-01T13:49:25.870Z,2022-10-02T06:32:01Z,3813485191,178,,3809527743,212,23.5,3809527727,56,Back,3809527733,140,18.3,3809527749,213,5.0,3809527739,141,30.1,3809527721,123,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465525901,200,1,1,19,15,a8d2gb2nag8fy0itbuxmcibh2,1,24.2,27.4,2022-10-01T13:49:31.075Z,2022-10-02T06:32:03Z,3813485225,178,,3809527903,141,49.3,3809527899,56,Back,3809527907,213,1.7,3809527901,140,22.6,3809527905,212,15.0,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465525949,201,1,1,19,17,a8d2gb2nag8fy0itbuxmcibh2,1,24.2,51.1,2022-10-01T13:49:33.742Z,2022-10-02T06:32:04Z,3809528173,213,1.3,3813485245,178,,3809528167,140,30.1,3809528171,212,20.0,3809528165,56,Back,3809528169,141,79.1,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526121,202,1,1,19,22,a8d2gb2nag8fy0itbuxmcibh2,1,33.2,80.5,2022-10-01T13:49:38.542Z,2022-10-02T06:32:06Z,3809529103,140,32.7,3809529111,213,4.7,3809529107,212,22.7,3809529105,141,47.2,3809529101,56,Back,3813485275,178,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526187,203,1,1,19,30,a8d2gb2nag8fy0itbuxmcibh2,1,36.5,35.9,2022-10-01T13:49:46.389Z,2022-10-02T06:32:11Z,3813485323,178,,3809529485,56,Right,3809529489,141,4.2,3809529493,213,5.4,3809529491,212,28.2,3809529487,140,53.8,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526197,204,3,1,19,32,a8d2gb2nag8fy0itbuxmcibh2,1,59.5,6.2,2022-10-01T13:49:48.568Z,2022-10-02T06:32:19Z,3809529551,56,Right,3811764539,465,,3809529553,286,,3813485463,178,,3809529581,233,216,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526201,216,45,1,19,32,c5hderjlkcoaze51e5wgvptk,0,40.5,93.8,2022-10-01T13:49:48.568Z,2022-10-02T06:32:19Z,3809529597,233,204,3809529561,285,,3809529559,56,Back,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526223,205,1,1,19,34,a8d2gb2nag8fy0itbuxmcibh2,0,64.1,8.1,2022-10-01T13:49:50.745Z,2022-10-02T06:32:23Z,3813485549,178,,3809529679,140,89.9,3809529683,212,27.3,3809529685,213,0.1,3809529681,141,12.8,3809529677,56,Right,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526237,217,49,1,19,37,c5hderjlkcoaze51e5wgvptk,1,9.5,85,2022-10-01T13:49:53.827Z,2022-10-02T06:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526289,218,1,1,19,38,c5hderjlkcoaze51e5wgvptk,1,5.8,90.2,2022-10-01T13:49:54.786Z,2022-10-02T06:32:29Z,3809530019,212,9.3,3809530015,140,14.3,3809530017,141,94.2,3809530023,213,0.3,3813485637,178,,3809530013,56,Back,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526357,219,1,1,19,41,c5hderjlkcoaze51e5wgvptk,0,17.1,94.8,2022-10-01T13:49:57.410Z,2022-10-02T06:32:32Z,3809530365,213,5.9,3813485691,178,,3809530361,141,64.5,3809530355,157,,3809530359,140,69.6,3809530367,1,,3809530363,212,58.8,3809530357,56,Center,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526371,206,49,1,19,46,a8d2gb2nag8fy0itbuxmcibh2,1,27.7,33.4,2022-10-01T13:50:02.121Z,2022-10-02T06:32:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526403,207,1,1,19,46,a8d2gb2nag8fy0itbuxmcibh2,1,27.7,33.4,2022-10-01T13:50:02.286Z,2022-10-02T06:32:41Z,3809530561,212,19.6,3809530559,141,43.0,3813485851,178,,3809530555,56,Back,3809530557,140,10.1,3809530563,213,2.8,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526455,208,1,1,19,48,a8d2gb2nag8fy0itbuxmcibh2,1,10.3,44.5,2022-10-01T13:50:04.824Z,2022-10-02T06:32:46Z,3813485939,178,,3809530801,212,26.2,3809530799,141,7.7,3809530795,56,Back,3809530803,213,5.0,3809530793,155,,3809530797,140,17.7,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526473,209,1,1,19,52,a8d2gb2nag8fy0itbuxmcibh2,1,11,6.2,2022-10-01T13:50:08.387Z,2022-10-02T06:32:49Z,3809530917,213,0.8,3809530913,212,15.5,3809530905,56,Back,3809530909,141,22.8,3813485991,178,,3809530907,140,21.1,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526511,210,1,1,19,53,a8d2gb2nag8fy0itbuxmcibh2,1,22.6,20.7,2022-10-01T13:50:09.793Z,2022-10-02T06:32:52Z,3809531083,56,Back,3809531087,141,17.4,3809531091,213,6.0,3813486041,178,,3809531089,212,7.6,3809531085,140,29.5,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526567,211,1,1,19,55,a8d2gb2nag8fy0itbuxmcibh2,1,34.5,21.1,2022-10-01T13:50:11.804Z,2022-10-02T06:32:54Z,3813486087,178,,3809531347,212,19.2,3809531343,140,50.6,3809531349,213,5.8,3809531341,56,Right,3809531345,141,7.7,,,,,,,9qzxygb9hyzag1szans0k2jth,M. Thorsby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526619,212,1,1,19,59,a8d2gb2nag8fy0itbuxmcibh2,1,63.4,6.9,2022-10-01T13:50:15.549Z,2022-10-02T06:33:00Z,3809531593,141,19.4,3809531597,213,1.2,3809531589,56,Right,3809531595,212,9.1,3809531591,140,66.4,3813486197,178,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526629,213,50,1,20,1,a8d2gb2nag8fy0itbuxmcibh2,1,77.4,19.8,2022-10-01T13:50:17.718Z,2022-10-02T06:33:13Z,3809531641,286,,3809531747,233,220,3809531639,56,Right,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526639,220,7,1,20,2,c5hderjlkcoaze51e5wgvptk,0,22.6,80.2,2022-10-01T13:50:17.991Z,2022-10-02T06:33:43Z,3813486471,178,,3809531677,56,Back,3811770017,383,,3809531679,285,,3809531701,233,213,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526677,214,61,1,20,2,a8d2gb2nag8fy0itbuxmcibh2,1,76.9,19.2,2022-10-01T13:50:18.212Z,2022-10-02T06:33:25Z,3813486579,178,,3809531819,56,Right,,,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527069,225,61,1,20,2,c5hderjlkcoaze51e5wgvptk,1,21.9,80,2022-10-01T13:50:18.368Z,2022-10-02T06:33:35Z,3809533863,56,Back,3813486747,178,,,,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526707,221,49,1,20,3,c5hderjlkcoaze51e5wgvptk,1,17.1,84.3,2022-10-01T13:50:19.345Z,2022-10-02T06:33:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526761,222,1,1,20,7,c5hderjlkcoaze51e5wgvptk,1,14.7,70.5,2022-10-01T13:50:23.512Z,2022-10-02T06:34:30Z,3809532207,56,Back,3813487147,178,,3809532215,213,1.0,3809532211,141,88.4,3809532213,212,14.3,3809532209,140,21.8,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526771,223,61,1,20,9,c5hderjlkcoaze51e5wgvptk,1,22.4,90.9,2022-10-01T13:50:25.425Z,2022-10-02T06:34:47Z,3813487319,178,,3809532251,56,Back,3809532301,238,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527099,215,5,1,20,10,a8d2gb2nag8fy0itbuxmcibh2,1,71.6,-1.2,2022-10-01T13:50:26.151Z,2022-10-02T06:34:57Z,3809534079,233,224,3809534017,56,Right,3809534019,347,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465526793,224,5,1,20,10,c5hderjlkcoaze51e5wgvptk,0,28.4,101.2,2022-10-01T13:50:26.151Z,2022-10-02T06:34:57Z,3809534111,233,215,3809532401,56,Back,3809532403,347,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527287,216,1,1,20,39,a8d2gb2nag8fy0itbuxmcibh2,0,73.1,0,2022-10-01T13:50:55.849Z,2022-10-02T06:35:03Z,3809534753,141,13.0,3809534747,107,,3809534757,213,0.6,3809534749,56,Right,3809534755,212,15.5,3809534751,140,84.9,3809534915,238,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527337,226,49,1,20,42,c5hderjlkcoaze51e5wgvptk,1,14.5,87.4,2022-10-01T13:50:58.857Z,2022-10-02T06:35:26Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527383,227,1,1,20,43,c5hderjlkcoaze51e5wgvptk,1,20.1,84.7,2022-10-01T13:50:59.152Z,2022-10-02T06:35:32Z,3809535151,212,34.1,3809535145,56,Back,3809535149,141,34.6,3809535157,1,,3813488807,178,,3809535147,140,22.3,3809535153,213,4.8,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527429,228,1,1,20,46,c5hderjlkcoaze51e5wgvptk,1,26,32.7,2022-10-01T13:51:02.724Z,2022-10-02T06:35:42Z,3809535367,141,21.0,3809535363,56,Back,3813488961,178,,3809535369,212,15.7,3809535365,140,38.9,3809535371,213,5.8,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527447,229,1,1,20,50,c5hderjlkcoaze51e5wgvptk,1,40.6,20.9,2022-10-01T13:51:06.180Z,2022-10-02T06:35:51Z,3813489147,178,,3809535459,213,0.3,3809535455,141,24.1,3809535451,56,Back,3809535453,140,46.8,3809535457,212,6.9,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527465,230,1,1,20,51,c5hderjlkcoaze51e5wgvptk,1,46.8,24.1,2022-10-01T13:51:07.288Z,2022-10-02T06:35:54Z,3809535539,56,Back,3809535541,140,38.8,3809535545,212,8.7,3809535547,213,3.4,3813489223,178,,3809535543,141,21.0,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527515,231,1,1,20,52,c5hderjlkcoaze51e5wgvptk,1,38.8,21,2022-10-01T13:51:08.824Z,2022-10-02T06:35:57Z,3809535773,56,Back,3809535777,141,46.3,3809535781,213,1.8,3813489247,178,,3809535779,212,17.7,3809535775,140,34.7,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527545,232,1,1,20,55,c5hderjlkcoaze51e5wgvptk,1,35.8,50,2022-10-01T13:51:11.024Z,2022-10-02T06:36:00Z,3809535935,213,1.2,3809535929,141,73.5,3809535925,140,40.9,3813489317,178,,3809535923,56,Back,3809535933,212,16.9,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527567,233,1,1,20,58,c5hderjlkcoaze51e5wgvptk,0,44.3,78.1,2022-10-01T13:51:14.302Z,2022-10-02T06:36:02Z,3809536075,286,,3809536069,236,,3809536019,141,77.7,3809536021,212,1.7,3809536017,140,45.9,3809536023,213,6.1,3809536071,233,217,3809536015,56,Back,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,3813489369,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527577,217,74,1,20,58,a8d2gb2nag8fy0itbuxmcibh2,1,53.8,22.1,2022-10-01T13:51:14.326Z,2022-10-02T06:36:11Z,3809536043,285,,3809536041,56,Center,3809536089,233,233,3813489495,178,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527599,218,5,1,20,58,a8d2gb2nag8fy0itbuxmcibh2,0,51.9,-1.2,2022-10-01T13:51:14.840Z,2022-10-02T06:36:16Z,3809536245,233,234,3809536137,347,,3809536133,56,Right,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527609,234,5,1,20,58,c5hderjlkcoaze51e5wgvptk,1,48.1,101.2,2022-10-01T13:51:14.840Z,2022-10-02T06:36:16Z,3809536183,56,Back,3809536185,347,,3809536217,233,218,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527741,235,1,1,21,6,c5hderjlkcoaze51e5wgvptk,1,45.9,100,2022-10-01T13:51:22.733Z,2022-10-02T06:36:20Z,3809536933,107,,3809536943,213,4.3,3809536937,140,36.2,3809536935,56,Back,3809536945,1,,3809536941,212,23.6,3809536939,141,70.6,3809536995,189,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527777,236,1,1,21,8,c5hderjlkcoaze51e5wgvptk,1,30.6,69,2022-10-01T13:51:24.487Z,2022-10-02T06:36:26Z,3809537113,213,4.9,3809537105,56,Back,3809537109,141,36.5,3809537107,140,33.9,3813489759,178,,3809537111,212,22.4,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527803,237,1,1,21,11,c5hderjlkcoaze51e5wgvptk,1,36.6,37.3,2022-10-01T13:51:26.956Z,2022-10-02T06:36:30Z,3809537211,212,12.2,3809537207,140,42.6,3813489803,178,,3809537213,213,5.3,3809537209,141,21.9,3809537205,56,Back,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527839,238,1,1,21,13,c5hderjlkcoaze51e5wgvptk,1,43.2,21.5,2022-10-01T13:51:28.900Z,2022-10-02T06:36:36Z,3809537365,213,0.7,3809537361,141,31.6,3809537359,140,50.9,3809537355,56,Center,3813489933,178,,3809537363,212,10.6,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527895,239,1,1,21,13,c5hderjlkcoaze51e5wgvptk,1,50.7,31.6,2022-10-01T13:51:29.732Z,2022-10-02T06:36:38Z,3809537631,212,16.3,3813489971,178,,3809537625,56,Back,3809537629,141,32.6,3809537627,140,35.2,3809537633,213,3.1,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465527949,240,1,1,21,18,c5hderjlkcoaze51e5wgvptk,1,37.2,28.2,2022-10-01T13:51:34.286Z,2022-10-02T06:36:42Z,3809537869,141,6.2,3809537871,212,17.5,3809537865,56,Back,3813490039,178,,3809537877,213,5.3,3809537867,140,45.9,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528013,241,1,1,21,21,c5hderjlkcoaze51e5wgvptk,1,44.6,7.4,2022-10-01T13:51:37.728Z,2022-10-02T06:36:46Z,3809538217,141,17.7,3813490139,178,,3809538213,56,Back,3809538219,212,18.2,3809538215,140,28.6,3809538221,213,2.7,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528041,242,1,1,21,24,c5hderjlkcoaze51e5wgvptk,1,28.8,21.8,2022-10-01T13:51:40.358Z,2022-10-02T06:36:49Z,3809538323,140,29.1,3809538327,212,18.6,3813490181,178,,3809538329,213,1.6,3809538321,56,Back,3809538325,141,49.1,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528095,243,1,1,21,28,c5hderjlkcoaze51e5wgvptk,1,35.3,50.1,2022-10-01T13:51:44.096Z,2022-10-02T06:36:51Z,3809538563,140,42.6,3809538567,212,20.1,3813490205,178,,3809538569,213,5.1,3809538565,141,22.7,3809538561,56,Back,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528223,244,1,1,21,31,c5hderjlkcoaze51e5wgvptk,1,46.6,16.5,2022-10-01T13:51:47.674Z,2022-10-02T06:36:52Z,3809539131,1,,3809539129,213,6.2,3809539125,141,10.6,3813490247,178,,3809539121,56,Right,3809539123,140,82.7,3809539127,212,38.1,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528227,219,45,1,21,36,a8d2gb2nag8fy0itbuxmcibh2,0,9.4,95.4,2022-10-01T13:51:51.898Z,2022-10-02T06:36:59Z,3809539151,56,Back,3809539153,285,,3809539323,233,245,,,,,,,,,,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528245,245,3,1,21,36,c5hderjlkcoaze51e5wgvptk,1,90.6,4.6,2022-10-01T13:51:51.898Z,2022-10-02T06:36:59Z,3811780249,464,,3809539233,286,,3813490387,178,,3809539251,233,219,3809539231,56,Right,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528275,220,45,1,21,40,a8d2gb2nag8fy0itbuxmcibh2,0,1.8,93,2022-10-01T13:51:56.410Z,2022-10-02T06:37:06Z,3809539561,233,246,3809539355,285,,3809539353,56,Back,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528319,246,3,1,21,40,c5hderjlkcoaze51e5wgvptk,1,98.2,7,2022-10-01T13:51:56.410Z,2022-10-02T06:37:06Z,3811781493,464,,3813490489,178,,3809539527,233,220,3809539509,56,Right,3809539511,286,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528365,247,1,1,21,42,c5hderjlkcoaze51e5wgvptk,0,97.9,19.8,2022-10-01T13:51:58.242Z,2022-10-02T06:37:25Z,3813490905,178,,3809539713,140,94.3,3809539717,212,9.9,3809539719,213,2.0,3809539711,56,Center,3809542441,195,,3809539715,141,33.2,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465529655,237,61,1,21,42,a8d2gb2nag8fy0itbuxmcibh2,1,6.1,66.8,2022-10-01T13:51:58.628Z,2022-10-02T06:37:37Z,3813491109,178,,3809546381,56,Back,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528377,248,13,1,21,45,c5hderjlkcoaze51e5wgvptk,1,81.6,58.5,2022-10-01T13:52:01.312Z,2022-10-02T06:37:41Z,3809539935,72,,3809540227,102,45.2,3812757129,18,,3809540235,231,50.2,3809540219,74,,3813491249,178,,3809539781,56,Center,3809539777,22,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,3809540229,103,84.7,3809540233,230,98.5,3809540231,215,,3809622889,458,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528369,221,5,1,21,46,a8d2gb2nag8fy0itbuxmcibh2,1,-0.8,51.4,2022-10-01T13:52:01.953Z,2022-10-02T06:37:49Z,3809539855,233,249,3809539741,346,,3809539739,56,Back,,,,,,,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528391,249,5,1,21,46,c5hderjlkcoaze51e5wgvptk,0,100.8,48.6,2022-10-01T13:52:01.953Z,2022-10-02T06:37:49Z,3809539837,346,,3809539867,233,221,3809539835,56,Center,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465528933,222,1,1,22,21,a8d2gb2nag8fy0itbuxmcibh2,1,3,42.1,2022-10-01T13:52:37.791Z,2022-10-02T06:37:54Z,3809542649,213,5.4,3809542639,124,,3809542641,56,Back,3809542645,141,29.3,3809542647,212,11.5,3809543525,189,,3809542653,237,,3809542643,140,10.1,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
