id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2468798881,4,4,1,0,14,eq1oq6y61xnzq88zu0cnw131z,0,65.2,15.9,2022-10-08T13:31:28.216Z,2022-10-09T03:05:03Z,3827019607,13,,3830279413,178,,3827019665,233,8,3827019611,152,,3827019669,285,,3827019613,265,,3827019609,56,Right,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468798873,3,43,1,0,17,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-10-08T13:31:31.918Z,2022-10-08T13:31:36Z,3827019909,144,42,,,,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799139,9,1,1,0,31,c5hderjlkcoaze51e5wgvptk,1,38.7,88.7,2022-10-08T13:31:45.995Z,2022-10-09T03:05:15Z,3827020983,56,Center,3827020977,5,,3827020993,1,,3827020987,141,67.6,3827020979,155,,3827020985,140,71.7,3827020989,212,37.5,3827020991,213,5.9,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,3830279593,178,3827020981,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799169,10,1,1,0,35,c5hderjlkcoaze51e5wgvptk,1,70.4,63.2,2022-10-08T13:31:49.656Z,2022-10-09T03:05:23Z,3827021163,212,32.2,3827021159,140,78.2,3827021167,1,,3827021165,213,5.0,3830279705,178,,3827021161,141,17.4,3827021157,56,Right,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799205,11,1,1,0,38,c5hderjlkcoaze51e5wgvptk,0,82.9,17.6,2022-10-08T13:31:52.847Z,2022-10-09T03:05:30Z,3827021341,56,Center,3827021349,213,1.3,3827021345,141,40.4,3827021339,3,,3827021347,212,15.9,3830279819,388,,3827021343,140,86.4,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799267,5,1,1,0,41,eq1oq6y61xnzq88zu0cnw131z,0,14.7,57.2,2022-10-08T13:31:55.467Z,2022-10-09T03:05:45Z,3827021635,213,0.2,3827021631,141,64.6,3830280017,178,,3827021627,56,Back,3827021625,157,,3827021633,212,27.9,3827021629,140,40.8,3827021637,1,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799265,12,8,1,0,43,c5hderjlkcoaze51e5wgvptk,1,58,34.2,2022-10-08T13:31:57.516Z,2022-10-09T03:05:57Z,3827021623,56,Center,3830280233,178,,3829367653,384,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799319,13,1,1,0,44,c5hderjlkcoaze51e5wgvptk,1,66.2,30.1,2022-10-08T13:31:59.147Z,2022-10-09T03:06:07Z,3830280439,178,,3827021863,141,37.3,3827021859,56,Center,3827021867,213,1.4,3827021865,212,5.0,3827021861,140,67.2,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799335,14,1,1,0,46,c5hderjlkcoaze51e5wgvptk,1,67.2,37.3,2022-10-08T13:32:00.547Z,2022-10-09T03:06:15Z,3827021965,213,5.6,3827021961,141,29.7,3827021957,56,Center,3827021963,212,8.7,3827021959,140,73.9,3830280587,178,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799399,15,1,1,0,48,c5hderjlkcoaze51e5wgvptk,1,69.1,36.5,2022-10-08T13:32:02.226Z,2022-10-09T03:06:45Z,3827022281,140,84.6,3827022279,56,Right,3827022285,212,20.3,3830280949,178,,3827022287,213,5.6,3827022283,141,18.6,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799405,16,50,1,0,51,c5hderjlkcoaze51e5wgvptk,1,87.8,16.2,2022-10-08T13:32:05.948Z,2022-10-09T03:07:02Z,3827022309,286,,3827022355,233,6,3827022307,56,Right,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799403,6,7,1,0,51,eq1oq6y61xnzq88zu0cnw131z,0,12.2,83.8,2022-10-08T13:32:06.137Z,2022-10-09T03:07:08Z,3827022339,233,16,3829369581,383,,3830281299,178,,3827022305,285,,3827022303,56,Back,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469447577,968,67,1,0,52,c5hderjlkcoaze51e5wgvptk,1,85.4,14.1,2022-10-08T13:32:06.726Z,2022-10-09T08:43:56Z,3830554167,233,820,,,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469447573,820,67,1,0,52,eq1oq6y61xnzq88zu0cnw131z,0,14.6,85.9,2022-10-08T13:32:06.727Z,2022-10-09T06:18:23Z,3830554189,233,968,,,,,,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799419,17,50,1,0,52,c5hderjlkcoaze51e5wgvptk,1,85,14.2,2022-10-08T13:32:06.746Z,2022-10-09T08:43:56Z,3827022371,56,Right,3827022551,233,7,3827022373,286,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799447,7,7,1,0,52,eq1oq6y61xnzq88zu0cnw131z,1,15,85.8,2022-10-08T13:32:06.927Z,2022-10-09T03:10:07Z,3827022533,233,17,3827022495,56,Back,3827022497,285,,3830284415,178,,3829369729,383,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799453,8,49,1,0,54,eq1oq6y61xnzq88zu0cnw131z,1,14.3,91.4,2022-10-08T13:32:08.437Z,2022-10-09T03:10:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799467,9,1,1,0,54,eq1oq6y61xnzq88zu0cnw131z,1,13.4,91.4,2022-10-08T13:32:09.058Z,2022-10-09T03:10:43Z,3827022603,213,4.3,3827022595,56,Back,3827022599,141,84.2,3830285535,178,,3827022601,212,5.2,3827022597,140,11.6,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799501,10,1,1,0,55,eq1oq6y61xnzq88zu0cnw131z,1,11.6,84.2,2022-10-08T13:32:10.017Z,2022-10-09T03:10:49Z,3827022759,140,17.7,3830285769,178,,3827022755,155,,3827022763,212,9.0,3827022765,213,0.8,3827022757,56,Back,3827022761,141,93.6,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799527,11,1,1,0,57,eq1oq6y61xnzq88zu0cnw131z,0,17.7,93.6,2022-10-08T13:32:11.522Z,2022-10-09T03:10:55Z,3827022881,155,,3827022891,213,5.5,3827022889,212,12.7,3827022885,140,25.9,3827022887,141,79.9,3827022883,56,Back,3830285963,178,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799553,18,1,1,0,58,c5hderjlkcoaze51e5wgvptk,1,74.5,13.9,2022-10-08T13:32:12.666Z,2022-10-09T03:11:03Z,3827023023,213,6.3,3827023013,3,,3830286215,388,,3827023017,140,82.7,3827023015,56,Right,3827023019,141,13.6,3827023021,212,8.6,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799569,19,1,1,0,59,c5hderjlkcoaze51e5wgvptk,0,82.7,13.6,2022-10-08T13:32:13.768Z,2022-10-09T03:11:11Z,3827023111,213,2.0,3827023103,56,Center,3827023107,141,29.0,3827023105,140,78.1,3827023109,212,11.5,3830286361,388,,3827023101,3,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799615,12,1,1,1,2,eq1oq6y61xnzq88zu0cnw131z,1,28.6,78.5,2022-10-08T13:32:16.436Z,2022-10-09T03:11:23Z,3830286619,178,,3827023303,213,0.1,3827023295,141,79.3,3827023299,212,6.2,3827023289,56,Back,3827023291,140,34.5,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799639,13,4,1,1,3,eq1oq6y61xnzq88zu0cnw131z,1,33,80.6,2022-10-08T13:32:17.806Z,2022-10-09T03:11:37Z,3827023839,265,,3827023849,233,20,3827023833,13,,3827023837,152,,3827023395,56,Back,3827023853,285,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468799685,20,4,1,1,3,c5hderjlkcoaze51e5wgvptk,0,67,19.4,2022-10-08T13:32:17.807Z,2022-10-09T03:11:37Z,3827023667,286,,3827023663,152,,3827023887,233,13,3830286921,389,,3827023659,13,,3827023661,56,Right,3827023665,265,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800017,14,1,1,1,23,eq1oq6y61xnzq88zu0cnw131z,1,27.3,70.6,2022-10-08T13:32:37.757Z,2022-10-09T03:12:30Z,3827025497,213,4.5,3827025487,152,,3827025493,141,51.3,3827025485,5,,3827025491,140,24.6,3827025489,56,Back,3827025495,212,13.4,3830288225,178,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,3827025569,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800107,15,1,1,1,31,eq1oq6y61xnzq88zu0cnw131z,1,30.3,47.9,2022-10-08T13:32:46.059Z,2022-10-09T03:12:39Z,3827025955,212,14.4,3827025951,140,43.3,3830288455,178,,3827025953,141,54.6,3827025947,56,Back,3827025957,213,0.3,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800181,16,1,1,1,32,eq1oq6y61xnzq88zu0cnw131z,1,43.3,54.6,2022-10-08T13:32:46.928Z,2022-10-09T03:12:45Z,3827026357,213,2.2,3827026353,141,79.3,3827026351,140,32.6,3827026349,56,Back,3827026355,212,20.2,3830288661,178,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800247,17,1,1,1,37,eq1oq6y61xnzq88zu0cnw131z,1,37.4,97.7,2022-10-08T13:32:52.058Z,2022-10-09T03:13:00Z,3827026721,141,68.4,3827026729,213,5.7,3827026715,155,,3827026719,140,69.1,3827026725,212,38.8,3830289137,178,,3827026731,1,,3827026717,56,Center,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800255,18,44,1,1,40,eq1oq6y61xnzq88zu0cnw131z,1,68,69.4,2022-10-08T13:32:54.377Z,2022-10-09T08:43:56Z,3827026737,286,,3827026735,56,Center,3827026749,233,21,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800245,21,44,1,1,40,c5hderjlkcoaze51e5wgvptk,0,32,30.6,2022-10-08T13:32:54.378Z,2022-10-09T03:13:14Z,3827026713,285,,3827026761,233,18,3827026711,56,Back,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800303,19,1,1,1,40,eq1oq6y61xnzq88zu0cnw131z,1,69.1,68.4,2022-10-08T13:32:54.426Z,2022-10-09T08:43:56Z,3827026999,213,0.7,3827026991,140,81.6,3827026989,56,Left,3830289623,388,,3827026987,3,,3827026993,141,86.0,3827026997,212,17.8,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800307,20,3,1,1,43,eq1oq6y61xnzq88zu0cnw131z,0,81.7,86,2022-10-08T13:32:57.249Z,2022-10-09T03:14:18Z,3829373317,465,,3827027021,56,Left,3830291069,178,,3827027043,211,,3827027023,286,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800331,21,5,1,1,45,eq1oq6y61xnzq88zu0cnw131z,0,101.2,80.6,2022-10-08T13:32:59.467Z,2022-10-09T03:14:24Z,3827027161,56,Left,3827027205,233,22,3827027163,346,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800337,22,5,1,1,45,c5hderjlkcoaze51e5wgvptk,1,-1.2,19.4,2022-10-08T13:32:59.467Z,2022-10-09T03:14:24Z,3827027171,346,,3827027169,56,Back,3827027185,233,21,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800587,23,1,1,1,57,c5hderjlkcoaze51e5wgvptk,1,5.6,45,2022-10-08T13:33:11.552Z,2022-10-09T03:14:46Z,3827028343,56,Back,3827028347,141,34.2,3827029653,189,,3827028349,212,8.1,3827028351,213,5.2,3827028345,140,8.9,3827028341,124,,3827028355,237,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800607,24,1,1,1,58,c5hderjlkcoaze51e5wgvptk,1,8.9,34.2,2022-10-08T13:33:12.386Z,2022-10-09T03:14:56Z,3827028429,212,13.4,3827028425,140,4.3,3827028423,56,Back,3830291945,178,,3827028427,141,52.6,3827028431,213,1.9,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800643,25,1,1,2,1,c5hderjlkcoaze51e5wgvptk,1,4.9,54,2022-10-08T13:33:15.328Z,2022-10-09T03:15:05Z,3827028629,212,31.9,3827028625,140,24.7,3830292655,178,,3827028621,155,,3827028623,56,Back,3827028627,141,89.6,3827028631,213,0.9,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800673,26,1,1,2,3,c5hderjlkcoaze51e5wgvptk,1,24.7,89.6,2022-10-08T13:33:17.832Z,2022-10-09T03:15:11Z,3827028787,141,77.4,3827028783,56,Back,3830292877,178,,3827028789,212,10.9,3827028791,213,5.4,3827028785,140,31.5,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800695,27,1,1,2,5,c5hderjlkcoaze51e5wgvptk,1,32.1,75.7,2022-10-08T13:33:19.868Z,2022-10-09T03:15:22Z,3827028921,56,Back,3830293227,178,,3827028929,141,46.0,3827028941,213,5.3,3827028935,212,24.4,3827028923,140,45.2,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469448741,971,67,1,2,6,c5hderjlkcoaze51e5wgvptk,1,45.9,43.8,2022-10-08T13:33:21.006Z,2022-10-09T08:43:57Z,3830559121,233,846,,,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469448739,846,67,1,2,6,eq1oq6y61xnzq88zu0cnw131z,0,54.1,56.2,2022-10-08T13:33:21.007Z,2022-10-09T06:20:50Z,3830559145,233,971,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468807473,110,1,1,2,7,c5hderjlkcoaze51e5wgvptk,0,45,44.1,2022-10-08T13:33:21.269Z,2022-10-09T08:43:57Z,3827066815,56,Back,3827066821,212,2.1,3827066823,213,0.9,3827067899,286,,3830293617,178,,3827066819,141,46.4,3827067893,236,,3827067895,233,22,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,3827066817,140,,,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800723,22,74,1,2,7,eq1oq6y61xnzq88zu0cnw131z,1,54.1,55.3,2022-10-08T13:33:21.288Z,2022-10-09T03:15:44Z,3827067863,285,,3827068029,233,110,3827029067,56,Center,3830293889,178,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800799,28,1,1,2,8,c5hderjlkcoaze51e5wgvptk,0,35.8,35.1,2022-10-08T13:33:22.989Z,2022-10-09T03:15:58Z,3827062283,233,22,3827029455,212,9.8,3827029449,56,Back,3827029451,140,41.5,3830294357,178,,3827029453,141,23.7,3827029457,213,5.4,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468800771,23,49,1,2,11,eq1oq6y61xnzq88zu0cnw131z,1,64.4,75.3,2022-10-08T13:33:25.307Z,2022-10-09T03:16:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
