id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2454870685,5,1,1,0,13,eq1oq6y61xnzq88zu0cnw131z,0,13.4,41,2022-09-03T13:32:14.497Z,2022-09-04T02:29:45Z,3752982621,141,25.2,3752982623,212,84.7,3752982625,213,6.2,3752982615,199,,3752982627,1,,3752982619,140,93.4,3752982617,56,Center,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870689,7,52,1,0,20,cu0eztmjcsbydyp53aleznorw,1,10,68.2,2022-09-03T13:32:21.135Z,2022-09-04T02:29:50Z,3756581847,178,,3756024765,377,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870937,8,1,1,0,33,cu0eztmjcsbydyp53aleznorw,0,14.7,50.3,2022-09-03T13:32:34.261Z,2022-09-04T02:29:59Z,3752983931,212,40.6,3752983933,213,6.3,3752983927,140,53.4,3752983935,1,,3752983929,141,49.1,3752983923,199,,3752983925,56,Center,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870933,6,44,1,0,36,eq1oq6y61xnzq88zu0cnw131z,1,43.8,49.2,2022-09-03T13:32:37.465Z,2022-09-04T11:15:18Z,3752984013,233,9,3752983917,56,Back,3752983919,285,,,,,,,,,,,,,,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870951,9,44,1,0,36,cu0eztmjcsbydyp53aleznorw,0,56.2,50.8,2022-09-03T13:32:37.466Z,2022-09-04T02:30:07Z,3752983995,286,,3752984083,233,6,3752983993,56,Center,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454870961,7,1,1,0,36,eq1oq6y61xnzq88zu0cnw131z,1,40.2,48.9,2022-09-03T13:32:37.505Z,2022-09-04T11:15:19Z,3752984043,213,0.7,3752984031,3,,3756582709,388,,3752984035,56,Center,3752984041,212,16.3,3752984039,141,65.1,3752984037,140,51.7,,,,b7fqivvacy7mmarlp180k276d,V. Lampropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871011,8,1,1,0,38,eq1oq6y61xnzq88zu0cnw131z,1,55.5,65.4,2022-09-03T13:32:39.015Z,2022-09-04T02:30:21Z,3752984271,141,57.6,3756583025,178,,3752984265,3,,3752984275,213,5.9,3752984273,212,13.3,3752984267,56,Center,3752984269,140,67.1,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871017,9,49,1,0,39,eq1oq6y61xnzq88zu0cnw131z,1,68.2,56,2022-09-03T13:32:40.016Z,2022-09-04T02:30:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871061,10,1,1,0,40,eq1oq6y61xnzq88zu0cnw131z,1,68.6,55.4,2022-09-03T13:32:40.850Z,2022-09-04T02:30:57Z,3752984515,213,5.7,3752985609,210,15,3752984517,1,,3752984511,141,30.3,3752984507,56,Center,3752984513,212,32.4,3752985611,154,,3752984509,140,94.8,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,1,3756584081,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871069,11,15,1,0,43,eq1oq6y61xnzq88zu0cnw131z,1,94.6,30.4,2022-09-03T13:32:43.786Z,2022-09-04T02:30:58Z,3756584333,178,,3752984541,22,,3752985629,147,44.4,3752985617,154,,3752984545,56,Center,3752985623,102,47.9,3752985615,29,,3752984983,20,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,3752985627,146,98.9,3752985619,55,10,3752985625,103,25.9,3752984543,62,3752985639,233,10,3752985613,81,,,,,,,,,,,,,,,,,,,,,,,,
2454871063,10,10,1,0,43,cu0eztmjcsbydyp53aleznorw,1,1.6,55.3,2022-09-03T13:32:44.228Z,2022-09-04T02:31:03Z,3752984525,178,,3752984523,173,,3752984527,182,,3756026507,378,,3752984529,56,Back,3752985049,233,11,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871081,11,6,1,0,44,cu0eztmjcsbydyp53aleznorw,0,2.3,61.2,2022-09-03T13:32:44.920Z,2022-09-04T02:31:09Z,3752986789,233,12,3752984591,56,Back,3752986727,73,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871111,12,6,1,0,44,eq1oq6y61xnzq88zu0cnw131z,1,97.7,38.8,2022-09-03T13:32:44.920Z,2022-09-04T02:31:08Z,3752986751,233,11,3752984773,75,,3752984771,56,Center,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871663,13,1,1,1,12,eq1oq6y61xnzq88zu0cnw131z,1,99.6,0.5,2022-09-03T13:33:13.587Z,2022-09-04T02:31:17Z,3752987607,140,88.6,3752987609,141,5.6,3752987605,56,Right,3756585035,178,,3752987603,6,,3752987611,212,12.1,3752987617,213,2.8,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455665711,1276,43,1,1,18,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-03T13:33:19.032Z,2022-09-04T10:23:58Z,3757173999,178,0,3757174111,144,82,,,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871675,14,3,1,1,21,eq1oq6y61xnzq88zu0cnw131z,0,90.8,11.5,2022-09-03T13:33:21.797Z,2022-09-04T10:24:08Z,3756028531,465,,3756585745,178,,3752987673,286,,3752987669,56,Right,3752987801,233,12,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871685,12,7,1,1,21,cu0eztmjcsbydyp53aleznorw,0,9.2,88.5,2022-09-03T13:33:22.148Z,2022-09-04T02:33:04Z,3752987741,233,14,3756028209,383,,3752987709,285,,3752987707,56,Back,3756589675,178,,,,,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455666235,1190,83,1,1,22,cu0eztmjcsbydyp53aleznorw,1,8.9,96.5,2022-09-03T13:33:22.946Z,2022-09-04T10:24:54Z,3757176749,399,209232,,,,,,,,,,,,,,,,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871711,15,61,1,1,22,eq1oq6y61xnzq88zu0cnw131z,0,90.3,5.2,2022-09-03T13:33:22.968Z,2022-09-04T10:24:20Z,3756590489,178,,3752987809,56,Right,,,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871737,13,49,1,1,23,cu0eztmjcsbydyp53aleznorw,1,9,83.2,2022-09-03T13:33:24.071Z,2022-09-04T02:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455621633,991,43,1,1,23,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-09-03T13:33:24.071Z,2022-09-04T07:42:10Z,3756948599,178,0,3756949275,144,82,,,,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455622697,1050,83,1,1,24,eq1oq6y61xnzq88zu0cnw131z,1,90.8,16.5,2022-09-03T13:33:25.039Z,2022-09-04T07:45:57Z,3756953637,399,118892,,,,,,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871757,14,1,1,1,24,cu0eztmjcsbydyp53aleznorw,0,9.2,82.6,2022-09-03T13:33:25.046Z,2022-09-04T02:33:35Z,3752987985,141,58.3,3752987983,140,32.9,3752987989,213,5.7,3752987987,212,29.9,3752987979,56,Back,3756591075,178,,3752987975,155,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455622743,1051,43,1,1,26,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-09-03T13:33:26.724Z,2022-09-04T10:25:12Z,3757177543,144,82,3756953875,388,0,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871795,16,49,1,1,26,eq1oq6y61xnzq88zu0cnw131z,1,63.8,40.6,2022-09-03T13:33:26.727Z,2022-09-04T02:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871833,17,1,1,1,27,eq1oq6y61xnzq88zu0cnw131z,1,63.8,40.7,2022-09-03T13:33:27.851Z,2022-09-04T02:34:03Z,3756592215,178,,3752988351,56,Center,3752988357,212,6.4,3752988359,213,5.2,3752988353,140,66.7,3752988355,141,32.4,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871877,18,1,1,1,29,eq1oq6y61xnzq88zu0cnw131z,0,66.6,32.8,2022-09-03T13:33:30.436Z,2022-09-04T02:34:10Z,3752988575,155,,3752988581,141,33.0,3752988579,140,90.5,3752988577,56,Center,3752988585,213,0.0,3756592553,178,,3752988583,212,25.1,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871885,15,12,1,1,32,cu0eztmjcsbydyp53aleznorw,1,9.7,63.1,2022-09-03T13:33:33.592Z,2022-09-04T02:34:16Z,3752988631,140,7.3,3752988635,212,12.7,3756592789,388,,3752988633,141,81.4,3752988629,56,Back,3752988665,15,,3752988637,213,1.8,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871933,19,1,1,1,35,eq1oq6y61xnzq88zu0cnw131z,1,96.3,18.3,2022-09-03T13:33:35.755Z,2022-09-04T10:25:36Z,3752988875,213,3.2,3752988873,212,6.5,3752988869,140,90.1,3757178507,388,,3752988865,56,Right,3752988871,141,17.7,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871937,20,50,1,1,35,eq1oq6y61xnzq88zu0cnw131z,1,91.2,23.8,2022-09-03T13:33:36.697Z,2022-09-04T02:34:36Z,3752988889,286,,3752988887,56,Center,3752989041,233,16,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871955,16,7,1,1,36,cu0eztmjcsbydyp53aleznorw,0,8.8,76.2,2022-09-03T13:33:37.562Z,2022-09-04T02:34:44Z,3756030463,383,,3752988973,56,Back,3752988975,285,,3752989017,233,20,3756593907,178,,,,,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872009,21,13,1,1,38,eq1oq6y61xnzq88zu0cnw131z,1,90.6,25.3,2022-09-03T13:33:38.735Z,2022-09-04T02:34:49Z,3752989729,230,98.9,3752989717,121,,3752989723,103,26.4,3752989203,63,,3752989731,231,46.9,3752989447,72,,3752989727,458,,3752989719,83,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,3752989205,56,Center,3752989725,215,,3756594165,178,,3752989721,102,3752989201,22,,,,57.8,,,,,,,,,,,,,,,,,,,,,,,
2454872001,17,5,1,1,39,cu0eztmjcsbydyp53aleznorw,1,-0.9,41.7,2022-09-03T13:33:40.315Z,2022-09-04T02:34:55Z,3752989177,56,Back,3752989179,346,,3752989303,233,22,,,,,,,,,,,,,,,,d95i3fwjrk3ti4co645mde76x,N. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872029,22,5,1,1,39,eq1oq6y61xnzq88zu0cnw131z,0,100.9,58.3,2022-09-03T13:33:40.315Z,2022-09-04T02:34:55Z,3752989293,346,,3752989291,56,Center,3752989313,233,17,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872577,18,1,1,2,2,cu0eztmjcsbydyp53aleznorw,1,5,37,2022-09-03T13:34:03.198Z,2022-09-04T02:35:03Z,3752991979,74,,3752991965,56,Center,3752991967,140,68.1,3752991973,213,0.1,3752991971,212,66.5,3752991963,124,,3752992637,189,,3752991969,141,45.8,expxslws50h0iw0logr02gs7p,J. Pavlenka,,3752991975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872587,19,61,1,2,8,cu0eztmjcsbydyp53aleznorw,0,77.4,49.3,2022-09-03T13:34:09.688Z,2022-09-04T02:35:14Z,3756595099,178,,3756595097,15,,3752992025,56,Center,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872607,23,1,1,2,10,eq1oq6y61xnzq88zu0cnw131z,1,15.2,49.1,2022-09-03T13:34:10.984Z,2022-09-04T02:35:21Z,3752992159,213,3.1,3752992149,3,,3756595455,178,,3752992157,212,9.6,3752992155,141,50.0,3752992153,140,6.1,3752992151,56,Back,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872615,24,52,1,2,11,eq1oq6y61xnzq88zu0cnw131z,1,6.1,50,2022-09-03T13:34:12.134Z,2022-09-04T02:35:31Z,3756595877,178,,3756032825,377,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872679,25,1,1,2,16,eq1oq6y61xnzq88zu0cnw131z,1,10.9,50.7,2022-09-03T13:34:17.181Z,2022-09-04T02:35:36Z,3752992495,287,,3752992451,141,93.5,3756596107,178,,3752992453,212,42.1,3752992455,213,0.8,3752992445,123,,3752992457,1,,3752992447,56,Back,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,3752992449,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872819,26,1,1,2,22,eq1oq6y61xnzq88zu0cnw131z,1,62.7,93.8,2022-09-03T13:34:23.230Z,2022-09-04T02:35:41Z,3752993127,141,98.1,3752993129,212,10.6,3752993125,140,72.4,3752993123,56,Left,3752993131,213,0.3,3756596393,178,,,,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462130037,1312,3,1,2,26,eq1oq6y61xnzq88zu0cnw131z,0,83.5,95.4,2022-09-03T13:34:26.866Z,2022-09-18T16:46:51Z,3791528785,286,,3791528791,467,1psr9ra8k9j4r94p1xixagzbp,3791528779,56,Left,3791528789,464,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455666875,1191,83,1,2,26,cu0eztmjcsbydyp53aleznorw,1,7.9,7.6,2022-09-03T13:34:27.130Z,2022-09-04T10:26:25Z,3757180315,399,154998,,,,,,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872841,27,1,1,2,26,eq1oq6y61xnzq88zu0cnw131z,0,97.7,92.7,2022-09-03T13:34:27.181Z,2022-09-04T02:35:51Z,3752993249,155,,3752993257,212,24.1,3756596797,178,,3752993255,141,57.8,3756033883,387,,3752993251,56,Center,3752993259,213,4.9,3756033881,225,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,3752993247,2,,3752993253,140,100.0,3756033885,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872815,20,5,1,2,27,cu0eztmjcsbydyp53aleznorw,1,-1.6,32.4,2022-09-03T13:34:27.951Z,2022-09-04T02:35:55Z,3752993115,346,,3752993311,233,28,3752993113,56,Back,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872847,28,5,1,2,27,eq1oq6y61xnzq88zu0cnw131z,0,101.6,67.6,2022-09-03T13:34:27.951Z,2022-09-04T02:35:55Z,3752993279,346,,3752993353,233,20,3752993277,56,Center,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
