id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,keyPass,qualifier/13/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2481744685,128,49,1,13,50,1c7qokc1j5z50cjj4tcu32haa,1,58.7,78.2,2022-11-05T14:44:40.544Z,2022-11-05T20:27:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744713,129,1,1,13,50,1c7qokc1j5z50cjj4tcu32haa,1,58.7,78.2,2022-11-05T14:44:40.595Z,2022-11-05T20:27:43Z,3895567441,213,4.4,3895567423,56,Center,3895567431,141,56.3,3897383697,178,,3895567435,212,15.7,3895567427,140,54.1,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744737,130,1,1,13,51,1c7qokc1j5z50cjj4tcu32haa,1,54.1,56.3,2022-11-05T14:44:41.715Z,2022-11-05T20:27:48Z,3895567553,213,5.7,3895567551,212,44.0,3895567549,141,18.6,3895567543,155,,3895567547,140,88.1,3897384077,178,,3895567545,56,Right,3895567555,1,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744799,131,1,1,13,56,1c7qokc1j5z50cjj4tcu32haa,1,89,19.5,2022-11-05T14:44:46.093Z,2022-11-05T20:28:02Z,3895567929,3,,3897384935,178,,3895567931,56,Center,3895567939,213,1.4,3895567933,140,91.5,3895567937,212,14.2,3895567935,141,40.0,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744805,132,1,1,13,57,1c7qokc1j5z50cjj4tcu32haa,0,91.6,40.4,2022-11-05T14:44:47.727Z,2022-11-05T20:28:08Z,3895567963,56,Center,3895567961,168,,3895567969,212,10.5,3895567959,3,,3895567971,213,1.5,3895567965,140,92.2,3897385335,388,,3895567967,141,55.8,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744795,129,12,1,13,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.8,49,2022-11-05T14:44:48.297Z,2022-11-05T20:28:45Z,3895567913,141,41.3,3895567911,140,12.1,3896804395,15,,3897387269,388,,3895567915,212,5.3,3895567917,213,4.6,3895567909,56,Back,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744815,130,49,1,13,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,11.6,39.1,2022-11-05T14:44:48.931Z,2022-11-05T20:28:55Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744837,131,1,1,13,59,a8l3w3n0j99qjlsxj3jnmgkz1,0,11.6,39.1,2022-11-05T14:44:49.013Z,2022-11-05T20:28:58Z,3895568101,212,35.2,3895568095,56,Back,3895568097,140,29.7,3895568093,157,,3895568099,141,82.7,3895568105,213,1.0,3897387967,178,,3895568107,1,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744863,133,49,1,14,1,1c7qokc1j5z50cjj4tcu32haa,1,71.3,10,2022-11-05T14:44:51.065Z,2022-11-05T20:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744931,134,50,1,14,4,1c7qokc1j5z50cjj4tcu32haa,1,87.2,5.2,2022-11-05T14:44:54.549Z,2022-11-05T20:29:17Z,3895568591,286,,3895568589,56,Right,3895568779,233,132,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744945,132,7,1,14,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.8,94.8,2022-11-05T14:44:55.833Z,2022-11-05T20:29:27Z,3895568669,285,,3895568727,233,134,3895568665,167,,3896805183,385,,3895568667,56,Back,3897389461,178,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744951,133,5,1,14,6,a8l3w3n0j99qjlsxj3jnmgkz1,0,11.6,101.2,2022-11-05T14:44:56.597Z,2022-11-05T20:29:32Z,3895568701,347,,3895568699,56,Back,3895568937,233,135,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481744987,135,5,1,14,6,1c7qokc1j5z50cjj4tcu32haa,1,88.4,-1.2,2022-11-05T14:44:56.597Z,2022-11-05T20:29:32Z,3895568859,347,,3895568911,233,133,3895568857,56,Right,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745213,136,1,1,14,23,1c7qokc1j5z50cjj4tcu32haa,0,92.2,0,2022-11-05T14:45:13.237Z,2022-11-05T20:29:38Z,3895569905,212,23.0,3895569907,213,1.5,3895569897,107,,3895569903,141,32.5,3895569909,1,,3895569901,140,93.3,3895569899,56,Center,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745267,134,12,1,14,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,9.3,67.4,2022-11-05T14:45:14.992Z,2022-11-05T20:29:45Z,3895570205,141,92.7,3895570207,212,27.0,3895570213,15,,3895570201,56,Back,3895570203,140,29.1,3895570209,213,0.7,3897390365,178,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745359,137,1,1,14,29,1c7qokc1j5z50cjj4tcu32haa,1,65.9,5,2022-11-05T14:45:18.910Z,2022-11-05T20:29:50Z,3897390625,178,,3895570649,213,2.3,3895570643,140,55.7,3895570641,56,Center,3895570647,212,15.7,3895570645,141,21.9,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745449,138,1,1,14,32,1c7qokc1j5z50cjj4tcu32haa,1,55.7,28.6,2022-11-05T14:45:22.305Z,2022-11-05T20:29:55Z,3895571179,140,91.4,3897390851,178,,3895571181,141,25.0,3895571183,212,37.6,3895571187,1,,3895571175,155,,3895571177,56,Center,3895571185,213,6.2,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745463,139,1,1,14,35,1c7qokc1j5z50cjj4tcu32haa,0,92.2,24.7,2022-11-05T14:45:24.822Z,2022-11-05T20:30:04Z,3895571225,141,44.3,3895571227,212,15.1,3897391257,388,,3895571229,213,1.1,3895571221,56,Center,3895571223,140,98.9,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745469,136,52,1,14,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,2.2,55.4,2022-11-05T14:45:26.420Z,2022-11-05T20:30:10Z,3896806277,377,,3897391675,178,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745673,137,1,1,14,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,11.8,47,2022-11-05T14:45:34.590Z,2022-11-05T20:30:16Z,3895572247,213,5.1,3895572245,212,30.0,3895572237,123,,3897391949,178,,3895572239,56,Back,3895572269,189,,3895572243,141,5.9,3895572241,140,22.2,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745697,138,1,1,14,48,a8l3w3n0j99qjlsxj3jnmgkz1,0,22.9,2.9,2022-11-05T14:45:38.719Z,2022-11-05T20:30:20Z,3895572489,233,140,3895572493,286,,3895572377,140,24.0,3895572375,56,Back,3895572381,212,1.2,3895572383,213,0.2,3897392249,178,,3895572379,141,3.2,23l48u4w5nj4036whjm3s49gp,R. Baku,3895572373,155,,3895572487,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745705,140,74,1,14,49,1c7qokc1j5z50cjj4tcu32haa,1,74.4,97.8,2022-11-05T14:45:38.809Z,2022-11-05T20:30:23Z,3895572419,56,Left,3895572421,285,,3897392463,178,,3895572509,233,138,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745879,139,5,1,14,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.4,-0.9,2022-11-05T14:45:39.182Z,2022-11-05T20:30:27Z,3895573297,233,141,3895573293,56,Back,3895573295,347,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745717,141,5,1,14,49,1c7qokc1j5z50cjj4tcu32haa,0,75.6,100.9,2022-11-05T14:45:39.182Z,2022-11-05T20:30:28Z,3895572471,56,Left,3895572473,347,,3895573321,233,139,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745891,140,1,1,14,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.5,0,2022-11-05T14:45:48.747Z,2022-11-05T20:30:33Z,3895573365,213,0.6,3895573355,107,,3895573359,140,29.4,3895573361,141,4.6,3895573363,212,6.4,3895573357,56,Back,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481745909,141,1,1,14,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.6,4.7,2022-11-05T14:45:49.743Z,2022-11-05T20:30:40Z,3895573425,140,16.6,3897393289,178,,3895573465,156,,3895573427,141,3.4,3895573423,56,Back,3895573429,212,13.7,3895573431,213,3.2,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746013,142,1,1,15,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,15.7,5.8,2022-11-05T14:45:53.694Z,2022-11-05T19:56:16Z,3895573887,213,2.1,3895573885,212,17.9,3895573879,56,Back,3897283841,178,,3895573881,140,6.5,3895573883,141,28.0,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746047,143,1,1,15,5,a8l3w3n0j99qjlsxj3jnmgkz1,0,6.5,28.1,2022-11-05T14:45:55.207Z,2022-11-05T19:56:21Z,3895574053,213,5.9,3895574041,56,Back,3895574051,212,27.6,3895574045,140,31.2,3895574037,155,,3897284423,178,,3895574047,141,14.2,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482106459,981,67,1,15,6,1c7qokc1j5z50cjj4tcu32haa,1,68.9,81.8,2022-11-05T14:45:56.498Z,2022-11-05T21:24:08Z,3897486617,233,900,,,,,,,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482106455,900,67,1,15,6,a8l3w3n0j99qjlsxj3jnmgkz1,0,31.1,18.2,2022-11-05T14:45:56.499Z,2022-11-05T20:58:16Z,3897486639,233,981,,,,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746077,142,8,1,15,6,1c7qokc1j5z50cjj4tcu32haa,1,65.7,79.1,2022-11-05T14:45:56.513Z,2022-11-05T21:24:09Z,3897284657,178,,3896807443,384,,3895574241,56,Left,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746183,144,4,1,15,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.3,25.6,2022-11-05T14:45:59.547Z,2022-11-05T19:56:36Z,3895574745,285,,3895574737,13,,3895574741,56,Back,3895574743,152,,3895574739,294,,3895574779,233,143,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746169,143,4,1,15,9,1c7qokc1j5z50cjj4tcu32haa,0,70.7,74.4,2022-11-05T14:45:59.548Z,2022-11-05T19:56:35Z,3897284921,178,,3895574685,56,Center,3895574687,152,,3895574689,286,,3895574681,13,,3895574683,294,,3895574795,233,144,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746309,145,1,1,15,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.3,22.7,2022-11-05T14:46:08.248Z,2022-11-05T19:56:46Z,3895575419,56,Back,3895575423,141,57.8,3895575421,140,24.7,3897285203,178,,3895575427,213,1.6,3895575417,152,,3895575425,212,23.9,3895575415,5,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746357,146,1,1,15,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.8,59.7,2022-11-05T14:46:10.368Z,2022-11-05T19:56:53Z,3897285307,178,,3895575635,141,87.5,3895575637,212,20.6,3895575631,56,Back,3895575639,213,1.2,3895575633,140,32.5,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746373,147,1,1,15,23,a8l3w3n0j99qjlsxj3jnmgkz1,0,33,88.2,2022-11-05T14:46:13.536Z,2022-11-05T19:56:57Z,3895575705,140,61.7,3897285479,178,,3895575709,212,30.3,3895575703,56,Left,3895575707,141,93.3,3895575711,213,0.1,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746409,144,8,1,15,24,1c7qokc1j5z50cjj4tcu32haa,1,39.6,4,2022-11-05T14:46:14.464Z,2022-11-05T19:57:01Z,3896808177,385,,3897285627,389,,3895575895,56,Back,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746421,145,5,1,15,25,1c7qokc1j5z50cjj4tcu32haa,0,40.2,-1.3,2022-11-05T14:46:15.105Z,2022-11-05T19:57:06Z,3895576161,233,148,3895575925,56,Back,3895575929,347,,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746467,148,5,1,15,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,59.8,101.3,2022-11-05T14:46:15.105Z,2022-11-05T19:57:06Z,3895576131,347,,3895576145,233,145,3895576129,56,Left,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746503,149,1,1,15,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,60.9,100,2022-11-05T14:46:19.752Z,2022-11-05T19:57:10Z,3895576297,140,66.4,3895576295,56,Left,3895576301,212,11.5,3895576299,141,86.4,3895576293,107,,3895576303,213,5.2,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746579,150,1,1,15,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,65.7,88.8,2022-11-05T14:46:21.466Z,2022-11-05T19:57:15Z,3895576629,140,46.5,3897285991,178,,3895576641,213,3.5,3895576633,141,77.4,3895576637,212,21.6,3895576625,56,Back,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746583,151,4,1,15,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.6,74.5,2022-11-05T14:46:23.228Z,2022-11-05T19:57:20Z,3895576647,294,,3895576645,13,,3895576651,152,,3895576649,56,Back,3895576653,286,,3895576807,233,146,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746605,146,4,1,15,33,1c7qokc1j5z50cjj4tcu32haa,0,53.4,25.5,2022-11-05T14:46:23.229Z,2022-11-05T19:57:20Z,3895576817,233,151,3895576779,285,,3895576773,294,,3895576771,13,,3897286097,178,,3895576777,152,,3895576775,56,Center,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746751,152,1,1,15,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,55.4,79.2,2022-11-05T14:46:35.889Z,2022-11-05T19:57:28Z,3895577493,213,1.0,3897286337,178,,3895577491,212,9.8,3895577483,152,,3895577481,5,,3895577489,141,91.2,3895577485,56,Left,3895577487,140,60.5,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746779,153,1,1,15,48,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.1,91.8,2022-11-05T14:46:38.412Z,2022-11-05T19:57:37Z,3895577601,140,68.1,3895577603,141,78.9,3897286537,178,,3895577607,213,5.4,3895577605,212,11.4,3895577599,56,Left,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746799,154,1,1,15,50,a8l3w3n0j99qjlsxj3jnmgkz1,1,70.6,81.2,2022-11-05T14:46:40.391Z,2022-11-05T19:57:44Z,3895577687,140,81.5,3895577685,56,Left,3897286797,178,,3895577693,213,0.6,3895577691,212,13.6,3895577689,141,92.0,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746829,155,1,1,15,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,85.1,92.6,2022-11-05T14:46:42.131Z,2022-11-05T19:57:48Z,3895577867,56,Left,3897286907,178,,3895577875,213,5.9,3895577869,140,99.1,3895577871,141,83.9,3895577873,212,15.8,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746839,156,1,1,15,54,a8l3w3n0j99qjlsxj3jnmgkz1,0,99.1,83.9,2022-11-05T14:46:43.890Z,2022-11-05T19:57:56Z,3895577917,140,93.8,3895577915,56,Center,3895577923,213,4.0,3895577921,212,8.2,3895577919,141,75.0,3897287113,178,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746845,147,61,1,15,54,1c7qokc1j5z50cjj4tcu32haa,1,5.3,23.9,2022-11-05T14:46:44.147Z,2022-11-05T19:58:34Z,3897288383,178,,3895577957,56,Back,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746857,148,6,1,15,54,1c7qokc1j5z50cjj4tcu32haa,0,5.8,24.6,2022-11-05T14:46:44.646Z,2022-11-05T19:58:38Z,3895578015,56,Back,3895578019,73,,3895578115,233,157,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481746863,157,6,1,15,54,a8l3w3n0j99qjlsxj3jnmgkz1,1,94.2,75.4,2022-11-05T14:46:44.646Z,2022-11-05T19:58:38Z,3895578079,233,148,3895578051,73,,3895578049,56,Center,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747287,158,1,1,16,22,a8l3w3n0j99qjlsxj3jnmgkz1,0,99.5,99.5,2022-11-05T14:47:12.479Z,2022-11-05T19:58:42Z,3895580259,141,59.4,3895580251,155,,3895580249,6,,3895580253,223,,3897288633,178,,3895580255,56,Center,3895580257,140,97.4,3895580247,2,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,3895580263,213,4.6,3895580261,212,27.4,3896827523,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747343,149,12,1,16,23,1c7qokc1j5z50cjj4tcu32haa,1,6.1,34.9,2022-11-05T14:47:13.437Z,2022-11-05T19:58:48Z,3895580579,141,48.1,3895580583,212,12.2,3895580575,56,Back,3895580587,213,0.8,3897288835,178,,3895580577,140,13.9,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747397,150,12,1,16,25,1c7qokc1j5z50cjj4tcu32haa,1,13.9,48.1,2022-11-05T14:47:14.971Z,2022-11-05T19:58:53Z,3895580895,167,,3895580845,56,Left,3897288953,178,,3895580847,140,50.3,3895580851,212,52.7,3895580849,141,100.0,3895580853,213,0.8,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747401,151,5,1,16,27,1c7qokc1j5z50cjj4tcu32haa,0,44.7,101.2,2022-11-05T14:47:17.751Z,2022-11-05T19:59:03Z,3895580869,347,,3895581697,233,159,3895580867,56,Back,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747551,159,5,1,16,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,55.3,-1.2,2022-11-05T14:47:17.751Z,2022-11-05T19:59:02Z,3895581609,347,,3895581607,56,Right,3895581693,233,151,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747615,160,1,1,16,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.9,0,2022-11-05T14:47:34.839Z,2022-11-05T19:59:07Z,3895581935,140,50.2,3895581937,141,6.2,3895581939,212,6.8,3895581933,56,Right,3895581931,107,,3895581941,213,2.4,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747639,161,1,1,16,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,49.9,7.6,2022-11-05T14:47:35.768Z,2022-11-05T19:59:14Z,3897289633,178,,3895582069,56,Back,3895582073,141,2.2,3895582071,140,41.9,3895582077,213,3.6,3895582075,212,9.2,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747695,162,1,1,16,47,a8l3w3n0j99qjlsxj3jnmgkz1,1,41.9,2.2,2022-11-05T14:47:37.263Z,2022-11-05T19:59:18Z,3895582353,56,Back,3895582359,212,30.7,3895582361,213,2.4,3895582355,140,19.9,3897289711,178,,3895582357,141,32.0,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747731,163,1,1,16,50,a8l3w3n0j99qjlsxj3jnmgkz1,1,20.1,32.2,2022-11-05T14:47:40.530Z,2022-11-05T19:59:23Z,3895582539,56,Back,3895582549,1,,3895582543,141,74.9,3895582541,140,34.6,3897289909,178,,3895582547,213,1.1,3895582545,212,32.8,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747761,164,1,1,16,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.6,74.9,2022-11-05T14:47:42.591Z,2022-11-05T19:59:26Z,3895582669,140,38.5,3897289983,178,,3895582673,212,9.9,3895582671,141,61.7,3895582675,213,5.1,3895582667,56,Back,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747805,165,1,1,16,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,38.5,61.7,2022-11-05T14:47:43.682Z,2022-11-05T19:59:29Z,3895582883,56,Back,3895582889,212,15.9,3895582891,213,2.9,3895582887,141,67.7,3897290087,178,,3895582885,140,23.9,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747849,166,1,1,16,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.8,67.7,2022-11-05T14:47:47.007Z,2022-11-05T19:59:34Z,3895583099,56,Back,3897290235,178,,3895583105,212,10.6,3895583107,213,5.2,3895583103,141,53.6,3895583101,140,28.1,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
