id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2476260667,5,12,1,0,30,a8d2gb2nag8fy0itbuxmcibh2,1,7.4,24.4,2022-10-23T13:31:28.481Z,2022-10-24T00:43:06Z,3866601783,212,26.9,3866601779,141,37.0,3866601777,140,31.7,3866601775,56,Back,3866601787,213,0.3,3869022181,388,,3866601837,15,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476260751,6,4,1,0,32,a8d2gb2nag8fy0itbuxmcibh2,1,27.6,42.2,2022-10-23T13:31:30.331Z,2022-10-24T00:43:12Z,3866602321,233,7,3866602231,294,,3866602235,152,,3866602233,56,Back,3866602237,285,,3866602229,13,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476260763,7,4,1,0,32,eq1oq6y61xnzq88zu0cnw131z,0,72.4,57.8,2022-10-23T13:31:30.332Z,2022-10-24T00:43:12Z,3866602389,233,6,3866602277,13,,3866602281,56,Center,3866602279,294,,3866602283,152,,3866602285,286,,3869022385,178,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261097,7,1,1,0,46,a8d2gb2nag8fy0itbuxmcibh2,1,24.1,44.1,2022-10-23T13:31:44.588Z,2022-10-24T00:43:14Z,3869022449,178,,3866604099,141,37.1,3866604101,212,16.2,3866604085,5,,3866604089,56,Back,3866604105,213,3.4,3866604091,140,9.4,3866605589,189,,1vv29mash2uijx542ssjk666t,R. Khedira,3866604087,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261227,8,1,1,0,51,a8d2gb2nag8fy0itbuxmcibh2,1,12.7,36.1,2022-10-23T13:31:49.816Z,2022-10-24T00:43:17Z,3869022581,178,,3866604759,1,,3866604749,56,Center,3866604751,140,62.4,3866604755,212,52.3,3866604753,141,31.6,3866604747,155,,3866604757,213,6.2,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261237,8,4,1,0,54,eq1oq6y61xnzq88zu0cnw131z,1,33.4,61.2,2022-10-23T13:31:53Z,2022-10-24T00:44:03Z,3867403927,56,Back,3867403931,286,,3867403961,233,9,3867403929,152,,3867403923,13,,3867403925,294,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261233,9,4,1,0,54,a8d2gb2nag8fy0itbuxmcibh2,0,66.6,38.8,2022-10-23T13:31:53.001Z,2022-10-24T00:44:03Z,3866604797,152,,3869024157,178,,3866604795,56,Center,3866604923,233,8,3866604791,13,,3867404747,294,,3866604799,285,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261457,9,1,1,1,3,eq1oq6y61xnzq88zu0cnw131z,1,31.2,63.1,2022-10-23T13:32:01.658Z,2022-10-24T00:44:05Z,3866606005,140,43.5,3869024199,178,,3866606003,56,Back,3866932617,189,,3866606011,213,1.0,3866606009,212,25.0,3866606001,152,,3866605999,5,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,3866606007,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261485,10,1,1,1,6,eq1oq6y61xnzq88zu0cnw131z,1,53.3,94.6,2022-10-23T13:32:04.554Z,2022-10-24T00:44:09Z,3866606157,140,42.0,3866606167,213,3.6,3866606149,56,Back,3866606161,141,85.5,3869024317,178,,3866606163,212,13.4,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261511,11,1,1,1,8,eq1oq6y61xnzq88zu0cnw131z,1,37.6,83.3,2022-10-23T13:32:06.608Z,2022-10-24T00:44:14Z,3866606287,212,11.4,3866606289,213,4.2,3869024489,178,,3866606281,56,Back,3866606285,141,68.5,3866606283,140,32.4,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261583,12,1,1,1,11,eq1oq6y61xnzq88zu0cnw131z,1,34.2,68,2022-10-23T13:32:09.799Z,2022-10-24T00:44:18Z,3866606693,141,95.0,3866606695,212,23.9,3866606691,140,48.7,3869024623,178,,3866606689,56,Back,3866606697,213,0.9,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261605,13,1,1,1,16,eq1oq6y61xnzq88zu0cnw131z,1,39.8,85.4,2022-10-23T13:32:14.694Z,2022-10-24T00:44:21Z,3866606827,213,3.9,3866606819,56,Back,3869024685,178,,3866606821,140,32.4,3866606825,212,11.0,3866606823,141,73.9,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261755,14,1,1,1,19,eq1oq6y61xnzq88zu0cnw131z,1,28.5,65.8,2022-10-23T13:32:17.073Z,2022-10-24T00:44:23Z,3866607587,56,Back,3866607595,213,4.9,3866607593,212,24.8,3866607591,141,30.0,3866607589,140,32.9,3869024737,178,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261869,15,1,1,1,24,eq1oq6y61xnzq88zu0cnw131z,1,28.1,25.8,2022-10-23T13:32:22.944Z,2022-10-24T00:44:27Z,3866608237,140,34.5,3869024865,178,,3866608239,141,39.8,3866608243,213,1.0,3866608235,56,Back,3866608241,212,11.7,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261923,16,1,1,1,26,eq1oq6y61xnzq88zu0cnw131z,1,34.5,39.8,2022-10-23T13:32:24.455Z,2022-10-24T00:44:32Z,3866608537,56,Back,3866608547,141,37.3,3866608543,140,30.9,3866608551,213,3.6,3869025047,178,,3866608549,212,4.1,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261965,17,1,1,1,28,eq1oq6y61xnzq88zu0cnw131z,1,30.9,37.3,2022-10-23T13:32:26.677Z,2022-10-24T00:44:36Z,3866608799,140,33.7,3869025131,178,,3866608801,141,73.5,3866608805,213,1.5,3866608797,56,Back,3866608803,212,24.8,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476261997,18,1,1,1,32,eq1oq6y61xnzq88zu0cnw131z,0,33.7,73.5,2022-10-23T13:32:30.558Z,2022-10-24T00:44:39Z,3869025255,178,,3866608977,56,Left,3866608991,1,,3866608975,155,,3866608981,141,100.0,3866608989,213,0.4,3866608979,140,79.6,3866608985,212,51.8,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262125,10,5,1,1,36,a8d2gb2nag8fy0itbuxmcibh2,1,15.4,-1.6,2022-10-23T13:32:34.074Z,2022-10-24T00:44:42Z,3866609707,347,,3866609705,56,Back,3866609735,233,19,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262007,19,5,1,1,36,eq1oq6y61xnzq88zu0cnw131z,0,84.6,101.6,2022-10-23T13:32:34.074Z,2022-10-24T00:44:42Z,3866609781,233,10,3866609027,347,,3866609025,56,Left,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262437,11,1,1,1,52,a8d2gb2nag8fy0itbuxmcibh2,1,18.2,0,2022-10-23T13:32:50.869Z,2022-10-24T00:44:55Z,3866611377,212,8.7,3866611369,107,,3866611371,56,Back,3866611379,213,1.4,3866611373,140,19.2,3866611375,141,10.7,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262573,12,1,1,1,53,a8d2gb2nag8fy0itbuxmcibh2,0,22.5,9.4,2022-10-23T13:32:52.034Z,2022-10-24T00:44:59Z,3866612109,212,50.3,3866612111,213,0.3,3866612101,157,,3866612113,1,,3866612105,140,67.6,3866612103,56,Center,3866612107,141,34.2,3869025983,178,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262603,20,61,1,2,0,eq1oq6y61xnzq88zu0cnw131z,1,30.1,55.7,2022-10-23T13:32:58.871Z,2022-10-24T00:45:07Z,3869026203,178,,3866612279,56,Back,3869026201,15,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262673,21,50,1,2,3,eq1oq6y61xnzq88zu0cnw131z,1,26.2,26.8,2022-10-23T13:33:01.290Z,2022-10-24T00:45:09Z,3866612625,56,Back,3866717757,233,38,3866717637,285,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476265125,38,7,1,2,3,a8d2gb2nag8fy0itbuxmcibh2,1,73.8,73.2,2022-10-23T13:33:01.306Z,2022-10-24T00:45:11Z,3866717703,233,21,3866625371,286,,3867845043,383,,3869026377,178,,3866625367,56,Center,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262695,13,3,1,2,3,a8d2gb2nag8fy0itbuxmcibh2,0,77,68.9,2022-10-23T13:33:01.927Z,2022-10-24T00:45:18Z,3866612763,56,Center,3867845381,465,,3866612765,286,,3869026717,178,,3866625981,233,22,,,,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262705,22,7,1,2,4,eq1oq6y61xnzq88zu0cnw131z,1,23,31.1,2022-10-23T13:33:02.189Z,2022-10-24T00:45:27Z,3866612801,56,Back,3867845237,385,,3866612803,285,,3869026979,178,,3866625955,233,13,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262713,23,49,1,2,5,eq1oq6y61xnzq88zu0cnw131z,1,20.9,36.1,2022-10-23T13:33:03.242Z,2022-10-24T00:45:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262777,24,1,1,2,5,eq1oq6y61xnzq88zu0cnw131z,1,20.9,36.1,2022-10-23T13:33:04.044Z,2022-10-24T00:45:35Z,3866613107,140,4.3,3866613113,213,2.7,3866613105,56,Back,3869027253,178,,3866613111,212,19.1,3866613109,141,47.5,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262855,25,1,1,2,9,eq1oq6y61xnzq88zu0cnw131z,0,2.3,48.7,2022-10-23T13:33:07.107Z,2022-10-24T00:45:39Z,3866613531,1,,3866613527,212,47.3,3866613525,141,25.4,3866613523,140,44.7,3866613529,213,5.9,3869027425,178,,3866613519,155,,3866613521,56,Back,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262907,14,1,1,2,12,a8d2gb2nag8fy0itbuxmcibh2,1,54.3,68.4,2022-10-23T13:33:10.394Z,2022-10-24T00:45:44Z,3869027551,178,,3866613777,213,6.1,3866613767,3,,3866613771,140,68.5,3866613769,56,Center,3866613773,141,63.4,3866613775,212,15.3,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476724995,866,43,1,2,13,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-23T13:33:11.905Z,2022-10-24T01:28:02Z,3869053287,178,0,3869083233,144,82,,,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476774573,1244,61,1,2,13,a8d2gb2nag8fy0itbuxmcibh2,1,70.8,63.6,2022-10-23T13:33:12.018Z,2022-10-24T06:06:45Z,3869317665,56,Center,3869317681,178,,,,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476266435,46,43,1,2,14,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-23T13:33:12.330Z,2022-10-23T17:21:08Z,3866632363,56,Center,3867899377,144,61,,,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262937,16,44,1,2,14,a8d2gb2nag8fy0itbuxmcibh2,1,64.3,67.7,2022-10-23T13:33:12.886Z,2022-10-24T01:24:13Z,3866613921,286,,3866614379,233,26,3866613919,56,Center,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263005,26,44,1,2,14,eq1oq6y61xnzq88zu0cnw131z,0,35.7,32.3,2022-10-23T13:33:12.887Z,2022-10-24T00:45:49Z,3866614325,233,16,3866614291,56,Back,3866614293,285,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476262913,15,61,1,2,14,a8d2gb2nag8fy0itbuxmcibh2,0,68.4,64.2,2022-10-23T13:33:12.964Z,2022-10-24T01:24:13Z,3869027889,388,,3866613809,56,Center,3869027887,15,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263045,27,1,1,2,15,eq1oq6y61xnzq88zu0cnw131z,1,32.9,35.2,2022-10-23T13:33:13.922Z,2022-10-24T00:45:57Z,3866614497,212,23.4,3869027979,178,,3866614489,157,,3866614501,1,,3866614491,56,Center,3866614499,213,0.4,3866614493,140,53.4,3866614495,141,48.8,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263051,28,61,1,2,17,eq1oq6y61xnzq88zu0cnw131z,0,53.4,48.8,2022-10-23T13:33:15.800Z,2022-10-24T00:46:02Z,3869028207,388,,3866614535,56,Center,3869028205,21,,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263061,17,49,1,2,18,a8d2gb2nag8fy0itbuxmcibh2,1,54.2,41.6,2022-10-23T13:33:17.050Z,2022-10-24T00:46:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263099,18,61,1,2,21,a8d2gb2nag8fy0itbuxmcibh2,0,54.3,47.8,2022-10-23T13:33:19.180Z,2022-10-24T00:46:13Z,3869028485,178,,3866614765,56,Center,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476725053,830,43,1,2,21,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-10-23T13:33:19.415Z,2022-10-24T01:03:38Z,3869053699,178,0,3869053735,144,82,,,,,,,,,,,,,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263241,30,49,1,2,22,eq1oq6y61xnzq88zu0cnw131z,1,39.6,58.5,2022-10-23T13:33:20.393Z,2022-10-24T00:46:17Z,,,,,,,,,,,,,,,,,,,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263129,29,50,1,2,22,eq1oq6y61xnzq88zu0cnw131z,1,44.2,52.2,2022-10-23T13:33:20.795Z,2022-10-24T00:46:26Z,3866614957,286,,3866614953,56,Back,3866615225,233,19,,,,,,,,,,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263173,19,7,1,2,22,a8d2gb2nag8fy0itbuxmcibh2,0,55.8,47.8,2022-10-23T13:33:20.869Z,2022-10-24T00:46:29Z,3866615183,233,29,3867900417,383,,3869029063,178,,3866615141,56,Center,3866615143,285,,,,,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263203,20,1,1,2,24,a8d2gb2nag8fy0itbuxmcibh2,0,55.7,49.9,2022-10-23T13:33:22.248Z,2022-10-24T00:46:34Z,3869029209,389,,3866615323,212,10.6,3866615325,213,0.9,3866615321,141,62.4,3866615319,140,61.7,3866615317,56,Center,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263267,31,1,1,2,25,eq1oq6y61xnzq88zu0cnw131z,0,34.9,39.7,2022-10-23T13:33:23.713Z,2022-10-24T00:46:38Z,3869029265,178,,3866615623,140,84.7,3866615619,56,Center,3866615641,1,,3866615617,155,,3866615631,212,55.7,3866615639,213,0.4,3866615627,141,67.8,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476263289,21,52,1,2,29,a8d2gb2nag8fy0itbuxmcibh2,1,11.8,35.2,2022-10-23T13:33:27.784Z,2022-10-24T00:46:41Z,3869029409,388,,3867901671,378,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
