id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2516084351,27,43,1,0,8,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-03-05T16:30:16.983Z,2023-03-05T16:43:46Z,4076366481,233,4,4076366281,285,0,4076363725,56,Center,4076366355,397,0,4076420213,144,74,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516382609,903,67,1,0,9,c5hderjlkcoaze51e5wgvptk,1,25.3,49.5,2023-03-05T16:30:18.683Z,2023-03-06T08:50:42Z,4077976049,233,1007,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516382603,1007,67,1,0,9,a8l3w3n0j99qjlsxj3jnmgkz1,0,74.7,50.5,2023-03-05T16:30:18.684Z,2023-03-06T08:43:59Z,4077976053,233,903,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516082873,4,12,1,0,9,c5hderjlkcoaze51e5wgvptk,1,23.6,50.7,2023-03-05T16:30:18.691Z,2023-03-06T08:50:43Z,4076355789,56,Back,4076361081,141,50.3,4076420245,233,6,4076361083,212,3.1,4076366445,397,,4076361085,213,6.2,4077942537,178,,4076361079,140,26.5,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516082867,6,74,1,0,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,77.3,38.5,2023-03-05T16:30:18.736Z,2023-03-06T08:01:01Z,4076355761,56,Center,4076419895,397,,4076419753,285,,4077942607,178,,4076420249,233,4,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516382737,904,67,1,0,11,c5hderjlkcoaze51e5wgvptk,1,18.6,54.7,2023-03-05T16:30:20.160Z,2023-03-06T08:50:43Z,4077976639,233,1016,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516382733,1016,67,1,0,11,a8l3w3n0j99qjlsxj3jnmgkz1,0,81.4,45.3,2023-03-05T16:30:20.161Z,2023-03-06T08:44:35Z,4077976647,233,904,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516082911,5,1,1,0,11,c5hderjlkcoaze51e5wgvptk,0,17.8,55,2023-03-05T16:30:20.166Z,2023-03-06T08:50:43Z,4076355961,157,,4076355975,213,5.7,4077942703,178,,4076419789,233,6,4076355979,1,,4076355965,140,19.4,4076355971,212,2.0,4076355963,56,Back,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,4076355967,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516095439,115,61,1,0,11,a8l3w3n0j99qjlsxj3jnmgkz1,1,79.9,46.6,2023-03-05T16:30:20.185Z,2023-03-06T08:01:11Z,4077942771,178,,4076423799,56,Center,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516082853,5,43,1,0,11,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-03-05T16:30:20.376Z,2023-03-05T17:22:30Z,4076567035,144,61,4076355665,56,Center,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516082979,6,1,1,0,13,c5hderjlkcoaze51e5wgvptk,0,18,72,2023-03-05T16:30:22.415Z,2023-03-06T08:01:17Z,4076356323,141,58.4,4076356327,212,13.8,4076356317,3,,4076356321,140,27.7,4076356319,56,Back,4076356333,213,5.5,4077942861,178,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516082951,7,44,1,0,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,69.6,37.1,2023-03-05T16:30:24.406Z,2023-03-06T08:37:57Z,4076356485,233,7,4076356157,56,Center,4076356159,286,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516082991,7,44,1,0,15,c5hderjlkcoaze51e5wgvptk,0,30.4,62.9,2023-03-05T16:30:24.407Z,2023-03-06T08:01:31Z,4076356389,56,Back,4076356391,285,,4076356493,233,7,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516082965,8,1,1,0,15,a8l3w3n0j99qjlsxj3jnmgkz1,0,66.8,32.6,2023-03-05T16:30:24.446Z,2023-03-06T08:37:57Z,4076356233,3,,4076356237,140,77.2,4076356239,141,26.9,4077943153,388,,4076356243,213,5.9,4076356235,56,Center,4076356241,212,11.6,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083033,8,12,1,0,17,c5hderjlkcoaze51e5wgvptk,1,19.4,76,2023-03-05T16:30:25.976Z,2023-03-06T08:01:48Z,4076356629,141,100.0,4076356627,140,42.9,4077943331,178,,4076356653,167,,4076356625,56,Back,4076356633,213,0.6,4076356631,212,30.4,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516084467,28,43,1,0,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-03-05T16:30:27.896Z,2023-03-05T23:39:42Z,4077515783,144,61,4076364363,56,Center,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083051,9,5,1,0,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,57.2,-1.4,2023-03-05T16:30:29.381Z,2023-03-06T08:01:54Z,4076356727,56,Right,4076356729,347,,4076356733,233,9,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083037,9,5,1,0,20,c5hderjlkcoaze51e5wgvptk,0,42.8,101.4,2023-03-05T16:30:29.381Z,2023-03-06T08:01:54Z,4076356649,56,Back,4076356651,347,,4076356783,233,9,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083101,10,1,1,0,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,57.4,0,2023-03-05T16:30:31.657Z,2023-03-06T08:01:59Z,4076357057,107,,4076357067,140,38.1,4076357061,56,Back,4076357075,213,3.0,4076357071,141,4.0,4076357073,212,20.5,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083141,11,1,1,0,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,40.5,10.6,2023-03-05T16:30:34.344Z,2023-03-06T08:12:05Z,4076357319,213,1.7,4076357317,212,26.8,4076357311,140,37.1,4076357315,141,49.7,4077951761,178,,4076357309,56,Back,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083171,12,1,1,0,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,37.1,58.7,2023-03-05T16:30:38.104Z,2023-03-06T08:12:09Z,4076357453,212,19.7,4077951793,178,,4076357447,56,Back,4076357451,141,86.9,4076357449,140,41.4,4076357455,213,1.3,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083217,13,1,1,0,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.9,87.8,2023-03-05T16:30:40.559Z,2023-03-06T08:12:25Z,4076357745,141,63.5,4076357743,140,7.6,4076357747,212,37.7,4076357751,1,,4076357749,213,3.6,4076357741,56,Back,4077951871,178,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083227,14,1,1,0,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,7.6,62.9,2023-03-05T16:30:44.691Z,2023-03-06T08:12:36Z,4076357791,212,16.3,4076357787,140,23.1,4076357789,141,62.0,4077951909,178,,4076357793,213,6.2,4076357785,56,Back,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083267,15,1,1,0,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.1,62,2023-03-05T16:30:45.809Z,2023-03-06T08:12:41Z,4076357979,56,Back,4076358035,156,,4076357995,213,2.2,4077951943,178,,4076357989,141,87.0,4076357993,212,21.5,4076357983,140,10.6,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083325,16,1,1,0,39,a8l3w3n0j99qjlsxj3jnmgkz1,0,14.3,89.1,2023-03-05T16:30:48.544Z,2023-03-06T08:12:45Z,4076358277,1,,4076358273,212,56.5,4076358265,155,,4077951971,178,,4076358271,141,70.4,4076358275,213,6.1,4076358267,56,Center,4076358269,140,66.7,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083353,10,1,1,0,43,c5hderjlkcoaze51e5wgvptk,1,28.5,30.5,2023-03-05T16:30:51.976Z,2023-03-06T08:12:59Z,4077952067,178,,4076358435,140,39.1,4076358441,213,0.2,4076358439,212,11.3,4076358437,141,33.0,4076358433,56,Back,4076358431,3,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083357,11,49,1,0,44,c5hderjlkcoaze51e5wgvptk,1,38,34.1,2023-03-05T16:30:53.379Z,2023-03-06T08:13:04Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083383,12,1,1,0,44,c5hderjlkcoaze51e5wgvptk,1,38,34.1,2023-03-05T16:30:53.441Z,2023-03-06T08:13:09Z,4076358621,212,8.7,4076358617,140,29.9,4076358619,141,31.3,4076358623,213,3.4,4076358615,56,Back,4077952127,178,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083399,13,1,1,0,47,c5hderjlkcoaze51e5wgvptk,1,30,30.8,2023-03-05T16:30:55.959Z,2023-03-06T08:13:14Z,4077952145,178,,4076358697,141,7.4,4076358693,56,Back,4076358701,213,5.3,4076358699,212,19.1,4076358695,140,40.0,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083431,14,1,1,0,49,c5hderjlkcoaze51e5wgvptk,0,40,7.4,2023-03-05T16:30:58.175Z,2023-03-06T08:13:18Z,4076358869,141,7.1,4077952165,178,,4076358861,56,Back,4076358871,212,9.8,4076358865,140,49.3,4076358873,213,6.3,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083435,17,61,1,0,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.5,93.6,2023-03-05T16:30:58.240Z,2023-03-06T08:13:30Z,4076358907,56,Left,4077952239,178,,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083451,15,61,1,0,50,c5hderjlkcoaze51e5wgvptk,0,59.3,5.9,2023-03-05T16:30:59.004Z,2023-03-06T08:13:36Z,4077952257,178,,4076358989,56,Right,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083461,16,5,1,0,51,c5hderjlkcoaze51e5wgvptk,0,60.6,-1,2023-03-05T16:30:59.778Z,2023-03-06T08:13:41Z,4076359021,56,Right,4076359023,347,,4076359443,233,18,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083525,18,5,1,0,51,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.4,101,2023-03-05T16:30:59.778Z,2023-03-06T08:13:41Z,4076359409,347,,4076359415,233,16,4076359407,56,Back,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083549,19,1,1,0,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,39,100,2023-03-05T16:31:06.936Z,2023-03-06T08:13:50Z,4076359519,107,,4076359521,56,Back,4076359529,213,3.5,4076359523,140,25.3,4076359527,212,15.6,4076359525,141,91.8,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083603,20,1,1,1,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.6,87.2,2023-03-05T16:31:10.215Z,2023-03-06T08:13:57Z,4076359779,56,Back,4076359781,140,29.5,4076359789,1,,4076359783,141,37.7,4076359787,213,4.7,4077952357,178,,4076359785,212,33.7,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083643,21,1,1,1,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.1,31.9,2023-03-05T16:31:14.628Z,2023-03-06T08:14:10Z,4076360005,213,1.7,4077952437,178,,4076360001,141,58.1,4076359999,140,29.7,4076360003,212,18.0,4076359997,56,Back,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083705,22,1,1,1,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.6,57.9,2023-03-05T16:31:15.894Z,2023-03-06T08:14:15Z,4076360339,140,16.7,4076360337,56,Back,4077952479,178,,4076360345,213,3.6,4076360343,212,14.0,4076360341,141,48.7,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083751,23,1,1,1,13,a8l3w3n0j99qjlsxj3jnmgkz1,0,21,56.4,2023-03-05T16:31:22.100Z,2023-03-06T08:14:21Z,4076360529,213,0.3,4077952521,178,,4076360511,56,Left,4076360517,140,69.8,4076360521,141,80.9,4076360525,212,53.9,4076360531,1,,4076360507,155,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083811,17,1,1,1,16,c5hderjlkcoaze51e5wgvptk,0,27.2,18.8,2023-03-05T16:31:25.261Z,2023-03-06T08:14:28Z,4076360843,141,20.0,4076360847,213,0.0,4076360841,140,51.0,4077952571,388,,4076360845,212,25.0,4076360837,3,,4076360839,56,Right,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083801,24,1,1,1,18,a8l3w3n0j99qjlsxj3jnmgkz1,0,48.9,83.5,2023-03-05T16:31:26.917Z,2023-03-06T08:14:35Z,4076360779,3,,4077952673,388,,4076360785,140,71.8,4076360787,141,100.0,4076360789,212,27.0,4076360781,56,Left,4076360791,213,0.5,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083863,18,5,1,1,20,c5hderjlkcoaze51e5wgvptk,1,28.1,-1.8,2023-03-05T16:31:29.333Z,2023-03-06T08:14:38Z,4076361091,233,25,4076361073,347,,4076361071,56,Back,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516083805,25,5,1,1,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,71.9,101.8,2023-03-05T16:31:29.333Z,2023-03-06T08:14:39Z,4076360807,56,Left,4076360809,347,,4076361095,233,18,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
