id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/21/id,qualifier/21/qualifierId
2544377259,209,27,1,23,18,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T13:53:31.766Z,2023-05-07T07:25:06Z,4254434961,233,351,4254434877,41,Injury,4254434879,53,5ph2ln91ycq1qlq03cnqqs9re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544407193,351,27,1,23,18,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T13:53:31.766Z,2023-05-07T07:25:06Z,4254588523,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377597,210,28,1,23,48,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T13:54:01.266Z,2023-05-07T07:25:37Z,4254436571,55,209,4254436623,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377599,211,28,1,23,48,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T13:54:01.266Z,2023-05-07T07:25:38Z,4254436575,55,210,4254436619,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377627,212,68,1,23,48,4l9mrqzmajz5crzlz50mtbt6x,0,0,0,2023-05-06T13:54:02.086Z,2023-05-07T07:25:45Z,4254437259,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377619,211,68,1,23,49,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-05-06T13:54:02.637Z,2023-05-07T07:25:48Z,4254443695,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377659,212,1,1,23,51,c5hderjlkcoaze51e5wgvptk,1,28.7,36.6,2023-05-06T13:54:04.238Z,2023-05-07T07:26:01Z,4256515323,189,,4254436853,140,27.9,4257505843,178,,4254436857,212,23.5,4254436859,213,1.6,4254436855,141,71.2,4254436851,56,Back,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377679,213,1,1,23,54,c5hderjlkcoaze51e5wgvptk,1,27.2,70.9,2023-05-06T13:54:07.277Z,2023-05-07T07:26:09Z,4254436945,213,1.1,4254436941,141,94.5,4254436939,140,35.8,4254436937,56,Back,4254436943,212,18.4,4257506199,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377707,214,1,1,23,55,c5hderjlkcoaze51e5wgvptk,1,35.8,94.2,2023-05-06T13:54:08.898Z,2023-05-07T07:26:16Z,4254437075,141,76.5,4254437071,56,Back,4254437077,212,26.3,4254437079,213,3.6,4257506399,178,,4254437073,140,13.5,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377759,215,1,1,23,58,c5hderjlkcoaze51e5wgvptk,1,11.2,74.8,2023-05-06T13:54:12.047Z,2023-05-07T07:26:28Z,4257506601,178,,4254437263,140,5.4,4254437267,212,18.1,4254437269,213,4.4,4254437261,56,Back,4254437265,141,49.7,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377801,216,1,1,24,3,c5hderjlkcoaze51e5wgvptk,1,7.1,47,2023-05-06T13:54:16.321Z,2023-05-07T07:26:35Z,4254437459,56,Back,4254437465,212,21.8,4254437461,140,12.8,4254437467,213,5.0,4257506983,178,,4254437463,141,16.2,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377817,217,1,1,24,6,c5hderjlkcoaze51e5wgvptk,1,12.4,12.3,2023-05-06T13:54:19.447Z,2023-05-07T07:28:36Z,4254437587,213,5.8,4254437581,140,21.3,4254437585,212,10.6,4254437579,56,Back,4254437583,141,4.9,4257509943,178,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377845,218,1,1,24,7,c5hderjlkcoaze51e5wgvptk,1,21.4,4.4,2023-05-06T13:54:20.777Z,2023-05-07T07:28:42Z,4254437759,56,Back,4254437767,213,1.4,4254437765,212,10.6,4257510093,178,,4254437761,140,23.6,4254437763,141,19.6,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377929,219,1,1,24,10,c5hderjlkcoaze51e5wgvptk,1,24.6,32.8,2023-05-06T13:54:23.447Z,2023-05-07T07:28:48Z,4254438163,56,Back,4257510227,178,,4254438165,140,22.9,4254438169,212,24.5,4254438167,141,68.8,4254438171,213,1.6,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378017,220,1,1,24,16,c5hderjlkcoaze51e5wgvptk,1,25.1,68.7,2023-05-06T13:54:29.448Z,2023-05-07T07:29:07Z,4254438625,141,74.7,4254438621,56,Back,4254438627,212,11.5,4254438629,213,0.4,4257510691,178,,4254438623,140,35.3,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545172505,936,43,1,24,18,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T13:54:31.568Z,2023-05-07T13:05:13Z,4258689159,144,83,4258686877,399,247693,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545173099,937,83,1,24,18,4l9mrqzmajz5crzlz50mtbt6x,1,62.3,23.8,2023-05-06T13:54:31.568Z,2023-05-07T13:05:19Z,4258689811,399,247693,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378023,221,3,1,24,23,c5hderjlkcoaze51e5wgvptk,0,69.6,75.8,2023-05-06T13:54:36.388Z,2023-05-07T07:29:45Z,4256518771,465,,4254438645,286,,4254438643,56,Center,4257511047,178,,4254438715,233,213,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378027,213,7,1,24,23,4l9mrqzmajz5crzlz50mtbt6x,1,30.4,24.2,2023-05-06T13:54:36.600Z,2023-05-07T07:29:38Z,4256518873,383,,4257511393,178,,4254438653,285,,4254438677,233,221,4254438651,56,Back,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378031,214,49,1,24,25,4l9mrqzmajz5crzlz50mtbt6x,1,30,25,2023-05-06T13:54:38.106Z,2023-05-07T07:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378079,215,1,1,24,26,4l9mrqzmajz5crzlz50mtbt6x,1,32.6,22.7,2023-05-06T13:54:39.439Z,2023-05-07T07:30:12Z,4254438893,140,38.2,4257512159,178,,4254438895,141,9.8,4254438891,56,Back,4254438897,212,10.6,4254438899,213,5.3,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378113,216,1,1,24,28,4l9mrqzmajz5crzlz50mtbt6x,1,31.5,12.3,2023-05-06T13:54:41.607Z,2023-05-07T07:30:19Z,4257512357,178,,4254439043,141,37.0,4254439041,140,33.7,4254439045,212,17.0,4254439037,155,,4254439039,56,Back,4254439049,213,1.4,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378119,217,44,1,24,30,4l9mrqzmajz5crzlz50mtbt6x,1,36.4,38.6,2023-05-06T13:54:43.752Z,2023-05-07T09:50:08Z,4254439069,56,Back,4254439079,233,222,4254439071,285,,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378107,222,44,1,24,30,c5hderjlkcoaze51e5wgvptk,0,63.6,61.4,2023-05-06T13:54:43.753Z,2023-05-07T07:30:27Z,4254439093,233,217,4254439021,286,,4254439019,56,Center,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378127,218,1,1,24,30,4l9mrqzmajz5crzlz50mtbt6x,0,34,37.5,2023-05-06T13:54:43.789Z,2023-05-07T09:50:09Z,4254439101,141,44.3,4254439095,3,,4254439105,213,0.5,4257512793,388,,4254439097,56,Back,4254439099,140,43.0,4254439103,212,10.5,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378169,223,49,1,24,31,c5hderjlkcoaze51e5wgvptk,1,57.4,50.1,2023-05-06T13:54:44.757Z,2023-05-07T07:30:42Z,,,,,,,,,,,,,,,,,,,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378193,224,1,1,24,32,c5hderjlkcoaze51e5wgvptk,1,57.6,50.3,2023-05-06T13:54:45.438Z,2023-05-07T07:30:50Z,4254439391,212,19.1,4257513159,178,,4254439393,213,4.8,4254439387,140,58.5,4254439389,141,22.3,4254439385,56,Center,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378203,225,1,1,24,36,c5hderjlkcoaze51e5wgvptk,1,59.3,8.8,2023-05-06T13:54:49.647Z,2023-05-07T07:31:32Z,4254439415,213,1.1,4254439409,140,65.9,4254439413,212,14.4,4254439407,56,Center,4254439411,141,27.4,4257513431,178,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378209,226,61,1,24,37,c5hderjlkcoaze51e5wgvptk,0,65.3,24.3,2023-05-06T13:54:50.509Z,2023-05-07T07:31:40Z,4257514529,178,,4254439431,56,Center,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378205,219,49,1,24,38,4l9mrqzmajz5crzlz50mtbt6x,1,35.7,90.2,2023-05-06T13:54:52.040Z,2023-05-07T07:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378225,220,1,1,24,40,4l9mrqzmajz5crzlz50mtbt6x,1,40,91.1,2023-05-06T13:54:53.448Z,2023-05-07T07:31:53Z,4254439533,56,Back,4254439537,141,91.4,4254439539,212,12.6,4254439541,213,3.1,4254439535,140,28.0,4257514851,178,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378235,221,1,1,24,41,4l9mrqzmajz5crzlz50mtbt6x,1,27.7,91.2,2023-05-06T13:54:54.898Z,2023-05-07T07:31:58Z,4257515021,178,,4254439589,140,23.7,4254439587,56,Back,4254439595,213,4.2,4254439593,212,9.1,4254439591,141,79.4,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378241,222,1,1,24,42,4l9mrqzmajz5crzlz50mtbt6x,0,23.8,79.7,2023-05-06T13:54:55.568Z,2023-05-07T07:32:08Z,4257515323,178,,4254439631,213,1.0,4254439623,56,Back,4254439625,140,26.9,4254439621,155,,4254439629,212,6.2,4254439627,141,87.5,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378259,227,8,1,24,43,c5hderjlkcoaze51e5wgvptk,1,63.1,12.9,2023-05-06T13:54:56.160Z,2023-05-07T07:33:13Z,4257515479,388,,4254439663,56,Right,4254439667,15,,4256521947,384,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378269,228,49,1,24,44,c5hderjlkcoaze51e5wgvptk,1,62.7,5.2,2023-05-06T13:54:57.896Z,2023-05-07T07:33:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378277,229,1,1,24,44,c5hderjlkcoaze51e5wgvptk,1,62.7,5.2,2023-05-06T13:54:57.986Z,2023-05-07T07:33:30Z,4254439739,212,3.9,4257517647,388,,4254439737,141,10.0,4254439741,213,1.0,4254439735,140,64.8,4254439733,56,Right,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378281,230,1,1,24,45,c5hderjlkcoaze51e5wgvptk,0,64.8,10,2023-05-06T13:54:59.069Z,2023-05-07T07:33:40Z,4257517995,178,,4254439753,141,6.8,4254439751,140,74.9,4254439749,56,Right,4254439755,212,10.8,4254441245,155,,4254439757,213,6.1,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378293,223,1,1,24,46,4l9mrqzmajz5crzlz50mtbt6x,1,24.5,92.7,2023-05-06T13:54:59.608Z,2023-05-07T07:33:52Z,4254439853,213,6.2,4254439843,3,,4254439849,141,92.3,4254439847,140,31.5,4254439851,212,7.4,4254439845,56,Back,4257518347,178,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378311,224,49,1,24,47,4l9mrqzmajz5crzlz50mtbt6x,1,31.5,92.3,2023-05-06T13:55:00.760Z,2023-05-07T09:39:56Z,,,,,,,,,,,,,,,,,,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378333,225,1,1,24,50,4l9mrqzmajz5crzlz50mtbt6x,0,33.8,97.5,2023-05-06T13:55:03.317Z,2023-05-07T07:34:05Z,4254440043,56,Back,4254440053,212,5.2,4257518663,178,,4254440045,140,38.2,4254440049,141,93.9,4254440055,213,5.8,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378351,231,61,1,24,50,c5hderjlkcoaze51e5wgvptk,1,58.1,6.4,2023-05-06T13:55:03.487Z,2023-05-07T07:34:10Z,4254440111,56,Right,4257518947,178,,,,,,,,,,,,,,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378369,232,61,1,24,50,c5hderjlkcoaze51e5wgvptk,1,62.3,2.9,2023-05-06T13:55:03.873Z,2023-05-07T07:34:15Z,4254440171,56,Right,4257519145,178,,,,,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378603,226,5,1,24,51,4l9mrqzmajz5crzlz50mtbt6x,1,37.2,101.6,2023-05-06T13:55:04.160Z,2023-05-07T07:34:22Z,4254441355,233,233,4254441347,56,Back,4254441349,347,,,,,,,,,,,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378377,233,5,1,24,51,c5hderjlkcoaze51e5wgvptk,0,62.8,-1.6,2023-05-06T13:55:04.160Z,2023-05-07T07:34:22Z,4254441363,233,226,4254440187,56,Right,4254440189,347,,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378611,227,1,1,25,15,4l9mrqzmajz5crzlz50mtbt6x,1,41.2,100,2023-05-06T13:55:29.069Z,2023-05-07T07:34:29Z,4254441393,56,Left,4254441391,107,,4254441401,213,5.8,4254441395,140,54.0,4254441399,212,15.3,4254441397,141,90.9,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378617,228,1,1,25,16,4l9mrqzmajz5crzlz50mtbt6x,1,54,90.9,2023-05-06T13:55:30.080Z,2023-05-07T07:34:39Z,4254441421,213,2.9,4254441413,56,Back,4254441435,156,,4254441415,140,47.7,4257519619,178,,4254441417,141,93.6,4254441419,212,6.9,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378647,229,1,1,25,17,4l9mrqzmajz5crzlz50mtbt6x,1,47.3,93.2,2023-05-06T13:55:30.938Z,2023-05-07T07:34:47Z,4257519975,178,,4254441563,140,54.2,4254441561,56,Left,4254441565,141,88.6,4254441567,212,7.9,4254441569,213,5.9,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378651,230,50,1,25,18,4l9mrqzmajz5crzlz50mtbt6x,1,57.8,84.9,2023-05-06T13:55:31.440Z,2023-05-07T07:34:53Z,4254441589,56,Left,4254441883,233,234,4254441591,286,,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378727,234,7,1,25,19,c5hderjlkcoaze51e5wgvptk,0,42.2,15.1,2023-05-06T13:55:32.209Z,2023-05-07T07:35:02Z,4256524063,383,,4254441861,233,230,4254441851,285,,4254441849,56,Back,4257520215,178,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378813,233,4,1,25,20,4l9mrqzmajz5crzlz50mtbt6x,1,57.5,87.5,2023-05-06T13:55:33.766Z,2023-05-07T07:35:17Z,4254442267,286,,4254442261,56,Left,4254442265,265,,4254442259,13,,4254442263,152,,4254469745,233,235,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378825,235,4,1,25,20,c5hderjlkcoaze51e5wgvptk,0,42.5,12.5,2023-05-06T13:55:33.767Z,2023-05-07T07:35:16Z,4254442303,56,Back,4254469809,233,233,4254442309,285,,4254442307,265,,4254442305,152,,4254442301,13,,4257520367,178,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378699,231,43,1,25,21,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T13:55:34.737Z,2023-05-06T14:24:36Z,4254568855,144,7,4254441781,56,Left,4254446805,285,0,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378703,232,43,1,25,23,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T13:55:36.882Z,2023-05-06T14:24:43Z,4254441785,56,Left,4254569255,144,61,,,,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378915,234,1,1,25,37,4l9mrqzmajz5crzlz50mtbt6x,1,56.8,85.1,2023-05-06T13:55:50.780Z,2023-05-07T07:35:29Z,4254442691,5,,4254442715,141,64.5,4254443235,189,,4254442725,213,3.7,4257520761,178,,4254442721,212,24.5,4254442697,152,,4254442703,56,Back,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,4254442709,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378927,235,43,1,25,39,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-05-06T13:55:52.178Z,2023-05-06T13:58:05Z,4254442791,213,4.2,4254449253,144,1,4254442783,56,Back,4254443317,189,0,4254442787,141,64.3,4254442789,212,15.2,4254442785,140,37.2,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378935,236,1,1,25,40,4l9mrqzmajz5crzlz50mtbt6x,1,37.4,64.9,2023-05-06T13:55:53.300Z,2023-05-07T07:35:38Z,4254442829,213,1.2,4254442827,212,15.0,4254442825,141,85.7,4254442821,56,Back,4254442823,140,42.1,4257520973,178,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378949,237,1,1,25,41,4l9mrqzmajz5crzlz50mtbt6x,1,42.1,85.7,2023-05-06T13:55:55.040Z,2023-05-07T07:35:44Z,4254442883,140,46.7,4257521067,178,,4254442895,213,1.0,4254442891,212,8.5,4254442887,141,96.0,4254442881,56,Back,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378955,238,1,1,25,43,4l9mrqzmajz5crzlz50mtbt6x,0,46.9,96.5,2023-05-06T13:55:56.900Z,2023-05-07T07:35:50Z,4254442915,213,0.0,4254442911,141,96.6,4257521233,178,,4254442929,236,,4254442907,56,Back,4254442913,212,2.0,4254442909,140,48.8,4254442931,233,236,9uthj64y9f77y63tq7did539x,Angeliño,4254442935,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378961,236,74,1,25,43,c5hderjlkcoaze51e5wgvptk,1,47.1,2.9,2023-05-06T13:55:57.009Z,2023-05-07T07:35:55Z,4254442923,285,,4254442921,56,Back,4257521439,178,,4254442959,233,238,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378983,237,5,1,25,44,c5hderjlkcoaze51e5wgvptk,0,44.4,-1.2,2023-05-06T13:55:57.539Z,2023-05-07T07:36:01Z,4254443121,233,239,4254442997,56,Back,4254442999,347,,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378991,239,5,1,25,44,4l9mrqzmajz5crzlz50mtbt6x,1,55.6,101.2,2023-05-06T13:55:57.539Z,2023-05-07T07:36:01Z,4254443031,56,Left,4254443035,347,,4254443099,233,237,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544379221,240,1,1,26,0,4l9mrqzmajz5crzlz50mtbt6x,0,54.9,100,2023-05-06T13:56:13.121Z,2023-05-07T07:36:06Z,4254444027,107,,4254444029,56,Center,4254444039,1,,4254444037,213,5.4,4254444035,212,23.7,4254444031,140,69.2,4254444033,141,75.0,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544379225,238,44,1,26,1,c5hderjlkcoaze51e5wgvptk,1,31,22,2023-05-06T13:56:14.472Z,2023-05-07T09:50:09Z,4254444145,233,241,4254444049,285,,4254444047,56,Back,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544379231,241,44,1,26,1,4l9mrqzmajz5crzlz50mtbt6x,0,69,78,2023-05-06T13:56:14.473Z,2023-05-07T07:36:17Z,4254444219,233,238,4254444063,56,Center,4254444065,286,,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544379251,239,1,1,26,1,c5hderjlkcoaze51e5wgvptk,1,28.1,20,2023-05-06T13:56:14.603Z,2023-05-07T09:50:09Z,4254444173,213,2.1,4254444165,56,Back,4254444163,3,,4257522173,388,,4254444171,212,10.9,4254444167,140,22.8,4254444169,141,33.7,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544379273,240,49,1,26,3,c5hderjlkcoaze51e5wgvptk,1,22.3,34.9,2023-05-06T13:56:16.396Z,2023-05-07T09:42:07Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
