id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/14/value,qualifier/15/value
2483687299,5,1,1,0,31,cz4a6wmzx2obyisadhgaccx7b,1,30.9,100,2022-11-09T19:31:58.269Z,2022-11-10T06:36:52Z,3905703939,140,37.9,3905703935,107,,3905703941,141,95.2,3905703943,212,8.4,3905703945,213,5.8,3905703937,56,Back,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687331,6,61,1,0,33,cz4a6wmzx2obyisadhgaccx7b,0,38.4,92.7,2022-11-09T19:31:59.921Z,2022-11-10T06:37:01Z,3905704097,56,Back,3906633063,178,,,,,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687335,7,1,1,0,34,1c7qokc1j5z50cjj4tcu32haa,1,57.1,3.6,2022-11-09T19:32:00.748Z,2022-11-10T06:37:05Z,3905704107,141,28.1,3905704111,213,1.0,3906633131,178,,3905704101,56,Center,3905704109,212,19.6,3905704105,140,67.0,,,,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687341,8,49,1,0,35,1c7qokc1j5z50cjj4tcu32haa,1,71.8,24.2,2022-11-09T19:32:01.809Z,2022-11-10T06:37:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687395,9,1,1,0,35,1c7qokc1j5z50cjj4tcu32haa,0,64.5,25.4,2022-11-09T19:32:01.858Z,2022-11-10T06:37:14Z,3905704337,56,Center,3905704339,140,77.9,3905704341,141,22.1,3905704343,212,14.2,3905704345,213,6.1,3906633269,178,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687399,7,49,1,0,38,cz4a6wmzx2obyisadhgaccx7b,1,20.5,78.9,2022-11-09T19:32:04.575Z,2022-11-10T06:37:23Z,,,,,,,,,,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687459,8,1,1,0,41,cz4a6wmzx2obyisadhgaccx7b,0,14.1,89.4,2022-11-09T19:32:07.882Z,2022-11-10T06:37:26Z,3905704623,141,66.7,3905704629,1,,3905704625,212,50.5,3905704621,140,59.9,3905704619,56,Center,3906633453,178,,3905704617,155,,3905704627,213,6.0,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687475,10,4,1,0,43,1c7qokc1j5z50cjj4tcu32haa,1,39.3,34.1,2022-11-09T19:32:09.839Z,2022-11-10T06:37:49Z,3905704667,13,,3905704677,152,,3905704679,286,,3905704673,56,Back,3905704671,295,,3905705021,233,9,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687465,9,4,1,0,43,cz4a6wmzx2obyisadhgaccx7b,0,60.7,65.9,2022-11-09T19:32:09.840Z,2022-11-10T06:37:49Z,3905704647,285,,3906633505,178,,3905704639,13,,3905705041,233,10,3905704645,152,,3905704643,56,Center,3905704641,295,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687601,11,1,1,0,53,1c7qokc1j5z50cjj4tcu32haa,0,38.5,34.9,2022-11-09T19:32:20.428Z,2022-11-10T06:37:37Z,3906633613,178,,3905705215,5,,3905705231,1,,3905705219,152,,3905705229,213,5.9,3905705225,141,7.4,3905705223,140,78.2,3905705221,56,Right,ernbjicg113inzsubzrfm8fyt,A. Hack,3905705227,212,45.7,3905705217,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687651,10,1,1,0,56,cz4a6wmzx2obyisadhgaccx7b,0,19.9,89.2,2022-11-09T19:32:23.250Z,2022-11-10T06:37:55Z,3905705499,140,30.2,3905705495,3,,3905705505,213,0.6,3905705503,212,13.4,3905705501,141,100.0,3906633831,388,,3905705497,56,Back,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687653,11,5,1,1,3,cz4a6wmzx2obyisadhgaccx7b,0,29.4,101.2,2022-11-09T19:32:30.224Z,2022-11-10T06:37:57Z,3905705511,347,,3905705509,56,Back,3905705883,233,12,,,,,,,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687657,12,5,1,1,3,1c7qokc1j5z50cjj4tcu32haa,1,70.6,-1.2,2022-11-09T19:32:30.224Z,2022-11-10T06:37:57Z,3905705529,347,,3905705879,233,11,3905705527,56,Right,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687709,13,1,1,1,9,1c7qokc1j5z50cjj4tcu32haa,1,71.9,0,2022-11-09T19:32:35.940Z,2022-11-10T06:38:02Z,3905705829,213,0.5,3905705825,141,14.4,3905705823,140,89.4,3905705821,56,Right,3905705835,1,,3905705819,107,,3905705827,212,21.5,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687713,14,61,1,1,10,1c7qokc1j5z50cjj4tcu32haa,0,89.8,14.4,2022-11-09T19:32:37.325Z,2022-11-10T06:38:09Z,3905705845,56,Right,3906633989,178,,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687719,12,5,1,1,12,cz4a6wmzx2obyisadhgaccx7b,1,-1.6,86.2,2022-11-09T19:32:39.065Z,2022-11-10T06:38:13Z,3905706205,233,15,3905705873,346,,3905705871,56,Back,,,,,,,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687721,15,5,1,1,12,1c7qokc1j5z50cjj4tcu32haa,0,101.6,13.8,2022-11-09T19:32:39.065Z,2022-11-10T06:38:13Z,3905705875,56,Right,3905705877,346,,3905706209,233,12,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687825,13,1,1,1,21,cz4a6wmzx2obyisadhgaccx7b,1,5,63,2022-11-09T19:32:48.184Z,2022-11-10T06:38:17Z,3905706349,141,7.3,3905706343,124,,3905706345,56,Back,3905706347,140,13.3,3905918069,189,,3905706355,1,,3905706359,237,,3905706353,213,4.9,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,3905706351,212,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687827,14,1,1,1,23,cz4a6wmzx2obyisadhgaccx7b,1,13.3,7.3,2022-11-09T19:32:49.629Z,2022-11-10T06:38:22Z,3905706365,56,Back,3905706369,141,16.9,3905706371,212,10.2,3906634157,178,,3905706373,213,2.4,3905706367,140,5.8,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687913,15,1,1,1,24,cz4a6wmzx2obyisadhgaccx7b,0,5.8,16.9,2022-11-09T19:32:50.801Z,2022-11-10T06:38:26Z,3905706757,141,36.6,3906634223,178,,3905706763,1,,3905706761,213,0.2,3905706759,212,63.6,3905706755,140,65.0,3905706753,56,Center,3905706751,157,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687921,16,44,1,1,29,1c7qokc1j5z50cjj4tcu32haa,1,33.8,63.6,2022-11-09T19:32:55.907Z,2022-11-10T09:41:31Z,3905707441,233,16,3905706799,56,Back,3905706801,285,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687915,16,44,1,1,29,cz4a6wmzx2obyisadhgaccx7b,0,66.2,36.4,2022-11-09T19:32:55.908Z,2022-11-10T06:38:30Z,3905707471,233,16,3905706769,286,,3905706767,56,Center,,,,,,,,,,,,,,,,at2rbigl1d8bsjw2u6lhfcatx,K. Karaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687939,17,1,1,1,29,1c7qokc1j5z50cjj4tcu32haa,0,32.1,64.5,2022-11-09T19:32:56.003Z,2022-11-10T09:41:32Z,3905706871,213,0.7,3905706865,140,36.7,3905706869,212,6.5,3905706863,56,Back,3905706861,3,,3906634339,388,,3905706867,141,70.9,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687965,17,3,1,1,30,cz4a6wmzx2obyisadhgaccx7b,0,58.7,30.5,2022-11-09T19:32:57.303Z,2022-11-10T06:38:39Z,3905921229,233,393,3905706967,56,Center,3906634409,178,,3906482183,465,,3905920151,286,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483731257,393,7,1,1,30,1c7qokc1j5z50cjj4tcu32haa,1,41.3,69.5,2022-11-09T19:32:57.338Z,2022-11-10T06:38:43Z,3905921177,285,,3906482237,383,,3905921221,233,17,3906634473,178,,3905921175,56,Back,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687971,18,49,1,1,31,1c7qokc1j5z50cjj4tcu32haa,1,41.2,67.8,2022-11-09T19:32:58.340Z,2022-11-10T06:38:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687975,19,1,1,1,32,1c7qokc1j5z50cjj4tcu32haa,1,40.9,64.9,2022-11-09T19:32:59.372Z,2022-11-10T06:38:54Z,3905707007,212,11.6,3905707005,141,50.3,3905707009,213,5.3,3905707003,140,46.7,3905707001,56,Back,3906634629,178,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688057,20,1,1,1,34,1c7qokc1j5z50cjj4tcu32haa,1,44.9,46.6,2022-11-09T19:33:01.281Z,2022-11-10T06:38:58Z,3906634691,178,,3905707417,141,25.0,3905707413,56,Back,3905707415,140,33.6,3905707419,212,18.9,3905707421,213,4.0,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688091,21,1,1,1,37,1c7qokc1j5z50cjj4tcu32haa,1,31.2,22.5,2022-11-09T19:33:04.237Z,2022-11-10T06:39:02Z,3905707593,213,2.8,3905707591,212,22.0,3905707587,140,11.2,3905707589,141,32.2,3905707585,56,Back,3906634765,178,,,,,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688111,22,1,1,1,41,1c7qokc1j5z50cjj4tcu32haa,0,11.5,32.2,2022-11-09T19:33:08.270Z,2022-11-10T06:39:06Z,3905707671,212,56.0,3905707673,213,6.0,3905707675,1,,3905707669,141,8.1,3905707665,56,Right,3905707667,140,62.5,3905931433,155,,3906634815,178,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688095,18,4,1,1,44,cz4a6wmzx2obyisadhgaccx7b,1,32.6,87.8,2022-11-09T19:33:11.461Z,2022-11-10T06:39:13Z,3905707601,285,,3905809233,233,23,3905707599,56,Back,3905707853,152,,3905707843,13,,3905922539,294,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688155,23,4,1,1,44,1c7qokc1j5z50cjj4tcu32haa,0,67.4,12.2,2022-11-09T19:33:11.462Z,2022-11-10T06:39:12Z,3905707837,286,,3905957791,294,,3905809259,233,18,3905707829,13,,3905707835,152,,3906634921,388,,3905707833,56,Right,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688421,19,1,1,2,23,cz4a6wmzx2obyisadhgaccx7b,1,36.1,78.2,2022-11-09T19:33:50.020Z,2022-11-10T06:39:18Z,3905878313,5,,3905709201,141,64.6,3905709203,212,26.3,3905709205,213,3.5,3905709197,56,Back,3906635003,178,,3905709199,140,12.7,3905878317,152,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688609,20,1,1,2,34,cz4a6wmzx2obyisadhgaccx7b,1,10.1,44,2022-11-09T19:34:00.560Z,2022-11-10T06:39:23Z,3905710181,56,Right,3905710185,141,6.4,3905710189,213,5.9,3905710183,140,69.6,3905710187,212,67.5,3905710191,1,,3905710179,155,,3906635083,178,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688617,21,50,1,2,38,cz4a6wmzx2obyisadhgaccx7b,1,69.4,6.2,2022-11-09T19:34:05.323Z,2022-11-10T06:39:33Z,3905710213,56,Right,3905710833,233,24,3905710215,286,,,,,,,,,,,,,,,,,at2rbigl1d8bsjw2u6lhfcatx,K. Karaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688619,24,7,1,2,38,1c7qokc1j5z50cjj4tcu32haa,0,30.6,93.8,2022-11-09T19:34:05.476Z,2022-11-10T06:39:44Z,3905710221,56,Back,3905710223,285,,3906635359,178,,3905710791,233,21,3906484741,383,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483731937,352,61,1,2,39,cz4a6wmzx2obyisadhgaccx7b,1,84.1,11.3,2022-11-09T19:34:05.610Z,2022-11-10T06:39:50Z,3906635439,178,,3905924641,56,Right,,,,,,,,,,,,,,,,,,,at2rbigl1d8bsjw2u6lhfcatx,K. Karaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688625,25,49,1,2,39,1c7qokc1j5z50cjj4tcu32haa,1,17,93.9,2022-11-09T19:34:05.713Z,2022-11-10T06:40:05Z,,,,,,,,,,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688629,26,1,1,2,41,1c7qokc1j5z50cjj4tcu32haa,1,17,95.1,2022-11-09T19:34:07.928Z,2022-11-10T06:40:08Z,3905710249,140,4.4,3906635665,178,,3905710255,213,3.9,3905710253,212,18.5,3905710251,141,76.0,3905710247,56,Back,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688689,27,1,1,2,44,1c7qokc1j5z50cjj4tcu32haa,1,4.4,72.6,2022-11-09T19:34:11.157Z,2022-11-10T06:40:11Z,3906635727,178,,3905710517,157,,3905710527,213,5.7,3905710521,140,42.2,3905710525,212,48.6,3905710529,1,,3905710523,141,31.3,3905710519,56,Back,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688707,28,1,1,2,47,1c7qokc1j5z50cjj4tcu32haa,1,42.2,31.3,2022-11-09T19:34:14.309Z,2022-11-10T06:40:17Z,3905710603,3,,3905710605,56,Back,3905710609,141,55.2,3906635799,178,,3905710613,213,1.2,3905710611,212,17.5,3905710607,140,48.4,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688767,29,1,1,2,49,1c7qokc1j5z50cjj4tcu32haa,0,46,52.8,2022-11-09T19:34:16.227Z,2022-11-10T06:40:22Z,3905710867,140,37.7,3906635875,388,,3905710871,212,9.4,3905710873,213,2.7,3905710865,56,Back,3905710869,141,58.1,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688711,22,49,1,2,51,cz4a6wmzx2obyisadhgaccx7b,1,63.7,40.8,2022-11-09T19:34:17.812Z,2022-11-10T06:40:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483869093,772,67,1,2,51,cz4a6wmzx2obyisadhgaccx7b,1,62.7,40.2,2022-11-09T19:34:17.823Z,2022-11-10T09:41:32Z,3906654861,233,841,,,,,,,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483869085,841,67,1,2,51,1c7qokc1j5z50cjj4tcu32haa,0,37.3,59.8,2022-11-09T19:34:17.824Z,2022-11-10T07:04:29Z,3906654871,233,772,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
