id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/14/value,qualifier/10/value,qualifier/16/value,qualifier/9/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2478981875,93,1,1,6,27,dt4pinj0vw0t0cvz7za6mhmzy,1,35.7,27.4,2022-10-29T16:38:41.787Z,2022-10-30T08:48:05Z,3882711133,178,,3881053701,56,Back,3881053715,213,1.8,3881053705,140,30.5,3881053711,212,22.8,3881053709,141,60.0,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982003,94,1,1,6,30,dt4pinj0vw0t0cvz7za6mhmzy,1,30.5,60,2022-10-29T16:38:45.090Z,2022-10-30T08:48:08Z,3881054395,56,Back,3882711169,178,,3881054409,212,13.2,3881054399,140,34.0,3881054403,141,41.3,3881054413,213,5.0,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982055,95,1,1,6,38,dt4pinj0vw0t0cvz7za6mhmzy,1,44.7,34.2,2022-10-29T16:38:52.629Z,2022-10-30T08:48:09Z,3881054717,212,24.6,3881054711,56,Back,3882711193,178,,3881054719,213,1.8,3881054713,140,39.7,3881054715,141,69.6,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982123,96,1,1,6,41,dt4pinj0vw0t0cvz7za6mhmzy,1,41.6,66.3,2022-10-29T16:38:56.225Z,2022-10-30T08:48:12Z,3881055083,140,39.8,3881055089,213,4.6,3882711219,178,,3881055085,141,37.1,3881055087,212,19.9,3881055081,56,Back,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982159,97,1,1,6,45,dt4pinj0vw0t0cvz7za6mhmzy,1,33.2,49.1,2022-10-29T16:39:00.103Z,2022-10-30T08:48:16Z,3881055255,140,19.1,3881055259,212,14.8,3881055253,56,Back,3882711283,178,,3881055261,213,3.1,3881055257,141,49.3,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982183,98,1,1,6,48,dt4pinj0vw0t0cvz7za6mhmzy,1,20.3,46.1,2022-10-29T16:39:02.971Z,2022-10-30T08:48:18Z,3882711303,178,,3881055431,141,10.1,3881055435,213,5.0,3881055427,56,Back,3881055433,212,25.5,3881055429,140,27.2,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982275,99,1,1,6,51,dt4pinj0vw0t0cvz7za6mhmzy,1,24.6,11,2022-10-29T16:39:06.033Z,2022-10-30T08:48:22Z,3881055843,141,48.2,3881055849,212,29.6,3881055851,213,2.1,3882711379,178,,3881055835,56,Back,3881055839,140,9.9,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982377,100,1,1,6,56,dt4pinj0vw0t0cvz7za6mhmzy,1,9,45.5,2022-10-29T16:39:10.757Z,2022-10-30T08:48:31Z,3881056401,212,25.3,3882711493,178,,3881056397,140,22.0,3881056395,56,Back,3881056403,213,5.3,3881056399,141,14.1,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982411,101,1,1,7,0,dt4pinj0vw0t0cvz7za6mhmzy,1,23.6,13.4,2022-10-29T16:39:14.408Z,2022-10-30T08:48:37Z,3881056547,56,Back,3881056553,212,14.1,3881056555,213,0.8,3882711591,178,,3881056549,140,33.4,3881056551,141,27.6,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982551,102,1,1,7,1,dt4pinj0vw0t0cvz7za6mhmzy,1,33.4,27.6,2022-10-29T16:39:15.814Z,2022-10-30T08:48:41Z,3881057303,141,26.5,3881057311,213,3.2,3882711651,178,,3881057307,212,14.1,3881057299,140,20.0,3881057295,56,Back,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982695,103,1,1,7,10,dt4pinj0vw0t0cvz7za6mhmzy,1,26,31.6,2022-10-29T16:39:24.379Z,2022-10-30T08:48:45Z,3881058077,212,22.5,3881058071,56,Back,3881058073,140,14.5,3881058079,213,2.1,3881058075,141,59.6,3882711705,178,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982753,104,1,1,7,16,dt4pinj0vw0t0cvz7za6mhmzy,1,13.4,49.4,2022-10-29T16:39:30.974Z,2022-10-30T08:48:49Z,3881058441,213,4.9,3881058433,56,Back,3881058439,212,10.3,3882711767,178,,3881058435,140,15.3,3881058437,141,34.5,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982825,105,1,1,7,22,dt4pinj0vw0t0cvz7za6mhmzy,1,22.9,34.9,2022-10-29T16:39:36.832Z,2022-10-30T08:48:52Z,3881058861,212,26.7,3881058849,140,46.0,3882711811,178,,3881058867,213,0.4,3881058845,155,,3881058847,56,Back,3881058853,141,51.2,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982909,106,1,1,7,26,dt4pinj0vw0t0cvz7za6mhmzy,1,51.1,60.6,2022-10-29T16:39:40.839Z,2022-10-30T08:49:00Z,3881059349,141,96.5,3881059351,212,25.2,3881059345,56,Left,3882711901,178,,3881059347,140,57.0,3881059353,213,1.3,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478982979,107,1,1,7,31,dt4pinj0vw0t0cvz7za6mhmzy,1,61.7,90.5,2022-10-29T16:39:45.356Z,2022-10-30T08:49:21Z,3881059757,140,73.7,3881059761,212,13.1,3881059763,213,0.3,3882712205,178,,3881059755,56,Left,3881059759,141,96.0,,,,,,,3y9nm18as1wxhizq3fyazb2t,T. Hazard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983015,108,1,1,7,35,dt4pinj0vw0t0cvz7za6mhmzy,1,72.2,94.7,2022-10-29T16:39:49.868Z,2022-10-30T08:49:31Z,3882712373,178,,3881060023,212,13.3,3881060021,141,86.9,3881060025,213,3.6,3881060019,140,60.6,3881060017,56,Left,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983053,109,1,1,7,39,dt4pinj0vw0t0cvz7za6mhmzy,1,63.5,62.1,2022-10-29T16:39:53.393Z,2022-10-30T08:49:42Z,3881060263,212,22.2,3881060259,140,70.5,3881060265,213,5.0,3882712547,178,,3881060261,141,31.3,3881060257,56,Center,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983073,110,1,1,7,42,dt4pinj0vw0t0cvz7za6mhmzy,0,75.8,25,2022-10-29T16:39:56.914Z,2022-10-30T08:49:53Z,3881060367,141,53.4,3881060361,155,,3881962839,224,,3882712703,178,,3881060371,213,0.9,3881060363,56,Center,3881962841,20,,3881060369,212,24.6,4vy3j1o829f561jf4fqum7ob9,N. Süle,,3881060365,140,90.3,3881060359,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983087,74,12,1,7,44,c5hderjlkcoaze51e5wgvptk,1,9.2,53.5,2022-10-29T16:39:58.297Z,2022-10-30T08:50:02Z,3881060491,140,12.9,3881060497,213,1.3,3882712849,388,,3881060495,212,13.6,3881060489,56,Back,3881060493,141,72.7,3881060519,15,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983139,111,1,1,7,47,dt4pinj0vw0t0cvz7za6mhmzy,0,86.8,33,2022-10-29T16:40:01.256Z,2022-10-30T08:50:08Z,3881060747,212,10.5,3881060741,56,Center,3881060743,140,88.4,3881060749,213,1.4,3881060745,141,48.2,3882712973,178,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983207,75,61,1,7,47,c5hderjlkcoaze51e5wgvptk,1,9.6,46.9,2022-10-29T16:40:01.642Z,2022-10-30T08:50:17Z,3881061065,56,Back,3882713095,178,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983195,112,1,1,7,48,dt4pinj0vw0t0cvz7za6mhmzy,1,80.4,62.7,2022-10-29T16:40:03.215Z,2022-10-30T08:50:29Z,3881060995,140,78.2,3881060993,56,Center,3881060999,212,10.4,3882713185,178,,3881062389,210,15,3881060997,141,47.8,3881061001,213,4.5,,,,3y9nm18as1wxhizq3fyazb2t,T. Hazard,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983201,113,15,1,7,50,dt4pinj0vw0t0cvz7za6mhmzy,1,80.2,52.4,2022-10-29T16:40:04.479Z,2022-10-30T08:50:30Z,3881061591,20,,3881062411,29,,3881062427,147,51.3,3881062425,146,89.5,3881062429,230,98.8,3881062423,215,,3881062409,78,,3882713281,178,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,3881061621,233,76,3881061027,18,3881062421,103,3881062431,231,50.4,3881062419,102,3881062413,133,,3881062415,55,3881061595,82,3881061029,56,3881061025,22,,50.0,112,19,Center,,,,,,,,
2478983209,76,10,1,7,50,c5hderjlkcoaze51e5wgvptk,1,11,46.6,2022-10-29T16:40:04.755Z,2022-10-30T08:51:04Z,3882713353,178,,3881061669,233,113,3881061087,94,,3881061091,56,Back,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983239,77,6,1,7,53,c5hderjlkcoaze51e5wgvptk,0,5,37.2,2022-10-29T16:40:07.656Z,2022-10-30T08:51:07Z,3881061245,73,,3881061241,56,Back,3881061431,233,114,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983257,114,6,1,7,53,dt4pinj0vw0t0cvz7za6mhmzy,1,95,62.8,2022-10-29T16:40:07.656Z,2022-10-30T08:51:07Z,3881061323,73,,3881061421,233,77,3881061321,56,Center,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983815,115,1,1,8,25,dt4pinj0vw0t0cvz7za6mhmzy,1,99.5,99.5,2022-10-29T16:40:39.521Z,2022-10-30T08:51:19Z,3881064341,223,,3881064347,141,45.1,3881064337,6,,3881064355,1,,3881064339,155,,3881064353,213,4.6,3881064335,2,,3881064345,140,96.2,3y9nm18as1wxhizq3fyazb2t,T. Hazard,,3882714079,178,,3881064349,212,3881964659,20,3881064343,56,Center,,,,,,,,,,,,,,,,,,,37.2,,,,,,,
2478985019,132,44,1,8,27,dt4pinj0vw0t0cvz7za6mhmzy,1,92.6,71.2,2022-10-29T16:40:41.324Z,2022-10-30T12:08:32Z,3881070731,56,Center,3881070745,233,85,3881070733,286,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984819,85,44,1,8,27,c5hderjlkcoaze51e5wgvptk,0,7.4,28.8,2022-10-29T16:40:41.325Z,2022-10-30T08:51:26Z,3881069639,285,,3881069637,56,Back,3881070789,233,132,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983821,116,1,1,8,27,dt4pinj0vw0t0cvz7za6mhmzy,0,96.6,44.3,2022-10-29T16:40:41.415Z,2022-10-30T12:08:32Z,3881064391,141,53.3,3882714239,388,,3881064387,56,Center,3881064395,212,6.1,3881064389,140,96.5,3881064385,3,,3881064399,213,1.6,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983839,78,12,1,8,27,c5hderjlkcoaze51e5wgvptk,1,3.7,47.4,2022-10-29T16:40:42.144Z,2022-10-30T08:51:39Z,3881064523,15,,3881064495,56,Back,3881064501,212,16.5,3881064499,141,69.9,3881064503,213,1.2,3882714357,388,,3881064497,140,9.7,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983869,79,49,1,8,29,c5hderjlkcoaze51e5wgvptk,1,10.9,74.2,2022-10-29T16:40:43.839Z,2022-10-30T08:51:47Z,,,,,,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983923,80,1,1,8,31,c5hderjlkcoaze51e5wgvptk,1,10.7,76.2,2022-10-29T16:40:46.222Z,2022-10-30T08:52:08Z,3881064931,213,0.7,3881064927,141,92.2,3881064925,140,23.0,3882714501,178,,3881064923,56,Back,3881064929,212,16.9,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983925,81,3,1,8,34,c5hderjlkcoaze51e5wgvptk,0,32.4,92.7,2022-10-29T16:40:48.931Z,2022-10-30T08:52:16Z,3881065027,233,117,3881064937,56,Back,3881965271,465,,3882714735,178,,3881064939,285,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983919,117,7,1,8,35,dt4pinj0vw0t0cvz7za6mhmzy,0,67.6,7.3,2022-10-29T16:40:50.137Z,2022-10-30T08:52:19Z,3881064981,233,81,3882714781,178,,3881965375,385,,3881064985,286,,3881064897,56,Right,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983941,82,61,1,8,35,c5hderjlkcoaze51e5wgvptk,1,28.3,94,2022-10-29T16:40:50.251Z,2022-10-30T08:52:28Z,3881065061,56,Back,3882714865,178,,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984061,119,61,1,8,36,dt4pinj0vw0t0cvz7za6mhmzy,1,62,4.3,2022-10-29T16:40:50.309Z,2022-10-30T08:52:31Z,3881065735,56,Right,3882714905,178,,,,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983961,83,5,1,8,39,c5hderjlkcoaze51e5wgvptk,1,36.6,101.6,2022-10-29T16:40:54.049Z,2022-10-30T08:52:33Z,3881065163,56,Back,3881065297,233,118,3881065165,347,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478983977,118,5,1,8,39,dt4pinj0vw0t0cvz7za6mhmzy,0,63.4,-1.6,2022-10-29T16:40:54.049Z,2022-10-30T08:52:32Z,3881065263,233,83,3881065245,347,,3881065243,56,Right,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984321,84,1,1,8,59,c5hderjlkcoaze51e5wgvptk,0,38.4,100,2022-10-29T16:41:13.800Z,2022-10-30T08:52:42Z,3881067171,140,60.8,3881067175,212,29.4,3881067179,1,,3881067167,107,,3881067177,213,5.6,3881067169,56,Center,3881067173,141,75.4,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479361899,1391,67,1,9,0,dt4pinj0vw0t0cvz7za6mhmzy,1,38.1,25,2022-10-29T16:41:15.016Z,2022-10-30T12:34:24Z,3883090335,233,1859,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479361889,1859,67,1,9,0,c5hderjlkcoaze51e5wgvptk,0,61.9,75,2022-10-29T16:41:15.017Z,2022-10-30T12:13:35Z,3883090359,233,1391,,,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984293,120,8,1,9,0,dt4pinj0vw0t0cvz7za6mhmzy,1,40.2,29.4,2022-10-29T16:41:15.087Z,2022-10-30T12:34:24Z,3881969925,384,,3882715277,389,,3881067031,56,Back,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984313,121,49,1,9,3,dt4pinj0vw0t0cvz7za6mhmzy,1,19.7,38.2,2022-10-29T16:41:17.755Z,2022-10-30T08:53:08Z,,,,,,,,,,,,,,,,,,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984333,122,1,1,9,4,dt4pinj0vw0t0cvz7za6mhmzy,1,20.3,38.2,2022-10-29T16:41:19.044Z,2022-10-30T08:53:10Z,3881067237,140,28.3,3881067243,213,1.3,3882715351,178,,3881067241,212,31.1,3881067239,141,82.3,3881067235,56,Back,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984505,123,1,1,9,10,dt4pinj0vw0t0cvz7za6mhmzy,1,36.2,93.8,2022-10-29T16:41:24.984Z,2022-10-30T08:53:14Z,3881068015,56,Back,3882715385,178,,3881068023,213,4.1,3881068019,141,72.3,3881068021,212,17.8,3881068017,140,26.5,,,,,,,3y9nm18as1wxhizq3fyazb2t,T. Hazard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984631,124,1,1,9,13,dt4pinj0vw0t0cvz7za6mhmzy,1,27.4,69.7,2022-10-29T16:41:28.211Z,2022-10-30T08:53:22Z,3881068699,1,,3881068693,141,7.1,3881068695,212,43.1,3881068689,56,Back,3882715491,178,,3881068697,213,4.9,3881068691,140,34.0,3881068687,196,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984657,125,1,1,9,20,dt4pinj0vw0t0cvz7za6mhmzy,1,42.9,10.4,2022-10-29T16:41:34.529Z,2022-10-30T08:53:25Z,3881068829,141,26.4,3881068823,56,Center,3881068833,213,0.7,3882715535,178,,3881068827,140,56.0,3881068831,212,17.5,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984687,126,1,1,9,21,dt4pinj0vw0t0cvz7za6mhmzy,1,56,26.4,2022-10-29T16:41:35.465Z,2022-10-30T08:53:35Z,3882715663,178,,3881069019,56,Back,3881069035,213,3.2,3881069023,140,42.3,3881069031,212,14.4,3881069027,141,24.4,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984745,127,1,1,9,23,dt4pinj0vw0t0cvz7za6mhmzy,1,42.3,24.4,2022-10-29T16:41:37.904Z,2022-10-30T08:53:37Z,3881069341,1,,3881069333,140,60.0,3881069339,213,1.2,3881069329,196,,3881069335,141,94.4,3881069337,212,51.1,3881069327,155,,3882715709,178,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,3881069331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984765,128,1,1,9,27,dt4pinj0vw0t0cvz7za6mhmzy,1,62.3,93.8,2022-10-29T16:41:41.757Z,2022-10-30T08:53:43Z,3881069453,212,9.8,3881069447,56,Left,3881069455,213,0.0,3882715781,178,,3881069449,140,71.6,3881069451,141,94.2,,,,,,,3y9nm18as1wxhizq3fyazb2t,T. Hazard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984789,129,1,1,9,28,dt4pinj0vw0t0cvz7za6mhmzy,0,71.6,94.2,2022-10-29T16:41:42.714Z,2022-10-30T08:53:53Z,3881069543,3,,3881069549,141,83.6,3881069551,212,7.2,3881069545,56,Left,3881069547,140,72.1,3881069553,213,4.8,3882715893,388,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984825,86,61,1,9,30,c5hderjlkcoaze51e5wgvptk,0,28.1,14.8,2022-10-29T16:41:44.445Z,2022-10-30T08:54:05Z,3882716007,178,,3881069653,56,Back,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984909,130,1,1,9,31,dt4pinj0vw0t0cvz7za6mhmzy,1,65.1,76,2022-10-29T16:41:46.091Z,2022-10-30T08:54:10Z,3881070153,140,67.6,3881070159,213,4.9,3882716099,178,,3881070155,141,53.1,3881070157,212,15.8,3881070151,56,Center,,,,,,,3y9nm18as1wxhizq3fyazb2t,T. Hazard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984913,131,4,1,9,34,dt4pinj0vw0t0cvz7za6mhmzy,1,70.1,50.2,2022-10-29T16:41:48.393Z,2022-10-30T08:54:16Z,3881070179,286,,3881070175,56,Center,3881973775,265,,3881070221,233,87,3881070177,152,,3881070171,13,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478984895,87,4,1,9,34,c5hderjlkcoaze51e5wgvptk,0,29.9,49.8,2022-10-29T16:41:48.394Z,2022-10-30T08:54:16Z,3881070087,152,,3881070091,285,,3881070243,233,131,3881973653,265,,3882716181,178,,3881070083,13,,3881070085,56,Back,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478985781,133,13,1,10,32,dt4pinj0vw0t0cvz7za6mhmzy,1,74.2,51.4,2022-10-29T16:42:46.677Z,2022-10-30T08:54:22Z,3881075967,85,,3881075985,231,49.1,3881074867,56,Center,3881075977,458,,3881074863,18,,3881074859,26,,3881075971,103,56.9,3881075969,102,50.8,e83ula4wockmc2xid7185kcq2,J. Bellingham,,3881075079,20,,3881075981,230,3881075965,120,3882716261,178,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,
2478985787,88,5,1,10,33,c5hderjlkcoaze51e5wgvptk,1,-0.6,49.6,2022-10-29T16:42:48.152Z,2022-10-30T08:54:27Z,3881074901,56,Back,3881074983,233,134,3881074903,346,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478985797,134,5,1,10,33,dt4pinj0vw0t0cvz7za6mhmzy,0,100.6,50.4,2022-10-29T16:42:48.152Z,2022-10-30T08:54:27Z,3881075027,233,88,3881074963,346,,3881074961,56,Center,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478986157,89,1,1,10,51,c5hderjlkcoaze51e5wgvptk,1,3.6,46.4,2022-10-29T16:43:06.020Z,2022-10-30T08:54:45Z,3881077035,56,Back,3881077047,237,,3881077033,124,,3881077041,212,18.7,3881077039,141,21.5,3881095803,189,,3881077043,213,5.1,3881077037,140,11.1,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478989681,150,1,1,10,52,c5hderjlkcoaze51e5wgvptk,1,6.4,19,2022-10-29T16:43:06.351Z,2022-10-30T08:54:51Z,3881097735,212,12.4,3881097971,189,,3881097729,56,Back,3881097733,141,4.4,3881097731,140,13.5,3882716533,178,,3881097737,213,5.4,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478986179,90,1,1,10,52,c5hderjlkcoaze51e5wgvptk,1,15.2,5,2022-10-29T16:43:07.117Z,2022-10-30T08:54:49Z,3882716411,178,,3881077139,155,,3881077153,1,,3881077147,141,60.2,3881077145,140,11.0,3881077151,213,1.7,3881077149,212,37.8,3881077143,56,Back,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478986193,91,1,1,10,55,c5hderjlkcoaze51e5wgvptk,1,12.9,68.2,2022-10-29T16:43:10.245Z,2022-10-30T08:55:02Z,3881077225,140,1.7,3882716769,178,,3881077229,212,15.7,3881077223,56,Back,3881077231,213,3.9,3881077227,141,52.8,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478986221,92,1,1,10,57,c5hderjlkcoaze51e5wgvptk,0,1.7,52.8,2022-10-29T16:43:11.658Z,2022-10-30T08:55:06Z,3881077375,140,41.2,3881077381,213,0.1,3881077379,212,41.9,3881077373,56,Back,3881077371,157,,3881077385,1,,3882716819,178,,3881077377,141,61.5,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
