id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2533626035,349,1,1,28,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.4,31.1,2023-04-15T13:58:57.115Z,2023-04-16T06:53:29Z,4190259301,212,19.5,4193137129,156,,4190259295,56,Back,4194092127,178,,4190259297,140,34.9,4190259303,213,4.2,4190259299,141,6.5,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626063,350,1,1,28,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.8,1,2023-04-15T13:58:59.344Z,2023-04-16T06:53:33Z,4194092291,178,,4190259431,141,1.6,4190259435,213,0.0,4190259427,56,Back,4190259433,212,17.9,4190259429,140,44.8,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534342973,1174,83,1,28,46,ex3psl8e3ajeypwjy4xfltpx6,1,55.9,97.6,2023-04-15T13:59:01.864Z,2023-04-16T07:27:34Z,4194133409,399,424876,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626133,351,1,1,28,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.6,1.1,2023-04-15T13:59:02.527Z,2023-04-16T06:53:48Z,4190259717,213,2.8,4194092663,178,,4190259719,1,,4190259711,140,7.2,4190259715,212,39.9,4190259709,56,Back,4190259713,141,22.4,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626163,352,1,1,28,51,9gefq4dz9b2hl8rqrxwrlrzmp,0,7.2,22.4,2023-04-15T13:59:06.798Z,2023-04-16T06:53:53Z,4190259863,157,,4190259873,213,6.2,4190259869,141,11.3,4190259867,140,62.7,4194092869,178,,4190259865,56,Right,4190259871,212,58.8,4190259875,1,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626179,191,1,1,28,55,ex3psl8e3ajeypwjy4xfltpx6,0,39.8,76.7,2023-04-15T13:59:10.309Z,2023-04-16T06:53:58Z,4190259947,140,55.6,4190259949,141,73.9,4190259953,213,6.2,4190259945,56,Center,4190259943,3,,4190259951,212,16.7,4194092969,388,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626201,353,1,1,28,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.2,23.8,2023-04-15T13:59:11.228Z,2023-04-16T06:54:02Z,4190259997,140,57.0,4190259999,141,37.9,4194093103,178,,4190260005,212,17.4,4190260009,213,0.6,4190259993,56,Center,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626195,192,45,1,28,58,ex3psl8e3ajeypwjy4xfltpx6,0,41.2,61.5,2023-04-15T13:59:13.649Z,2023-04-16T06:54:06Z,4190260069,233,354,4190259983,285,,4190259981,56,Back,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626205,354,3,1,28,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,58.8,38.5,2023-04-15T13:59:13.649Z,2023-04-16T06:54:06Z,4190260021,286,,4193138107,465,,4190260059,233,192,4194093235,178,,4190260015,56,Center,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626235,193,45,1,29,0,ex3psl8e3ajeypwjy4xfltpx6,0,39,62.8,2023-04-15T13:59:14.996Z,2023-04-16T06:54:09Z,4190260159,233,355,4190260137,56,Back,4190260139,285,,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626211,355,3,1,29,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,61,37.2,2023-04-15T13:59:14.996Z,2023-04-16T06:54:09Z,4190260053,286,,4190260051,56,Center,4193138399,464,,4194093293,178,,4190260143,233,193,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626227,356,2,1,29,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,57.6,35.3,2023-04-15T13:59:15.016Z,2023-04-16T06:54:13Z,4190260657,7,2pjr6yz65f4uqvwniy4vphn85,4190260105,56,Center,4190260109,141,21.7,4190260107,140,66.8,4194093401,178,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626349,194,55,1,29,0,ex3psl8e3ajeypwjy4xfltpx6,1,36.2,36.3,2023-04-15T13:59:15.017Z,2023-04-16T06:54:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626565,195,1,1,29,29,ex3psl8e3ajeypwjy4xfltpx6,1,29.2,75.1,2023-04-15T13:59:44.579Z,2023-04-16T06:54:16Z,4190261673,140,12.7,4194093527,178,,4190261675,141,58.1,4190261671,56,Back,4190261667,5,,4190261679,213,3.7,4190261677,212,20.8,4190261669,241,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626585,196,1,1,29,32,ex3psl8e3ajeypwjy4xfltpx6,1,11.6,52.2,2023-04-15T13:59:47.806Z,2023-04-16T06:54:20Z,4190261739,140,37.8,4190261745,213,6.0,4190261741,141,38.5,4190261737,56,Back,4194093663,178,,4190261743,212,29.0,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626599,197,1,1,29,34,ex3psl8e3ajeypwjy4xfltpx6,0,37.8,38.5,2023-04-15T13:59:49.346Z,2023-04-16T06:54:45Z,4190261773,140,45.9,4190261779,213,0.0,4190261777,212,8.5,4190261769,168,,4190261775,141,38.6,4190261771,56,Back,4194094173,388,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626607,358,8,1,29,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.7,65.1,2023-04-15T13:59:49.645Z,2023-04-16T06:54:53Z,4193142609,384,,4190261821,56,Center,4194094377,178,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626629,359,49,1,29,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,45,43.1,2023-04-15T13:59:51.500Z,2023-04-16T06:54:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626649,360,1,1,29,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,39,37.1,2023-04-15T13:59:55.124Z,2023-04-16T06:55:00Z,4190261999,140,42.7,4190262005,213,5.1,4190261997,56,Back,4190262001,141,22.6,4190262003,212,10.6,4194094585,178,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626673,361,1,1,29,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.2,24.4,2023-04-15T13:59:57.069Z,2023-04-16T06:55:03Z,4190262115,212,10.8,4190262111,140,36.3,4190262117,213,2.3,4194094661,178,,4190262109,56,Back,4190262113,141,36.2,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626721,362,1,1,29,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.6,41.5,2023-04-15T13:59:58.967Z,2023-04-16T06:55:06Z,4190262371,140,24.7,4190262369,56,Back,4190262377,141,54.5,4190262379,212,10.2,4190262381,213,2.1,4194094775,178,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626733,363,1,1,29,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.2,69.2,2023-04-15T14:00:02.829Z,2023-04-16T06:55:13Z,4190262443,56,Back,4190262449,212,9.7,4190262447,141,80.9,4194094947,178,,4190262445,140,20.9,4190262451,213,2.2,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626761,364,1,1,29,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.9,80.9,2023-04-15T14:00:03.865Z,2023-04-16T06:55:17Z,4190262563,56,Back,4190262567,140,9.2,4190262579,213,4.2,4190262575,212,24.2,4190262571,141,50.3,4194095051,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626777,365,1,1,29,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,9.2,50.3,2023-04-15T14:00:06.796Z,2023-04-16T06:55:20Z,4190262631,56,Back,4190262635,141,20.0,4190262637,212,21.5,4190262639,213,5.0,4194095127,178,,4190262633,140,15.2,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626807,366,1,1,29,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.6,19.7,2023-04-15T14:00:08.887Z,2023-04-16T06:55:23Z,4190262775,141,3.1,4190262771,56,Back,4190262779,213,5.4,4190262777,212,14.5,4194095173,178,,4190262773,140,23.2,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626843,367,1,1,29,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.2,3.1,2023-04-15T14:00:11.323Z,2023-04-16T06:55:25Z,4190262937,56,Back,4190262941,141,17.5,4190262939,140,11.7,4190262945,213,2.5,4194095191,178,,4190262943,212,15.5,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626865,368,1,1,29,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.5,18.2,2023-04-15T14:00:13.226Z,2023-04-16T06:55:28Z,4190263071,141,34.3,4190263075,213,2.1,4194095221,178,,4190263069,140,4.8,4190263067,56,Back,4190263073,212,13.0,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626937,369,1,1,29,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,4.4,34.9,2023-04-15T14:00:14.552Z,2023-04-16T06:26:15Z,4190263433,155,,4190263443,213,6.2,4194053915,178,,4190263445,1,,4190263439,141,28.4,4190263437,140,37.6,4190263441,212,35.1,4190263435,56,Back,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534164007,1022,3,1,30,3,9gefq4dz9b2hl8rqrxwrlrzmp,0,39.2,23.9,2023-04-15T14:00:18.322Z,2023-04-16T06:27:01Z,4193147919,56,Back,4193147923,465,,4193147921,286,,4194054871,178,,4193147925,467,tedxo29s8xx0a71z6sidw7v9,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626989,371,4,1,30,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.8,29.2,2023-04-15T14:00:18.436Z,2023-04-16T06:27:20Z,4190263717,265,,4190263719,286,,4190263711,13,,4190263715,152,,4190263713,56,Back,4190264909,233,198,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533627155,198,4,1,30,3,ex3psl8e3ajeypwjy4xfltpx6,0,61.2,70.8,2023-04-15T14:00:18.437Z,2023-04-16T06:27:20Z,4190264425,265,,4190264421,56,Center,4194055217,178,,4190264427,285,,4190264923,233,371,4190264423,152,,4190264419,13,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533626953,370,43,1,30,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-04-15T14:00:19.508Z,2023-04-15T14:00:25Z,4190263519,56,Back,4190263521,286,0,4190263935,144,3,4190263561,211,0,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533627675,372,1,1,30,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.9,29.6,2023-04-15T14:00:58.090Z,2023-04-16T06:27:23Z,4190266899,141,7.3,4190266897,140,42.5,4190266895,56,Back,4190266891,5,,4190266901,212,15.6,4190266903,213,5.0,4190266893,152,,4194055283,178,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533627839,373,1,1,30,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,42,23.9,2023-04-15T14:01:01.331Z,2023-04-16T06:27:26Z,4190267621,56,Back,4190267625,141,48.8,4190267627,212,19.4,4190267631,213,2.1,4194055345,178,,4190267623,140,33.0,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533627887,374,1,1,30,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.5,54.2,2023-04-15T14:01:06.313Z,2023-04-16T06:27:29Z,4190267889,212,10.6,4190267883,140,41.9,4190267879,56,Back,4190267891,213,5.9,4190267885,141,48.5,4194055377,178,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533627977,375,1,1,30,54,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.6,59.7,2023-04-15T14:01:09.339Z,2023-04-16T06:27:39Z,4190268255,140,37.7,4190268251,56,Back,4190268259,141,92.4,4190268265,213,1.7,4194055513,178,,4190268263,212,22.4,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628071,376,1,1,30,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.9,91.2,2023-04-15T14:01:11.841Z,2023-04-16T06:27:45Z,4190268655,212,34.0,4190268651,140,55.8,4190268659,213,5.3,4194055591,178,,4190268663,1,,4190268649,56,Center,4190268653,141,50.6,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628097,199,45,1,30,59,ex3psl8e3ajeypwjy4xfltpx6,0,44.6,55.6,2023-04-15T14:01:14.012Z,2023-04-16T06:27:51Z,4190268765,56,Back,4190268907,233,377,4190268769,285,,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628089,377,3,1,30,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.4,44.4,2023-04-15T14:01:14.012Z,2023-04-16T06:27:50Z,4190268745,56,Center,4193153223,464,,4190268747,286,,4190268861,233,199,4194055653,178,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628271,378,1,1,31,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,53,45.4,2023-04-15T14:01:15.226Z,2023-04-16T06:28:24Z,4194056291,178,,4190269541,140,68.2,4190269539,56,Right,4190269545,212,27.4,4190269547,213,5.3,4190269543,141,12.7,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533628301,379,1,1,31,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,80.6,23.7,2023-04-15T14:01:20.554Z,2023-04-16T06:28:37Z,4190269689,140,87.8,4190269687,56,Center,4190269691,141,48.2,4193154127,224,,4193154129,20,,4190269695,213,1.1,4191377585,154,,4190269683,2,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,4194056337,178,,4190302547,210,,16,4190302549,22,,4190269693,212,18.3,,,,,,1,,,,,,,,,,,,,,,,,,,
2533628523,381,16,1,31,7,9gefq4dz9b2hl8rqrxwrlrzmp,1,89.5,52.8,2023-04-15T14:01:21.986Z,2023-04-16T06:28:38Z,4190280043,328,,4190280055,230,98.9,4193156559,396,51.6,4190280057,231,48.0,4194056497,178,,4190270783,22,,4190280035,55,379,4190280031,76,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,4190270787,56,Center,4190276227,20,,,4190276235,375,31:06.429,4190280039,102,53.2,4193156557,395,1.1,4190280041,103,,3.8,4190276231,374,4190280033,29,,4190270785,17,,4191377857,154,4193156555,214,2023-04-15 15:01:21.339,,,,,
2533628451,380,43,1,31,7,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-04-15T14:01:22.869Z,2023-04-15T14:05:44Z,4190270411,56,Center,4190316569,144,61,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630575,200,1,1,32,12,ex3psl8e3ajeypwjy4xfltpx6,1,49.9,50.3,2023-04-15T14:02:26.959Z,2023-04-16T06:28:48Z,4190280543,279,G,4190280533,56,Back,4190522121,189,,4190280535,140,35.8,4194056721,178,,4190280539,212,19.3,4190280537,141,68.4,4190280541,213,2.4,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632575,211,1,1,32,12,ex3psl8e3ajeypwjy4xfltpx6,1,38.5,67.6,2023-04-15T14:02:26.977Z,2023-04-16T06:28:53Z,4190290473,56,Back,4190290481,213,2.4,4190290477,141,77.3,4190290479,212,9.8,4194056791,178,,4190527023,189,,4190290475,140,31.6,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630615,201,1,1,32,12,ex3psl8e3ajeypwjy4xfltpx6,1,30.5,80.6,2023-04-15T14:02:27.562Z,2023-04-16T06:28:57Z,4190280731,212,11.5,4190280725,56,Back,4190280733,213,0.7,4190280729,141,91.8,4194056865,178,,4190280727,140,38.7,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630637,202,1,1,32,14,ex3psl8e3ajeypwjy4xfltpx6,1,38.7,91.8,2023-04-15T14:02:29.729Z,2023-04-16T06:29:02Z,4190280881,213,4.9,4190280873,141,82.0,4194056949,178,,4190280871,140,39.9,4190280869,56,Back,4190280877,212,6.8,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630711,203,1,1,32,15,ex3psl8e3ajeypwjy4xfltpx6,1,39.9,82,2023-04-15T14:02:30.647Z,2023-04-16T06:29:05Z,4190281159,140,29.7,4190281161,141,85.9,4190281157,56,Back,4190281165,213,2.9,4194057039,178,,4190281163,212,11.0,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533630847,204,1,1,32,18,ex3psl8e3ajeypwjy4xfltpx6,1,30,84.2,2023-04-15T14:02:33.033Z,2023-04-16T06:29:08Z,4190281837,140,27.1,4190281841,212,19.8,4194057103,178,,4190281839,141,55.5,4190281843,213,4.6,4190281835,56,Back,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631003,205,1,1,32,23,ex3psl8e3ajeypwjy4xfltpx6,1,28.3,47,2023-04-15T14:02:37.944Z,2023-04-16T06:29:11Z,4190282473,212,22.7,4190282469,140,27.1,4194057179,178,,4190282475,213,1.6,4190282465,56,Back,4190282471,141,80.3,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631169,206,1,1,32,25,ex3psl8e3ajeypwjy4xfltpx6,1,27.4,80.3,2023-04-15T14:02:40.431Z,2023-04-16T06:29:14Z,4190283295,212,26.6,4194057221,178,,4190283287,141,52.4,4190283299,213,3.9,4190283283,140,9.7,4190283279,56,Back,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631305,207,1,1,32,29,ex3psl8e3ajeypwjy4xfltpx6,1,9.1,66.9,2023-04-15T14:02:44.642Z,2023-04-16T06:29:19Z,4194057309,178,,4190284007,56,Back,4190284021,213,6.3,4190284019,212,24.3,4190284011,140,32.2,4190284015,141,66.3,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631315,208,1,1,32,31,ex3psl8e3ajeypwjy4xfltpx6,0,39.7,67.8,2023-04-15T14:02:46.198Z,2023-04-16T06:29:24Z,4190316473,213,3.0,4190284067,56,Back,4190316469,141,73.4,4190316467,140,20.8,4190316471,212,20.2,4190316907,156,,4194057397,178,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631353,382,49,1,32,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,85.8,24.7,2023-04-15T14:02:48.058Z,2023-04-16T06:29:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631461,383,15,1,32,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,93.3,27.2,2023-04-15T14:02:50.959Z,2023-04-16T06:29:34Z,4190286143,82,,4190286651,231,45.3,4190284903,56,Center,4190284901,63,,4190286639,146,94.1,4190286645,230,99.1,4190286139,20,,4190286637,458,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,4190286641,147,29.1,4190286161,233,,209,4190286633,102,51.1,4190286635,103,20.8,4194057559,178,,4190286631,79,,,4190284899,22,,,,,,,,,,,,,,,,
2533631599,209,10,1,32,36,ex3psl8e3ajeypwjy4xfltpx6,1,6.9,67.9,2023-04-15T14:02:51.062Z,2023-04-16T06:29:41Z,4194057721,178,,4190285585,94,,4190286277,233,383,4190285589,56,Back,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631675,210,5,1,32,40,ex3psl8e3ajeypwjy4xfltpx6,0,17.4,101.2,2023-04-15T14:02:55.463Z,2023-04-16T06:29:49Z,4190285953,347,,4190307777,233,384,4190285951,56,Back,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631693,384,5,1,32,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,82.6,-1.2,2023-04-15T14:02:55.463Z,2023-04-16T06:29:49Z,4190286043,347,,4190286039,56,Right,4190307751,233,210,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631909,385,1,1,32,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,85.3,0,2023-04-15T14:03:04.763Z,2023-04-16T06:29:51Z,4190287093,56,Right,4190287097,141,6.1,4190287101,213,2.3,4190287099,212,6.5,4190287091,107,,4190287095,140,81.2,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533631989,386,1,1,32,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,81.2,6.1,2023-04-15T14:03:05.513Z,2023-04-16T06:30:05Z,4190287461,140,81.5,4190287457,56,Right,4190287465,141,1.0,4190287467,212,3.5,4190287469,213,4.8,4194058249,178,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632085,387,1,1,32,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,80.8,1.4,2023-04-15T14:03:08.316Z,2023-04-16T06:30:21Z,4190287933,56,Right,4190287935,140,66.7,4190287939,212,14.8,4190287937,141,2.2,4190287941,213,3.1,4194058563,178,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533632299,388,1,1,32,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,64.8,4.9,2023-04-15T14:03:10.396Z,2023-04-16T06:30:24Z,4190289101,141,34.7,4190289105,212,24.9,4190289095,140,51.1,4190289109,213,2.2,4194058605,178,,4190289093,56,Center,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
