id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2510084727,6,1,1,0,7,7ad69ngbpjuyzv96drf8d9sn2,0,24.5,64.7,2023-02-19T18:31:53.300Z,2023-02-20T08:45:44Z,4045470705,212,13.5,4045470699,168,,4045470707,213,1.1,4045932519,178,,4044697501,56,Back,4045470701,140,30.6,4045470703,141,82.2,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510084667,7,1,1,0,9,1c7qokc1j5z50cjj4tcu32haa,0,72.5,21,2023-02-19T18:31:54.818Z,2023-02-20T08:45:53Z,4044697141,140,100.0,4044697139,56,Right,4044697145,212,30.4,4044697143,141,18.6,4044697147,213,6.2,4045932597,178,,,,,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510084673,5,5,1,0,13,7ad69ngbpjuyzv96drf8d9sn2,1,-1.4,81.4,2023-02-19T18:31:58.860Z,2023-02-20T08:46:05Z,4044697185,233,8,4044697163,346,,4044697161,56,Back,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510084671,8,5,1,0,13,1c7qokc1j5z50cjj4tcu32haa,0,101.4,18.6,2023-02-19T18:31:58.860Z,2023-02-20T08:46:06Z,4044697155,346,,4044697189,233,5,4044697153,56,Right,,,,,,,,,,,,,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510084797,7,1,1,0,30,7ad69ngbpjuyzv96drf8d9sn2,1,2.9,57.9,2023-02-19T18:32:15.995Z,2023-02-20T10:35:18Z,4044697903,140,2.5,4044697901,56,Back,4044697907,212,8.9,4044697899,124,,4044697905,141,44.8,4044697913,237,,4044697909,213,4.7,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510084827,8,1,1,0,33,7ad69ngbpjuyzv96drf8d9sn2,0,3.2,44.6,2023-02-19T18:32:18.403Z,2023-02-20T08:46:24Z,4044698061,141,71.9,4044698069,1,,4044698057,56,Back,4044698055,155,,4044698059,140,36.5,4044698067,213,0.5,4045933007,178,,4044698065,212,39.6,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510084817,9,4,1,0,35,1c7qokc1j5z50cjj4tcu32haa,1,61.7,28.8,2023-02-19T18:32:21.101Z,2023-02-20T08:46:49Z,4044698019,286,,4044698097,233,9,4044698017,152,,4044698015,56,Center,4044698013,294,,4044698011,13,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510084831,9,4,1,0,35,7ad69ngbpjuyzv96drf8d9sn2,0,38.3,71.2,2023-02-19T18:32:21.102Z,2023-02-20T08:46:48Z,4044698115,233,9,4045933261,178,,4044698079,152,,4044698075,294,,4044698077,56,Back,4044698081,285,,4044698073,13,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085021,10,1,1,1,3,1c7qokc1j5z50cjj4tcu32haa,0,57.4,29.5,2023-02-19T18:32:49.132Z,2023-02-20T08:47:15Z,4044699027,213,0.7,4044699019,56,Center,4044699025,212,41.4,4044699017,152,,4044699029,1,,4044699015,155,,4044699023,141,68.8,4044699021,140,87.5,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,4044699013,5,4045933439,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085041,10,44,1,1,6,7ad69ngbpjuyzv96drf8d9sn2,1,12,30.9,2023-02-19T18:32:51.703Z,2023-02-20T12:21:54Z,4044699105,56,Back,4044699125,233,11,4044699107,285,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085031,11,44,1,1,6,1c7qokc1j5z50cjj4tcu32haa,0,88,69.1,2023-02-19T18:32:51.704Z,2023-02-20T08:48:08Z,4044699077,56,Center,4044699079,286,,4044699139,233,10,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085049,11,12,1,1,6,7ad69ngbpjuyzv96drf8d9sn2,1,11.6,30.8,2023-02-19T18:32:51.705Z,2023-02-20T12:21:54Z,4044699161,15,,4044699153,140,27.1,4045933997,388,,4044699151,56,Back,4044699159,213,6.1,4044699157,212,16.5,4044699155,141,26.8,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085065,12,49,1,1,8,7ad69ngbpjuyzv96drf8d9sn2,1,20.4,28.7,2023-02-19T18:32:53.485Z,2023-02-20T08:49:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085093,13,1,1,1,8,7ad69ngbpjuyzv96drf8d9sn2,0,20.9,28.3,2023-02-19T18:32:53.529Z,2023-02-20T08:49:27Z,4045936807,388,,4044699329,141,0.0,4044699327,140,25.1,4044699333,213,4.9,4044699325,56,Back,4044699331,212,20.7,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085087,12,5,1,1,10,1c7qokc1j5z50cjj4tcu32haa,1,74.6,101.2,2023-02-19T18:32:55.772Z,2023-02-20T08:49:58Z,4044699365,233,14,4044699317,56,Left,4044699319,347,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085095,14,5,1,1,10,7ad69ngbpjuyzv96drf8d9sn2,0,25.4,-1.2,2023-02-19T18:32:55.772Z,2023-02-20T08:49:58Z,4044699339,347,,4044699369,233,12,4044699337,56,Back,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085213,13,1,1,1,27,1c7qokc1j5z50cjj4tcu32haa,0,80.2,100,2023-02-19T18:33:12.428Z,2023-02-20T08:50:24Z,4044700007,141,70.8,4044700005,140,90.5,4044700013,1,,4044700009,212,23.6,4044700011,213,5.2,4044700003,56,Center,4044700001,107,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085219,16,12,1,1,28,7ad69ngbpjuyzv96drf8d9sn2,1,7.7,26.8,2023-02-19T18:33:14.242Z,2023-02-20T08:50:56Z,4044899231,212,17.4,4044899227,140,24.1,4044899233,213,0.1,4044899229,141,30.3,4044700037,56,Back,4045938997,388,,4044899347,15,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085211,15,43,1,1,30,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-02-19T18:33:15.770Z,2023-02-19T18:38:42Z,4044699987,285,0,4044715881,144,44,4044699985,56,Back,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085217,14,43,1,1,30,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-02-19T18:33:15.771Z,2023-02-19T18:36:22Z,4044700031,286,0,4044708501,144,44,4044700027,56,Center,4044700085,233,15,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085229,15,61,1,1,30,1c7qokc1j5z50cjj4tcu32haa,0,81.3,67.2,2023-02-19T18:33:15.845Z,2023-02-20T08:51:27Z,4045940365,178,,4044700089,56,Center,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085231,17,49,1,1,31,7ad69ngbpjuyzv96drf8d9sn2,1,26.3,40.4,2023-02-19T18:33:16.525Z,2023-02-20T08:51:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085247,18,1,1,1,31,7ad69ngbpjuyzv96drf8d9sn2,1,26.3,40.4,2023-02-19T18:33:16.590Z,2023-02-20T08:51:56Z,4044700181,140,25.1,4045941195,178,,4044700183,141,50.3,4044700185,212,6.8,4044700179,56,Back,4044700187,213,1.8,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085249,19,61,1,1,31,7ad69ngbpjuyzv96drf8d9sn2,1,25.1,50.3,2023-02-19T18:33:17.189Z,2023-02-20T08:52:27Z,4045941981,21,,4044700191,56,Back,4045941983,178,,,,,,,,,,,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085269,20,1,1,1,32,7ad69ngbpjuyzv96drf8d9sn2,0,27.1,56.6,2023-02-19T18:33:18.291Z,2023-02-20T08:52:41Z,4045942421,178,,4044700255,56,Center,4044700257,140,64.1,4044700265,213,6.1,4044700259,141,43.9,4044700267,1,,4044700253,155,,4044700263,212,39.8,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085287,16,49,1,1,37,1c7qokc1j5z50cjj4tcu32haa,1,38.5,63.7,2023-02-19T18:33:22.476Z,2023-02-20T08:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085307,18,1,1,1,37,1c7qokc1j5z50cjj4tcu32haa,1,37.7,64.9,2023-02-19T18:33:22.497Z,2023-02-20T08:53:00Z,4045942945,388,,4044700435,213,3.5,4044700427,56,Back,4044700433,212,31.9,4044700431,141,46.6,4044700429,140,9.7,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085341,19,1,1,1,40,1c7qokc1j5z50cjj4tcu32haa,1,10.1,47.4,2023-02-19T18:33:25.698Z,2023-02-20T08:53:49Z,4044700603,140,26.8,4044700601,56,Back,4045943357,178,,4044700607,212,25.4,4044700605,141,74.4,4044700609,213,0.8,,,,,,,d2gbcc336c4zatpiif4cvm2fp,F. Dahmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085293,17,43,1,1,42,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-02-19T18:33:27.425Z,2023-02-19T18:33:31Z,4044700539,144,49,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085427,20,1,1,1,45,1c7qokc1j5z50cjj4tcu32haa,1,28.9,81.4,2023-02-19T18:33:30.861Z,2023-02-20T08:53:58Z,4044700947,213,3.7,4044700943,141,63.3,4044700945,212,22.9,4044700939,56,Back,4044700941,140,10.5,4045944575,178,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085439,21,1,1,1,55,1c7qokc1j5z50cjj4tcu32haa,1,19.8,59.3,2023-02-19T18:33:40.407Z,2023-02-20T08:54:15Z,4044701023,212,22.7,4044701021,141,91.5,4045944831,178,,4044701019,140,25.5,4044701025,213,1.3,4044701017,56,Back,,,,,,,d2gbcc336c4zatpiif4cvm2fp,F. Dahmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085493,22,1,1,1,58,1c7qokc1j5z50cjj4tcu32haa,1,30.3,91.8,2023-02-19T18:33:43.911Z,2023-02-20T08:54:23Z,4044701267,141,67.2,4044701265,140,71.5,4044701273,1,,4044701269,212,46.4,4044701271,213,5.9,4044701263,56,Center,4044701261,155,,4045945243,178,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085501,23,44,1,2,1,1c7qokc1j5z50cjj4tcu32haa,1,70.8,68.2,2023-02-19T18:33:46.564Z,2023-02-20T12:21:54Z,4044814257,233,406,4044701295,56,Center,4044701297,286,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510107199,406,44,1,2,1,7ad69ngbpjuyzv96drf8d9sn2,0,29.2,31.8,2023-02-19T18:33:46.565Z,2023-02-20T08:55:58Z,4044814265,233,23,4044814143,285,,4044814141,56,Back,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510087839,64,1,1,2,1,1c7qokc1j5z50cjj4tcu32haa,0,70.4,69,2023-02-19T18:33:46.575Z,2023-02-20T12:21:55Z,4044837337,168,,4044837341,140,71.5,4044837339,56,Center,4044837343,141,67.2,4045945763,21,,4045945761,388,,4044837345,212,1.7,4044837347,213,5.5,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085505,22,61,1,2,1,7ad69ngbpjuyzv96drf8d9sn2,1,33.3,34.5,2023-02-19T18:33:46.627Z,2023-02-20T08:57:05Z,4044701327,56,Back,4045947721,388,,4045947719,15,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085495,21,43,1,2,1,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-02-19T18:33:47.297Z,2023-02-19T18:34:48Z,4044701317,233,23,4044701279,285,0,4044703729,144,44,4044701277,56,Back,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510116039,505,43,1,2,2,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-02-19T18:33:47.396Z,2023-02-19T19:26:44Z,4044862703,56,Back,4044862817,144,61,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085521,23,61,1,2,2,7ad69ngbpjuyzv96drf8d9sn2,0,41.8,34.3,2023-02-19T18:33:47.630Z,2023-02-20T08:57:26Z,4044701399,56,Back,4045949219,178,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085533,24,1,1,2,3,1c7qokc1j5z50cjj4tcu32haa,0,70.4,71.1,2023-02-19T18:33:48.671Z,2023-02-20T08:58:07Z,4044701451,56,Center,4044701449,3,,4044701453,140,68.1,4045949707,388,,4044701455,141,54.3,4044701457,212,11.7,4044701459,213,4.5,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510349457,1702,67,1,2,5,7ad69ngbpjuyzv96drf8d9sn2,1,30.6,59.6,2023-02-19T18:33:50.404Z,2023-02-20T12:21:55Z,4046081781,233,951,,,,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510349455,951,67,1,2,5,1c7qokc1j5z50cjj4tcu32haa,0,69.4,40.4,2023-02-19T18:33:50.405Z,2023-02-20T10:48:22Z,4046081785,233,1702,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510116155,506,8,1,2,5,7ad69ngbpjuyzv96drf8d9sn2,1,31.8,60.2,2023-02-19T18:33:50.420Z,2023-02-20T12:21:55Z,4045950677,388,,4045480019,384,,4044863357,56,Back,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085551,24,49,1,2,6,7ad69ngbpjuyzv96drf8d9sn2,1,28.9,53,2023-02-19T18:33:51.945Z,2023-02-20T08:59:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510085575,25,1,1,2,6,7ad69ngbpjuyzv96drf8d9sn2,1,28.9,53,2023-02-19T18:33:52.027Z,2023-02-20T08:59:27Z,4044701647,212,14.5,4044701645,141,74.0,4044701649,213,1.8,4044701643,140,26.3,4045951561,178,,4044701641,56,Back,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
