id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/15/value
2499158711,159,4,1,16,20,1c7qokc1j5z50cjj4tcu32haa,0,25.6,5.5,2023-01-21T14:49:18.190Z,2023-01-22T04:46:53Z,3987330965,152,,3987331037,233,159,3987330969,285,,3987330967,265,,3989358091,178,,3987330963,56,Back,3987330961,13,,,,,2w76r8guf9sacoriu0ivytyax,A. Barkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499158679,158,43,1,16,20,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2023-01-21T14:49:18.583Z,2023-01-21T22:22:17Z,3987330805,56,Left,3989049839,144,61,,,,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499158709,158,43,1,16,20,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-01-21T14:49:18.584Z,2023-01-21T14:49:24Z,3987330957,56,Back,3987330959,285,0,3987330971,233,158,3987331125,144,7,,,,,,,,,,,,,2w76r8guf9sacoriu0ivytyax,A. Barkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159209,160,1,1,17,1,3dwlvz6cl4lcavvrg0y2dycrt,0,72.8,93.2,2023-01-21T14:49:59.011Z,2023-01-22T04:46:57Z,3987333251,152,,3989358159,178,,3989052063,72,,3987333245,2,,3987333261,213,5.3,3987333257,141,58.4,3987333253,56,Center,3989052061,224,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,3987333247,5,3987333259,212,3987333255,140,,,,,,,,,,28.7,88.3,,,,,,,,,,,,,,,,,,,,,,
2499159293,160,12,1,17,2,1c7qokc1j5z50cjj4tcu32haa,1,14.4,45.8,2023-01-21T14:50:00.375Z,2023-01-22T04:47:04Z,3989358277,178,,3987333583,56,Back,3987333587,141,34.9,3987333589,212,19.0,3987333585,140,31.1,3987333591,213,5.9,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159277,161,13,1,17,5,3dwlvz6cl4lcavvrg0y2dycrt,1,65.5,66.4,2023-01-21T14:50:02.819Z,2023-01-22T04:47:08Z,3987334223,102,61.7,3987334231,108,,3987333539,56,Center,3987333683,20,,3987334241,231,52.0,3989358315,178,,3987334237,458,,3987334229,215,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,3987334225,103,3987334221,73,3987333537,19,3987333681,24,,3987334239,230,3987334235,328,,16.7,,,97.2,,,,,,,,,,,,,,,,,,,,,
2499159297,161,5,1,17,6,1c7qokc1j5z50cjj4tcu32haa,1,-0.6,40.8,2023-01-21T14:50:04.453Z,2023-01-22T04:47:12Z,3987333601,233,162,3987333593,56,Back,3987333595,346,,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159291,162,5,1,17,6,3dwlvz6cl4lcavvrg0y2dycrt,0,100.6,59.2,2023-01-21T14:50:04.453Z,2023-01-22T04:47:12Z,3987333619,233,161,3987333579,56,Center,3987333581,346,,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159451,162,1,1,17,20,1c7qokc1j5z50cjj4tcu32haa,1,3.9,47.6,2023-01-21T14:50:18.599Z,2023-01-22T04:47:16Z,3987334469,237,,3987334453,124,,3987334463,213,0.8,3987334457,140,9.7,3987334461,212,8.7,3987334459,141,56.7,3987334455,56,Back,,,,d2gbcc336c4zatpiif4cvm2fp,F. Dahmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159489,163,1,1,17,23,1c7qokc1j5z50cjj4tcu32haa,0,8.7,52.2,2023-01-21T14:50:21.647Z,2023-01-22T04:47:20Z,3989358501,178,,3987334647,213,0.2,3987334651,1,,3987334643,212,34.4,3987334641,141,60.3,3987334639,140,41.0,3987334635,155,,3987334637,56,Back,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159513,163,1,1,17,26,3dwlvz6cl4lcavvrg0y2dycrt,1,57.4,34.3,2023-01-21T14:50:24.386Z,2023-01-22T04:47:25Z,3989358589,388,,3987334797,213,5.5,3987334795,212,7.5,3987334791,140,62.6,3987334793,141,26.7,3987334787,3,,3987334789,56,Center,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159515,164,49,1,17,27,3dwlvz6cl4lcavvrg0y2dycrt,1,62.6,26.7,2023-01-21T14:50:25.363Z,2023-01-22T04:47:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159521,165,1,1,17,29,3dwlvz6cl4lcavvrg0y2dycrt,0,63.3,26.5,2023-01-21T14:50:27.351Z,2023-01-22T04:47:32Z,3987334995,286,,3987334845,141,26.4,3987334849,213,6.3,3989358773,178,,3987334843,140,65.8,3987334847,212,2.6,3987334841,56,Center,3987334991,233,164,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,3987334989,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159541,164,74,1,17,29,1c7qokc1j5z50cjj4tcu32haa,1,31,79.6,2023-01-21T14:50:27.539Z,2023-01-22T04:47:37Z,3987334977,56,Back,3987335035,233,165,3987334979,285,,3989358837,178,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159559,166,1,1,17,30,3dwlvz6cl4lcavvrg0y2dycrt,1,64.2,24.9,2023-01-21T14:50:28.437Z,2023-01-22T04:47:40Z,3987335083,213,4.9,3987335081,212,7.2,3989358907,178,,3987335077,140,65.7,3987335079,141,14.6,3987335075,56,Right,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159575,167,1,1,17,31,3dwlvz6cl4lcavvrg0y2dycrt,1,66,14.6,2023-01-21T14:50:29.504Z,2023-01-22T04:47:43Z,3987335161,140,60.8,3987335159,56,Center,3987335165,141,27.9,3987335169,213,2.1,3989358957,178,,3987335167,212,10.6,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159587,168,1,1,17,33,3dwlvz6cl4lcavvrg0y2dycrt,1,64,26.2,2023-01-21T14:50:30.921Z,2023-01-22T04:47:54Z,3987335217,56,Right,3987335219,140,64.3,3987335225,213,4.8,3987335221,141,15.6,3987335223,212,7.2,3989359095,178,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159619,169,1,1,17,34,3dwlvz6cl4lcavvrg0y2dycrt,0,61.7,15.9,2023-01-21T14:50:31.910Z,2023-01-22T04:47:57Z,3987335341,213,1.5,3987335333,56,Center,3989359137,178,,3987335337,141,35.1,3987335335,140,62.5,3987335339,212,13.1,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159665,165,1,1,17,36,1c7qokc1j5z50cjj4tcu32haa,1,38.3,62.6,2023-01-21T14:50:33.877Z,2023-01-22T04:48:03Z,3987335553,141,69.9,3987335551,140,34.4,3987335557,213,2.3,3989359239,178,,3987335555,212,6.4,3987335549,56,Back,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159671,166,49,1,17,36,1c7qokc1j5z50cjj4tcu32haa,1,34.3,70.6,2023-01-21T14:50:34.439Z,2023-01-22T04:48:08Z,,,,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159687,167,1,1,17,36,1c7qokc1j5z50cjj4tcu32haa,0,34.3,70.6,2023-01-21T14:50:34.472Z,2023-01-22T04:48:11Z,3989359315,178,,3987335663,56,Back,3987335669,212,20.3,3987335665,140,44.8,3987335667,141,95.6,3987335671,213,1.0,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159739,170,49,1,17,39,3dwlvz6cl4lcavvrg0y2dycrt,1,58.6,4.1,2023-01-21T14:50:37.476Z,2023-01-22T04:48:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159753,171,1,1,17,41,3dwlvz6cl4lcavvrg0y2dycrt,1,59.4,4.1,2023-01-21T14:50:39.050Z,2023-01-22T04:48:29Z,3987335959,141,18.9,3987335961,212,22.8,3987335955,56,Back,3987335957,140,39.9,3989359659,178,,3987335963,213,2.7,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159811,172,1,1,17,43,3dwlvz6cl4lcavvrg0y2dycrt,1,38.4,26.2,2023-01-21T14:50:41.645Z,2023-01-22T04:48:47Z,3989359913,178,,3987336265,141,61.1,3987336269,213,1.7,3987336267,212,23.9,3987336261,56,Back,3987336263,140,35.6,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159849,173,1,1,17,48,3dwlvz6cl4lcavvrg0y2dycrt,1,36.8,62.6,2023-01-21T14:50:45.948Z,2023-01-22T04:48:50Z,3989359941,178,,3987336475,212,24.0,3987336477,213,4.9,3987336469,56,Back,3987336471,140,40.4,3987336473,141,27.7,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159881,174,1,1,17,51,3dwlvz6cl4lcavvrg0y2dycrt,1,43.5,27.1,2023-01-21T14:50:49.476Z,2023-01-22T04:48:52Z,3987336631,213,1.7,3987336623,56,Back,3989360017,178,,3987336627,141,62.0,3987336625,140,40.9,3987336629,212,23.9,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159923,175,1,1,17,54,3dwlvz6cl4lcavvrg0y2dycrt,1,41.8,62.9,2023-01-21T14:50:52.543Z,2023-01-22T04:48:55Z,3987336795,213,5.2,3987336793,212,13.0,3987336791,141,46.1,3987336789,140,47.7,3987336787,56,Back,3989360089,178,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499159977,176,1,1,17,57,3dwlvz6cl4lcavvrg0y2dycrt,1,48.1,40.4,2023-01-21T14:50:55.212Z,2023-01-22T04:48:57Z,3987337053,212,23.7,3987337051,141,9.1,3987337055,213,5.2,3989360139,178,,3987337047,56,Right,3987337049,140,58.1,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160047,177,1,1,18,1,3dwlvz6cl4lcavvrg0y2dycrt,1,52.9,5.5,2023-01-21T14:50:59.514Z,2023-01-22T04:49:00Z,3989360191,178,,3987337293,56,Right,3987337301,213,6.3,3987337299,212,15.2,3987337295,140,67.4,3987337297,141,5.0,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160065,178,1,1,18,5,3dwlvz6cl4lcavvrg0y2dycrt,0,64.8,3.8,2023-01-21T14:51:03.331Z,2023-01-22T04:49:46Z,3987337373,141,2.2,3987337371,140,56.7,3987337369,56,Right,3987337377,213,3.3,3989360367,178,,3987337375,212,8.6,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160075,168,49,1,18,5,1c7qokc1j5z50cjj4tcu32haa,1,43,94.5,2023-01-21T14:51:03.432Z,2023-01-22T04:49:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160127,169,3,1,18,8,1c7qokc1j5z50cjj4tcu32haa,0,56.4,96,2023-01-21T14:51:06.039Z,2023-01-22T04:50:00Z,3987337849,233,179,3987337631,56,Left,3987337633,286,,3989054327,465,,3989361109,178,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160145,179,7,1,18,8,3dwlvz6cl4lcavvrg0y2dycrt,0,43.6,4,2023-01-21T14:51:06.146Z,2023-01-22T04:50:02Z,3987337823,233,169,3987337721,56,Back,3987337723,285,,3989361127,178,,3989054351,385,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160185,170,1,1,18,9,1c7qokc1j5z50cjj4tcu32haa,0,54.9,94.7,2023-01-21T14:51:07.601Z,2023-01-22T04:50:06Z,3987337925,141,84.7,3987337929,213,5.6,3987337927,212,11.1,3987337921,56,Left,3987337923,140,63.2,3989361153,178,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160193,180,8,1,18,10,3dwlvz6cl4lcavvrg0y2dycrt,1,38.2,15.9,2023-01-21T14:51:08.317Z,2023-01-22T04:50:12Z,3987337949,56,Back,3989361195,178,,3989054643,385,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160211,171,5,1,18,12,1c7qokc1j5z50cjj4tcu32haa,1,58.8,101.8,2023-01-21T14:51:10.409Z,2023-01-22T04:50:15Z,3987338063,56,Left,3987338065,347,,3987338141,233,181,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160217,181,5,1,18,12,3dwlvz6cl4lcavvrg0y2dycrt,0,41.2,-1.8,2023-01-21T14:51:10.409Z,2023-01-22T04:50:14Z,3987338091,56,Back,3987338093,347,,3987338161,233,171,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160515,172,1,1,18,39,1c7qokc1j5z50cjj4tcu32haa,0,67.4,100,2023-01-21T14:51:36.824Z,2023-01-22T04:50:18Z,3987339523,212,10.9,3987339521,141,90.0,3987339517,56,Left,3987339515,107,,3987339519,140,74.3,3987339525,213,5.4,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160513,182,8,1,18,40,3dwlvz6cl4lcavvrg0y2dycrt,1,25.4,12.5,2023-01-21T14:51:37.953Z,2023-01-22T04:50:25Z,3987339513,56,Back,3987339535,15,,3989361429,178,,3989055001,385,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160545,173,1,1,18,40,1c7qokc1j5z50cjj4tcu32haa,0,66.1,92.3,2023-01-21T14:51:38.704Z,2023-01-22T04:50:28Z,3987339681,140,76.3,3987339683,141,77.3,3989361491,388,,3987339677,3,,3987339679,56,Center,3987339685,212,14.8,3987339687,213,5.5,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160609,183,1,1,18,42,3dwlvz6cl4lcavvrg0y2dycrt,0,24.8,28.3,2023-01-21T14:51:40.627Z,2023-01-22T04:50:43Z,3989361685,388,,3987339989,141,11.2,3987339985,56,Back,3987339987,140,35.0,3987339981,3,,3987339991,212,15.8,3987339993,213,5.5,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160583,174,44,1,18,44,1c7qokc1j5z50cjj4tcu32haa,1,65.7,87.8,2023-01-21T14:51:42.436Z,2023-01-22T05:31:27Z,3987339849,56,Left,3987339851,286,,3987340017,233,184,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160613,184,44,1,18,44,3dwlvz6cl4lcavvrg0y2dycrt,0,34.3,12.2,2023-01-21T14:51:42.437Z,2023-01-22T04:50:48Z,3989055249,233,174,3987340007,56,Back,3987340009,285,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160621,175,1,1,18,44,1c7qokc1j5z50cjj4tcu32haa,1,65.1,86.9,2023-01-21T14:51:42.464Z,2023-01-22T05:31:27Z,3987340055,140,68.5,3987340061,213,5.4,3987340059,212,5.7,3987340057,141,80.3,3987340051,3,,3987340053,56,Left,3989361769,388,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160659,176,1,1,18,45,1c7qokc1j5z50cjj4tcu32haa,0,70.1,82.7,2023-01-21T14:51:43.275Z,2023-01-22T04:51:03Z,3987340281,140,87.2,3987340283,141,54.9,3989361929,178,,3987340271,157,,3987340275,56,Center,3987340285,212,26.1,3987340289,1,,3987340287,213,5.5,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160683,185,52,1,18,49,3dwlvz6cl4lcavvrg0y2dycrt,1,13.2,44.5,2023-01-21T14:51:46.891Z,2023-01-22T04:51:06Z,3989362009,178,,3989055485,377,,,,,,,,,,,,,,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160745,186,1,1,18,49,3dwlvz6cl4lcavvrg0y2dycrt,1,13.2,44.5,2023-01-21T14:51:47.565Z,2023-01-22T04:51:08Z,3987340625,1,,3989362063,178,,3987340617,140,36.4,3987340615,56,Back,3987340619,141,95.4,3987340655,287,,3987340613,123,,3987340623,213,1.0,5bzowvtg5vhntcx1w3roriehh,F. Müller,,3987340621,212,,,,,,,,,,,,,42.3,,,,,,,,,,,,,,,,,,,,,,,,
2499160811,187,1,1,18,55,3dwlvz6cl4lcavvrg0y2dycrt,1,37.5,95,2023-01-21T14:51:53.502Z,2023-01-22T04:51:12Z,3987340949,56,Back,3987340961,213,4.4,3987340959,212,16.2,3987340957,141,72.3,3987340953,140,32.9,3989362089,178,,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160879,188,1,1,18,58,3dwlvz6cl4lcavvrg0y2dycrt,1,34.4,63,2023-01-21T14:51:56.550Z,2023-01-22T04:51:15Z,3989362151,178,,3987341251,213,5.9,3987341243,56,Back,3987341247,141,56.9,3987341245,140,43.4,3987341249,212,10.3,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499160913,189,1,1,19,1,3dwlvz6cl4lcavvrg0y2dycrt,1,44.6,67.6,2023-01-21T14:51:59.541Z,2023-01-22T04:51:19Z,3987341411,140,58.4,3987341413,141,96.8,3989362227,178,,3987341417,213,0.9,3987341415,212,24.6,3987341409,56,Left,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161001,190,1,1,19,4,3dwlvz6cl4lcavvrg0y2dycrt,1,58.4,93.2,2023-01-21T14:52:02.292Z,2023-01-22T04:51:23Z,3987341771,56,Back,3989362257,178,,3987341773,140,41.5,3987341777,212,17.9,3987341779,213,3.3,3987341775,141,89.6,,,,,,,1en0bgq0u842snszevlkscxk9,N. Nartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161033,191,1,1,19,7,3dwlvz6cl4lcavvrg0y2dycrt,1,41.8,74.2,2023-01-21T14:52:05.689Z,2023-01-22T04:51:26Z,3987341953,140,33.8,3987341951,56,Back,3989362317,178,,3987341955,141,47.5,3987341959,213,4.3,3987341957,212,20.0,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161069,192,1,1,19,10,3dwlvz6cl4lcavvrg0y2dycrt,1,33.8,47.5,2023-01-21T14:52:08.620Z,2023-01-22T04:51:30Z,3987342087,56,Back,3987342089,140,44.6,3987342091,141,15.5,3987342093,212,24.5,3987342095,213,5.2,3989362343,178,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161085,193,1,1,19,14,3dwlvz6cl4lcavvrg0y2dycrt,1,44.9,14.6,2023-01-21T14:52:11.803Z,2023-01-22T04:51:32Z,3989362369,178,,3987342165,213,1.8,3987342157,56,Back,3987342159,140,42.0,3987342161,141,38.0,3987342163,212,16.2,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161119,194,1,1,19,15,3dwlvz6cl4lcavvrg0y2dycrt,1,42,38,2023-01-21T14:52:13.206Z,2023-01-22T04:51:36Z,3987342323,213,4.7,3987342321,212,14.9,3989362463,178,,3987342317,140,42.1,3987342315,56,Back,3987342319,141,16.1,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161179,195,1,1,19,17,3dwlvz6cl4lcavvrg0y2dycrt,1,41.6,20.3,2023-01-21T14:52:15.556Z,2023-01-22T04:51:40Z,3987342573,140,57.6,3987342571,56,Center,3987342579,213,0.4,3987342575,141,30.1,3987342577,212,18.1,3989362535,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161185,196,3,1,19,20,3dwlvz6cl4lcavvrg0y2dycrt,0,57.8,29.1,2023-01-21T14:52:18.002Z,2023-01-22T04:51:46Z,3987342591,286,,3989055201,233,177,3987342587,56,Center,3989055769,464,,3989362679,178,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161205,177,7,1,19,20,1c7qokc1j5z50cjj4tcu32haa,0,42.2,70.9,2023-01-21T14:52:18.172Z,2023-01-22T04:51:48Z,3989055779,383,,3987342689,285,,3987342687,56,Back,3987342723,233,196,3989362741,178,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161249,197,1,1,19,22,3dwlvz6cl4lcavvrg0y2dycrt,1,53.6,41,2023-01-21T14:52:19.975Z,2023-01-22T04:51:52Z,3987342919,212,22.3,3987342915,140,63.6,3987342917,141,69.9,3989362821,178,,3987342921,213,1.1,3987342913,56,Center,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161259,198,1,1,19,25,3dwlvz6cl4lcavvrg0y2dycrt,0,68.3,69,2023-01-21T14:52:23.596Z,2023-01-22T04:51:55Z,3987342957,141,66.4,3987342955,140,82.0,3987342961,213,6.2,3987342959,212,14.5,3989362875,178,,3987342953,56,Center,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161265,178,8,1,19,26,1c7qokc1j5z50cjj4tcu32haa,1,18.4,26.2,2023-01-21T14:52:24.044Z,2023-01-22T04:52:02Z,3989055953,385,,3987342973,56,Back,3989363023,178,,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161283,179,49,1,19,27,1c7qokc1j5z50cjj4tcu32haa,1,25.9,33.9,2023-01-21T14:52:25.351Z,2023-01-22T04:52:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499161371,180,1,1,19,30,1c7qokc1j5z50cjj4tcu32haa,1,32,28.5,2023-01-21T14:52:28.392Z,2023-01-22T04:52:10Z,3987343469,212,23.4,3987343465,140,46.1,3987343467,141,55.2,3989363207,178,,3987343471,213,0.9,3987343463,56,Back,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
