id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/17/value,qualifier/12/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2506246745,11,74,1,0,27,4l9mrqzmajz5crzlz50mtbt6x,1,61.2,78,2023-02-11T14:31:36.925Z,2023-02-12T06:52:13Z,4024486435,56,Center,4024486437,285,,4027582351,178,,4024486549,233,4,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319891,461,61,1,0,27,7ad69ngbpjuyzv96drf8d9sn2,1,37.3,22.3,2023-02-11T14:31:36.975Z,2023-02-12T06:52:20Z,4027582441,178,,4024847043,56,Back,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246761,5,49,1,0,28,7ad69ngbpjuyzv96drf8d9sn2,1,39.3,15.8,2023-02-11T14:31:38.044Z,2023-02-12T06:52:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246809,6,1,1,0,28,7ad69ngbpjuyzv96drf8d9sn2,1,39.3,15.8,2023-02-11T14:31:38.155Z,2023-02-12T06:52:29Z,4024486691,212,16.2,4024486689,141,28.0,4024486693,213,2.6,4024486685,56,Back,4024486687,140,26.1,4027582523,178,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246847,7,1,1,0,30,7ad69ngbpjuyzv96drf8d9sn2,1,26.2,28.7,2023-02-11T14:31:39.975Z,2023-02-12T06:52:36Z,4027582653,178,,4024486887,141,53.7,4024486889,212,25.2,4024486891,213,2.4,4024486883,56,Back,4024486885,140,8.5,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246901,8,1,1,0,34,7ad69ngbpjuyzv96drf8d9sn2,1,7.4,55.7,2023-02-11T14:31:43.344Z,2023-02-12T06:52:39Z,4024487191,213,1.2,4024487189,212,27.0,4024487185,140,17.4,4024487183,56,Back,4027582673,178,,4024487187,141,92.3,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246905,9,1,1,0,37,7ad69ngbpjuyzv96drf8d9sn2,0,17.4,92.3,2023-02-11T14:31:46.615Z,2023-02-12T06:52:42Z,4024487577,236,,4024487211,141,91.1,4024487209,140,18.9,4024487217,213,5.8,4024487207,56,Back,4024487583,286,,4024487579,233,12,4024487213,212,1.8,4foax2b7unlkev1eq6py86lii,P. Hincapié,4027582749,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506246961,12,74,1,0,37,4l9mrqzmajz5crzlz50mtbt6x,1,79.9,9.5,2023-02-11T14:31:46.684Z,2023-02-12T06:53:03Z,4027583053,389,,4024487449,56,Right,4024487451,285,,4024487629,233,9,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247045,10,1,1,0,40,7ad69ngbpjuyzv96drf8d9sn2,1,19.7,85.8,2023-02-11T14:31:49.346Z,2023-02-12T06:53:21Z,4024487871,140,3.5,4024487873,141,67.7,4024487875,212,21.0,4024487869,56,Back,4027582919,389,,4024487877,213,3.8,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247111,11,1,1,0,43,7ad69ngbpjuyzv96drf8d9sn2,0,3.5,67.7,2023-02-11T14:31:53.025Z,2023-02-12T06:53:30Z,4024488249,213,6.0,4024488241,56,Back,4024488243,140,46.7,4024488245,141,48.5,4027583313,178,,4024488247,212,47.2,4024488251,1,,4024488239,157,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247131,13,44,1,0,47,4l9mrqzmajz5crzlz50mtbt6x,1,54,48,2023-02-11T14:31:56.634Z,2023-02-12T10:28:35Z,4024488323,286,,4024488333,233,12,4024488321,56,Center,,,,,,,,,,,,,,,,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247119,12,44,1,0,47,7ad69ngbpjuyzv96drf8d9sn2,0,46,52,2023-02-11T14:31:56.635Z,2023-02-12T06:53:34Z,4024488269,56,Back,4024488271,285,,4024488433,233,13,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247135,14,1,1,0,47,4l9mrqzmajz5crzlz50mtbt6x,0,54.8,44.5,2023-02-11T14:31:56.694Z,2023-02-12T10:28:35Z,4024488349,140,67.0,4024488345,3,,4024488353,212,16.0,4024488355,213,0.6,4024488347,56,Center,4024488351,141,58.5,4027583427,388,,,,,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247191,13,1,1,0,49,7ad69ngbpjuyzv96drf8d9sn2,1,35.1,42.1,2023-02-11T14:31:58.294Z,2023-02-12T06:53:44Z,4024488617,56,Center,4024488615,3,,4027583553,388,,4024488623,212,19.1,4024488625,213,0.1,4024488619,140,53.2,4024488621,141,44.8,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247213,14,1,1,0,51,7ad69ngbpjuyzv96drf8d9sn2,1,53.4,44.6,2023-02-11T14:32:00.544Z,2023-02-12T06:53:51Z,4027583659,388,,4024488763,213,3.8,4024488745,3,,4024488761,212,14.6,4024488749,56,Back,4024488759,141,31.3,4024488755,140,42.5,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247227,15,1,1,0,52,7ad69ngbpjuyzv96drf8d9sn2,0,41.6,32.9,2023-02-11T14:32:01.943Z,2023-02-12T06:55:02Z,4024488823,141,30.4,4027584623,388,,4024488825,212,4.6,4024488819,56,Back,4024488821,140,37.5,4024488827,213,3.5,4024488817,3,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247285,16,4,1,0,52,7ad69ngbpjuyzv96drf8d9sn2,1,37.7,29.5,2023-02-11T14:32:02.044Z,2023-02-12T06:55:32Z,4024489131,56,Back,4024489129,10,,4024489207,233,15,4024489133,152,,4024489135,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247299,15,4,1,0,52,4l9mrqzmajz5crzlz50mtbt6x,0,62.3,70.5,2023-02-11T14:32:02.045Z,2023-02-12T06:55:32Z,4024489181,10,,4024489183,56,Center,4024489185,152,,4027584975,178,,4024489247,233,16,4024489187,285,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247463,17,43,1,1,5,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-02-11T14:32:14.542Z,2023-02-11T14:32:20Z,4024489935,152,0,4024489933,5,0,4024489939,140,33.0,4024489937,56,Back,4024490243,144,1,4024489941,141,38.9,4024489945,213,2.6,4024489943,212,14.4,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247505,18,43,1,1,6,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-02-11T14:32:15.391Z,2023-02-11T14:32:21Z,4024490285,144,1,4024490175,213,1.6,4024490173,212,13.9,4024490165,56,Back,4024490169,140,30.8,4024490171,141,59.6,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247651,19,1,1,1,16,7ad69ngbpjuyzv96drf8d9sn2,1,41.8,28.3,2023-02-11T14:32:26.006Z,2023-02-12T06:55:34Z,4024490871,213,1.8,4027585043,178,,4024490859,5,,4024490867,141,66.3,4024490869,212,26.5,4024490861,152,,4024490865,140,36.0,4024490863,56,Back,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247731,20,1,1,1,19,7ad69ngbpjuyzv96drf8d9sn2,1,37.8,69.3,2023-02-11T14:32:28.915Z,2023-02-12T06:55:41Z,4024491283,140,55.3,4024491285,141,91.8,4024491281,56,Left,4024491289,213,0.7,4027585119,178,,4024491287,212,23.9,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247787,21,1,1,1,25,7ad69ngbpjuyzv96drf8d9sn2,1,59.1,89.7,2023-02-11T14:32:35.098Z,2023-02-12T06:55:52Z,4024491563,56,Left,4024491565,140,61.3,4024491569,212,4.9,4024491567,141,96.0,4024491571,213,1.1,4027585263,178,,,,,,,,aze5i6ssy55jrc8k9vhrs8o9h,D. Sinkgraven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247853,22,1,1,1,27,7ad69ngbpjuyzv96drf8d9sn2,1,56.5,95.9,2023-02-11T14:32:36.996Z,2023-02-12T08:23:17Z,4024491867,141,80.3,4024491871,213,3.7,4027585351,178,,4024491865,140,39.7,4024491863,56,Back,4024491869,212,20.6,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247927,23,1,1,1,31,7ad69ngbpjuyzv96drf8d9sn2,1,41.1,71.7,2023-02-11T14:32:40.255Z,2023-02-12T06:56:01Z,4024492235,213,4.3,4024492233,212,16.9,4027585387,178,,4024492229,140,35.4,4024492231,141,48.5,4024492227,56,Back,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247951,24,1,1,1,34,7ad69ngbpjuyzv96drf8d9sn2,1,37.7,44.8,2023-02-11T14:32:44.057Z,2023-02-12T06:56:05Z,4024492351,141,46.7,4024492347,56,Back,4024492353,212,10.4,4024492355,213,0.1,4027585439,178,,4024492349,140,47.5,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506247993,25,1,1,1,36,7ad69ngbpjuyzv96drf8d9sn2,1,45.2,47.9,2023-02-11T14:32:45.427Z,2023-02-12T06:56:08Z,4024492561,212,22.2,4024492557,140,36.9,4024492563,213,2.0,4024492555,56,Back,4024492559,141,78.0,4027585497,178,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248067,26,1,1,1,38,7ad69ngbpjuyzv96drf8d9sn2,0,37,83.6,2023-02-11T14:32:47.887Z,2023-02-12T06:56:11Z,4024492877,140,57.3,4024492879,141,95.1,4024492883,213,0.4,4027585517,178,,4024492875,56,Left,4024492881,212,22.7,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506855383,996,67,1,1,41,4l9mrqzmajz5crzlz50mtbt6x,1,43,7.3,2023-02-11T14:32:50.316Z,2023-02-12T10:28:35Z,4027673223,233,1053,,,,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506855379,1053,67,1,1,41,7ad69ngbpjuyzv96drf8d9sn2,0,57,92.7,2023-02-11T14:32:50.317Z,2023-02-12T08:24:09Z,4027673233,233,996,,,,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248075,16,8,1,1,41,4l9mrqzmajz5crzlz50mtbt6x,1,43.7,6.8,2023-02-11T14:32:50.357Z,2023-02-12T10:28:36Z,4024492917,56,Back,4027585635,178,,4027053691,385,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248097,17,5,1,1,41,4l9mrqzmajz5crzlz50mtbt6x,0,42.7,-0.8,2023-02-11T14:32:50.666Z,2023-02-12T06:56:34Z,4024493031,347,,4024493355,233,27,4024493029,56,Back,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248159,27,5,1,1,41,7ad69ngbpjuyzv96drf8d9sn2,1,57.3,100.8,2023-02-11T14:32:50.666Z,2023-02-12T06:56:34Z,4024493319,347,,4024493351,233,17,4024493317,56,Left,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248197,28,1,1,1,45,7ad69ngbpjuyzv96drf8d9sn2,1,58.3,100,2023-02-11T14:32:54.295Z,2023-02-12T06:56:41Z,4024493487,140,58.3,4024493493,213,4.7,4024493483,107,,4024493485,56,Left,4024493491,212,5.7,4024493489,141,92.6,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248213,18,45,1,1,47,4l9mrqzmajz5crzlz50mtbt6x,0,38.7,14.6,2023-02-11T14:32:56.405Z,2023-02-12T06:56:47Z,4024493589,285,,4024493675,233,29,4024493587,56,Back,,,,,,,,,,,,,,,,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248221,29,3,1,1,47,7ad69ngbpjuyzv96drf8d9sn2,1,61.3,85.4,2023-02-11T14:32:56.405Z,2023-02-12T06:56:46Z,4027585963,178,,4024493661,233,18,4024493637,56,Left,4024493641,286,,4027054023,464,,,,,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248273,30,1,1,1,48,7ad69ngbpjuyzv96drf8d9sn2,0,62.1,77.6,2023-02-11T14:32:57.866Z,2023-02-12T06:56:51Z,4024493865,140,92.3,4024493863,56,Center,4027586031,178,,4024494073,4,,4024493861,155,,4024493869,212,34.9,4024493873,1,,4024493867,141,56.3,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,4024493871,213,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506248261,19,52,1,1,51,4l9mrqzmajz5crzlz50mtbt6x,1,8.1,44.5,2023-02-11T14:33:00.295Z,2023-02-12T06:56:57Z,4027586077,178,,4027060189,377,,,,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
