id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2471697323,140,1,1,18,10,cz4a6wmzx2obyisadhgaccx7b,1,63.8,89.9,2022-10-14T18:48:57.445Z,2022-10-15T05:39:57Z,3842534825,141,80.8,3842534829,213,3.4,3842534821,56,Back,3842534827,212,21.7,3842534823,140,44.0,3843119101,178,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697365,141,1,1,18,13,cz4a6wmzx2obyisadhgaccx7b,1,43.1,79.9,2022-10-14T18:49:00.364Z,2022-10-15T05:40:02Z,3842535007,56,Back,3842535015,213,4.8,3842535009,140,44.6,3842535017,1,,3842535005,196,,3842535011,141,19.4,3842535013,212,41.2,3843119145,178,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697383,142,1,1,18,17,cz4a6wmzx2obyisadhgaccx7b,1,47.3,16.2,2022-10-14T18:49:04.875Z,2022-10-15T05:40:10Z,3842535121,213,5.9,3843119245,178,,3842535113,56,Right,3842535117,141,3.4,3842535115,140,65.9,3842535119,212,21.4,,,,,,,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697407,143,1,1,18,18,cz4a6wmzx2obyisadhgaccx7b,1,65.9,3.4,2022-10-14T18:49:05.926Z,2022-10-15T05:40:17Z,3842535229,140,66.0,3842535235,213,1.6,3842535227,56,Right,3842535231,141,15.2,3842535233,212,8.0,3843119295,178,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697411,144,61,1,18,19,cz4a6wmzx2obyisadhgaccx7b,0,66,15.2,2022-10-14T18:49:06.689Z,2022-10-15T05:40:50Z,3842535245,56,Right,3843119615,178,,,,,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697409,154,49,1,18,21,4l9mrqzmajz5crzlz50mtbt6x,1,26.1,78.4,2022-10-14T18:49:08.625Z,2022-10-15T05:40:54Z,,,,,,,,,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697445,155,61,1,18,24,4l9mrqzmajz5crzlz50mtbt6x,0,24.4,77.5,2022-10-14T18:49:11.669Z,2022-10-15T05:41:05Z,3842535453,56,Back,3843119721,178,,,,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697515,145,4,1,18,25,cz4a6wmzx2obyisadhgaccx7b,1,73.2,23.8,2022-10-14T18:49:12.694Z,2022-10-15T05:41:13Z,3842535883,286,,3842535881,152,,3842535875,13,,3842535879,56,Center,3842535877,294,,3842604637,233,156,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697491,156,4,1,18,25,4l9mrqzmajz5crzlz50mtbt6x,0,26.8,76.2,2022-10-14T18:49:12.695Z,2022-10-15T05:41:13Z,3842535757,285,,3842535751,294,,3842535753,56,Back,3842604655,233,145,3842535755,152,,3842535749,13,,3843119777,178,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697529,157,17,1,18,31,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-10-14T18:49:17.980Z,2022-10-15T05:41:17Z,3842535975,393,,3842535979,13,243,3842535971,31,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697921,146,2,1,19,23,cz4a6wmzx2obyisadhgaccx7b,1,72.9,23.3,2022-10-14T18:50:10.270Z,2022-10-15T05:41:27Z,3842538085,56,Center,3843052751,72,,3842538095,1,,3842604353,152,,3842604351,5,,3843052749,223,,3842538089,141,54.8,3842538479,7,9xl238e13utd2ondzqi51ka1h,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,3842538081,2,,3842538087,140,96.3,3843119855,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698059,161,55,1,19,23,4l9mrqzmajz5crzlz50mtbt6x,1,7.8,56.4,2022-10-14T18:50:10.271Z,2022-10-15T05:41:27Z,,,,,,,,,,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697933,147,43,1,19,27,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T18:50:14.172Z,2022-10-14T18:50:17Z,3842538359,144,5,3842538141,346,0,3842538139,56,Center,,,,,,,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697953,158,43,1,19,27,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-10-14T18:50:14.711Z,2022-10-14T18:50:21Z,3842538219,140,6.6,3842538481,144,12,3842538217,56,Back,3842538225,213,5.5,3842538221,141,42.0,3842538223,212,7.1,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697959,159,43,1,19,29,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-10-14T18:50:16.245Z,2022-10-14T18:50:19Z,3842538337,167,0,3842538267,213,3.3,3842538261,141,39.9,3842538259,140,0.0,3842538263,212,8.1,3842538257,56,Back,3842538439,144,12,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471697967,160,43,1,19,29,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-10-14T18:50:16.689Z,2022-10-14T18:50:18Z,3842538299,73,0,3842538407,144,6,3842538297,56,Back,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698181,162,1,1,19,49,4l9mrqzmajz5crzlz50mtbt6x,0,8.1,50.4,2022-10-14T18:50:36.259Z,2022-10-15T05:41:33Z,3842539513,140,62.0,3842539509,241,,3842539517,212,59.5,3842539511,56,Center,3842539519,213,6.0,3842539507,157,,3842539505,5,,3842539515,141,23.6,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,3843119911,178,,3842539521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698187,148,44,1,19,53,cz4a6wmzx2obyisadhgaccx7b,1,39,78.1,2022-10-14T18:50:40.830Z,2022-10-15T07:28:35Z,3842539563,233,163,3842539543,56,Back,3842539545,285,,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698185,163,44,1,19,53,4l9mrqzmajz5crzlz50mtbt6x,0,61,21.9,2022-10-14T18:50:40.831Z,2022-10-15T05:41:40Z,3842539633,233,148,3842539539,56,Center,3842539541,286,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698201,149,1,1,19,53,cz4a6wmzx2obyisadhgaccx7b,1,42,79.1,2022-10-14T18:50:40.881Z,2022-10-15T07:28:35Z,3842539601,140,58.0,3842539607,213,0.4,3843120013,388,,3842539603,141,90.7,3842539597,3,,3842539599,56,Left,3842539605,212,18.6,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698217,150,49,1,19,55,cz4a6wmzx2obyisadhgaccx7b,1,59.9,93.5,2022-10-14T18:50:42.804Z,2022-10-15T05:41:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471820885,1165,43,1,19,57,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T18:50:44.403Z,2022-10-15T06:42:10Z,3843202129,144,82,3843201931,178,0,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471820767,1164,43,1,19,57,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T18:50:44.522Z,2022-10-15T06:41:52Z,3843201201,178,0,3843201489,144,82,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698239,151,3,1,19,57,cz4a6wmzx2obyisadhgaccx7b,0,62,84.8,2022-10-14T18:50:44.864Z,2022-10-15T05:42:02Z,3842539885,233,164,3842539779,56,Left,3842539781,286,,3843053385,464,,3843120209,178,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698247,164,7,1,19,58,4l9mrqzmajz5crzlz50mtbt6x,1,38,15.2,2022-10-14T18:50:45.083Z,2022-10-15T05:42:06Z,3843053401,384,,3842539797,56,Back,3842539803,285,,3843120237,178,,3842539841,233,151,,,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698255,165,49,1,20,1,4l9mrqzmajz5crzlz50mtbt6x,1,31.6,22.7,2022-10-14T18:50:48.139Z,2022-10-15T05:42:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698299,166,1,1,20,1,4l9mrqzmajz5crzlz50mtbt6x,1,21.8,0.9,2022-10-14T18:50:48.249Z,2022-10-15T05:42:27Z,3842540035,56,Back,3842540041,141,18.2,3842540039,140,5.8,3843120425,178,,3842540049,213,2.5,3842540045,212,20.5,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698331,167,1,1,20,4,4l9mrqzmajz5crzlz50mtbt6x,0,6.2,12.8,2022-10-14T18:50:50.970Z,2022-10-15T05:42:34Z,3842540243,141,5.3,3842540239,56,Right,3842540241,140,57.6,3842540247,213,6.2,3842540245,212,54.2,3842540237,155,,3843120487,178,,3842540249,1,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698335,152,1,1,20,7,cz4a6wmzx2obyisadhgaccx7b,0,44.3,90.3,2022-10-14T18:50:54.712Z,2022-10-15T05:54:23Z,3842540275,140,55.0,3842540279,212,11.4,3842540271,3,,3842540277,141,87.4,3842540273,56,Left,3843126759,388,,3842540281,213,6.1,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698381,168,3,1,20,9,4l9mrqzmajz5crzlz50mtbt6x,0,53.8,18.2,2022-10-14T18:50:56.740Z,2022-10-15T06:00:29Z,3842540593,233,153,3842540559,56,Right,3842540561,286,,3843053989,464,,3843129917,178,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698367,153,7,1,20,9,cz4a6wmzx2obyisadhgaccx7b,0,46.2,81.8,2022-10-14T18:50:56.823Z,2022-10-15T06:00:33Z,3842540589,233,168,3843054091,384,,3843129941,178,,3842540503,285,,3842540501,56,Back,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698385,154,1,1,20,11,cz4a6wmzx2obyisadhgaccx7b,0,46,84.7,2022-10-14T18:50:58.012Z,2022-10-15T06:00:40Z,3842540581,140,43.8,3842540587,213,3.9,3842540583,141,81.4,3842540585,212,3.2,3843130029,178,,3842540579,56,Back,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698387,169,50,1,20,11,4l9mrqzmajz5crzlz50mtbt6x,1,55.3,22.4,2022-10-14T18:50:58.159Z,2022-10-15T06:05:52Z,3842540599,286,,3842540689,233,156,3842540597,56,Center,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698407,156,7,1,20,11,cz4a6wmzx2obyisadhgaccx7b,0,44.7,77.6,2022-10-14T18:50:58.183Z,2022-10-15T06:06:03Z,3843138439,178,,3842540683,285,,3842540681,56,Back,3843054173,385,,3842540685,233,169,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698413,170,3,1,20,12,4l9mrqzmajz5crzlz50mtbt6x,0,48.6,23.9,2022-10-14T18:50:59.175Z,2022-10-15T06:06:15Z,3843139021,178,,3843054211,464,,3842540811,233,157,3842540711,56,Back,3842540713,286,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698419,157,7,1,20,12,cz4a6wmzx2obyisadhgaccx7b,0,51.4,76.1,2022-10-14T18:50:59.454Z,2022-10-15T06:06:29Z,3842540749,285,,3843054227,385,,3843139331,178,,3842540781,233,170,3842540743,56,Center,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698393,155,43,1,20,13,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T18:51:00.667Z,2022-10-14T18:58:07Z,3842555821,144,1,3842540615,56,Back,3842540619,141,80.2,3842540621,212,3.2,3842540623,213,3.8,3842540617,140,43.7,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698421,171,61,1,20,15,4l9mrqzmajz5crzlz50mtbt6x,1,43.6,30.9,2022-10-14T18:51:02.008Z,2022-10-15T06:07:28Z,3843139503,178,,3842540765,56,Back,,,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698433,158,49,1,20,16,cz4a6wmzx2obyisadhgaccx7b,1,58.2,87.8,2022-10-14T18:51:03.679Z,2022-10-15T06:07:34Z,,,,,,,,,,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698447,159,1,1,20,18,cz4a6wmzx2obyisadhgaccx7b,1,61.6,90.8,2022-10-14T18:51:05.079Z,2022-10-15T06:07:45Z,3842540889,141,93.3,3842540885,56,Left,3842540887,140,68.9,3842540893,213,0.2,3842540891,212,7.9,3843140335,178,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698461,160,1,1,20,19,cz4a6wmzx2obyisadhgaccx7b,0,69,93.3,2022-10-14T18:51:06.640Z,2022-10-15T06:07:11Z,3842540961,213,4.6,3842540959,212,11.1,3842540955,140,68.0,3843140595,178,,3842540953,56,Center,3842540957,141,77.0,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698481,172,49,1,20,20,4l9mrqzmajz5crzlz50mtbt6x,1,24.1,35.4,2022-10-14T18:51:07.905Z,2022-10-15T06:07:56Z,,,,,,,,,,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698497,173,1,1,20,21,4l9mrqzmajz5crzlz50mtbt6x,1,22.9,31.1,2022-10-14T18:51:08.523Z,2022-10-15T06:08:05Z,3842541123,212,11.5,3842541121,141,30.3,3842541125,213,3.2,3842541117,56,Back,3842541119,140,12.0,3843141871,178,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698509,174,1,1,20,23,4l9mrqzmajz5crzlz50mtbt6x,0,12,30.3,2022-10-14T18:51:10.401Z,2022-10-15T06:08:12Z,3842541209,141,61.0,3842541211,212,23.1,3842541205,56,Back,3842541213,213,1.1,3843142009,178,,3842541207,140,21.4,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698523,161,49,1,20,24,cz4a6wmzx2obyisadhgaccx7b,1,75.2,51.6,2022-10-14T18:51:11.828Z,2022-10-15T06:08:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698541,162,13,1,20,26,cz4a6wmzx2obyisadhgaccx7b,1,81.5,50.6,2022-10-14T18:51:13.704Z,2022-10-15T06:08:25Z,3842541487,20,,3842542019,83,,3843142181,178,,3842541355,22,,3842541363,56,Center,3842542031,231,49.1,3842542025,215,,3842541359,18,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,3842542023,103,6.9,3842542027,458,,3842542021,102,57.3,3842542029,230,,,,,,,,,,,,,,,,,,,98.5,,,,,,,,,
2471698553,163,5,1,20,27,cz4a6wmzx2obyisadhgaccx7b,0,100.6,57.2,2022-10-14T18:51:14.420Z,2022-10-15T06:08:28Z,3842541435,346,,3842541469,233,175,3842541433,56,Center,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698535,175,5,1,20,27,4l9mrqzmajz5crzlz50mtbt6x,1,-0.6,42.8,2022-10-14T18:51:14.420Z,2022-10-15T06:08:29Z,3842541337,56,Back,3842541461,233,163,3842541339,346,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698729,176,1,1,20,52,4l9mrqzmajz5crzlz50mtbt6x,1,4.7,60.8,2022-10-14T18:51:39.482Z,2022-10-15T06:08:44Z,3842542423,140,4.0,3842542433,237,,3842542421,56,Back,3842542427,212,14.0,3842542425,141,40.2,3842542429,213,4.7,3842542419,124,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698761,177,1,1,20,57,4l9mrqzmajz5crzlz50mtbt6x,1,4.7,49,2022-10-14T18:51:43.979Z,2022-10-15T06:08:49Z,3842542577,141,67.4,3842542573,56,Back,3842542579,212,19.9,3843142927,178,,3842542575,140,19.4,3842542581,213,0.7,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698781,178,1,1,20,58,4l9mrqzmajz5crzlz50mtbt6x,1,19.6,68.5,2022-10-14T18:51:45.665Z,2022-10-15T06:08:58Z,3842542685,213,1.8,3842542679,140,15.0,3843143123,178,,3842542681,141,93.6,3842542677,56,Back,3842542683,212,17.7,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698809,179,1,1,21,1,4l9mrqzmajz5crzlz50mtbt6x,1,15,93.8,2022-10-14T18:51:48.349Z,2022-10-15T06:09:04Z,3842542825,213,5.7,3842542823,212,16.2,3842542821,141,80.6,3842542819,140,27.8,3843143417,178,,3842542817,56,Back,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471821697,1240,67,1,21,2,4l9mrqzmajz5crzlz50mtbt6x,1,28.2,81.5,2022-10-14T18:51:49.436Z,2022-10-15T07:28:35Z,3843206461,233,1170,,,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471821693,1170,67,1,21,2,cz4a6wmzx2obyisadhgaccx7b,0,71.8,18.5,2022-10-14T18:51:49.437Z,2022-10-15T06:44:30Z,3843206467,233,1240,,,,,,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698817,180,61,1,21,2,4l9mrqzmajz5crzlz50mtbt6x,1,27.8,80.6,2022-10-14T18:51:49.945Z,2022-10-15T07:28:36Z,3842542849,56,Back,3843143771,178,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698877,181,1,1,21,9,4l9mrqzmajz5crzlz50mtbt6x,0,57.5,94.1,2022-10-14T18:51:56.664Z,2022-10-15T06:09:22Z,3843144113,178,,3842543173,141,95.7,3842543177,213,0.2,3842543171,140,63.1,3842543169,56,Left,3842543175,212,6.0,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471821959,1171,67,1,21,9,cz4a6wmzx2obyisadhgaccx7b,1,35.3,3.8,2022-10-14T18:51:56.808Z,2022-10-15T07:28:36Z,3843208063,233,1244,,,,,,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471821953,1244,67,1,21,9,4l9mrqzmajz5crzlz50mtbt6x,0,64.7,96.2,2022-10-14T18:51:56.809Z,2022-10-15T06:45:39Z,3843208067,233,1171,,,,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471720015,385,8,1,21,10,cz4a6wmzx2obyisadhgaccx7b,1,32.2,2.5,2022-10-14T18:51:57.255Z,2022-10-15T07:28:36Z,3843144355,178,,3843055101,385,,3842660199,56,Back,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698897,183,1,1,21,12,4l9mrqzmajz5crzlz50mtbt6x,0,51.7,86.7,2022-10-14T18:51:59.318Z,2022-10-15T06:09:42Z,3842543287,56,Left,3842543293,212,1.8,3842543291,141,88.1,3842663705,1,,3842543289,140,53.1,3842663703,157,,3842543295,213,0.6,3843144611,178,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471720329,386,61,1,21,12,cz4a6wmzx2obyisadhgaccx7b,1,35,13.4,2022-10-14T18:51:59.321Z,2022-10-15T06:10:18Z,3842661909,56,Back,3843145337,178,,,,,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698893,182,43,1,21,12,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-10-14T18:51:59.332Z,2022-10-14T19:24:12Z,3842543277,140,53.1,3842543279,141,87.5,3842543275,56,Left,3842543283,213,3.6,3842543281,212,11.9,3842662549,144,1,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698895,164,49,1,21,13,cz4a6wmzx2obyisadhgaccx7b,1,33.4,24.7,2022-10-14T18:52:00.842Z,2022-10-15T06:10:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698931,165,1,1,21,15,cz4a6wmzx2obyisadhgaccx7b,1,35.7,25.2,2022-10-14T18:52:01.954Z,2022-10-15T06:10:35Z,3842543425,213,0.2,3842543423,212,18.7,3843145917,178,,3842543421,141,29.5,3842543419,140,53.3,3842543417,56,Center,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698955,166,1,1,21,18,cz4a6wmzx2obyisadhgaccx7b,1,62,28.6,2022-10-14T18:52:05.103Z,2022-10-15T06:10:45Z,3842543557,140,65.2,3843146211,178,,3842543563,213,1.4,3842543561,212,17.0,3842543559,141,53.1,3842543555,56,Center,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471698959,167,43,1,21,22,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-14T18:52:09.643Z,2022-10-14T18:52:14Z,3842543577,212,5.6,3842543571,56,Center,3842543573,140,60.6,3842543579,213,3.6,3842543575,141,49.6,3842543747,144,1,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
