id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2531079563,8,43,1,0,14,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-09T13:31:14.138Z,2023-04-09T14:22:17Z,4176646137,141,5.6,4176860775,144,1,4176646133,56,Back,4176646143,213,3.0,4176646139,212,5.2,4176646135,140,23.2,,,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531120237,394,49,1,0,15,go76xxm0xyfgqt1h6tcrtimm,1,18.2,18.9,2023-04-09T13:31:14.675Z,2023-04-10T04:57:50Z,,,,,,,,,,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079523,6,1,1,0,16,go76xxm0xyfgqt1h6tcrtimm,1,13.2,13.8,2023-04-09T13:31:15.619Z,2023-04-10T04:50:05Z,4176645883,140,15.2,4176645889,213,5.0,4176645881,56,Back,4176645885,141,4.7,4176645887,212,6.5,4178858343,178,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079557,7,1,1,0,17,go76xxm0xyfgqt1h6tcrtimm,0,15.2,4.6,2023-04-09T13:31:17.299Z,2023-04-10T04:50:14Z,4178858531,178,,4176646105,56,Back,4176646113,213,6.3,4176646109,141,4.3,4176646111,212,14.7,4176646107,140,29.2,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531495251,976,67,1,0,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,60.8,95.3,2023-04-09T13:31:18.949Z,2023-04-10T06:34:02Z,4178921509,233,854,,,,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531495247,854,67,1,0,19,go76xxm0xyfgqt1h6tcrtimm,0,39.2,4.7,2023-04-09T13:31:18.950Z,2023-04-10T05:51:03Z,4178921519,233,976,,,,,,,,,,,,,,,,,,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079573,3,1,1,0,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,64.1,95.8,2023-04-09T13:31:19.011Z,2023-04-10T06:34:02Z,4176646171,212,9.5,4176646165,56,Left,4178867649,178,,4176646169,141,89.4,4176646173,213,5.8,4176646167,140,72.1,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531117827,415,49,1,0,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,74.8,93,2023-04-09T13:31:19.625Z,2023-04-10T04:58:05Z,,,,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531117751,414,1,1,0,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,72.9,94.5,2023-04-09T13:31:19.664Z,2023-04-10T04:57:11Z,4176847983,213,6.1,4176847973,168,,4176847975,56,Left,4178868367,178,,4176847977,140,81.0,4176847979,141,91.8,4176847981,212,8.7,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531120541,396,3,1,0,21,go76xxm0xyfgqt1h6tcrtimm,1,17.3,13.1,2023-04-09T13:31:21.006Z,2023-04-10T04:57:25Z,4178111393,464,,4178868911,178,,4176863471,285,,4176863469,56,Back,4176863515,233,416,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531118211,416,45,1,0,21,a8l3w3n0j99qjlsxj3jnmgkz1,0,82.7,86.9,2023-04-09T13:31:21.006Z,2023-04-10T04:57:26Z,4176850607,286,,4176863521,233,396,4176850605,56,Left,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079635,9,1,1,0,22,go76xxm0xyfgqt1h6tcrtimm,0,17.5,10.1,2023-04-09T13:31:22.162Z,2023-04-10T04:57:31Z,4176646499,155,,4176646507,212,44.5,4176646511,1,,4176646509,213,0.3,4176646501,56,Center,4176646503,140,57.5,4178869083,178,,4176646505,141,31.6,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079639,4,49,1,0,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,47.7,67.3,2023-04-09T13:31:25.975Z,2023-04-10T04:58:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079681,5,1,1,0,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.7,53.6,2023-04-09T13:31:28.076Z,2023-04-10T04:58:55Z,4176646789,212,19.2,4176646791,213,3.5,4176646787,141,42.4,4178871319,178,,4176646785,140,29.9,4176646783,56,Back,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079711,6,1,1,0,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,27.6,42.4,2023-04-09T13:31:30.239Z,2023-04-10T04:59:02Z,4176647063,212,14.4,4176647049,56,Back,4176647053,140,14.1,4178871495,178,,4176647069,213,3.0,4176647059,141,45.8,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079777,7,1,1,0,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,11.8,46.7,2023-04-09T13:31:33.932Z,2023-04-10T04:59:09Z,4176647397,213,5.1,4176647391,140,22.4,4178871685,178,,4176647389,56,Back,4176647395,212,31.7,4176647393,141,3.1,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079843,8,1,1,0,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.4,3.1,2023-04-09T13:31:36.971Z,2023-04-10T04:59:15Z,4176647777,140,35.1,4178871815,178,,4176647781,212,13.3,4176647779,141,2.6,4176647783,213,6.3,4176647775,56,Back,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079849,9,4,1,0,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.7,3.4,2023-04-09T13:31:38.418Z,2023-04-10T09:20:32Z,4176647805,56,Back,4176647803,13,,4176647939,233,10,4176647807,152,,4176647945,285,,4176647809,265,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531079867,10,4,1,0,38,go76xxm0xyfgqt1h6tcrtimm,0,67.3,96.6,2023-04-09T13:31:38.419Z,2023-04-10T09:20:32Z,4176647959,233,9,4176647913,56,Left,4176647915,152,,4176647917,265,,4178872231,389,,4176647919,286,,4176647911,13,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531080195,10,1,1,1,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.9,7.7,2023-04-09T13:32:02.833Z,2023-04-10T05:01:29Z,4176649639,141,48.7,4176649643,213,2.1,4176649631,5,,4176649637,140,18.8,4176649635,56,Back,4176649633,152,,4176649641,212,31.6,4178874709,178,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531080259,11,1,1,1,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,19.5,52.7,2023-04-09T13:32:06.689Z,2023-04-10T05:01:37Z,4176649995,140,54.2,4176650001,213,0.7,4176649997,141,95.1,4176649987,155,,4176649991,56,Left,4178874963,178,,4176649999,212,46.5,4176650005,1,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531080327,11,43,1,1,9,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-04-09T13:32:08.906Z,2023-04-09T13:32:11Z,4176650507,144,42,,,,,,,,,,,,,,,,,,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531080315,12,1,1,1,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.2,95.1,2023-04-09T13:32:09.588Z,2023-04-10T05:01:47Z,4176650293,140,44.4,4178875153,388,,4176650291,56,Back,4176650299,213,3.1,4176650295,141,95.6,4176650297,212,10.3,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531350721,907,3,1,1,12,a8l3w3n0j99qjlsxj3jnmgkz1,0,38.4,93.9,2023-04-09T13:32:11.693Z,2023-04-10T05:01:57Z,4178116009,467,d0qyia80j5079xq5olbttqfl6,4178875423,178,,4178116007,464,,4178116005,286,,4178116003,56,Back,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531080317,13,4,1,1,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,40.6,94,2023-04-09T13:32:12.040Z,2023-04-10T05:02:04Z,4176650483,233,12,4176650309,56,Back,4176650313,265,,4176650315,286,,4176650311,152,,4176650307,13,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531080345,12,4,1,1,12,go76xxm0xyfgqt1h6tcrtimm,0,59.4,6,2023-04-09T13:32:12.041Z,2023-04-10T05:02:03Z,4176650471,56,Right,4176650477,285,,4176650475,265,,4176650469,13,,4176650473,152,,4176650531,233,13,4178875559,178,,,,,d0qyia80j5079xq5olbttqfl6,N. Ngoumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531080649,14,1,1,1,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,42.8,96.6,2023-04-09T13:32:38.913Z,2023-04-10T05:02:13Z,4176652119,212,26.2,4176652111,152,,4176652109,5,,4176652117,141,88.6,4176652115,140,18.4,4176652113,56,Back,4176652121,213,3.4,4178875849,178,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531080713,15,1,1,1,41,a8l3w3n0j99qjlsxj3jnmgkz1,1,18.4,88.6,2023-04-09T13:32:41.332Z,2023-04-10T05:02:19Z,4176652453,213,4.0,4176652449,141,65.7,4176652447,140,5.0,4176652451,212,21.0,4176652445,56,Back,4178876057,178,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531080737,16,1,1,1,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,7.1,58.2,2023-04-09T13:32:44.324Z,2023-04-10T05:02:27Z,4176652587,213,5.0,4178876311,178,,4176652581,140,13.8,4176652579,56,Back,4176652583,141,23.1,4176652585,212,24.9,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081003,17,1,1,1,48,a8l3w3n0j99qjlsxj3jnmgkz1,1,13.8,23.1,2023-04-09T13:32:47.716Z,2023-04-10T05:02:37Z,4176654139,56,Back,4176654143,141,48.1,4176654145,212,19.6,4178876539,178,,4176654147,213,2.1,4176654141,140,4.6,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081047,18,1,1,2,8,a8l3w3n0j99qjlsxj3jnmgkz1,0,23.1,71.5,2023-04-09T13:33:08.272Z,2023-04-10T05:02:43Z,4176654407,212,56.5,4176654411,1,,4176654409,213,0.0,4176654401,56,Center,4178876747,178,,4176654399,155,,4176654403,140,76.9,4176654405,141,71.7,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081079,13,1,1,2,12,go76xxm0xyfgqt1h6tcrtimm,1,24.8,27,2023-04-09T13:33:11.558Z,2023-04-10T05:02:56Z,4176654555,141,37.4,4176654553,140,7.3,4176654549,3,,4178877161,388,,4176654551,56,Back,4176654559,213,2.8,4176654557,212,19.7,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081087,14,52,1,2,13,go76xxm0xyfgqt1h6tcrtimm,1,7.3,37.4,2023-04-09T13:33:13.467Z,2023-04-10T05:03:01Z,4178119461,377,,4178877257,178,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081181,15,1,1,2,18,go76xxm0xyfgqt1h6tcrtimm,1,10,48.7,2023-04-09T13:33:17.719Z,2023-04-10T05:03:12Z,4176655129,140,12.2,4178877489,178,,4176655131,141,26.5,4176655127,56,Back,4176655133,212,15.3,4176655125,123,,4176655135,213,4.9,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081187,16,1,1,2,22,go76xxm0xyfgqt1h6tcrtimm,1,22.3,29.7,2023-04-09T13:33:22.329Z,2023-04-10T05:03:18Z,4176655183,56,Back,4176655185,140,18.2,4176655187,141,58.8,4178877575,178,,4176655191,213,1.8,4176655189,212,20.3,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081233,17,1,1,2,25,go76xxm0xyfgqt1h6tcrtimm,1,15.2,58.7,2023-04-09T13:33:25.285Z,2023-04-10T05:03:27Z,4178877719,178,,4176655501,56,Back,4176655507,141,37.3,4176655511,212,16.6,4176655505,140,7.6,4176655513,213,4.2,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081257,18,1,1,2,29,go76xxm0xyfgqt1h6tcrtimm,1,8.6,32.5,2023-04-09T13:33:29.020Z,2023-04-10T05:03:35Z,4176655669,140,11.2,4176655675,213,4.9,4176655673,212,13.2,4176655667,56,Back,4176655671,141,13.5,4178877839,178,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081277,19,1,1,2,31,go76xxm0xyfgqt1h6tcrtimm,1,13.1,12.6,2023-04-09T13:33:30.961Z,2023-04-10T05:03:43Z,4176655787,56,Back,4176655789,140,21.2,4178878141,178,,4176655791,141,4.6,4176655793,212,10.1,4176655795,213,5.7,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081301,20,1,1,2,33,go76xxm0xyfgqt1h6tcrtimm,0,21.2,4.6,2023-04-09T13:33:32.721Z,2023-04-10T05:03:51Z,4176655945,212,22.2,4178878313,178,,4176655939,56,Back,4176655943,141,6.2,4176655947,213,0.0,4176655941,140,42.3,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081305,19,49,1,2,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,58,96.3,2023-04-09T13:33:35.930Z,2023-04-10T05:04:04Z,,,,,,,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531351691,908,3,1,2,36,a8l3w3n0j99qjlsxj3jnmgkz1,0,56,96.2,2023-04-09T13:33:35.988Z,2023-04-10T05:48:29Z,4178121275,56,Left,4178879017,178,,4178121277,286,,4178121279,465,,4178121281,467,9bdxi3mvkftmqts59jptqq76d,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081395,20,4,1,2,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,57.1,95.5,2023-04-09T13:33:36.082Z,2023-04-10T05:04:19Z,4176656413,56,Left,4176656415,152,,4176656419,286,,4176656411,13,,4176656495,233,21,4176656417,265,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081401,21,4,1,2,36,go76xxm0xyfgqt1h6tcrtimm,0,42.9,4.5,2023-04-09T13:33:36.083Z,2023-04-10T05:04:19Z,4176656515,233,20,4178879201,178,,4176656437,285,,4176656431,56,Back,4176656429,13,,4176656435,265,,4176656433,152,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531081625,21,1,1,2,51,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.2,96.6,2023-04-09T13:33:51.175Z,2023-04-10T05:04:35Z,4178123055,189,,4176657595,141,78.7,4176657593,140,31.1,4176657597,212,27.1,4178879539,178,,4176657587,5,,4176657591,56,Back,4176657599,213,3.6,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,4176657589,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
