id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2483343393,6,8,1,0,9,3dwlvz6cl4lcavvrg0y2dycrt,1,18.4,46,2022-11-08T19:32:11.267Z,2022-11-09T10:50:02Z,3905051033,178,,3903948487,56,Back,3904882677,385,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343401,7,49,1,0,10,3dwlvz6cl4lcavvrg0y2dycrt,1,31.6,65.9,2022-11-08T19:32:12.785Z,2022-11-09T10:50:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343467,8,1,1,0,13,3dwlvz6cl4lcavvrg0y2dycrt,1,34.5,68.5,2022-11-08T19:32:15.369Z,2022-11-09T10:50:40Z,3903948809,56,Back,3905052101,178,,3903948815,212,14.7,3903948811,140,46.8,3903948817,213,0.5,3903948813,141,78.9,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343469,9,4,1,0,14,3dwlvz6cl4lcavvrg0y2dycrt,1,45.6,76.5,2022-11-08T19:32:17.138Z,2022-11-09T10:50:46Z,3903948831,233,5,3903948827,265,,3903948823,56,Back,3903948825,152,,3903948829,286,,3903948821,13,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343455,5,4,1,0,14,f0w62l8zql3tukxsy8fqwp72x,0,54.4,23.5,2022-11-08T19:32:17.139Z,2022-11-09T10:50:45Z,3905052225,178,,3903948757,56,Center,3903948763,285,,3903948755,13,,3903948837,233,9,3903948759,152,,3903948761,265,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343541,10,1,1,0,30,3dwlvz6cl4lcavvrg0y2dycrt,1,45.4,74.4,2022-11-08T19:32:32.219Z,2022-11-09T10:50:48Z,3903949169,5,,3903949175,140,39.3,3904172685,189,,3903949179,212,15.0,3903949171,152,,3905052339,178,,3903949177,141,94.3,3903949173,56,Back,3kti58d195gmtzwrjh5nprx05,W. Endo,3903949181,213,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343549,11,1,1,0,32,3dwlvz6cl4lcavvrg0y2dycrt,1,40.2,97.3,2022-11-08T19:32:34.393Z,2022-11-09T10:50:53Z,3903949223,213,4.1,3903949217,140,30.8,3903949221,212,17.6,3903949219,141,75.8,3905052479,178,,3903949215,56,Back,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343555,12,1,1,0,35,3dwlvz6cl4lcavvrg0y2dycrt,1,33.6,63.7,2022-11-08T19:32:38.012Z,2022-11-09T10:50:56Z,3903949251,212,20.9,3905052549,178,,3903949247,140,38.6,3903949253,213,5.0,3903949245,56,Back,3903949249,141,34.0,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343567,13,1,1,0,37,3dwlvz6cl4lcavvrg0y2dycrt,1,35.6,31.6,2022-11-08T19:32:39.761Z,2022-11-09T10:51:00Z,3903949315,212,13.0,3903949319,213,0.5,3903949313,141,40.4,3903949311,140,46.6,3903949309,56,Back,3905052685,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343591,14,1,1,0,39,3dwlvz6cl4lcavvrg0y2dycrt,1,45,26.8,2022-11-08T19:32:41.939Z,2022-11-09T10:51:05Z,3905052807,178,,3903949395,140,44.0,3903949401,213,4.6,3903949399,212,14.6,3903949393,56,Back,3903949397,141,5.4,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343599,15,1,1,0,42,3dwlvz6cl4lcavvrg0y2dycrt,0,45.6,5,2022-11-08T19:32:44.509Z,2022-11-09T10:51:08Z,3903949437,141,19.0,3903949433,56,Right,3905052873,178,,3903949435,140,74.5,3903949439,212,31.8,3903949431,155,,3903949441,213,0.3,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343611,6,1,1,0,44,f0w62l8zql3tukxsy8fqwp72x,1,25.4,81.8,2022-11-08T19:32:46.741Z,2022-11-09T10:51:23Z,3905053205,388,,3903949485,56,Back,3903949489,141,77.5,3903949491,212,7.0,3903949483,3,,3903949487,140,31.5,3903949493,213,5.9,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343617,7,1,1,0,46,f0w62l8zql3tukxsy8fqwp72x,1,35,80.2,2022-11-08T19:32:48.430Z,2022-11-09T10:51:19Z,3903949533,56,Back,3903949537,141,81.2,3903949535,140,36.2,3903949531,3,,3903949539,212,1.4,3903949541,213,0.5,3905053035,388,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343621,8,61,1,0,47,f0w62l8zql3tukxsy8fqwp72x,0,36.2,81.5,2022-11-08T19:32:49.959Z,2022-11-09T10:51:31Z,3903949549,56,Back,3905053373,178,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343633,16,61,1,0,49,3dwlvz6cl4lcavvrg0y2dycrt,1,63.5,19.8,2022-11-08T19:32:51.870Z,2022-11-09T10:51:53Z,3903949599,56,Right,3905053645,178,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387405,492,50,1,0,49,3dwlvz6cl4lcavvrg0y2dycrt,1,62,16,2022-11-08T19:32:52.134Z,2022-11-09T10:52:07Z,3904175927,286,,3904175925,56,Right,3904177107,233,356,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387627,356,7,1,0,50,f0w62l8zql3tukxsy8fqwp72x,0,38,84,2022-11-08T19:32:52.520Z,2022-11-09T10:52:16Z,3904177093,56,Back,3904177097,233,492,3904177095,285,,3904886119,384,,3905054549,178,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387519,493,61,1,0,50,3dwlvz6cl4lcavvrg0y2dycrt,1,57.3,12.1,2022-11-08T19:32:52.523Z,2022-11-09T10:52:23Z,3905054727,178,,3904176487,56,Right,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343657,9,61,1,0,51,f0w62l8zql3tukxsy8fqwp72x,0,36.4,75.7,2022-11-08T19:32:53.258Z,2022-11-09T10:52:37Z,3905055179,178,,3903949675,56,Back,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343645,17,43,1,0,51,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-11-08T19:32:53.381Z,2022-11-08T20:25:53Z,3903949653,212,3.4,3903949649,140,63.8,3904177325,144,1,3903949655,213,0.9,3903949651,141,24.5,3903949647,56,Center,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387875,494,1,1,0,52,3dwlvz6cl4lcavvrg0y2dycrt,1,57.2,26.7,2022-11-08T19:32:55.031Z,2022-11-09T10:52:47Z,3904178515,212,12.1,3904178511,140,68.0,3904178509,56,Center,3905055383,178,,3904178513,141,32.8,3904178517,213,0.4,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483387951,495,1,1,0,53,3dwlvz6cl4lcavvrg0y2dycrt,0,67.8,30.1,2022-11-08T19:32:55.614Z,2022-11-09T10:52:53Z,3904179015,141,16.5,3904179019,213,4.2,3904179011,56,Right,3904179131,156,,3904179017,212,10.8,3905055547,178,,3904179013,140,62.5,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483565327,844,67,1,0,55,f0w62l8zql3tukxsy8fqwp72x,1,42.7,88.5,2022-11-08T19:32:57.816Z,2022-11-09T11:40:39Z,3905103249,233,1067,,,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483565321,1067,67,1,0,55,3dwlvz6cl4lcavvrg0y2dycrt,0,57.3,11.5,2022-11-08T19:32:57.817Z,2022-11-09T11:24:24Z,3905103279,233,844,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388699,357,50,1,0,55,f0w62l8zql3tukxsy8fqwp72x,1,41.8,89.6,2022-11-08T19:32:57.827Z,2022-11-09T11:40:39Z,3904183091,56,Back,3904183093,286,,3904183227,233,496,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388205,496,7,1,0,55,3dwlvz6cl4lcavvrg0y2dycrt,0,58.2,10.4,2022-11-08T19:32:57.870Z,2022-11-09T11:24:06Z,3905056163,178,,3904183121,233,357,3904886293,384,,3904180431,285,,3904180429,56,Right,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388875,358,1,1,0,56,f0w62l8zql3tukxsy8fqwp72x,1,34.2,86.3,2022-11-08T19:32:59.082Z,2022-11-09T10:53:38Z,3904184089,56,Back,3904184091,140,35.8,3904184095,212,1.7,3904184097,213,0.0,3904184093,141,86.3,3905056747,178,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483389133,359,61,1,0,56,f0w62l8zql3tukxsy8fqwp72x,1,31.3,90.5,2022-11-08T19:32:59.126Z,2022-11-09T10:53:55Z,3905057101,389,,3904185503,56,Back,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343677,10,43,1,0,57,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-11-08T19:32:59.323Z,2022-11-08T20:27:17Z,3903949741,56,Back,3904183331,144,61,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343691,12,49,1,0,58,f0w62l8zql3tukxsy8fqwp72x,1,37.9,82.6,2022-11-08T19:33:00.558Z,2022-11-09T10:54:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343687,11,1,1,0,58,f0w62l8zql3tukxsy8fqwp72x,1,36.2,73.5,2022-11-08T19:33:00.580Z,2022-11-09T10:54:05Z,3903949781,213,1.3,3903949771,141,82.6,3903949775,212,6.4,3905057261,178,,3903949769,140,37.8,3903949767,56,Back,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343697,13,50,1,1,0,f0w62l8zql3tukxsy8fqwp72x,1,36.9,80.2,2022-11-08T19:33:02.364Z,2022-11-09T10:54:12Z,3903949809,56,Back,3903949841,233,497,3903949811,286,,,,,,,,,,,,,,,,,b2oa5dzw40auj5cgxfrp4b4r9,J. Boëtius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483388637,497,7,1,1,0,3dwlvz6cl4lcavvrg0y2dycrt,0,63.1,19.8,2022-11-08T19:33:02.789Z,2022-11-09T10:54:16Z,3904190335,233,13,3904190345,285,,3904190341,56,Right,3905057457,178,,3904886419,384,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343707,14,50,1,1,0,f0w62l8zql3tukxsy8fqwp72x,1,31.9,83.8,2022-11-08T19:33:03.117Z,2022-11-09T10:54:23Z,3903949857,56,Back,3904190409,233,18,3904189199,285,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343693,18,7,1,1,1,3dwlvz6cl4lcavvrg0y2dycrt,0,68.1,16.2,2022-11-08T19:33:03.818Z,2022-11-09T10:54:28Z,3903949791,56,Right,3903949813,233,14,3905057685,178,,3904886657,383,,3904190391,286,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483390269,360,61,1,1,2,f0w62l8zql3tukxsy8fqwp72x,0,31.2,80,2022-11-08T19:33:04.235Z,2022-11-09T10:54:33Z,3904191909,56,Back,3905057821,178,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483565659,1091,43,1,1,2,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-11-08T19:33:04.388Z,2022-11-09T11:25:38Z,3905105149,399,216615,3905105209,144,83,,,,,,,,,,,,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343709,15,5,1,1,4,f0w62l8zql3tukxsy8fqwp72x,0,35.4,101.6,2022-11-08T19:33:06.201Z,2022-11-09T10:54:37Z,3903949885,56,Back,3903949887,347,,3903949981,233,19,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343725,19,5,1,1,4,3dwlvz6cl4lcavvrg0y2dycrt,1,64.6,-1.6,2022-11-08T19:33:06.201Z,2022-11-09T10:54:36Z,3903949937,56,Right,3903949953,347,,3903949965,233,15,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343767,20,1,1,1,9,3dwlvz6cl4lcavvrg0y2dycrt,1,60.3,0,2022-11-08T19:33:11.458Z,2022-11-09T10:54:41Z,3903950141,212,12.4,3903950135,56,Right,3903950139,141,9.9,3903950143,213,0.7,3903950133,107,,3903950137,140,69.2,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343769,21,61,1,1,11,3dwlvz6cl4lcavvrg0y2dycrt,1,68,16.3,2022-11-08T19:33:13.227Z,2022-11-09T10:54:49Z,3905058155,178,,3903950147,56,Right,,,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343823,22,1,1,1,14,3dwlvz6cl4lcavvrg0y2dycrt,0,60.3,33.4,2022-11-08T19:33:16.513Z,2022-11-09T10:54:58Z,3903950395,213,1.2,3903950391,141,37.7,3903950393,212,3.1,3903950387,56,Center,3903950389,140,61.3,3905058371,178,,3904198027,155,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483391113,361,61,1,1,14,f0w62l8zql3tukxsy8fqwp72x,1,35.2,53.2,2022-11-08T19:33:16.754Z,2022-11-09T10:55:14Z,3904196581,56,Back,3905058737,178,,3905058735,15,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343843,23,1,1,1,20,3dwlvz6cl4lcavvrg0y2dycrt,1,72.6,78.7,2022-11-08T19:33:22.426Z,2022-11-09T10:55:24Z,3903950505,141,92.7,3903950509,213,0.9,3903950501,56,Left,3905058969,178,,3903950507,212,11.8,3903950503,140,79.3,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343867,24,1,1,1,22,3dwlvz6cl4lcavvrg0y2dycrt,1,77.6,86.3,2022-11-08T19:33:24.929Z,2022-11-09T10:55:28Z,3903950587,140,87.3,3903950593,213,5.6,3903950589,141,74.4,3903950585,56,Center,3905059177,178,,3903950591,212,13.0,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483343887,25,1,1,1,26,3dwlvz6cl4lcavvrg0y2dycrt,1,86.5,85.5,2022-11-08T19:33:28.215Z,2022-11-09T10:55:31Z,3903950693,141,98.1,3905059275,178,,3903950697,213,2.5,3903950689,56,Left,3903950695,212,13.5,3903950691,140,76.6,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
