id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,assist,qualifier/17/value,qualifier/18/value,qualifier/19/value
2448633517,70,1,1,10,52,a8d2gb2nag8fy0itbuxmcibh2,1,27.6,96,2022-08-20T16:42:13.712Z,2022-08-21T02:17:42Z,3719718461,56,Back,3721751315,178,,3719718463,140,31.3,3719718467,212,10.7,3719718469,213,5.1,3719718465,141,81.4,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633539,71,1,1,10,53,a8d2gb2nag8fy0itbuxmcibh2,1,26.5,83.3,2022-08-20T16:42:15.224Z,2022-08-21T02:17:49Z,3719718559,213,3.2,3719718557,212,14.0,3721751771,178,,3719718551,56,Back,3719718553,140,13.2,3719718555,141,83.1,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633599,72,1,1,10,55,a8d2gb2nag8fy0itbuxmcibh2,1,12.4,83.9,2022-08-20T16:42:16.928Z,2022-08-21T02:18:10Z,3719718749,212,19.2,3719718747,141,59.2,3721752891,178,,3719718743,56,Back,3719718751,213,4.2,3719718745,140,3.6,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633485,68,43,1,10,56,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-20T16:42:17.655Z,2022-08-20T16:42:42Z,3719720013,144,49,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633613,73,1,1,10,58,a8d2gb2nag8fy0itbuxmcibh2,0,7.9,54.3,2022-08-20T16:42:20.062Z,2022-08-21T02:18:15Z,3721753127,178,,3719718847,213,6.1,3719718849,1,,3719718843,141,39.7,3719718839,56,Center,3719718837,155,,3719718841,140,61.1,3719718845,212,56.7,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633639,146,1,1,11,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.6,63.4,2022-08-20T16:42:23.627Z,2022-08-21T02:18:24Z,3719719013,140,43.8,3719719011,56,Back,3721753617,388,,3719719015,141,50.7,3719719009,3,,3719719019,213,5.6,3719719017,212,13.8,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633641,147,49,1,11,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.4,49.6,2022-08-20T16:42:25.222Z,2022-08-21T02:18:41Z,,,,,,,,,,,,,,,,,,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633653,148,1,1,11,3,9gefq4dz9b2hl8rqrxwrlrzmp,0,43.9,47.6,2022-08-20T16:42:25.240Z,2022-08-21T02:18:46Z,3719719089,213,5.7,3719719087,212,16.9,3719719085,141,34.5,3721754923,178,,3719719081,56,Center,3719719083,140,57.6,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633675,74,49,1,11,4,a8d2gb2nag8fy0itbuxmcibh2,1,52.6,52.4,2022-08-20T16:42:26.495Z,2022-08-21T02:20:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633699,75,1,1,11,6,a8d2gb2nag8fy0itbuxmcibh2,0,52.3,51.6,2022-08-20T16:42:27.916Z,2022-08-21T02:20:30Z,3719719431,213,5.4,3719719433,1,,3719719427,141,0.0,3719719429,212,44.9,3721761077,178,,3719719423,56,Right,3719719425,140,77.9,3719719419,155,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633709,76,5,1,11,10,a8d2gb2nag8fy0itbuxmcibh2,0,78.4,-1.3,2022-08-20T16:42:32.323Z,2022-08-21T02:20:33Z,3719719491,347,,3719719489,56,Right,3719719853,233,149,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448633771,149,5,1,11,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.6,101.3,2022-08-20T16:42:32.323Z,2022-08-21T02:20:32Z,3719719785,56,Back,3719719787,347,,3719719805,233,76,,,,,,,,,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634015,150,1,1,11,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.9,100,2022-08-20T16:42:52.944Z,2022-08-21T02:20:35Z,3719720999,213,5.8,3719720997,212,15.0,3719720989,107,,3719720995,141,91.1,3719720993,140,34.6,3719720991,56,Back,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634023,151,61,1,11,34,9gefq4dz9b2hl8rqrxwrlrzmp,0,29.5,89,2022-08-20T16:42:55.982Z,2022-08-21T02:20:48Z,3719721033,56,Back,3721762211,178,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634043,77,49,1,11,35,a8d2gb2nag8fy0itbuxmcibh2,1,80.3,8.5,2022-08-20T16:42:56.643Z,2022-08-21T02:21:00Z,,,,,,,,,,,,,,,,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634095,78,1,1,11,35,a8d2gb2nag8fy0itbuxmcibh2,1,80.3,8.5,2022-08-20T16:42:56.689Z,2022-08-21T02:21:05Z,3719721383,56,Right,3719721385,140,86.7,3719721391,213,0.4,3721762909,178,,3719721389,212,7.2,3719721387,141,12.3,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634105,79,1,1,11,37,a8d2gb2nag8fy0itbuxmcibh2,0,85.3,11,2022-08-20T16:42:58.665Z,2022-08-21T02:21:13Z,3719721455,213,1.4,3721763249,178,,3719721445,155,,3719721451,141,45.2,3719721443,2,,3719721453,212,23.7,3719721447,56,Center,3719721449,140,89.5,cywgibmici8hwp1ad1nhk3ufp,S. Becker,3721164733,20,,,3721164731,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634111,152,12,1,11,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.8,61.2,2022-08-20T16:42:59.584Z,2022-08-21T02:21:21Z,3719721497,56,Back,3719721499,140,31.4,3719721503,212,21.8,3719721501,141,75.3,3719721505,213,0.5,3721763767,388,,3719721529,15,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634137,153,1,1,11,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.2,75.4,2022-08-20T16:43:01.840Z,2022-08-21T02:21:29Z,3721764261,388,,3719721643,141,56.3,3719721641,140,43.8,3719721639,56,Back,3719721637,3,,3719721645,212,17.8,3719721647,213,5.5,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634143,154,49,1,11,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.8,56.3,2022-08-20T16:43:03.909Z,2022-08-21T02:21:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634241,155,1,1,11,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.8,56.3,2022-08-20T16:43:03.946Z,2022-08-21T02:21:47Z,3719722075,213,0.4,3719722073,212,32.3,3719722065,155,,3719722077,1,,3721765037,178,,3719722067,56,Center,3721165827,4,,3719722071,141,74.7,1qthvf5krys0pzk24h8wtr9at,K. Laimer,3719722069,140,,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634263,80,43,1,11,42,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-20T16:43:04.170Z,2022-08-20T17:01:03Z,3719722201,141,18.2,3719722203,212,68.0,3719722197,56,Back,3719722199,140,32.8,3719722205,213,3.5,3719786413,144,1,3719722207,1,0,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634243,156,61,1,11,47,9gefq4dz9b2hl8rqrxwrlrzmp,0,85.6,64.6,2022-08-20T16:43:09.188Z,2022-08-21T02:22:12Z,3721766493,178,,3719722085,56,Center,,,,,,,,,,,,,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634265,81,49,1,11,48,a8d2gb2nag8fy0itbuxmcibh2,1,11.9,49.1,2022-08-20T16:43:10.521Z,2022-08-21T02:22:21Z,,,,,,,,,,,,,,,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448893345,663,3,1,11,51,a8d2gb2nag8fy0itbuxmcibh2,0,18.5,49.6,2022-08-20T16:43:12.568Z,2022-08-21T02:22:33Z,3721767505,178,,3721167923,56,Back,3721167929,467,1qthvf5krys0pzk24h8wtr9at,3721167927,465,,3721167925,285,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634313,82,4,1,11,51,a8d2gb2nag8fy0itbuxmcibh2,1,20.8,51.6,2022-08-20T16:43:12.722Z,2022-08-21T02:22:40Z,3719722509,56,Back,3719722507,13,,3719722543,233,157,3719722513,265,,3719722511,152,,3719722515,285,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448634301,157,4,1,11,51,9gefq4dz9b2hl8rqrxwrlrzmp,0,79.2,48.4,2022-08-20T16:43:12.723Z,2022-08-21T02:22:40Z,3721767833,178,,3719722459,286,,3719722457,265,,3719722453,56,Center,3719722451,13,,3719722553,233,82,3719722455,152,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635143,83,27,1,12,48,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-20T16:44:09.904Z,2022-08-21T02:23:05Z,3719726757,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635111,158,27,1,12,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-08-20T16:44:09.904Z,2022-08-21T02:23:04Z,3719727153,53,2pjr6yz65f4uqvwniy4vphn85,3719727151,41,Injury,3719726831,233,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635855,84,28,1,13,42,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-20T16:45:04.239Z,2022-08-21T02:23:08Z,3719730431,55,83,3719730495,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635831,160,28,1,13,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-08-20T16:45:04.239Z,2022-08-21T02:23:08Z,3719730589,233,84,3719730321,55,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635885,85,1,1,13,44,a8d2gb2nag8fy0itbuxmcibh2,1,19,58.7,2022-08-20T16:45:06.234Z,2022-08-21T02:23:17Z,3719730647,213,5.0,3719730635,5,,3721770037,178,,3719730645,212,20.9,3719730643,141,29.5,3719730639,56,Back,3719730637,152,,3719730641,140,25.3,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635905,86,1,1,13,47,a8d2gb2nag8fy0itbuxmcibh2,1,25.3,29.5,2022-08-20T16:45:08.720Z,2022-08-21T02:23:22Z,3719730741,212,22.6,3719730739,141,6.5,3719730735,56,Back,3719730737,140,40.8,3719730743,213,5.5,3721770271,178,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448635981,87,1,1,13,49,a8d2gb2nag8fy0itbuxmcibh2,1,40.8,6.5,2022-08-20T16:45:10.609Z,2022-08-21T02:23:27Z,3719731185,212,14.6,3719731179,56,Back,3719731183,141,19.7,3719731181,140,29.8,3719731187,213,2.5,3721770625,178,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636001,88,1,1,13,54,a8d2gb2nag8fy0itbuxmcibh2,1,40,25.3,2022-08-20T16:45:16.449Z,2022-08-21T02:23:36Z,3719731301,141,16.5,3719731303,212,17.7,3719731305,213,5.9,3721770973,178,,3719731299,140,55.9,3719731297,56,Right,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636009,89,1,1,13,55,a8d2gb2nag8fy0itbuxmcibh2,0,55.9,16.5,2022-08-20T16:45:17.397Z,2022-08-21T02:23:41Z,3719731331,212,12.9,3719731333,213,5.1,3721771351,178,,3719731329,141,0.0,3719731327,140,60.7,3719731325,56,Right,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636015,90,5,1,13,56,a8d2gb2nag8fy0itbuxmcibh2,0,59.8,-1.3,2022-08-20T16:45:18.331Z,2022-08-21T02:23:48Z,3719731361,56,Right,3719731363,347,,3719731841,233,161,,,,,,,,,,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636103,161,5,1,13,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.2,101.3,2022-08-20T16:45:18.331Z,2022-08-21T02:23:48Z,3719731811,347,,3719731809,56,Back,3719731819,233,90,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636235,162,1,1,14,13,9gefq4dz9b2hl8rqrxwrlrzmp,0,37.7,100,2022-08-20T16:45:34.916Z,2022-08-21T02:23:54Z,3719732589,213,6.0,3719732587,212,25.5,3719732591,1,,3719732585,141,90.5,3719732579,107,,3719732583,140,61.0,3719732581,56,Left,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636263,91,1,1,14,14,a8d2gb2nag8fy0itbuxmcibh2,0,37.2,8.3,2022-08-20T16:45:35.966Z,2022-08-21T02:24:05Z,3721772581,388,,3719732695,157,,3719732707,212,30.5,3719732717,1,,3719732701,140,63.0,3719732711,213,0.5,3719732699,56,Center,3719732703,141,28.9,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636295,163,1,1,14,16,9gefq4dz9b2hl8rqrxwrlrzmp,0,36.5,69.4,2022-08-20T16:45:38.009Z,2022-08-21T02:24:13Z,3719732851,56,Center,3719732853,140,52.2,3719732855,141,67.8,3721773171,388,,3719732859,213,6.2,3719732857,212,16.5,3719732849,3,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636323,92,49,1,14,18,a8d2gb2nag8fy0itbuxmcibh2,1,46.7,32.6,2022-08-20T16:45:39.559Z,2022-08-21T02:24:38Z,,,,,,,,,,,,,,,,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636347,93,1,1,14,18,a8d2gb2nag8fy0itbuxmcibh2,1,46.7,31.4,2022-08-20T16:45:39.627Z,2022-08-21T02:24:35Z,3719733093,140,54.1,3719733091,56,Center,3721774519,388,,3719733095,141,45.4,3719733097,212,12.3,3719733099,213,0.9,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636363,94,1,1,14,19,a8d2gb2nag8fy0itbuxmcibh2,1,54.8,48.9,2022-08-20T16:45:40.820Z,2022-08-21T02:24:58Z,3719733189,213,6.1,3719733187,212,17.3,3721775759,178,,3719733183,140,71.1,3719733181,56,Center,3719733185,141,45.4,3719733179,155,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636367,95,44,1,14,21,a8d2gb2nag8fy0itbuxmcibh2,1,70.9,39.8,2022-08-20T16:45:42.753Z,2022-08-21T05:09:59Z,3719733239,233,164,3719733209,56,Center,3719733211,286,,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636353,164,44,1,14,21,9gefq4dz9b2hl8rqrxwrlrzmp,0,29.1,60.2,2022-08-20T16:45:42.754Z,2022-08-21T02:25:07Z,3719733127,56,Back,3719733259,233,95,3719733129,285,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636375,96,1,1,14,21,a8d2gb2nag8fy0itbuxmcibh2,0,72.3,40.1,2022-08-20T16:45:42.813Z,2022-08-21T05:09:59Z,3719733263,168,,3719733261,3,,3719733271,212,2.9,3719733265,56,Center,3719733273,213,4.8,3719733267,140,72.5,3719733269,141,35.8,3721776403,388,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636361,165,61,1,14,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.5,60.6,2022-08-20T16:45:42.850Z,2022-08-21T02:25:15Z,3721776621,178,,3719733173,56,Back,,,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636415,97,3,1,14,23,a8d2gb2nag8fy0itbuxmcibh2,1,78.1,16.8,2022-08-20T16:45:44.771Z,2022-08-21T02:25:29Z,3719733437,286,,3721777403,15,,3721777401,178,,3719733479,233,166,3719733435,56,Right,3721173421,464,,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636409,166,45,1,14,23,9gefq4dz9b2hl8rqrxwrlrzmp,0,21.9,83.2,2022-08-20T16:45:44.771Z,2022-08-21T02:25:29Z,3719733423,56,Back,3719733427,285,,3719733503,233,97,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636449,98,1,1,14,25,a8d2gb2nag8fy0itbuxmcibh2,1,91.8,11.7,2022-08-20T16:45:47.327Z,2022-08-21T02:25:37Z,3719733611,212,39.4,3719733601,2,,3719733609,141,69.3,3719733605,56,Center,3719733615,1,,3721173851,20,,3721777955,178,,3719733613,213,1.5,f0x3pa532agezdjdzcsp94l49,A. Schäfer,3719733603,155,,,3719733607,140,96.1,3721173847,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636539,99,1,1,14,27,a8d2gb2nag8fy0itbuxmcibh2,1,96.1,69.3,2022-08-20T16:45:49.445Z,2022-08-21T02:25:50Z,3719737907,154,,3719734021,56,Center,3719734029,212,16.9,3719737905,210,15,3721778341,388,,3719734025,140,87.4,3719734019,3,,3719734027,141,48.4,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,3719734033,213,1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636541,100,15,1,14,30,a8d2gb2nag8fy0itbuxmcibh2,1,86.3,49.1,2022-08-20T16:45:51.646Z,2022-08-21T02:25:51Z,3719737933,147,52.3,3719737935,230,99.0,3719737927,328,,3719734043,17,,3719737923,102,53.4,3719741159,76,,3719737937,231,48.7,3719737925,103,5.6,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,3719734045,56,,Center,3719737915,29,,3719737917,154,3721778707,178,,3719741161,101,3719737919,55,99,3719737931,146,3719738009,233,3719737929,100,,,98.8,167,3719737127,82,3719737123,20,3719734041,22,,,,,
2448636515,167,10,1,14,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,3.1,46,2022-08-20T16:45:51.688Z,2022-08-21T02:25:58Z,3721779237,178,,3719737211,233,100,3719733911,56,Back,3719734123,14,,3719733909,94,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636635,168,61,1,14,33,9gefq4dz9b2hl8rqrxwrlrzmp,0,24.4,25,2022-08-20T16:45:55.254Z,2022-08-21T02:26:19Z,3721779923,178,,3721780689,21,,3719734495,56,Back,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636653,101,5,1,14,38,a8d2gb2nag8fy0itbuxmcibh2,1,69.6,101.4,2022-08-20T16:45:59.902Z,2022-08-21T02:26:13Z,3719734585,56,Left,3719734587,347,,3719734627,233,169,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636651,169,5,1,14,38,9gefq4dz9b2hl8rqrxwrlrzmp,0,30.4,-1.4,2022-08-20T16:45:59.902Z,2022-08-21T02:26:13Z,3719734581,347,,3719734635,233,101,3719734579,56,Back,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636695,102,1,1,14,40,a8d2gb2nag8fy0itbuxmcibh2,1,64.3,100,2022-08-20T16:46:01.600Z,2022-08-21T02:26:26Z,3719734797,140,56.1,3719734799,141,85.1,3719734803,213,4.1,3719734801,212,14.1,3719734793,107,,3719734795,56,Left,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636737,103,1,1,14,44,a8d2gb2nag8fy0itbuxmcibh2,1,55.7,75.3,2022-08-20T16:46:06.060Z,2022-08-21T02:26:29Z,3719735013,212,18.5,3719735011,141,48.1,3721781215,178,,3719735015,213,4.7,3719735009,140,55.7,3719735007,56,Center,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636813,104,1,1,14,47,a8d2gb2nag8fy0itbuxmcibh2,1,61.5,57.5,2022-08-20T16:46:08.760Z,2022-08-21T02:26:32Z,3719735477,213,0.9,3721781413,178,,3719735467,140,79.2,3719735475,212,31.9,3719735461,155,,3719735471,141,95.7,3719735465,56,Left,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636855,105,1,1,14,54,a8d2gb2nag8fy0itbuxmcibh2,1,74.1,92.9,2022-08-20T16:46:16.234Z,2022-08-21T02:26:36Z,3721781581,178,,3719735709,212,19.9,3719735707,141,76.3,3719735703,56,Center,3719735711,213,3.7,3719735705,140,58.5,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636909,106,1,1,14,58,a8d2gb2nag8fy0itbuxmcibh2,1,62.6,94.2,2022-08-20T16:46:20.310Z,2022-08-21T02:30:53Z,3721796171,178,,3719736015,141,93.2,3719736003,155,,3719736011,140,95.8,3719736007,56,Left,3719736019,212,34.9,3719736025,1,,3719736023,213,6.3,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448636967,107,1,1,15,2,a8d2gb2nag8fy0itbuxmcibh2,0,95.8,93.2,2022-08-20T16:46:23.620Z,2022-08-21T02:31:00Z,3719736329,213,4.6,3721177725,72,,3721177723,224,,3719736331,1,,3719736317,2,,3719736321,56,Center,3719736327,212,39.1,3719736319,155,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,3719736325,141,,36.1,3721796505,178,,3719736323,140,,,,,,,,,,,,,,,,91.3,,,,,,,,,,,,,
2448636989,170,4,1,15,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.9,62.3,2022-08-20T16:46:26.247Z,2022-08-21T02:31:08Z,3719736459,56,Back,3719736457,294,,3719736461,152,,3719736463,285,,3719736455,13,,3719736747,233,108,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
