id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/18/value,assist
2461019555,100,49,1,9,57,3dwlvz6cl4lcavvrg0y2dycrt,1,66.4,87.7,2022-09-17T13:42:42.425Z,2022-09-17T22:47:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461019599,101,1,1,10,0,3dwlvz6cl4lcavvrg0y2dycrt,1,63.9,82.1,2022-09-17T13:42:45.371Z,2022-09-17T22:47:36Z,3785647087,140,55.5,3788338711,178,,3785647083,56,Center,3785647097,213,3.8,3785647091,141,72.7,3785647095,212,10.9,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461019665,102,1,1,10,2,3dwlvz6cl4lcavvrg0y2dycrt,1,55.5,70.3,2022-09-17T13:42:47.205Z,2022-09-17T22:47:43Z,3785647385,140,53.2,3788338921,178,,3785647383,56,Center,3785647391,213,4.6,3785647387,141,33.1,3785647389,212,25.4,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461019725,103,1,1,10,6,3dwlvz6cl4lcavvrg0y2dycrt,1,54.4,32.4,2022-09-17T13:42:51.230Z,2022-09-17T22:47:48Z,3785647683,212,24.2,3785647673,56,Right,3785647679,141,8.0,3785647685,213,5.5,3785647675,140,71.2,3788339031,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461019755,104,1,1,10,9,3dwlvz6cl4lcavvrg0y2dycrt,1,69,7.9,2022-09-17T13:42:54.755Z,2022-09-17T22:48:01Z,3785647829,213,3.0,3788339405,178,,3785647827,212,9.1,3785647819,56,Right,3785647823,140,60.4,3785647825,141,9.7,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461019869,105,1,1,10,10,3dwlvz6cl4lcavvrg0y2dycrt,1,59.6,10.6,2022-09-17T13:42:55.908Z,2022-09-17T22:48:16Z,3788339737,178,,3785648395,213,2.9,3785648387,56,Back,3785648393,212,14.0,3785648389,140,46.7,3785648391,141,15.8,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461019931,106,1,1,10,14,3dwlvz6cl4lcavvrg0y2dycrt,0,43.7,27,2022-09-17T13:42:59.856Z,2022-09-17T22:48:23Z,3785648729,155,,3785648739,141,83.8,3785648741,212,50.8,3785648749,1,,3785648731,56,Left,3788339917,178,,3785648745,213,0.9,3785648735,140,75.1,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461019963,85,1,1,10,17,c5hderjlkcoaze51e5wgvptk,1,22.9,11.5,2022-09-17T13:43:02.683Z,2022-09-17T22:48:39Z,3785648913,56,Back,3785648921,213,0.9,3785648917,141,25.1,3785648911,3,,3785648919,212,12.0,3785648915,140,30.2,3788340309,388,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461019991,86,1,1,10,19,c5hderjlkcoaze51e5wgvptk,0,30.2,25.1,2022-09-17T13:43:04.862Z,2022-09-17T22:48:46Z,3785649051,141,19.0,3785649053,212,11.6,3785649045,3,,3785649055,213,5.9,3788340417,388,,3785649049,140,40.5,3785649047,56,Back,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020081,107,1,1,10,22,3dwlvz6cl4lcavvrg0y2dycrt,1,56.9,69.3,2022-09-17T13:43:07.517Z,2022-09-17T22:48:51Z,3785649497,212,12.8,3785649491,56,Back,3785649499,213,3.3,3785649493,140,44.9,3785649495,141,66.1,3788340471,178,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020129,108,1,1,10,28,3dwlvz6cl4lcavvrg0y2dycrt,1,41.9,66,2022-09-17T13:43:13.187Z,2022-09-17T22:48:55Z,3785649743,212,3.7,3785649741,141,60.9,3788340533,178,,3785649739,140,43.1,3785649737,56,Back,3785649745,213,5.1,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020187,109,1,1,10,30,3dwlvz6cl4lcavvrg0y2dycrt,1,37.7,51.6,2022-09-17T13:43:15.643Z,2022-09-17T22:49:00Z,3785650025,56,Back,3785650031,212,18.5,3785650027,140,43.9,3785650029,141,26.1,3788340581,178,,3785650033,213,5.1,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020245,110,1,1,10,33,3dwlvz6cl4lcavvrg0y2dycrt,1,45.8,23.7,2022-09-17T13:43:18.618Z,2022-09-17T22:49:06Z,3785650289,56,Right,3785650293,141,8.3,3785650297,213,5.6,3785650291,140,57.1,3785650295,212,15.8,3788340613,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020313,111,1,1,10,35,3dwlvz6cl4lcavvrg0y2dycrt,1,54.3,9.1,2022-09-17T13:43:21.026Z,2022-09-17T22:49:10Z,3785650613,140,41.5,3785650611,56,Back,3785650617,212,13.4,3788340633,178,,3785650619,213,3.1,3785650615,141,9.7,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020363,112,1,1,10,38,3dwlvz6cl4lcavvrg0y2dycrt,1,41.3,11.1,2022-09-17T13:43:23.737Z,2022-09-17T22:49:12Z,3785650813,213,1.9,3785650805,56,Back,3785650811,212,28.4,3788340663,178,,3785650807,140,31.4,3785650809,141,49.9,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020499,113,1,1,10,40,3dwlvz6cl4lcavvrg0y2dycrt,1,31.4,49.9,2022-09-17T13:43:25.450Z,2022-09-17T22:49:16Z,3785651531,213,1.0,3785651527,141,86.2,3785651521,155,,3785651529,212,28.8,3785651523,56,Back,3788340693,178,,3785651525,140,45.6,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020507,114,61,1,10,43,3dwlvz6cl4lcavvrg0y2dycrt,0,47,91.3,2022-09-17T13:43:28.816Z,2022-09-17T22:49:41Z,3785651565,56,Back,3788341279,178,,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461648131,992,43,1,10,43,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-09-17T13:43:28.822Z,2022-09-18T03:40:35Z,3789075743,178,0,3789076375,144,82,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461648467,1000,67,1,10,45,c5hderjlkcoaze51e5wgvptk,1,43.1,13.9,2022-09-17T13:43:30.296Z,2022-09-18T04:10:37Z,3789077273,233,1128,,,,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461648465,1128,67,1,10,45,3dwlvz6cl4lcavvrg0y2dycrt,0,56.9,86.1,2022-09-17T13:43:30.297Z,2022-09-18T03:41:02Z,3789077281,233,1000,,,,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020599,87,1,1,10,45,c5hderjlkcoaze51e5wgvptk,0,42.4,13,2022-09-17T13:43:30.303Z,2022-09-18T04:10:37Z,3788342447,389,,3785652039,141,13.0,3785652037,140,44.3,3785652045,1,,3785652035,56,Back,3785652041,212,2.0,3785652043,213,0.0,3785652033,157,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021741,123,61,1,10,45,3dwlvz6cl4lcavvrg0y2dycrt,1,55.3,87.8,2022-09-17T13:43:30.339Z,2022-09-17T22:50:10Z,3788341815,389,,3785658011,56,Left,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020669,115,1,1,10,52,3dwlvz6cl4lcavvrg0y2dycrt,1,45.3,65.2,2022-09-17T13:43:37.885Z,2022-09-17T22:51:20Z,3785652423,141,72.6,3785652417,56,Center,3788342987,178,,3785652427,213,0.3,3785652421,140,59.4,3785652425,212,15.6,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020733,116,1,1,10,56,3dwlvz6cl4lcavvrg0y2dycrt,0,70,70.2,2022-09-17T13:43:41.365Z,2022-09-17T22:51:28Z,3785652749,140,97.1,3785652747,56,Center,3785652755,213,6.2,3785652753,212,28.5,3788343111,178,,3785652751,141,67.6,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020747,88,52,1,11,1,c5hderjlkcoaze51e5wgvptk,1,3.4,33.5,2022-09-17T13:43:47.155Z,2022-09-17T22:51:43Z,3788343347,178,,3787165275,376,,,,,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020981,89,1,1,11,7,c5hderjlkcoaze51e5wgvptk,1,8.5,42.5,2022-09-17T13:43:53.097Z,2022-09-17T22:51:50Z,3785653997,140,13.6,3785653999,141,15.7,3785653993,123,,3785653995,56,Back,3785654001,212,19.0,3788343493,178,,3785654003,213,5.0,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461020995,90,1,1,11,10,c5hderjlkcoaze51e5wgvptk,1,13.4,15.5,2022-09-17T13:43:56.094Z,2022-09-17T22:51:54Z,3785654097,141,3.4,3788343591,178,,3785654099,212,11.0,3785654093,56,Back,3785654101,213,5.4,3785654095,140,20.3,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021037,91,1,1,11,12,c5hderjlkcoaze51e5wgvptk,1,20.5,4,2022-09-17T13:43:58.114Z,2022-09-17T22:51:58Z,3788343673,178,,3785654295,213,2.5,3785654289,140,10.6,3785654293,212,12.8,3785654287,56,Back,3785654291,141,15.1,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021065,92,1,1,11,15,c5hderjlkcoaze51e5wgvptk,1,10.2,22.4,2022-09-17T13:44:00.462Z,2022-09-17T22:52:02Z,3785654433,213,2.1,3785654423,56,Back,3785654429,212,14.2,3785654427,141,40.7,3788343753,178,,3785654425,140,3.7,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021123,93,1,1,11,16,c5hderjlkcoaze51e5wgvptk,0,3.7,40.7,2022-09-17T13:44:01.575Z,2022-09-17T22:52:06Z,3788343819,178,,3785654725,140,40.5,3785654733,212,39.3,3785654717,155,,3785654737,213,6.1,3785654721,56,Back,3785654729,141,30.1,3785654741,1,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461650639,1162,67,1,11,19,3dwlvz6cl4lcavvrg0y2dycrt,1,60.5,69.2,2022-09-17T13:44:04.243Z,2022-09-18T04:10:38Z,3789086799,233,1053,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461650635,1053,67,1,11,19,c5hderjlkcoaze51e5wgvptk,0,39.5,30.8,2022-09-17T13:44:04.244Z,2022-09-18T03:45:48Z,3789086807,233,1162,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021117,117,8,1,11,19,3dwlvz6cl4lcavvrg0y2dycrt,1,62.5,67.6,2022-09-17T13:44:04.269Z,2022-09-18T04:10:38Z,3787166317,384,,3788343907,178,,3785654687,56,Center,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021159,118,43,1,11,22,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-17T13:44:07.700Z,2022-09-17T13:44:13Z,3785654997,56,Center,3785655417,144,61,,,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021195,94,1,1,11,23,c5hderjlkcoaze51e5wgvptk,1,29.8,16.4,2022-09-17T13:44:08.756Z,2022-09-17T22:52:33Z,3785655189,56,Back,3785655193,140,28.4,3785655199,212,8.5,3785655203,213,4.5,3788344113,178,,3785655195,141,4.1,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021253,95,1,1,11,24,c5hderjlkcoaze51e5wgvptk,1,28.4,3.8,2022-09-17T13:44:09.613Z,2022-09-17T22:52:41Z,3785655521,141,20.0,3785655517,56,Back,3785655523,212,14.0,3785655519,140,20.1,3785655525,213,2.2,3788344503,178,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021277,96,1,1,11,26,c5hderjlkcoaze51e5wgvptk,0,19.1,15.4,2022-09-17T13:44:12.005Z,2022-09-17T22:52:53Z,3785655635,212,25.8,3785655633,141,14.9,3785655639,213,6.3,3785655629,56,Back,3785655641,1,,3788344661,178,,3785655627,157,,3785655631,140,43.7,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021291,119,1,1,11,29,3dwlvz6cl4lcavvrg0y2dycrt,1,58,81.2,2022-09-17T13:44:14.246Z,2022-09-17T22:53:03Z,3785655717,212,8.3,3785655719,213,5.6,3785655713,141,73.2,3785655705,3,,3788344925,388,,3785655707,56,Center,3785655709,140,64.0,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021301,120,49,1,11,30,3dwlvz6cl4lcavvrg0y2dycrt,1,61.9,64.8,2022-09-17T13:44:15.522Z,2022-09-17T22:53:11Z,,,,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021343,121,1,1,11,31,3dwlvz6cl4lcavvrg0y2dycrt,1,61.9,64.8,2022-09-17T13:44:16.261Z,2022-09-17T22:53:17Z,3785655969,213,4.6,3785655967,212,5.4,3788345279,178,,3785655963,140,61.2,3785655965,141,57.0,3785655959,56,Center,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021369,122,4,1,11,33,3dwlvz6cl4lcavvrg0y2dycrt,1,64.9,54.2,2022-09-17T13:44:18.271Z,2022-09-17T22:53:28Z,3785656523,233,97,3785656093,56,Center,3785656475,152,,3785656473,13,,3785656479,286,,3785656477,265,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461021405,97,4,1,11,33,c5hderjlkcoaze51e5wgvptk,0,35.1,45.8,2022-09-17T13:44:18.272Z,2022-09-17T22:53:28Z,3785656289,13,,3785656293,56,Back,3788345441,178,,3785656303,285,,3785656299,265,,3785656609,233,122,3785656295,152,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022165,124,1,1,12,17,3dwlvz6cl4lcavvrg0y2dycrt,1,65.4,42.1,2022-09-17T13:45:02.533Z,2022-09-17T22:53:58Z,3785660155,140,65.8,3788345939,178,,3785660147,5,,3785660149,152,,3785660169,213,1.5,3785660159,141,59.7,3785660151,56,Center,3785660165,212,12.0,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022219,125,1,1,12,19,3dwlvz6cl4lcavvrg0y2dycrt,1,65.8,59.7,2022-09-17T13:45:04.346Z,2022-09-17T22:54:01Z,3785660425,213,4.3,3788345955,178,,3785660421,141,42.1,3785660419,140,60.3,3785660423,212,13.3,3785660417,56,Center,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022243,126,1,1,12,22,3dwlvz6cl4lcavvrg0y2dycrt,1,63.4,36.1,2022-09-17T13:45:07.512Z,2022-09-17T22:54:05Z,3785660543,213,4.9,3785660537,140,65.3,3785660539,141,23.0,3785660541,212,9.1,3788345991,178,,3785660535,56,Center,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022283,127,1,1,12,24,3dwlvz6cl4lcavvrg0y2dycrt,0,65.8,23.3,2022-09-17T13:45:09.848Z,2022-09-17T22:54:08Z,3785660765,141,58.8,3785660759,155,,3785660771,1,,3788346029,178,,3785660767,212,32.9,3785660761,56,Center,3785660769,213,0.8,3785660763,140,87.1,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022327,98,12,1,12,25,c5hderjlkcoaze51e5wgvptk,1,13.8,44.2,2022-09-17T13:45:11.081Z,2022-09-17T22:54:22Z,3785660943,140,35.0,3788346159,178,,3785660947,212,23.5,3785660941,56,Back,3785660951,213,6.0,3785660987,15,,3785660945,141,33.2,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022369,128,1,1,12,28,3dwlvz6cl4lcavvrg0y2dycrt,1,63.8,64.2,2022-09-17T13:45:14.025Z,2022-09-17T22:54:28Z,3785661195,212,6.8,3788346221,178,,3785661193,141,55.5,3785661189,56,Center,3785661197,213,4.2,3785661191,140,60.7,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022409,129,1,1,12,31,3dwlvz6cl4lcavvrg0y2dycrt,0,61.5,55.4,2022-09-17T13:45:16.493Z,2022-09-17T22:54:32Z,3785661397,212,28.7,3785661391,56,Center,3785661395,141,32.7,3785661399,213,5.7,3785661389,155,,3785661393,140,84.5,3788346263,178,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022485,99,1,1,12,32,c5hderjlkcoaze51e5wgvptk,1,15.1,66.2,2022-09-17T13:45:18.076Z,2022-09-17T22:54:39Z,3785661755,213,0.8,3785661747,56,Back,3785661749,140,25.1,3788346327,388,,3785661751,141,83.7,3785661745,3,,3785661753,212,15.9,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022487,100,61,1,12,35,c5hderjlkcoaze51e5wgvptk,0,25.1,83.7,2022-09-17T13:45:20.851Z,2022-09-17T22:54:53Z,3788346501,178,,3785661759,56,Back,3788346499,15,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022601,132,3,1,12,37,3dwlvz6cl4lcavvrg0y2dycrt,0,69.8,12.1,2022-09-17T13:45:22.649Z,2022-09-17T22:55:03Z,3785672609,233,101,3785662235,56,Right,3785662237,286,,3788346669,178,,3787175313,464,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022523,101,7,1,12,37,c5hderjlkcoaze51e5wgvptk,0,30.2,87.9,2022-09-17T13:45:22.801Z,2022-09-17T22:55:07Z,3785672593,233,132,3785661919,56,Back,3788346747,178,,3785661921,285,,3787175801,383,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022543,130,61,1,12,37,3dwlvz6cl4lcavvrg0y2dycrt,1,71.6,13.6,2022-09-17T13:45:22.869Z,2022-09-17T22:55:12Z,3788346819,178,,3785662003,56,Right,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022551,102,49,1,12,38,c5hderjlkcoaze51e5wgvptk,1,29.5,90.3,2022-09-17T13:45:23.851Z,2022-09-17T22:55:21Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022557,131,43,1,12,40,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-17T13:45:25.652Z,2022-09-17T13:45:48Z,3785664691,144,49,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022653,103,1,1,12,40,c5hderjlkcoaze51e5wgvptk,1,46.4,90.1,2022-09-17T13:45:26.073Z,2022-09-17T22:55:29Z,3788347065,178,,3785662459,141,74.0,3785662457,140,46.6,3785662461,212,11.0,3785662463,213,4.7,3785662455,56,Back,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022663,104,1,1,12,42,c5hderjlkcoaze51e5wgvptk,0,46.5,72.6,2022-09-17T13:45:27.491Z,2022-09-17T22:55:40Z,3785662525,140,53.0,3785662531,213,0.3,3785662527,141,75.6,3785662529,212,7.1,3785662523,56,Center,3788347171,178,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461027441,137,43,1,12,42,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-09-17T13:45:27.972Z,2022-09-17T17:03:08Z,3787178929,144,1,3785686335,212,10.2,3785686925,189,0,3785686333,141,68.0,3785686329,56,Back,3785686337,213,4.9,3785686331,140,44.2,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022685,134,61,1,12,42,3dwlvz6cl4lcavvrg0y2dycrt,1,40.5,29.2,2022-09-17T13:45:27.988Z,2022-09-17T22:55:46Z,3788347227,178,,3785662625,56,Back,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022631,133,43,1,12,43,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-17T13:45:28.452Z,2022-09-17T17:03:20Z,3787180279,144,8,3785662361,56,Back,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022709,135,49,1,12,44,3dwlvz6cl4lcavvrg0y2dycrt,1,39.6,31,2022-09-17T13:45:29.721Z,2022-09-17T22:55:53Z,,,,,,,,,,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022789,136,1,1,12,49,3dwlvz6cl4lcavvrg0y2dycrt,0,50.7,59.8,2022-09-17T13:45:34.446Z,2022-09-17T22:56:03Z,3785663171,213,0.8,3785663163,56,Center,3788347445,178,,3785663167,141,75.0,3785663165,140,61.1,3785663169,212,15.0,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022851,105,1,1,12,50,c5hderjlkcoaze51e5wgvptk,0,38.9,26.2,2022-09-17T13:45:35.306Z,2022-09-17T22:56:12Z,3785663425,141,24.8,3788347567,178,,3785663423,140,56.4,3785663427,212,18.4,3785663421,56,Center,3785663429,213,6.2,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022967,137,50,1,12,55,3dwlvz6cl4lcavvrg0y2dycrt,1,59.8,96,2022-09-17T13:45:40.314Z,2022-09-17T22:56:20Z,3785663921,286,,3785664043,233,106,3785663919,56,Left,,,,,,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461022975,106,7,1,12,55,c5hderjlkcoaze51e5wgvptk,1,40.2,4,2022-09-17T13:45:40.506Z,2022-09-17T22:56:26Z,3788347799,178,,3785663965,56,Back,3787186285,383,,3785664003,233,137,3785663967,285,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
