id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2485341561,300,5,1,25,54,c5hderjlkcoaze51e5wgvptk,0,4.2,101.4,2022-11-13T14:57:23.328Z,2022-11-14T04:13:56Z,3914325065,233,245,3914324917,347,,3914324915,56,Back,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341691,246,1,1,26,15,1c7qokc1j5z50cjj4tcu32haa,0,92.3,0,2022-11-13T14:57:44.028Z,2022-11-14T04:14:16Z,3914325549,213,1.6,3914325541,56,Center,3914325547,212,26.9,3914325539,107,,3914325545,141,37.4,3914325543,140,90.3,3914325551,1,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341687,301,12,1,26,17,c5hderjlkcoaze51e5wgvptk,1,8.5,62.5,2022-11-13T14:57:45.909Z,2022-11-14T04:14:27Z,3914325525,140,18.2,3916149115,388,,3914325523,56,Back,3914325529,212,11.9,3914325527,141,53.4,3914325533,15,,3914325531,213,5.7,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341699,247,61,1,26,18,1c7qokc1j5z50cjj4tcu32haa,0,82.1,46.3,2022-11-13T14:57:46.917Z,2022-11-14T04:14:36Z,3916149203,178,,3914325595,56,Center,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341711,302,12,1,26,19,c5hderjlkcoaze51e5wgvptk,1,12.2,52.8,2022-11-13T14:57:47.829Z,2022-11-14T04:14:44Z,3914325681,141,0.0,3914325695,167,,3914325685,213,5.0,3914325679,140,24.5,3914325677,56,Back,3914325683,212,39.4,3916149287,178,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341723,248,5,1,26,24,1c7qokc1j5z50cjj4tcu32haa,1,79.6,101.5,2022-11-13T14:57:53.238Z,2022-11-14T04:14:49Z,3914325713,56,Left,3914325715,347,,3914325717,233,303,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341713,303,5,1,26,24,c5hderjlkcoaze51e5wgvptk,0,20.4,-1.5,2022-11-13T14:57:53.238Z,2022-11-14T04:14:49Z,3914325721,233,248,3914325687,56,Back,3914325689,347,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341747,249,1,1,26,26,1c7qokc1j5z50cjj4tcu32haa,1,81.5,100,2022-11-13T14:57:55.402Z,2022-11-14T04:14:52Z,3914325855,140,59.0,3914325861,213,3.5,3914325853,56,Left,3914325857,141,89.9,3914325863,1,,3914325851,107,,3914325859,212,24.8,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341777,250,1,1,26,30,1c7qokc1j5z50cjj4tcu32haa,1,53.1,84.7,2022-11-13T14:57:58.870Z,2022-11-14T04:14:58Z,3914326015,140,80.4,3914326013,56,Center,3916149427,178,,3914326019,212,36.4,3914326017,141,51.8,3914326011,155,,3914326021,213,5.6,3914326023,1,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341779,251,44,1,26,33,1c7qokc1j5z50cjj4tcu32haa,1,80.8,51,2022-11-13T14:58:01.449Z,2022-11-14T06:41:38Z,3914326061,233,304,3914326031,56,Center,3914326033,286,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341763,304,44,1,26,33,c5hderjlkcoaze51e5wgvptk,0,19.2,49,2022-11-13T14:58:01.450Z,2022-11-14T04:15:05Z,3914325949,285,,3914325947,56,Back,3914326067,233,251,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341785,252,1,1,26,33,1c7qokc1j5z50cjj4tcu32haa,0,80.4,51.8,2022-11-13T14:58:01.560Z,2022-11-14T06:41:39Z,3916150357,388,,3914326089,141,39.5,3914326093,213,5.7,3914326087,140,92.8,3914326081,3,,3914326091,212,15.5,3914326083,168,,3914326085,56,Center,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341791,305,12,1,26,35,c5hderjlkcoaze51e5wgvptk,1,7.1,61,2022-11-13T14:58:03.659Z,2022-11-14T04:16:45Z,3914326189,167,,3916150485,178,,3914326133,213,1.2,3914326129,212,29.9,3914326121,56,Back,3914326127,141,100.0,3914326123,140,17.4,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341805,253,5,1,26,38,1c7qokc1j5z50cjj4tcu32haa,1,82.6,-1.6,2022-11-13T14:58:06.528Z,2022-11-14T04:16:51Z,3914326199,347,,3914326197,56,Right,3914326201,233,306,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341795,306,5,1,26,38,c5hderjlkcoaze51e5wgvptk,0,17.4,101.6,2022-11-13T14:58:06.528Z,2022-11-14T04:16:51Z,3914326151,56,Back,3914326205,233,253,3914326153,347,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341875,254,1,1,26,52,1c7qokc1j5z50cjj4tcu32haa,1,82.3,0,2022-11-13T14:58:21.038Z,2022-11-14T04:17:19Z,3914326533,213,1.3,3914326531,212,21.0,3914326523,107,,3914326525,56,Center,3914326527,140,87.3,3914326529,141,28.2,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341877,255,44,1,26,54,1c7qokc1j5z50cjj4tcu32haa,1,88.2,31.4,2022-11-13T14:58:23.060Z,2022-11-14T06:41:39Z,3914326873,233,311,3914326539,56,Center,3914326541,286,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341913,311,44,1,26,54,c5hderjlkcoaze51e5wgvptk,0,11.8,68.6,2022-11-13T14:58:23.061Z,2022-11-14T04:17:26Z,3914326727,285,,3914326895,233,255,3914326725,56,Back,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341879,256,1,1,26,54,1c7qokc1j5z50cjj4tcu32haa,0,90.2,30.5,2022-11-13T14:58:23.098Z,2022-11-14T06:41:39Z,3914326553,212,1.6,3916151057,388,,3914326545,168,,3914326547,56,Center,3914326549,140,90.5,3914326551,141,32.8,3914326555,213,1.4,3914326543,3,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341873,307,61,1,26,54,c5hderjlkcoaze51e5wgvptk,1,9.4,67,2022-11-13T14:58:23.158Z,2022-11-14T04:17:38Z,3914326517,56,Back,3916151131,178,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341885,308,49,1,26,56,c5hderjlkcoaze51e5wgvptk,1,3.1,74.2,2022-11-13T14:58:25.288Z,2022-11-14T04:17:56Z,,,,,,,,,,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341899,309,1,1,26,58,c5hderjlkcoaze51e5wgvptk,0,4.1,88,2022-11-13T14:58:27.058Z,2022-11-14T04:18:02Z,3914326675,140,37.8,3914326673,56,Back,3914326681,213,0.3,3916151465,178,,3914326679,212,36.6,3914326683,1,,3914326677,141,100.0,3914326671,155,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342009,257,5,1,27,0,1c7qokc1j5z50cjj4tcu32haa,1,60.2,-1.6,2022-11-13T14:58:29.128Z,2022-11-14T04:18:09Z,3914327165,347,,3914327171,233,310,3914327163,56,Right,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485341903,310,5,1,27,0,c5hderjlkcoaze51e5wgvptk,0,39.8,101.6,2022-11-13T14:58:29.128Z,2022-11-14T04:18:09Z,3914326697,347,,3914326695,56,Back,3914327201,233,257,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342021,258,1,1,27,16,1c7qokc1j5z50cjj4tcu32haa,1,66.4,0,2022-11-13T14:58:45.240Z,2022-11-14T04:18:14Z,3914327221,141,9.4,3914327225,213,1.7,3914327223,212,7.5,3914327215,107,,3914327217,56,Right,3914327219,140,65.5,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342031,259,1,1,27,17,1c7qokc1j5z50cjj4tcu32haa,1,65.5,9.4,2022-11-13T14:58:46.099Z,2022-11-14T04:19:06Z,3914327261,213,5.7,3914327253,56,Right,3914327255,140,69.6,3914327257,141,5.6,3914327259,212,5.0,3916152295,178,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342037,260,3,1,27,19,1c7qokc1j5z50cjj4tcu32haa,0,76.5,3.8,2022-11-13T14:58:48.079Z,2022-11-14T04:19:34Z,3914327379,233,312,3914327281,56,Right,3916152533,178,,3914327283,286,,3915961905,465,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342043,312,7,1,27,19,c5hderjlkcoaze51e5wgvptk,1,23.5,96.2,2022-11-13T14:58:48.101Z,2022-11-14T04:19:31Z,3916152627,178,,3915961975,385,,3914327351,233,260,3914327311,167,,3914327315,285,,3914327313,56,Back,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342053,261,5,1,27,20,1c7qokc1j5z50cjj4tcu32haa,1,74.8,-2,2022-11-13T14:58:48.617Z,2022-11-14T04:19:40Z,3914327451,233,313,3914327371,347,,3914327369,56,Right,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342049,313,5,1,27,20,c5hderjlkcoaze51e5wgvptk,0,25.2,102,2022-11-13T14:58:48.617Z,2022-11-14T04:19:40Z,3914327333,56,Back,3914327335,347,,3914327457,233,261,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342149,262,1,1,27,37,1c7qokc1j5z50cjj4tcu32haa,0,75.7,0,2022-11-13T14:59:06.058Z,2022-11-14T04:19:51Z,3914327915,107,,3914327917,56,Center,3914327919,140,88.1,3914327927,1,,3914327921,141,32.4,3914327923,212,26.8,3914327925,213,1.1,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342171,314,12,1,27,39,c5hderjlkcoaze51e5wgvptk,1,10.3,64,2022-11-13T14:59:08.338Z,2022-11-14T04:20:12Z,3914328689,15,,3914328039,212,2.5,3914328037,141,60.3,3914328041,213,4.8,3914328035,140,10.6,3916153093,388,,3914328033,56,Back,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342173,315,61,1,27,40,c5hderjlkcoaze51e5wgvptk,1,10.6,60.3,2022-11-13T14:59:08.740Z,2022-11-14T04:20:19Z,3916153159,178,,3914328045,56,Back,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342155,263,1,1,27,40,1c7qokc1j5z50cjj4tcu32haa,0,86.3,36.1,2022-11-13T14:59:09.248Z,2022-11-14T04:20:24Z,3916153217,178,,3914327961,141,40.8,3914327959,140,86.5,3914327963,212,3.2,3914327957,56,Center,3914327965,213,1.5,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485366437,512,61,1,27,40,c5hderjlkcoaze51e5wgvptk,1,14.5,59,2022-11-13T14:59:09.370Z,2022-11-14T04:21:16Z,3916154193,178,,3914457537,56,Back,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342183,316,49,1,27,45,c5hderjlkcoaze51e5wgvptk,1,10.6,12,2022-11-13T14:59:13.589Z,2022-11-14T04:21:26Z,,,,,,,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342187,317,50,1,27,45,c5hderjlkcoaze51e5wgvptk,1,14.8,13.8,2022-11-13T14:59:13.719Z,2022-11-14T04:21:34Z,3914328083,56,Back,3914328085,285,,3914328209,233,264,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342209,264,7,1,27,45,1c7qokc1j5z50cjj4tcu32haa,0,85.2,86.2,2022-11-13T14:59:13.909Z,2022-11-14T04:21:39Z,3916154639,178,,3914328183,56,Left,3915962799,383,,3914328191,233,317,3914328185,286,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485740169,1696,67,1,27,47,c5hderjlkcoaze51e5wgvptk,1,22.1,12.3,2022-11-13T14:59:15.606Z,2022-11-14T11:03:16Z,3916484551,233,1152,,,,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485740167,1152,67,1,27,47,1c7qokc1j5z50cjj4tcu32haa,0,77.9,87.7,2022-11-13T14:59:15.607Z,2022-11-14T10:02:53Z,3916484561,233,1696,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342229,318,3,1,27,49,c5hderjlkcoaze51e5wgvptk,0,23.6,13.8,2022-11-13T14:59:17.989Z,2022-11-14T04:21:47Z,3914328273,56,Back,3914328379,233,265,3914328275,285,,3916154777,178,,3915963021,465,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342235,265,7,1,27,49,1c7qokc1j5z50cjj4tcu32haa,1,76.4,86.2,2022-11-13T14:59:18.407Z,2022-11-14T04:21:52Z,3915963099,383,,3916154807,178,,3914328349,233,318,3914328307,56,Left,3914328309,286,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342239,266,49,1,27,51,1c7qokc1j5z50cjj4tcu32haa,1,76.2,88.9,2022-11-13T14:59:19.539Z,2022-11-14T04:22:03Z,,,,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342251,267,1,1,27,53,1c7qokc1j5z50cjj4tcu32haa,1,78.9,84.7,2022-11-13T14:59:21.458Z,2022-11-14T04:22:08Z,3914328387,141,75.6,3914328389,212,8.4,3916154959,178,,3914328385,140,73.5,3914328383,56,Center,3914328391,213,4.0,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342259,268,1,1,27,54,1c7qokc1j5z50cjj4tcu32haa,1,73.5,75.6,2022-11-13T14:59:22.428Z,2022-11-14T04:22:17Z,3916155059,178,,3914328421,213,5.4,3914328419,212,6.2,3914328417,141,68.8,3914328415,140,77.4,3914328413,56,Center,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342263,269,1,1,27,54,1c7qokc1j5z50cjj4tcu32haa,0,77.4,68.8,2022-11-13T14:59:23.159Z,2022-11-14T04:22:24Z,3916155111,178,,3914328441,213,5.9,3914328439,212,2.7,3914328431,168,,3914328437,141,67.5,3914328433,56,Center,3914328435,140,79.8,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342315,320,12,1,27,55,c5hderjlkcoaze51e5wgvptk,1,20.5,32.5,2022-11-13T14:59:24.180Z,2022-11-14T04:22:33Z,3916155245,178,,3914328681,140,34.2,3914328687,213,0.7,3914328683,141,49.6,3914328679,56,Back,3914328685,212,18.5,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342273,319,43,1,27,57,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-11-13T14:59:25.759Z,2022-11-13T23:32:01Z,3914328481,56,Back,3915963379,144,8,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342309,270,1,1,28,0,1c7qokc1j5z50cjj4tcu32haa,1,63.8,51.2,2022-11-13T14:59:28.640Z,2022-11-14T04:22:40Z,3914328643,212,18.1,3914328635,140,47.5,3914328633,56,Back,3914328639,141,42.4,3914328631,3,,3914328647,213,3.5,3916155315,388,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342331,271,1,1,28,1,1c7qokc1j5z50cjj4tcu32haa,1,47.5,42.4,2022-11-13T14:59:30.377Z,2022-11-14T04:22:47Z,3916155413,178,,3914328773,56,Back,3914328787,212,29.4,3914328779,140,19.9,3914328791,213,3.0,3914328783,141,49.9,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342413,272,1,1,28,17,1c7qokc1j5z50cjj4tcu32haa,0,18.9,50.4,2022-11-13T14:59:45.530Z,2022-11-14T04:23:17Z,3914329239,1,,3914329231,140,65.6,3914329237,213,6.1,3914329235,212,50.3,3914329309,189,,3914329233,141,34.2,3914329229,56,Center,3914329227,157,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,3916155733,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342439,321,1,1,28,19,c5hderjlkcoaze51e5wgvptk,0,31.5,67.8,2022-11-13T14:59:48.089Z,2022-11-14T04:23:25Z,3914329363,213,5.9,3914329357,140,63.7,3914329359,141,47.2,3914329365,1,,3914329355,56,Center,3914329361,212,36.6,3914329353,157,,3916155823,178,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342449,273,44,1,28,22,1c7qokc1j5z50cjj4tcu32haa,1,35.7,52.4,2022-11-13T14:59:50.573Z,2022-11-14T06:41:40Z,3914329383,56,Back,3914329391,233,322,3914329385,285,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342445,322,44,1,28,22,c5hderjlkcoaze51e5wgvptk,0,64.3,47.6,2022-11-13T14:59:50.574Z,2022-11-14T04:23:32Z,3914329379,56,Center,3914329381,286,,3914329407,233,273,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342467,274,1,1,28,22,1c7qokc1j5z50cjj4tcu32haa,1,33.2,52.8,2022-11-13T14:59:50.579Z,2022-11-14T06:41:40Z,3916155931,388,,3914329485,213,0.5,3914329479,140,43.7,3914329477,56,Back,3914329483,212,12.5,3914329481,141,61.4,3914329475,3,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342487,275,1,1,28,23,1c7qokc1j5z50cjj4tcu32haa,1,43,60.4,2022-11-13T14:59:51.540Z,2022-11-14T04:24:08Z,3914329575,212,11.0,3914329573,141,65.3,3916156271,388,,3914329571,140,53.0,3914329577,213,0.3,3914329569,56,Center,3914329567,168,,3914329565,3,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342491,276,1,1,28,25,1c7qokc1j5z50cjj4tcu32haa,1,55.9,66.3,2022-11-13T14:59:53.500Z,2022-11-14T04:24:15Z,3914329595,213,2.2,3914329593,212,19.8,3914329589,140,45.1,3914329587,56,Back,3916156341,178,,3914329591,141,90.2,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342499,277,1,1,28,26,1c7qokc1j5z50cjj4tcu32haa,1,45.1,90.2,2022-11-13T14:59:55.291Z,2022-11-14T04:24:26Z,3914329621,56,Back,3914329627,212,6.2,3914329629,213,4.2,3914329625,141,82.3,3914329623,140,42.1,3916156467,178,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342509,278,1,1,28,28,1c7qokc1j5z50cjj4tcu32haa,1,42.1,82.3,2022-11-13T14:59:56.710Z,2022-11-14T04:24:31Z,3914329675,56,Back,3914329681,212,10.7,3914329683,213,2.5,3914329677,140,33.7,3914329679,141,91.2,3916156535,178,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342515,279,1,1,28,29,1c7qokc1j5z50cjj4tcu32haa,1,33.7,91.2,2022-11-13T14:59:58.122Z,2022-11-14T04:24:45Z,3914329751,141,83.3,3914329753,212,27.9,3914329755,213,6.1,3916156673,178,,3914329747,56,Left,3914329749,140,59.8,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342519,280,1,1,28,30,1c7qokc1j5z50cjj4tcu32haa,0,58.4,84.1,2022-11-13T14:59:59.169Z,2022-11-14T04:24:53Z,3914329771,213,0.9,3914329763,56,Left,3914329765,140,68.0,3916156735,178,,3914329761,168,,3914329767,141,100.0,3914329769,212,15.3,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342529,281,5,1,28,31,1c7qokc1j5z50cjj4tcu32haa,0,67.8,101.2,2022-11-13T15:00:00.330Z,2022-11-14T04:24:58Z,3914330225,233,323,3914329805,347,,3914329803,56,Left,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342595,323,5,1,28,31,c5hderjlkcoaze51e5wgvptk,1,32.2,-1.2,2022-11-13T15:00:00.330Z,2022-11-14T04:24:58Z,3914330195,347,,3914330193,56,Back,3914330221,233,281,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342621,324,1,1,28,44,c5hderjlkcoaze51e5wgvptk,1,31.3,0,2022-11-13T15:00:13.232Z,2022-11-14T04:25:02Z,3914330305,107,,3914330311,141,15.2,3914330317,1,,3914330309,140,51.0,3914330313,212,23.7,3914330307,56,Right,3914330315,213,0.5,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342623,325,61,1,28,46,c5hderjlkcoaze51e5wgvptk,0,50.2,14.9,2022-11-13T15:00:14.799Z,2022-11-14T04:25:13Z,3916156955,178,,3914330321,56,Right,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342629,282,49,1,28,47,1c7qokc1j5z50cjj4tcu32haa,1,42.5,83.6,2022-11-13T15:00:15.830Z,2022-11-14T04:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485342639,283,1,1,28,47,1c7qokc1j5z50cjj4tcu32haa,1,42.5,83.6,2022-11-13T15:00:15.880Z,2022-11-14T04:25:23Z,3914330377,141,72.7,3914330379,212,10.8,3914330375,140,35.0,3914330381,213,3.9,3914330373,56,Back,3916157039,178,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
