id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2445491705,9,1,1,0,21,go76xxm0xyfgqt1h6tcrtimm,1,33.8,64.2,2022-08-13T16:32:12.628Z,2022-08-14T11:05:50Z,3703047593,140,35.9,3706027751,178,,3703047599,213,4.8,3703047597,212,25.6,3703047595,141,26.7,3703047591,56,Back,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446079145,1212,43,1,0,24,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-08-13T16:32:15.639Z,2022-08-14T14:03:32Z,3706210081,178,0,3706591011,144,82,,,,,,,,,,,,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491753,10,1,1,0,24,go76xxm0xyfgqt1h6tcrtimm,1,34.8,28.5,2022-08-13T16:32:16.313Z,2022-08-14T12:07:27Z,3703047757,213,2.5,3703047751,140,21.8,3703047755,212,17.6,3703047749,56,Back,3706028065,178,,3703047753,141,44.9,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491783,11,1,1,0,27,go76xxm0xyfgqt1h6tcrtimm,1,22.5,53.7,2022-08-13T16:32:18.753Z,2022-08-14T12:08:06Z,3703047903,213,1.1,3703047893,56,Back,3703047895,140,28.3,3706028379,178,,3703047901,212,12.6,3703047899,141,69.9,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491801,12,1,1,0,31,go76xxm0xyfgqt1h6tcrtimm,1,28.1,70.6,2022-08-13T16:32:22.911Z,2022-08-14T11:06:11Z,3703048025,213,0.9,3703048021,141,80.9,3706028641,178,,3703048017,56,Back,3703048019,140,33.9,3703048023,212,9.3,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491841,13,1,1,0,33,go76xxm0xyfgqt1h6tcrtimm,1,33.7,81.1,2022-08-13T16:32:24.653Z,2022-08-14T11:06:17Z,3706028869,178,,3703048231,212,7.8,3703048233,213,5.3,3703048227,140,37.6,3703048225,56,Back,3703048229,141,71.4,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491923,14,1,1,0,34,go76xxm0xyfgqt1h6tcrtimm,1,37.6,71.4,2022-08-13T16:32:25.743Z,2022-08-14T11:06:25Z,3706029121,178,,3703048707,56,Back,3703048709,140,43.5,3703048715,213,1.1,3703048711,141,88.9,3703048713,212,13.4,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491931,15,1,1,0,36,go76xxm0xyfgqt1h6tcrtimm,1,44.1,90.6,2022-08-13T16:32:27.754Z,2022-08-14T11:06:34Z,3703048757,56,Left,3703048765,213,0.4,3703048761,141,98.4,3703048759,140,56.5,3706029557,178,,3703048763,212,14.1,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491937,16,61,1,0,37,go76xxm0xyfgqt1h6tcrtimm,0,56.5,98.4,2022-08-13T16:32:29.030Z,2022-08-14T11:06:43Z,3704813941,189,,3703048771,56,Left,3706029965,178,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491907,3,5,1,0,39,cz4a6wmzx2obyisadhgaccx7b,1,38.2,-0.6,2022-08-13T16:32:30.923Z,2022-08-14T11:06:47Z,3703048635,56,Back,3703048637,347,,3703121759,233,17,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491957,17,5,1,0,39,go76xxm0xyfgqt1h6tcrtimm,0,61.8,100.6,2022-08-13T16:32:30.923Z,2022-08-14T11:06:46Z,3703048873,347,,3703121795,233,3,3703048871,56,Left,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445491987,4,1,1,0,42,cz4a6wmzx2obyisadhgaccx7b,1,34.8,0,2022-08-13T16:32:34.248Z,2022-08-14T11:06:53Z,3703049001,107,,3703049005,140,25.2,3703049007,141,8.8,3703049011,213,2.6,3703049009,212,12.1,3703049003,56,Back,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492043,5,1,1,0,49,cz4a6wmzx2obyisadhgaccx7b,1,25.2,8.8,2022-08-13T16:32:40.542Z,2022-08-14T11:07:01Z,3703049325,212,15.4,3703049321,140,31.5,3703049327,213,1.1,3706030979,178,,3703049319,56,Back,3703049323,141,29.2,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492067,6,1,1,0,52,cz4a6wmzx2obyisadhgaccx7b,1,31.8,36.1,2022-08-13T16:32:44.410Z,2022-08-14T11:07:17Z,3703049423,213,1.7,3703049419,141,72.9,3706031797,178,,3703049417,140,28.1,3703049415,56,Back,3703049421,212,25.3,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492101,7,1,1,0,56,cz4a6wmzx2obyisadhgaccx7b,1,27.8,74.1,2022-08-13T16:32:47.845Z,2022-08-14T11:07:25Z,3706032161,178,,3703049579,212,16.4,3703049581,213,1.0,3703049577,141,93.9,3703049575,140,36.7,3703049573,56,Back,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492113,8,1,1,0,58,cz4a6wmzx2obyisadhgaccx7b,0,37.2,94.2,2022-08-13T16:32:49.936Z,2022-08-14T11:07:31Z,3703049629,155,,3703049643,212,32.4,3703049651,1,,3703049631,56,Left,3703049635,140,67.6,3706032457,178,,3703049647,213,6.1,3703049639,141,85.7,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492139,18,49,1,0,59,go76xxm0xyfgqt1h6tcrtimm,1,29.9,5.3,2022-08-13T16:32:51.409Z,2022-08-14T11:07:35Z,,,,,,,,,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446084247,773,83,1,1,0,cz4a6wmzx2obyisadhgaccx7b,1,69.2,87.4,2022-08-13T16:32:52.432Z,2022-08-14T12:14:50Z,3706235399,399,427426,,,,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492147,19,1,1,1,1,go76xxm0xyfgqt1h6tcrtimm,1,30.3,6.7,2022-08-13T16:32:53.230Z,2022-08-14T11:07:40Z,3703049791,213,0.9,3703049789,212,5.6,3703049787,141,13.2,3703049785,140,33.5,3703049783,56,Back,3706032841,178,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492159,20,1,1,1,2,go76xxm0xyfgqt1h6tcrtimm,1,34.2,14,2022-08-13T16:32:54.080Z,2022-08-14T11:08:01Z,3703049883,141,25.2,3706034015,178,,3703049887,213,2.4,3703049885,212,11.0,3703049881,140,26.7,3703049879,56,Back,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492219,21,1,1,1,5,go76xxm0xyfgqt1h6tcrtimm,1,28.3,27.7,2022-08-13T16:32:56.629Z,2022-08-14T11:08:06Z,3706034297,178,,3703050163,141,35.5,3703050159,56,Back,3703050167,213,0.8,3703050165,212,7.5,3703050161,140,33.4,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446084725,779,83,1,1,9,cz4a6wmzx2obyisadhgaccx7b,1,50,51.8,2022-08-13T16:33:01.411Z,2022-08-14T12:15:34Z,3706237691,399,475767,,,,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492237,22,1,1,1,10,go76xxm0xyfgqt1h6tcrtimm,0,51.4,46.3,2022-08-13T16:33:01.638Z,2022-08-14T11:08:14Z,3706034901,178,,3703050239,212,6.3,3703050241,213,1.0,3703050237,141,54.3,3703050231,56,Center,3703050235,140,54.4,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492245,9,61,1,1,10,cz4a6wmzx2obyisadhgaccx7b,1,46.1,53.6,2022-08-13T16:33:01.869Z,2022-08-14T11:08:19Z,3703050261,56,Back,3706035175,178,,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492323,23,1,1,1,12,go76xxm0xyfgqt1h6tcrtimm,1,46.5,45.4,2022-08-13T16:33:03.572Z,2022-08-14T11:08:24Z,3703050663,141,93.8,3706035419,178,,3703050669,1,,3703050659,56,Left,3703050667,213,1.3,3703050665,212,34.2,3703050661,140,55.4,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492383,24,1,1,1,18,go76xxm0xyfgqt1h6tcrtimm,1,57.5,94.4,2022-08-13T16:33:10.163Z,2022-08-14T11:08:30Z,3703050983,141,78.2,3706035607,178,,3703050979,56,Back,3703050987,213,3.8,3703050985,212,17.2,3703050981,140,44.9,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492411,25,1,1,1,21,go76xxm0xyfgqt1h6tcrtimm,1,44.2,69.7,2022-08-13T16:33:13.092Z,2022-08-14T11:11:39Z,3703051083,56,Back,3703051091,213,4.8,3703051089,212,28.8,3703051087,141,27.7,3706044233,178,,3703051085,140,47.5,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492451,26,1,1,1,26,go76xxm0xyfgqt1h6tcrtimm,1,45.5,29.1,2022-08-13T16:33:18.403Z,2022-08-14T11:11:44Z,3703051275,56,Back,3703051277,140,28.9,3703051281,212,20.1,3703051279,141,43.9,3706044423,178,,3703051283,213,2.6,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492473,27,1,1,1,29,go76xxm0xyfgqt1h6tcrtimm,1,27.9,47.5,2022-08-13T16:33:21.450Z,2022-08-14T11:11:51Z,3703051403,56,Back,3706044789,178,,3703051405,140,35.7,3703051407,141,74.7,3703051409,212,20.2,3703051411,213,1.2,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492647,28,1,1,1,34,go76xxm0xyfgqt1h6tcrtimm,1,37.6,72.7,2022-08-13T16:33:26.047Z,2022-08-14T11:11:55Z,3703052217,140,40.4,3703052215,56,Back,3703052223,213,4.8,3703052219,141,24.1,3703052221,212,33.2,3703052225,1,,3706045053,178,,3703052213,155,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492683,29,1,1,1,44,go76xxm0xyfgqt1h6tcrtimm,1,37.2,25.6,2022-08-13T16:33:35.718Z,2022-08-14T11:12:01Z,3703052389,213,2.0,3706045293,178,,3703052385,141,48.8,3703052381,56,Back,3703052387,212,17.5,3703052383,140,30.0,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492697,30,1,1,1,46,go76xxm0xyfgqt1h6tcrtimm,1,29,56.4,2022-08-13T16:33:38.340Z,2022-08-14T11:12:06Z,3703052467,56,Back,3703052469,140,31.8,3703052471,141,64.0,3703052475,213,1.1,3706045507,178,,3703052473,212,5.9,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492795,31,1,1,1,47,go76xxm0xyfgqt1h6tcrtimm,1,31.5,65.4,2022-08-13T16:33:39.433Z,2022-08-14T11:12:16Z,3703052965,213,3.5,3703052961,141,52.7,3706046019,178,,3703052957,56,Back,3703052959,140,9.3,3703052963,212,24.9,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492825,32,1,1,1,53,go76xxm0xyfgqt1h6tcrtimm,0,9.2,39.1,2022-08-13T16:33:44.836Z,2022-08-14T11:12:21Z,3706046253,178,,3703053137,1,,3703053135,213,5.7,3703053131,141,3.8,3703053127,56,Back,3703053133,212,46.5,3703053307,155,,3703053129,140,47.1,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492823,10,8,1,1,56,cz4a6wmzx2obyisadhgaccx7b,1,53.1,95.4,2022-08-13T16:33:47.644Z,2022-08-14T11:12:33Z,3706046981,178,,3704826017,384,,3703053119,56,Left,,,,,,,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492849,11,49,1,1,57,cz4a6wmzx2obyisadhgaccx7b,1,57.7,91.1,2022-08-13T16:33:48.772Z,2022-08-14T11:12:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492915,12,1,1,1,59,cz4a6wmzx2obyisadhgaccx7b,0,58.1,89.2,2022-08-13T16:33:51.232Z,2022-08-14T11:12:45Z,3703053625,155,,3703053633,212,1.6,3703053627,56,Left,3703053629,140,59.5,3706047641,178,,3703053631,141,88.2,3703053635,213,5.8,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445817441,938,61,1,1,59,go76xxm0xyfgqt1h6tcrtimm,1,37.8,12.1,2022-08-13T16:33:51.299Z,2022-08-14T11:13:00Z,3706048263,178,,3704827555,56,Back,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492927,33,52,1,2,1,go76xxm0xyfgqt1h6tcrtimm,1,8.1,44.8,2022-08-13T16:33:53.191Z,2022-08-14T11:13:04Z,3704829151,378,,3706048467,178,,,,,,,,,,,,,,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445492957,34,1,1,2,4,go76xxm0xyfgqt1h6tcrtimm,1,12,46.4,2022-08-13T16:33:55.671Z,2022-08-14T11:13:10Z,3703053835,212,31.8,3703053831,140,23.6,3703053837,213,1.2,3706048707,178,,3703053877,287,,3703053829,56,Back,3703053827,123,,3703053833,141,89.6,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445493039,35,1,1,2,10,go76xxm0xyfgqt1h6tcrtimm,1,38.7,94.1,2022-08-13T16:34:01.600Z,2022-08-14T11:13:16Z,3703054313,141,69.1,3703054309,56,Back,3703054315,212,18.9,3703054311,140,30.9,3703054317,213,4.3,3706048905,178,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445493061,36,1,1,2,13,go76xxm0xyfgqt1h6tcrtimm,1,31.4,66.3,2022-08-13T16:34:05.374Z,2022-08-14T11:13:23Z,3703054431,212,24.2,3706049269,178,,3703054429,141,31.3,3703054425,56,Back,3703054427,140,35.4,3703054433,213,4.9,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445493115,37,1,1,2,16,go76xxm0xyfgqt1h6tcrtimm,1,35.8,29.1,2022-08-13T16:34:08.369Z,2022-08-14T11:13:29Z,3703054749,56,Back,3703054753,141,18.8,3706049465,178,,3703054755,212,11.6,3703054751,140,44.6,3703054757,213,5.6,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445493129,38,1,1,2,18,go76xxm0xyfgqt1h6tcrtimm,1,44.7,18.9,2022-08-13T16:34:09.757Z,2022-08-14T11:13:40Z,3703054843,141,28.8,3703054839,56,Back,3706050033,178,,3703054847,213,2.4,3703054845,212,10.0,3703054841,140,37.7,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
