id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501323067,7,1,1,0,8,eq1oq6y61xnzq88zu0cnw131z,1,70.6,61.8,2023-01-28T14:32:23.287Z,2023-01-29T05:08:03Z,3998619035,56,Center,3998619043,213,1.4,3998619039,141,69.3,3998619041,212,5.2,4001340241,388,,3998619037,140,71.5,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323075,8,61,1,0,9,eq1oq6y61xnzq88zu0cnw131z,0,71.6,69.3,2023-01-28T14:32:23.778Z,2023-01-29T05:08:09Z,4001340373,178,,3998619069,56,Center,,,,,,,,,,,,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323129,4,49,1,0,12,1c7qokc1j5z50cjj4tcu32haa,1,3.4,23.8,2023-01-28T14:32:27.468Z,2023-01-29T05:08:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d2gbcc336c4zatpiif4cvm2fp,F. Dahmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323411,6,1,1,0,30,1c7qokc1j5z50cjj4tcu32haa,1,10.2,50.9,2023-01-28T14:32:44.515Z,2023-01-29T05:08:22Z,3998620747,213,6.2,3998620739,140,34.4,4001340651,178,,3998620743,212,25.4,3998620737,56,Back,3998620741,141,49.0,,,,,,,d2gbcc336c4zatpiif4cvm2fp,F. Dahmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323421,7,1,1,0,31,1c7qokc1j5z50cjj4tcu32haa,0,34.4,49,2023-01-28T14:32:45.893Z,2023-01-29T05:08:34Z,4001340955,178,,3998620835,212,17.1,3998620827,140,44.2,3998620831,141,29.0,3998620823,56,Back,3998620839,213,5.4,3998620821,155,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323451,9,61,1,0,33,eq1oq6y61xnzq88zu0cnw131z,0,39.9,86.6,2023-01-28T14:32:47.584Z,2023-01-29T05:08:46Z,4001341207,178,,3998620941,56,Back,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501882277,1530,83,1,0,39,eq1oq6y61xnzq88zu0cnw131z,1,8.3,88,2023-01-28T14:32:54.052Z,2023-01-29T10:30:59Z,4001571133,399,186755,,,,,,,,,,,,,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323547,8,1,1,0,39,1c7qokc1j5z50cjj4tcu32haa,0,92,16.7,2023-01-28T14:32:54.093Z,2023-01-29T05:09:00Z,3998621457,56,Center,3998621465,213,1.4,3998621455,155,,3998621461,141,51.5,3998621453,2,,3998621463,212,24.0,4000437347,20,,4001341515,389,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,4000437345,224,3998621459,140,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323641,10,8,1,0,40,eq1oq6y61xnzq88zu0cnw131z,1,4.4,50.4,2023-01-28T14:32:55.244Z,2023-01-29T10:31:36Z,4001573209,389,,4000438291,385,,3998621931,56,Back,4000437905,14,,4001573207,21,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501323625,9,13,1,0,43,1c7qokc1j5z50cjj4tcu32haa,1,89.7,70.9,2023-01-28T14:32:57.888Z,2023-01-29T05:09:26Z,3998622333,153,,3998622917,230,99.3,3998622891,121,,3998622895,102,33.8,3998622915,147,50.9,3998622897,103,5.6,3998622911,146,97.2,3998621839,56,Center,6u47fsriz3ejlf72hxtsew5bd,A. Caci,3998621837,64,3998622899,328,,1,3998622889,72,4001341915,178,3998621835,22,3998622893,75,3998622905,458,3998622919,231,52.9,,,,,,,,,,,,,,,,,,,
2501323671,10,16,1,0,44,1c7qokc1j5z50cjj4tcu32haa,1,97.2,50.9,2023-01-28T14:32:59.001Z,2023-01-29T05:10:00Z,3998622075,16,,3998625895,375,00:44.151,3998627687,78,,3998625883,72,,3998627701,328,,3998627697,103,5.1,4000444327,395,0.7,3998622073,22,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,3998627691,55,4000444329,396,47.8,,3998627689,29,3998627703,230,3998625891,374,3998627699,214,3998622077,56,4001342585,178,,9,99.3,2023-01-28 14:32:58.633,Center,3998627705,231,52.2,3998627695,102,50.8,,,,,,,,,
2501325775,11,1,1,2,53,eq1oq6y61xnzq88zu0cnw131z,1,49.9,50,2023-01-28T14:35:08.343Z,2023-01-29T05:10:12Z,3998632819,140,32.7,3998632825,213,3.1,3998632821,141,50.6,3998632827,279,G,4001342823,178,,3998978549,189,,3998632823,212,18.1,3998632817,56,Back,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501325817,12,1,1,2,56,eq1oq6y61xnzq88zu0cnw131z,1,32.5,50.7,2023-01-28T14:35:11.269Z,2023-01-29T05:10:19Z,3998633069,212,19.3,3998633071,213,3.0,3998633065,140,14.2,4001342975,178,,3998633067,141,54.0,3998633063,56,Back,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501325893,13,1,1,2,58,eq1oq6y61xnzq88zu0cnw131z,1,13.5,54.5,2023-01-28T14:35:12.808Z,2023-01-29T05:10:38Z,3998633459,213,0.3,3998633449,157,,3998633451,56,Center,3998633455,141,73.9,3998633461,1,,3998633457,212,44.5,4001343149,178,,3998633453,140,54.0,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501325915,14,1,1,3,1,eq1oq6y61xnzq88zu0cnw131z,1,54.1,73.9,2023-01-28T14:35:15.640Z,2023-01-29T05:11:00Z,3998633577,140,60.9,3998633581,212,8.0,3998633579,141,68.5,4001343783,388,,3998633583,213,5.8,3998633571,3,,3998633575,56,Center,,,,4f7gwrfeqm4x3k29jehes6od1,P. Kunde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501325917,15,1,1,3,2,eq1oq6y61xnzq88zu0cnw131z,0,60.9,68.5,2023-01-28T14:35:17.253Z,2023-01-29T10:32:02Z,3998633593,141,73.3,3998633597,213,2.4,3998633591,140,57.2,4001574011,388,,3998633589,56,Center,3998633595,212,5.1,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501325947,11,49,1,3,3,1c7qokc1j5z50cjj4tcu32haa,1,33.7,31.1,2023-01-28T14:35:18.092Z,2023-01-29T05:11:21Z,,,,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501325963,12,1,1,3,3,1c7qokc1j5z50cjj4tcu32haa,0,33.7,31.1,2023-01-28T14:35:18.304Z,2023-01-29T05:11:29Z,3998633767,140,68.9,3998633773,213,0.1,3998633763,155,,4001344299,178,,3998633769,141,34.3,3998633771,212,37.0,3998633775,1,,3998633765,56,Center,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326027,16,1,1,3,6,eq1oq6y61xnzq88zu0cnw131z,1,34.2,62.6,2023-01-28T14:35:21.356Z,2023-01-29T05:11:34Z,3998634119,140,45.7,3998634125,141,61.5,3998634129,213,6.2,3998634111,157,,3998634115,56,Back,4001344415,178,,3998634131,1,,3998634127,212,12.1,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501394739,442,43,1,3,7,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2023-01-28T14:35:21.482Z,2023-01-28T15:24:09Z,3998984183,56,Back,3998987225,144,61,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326109,17,49,1,3,8,eq1oq6y61xnzq88zu0cnw131z,1,45.7,61.4,2023-01-28T14:35:23.002Z,2023-01-29T05:11:41Z,,,,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326117,18,50,1,3,8,eq1oq6y61xnzq88zu0cnw131z,1,47.2,58.8,2023-01-28T14:35:23.276Z,2023-01-29T05:11:48Z,3998634587,233,13,3998634537,56,Back,3998634539,286,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326045,13,7,1,3,8,1c7qokc1j5z50cjj4tcu32haa,1,52.8,41.2,2023-01-28T14:35:23.467Z,2023-01-29T05:11:53Z,3998634567,233,18,3998634207,56,Center,4001344685,178,,4000460997,383,,3998634209,285,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326057,14,49,1,3,9,1c7qokc1j5z50cjj4tcu32haa,1,54.2,40.1,2023-01-28T14:35:24.428Z,2023-01-29T05:12:04Z,,,,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326071,15,1,1,3,9,1c7qokc1j5z50cjj4tcu32haa,1,54.2,40.1,2023-01-28T14:35:24.481Z,2023-01-29T05:12:21Z,3998634329,212,17.6,4001345323,178,,3998634325,140,63.4,3998634331,213,1.0,3998634327,141,61.8,3998634323,56,Center,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326171,16,1,1,3,11,1c7qokc1j5z50cjj4tcu32haa,1,63.4,61.8,2023-01-28T14:35:26.349Z,2023-01-29T05:12:32Z,3998634843,56,Left,3998634847,141,93.0,4001345507,178,,3998634845,140,60.9,3998634851,213,1.7,3998634849,212,21.4,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326175,17,1,1,3,17,1c7qokc1j5z50cjj4tcu32haa,0,60.9,93,2023-01-28T14:35:32.064Z,2023-01-29T05:14:20Z,3998634889,212,29.3,3998634881,155,,3998634885,140,79.0,4001347219,178,,3998634887,141,60.3,3998634893,213,5.4,3998634883,56,Center,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326219,19,1,1,3,18,eq1oq6y61xnzq88zu0cnw131z,0,30.3,36.1,2023-01-28T14:35:33.472Z,2023-01-29T05:14:29Z,3998635143,141,21.2,3998635135,3,,4001347333,388,,3998635147,213,5.1,3998635141,140,33.7,3998635145,212,10.7,3998635137,56,Back,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501852687,862,67,1,3,21,1c7qokc1j5z50cjj4tcu32haa,1,65.4,78,2023-01-28T14:35:35.531Z,2023-01-29T09:09:36Z,4001436437,233,956,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501852685,956,67,1,3,21,eq1oq6y61xnzq88zu0cnw131z,0,34.6,22,2023-01-28T14:35:35.532Z,2023-01-29T07:43:31Z,4001436441,233,862,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326251,18,8,1,3,21,1c7qokc1j5z50cjj4tcu32haa,1,64.4,81.3,2023-01-28T14:35:35.543Z,2023-01-29T09:09:36Z,4001347463,178,,4000462661,385,,3998635303,56,Left,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326283,19,5,1,3,22,1c7qokc1j5z50cjj4tcu32haa,0,64.6,101.4,2023-01-28T14:35:36.695Z,2023-01-29T05:14:49Z,3998635481,347,,3998635479,56,Left,3998635551,233,20,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326257,20,5,1,3,22,eq1oq6y61xnzq88zu0cnw131z,1,35.4,-1.4,2023-01-28T14:35:36.695Z,2023-01-29T05:14:50Z,3998635539,233,19,3998635315,347,,3998635311,56,Back,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326395,21,1,1,3,28,eq1oq6y61xnzq88zu0cnw131z,1,34.5,0,2023-01-28T14:35:43.138Z,2023-01-29T05:14:59Z,3998635979,56,Back,3998635985,212,19.6,3998635983,141,21.2,3998635981,140,23.1,3998635977,107,,3998635987,213,2.2,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326573,22,1,1,3,32,eq1oq6y61xnzq88zu0cnw131z,1,21.1,27.9,2023-01-28T14:35:46.828Z,2023-01-29T05:15:13Z,3998636931,141,47.6,3998636927,56,Back,3998636935,213,2.5,4001348133,178,,3998636933,212,21.2,3998636929,140,5.5,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326661,23,1,1,3,40,eq1oq6y61xnzq88zu0cnw131z,0,8.5,47.2,2023-01-28T14:35:55.368Z,2023-01-29T05:15:27Z,3998637425,141,100.0,3998637421,56,Left,3998637419,157,,3998637429,213,0.6,3998637423,140,64.1,4001348245,178,,3998637431,1,,3998637427,212,68.8,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326927,20,5,1,3,45,1c7qokc1j5z50cjj4tcu32haa,1,37,-0.6,2023-01-28T14:36:00.356Z,2023-01-29T05:15:37Z,3998638737,233,24,3998638711,56,Back,3998638713,347,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326663,24,5,1,3,45,eq1oq6y61xnzq88zu0cnw131z,0,63,100.6,2023-01-28T14:36:00.356Z,2023-01-29T05:15:37Z,3998637443,347,,3998637441,56,Left,3998638755,233,20,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501326993,21,1,1,3,59,1c7qokc1j5z50cjj4tcu32haa,1,37.5,0,2023-01-28T14:36:14.156Z,2023-01-29T05:15:46Z,3998639041,213,1.3,3998639023,107,,3998639039,212,17.7,3998639031,140,42.0,3998639027,56,Back,3998639035,141,23.5,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501327011,22,1,1,4,1,1c7qokc1j5z50cjj4tcu32haa,0,41.9,25,2023-01-28T14:36:15.987Z,2023-01-29T05:16:00Z,3998639097,140,48.7,3998639101,212,13.3,3998639093,3,,3998639099,141,8.5,3998639103,213,5.3,3998639095,56,Back,4001348905,388,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501327039,25,1,1,4,3,eq1oq6y61xnzq88zu0cnw131z,0,50.4,88,2023-01-28T14:36:17.695Z,2023-01-29T05:16:04Z,3998639209,3,,3998639211,56,Left,3998639215,141,79.1,3998639219,213,5.8,4001349131,388,,3998639213,140,61.9,3998639217,212,13.5,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501327127,23,1,1,4,4,1c7qokc1j5z50cjj4tcu32haa,0,36.5,9.7,2023-01-28T14:36:18.913Z,2023-01-29T05:16:11Z,3998639637,212,35.3,3998639629,157,,3998639641,1,,3998639633,140,55.0,3998639639,213,1.0,4001349289,178,,3998639635,141,53.0,3998639631,56,Center,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501327311,26,1,1,4,8,eq1oq6y61xnzq88zu0cnw131z,0,44.2,49.9,2023-01-28T14:36:22.775Z,2023-01-29T05:16:17Z,3998640483,3,,3998640493,213,4.2,3998640487,140,30.5,3998640485,56,Back,3998640489,141,13.8,4001349393,388,,3998640491,212,28.5,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501327287,24,61,1,4,12,1c7qokc1j5z50cjj4tcu32haa,1,68.2,89.8,2023-01-28T14:36:27.353Z,2023-01-29T05:16:40Z,4001349715,178,,3998640381,56,Left,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501327359,27,12,1,4,13,eq1oq6y61xnzq88zu0cnw131z,1,28.1,9.3,2023-01-28T14:36:28.129Z,2023-01-29T05:16:49Z,3998640717,167,,4001349959,178,,4000469809,141,0.0,4000469811,212,11.0,3998640719,56,Back,4000469813,213,5.6,4000469807,140,36.2,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
