id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2541653251,3,5,1,0,13,apoawtpvac4zqlancmvw4nk4o,1,-0.9,73.4,2023-04-30T13:30:51.211Z,2023-05-01T07:13:46Z,4239881411,233,9,4239881187,346,,4239881185,56,Back,,,,,,,,,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653281,9,5,1,0,13,f0w62l8zql3tukxsy8fqwp72x,0,100.9,26.6,2023-04-30T13:30:51.211Z,2023-05-01T07:13:45Z,4239881341,56,Center,4239881479,233,3,4239881343,346,,,,,,,,,,,,,,,,,b2oa5dzw40auj5cgxfrp4b4r9,J. Boëtius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653521,4,1,1,0,25,apoawtpvac4zqlancmvw4nk4o,1,5.6,57.5,2023-04-30T13:31:02.593Z,2023-05-01T07:13:52Z,4239882665,141,33.5,4239882673,237,,4239882663,140,5.2,4239882659,124,,4239882667,212,16.3,4239882669,213,4.7,4239882661,56,Back,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653565,5,1,1,0,27,apoawtpvac4zqlancmvw4nk4o,1,3.7,33.6,2023-04-30T13:31:04.749Z,2023-05-01T07:14:01Z,4239882883,56,Back,4239882885,140,2.8,4239882891,213,1.6,4239882889,212,15.5,4239882887,141,56.3,4242508645,178,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653627,6,1,1,0,29,apoawtpvac4zqlancmvw4nk4o,1,4.1,55.5,2023-04-30T13:31:07.212Z,2023-05-01T07:14:05Z,4239883231,140,2.6,4239883233,141,77.0,4239883235,212,14.7,4242508729,178,,4239883229,56,Back,4239883237,213,1.7,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653655,7,1,1,0,32,apoawtpvac4zqlancmvw4nk4o,1,5.8,82.2,2023-04-30T13:31:09.853Z,2023-05-01T07:14:09Z,4242508851,178,,4239883407,140,13.5,4239883415,213,0.9,4239883413,212,13.3,4239883401,56,Back,4239883411,141,97.8,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653705,8,1,1,0,34,apoawtpvac4zqlancmvw4nk4o,1,14.3,96.6,2023-04-30T13:31:12.033Z,2023-05-01T07:14:14Z,4239883687,213,5.7,4239883669,140,33.1,4239883681,212,23.8,4242508965,178,,4239883665,56,Back,4239883675,141,77.1,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653737,9,1,1,0,36,apoawtpvac4zqlancmvw4nk4o,1,33.1,81.2,2023-04-30T13:31:14.302Z,2023-05-01T07:14:17Z,4239883877,213,2.3,4239883867,140,28.9,4239883871,141,88.2,4242509087,178,,4239883863,56,Back,4239883875,212,6.5,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653783,10,1,1,0,38,apoawtpvac4zqlancmvw4nk4o,1,27.7,84.8,2023-04-30T13:31:15.636Z,2023-05-01T07:14:21Z,4239884131,56,Back,4239884139,213,4.4,4239884137,212,13.0,4242509155,178,,4239884133,140,24.4,4239884135,141,66.3,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653873,11,1,1,0,40,apoawtpvac4zqlancmvw4nk4o,1,25.3,61.2,2023-04-30T13:31:18.443Z,2023-05-01T07:14:36Z,4239884695,140,41.8,4242509509,178,,4239884693,56,Back,4239884703,1,,4239884697,141,8.8,4239884701,213,5.2,4239884699,212,39.6,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653913,12,1,1,0,46,apoawtpvac4zqlancmvw4nk4o,1,55.2,5.6,2023-04-30T13:31:23.720Z,2023-05-01T07:14:50Z,4239884895,140,62.8,4242509909,178,,4239884893,56,Right,4239884901,213,6.2,4239884897,141,4.4,4239884899,212,8.0,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653921,13,1,1,0,47,apoawtpvac4zqlancmvw4nk4o,1,62.8,4.4,2023-04-30T13:31:24.590Z,2023-05-01T07:14:55Z,4239884945,141,9.2,4242509993,178,,4239884943,140,59.7,4239884947,212,4.6,4239884949,213,2.4,4239884941,56,Right,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653967,14,1,1,0,48,apoawtpvac4zqlancmvw4nk4o,1,60,9.1,2023-04-30T13:31:25.779Z,2023-05-01T07:15:00Z,4239885183,213,0.7,4239885175,56,Right,4242510209,178,,4239885177,140,66.0,4239885181,212,8.5,4239885179,141,17.6,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541653995,15,1,1,0,49,apoawtpvac4zqlancmvw4nk4o,1,67.3,17.5,2023-04-30T13:31:27.379Z,2023-05-01T07:15:11Z,4239885313,56,Right,4242510587,178,,4239885319,212,3.9,4239885317,141,15.2,4239885321,213,5.9,4239885315,140,70.7,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654021,16,1,1,0,50,apoawtpvac4zqlancmvw4nk4o,1,74.7,18.1,2023-04-30T13:31:28.392Z,2023-05-01T07:15:20Z,4239885427,140,76.7,4239885433,213,1.3,4239885429,141,31.0,4239885431,212,9.0,4239885425,56,Center,4242510921,178,,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654045,17,1,1,0,51,apoawtpvac4zqlancmvw4nk4o,1,76.7,31,2023-04-30T13:31:29.130Z,2023-05-01T07:15:27Z,4240132703,156,,4242511283,178,,4239885575,56,Center,4239885583,213,3.1,4239885579,141,31.6,4239885581,212,5.2,4239885577,140,71.8,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654109,18,1,1,0,52,apoawtpvac4zqlancmvw4nk4o,1,72.7,35.9,2023-04-30T13:31:30.053Z,2023-05-01T07:15:51Z,4239886875,154,,4242511939,178,,4239885919,212,26.2,4239885917,141,69.9,4239886873,210,15,4239885913,56,Center,4239885921,213,1.1,4239885915,140,84.5,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654119,19,15,1,0,54,apoawtpvac4zqlancmvw4nk4o,1,84.9,70.7,2023-04-30T13:31:32.302Z,2023-05-01T07:15:51Z,4239886973,233,11,4239886915,55,18,4239886929,328,,4242512329,178,,4239885975,56,Center,4239886935,146,97.2,4239886909,29,,4239885973,64,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,4239886331,20,4239886923,102,52.0,4239886937,147,55.2,4239886927,103,2.5,4239885971,22,4240136071,76,4239886911,154,,,,,,,,,,,,,,,,,
2541654197,11,10,1,0,55,f0w62l8zql3tukxsy8fqwp72x,1,2,46.7,2023-04-30T13:31:32.894Z,2023-05-01T07:16:39Z,4239886395,180,,4240994171,376,,4239886387,177,,4239886401,182,,4239886489,233,19,4239886409,56,Back,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654185,10,52,1,0,55,f0w62l8zql3tukxsy8fqwp72x,1,2.3,47.6,2023-04-30T13:31:32.964Z,2023-05-01T07:16:31Z,4242513723,178,,4240994463,376,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654273,12,1,1,0,58,f0w62l8zql3tukxsy8fqwp72x,1,8.1,38.4,2023-04-30T13:31:35.960Z,2023-05-01T07:16:58Z,4239886807,212,30.2,4239886799,123,,4239886809,213,5.6,4239886801,56,Back,4242514347,178,,4239886805,141,8.9,4239886803,140,29.6,4239887661,287,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654501,21,4,1,1,2,apoawtpvac4zqlancmvw4nk4o,1,60.7,92.8,2023-04-30T13:31:39.752Z,2023-05-01T07:17:08Z,4239888081,56,Left,4239888077,13,,4239888619,286,,4239888079,295,,4239888083,152,,4240021845,233,14,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654401,14,4,1,1,2,f0w62l8zql3tukxsy8fqwp72x,0,39.3,7.2,2023-04-30T13:31:39.753Z,2023-05-01T07:17:08Z,4239887525,152,,4239887523,56,Back,4239888469,295,,4242514871,178,,4239887521,13,,4240021853,233,21,4239887529,285,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654395,13,43,1,1,5,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-04-30T13:31:42.717Z,2023-04-30T13:31:53Z,4239887501,56,Back,4239887581,233,20,4239887503,286,0,4239887879,144,3,,,,,,,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654317,20,43,1,1,5,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-30T13:31:42.717Z,2023-04-30T13:31:57Z,4239887063,56,Left,4239888273,144,45,4239887065,285,0,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654913,22,1,1,1,35,apoawtpvac4zqlancmvw4nk4o,1,58.1,93.6,2023-04-30T13:32:13.219Z,2023-05-01T07:17:15Z,4239890389,212,9.6,4239890381,152,,4242515143,178,,4239890391,213,4.8,4239890379,5,,4239890387,141,79.5,4239890383,56,Left,4239890385,140,58.6,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541654945,23,1,1,1,37,apoawtpvac4zqlancmvw4nk4o,1,55.6,80,2023-04-30T13:32:14.961Z,2023-05-01T07:17:19Z,4239890543,212,23.7,4239890537,56,Back,4239890539,140,33.3,4239890545,213,3.3,4242515271,178,,4239890541,141,75.0,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655005,24,1,1,1,40,apoawtpvac4zqlancmvw4nk4o,1,34.2,66.8,2023-04-30T13:32:17.805Z,2023-05-01T07:17:24Z,4239890823,213,4.8,4242515475,178,,4239890819,141,38.4,4239890811,56,Back,4239890821,212,19.5,4239890815,140,36.6,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655075,25,1,1,1,43,apoawtpvac4zqlancmvw4nk4o,1,38.6,35.2,2023-04-30T13:32:21.184Z,2023-05-01T07:17:31Z,4242515729,178,,4239891157,56,Back,4239891169,212,20.7,4239891161,140,38.7,4239891173,213,1.6,4239891165,141,65.6,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655113,26,1,1,1,46,apoawtpvac4zqlancmvw4nk4o,1,38.6,65.9,2023-04-30T13:32:23.864Z,2023-05-01T07:17:36Z,4239891365,141,83.0,4239891371,212,13.4,4239891357,56,Back,4242515907,178,,4239891361,140,45.0,4239891377,213,1.0,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655145,27,1,1,1,49,apoawtpvac4zqlancmvw4nk4o,1,48.1,86.3,2023-04-30T13:32:26.592Z,2023-05-01T07:17:45Z,4239891509,141,96.6,4239891511,212,12.8,4242516139,178,,4239891503,56,Left,4239891505,140,58.3,4239891515,213,0.6,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655203,28,1,1,1,51,apoawtpvac4zqlancmvw4nk4o,1,62.6,96.3,2023-04-30T13:32:29.091Z,2023-05-01T07:17:50Z,4242516289,178,,4239891827,140,45.0,4239891833,213,3.3,4239891829,141,93.0,4239891831,212,18.6,4239891825,56,Back,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655281,29,1,1,1,53,apoawtpvac4zqlancmvw4nk4o,1,45.1,91.5,2023-04-30T13:32:31.054Z,2023-05-01T07:17:56Z,4239892207,213,4.7,4239892201,140,45.7,4239892209,1,,4239892205,212,36.0,4239892199,56,Back,4239892203,141,38.5,4242516469,178,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655401,30,1,1,1,56,apoawtpvac4zqlancmvw4nk4o,1,45.6,34.9,2023-04-30T13:32:34.213Z,2023-05-01T07:18:01Z,4239892825,56,Right,4239892831,212,30.1,4242516595,178,,4239892829,141,3.7,4239892833,213,5.5,4239892827,140,66.0,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655367,15,45,1,1,59,f0w62l8zql3tukxsy8fqwp72x,0,31.2,92.2,2023-04-30T13:32:37.423Z,2023-05-01T07:18:07Z,4239892681,56,Back,4239892683,285,,4239892907,233,31,,,,,,,,,,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655407,31,3,1,1,59,apoawtpvac4zqlancmvw4nk4o,1,68.8,7.8,2023-04-30T13:32:37.423Z,2023-05-01T07:18:07Z,4242516869,178,,4241002813,464,,4239892857,286,,4239892875,233,15,4239892855,56,Right,,,,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655483,32,1,1,2,1,apoawtpvac4zqlancmvw4nk4o,1,58.4,18.6,2023-04-30T13:32:39.344Z,2023-05-01T07:18:18Z,4239893233,140,52.3,4239893235,141,33.2,4239893231,56,Center,4239893239,213,2.1,4239893237,212,11.8,4242517223,178,,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655515,33,1,1,2,4,apoawtpvac4zqlancmvw4nk4o,1,52.6,33.5,2023-04-30T13:32:41.884Z,2023-05-01T07:18:22Z,4239893417,213,2.0,4239893411,140,46.3,4239893409,56,Back,4239893415,212,16.7,4242517363,178,,4239893413,141,56.1,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655567,34,1,1,2,7,apoawtpvac4zqlancmvw4nk4o,1,45.8,56,2023-04-30T13:32:44.761Z,2023-05-01T07:18:33Z,4239893649,140,64.3,4239893653,212,41.1,4239893655,213,5.2,4239893647,56,Right,4239893651,141,2.8,4242517779,178,,4239893657,1,,4239893645,155,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655607,35,1,1,2,9,apoawtpvac4zqlancmvw4nk4o,0,60.8,6,2023-04-30T13:32:46.721Z,2023-05-01T07:18:41Z,4239893875,140,79.8,4239893873,56,Right,4242518019,388,,4239893885,213,0.4,4239893881,212,21.9,4239893879,141,19.4,4239893871,3,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655667,16,12,1,2,11,f0w62l8zql3tukxsy8fqwp72x,1,19.8,85.7,2023-04-30T13:32:48.761Z,2023-05-01T07:18:53Z,4242518469,178,,4239894155,140,14.2,4239894409,15,,4239894153,56,Back,4239894161,213,2.1,4239894157,141,100.0,4239894159,212,12.3,4239894233,167,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655675,17,5,1,2,13,f0w62l8zql3tukxsy8fqwp72x,0,12.4,101.3,2023-04-30T13:32:51.174Z,2023-05-01T07:19:02Z,4239894189,347,,4239894187,56,Back,4239894909,233,36,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655799,36,5,1,2,13,apoawtpvac4zqlancmvw4nk4o,1,87.6,-1.3,2023-04-30T13:32:51.174Z,2023-05-01T07:19:01Z,4239894845,233,17,4239894823,347,,4239894821,56,Right,,,,,,,,,,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655875,37,1,1,2,19,apoawtpvac4zqlancmvw4nk4o,1,81.4,0,2023-04-30T13:32:56.751Z,2023-05-01T07:19:07Z,4239895177,213,2.5,4239895169,56,Right,4239895167,107,,4239895171,140,74.0,4239895175,212,9.4,4239895173,141,6.5,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541655917,38,1,1,2,21,apoawtpvac4zqlancmvw4nk4o,1,73.6,3.1,2023-04-30T13:32:59.425Z,2023-05-01T07:19:13Z,4239895343,140,57.7,4239895351,212,17.8,4239895339,56,Right,4239895347,141,12.1,4242519013,178,,4239895355,213,2.8,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
